adfl;bso2;amud;asin2;bso1;bed1;bed2;aimp;ced1;arnd;asin1
0.0;0.4545343125638092;27.0;?;?;0.9658895087874856;0.5403601246366879;0.0;259.83435505316504;10.377383368823343;-0.5747574664387392
0.0;0.3950187391061389;27.0;-0.1592273020659541;?;0.9562306136996106;0.5133421184048536;0.0;260.14635858375294;10.573975877042963;-0.5747738327999521
0.0;0.3339678020013619;27.0;-0.1590298504929323;26.897050226642502;0.9466683075626144;0.4876750124846108;0.0;260.4285700606725;10.38502127952666;?
?;?;27.0;?;26.89468635729268;0.9372016244869884;0.4632912618603803;0.0;260.6839262523771;10.27133185147106;?
0.0;0.2098752821174891;?;-0.1586349282710927;26.892331396100985;0.9278296082421184;0.4401266987673613;0.0;260.9149616896976;10.274954203598094;-0.5748229305040962
0.0;0.1480927801410606;27.0;-0.1584374576381841;26.889988996467626;0.9185513121596972;0.4181203638289932;0.0;261.12386585830615;10.239362474063848;?
1.0;0.0922121738125604;?;-0.158239980667665;?;?;0.3972143456375436;0.0;261.31253223590335;?;-0.57485566115722
1.0;0.0474139781963892;27.0;-0.1580424973676589;26.885355681328907;0.9002721410477194;0.3773536283556664;?;?;10.194364132991804;?
1.0;0.0137024148008838;27.0;-0.1578450077458407;?;?;0.3584859469378831;0.0;261.63549176432565;10.414378839099667;-0.5748883908905749
1.0;-0.0090270320720649;27.0;-0.1576475118103344;26.88081239764089;0.8823567254408697;0.3405616495909889;0.0;261.7724411164881;10.498700972653706;-0.5749047554123167
1.0;?;27.0;-0.1574500095688154;26.8785819393103;0.873533158186461;?;0.0;261.8945224939149;10.503124839225649;-0.5749211197041082
1.0;-0.0224688918596327;27.0;-0.1572525010294084;26.87638258007497;0.8647978266045965;?;0.0;262.0026722226157;10.682307187523056;-0.5749374837659313
1.0;-0.0138826000923112;?;?;26.87421685929481;0.8561498483385505;0.2919890443180741;0.0;?;10.742500897308965;-0.5749538475977678
1.0;0.0042974699317815;27.0;?;26.87208716414203;0.847588349855165;0.2773895921021704;?;?;?;-0.5749702111996344
1.0;0.0315170763506987;27.0;-0.1566599377020774;26.869995731418744;?;0.2635201124970619;0.0;?;10.73564653497628;?
1.0;0.0671551721540784;?;-0.1564624040495626;26.86794465011581;?;0.2503441068722088;0.0;262.31087561072223;10.746775928880636;-0.5750029377133851
1.0;?;27.0;-0.1562648641386639;26.86593586419105;0.8224141282761166;0.2378269015285983;0.0;262.35980899058524;10.761085798215507;-0.5750193006252562
1.0;0.1609210298554864;27.0;-0.1560673179770583;26.863971175178424;1.8141899869933555;1.2259355564521686;1.0;265.22940015123095;?;-0.5750356633071311
?;0.2175520294224861;27.0;?;26.8620522449162;1.7960480871234217;?;0.0;?;10.69383894994522;-0.5750520257589802
1.0;0.2796261605263326;27.0;-0.1556722069338958;26.860180597901177;1.7780876062521875;1.1064068396980822;?;?;10.68084402307176;-0.57506838798082
1.0;0.3463220128807847;27.0;?;?;1.7603067301896658;1.051086497713178;0.0;?;10.69649706143555;-0.5750847499726326
1.0;0.4168051139228282;27.0;-0.1552770709830682;26.85658458642148;1.742703662887769;0.998532172827519;0.0;274.17117991735034;10.688925356108198;-0.5751011117343996
?;0.4902366193377224;?;?;26.85486261402057;?;0.9486055641861432;0.0;?;10.653605575451644;-0.5751174732661378
1.0;0.5657816987174429;27.0;-0.1548819101879096;26.853192715753;1.7080238599963022;0.901175285976836;?;?;10.731425152697035;-0.5751338345678174
1.0;0.6426175533570483;27.0;?;?;1.6909436213963391;?;0.0;279.0254518637383;10.709534424388869;?
1.0;0.7199409999924195;27.0;-0.1544867246116457;26.850012569911087;1.6740341851823757;0.8133106955940944;0.0;280.4003938062688;10.791154069086453;-0.575166556481021
1.0;0.7969755804436472;27.0;-0.1542891225503022;26.84850374554156;1.657293843330552;0.7726451608143897;0.0;?;?;-0.575182917092532
1.0;0.8729781592172227;27.0;-0.1540915143175062;?;1.6407209048972464;0.7340129027736703;0.0;282.86889603882497;10.794472996341076;-0.5751992774739582
1.0;0.9472447461304584;27.0;?;26.84565131422687;?;0.6973122576349867;0.0;?;10.684838183906312;-0.5752156376253162
1.0;?;27.0;-0.1536962793687247;26.84430847513601;1.6080705588897912;0.6624466447532373;0.0;285.03049191584824;10.55961544059935;-0.575231997546588
1.0;1.0879819383207303;27.0;-0.153498652668661;?;1.5919898533008934;0.6293243125155754;?;286.01663361489165;10.632785833003416;-0.5752483572377555
1.0;1.1532858539424329;27.0;-0.1533010198285389;26.84179071150793;1.5760699547678845;0.5978580968897966;?;286.9483486615774;10.562608942734208;?
1.0;1.214527812021189;27.0;-0.1531033808564883;26.840615963081284;1.5603092552202056;0.5679651920453068;0.0;287.8310296152327;10.621413158636626;?
1.0;1.2712672649876156;27.0;-0.1529057357601902;26.839497269261127;?;0.5395669324430414;0.0;288.6693281453019;?;?
1.0;1.3231250044426823;27.0;-0.152708084547775;?;1.5292591010413237;0.5125885858208894;0.0;289.467260404957;?;-0.5753137937013895
1.0;1.369784525430658;?;-0.1525104272269241;26.837427425734667;1.5139665100309103;0.4869591565298449;?;290.22829737879533;?;-0.5753301522420063
?;1.4109926660538286;?;-0.1523127638057684;26.83647576335373;1.4988268449306013;0.4626111987033527;0.0;290.95544234766544;10.499528789277054;?
1.0;1.4465595391272033;27.0;-0.1521150942921023;26.83557913658476;?;0.439480638768185;0.0;291.65129730801186;10.539239574710823;-0.5753628686328258
1.0;1.476357999036516;?;-0.15191741869372;26.834737103670022;1.4690001907164822;0.4175066068297758;0.0;292.3181199210692;10.618080789634613;-0.5753792264830269
1.0;1.5003223696677372;27.0;-0.1517197370187534;26.833949152955487;?;?;?;292.9578723425581;10.711570978514269;-0.5753955841030646
1.0;1.5184466898313391;27.0;-0.151522049274885;?;1.4397670869212242;0.3767997126638726;0.0;?;10.736364756966683;-0.5754119414929557
1.0;?;27.0;?;26.832533132181588;1.425369416052012;0.357959727030679;0.0;294.162782946784;10.75352651438264;-0.5754282986526704
1.0;1.5374357475721954;27.0;-0.1511266556125223;?;1.411115721891492;0.3400617406791451;0.0;294.730735735391;?;-0.5754446555822255
1.0;1.5385642668588366;27.0;-0.1509289497098439;?;1.397004564672577;0.3230586536451878;0.0;295.27726472101966;10.330784801326232;-0.5754610122815911
1.0;1.534373565106379;27.0;-0.1507312377698951;26.830798409164853;1.3830345190258513;?;?;295.8033752399531;10.326388100671137;-0.5754773687507838
1.0;1.5251132729056809;27.0;-0.1505335198008092;26.830320856343487;1.369204173835593;0.291560434914782;0.0;296.3099541080101;10.35171239349342;?
1.0;1.511072864328368;27.0;-0.1503357958103826;26.829892199594635;?;?;0.0;296.7977862627805;10.31475793839773;-0.5755100809985784
1.0;1.492577288888156;27.0;?;26.82951150451044;1.3419570107762644;?;?;297.26756903491787;?;-0.5755264367771671
1.0;1.469982390359046;27.0;-0.1499403297970306;?;1.3285374406685018;0.2499766278850612;0.0;297.7199243866197;10.34099422516587;-0.5755427923255568
1.0;?;27.0;?;26.828890071679737;1.3152520662618168;0.2374777964908082;0.0;298.15540940719785;10.20999357423673;-0.5755591476437294
?;1.4140442177628088;?;-0.1495448397932262;26.82864728416898;1.3020995455991986;0.2256039066662678;0.0;298.5745253142954;10.366039604156745;-0.5755755027316668
1.0;1.3815245906427411;27.0;-0.1493470858146225;26.828448364689176;1.2890785501432067;?;0.0;298.9777251738568;10.52067471959474;-0.5755918575893856
1.0;?;27.0;-0.1491493258622478;26.82829221557084;1.2761877646417747;0.2036075257663067;0.0;299.3654205215635;10.686925252830562;-0.575608212216856
1.0;1.3095393290463735;27.0;-0.1489515599439;26.828177715094643;1.263425886995357;0.1934271494779913;0.0;299.7379870423872;10.914697166482558;-0.5756245666140947
1.0;1.2709545830519031;27.0;-0.1487537880673775;26.82810372019929;1.2507916281254037;0.1837557920040917;0.0;300.0957694425731;?;-0.575640920781072
1.0;1.2312289076441074;?;-0.1485560102408159;?;1.2382837118441494;0.1745680024038872;0.0;300.43908562920626;11.093251522142364;-0.5756572747178045
0.0;1.185866194229958;27.0;-0.1483582264719015;26.828072583907066;1.225900874725708;0.1658396022836928;0.0;?;11.160677123525009;?
?;1.1306672331360004;27.0;-0.1481604367687704;26.828113072988213;?;?;0.0;301.0834780006132;?;?
0.0;1.0665584085184332;27.0;-0.1479626411391095;26.828189333495114;1.2015054473186662;0.1496702410610328;0.0;301.3850858040992;10.99078799725419;-0.5757063351463868
0.0;0.9945169490665028;27.0;-0.1477648395910554;26.828300153633;?;0.1421867290079811;0.0;301.6732955380037;10.91270461854272;-0.5757226881620169
0.0;0.9155595054833344;27.0;-0.1475670321322953;26.82844431492553;1.1775954889170246;0.1350773925575821;?;301.94833574917106;10.904294516432731;?
0.0;?;27.0;-0.1473692187709663;26.82862059438693;1.1658195340278543;0.128323522929703;?;302.21042336997647;10.764859511363714;-0.5757553935024148
?;0.7410913209474886;27.0;?;26.828827766620105;1.1541613386875758;?;0.0;302.45976515254387;10.90292062198143;-0.5757717458271696
0.0;0.6477082445502875;27.0;-0.1469735743718026;26.82906460583332;1.1426197253007;0.1158119794440569;0.0;302.6965589006689;10.842487258842738;-0.575788097921604
0.0;0.5516428051982144;27.0;-0.146775743349906;?;1.131193528047693;0.1100213804718541;0.0;302.9209945282766;10.695989546137731;-0.5758044497857349
0.0;0.4539410919952826;?;-0.1465779064568672;?;1.119881592767216;0.1045203114482613;0.0;303.1332549691316;10.844919916786;?
0.0;0.3556242049700646;?;-0.1463800637008247;26.829940901670525;?;0.0992942958758483;0.0;303.33351695899404;10.918929708188482;?
0.0;0.2576792247858205;?;-0.1461822150894672;26.830284209190665;1.0975959490711484;0.0943295810820559;0.0;303.5219517083912;?;-0.575853503996159
?;0.1610508881710717;27.0;-0.1459843606309335;26.83065111391755;1.086619989580437;0.0896131020279531;0.0;303.6987254815841;10.771157860572254;-0.5758698549389519
0.0;0.0666339607239368;27.0;-0.145786500332913;26.831040425661545;?;0.0851324469265554;0.0;303.86400009508674;10.699089861857573;-0.5758862056514085
0.0;-0.0247334684700981;27.0;?;26.8314509657721;1.0649962517877862;?;0.0;304.0179333471895;10.642856523107378;?
0.0;-0.1122760804034757;27.0;?;26.83188156852956;1.0543462892699085;0.0768320333512162;0.0;304.16067938830747;10.87833493446318;?
0.0;?;27.0;-0.1451928844819753;26.83233108247094;?;?;0.0;304.29238904057115;?;-0.5759352564066018
?;-0.273129135703465;?;-0.144995000905716;26.83279837163376;1.0333647981134373;0.0693409100994727;0.0;?;11.214524245748104;-0.5759516061976012
0.0;-0.3452444460938551;27.0;-0.1447971115295443;26.83328237991564;1.0230311501323028;0.065873864594499;0.0;304.5232874446003;11.409721021962238;-0.5759679557582084
0.0;-0.4111505963127216;27.0;-0.1445992163616007;26.83378194120338;?;0.0625801713647741;0.0;?;11.191896088799409;-0.5759843050884399
0.0;-0.4704455205918395;27.0;-0.1444013154095759;26.83429597267671;?;0.0594511627965354;0.0;304.7117781685872;11.33145123341014;-0.5760006541882777
?;-0.5228076948169464;?;-0.144203408681611;26.83482341128757;?;0.0564786046567086;0.0;304.7904690933284;?;-0.5760170030577036
?;-0.5679960854216557;27.0;-0.1440054961853972;26.83536321465079;?;0.0536546744238732;0.0;?;11.707214443671448;-0.5760333516967344
0.0;-0.6058493859851605;27.0;?;26.83591436186921;0.9728924445135732;0.0509719407026795;0.0;304.91741975065963;?;-0.5760497001053403
?;-0.6362844674441649;27.0;-0.143609653920452;?;0.9631635200684376;0.0484233436675455;?;304.96594455551104;11.749676946120976;-0.5760660482835378
0.0;-0.659294106834881;27.0;-0.1434117241673292;26.83704671620913;0.9535318848677532;0.0460021764841682;0.0;?;11.68102751107456;?
0.0;?;27.0;-0.14321378867785;26.83762599548028;0.9439965660190756;0.0437020676599598;0.0;305.03374195997804;11.69812242541654;-0.5760987439486355
0.0;-0.6833697015052653;27.0;?;26.83821276410568;0.9345566003588848;0.0415169642769618;0.0;?;11.591515930780403;-0.5761150914355225
0.0;?;?;?;26.83880611873392;0.925211034355296;0.0394411160631137;?;305.0633814778514;11.625994391480909;-0.5761314386919753
0.0;-0.6794116979567666;27.0;?;26.839405181112625;0.9159589240117432;0.037469060259958;0.0;305.06420286138524;11.699818989368458;?
0.0;-0.6676073984858154;27.0;-0.1424219895133704;26.84000909848152;0.9067993347716256;0.0355956072469601;0.0;305.0558546888892;11.637610846491944;-0.5761641325135046
0.0;-0.6497270821467989;27.0;-0.1422240254601998;?;0.8977313414239094;0.0338158268846121;0.0;?;11.569911811388929;-0.5761804790785799
0.0;-0.6261841213099203;27.0;-0.1420260557181807;26.84122821658021;?;?;0.0;305.01212894520427;11.538672050793323;-0.5761968254131714
0.0;-0.5974311422824866;27.0;?;26.8418418428046;0.8798664877295735;0.0305187837633625;0.0;?;11.773913618072514;?
0.0;?;27.0;-0.1416300991988224;26.842457175030944;0.8710678228522778;?;0.0;304.9331487025664;?;?
0.0;-0.5262660211362359;27.0;-0.1414321124374339;26.843073492521608;0.862357144623755;?;0.0;304.88072729612685;11.61873470175159;-0.5762458630340705
?;-0.4849012599588215;27.0;-0.1412341200186485;26.84369010041093;?;0.0261660422291129;0.0;304.8198366023047;11.64987790259204;-0.576262208446708
0.0;-0.4404090811068985;27.0;-0.1410361219506108;26.84430633064867;0.8451962374457422;0.0248577401176572;0.0;304.7505886897212;11.620388292156225;?
0.0;-0.3933478902890996;27.0;-0.1408381182410157;26.844921542755863;0.8367442750712848;0.0236148531117744;0.0;304.67309436781267;11.547687125071851;?
0.0;-0.3442793583711847;?;-0.1406401088980084;26.845535122185584;0.8283768323205719;?;0.0;304.5874632078778;11.41016399471272;-0.5763112433015877
?;-0.2937627942904813;?;-0.1404420939293968;26.84614648107384;?;?;0.0;304.4938035627424;11.32995677415768;-0.5763275877921779
0.0;?;27.0;-0.1402440733429889;?;?;0.0202467846867075;0.0;?;11.431667790512403;-0.5763439320522254
0.0;-0.1905789712361837;?;-0.1400460471469307;26.847360319052925;0.8037732120238186;0.0192344454523722;0.0;?;11.386865223440598;-0.576360276081747
0.0;-0.1389715232512533;27.0;-0.139848015348918;26.84796175491012;0.7957354799035804;0.0182727231797535;0.0;304.1657193478313;11.243245664523153;-0.5763766198807129
0.0;-0.0880264463442009;?;-0.1396499779570973;26.848558883092903;?;?;0.0;304.04100554584323;11.321645093147422;-0.5763929634491397
0.0;-0.038216783077863;?;-0.1394519349791649;26.84915124715093;0.7799003438534992;0.0164911326697276;?;303.9087873579457;11.22519660440968;-0.5764093067869978
0.0;0.0100141274068501;27.0;-0.1392538864232677;?;0.7721013404149641;0.0156665760362412;0.0;?;11.276277075320085;-0.5764256498943037
0.0;?;27.0;-0.1390558322971025;26.85031998074668;0.7643803270108145;?;?;303.62224230678635;?;-0.5764419927710277
0.0;0.1001333075872446;27.0;-0.1388577726088166;26.85089556192328;0.7567365237407063;?;0.0;303.4681149302038;11.392515461093405;?
0.0;0.1413096038617037;27.0;-0.1386597073662198;26.851464801728124;?;0.0134321306290723;?;303.30688216737013;11.439681581945196;-0.5764746778327621
1.0;0.1844171924005135;27.0;?;?;0.7416774669182662;0.0127605240976187;0.0;303.13864106559487;11.627216243268846;-0.5764910200177361
1.0;0.2338226859384067;?;-0.1382635602496717;26.852582946159;0.7342606922490835;0.0121224978927377;0.0;302.9634876161083;11.663585558459811;-0.5765073619721254
1.0;0.2887952645495807;27.0;-0.1380654783915662;26.853131254222973;0.7269180853265926;0.0115163729981008;?;?;11.65641422902628;-0.5765237036959
