InertialMeasurementUnit LUA accY;InertialMeasurementUnit LLA Quaternion2;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit RUA accY;Accelerometer LUA^ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accX;Accelerometer RUA^ accZ
83.0;212.0;715.0;747.0;-26.0;59.0;728.0;-516.0;138.0
18.0;204.0;798.0;781.0;-128.0;40.0;791.0;-570.0;138.0
91.0;359.0;826.0;579.0;183.0;-184.0;674.0;-334.0;-61.0
27.0;314.0;958.0;731.0;29.0;-167.0;802.0;-408.0;138.0
0.0;156.0;763.0;810.0;-140.0;78.0;806.0;-525.0;149.0
123.0;388.0;841.0;456.0;-130.0;-71.0;794.0;-768.0;3.0
157.0;15.0;592.0;585.0;63.0;143.0;599.0;-673.0;122.0
320.0;65.0;779.0;777.0;-274.0;-237.0;552.0;-698.0;55.0
171.0;-118.0;731.0;740.0;128.0;198.0;714.0;-701.0;-4.0
285.0;104.0;785.0;731.0;-72.0;-232.0;500.0;-601.0;35.0
222.0;384.0;445.0;405.0;-230.0;167.0;651.0;-580.0;-123.0
87.0;321.0;709.0;893.0;-116.0;70.0;770.0;-827.0;66.0
372.0;410.0;520.0;427.0;-344.0;30.0;636.0;-576.0;-123.0
-86.0;221.0;638.0;550.0;205.0;208.0;671.0;-549.0;326.0
-57.0;201.0;744.0;713.0;-6.0;102.0;689.0;-591.0;32.0
-200.0;200.0;696.0;602.0;-292.0;244.0;741.0;-627.0;-136.0
-76.0;298.0;782.0;644.0;-286.0;123.0;887.0;-774.0;-175.0
200.0;552.0;687.0;754.0;191.0;-153.0;624.0;-632.0;321.0
136.0;334.0;838.0;892.0;98.0;-40.0;691.0;-777.0;177.0
58.0;-548.0;439.0;484.0;15.0;-90.0;457.0;-546.0;189.0
80.0;-574.0;633.0;350.0;45.0;-104.0;342.0;-327.0;339.0
243.0;-548.0;672.0;779.0;-227.0;6.0;620.0;-1013.0;179.0
148.0;-11.0;908.0;998.0;-73.0;-99.0;914.0;-899.0;88.0
164.0;395.0;793.0;811.0;-104.0;-50.0;838.0;-765.0;118.0
119.0;620.0;668.0;684.0;182.0;-74.0;636.0;-583.0;178.0
193.0;372.0;729.0;702.0;48.0;11.0;718.0;-804.0;377.0
125.0;-14.0;885.0;964.0;-53.0;-73.0;943.0;-905.0;85.0
-90.0;503.0;643.0;604.0;-271.0;203.0;619.0;-664.0;-189.0
137.0;-10.0;907.0;1003.0;8.0;-106.0;937.0;-929.0;114.0
168.0;-1.0;869.0;948.0;-9.0;-84.0;900.0;-934.0;93.0
-62.0;300.0;714.0;779.0;-121.0;45.0;722.0;-666.0;22.0
187.0;11.0;909.0;966.0;-60.0;-103.0;985.0;-920.0;115.0
133.0;5.0;921.0;960.0;-74.0;-137.0;970.0;-898.0;106.0
130.0;-13.0;905.0;1014.0;-69.0;-111.0;983.0;-912.0;69.0
204.0;40.0;884.0;793.0;-53.0;-45.0;963.0;-921.0;79.0
135.0;-44.0;852.0;978.0;-80.0;-38.0;877.0;-848.0;85.0
108.0;-53.0;879.0;962.0;-81.0;-93.0;901.0;-901.0;61.0
190.0;-279.0;988.0;964.0;-228.0;-301.0;990.0;-968.0;-61.0
106.0;-110.0;921.0;928.0;-72.0;-137.0;872.0;-846.0;145.0
357.0;-122.0;980.0;963.0;-233.0;-306.0;1002.0;-1095.0;197.0
57.0;7.0;961.0;1035.0;-123.0;-137.0;978.0;-945.0;22.0
215.0;18.0;886.0;1001.0;-54.0;-34.0;951.0;-973.0;90.0
-7.0;298.0;774.0;878.0;-30.0;35.0;773.0;-731.0;3.0
-106.0;358.0;912.0;1110.0;-31.0;28.0;1073.0;-855.0;67.0
117.0;1.0;906.0;1034.0;-26.0;-74.0;944.0;-892.0;89.0
184.0;17.0;956.0;1092.0;-54.0;-67.0;944.0;-877.0;97.0
243.0;111.0;772.0;984.0;5.0;-9.0;882.0;-783.0;71.0
115.0;44.0;695.0;846.0;11.0;66.0;750.0;-669.0;204.0
98.0;-111.0;885.0;1037.0;9.0;-59.0;870.0;-949.0;148.0
121.0;126.0;837.0;1049.0;-98.0;106.0;876.0;-1016.0;113.0
64.0;18.0;632.0;759.0;118.0;109.0;621.0;-601.0;199.0
-136.0;-69.0;745.0;852.0;-74.0;171.0;787.0;-713.0;50.0
-34.0;-61.0;790.0;901.0;-35.0;105.0;866.0;-747.0;131.0
68.0;116.0;904.0;986.0;-48.0;-101.0;899.0;-894.0;89.0
93.0;139.0;904.0;991.0;-24.0;-113.0;886.0;-891.0;99.0
67.0;241.0;938.0;1024.0;-32.0;-112.0;935.0;-928.0;114.0
24.0;-166.0;885.0;919.0;174.0;-12.0;861.0;-843.0;383.0
289.0;-177.0;855.0;910.0;190.0;-78.0;807.0;-829.0;465.0
-1.0;-281.0;893.0;910.0;250.0;-110.0;909.0;-791.0;543.0
113.0;126.0;893.0;979.0;-61.0;-145.0;898.0;-874.0;100.0
118.0;130.0;881.0;988.0;-58.0;-117.0;879.0;-879.0;76.0
120.0;136.0;866.0;967.0;-56.0;-123.0;850.0;-883.0;84.0
128.0;142.0;875.0;972.0;-53.0;-127.0;869.0;-895.0;109.0
151.0;151.0;890.0;969.0;-58.0;-125.0;892.0;-928.0;99.0
118.0;260.0;902.0;976.0;-62.0;-101.0;909.0;-965.0;86.0
175.0;-18.0;1002.0;1141.0;226.0;-180.0;1026.0;-1000.0;257.0
-7.0;-388.0;694.0;846.0;-64.0;45.0;741.0;-640.0;51.0
-463.0;-445.0;486.0;339.0;348.0;591.0;580.0;-671.0;500.0
110.0;-446.0;650.0;709.0;-106.0;29.0;541.0;-801.0;178.0
153.0;137.0;905.0;997.0;19.0;-134.0;931.0;-939.0;124.0
166.0;-309.0;801.0;891.0;610.0;-73.0;802.0;-785.0;689.0
103.0;105.0;903.0;977.0;-108.0;-46.0;913.0;-891.0;101.0
43.0;179.0;905.0;975.0;-166.0;-76.0;927.0;-920.0;5.0
-28.0;201.0;940.0;1018.0;-104.0;-170.0;939.0;-901.0;105.0
113.0;621.0;769.0;977.0;-193.0;115.0;800.0;-875.0;97.0
-54.0;499.0;767.0;838.0;-89.0;177.0;764.0;-717.0;177.0
51.0;637.0;827.0;931.0;-34.0;29.0;873.0;-775.0;78.0
-34.0;338.0;840.0;962.0;27.0;104.0;870.0;-764.0;87.0
253.0;571.0;852.0;913.0;-88.0;-153.0;858.0;-799.0;-19.0
105.0;117.0;913.0;995.0;-80.0;-90.0;934.0;-906.0;72.0
211.0;551.0;857.0;968.0;13.0;-217.0;793.0;-817.0;190.0
126.0;122.0;884.0;1010.0;-24.0;-97.0;926.0;-899.0;49.0
134.0;126.0;885.0;946.0;-21.0;-81.0;924.0;-899.0;89.0
158.0;129.0;900.0;997.0;-27.0;-64.0;955.0;-926.0;88.0
71.0;282.0;862.0;951.0;-34.0;-43.0;885.0;-868.0;155.0
37.0;-53.0;964.0;1016.0;-24.0;-95.0;958.0;-930.0;108.0
36.0;-4.0;846.0;959.0;-36.0;-101.0;806.0;-859.0;105.0
22.0;74.0;881.0;950.0;-157.0;-104.0;921.0;-901.0;84.0
79.0;104.0;867.0;987.0;-217.0;-68.0;908.0;-809.0;-43.0
250.0;-516.0;1089.0;1172.0;-213.0;-286.0;1080.0;-1042.0;52.0
-41.0;98.0;842.0;1016.0;16.0;-53.0;931.0;-857.0;73.0
89.0;239.0;663.0;850.0;-44.0;110.0;747.0;-808.0;173.0
0.0;-630.0;810.0;948.0;-97.0;5.0;848.0;-645.0;-92.0
126.0;395.0;816.0;840.0;52.0;-55.0;852.0;-843.0;4.0
203.0;111.0;882.0;956.0;127.0;-32.0;894.0;-888.0;277.0
247.0;109.0;885.0;989.0;245.0;-105.0;947.0;-900.0;398.0
-181.0;-819.0;648.0;523.0;-217.0;71.0;465.0;-538.0;73.0
143.0;117.0;897.0;982.0;-12.0;-124.0;961.0;-920.0;368.0
170.0;105.0;861.0;988.0;-96.0;-90.0;923.0;-867.0;231.0
184.0;104.0;900.0;1011.0;-93.0;-79.0;942.0;-874.0;138.0
179.0;95.0;884.0;965.0;-62.0;-115.0;938.0;-881.0;70.0
186.0;95.0;895.0;969.0;-55.0;-102.0;917.0;-889.0;90.0
191.0;96.0;876.0;959.0;-49.0;-79.0;924.0;-898.0;104.0
176.0;99.0;879.0;981.0;-49.0;-82.0;914.0;-898.0;99.0
156.0;100.0;907.0;976.0;-62.0;-109.0;1000.0;-878.0;105.0
170.0;101.0;895.0;971.0;-52.0;-89.0;922.0;-879.0;113.0
159.0;100.0;882.0;1009.0;-53.0;-72.0;955.0;-870.0;120.0
155.0;95.0;865.0;987.0;-45.0;-54.0;933.0;-857.0;81.0
50.0;46.0;752.0;827.0;-34.0;-121.0;770.0;-714.0;-15.0
158.0;93.0;883.0;980.0;-60.0;-65.0;936.0;-866.0;89.0
179.0;93.0;876.0;929.0;-59.0;-58.0;922.0;-872.0;111.0
-264.0;-522.0;719.0;788.0;127.0;135.0;720.0;-670.0;232.0
234.0;140.0;871.0;966.0;-3.0;-45.0;900.0;-918.0;139.0
186.0;136.0;866.0;965.0;-5.0;-12.0;932.0;-905.0;131.0
24.0;-596.0;666.0;751.0;18.0;-31.0;683.0;-582.0;82.0
225.0;129.0;896.0;954.0;-15.0;-115.0;945.0;-905.0;140.0
203.0;128.0;906.0;950.0;0.0;-120.0;926.0;-896.0;120.0
196.0;141.0;895.0;1091.0;-91.0;-149.0;926.0;-898.0;149.0
207.0;123.0;898.0;948.0;-65.0;-117.0;961.0;-917.0;138.0
220.0;116.0;891.0;957.0;40.0;-67.0;909.0;-910.0;125.0
208.0;112.0;920.0;987.0;23.0;-123.0;886.0;-880.0;130.0
43.0;-585.0;888.0;896.0;-51.0;-69.0;912.0;-731.0;39.0
130.0;90.0;872.0;924.0;-111.0;-98.0;949.0;-874.0;158.0
116.0;87.0;925.0;1012.0;-103.0;-138.0;967.0;-829.0;147.0
121.0;81.0;867.0;937.0;-49.0;-37.0;908.0;-881.0;49.0
118.0;81.0;839.0;941.0;-95.0;-54.0;848.0;-880.0;109.0
126.0;80.0;839.0;889.0;-73.0;-75.0;898.0;-857.0;78.0
210.0;103.0;870.0;963.0;-27.0;-53.0;934.0;-903.0;124.0
170.0;103.0;884.0;996.0;-61.0;-99.0;980.0;-894.0;151.0
103.0;101.0;901.0;971.0;-25.0;-127.0;955.0;-871.0;139.0
169.0;111.0;873.0;968.0;-14.0;-49.0;905.0;-907.0;138.0
197.0;133.0;902.0;965.0;-84.0;-100.0;905.0;-885.0;176.0
201.0;128.0;894.0;948.0;-44.0;-40.0;944.0;-916.0;180.0
132.0;126.0;892.0;937.0;-32.0;-44.0;945.0;-876.0;163.0
162.0;125.0;906.0;951.0;-59.0;-104.0;923.0;-876.0;157.0
89.0;-363.0;615.0;652.0;133.0;-111.0;588.0;-600.0;276.0
236.0;148.0;885.0;860.0;-36.0;-103.0;904.0;-912.0;103.0
189.0;155.0;877.0;913.0;2.0;-128.0;933.0;-915.0;108.0
138.0;138.0;887.0;1039.0;159.0;-299.0;915.0;-891.0;-90.0
148.0;177.0;889.0;957.0;34.0;-132.0;958.0;-893.0;113.0
162.0;-542.0;767.0;876.0;98.0;-194.0;829.0;-768.0;280.0
596.0;10.0;900.0;986.0;-103.0;-485.0;916.0;-900.0;35.0
136.0;-162.0;698.0;1041.0;130.0;-84.0;720.0;-857.0;247.0
52.0;96.0;861.0;984.0;-21.0;-61.0;899.0;-826.0;142.0
63.0;100.0;851.0;953.0;3.0;-82.0;894.0;-832.0;116.0
110.0;102.0;766.0;843.0;22.0;-96.0;797.0;-808.0;131.0
273.0;179.0;828.0;955.0;0.0;-73.0;887.0;-869.0;67.0
249.0;135.0;886.0;995.0;37.0;-107.0;943.0;-983.0;-151.0
254.0;179.0;876.0;959.0;80.0;-78.0;890.0;-853.0;45.0
261.0;178.0;872.0;980.0;103.0;-110.0;914.0;-880.0;183.0
271.0;180.0;886.0;1006.0;158.0;-124.0;951.0;-869.0;95.0
212.0;175.0;859.0;984.0;159.0;-112.0;893.0;-822.0;174.0
165.0;171.0;891.0;1027.0;161.0;-92.0;960.0;-871.0;271.0
279.0;180.0;824.0;935.0;146.0;-62.0;898.0;-869.0;190.0
263.0;180.0;846.0;965.0;146.0;-60.0;892.0;-863.0;207.0
256.0;180.0;866.0;985.0;117.0;-73.0;919.0;-855.0;140.0
242.0;173.0;864.0;968.0;93.0;-82.0;914.0;-853.0;221.0
92.0;107.0;826.0;865.0;5.0;-96.0;833.0;-732.0;185.0
223.0;208.0;898.0;1032.0;46.0;-123.0;966.0;-893.0;178.0
222.0;162.0;849.0;973.0;95.0;-80.0;914.0;-844.0;142.0
247.0;211.0;820.0;812.0;342.0;-119.0;748.0;-775.0;313.0
21.0;-39.0;902.0;965.0;-76.0;-102.0;905.0;-881.0;88.0
210.0;158.0;875.0;985.0;67.0;-76.0;934.0;-832.0;209.0
195.0;157.0;867.0;960.0;136.0;-55.0;921.0;-809.0;140.0
238.0;165.0;865.0;958.0;160.0;-71.0;890.0;-860.0;224.0
187.0;162.0;883.0;991.0;100.0;-134.0;918.0;-816.0;134.0
248.0;127.0;882.0;929.0;468.0;-190.0;903.0;-823.0;583.0
60.0;186.0;1049.0;1173.0;189.0;-69.0;1058.0;-572.0;534.0
232.0;237.0;968.0;1112.0;379.0;-207.0;1010.0;-882.0;191.0
102.0;19.0;845.0;842.0;-104.0;-164.0;830.0;-811.0;-20.0
181.0;478.0;849.0;980.0;330.0;36.0;957.0;-889.0;118.0
167.0;474.0;898.0;1009.0;213.0;-64.0;963.0;-877.0;325.0
199.0;196.0;858.0;942.0;-55.0;-64.0;909.0;-855.0;233.0
256.0;210.0;806.0;899.0;-132.0;-57.0;831.0;-902.0;356.0
176.0;-395.0;916.0;962.0;565.0;-157.0;950.0;-884.0;606.0
290.0;178.0;834.0;917.0;99.0;-61.0;893.0;-838.0;101.0
188.0;-222.0;663.0;746.0;136.0;93.0;632.0;-775.0;214.0
247.0;197.0;863.0;939.0;-313.0;-20.0;923.0;-891.0;162.0
231.0;162.0;859.0;895.0;-43.0;-88.0;879.0;-785.0;189.0
226.0;162.0;810.0;864.0;4.0;-38.0;843.0;-794.0;57.0
341.0;164.0;853.0;946.0;-126.0;-116.0;875.0;-969.0;19.0
291.0;169.0;789.0;858.0;63.0;-43.0;845.0;-855.0;79.0
-31.0;-330.0;710.0;711.0;0.0;108.0;619.0;-592.0;200.0
71.0;-171.0;695.0;772.0;48.0;26.0;694.0;-634.0;109.0
480.0;-602.0;648.0;722.0;-101.0;130.0;673.0;-1171.0;64.0
88.0;-60.0;664.0;763.0;46.0;-27.0;640.0;-641.0;224.0
106.0;-39.0;827.0;924.0;-23.0;-67.0;784.0;-767.0;127.0
298.0;197.0;894.0;978.0;15.0;-131.0;942.0;-853.0;157.0
326.0;223.0;871.0;947.0;-57.0;-112.0;874.0;-892.0;127.0
49.0;-32.0;871.0;948.0;5.0;-111.0;854.0;-783.0;128.0
291.0;165.0;829.0;898.0;-102.0;-51.0;849.0;-861.0;23.0
84.0;-34.0;909.0;973.0;18.0;-114.0;929.0;-820.0;84.0
140.0;-40.0;874.0;946.0;23.0;-67.0;923.0;-869.0;37.0
162.0;-64.0;792.0;884.0;-103.0;-63.0;792.0;-844.0;50.0
273.0;31.0;807.0;899.0;44.0;-8.0;846.0;-904.0;136.0
29.0;-150.0;942.0;1105.0;-118.0;-166.0;989.0;-748.0;211.0
257.0;-85.0;661.0;874.0;363.0;112.0;735.0;-913.0;292.0
314.0;-40.0;877.0;1055.0;442.0;-124.0;952.0;-906.0;552.0
356.0;-219.0;875.0;935.0;574.0;-183.0;863.0;-883.0;636.0
226.0;-565.0;590.0;276.0;632.0;102.0;459.0;-437.0;719.0
638.0;-800.0;971.0;717.0;-476.0;-491.0;759.0;-894.0;-355.0
158.0;-507.0;694.0;457.0;-92.0;-22.0;729.0;-679.0;103.0
-81.0;-80.0;927.0;984.0;14.0;-38.0;909.0;-878.0;138.0
279.0;-674.0;693.0;554.0;626.0;-93.0;522.0;-474.0;760.0
174.0;26.0;889.0;952.0;234.0;-171.0;865.0;-733.0;413.0
6.0;102.0;804.0;904.0;-12.0;-70.0;825.0;-838.0;242.0
231.0;120.0;848.0;968.0;-77.0;14.0;859.0;-786.0;94.0
576.0;-291.0;862.0;918.0;6.0;-305.0;771.0;-1008.0;201.0
-55.0;-85.0;884.0;959.0;62.0;-65.0;879.0;-852.0;175.0
-65.0;-88.0;903.0;969.0;75.0;-54.0;892.0;-877.0;178.0
213.0;-73.0;789.0;877.0;237.0;-54.0;912.0;-909.0;-11.0
60.0;55.0;417.0;578.0;-120.0;212.0;270.0;-589.0;-10.0
22.0;-197.0;866.0;655.0;-114.0;-77.0;734.0;-755.0;-59.0
21.0;-193.0;879.0;635.0;-75.0;-73.0;692.0;-758.0;29.0
47.0;-195.0;882.0;655.0;-74.0;-124.0;730.0;-778.0;26.0
105.0;-353.0;807.0;681.0;-134.0;-129.0;733.0;-782.0;6.0
366.0;-102.0;766.0;833.0;101.0;-155.0;811.0;-890.0;167.0
120.0;-54.0;764.0;875.0;73.0;-96.0;719.0;-745.0;280.0
98.0;36.0;887.0;777.0;-338.0;-232.0;694.0;-636.0;-213.0
15.0;-160.0;877.0;651.0;-68.0;-45.0;751.0;-764.0;-76.0
136.0;-44.0;704.0;748.0;153.0;-59.0;680.0;-725.0;207.0
52.0;-178.0;830.0;606.0;-116.0;2.0;705.0;-820.0;48.0
116.0;-46.0;752.0;770.0;127.0;-50.0;716.0;-682.0;141.0
67.0;-38.0;891.0;928.0;-288.0;-203.0;949.0;-946.0;-135.0
82.0;-188.0;851.0;722.0;-69.0;-61.0;728.0;-689.0;-66.0
350.0;-461.0;581.0;474.0;-453.0;19.0;695.0;-547.0;-404.0
212.0;-478.0;703.0;733.0;62.0;-304.0;700.0;-427.0;72.0
188.0;-160.0;847.0;714.0;-80.0;-230.0;662.0;-519.0;-41.0
324.0;-210.0;762.0;531.0;-251.0;-245.0;577.0;-596.0;-155.0
254.0;-190.0;737.0;520.0;-277.0;-242.0;537.0;-571.0;-94.0
188.0;-101.0;704.0;532.0;-94.0;-205.0;519.0;-497.0;-6.0
243.0;-185.0;712.0;531.0;-391.0;-244.0;553.0;-578.0;-264.0
301.0;-394.0;905.0;809.0;-340.0;-185.0;900.0;-851.0;-223.0
-26.0;-168.0;742.0;510.0;-380.0;-252.0;582.0;-160.0;-266.0
-100.0;156.0;665.0;403.0;-79.0;-2.0;676.0;-836.0;215.0
70.0;-57.0;727.0;772.0;-121.0;15.0;728.0;-720.0;51.0
-107.0;139.0;765.0;761.0;-191.0;-59.0;794.0;-660.0;195.0
155.0;264.0;822.0;606.0;-212.0;-49.0;573.0;-438.0;82.0
-137.0;168.0;804.0;665.0;-4.0;-100.0;617.0;-231.0;184.0
89.0;-23.0;655.0;718.0;64.0;-23.0;650.0;-462.0;115.0
187.0;-408.0;676.0;195.0;-108.0;-87.0;308.0;-519.0;257.0
76.0;-29.0;739.0;805.0;-47.0;-1.0;726.0;-687.0;113.0
159.0;84.0;459.0;437.0;-134.0;459.0;480.0;-816.0;172.0
-552.0;-120.0;-382.0;-523.0;599.0;641.0;-475.0;524.0;681.0
67.0;20.0;699.0;734.0;-120.0;8.0;681.0;-637.0;90.0
8.0;34.0;771.0;849.0;47.0;-37.0;798.0;-726.0;37.0
-23.0;209.0;546.0;531.0;39.0;116.0;487.0;-405.0;162.0
-45.0;212.0;563.0;531.0;70.0;103.0;535.0;-390.0;33.0
-24.0;203.0;512.0;389.0;-96.0;91.0;452.0;-385.0;-167.0
268.0;344.0;418.0;410.0;-339.0;95.0;576.0;-433.0;-239.0
61.0;21.0;770.0;849.0;9.0;-15.0;820.0;-761.0;72.0
56.0;-98.0;720.0;760.0;-121.0;30.0;685.0;-658.0;91.0
-113.0;82.0;540.0;519.0;-173.0;204.0;395.0;-50.0;-146.0
-69.0;581.0;674.0;751.0;26.0;-25.0;645.0;-545.0;273.0
-13.0;-74.0;779.0;836.0;-1.0;32.0;770.0;-692.0;75.0
-142.0;-98.0;777.0;849.0;-66.0;57.0;818.0;-716.0;-1.0
53.0;33.0;523.0;344.0;-148.0;-75.0;433.0;-330.0;80.0
-28.0;-185.0;842.0;911.0;-42.0;-35.0;877.0;-761.0;63.0
30.0;-613.0;912.0;1016.0;-226.0;-58.0;968.0;-897.0;-98.0
229.0;-864.0;781.0;456.0;-239.0;-141.0;487.0;-548.0;-66.0
348.0;-314.0;793.0;550.0;102.0;-95.0;584.0;-634.0;177.0
411.0;-619.0;774.0;474.0;265.0;-30.0;645.0;-537.0;368.0
318.0;-629.0;883.0;917.0;45.0;-44.0;869.0;-950.0;62.0
-284.0;-126.0;-78.0;-195.0;293.0;343.0;-91.0;262.0;343.0
305.0;-332.0;833.0;579.0;-149.0;-123.0;580.0;-624.0;405.0
252.0;-876.0;750.0;436.0;24.0;-105.0;448.0;-573.0;181.0
96.0;-320.0;878.0;951.0;97.0;-192.0;861.0;-712.0;199.0
62.0;55.0;1366.0;1358.0;-51.0;-353.0;1383.0;-796.0;227.0
151.0;58.0;877.0;755.0;107.0;-251.0;934.0;-833.0;133.0
306.0;-316.0;721.0;863.0;132.0;-145.0;785.0;-883.0;203.0
-154.0;-120.0;740.0;900.0;51.0;154.0;859.0;-556.0;200.0
173.0;-40.0;576.0;878.0;-305.0;94.0;588.0;-1198.0;102.0
242.0;-283.0;839.0;918.0;71.0;-207.0;852.0;-846.0;255.0
63.0;-197.0;809.0;967.0;133.0;-175.0;747.0;-634.0;383.0
142.0;8.0;833.0;874.0;22.0;-24.0;840.0;-732.0;35.0
109.0;-79.0;938.0;965.0;52.0;-164.0;969.0;-944.0;158.0
231.0;454.0;876.0;1013.0;515.0;-135.0;953.0;-895.0;781.0
168.0;-147.0;658.0;781.0;35.0;-60.0;631.0;-829.0;193.0
149.0;86.0;753.0;798.0;54.0;-90.0;852.0;-798.0;51.0
-85.0;-104.0;913.0;945.0;14.0;0.0;918.0;-860.0;133.0
-81.0;-104.0;904.0;959.0;15.0;8.0;884.0;-896.0;145.0
-12.0;-218.0;1001.0;848.0;52.0;-141.0;1069.0;-967.0;151.0
82.0;76.0;1034.0;1080.0;266.0;-283.0;1061.0;-737.0;296.0
346.0;337.0;756.0;300.0;230.0;7.0;715.0;-760.0;274.0
90.0;623.0;691.0;803.0;-28.0;7.0;643.0;-673.0;108.0
190.0;264.0;830.0;642.0;124.0;14.0;778.0;-582.0;172.0
173.0;289.0;868.0;638.0;180.0;-8.0;814.0;-539.0;257.0
488.0;494.0;966.0;1044.0;-535.0;-438.0;1024.0;-970.0;-332.0
182.0;5.0;516.0;672.0;-255.0;-118.0;550.0;-1154.0;236.0
319.0;746.0;789.0;341.0;-343.0;-122.0;513.0;-465.0;337.0
-60.0;-93.0;914.0;978.0;11.0;4.0;908.0;-883.0;134.0
205.0;274.0;707.0;391.0;51.0;-10.0;457.0;-423.0;261.0
208.0;-89.0;756.0;885.0;75.0;-88.0;770.0;-819.0;216.0
109.0;169.0;562.0;319.0;-39.0;59.0;347.0;-322.0;237.0
140.0;311.0;875.0;661.0;330.0;-10.0;796.0;-516.0;344.0
313.0;835.0;686.0;293.0;-98.0;-30.0;353.0;-423.0;29.0
10.0;61.0;647.0;898.0;-182.0;181.0;635.0;-708.0;92.0
205.0;76.0;547.0;847.0;73.0;220.0;633.0;-913.0;206.0
204.0;11.0;752.0;727.0;53.0;132.0;680.0;-804.0;18.0
-64.0;-167.0;729.0;844.0;487.0;22.0;781.0;-670.0;327.0
-3.0;43.0;837.0;1006.0;212.0;-75.0;809.0;-480.0;149.0
-1.0;370.0;707.0;1067.0;190.0;-26.0;704.0;-337.0;369.0
356.0;347.0;893.0;414.0;-20.0;-74.0;765.0;-663.0;50.0
229.0;316.0;811.0;890.0;193.0;-194.0;819.0;-794.0;309.0
436.0;160.0;701.0;668.0;-116.0;-176.0;671.0;-1069.0;231.0
127.0;53.0;530.0;866.0;106.0;254.0;596.0;-719.0;153.0
-181.0;107.0;660.0;911.0;-53.0;85.0;774.0;-513.0;134.0
-77.0;141.0;705.0;849.0;-154.0;73.0;766.0;-573.0;-78.0
37.0;297.0;773.0;814.0;-375.0;18.0;897.0;-806.0;-240.0
-24.0;177.0;642.0;769.0;-198.0;85.0;665.0;-654.0;-42.0
-73.0;-62.0;925.0;967.0;80.0;-29.0;919.0;-887.0;207.0
-175.0;-138.0;765.0;873.0;-36.0;-81.0;859.0;-519.0;46.0
-206.0;41.0;762.0;1045.0;49.0;-12.0;917.0;-419.0;50.0
292.0;227.0;498.0;546.0;-134.0;-104.0;299.0;-921.0;139.0
370.0;-90.0;303.0;551.0;-40.0;74.0;382.0;-935.0;335.0
410.0;748.0;667.0;256.0;-286.0;-1.0;432.0;-519.0;-74.0
48.0;306.0;927.0;648.0;-272.0;-254.0;692.0;-239.0;-93.0
-87.0;-52.0;914.0;972.0;113.0;-26.0;883.0;-886.0;216.0
-212.0;-125.0;634.0;883.0;-245.0;182.0;547.0;-397.0;12.0
-227.0;-102.0;603.0;952.0;-112.0;183.0;469.0;-474.0;23.0
284.0;10.0;522.0;652.0;8.0;-84.0;487.0;-768.0;438.0
-319.0;-661.0;149.0;363.0;668.0;313.0;22.0;100.0;571.0
-35.0;46.0;653.0;758.0;-65.0;133.0;717.0;-466.0;143.0
34.0;119.0;667.0;695.0;-228.0;-129.0;604.0;-825.0;-30.0
