Accelerometer RUA^ accY;Accelerometer RKN_ accZ;Accelerometer RUA_ accY;Accelerometer LUA^ accY;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit BACK magneticY
1020.0;-39.0;451.0;925.0;319.0;-338.0;292.0;-77.0;-112;-809.0;14.0;8.0;392.0
864.0;24.0;471.0;1038.0;272.0;-383.0;95.0;98.0;121;-809.0;21.0;-131.0;132.0
884.0;-150.0;489.0;1030.0;294.0;-372.0;82.0;118.0;126;-818.0;39.0;-162.0;114.0
870.0;-109.0;483.0;1129.0;300.0;-386.0;59.0;157.0;124;-773.0;69.0;-198.0;76.0
1036.0;-172.0;491.0;1018.0;356.0;-425.0;3.0;237.0;125;-799.0;225.0;21.0;3.0
819.0;182.0;349.0;1101.0;341.0;-404.0;-66.0;215.0;97;-499.0;77.0;-91.0;87.0
971.0;65.0;560.0;1001.0;301.0;-478.0;-21.0;18.0;145;-971.0;141.0;-4.0;-2.0
951.0;61.0;648.0;908.0;282.0;-482.0;-25.0;18.0;144;-834.0;130.0;-17.0;2.0
999.0;55.0;630.0;970.0;172.0;-469.0;-8.0;-10.0;145;-878.0;146.0;14.0;-25.0
967.0;-158.0;690.0;996.0;729.0;-561.0;60.0;78.0;173;-700.0;234.0;90.0;51.0
1044.0;-79.0;547.0;1013.0;329.0;-676.0;100.0;56.0;172;-773.0;53.0;-187.0;104.0
959.0;14.0;482.0;1052.0;438.0;-614.0;119.0;41.0;172;-726.0;-20.0;-293.0;136.0
1100.0;81.0;363.0;1050.0;161.0;-461.0;64.0;270.0;167;-539.0;142.0;29.0;50.0
1104.0;60.0;425.0;933.0;306.0;-448.0;57.0;278.0;167;-494.0;147.0;39.0;41.0
1040.0;52.0;563.0;932.0;604.0;-543.0;63.0;256.0;166;-729.0;93.0;-64.0;68.0
1002.0;134.0;636.0;991.0;604.0;-543.0;98.0;131.0;73;-569.0;96.0;-240.0;171.0
954.0;-192.0;644.0;1034.0;584.0;-479.0;14.0;209.0;-153;-677.0;114.0;-87.0;42.0
790.0;19.0;640.0;806.0;606.0;-709.0;258.0;-26.0;53;-257.0;-41.0;-150.0;135.0
948.0;-401.0;660.0;1026.0;579.0;-332.0;7.0;209.0;-153;-667.0;126.0;-68.0;36.0
1047.0;136.0;723.0;873.0;872.0;-632.0;323.0;-60.0;151;-510.0;-222.0;-202.0;454.0
920.0;-72.0;167.0;927.0;212.0;-167.0;42.0;158.0;-152;-345.0;61.0;-22.0;136.0
1009.0;57.0;236.0;912.0;363.0;-348.0;81.0;115.0;-162;-529.0;22.0;-37.0;194.0
930.0;24.0;484.0;949.0;482.0;-385.0;-182.0;-260.0;155;-566.0;-111.0;23.0;289.0
1018.0;-74.0;376.0;945.0;328.0;-179.0;86.0;100.0;-159;-609.0;14.0;-55.0;190.0
1175.0;-266.0;603.0;996.0;650.0;-237.0;117.0;68.0;-113;-635.0;-39.0;-95.0;231.0
1059.0;-94.0;479.0;904.0;331.0;-283.0;35.0;207.0;140;-625.0;193.0;58.0;48.0
1111.0;-129.0;452.0;929.0;407.0;-331.0;28.0;209.0;140;-764.0;200.0;67.0;39.0
1080.0;-139.0;415.0;930.0;381.0;-347.0;24.0;212.0;140;-752.0;201.0;75.0;36.0
1059.0;-141.0;425.0;940.0;341.0;-323.0;10.0;223.0;140;-590.0;213.0;91.0;17.0
1019.0;-121.0;414.0;927.0;369.0;-279.0;0.0;230.0;140;-599.0;222.0;109.0;6.0
962.0;87.0;530.0;1033.0;348.0;-461.0;-175.0;-218.0;165;-604.0;-69.0;42.0;291.0
1001.0;70.0;556.0;992.0;464.0;-375.0;-175.0;-211.0;165;-775.0;-67.0;8.0;292.0
1084.0;108.0;559.0;1086.0;359.0;-478.0;-178.0;-178.0;165;-716.0;-49.0;-59.0;291.0
1029.0;-135.0;415.0;937.0;375.0;-273.0;-4.0;233.0;140;-723.0;226.0;116.0;-2.0
1047.0;-155.0;366.0;938.0;272.0;-300.0;-17.0;239.0;140;-577.0;239.0;135.0;-18.0
1021.0;-154.0;338.0;950.0;318.0;-129.0;-24.0;269.0;139;-746.0;255.0;132.0;-38.0
1039.0;-175.0;482.0;936.0;373.0;-261.0;-18.0;246.0;139;-801.0;274.0;135.0;-40.0
1142.0;138.0;575.0;1000.0;483.0;-443.0;152.0;266.0;175;-713.0;-39.0;-146.0;208.0
843.0;-239.0;310.0;879.0;599.0;-107.0;69.0;120.0;-49;-483.0;180.0;-69.0;162.0
944.0;-110.0;679.0;805.0;454.0;-527.0;106.0;-94.0;144;-606.0;330.0;240.0;-140.0
1167.0;470.0;1212.0;1270.0;1070.0;-1121.0;709.0;-557.0;1;-303.0;-493.0;-433.0;549.0
1053.0;-55.0;851.0;1140.0;893.0;-700.0;-243.0;-26.0;-89;-546.0;-96.0;-293.0;333.0
976.0;-40.0;620.0;950.0;158.0;-564.0;96.0;-100.0;145;-899.0;296.0;170.0;-152.0
929.0;-224.0;952.0;927.0;739.0;-706.0;-681.0;531.0;-73;-298.0;-731.0;-553.0;671.0
946.0;-55.0;577.0;960.0;207.0;-495.0;96.0;-100.0;145;-916.0;265.0;14.0;-100.0
935.0;-263.0;257.0;899.0;30.0;-37.0;-20.0;86.0;-152;-763.0;358.0;-380.0;-102.0
946.0;-56.0;574.0;963.0;149.0;-504.0;98.0;-101.0;145;-837.0;290.0;134.0;-141.0
1078.0;-44.0;408.0;978.0;151.0;-479.0;104.0;-105.0;144;-994.0;281.0;57.0;-122.0
933.0;-47.0;837.0;950.0;405.0;-480.0;103.0;-106.0;144;-848.0;297.0;131.0;-150.0
628.0;-222.0;30.0;887.0;171.0;147.0;-82.0;-42.0;-166;-1040.0;466.0;-145.0;135.0
1020.0;-37.0;671.0;968.0;150.0;-391.0;99.0;-113.0;144;-944.0;273.0;41.0;-111.0
944.0;-45.0;584.0;959.0;145.0;-587.0;98.0;-94.0;145;-1048.0;275.0;39.0;-111.0
995.0;-51.0;377.0;965.0;206.0;-141.0;-851.0;491.0;-57;-874.0;-381.0;172.0;276.0
1063.0;-66.0;540.0;1008.0;457.0;-104.0;-409.0;228.0;-128;-1125.0;-322.0;-225.0;547.0
878.0;-82.0;156.0;988.0;234.0;-206.0;-576.0;366.0;-152;-774.0;-646.0;-72.0;723.0
922.0;-42.0;682.0;1000.0;-10.0;-575.0;95.0;-105.0;145;-694.0;278.0;63.0;-103.0
1107.0;321.0;194.0;1008.0;194.0;-364.0;-434.0;246.0;-157;-745.0;-411.0;-58.0;580.0
1065.0;-788.0;572.0;1212.0;755.0;-246.0;-192.0;37.0;-140;-802.0;45.0;33.0;300.0
892.0;-50.0;850.0;992.0;237.0;-453.0;95.0;-102.0;144;-933.0;284.0;99.0;-117.0
736.0;-508.0;200.0;714.0;232.0;-204.0;-410.0;228.0;-158;-579.0;-350.0;174.0;521.0
1067.0;35.0;714.0;1000.0;570.0;-495.0;-172.0;-142.0;146;-880.0;-30.0;-292.0;251.0
938.0;-53.0;613.0;997.0;36.0;-580.0;95.0;-102.0;144;-881.0;297.0;117.0;-113.0
949.0;-40.0;727.0;988.0;215.0;-587.0;96.0;-103.0;145;-905.0;292.0;99.0;-108.0
958.0;-39.0;683.0;967.0;139.0;-532.0;100.0;-93.0;145;-757.0;282.0;58.0;-121.0
950.0;-25.0;600.0;1008.0;171.0;-568.0;96.0;-102.0;144;-967.0;293.0;105.0;-110.0
920.0;-61.0;578.0;1016.0;124.0;-634.0;98.0;-100.0;145;-911.0;302.0;137.0;-118.0
956.0;-31.0;634.0;987.0;265.0;-577.0;98.0;-98.0;144;-938.0;301.0;129.0;-117.0
949.0;-39.0;633.0;989.0;185.0;-585.0;100.0;-96.0;145;-766.0;324.0;197.0;-143.0
950.0;64.0;846.0;934.0;879.0;-657.0;-197.0;340.0;-74;-253.0;621.0;520.0;-371.0
908.0;9.0;257.0;995.0;62.0;-285.0;-819.0;423.0;-97;-954.0;-391.0;-352.0;394.0
658.0;6.0;557.0;570.0;566.0;-611.0;-166.0;329.0;-99;-363.0;66.0;110.0;13.0
959.0;-55.0;637.0;998.0;252.0;-526.0;100.0;-91.0;144;-905.0;300.0;111.0;-124.0
947.0;-40.0;592.0;978.0;112.0;-522.0;104.0;-89.0;144;-721.0;317.0;165.0;-146.0
922.0;-45.0;555.0;986.0;157.0;-502.0;105.0;-90.0;145;-800.0;296.0;81.0;-117.0
934.0;-33.0;557.0;986.0;388.0;-530.0;106.0;-91.0;145;-754.0;319.0;188.0;-160.0
979.0;-221.0;347.0;961.0;327.0;-97.0;-92.0;267.0;141;-702.0;383.0;295.0;-156.0
689.0;2.0;634.0;721.0;435.0;-645.0;-21.0;226.0;-95;-233.0;69.0;106.0;63.0
950.0;-48.0;604.0;1003.0;194.0;-475.0;108.0;-93.0;145;-828.0;293.0;89.0;-129.0
-415.0;-445.0;-102.0;-338.0;559.0;86.0;409.0;211.0;90;64.0;458.0;-301.0;-518.0
982.0;-49.0;579.0;983.0;310.0;-479.0;109.0;-94.0;145;-911.0;294.0;91.0;-129.0
961.0;-28.0;581.0;953.0;319.0;-494.0;109.0;-94.0;145;-962.0;310.0;176.0;-161.0
976.0;-50.0;651.0;981.0;196.0;-480.0;109.0;-94.0;145;-900.0;285.0;65.0;-123.0
939.0;-38.0;586.0;1001.0;-10.0;-480.0;109.0;-98.0;145;-788.0;306.0;189.0;-169.0
986.0;8.0;294.0;973.0;-16.0;-275.0;407.0;-458.0;97;-615.0;437.0;360.0;-321.0
570.0;-376.0;177.0;949.0;93.0;-123.0;-40.0;113.0;-158;-1001.0;323.0;-329.0;-101.0
937.0;-71.0;597.0;954.0;226.0;-459.0;113.0;-101.0;145;-792.0;305.0;157.0;-159.0
997.0;-241.0;243.0;947.0;102.0;-156.0;-79.0;256.0;141;-764.0;369.0;277.0;-129.0
983.0;-162.0;353.0;956.0;282.0;-164.0;-51.0;226.0;141;-735.0;347.0;232.0;-94.0
983.0;-173.0;499.0;957.0;344.0;-136.0;-50.0;223.0;141;-543.0;355.0;234.0;-92.0
950.0;-232.0;-242.0;950.0;-229.0;-180.0;-13.0;133.0;-167;-241.0;364.0;-407.0;-63.0
728.0;-65.0;-713.0;564.0;-1016.0;877.0;425.0;-576.0;86;-101.0;-5.0;133.0;-476.0
970.0;-54.0;773.0;955.0;458.0;-456.0;122.0;-107.0;144;-792.0;291.0;60.0;-125.0
1100.0;92.0;438.0;836.0;-60.0;-692.0;320.0;-492.0;67;-145.0;207.0;406.0;-177.0
993.0;-38.0;708.0;1120.0;287.0;-645.0;131.0;-124.0;145;-789.0;307.0;128.0;-151.0
853.0;-31.0;760.0;1072.0;302.0;-396.0;144.0;-91.0;144;-696.0;344.0;149.0;-169.0
922.0;-373.0;778.0;1018.0;802.0;-723.0;-679.0;672.0;-154;-275.0;-119.0;-58.0;77.0
847.0;353.0;895.0;744.0;30.0;-909.0;330.0;-289.0;92;-509.0;196.0;-74.0;-375.0
873.0;-90.0;756.0;1052.0;260.0;-593.0;143.0;-33.0;144;-723.0;295.0;-42.0;-213.0
903.0;-53.0;734.0;1005.0;314.0;-613.0;138.0;-14.0;144;-772.0;280.0;129.0;-176.0
887.0;0.0;763.0;1012.0;326.0;-649.0;125.0;32.0;144;-672.0;274.0;90.0;-175.0
959.0;-84.0;717.0;1094.0;324.0;-649.0;107.0;38.0;144;-788.0;248.0;-20.0;-161.0
970.0;-85.0;717.0;967.0;271.0;-653.0;103.0;41.0;145;-792.0;245.0;-34.0;-155.0
1020.0;-43.0;709.0;986.0;304.0;-648.0;100.0;38.0;144;-825.0;246.0;-14.0;-153.0
971.0;-43.0;688.0;1028.0;446.0;-641.0;82.0;-43.0;145;-782.0;274.0;129.0;-119.0
1087.0;-54.0;662.0;1058.0;381.0;-530.0;62.0;-35.0;145;-747.0;262.0;289.0;-93.0
932.0;-113.0;788.0;1009.0;530.0;-580.0;198.0;-193.0;145;-513.0;539.0;506.0;-240.0
966.0;58.0;853.0;799.0;526.0;-712.0;67.0;98.0;175;-854.0;136.0;-122.0;94.0
950.0;-40.0;642.0;973.0;289.0;-577.0;101.0;-92.0;145;-713.0;304.0;171.0;-162.0
899.0;181.0;838.0;1281.0;510.0;-672.0;99.0;53.0;174;-763.0;29.0;-175.0;154.0
900.0;184.0;850.0;1162.0;504.0;-677.0;102.0;53.0;172;-895.0;33.0;-169.0;155.0
1000.0;80.0;903.0;953.0;561.0;-732.0;65.0;107.0;175;-932.0;173.0;-63.0;83.0
1113.0;80.0;961.0;1124.0;971.0;-823.0;189.0;21.0;-90;-253.0;89.0;237.0;89.0
920.0;-22.0;597.0;985.0;177.0;-537.0;102.0;-91.0;145;-843.0;279.0;29.0;-112.0
1198.0;-197.0;1172.0;1087.0;1349.0;-494.0;34.0;155.0;108;-394.0;144.0;57.0;95.0
1009.0;-220.0;899.0;1028.0;692.0;-629.0;-11.0;147.0;-200;-407.0;162.0;-8.0;109.0
902.0;120.0;854.0;1019.0;533.0;-611.0;104.0;53.0;172;-960.0;31.0;-165.0;160.0
1023.0;342.0;518.0;1195.0;424.0;-32.0;440.0;-270.0;-145;-960.0;-433.0;-153.0;565.0
1052.0;-374.0;780.0;1117.0;427.0;-231.0;762.0;-588.0;2;-1110.0;-82.0;-59.0;-182.0
660.0;-38.0;758.0;902.0;1002.0;-4.0;361.0;-266.0;-152;-523.0;-266.0;-400.0;597.0
918.0;-31.0;588.0;968.0;175.0;-521.0;104.0;-90.0;145;-798.0;307.0;164.0;-166.0
962.0;54.0;781.0;1035.0;421.0;-513.0;101.0;64.0;159;-929.0;30.0;-166.0;155.0
1070.0;196.0;710.0;889.0;624.0;-669.0;141.0;228.0;175;-783.0;-89.0;-262.0;163.0
1069.0;195.0;656.0;912.0;495.0;-608.0;141.0;240.0;175;-788.0;-74.0;-230.0;167.0
1013.0;-60.0;578.0;934.0;763.0;-535.0;1.0;193.0;98;-1165.0;58.0;-61.0;133.0
1080.0;131.0;589.0;940.0;527.0;-510.0;132.0;287.0;175;-840.0;-26.0;-117.0;184.0
906.0;71.0;667.0;1044.0;294.0;-591.0;85.0;101.0;154;-956.0;40.0;-220.0;136.0
887.0;-196.0;279.0;936.0;596.0;-244.0;-71.0;267.0;139;-544.0;349.0;232.0;-122.0
950.0;-221.0;311.0;934.0;606.0;-159.0;-70.0;273.0;139;-597.0;351.0;231.0;-122.0
947.0;-236.0;352.0;940.0;485.0;-143.0;-70.0;275.0;139;-722.0;349.0;231.0;-122.0
989.0;-241.0;438.0;943.0;55.0;-142.0;-70.0;277.0;139;-783.0;349.0;230.0;-124.0
989.0;79.0;728.0;1039.0;441.0;-653.0;51.0;193.0;154;-898.0;47.0;-318.0;76.0
974.0;93.0;61.0;1018.0;368.0;-685.0;162.0;252.0;166;-634.0;-52.0;-176.0;218.0
1048.0;37.0;710.0;1055.0;425.0;-648.0;47.0;205.0;154;-884.0;41.0;-326.0;68.0
1006.0;-6.0;783.0;1083.0;487.0;-635.0;30.0;258.0;154;-942.0;-2.0;-275.0;43.0
945.0;-22.0;462.0;698.0;185.0;-402.0;279.0;150.0;157;-761.0;-163.0;-294.0;359.0
919.0;-38.0;609.0;732.0;47.0;-269.0;229.0;208.0;155;-970.0;-63.0;-24.0;299.0
1009.0;-172.0;203.0;947.0;-176.0;-210.0;-23.0;251.0;139;-603.0;283.0;144.0;-51.0
1000.0;-210.0;157.0;961.0;-243.0;-76.0;-45.0;268.0;139;-842.0;315.0;180.0;-83.0
1069.0;-170.0;262.0;921.0;38.0;-277.0;-19.0;248.0;139;-847.0;276.0;136.0;-44.0
1059.0;-182.0;377.0;947.0;210.0;-263.0;-19.0;248.0;139;-981.0;279.0;138.0;-47.0
1055.0;-164.0;389.0;930.0;151.0;-373.0;-18.0;246.0;139;-896.0;275.0;135.0;-43.0
743.0;505.0;914.0;919.0;461.0;-437.0;-767.0;626.0;-29;-1043.0;-398.0;-383.0;225.0
1043.0;6.0;595.0;587.0;251.0;-326.0;191.0;239.0;155;-750.0;-35.0;66.0;254.0
1031.0;-165.0;415.0;927.0;235.0;-300.0;-18.0;245.0;139;-835.0;276.0;136.0;-42.0
890.0;-213.0;31.0;968.0;-59.0;252.0;14.0;79.0;-167;-1032.0;331.0;-639.0;17.0
1049.0;-169.0;357.0;935.0;262.0;-232.0;-22.0;263.0;139;-929.0;258.0;130.0;-38.0
1053.0;-164.0;377.0;926.0;232.0;-180.0;-22.0;265.0;139;-919.0;254.0;127.0;-38.0
870.0;-163.0;733.0;921.0;-135.0;-814.0;-772.0;29.0;-114;-448.0;-722.0;-760.0;620.0
1051.0;-169.0;332.0;922.0;258.0;-104.0;-24.0;272.0;139;-786.0;254.0;133.0;-40.0
1027.0;-180.0;279.0;913.0;241.0;-129.0;-25.0;275.0;139;-957.0;256.0;134.0;-41.0
848.0;171.0;971.0;883.0;988.0;-915.0;-236.0;208.0;128;-110.0;2.0;-34.0;2.0
1028.0;-3.0;706.0;731.0;239.0;-521.0;10.0;280.0;156;-820.0;58.0;-31.0;11.0
947.0;-34.0;611.0;971.0;67.0;-542.0;106.0;-91.0;145;-813.0;313.0;159.0;-165.0
1031.0;41.0;733.0;764.0;329.0;-533.0;36.0;255.0;167;-1069.0;50.0;-113.0;19.0
955.0;157.0;617.0;678.0;243.0;-475.0;63.0;228.0;174;-1005.0;33.0;-143.0;49.0
1205.0;-158.0;664.0;909.0;474.0;-363.0;-26.0;285.0;139;-803.0;262.0;144.0;-46.0
1089.0;-153.0;565.0;944.0;540.0;-356.0;-28.0;287.0;139;-863.0;267.0;147.0;-50.0
1079.0;-143.0;497.0;927.0;537.0;-347.0;-28.0;287.0;139;-909.0;266.0;146.0;-52.0
1094.0;-171.0;489.0;921.0;427.0;-303.0;-30.0;287.0;139;-826.0;266.0;147.0;-54.0
1082.0;-161.0;508.0;930.0;472.0;-292.0;-30.0;288.0;139;-883.0;268.0;149.0;-54.0
1076.0;-147.0;474.0;928.0;479.0;-490.0;-29.0;286.0;139;-896.0;265.0;143.0;-52.0
1094.0;-152.0;442.0;909.0;415.0;-285.0;-29.0;284.0;139;-826.0;267.0;144.0;-50.0
1079.0;-150.0;603.0;931.0;332.0;-297.0;-30.0;283.0;139;-885.0;268.0;148.0;-55.0
874.0;71.0;603.0;783.0;763.0;-650.0;20.0;186.0;98;-777.0;55.0;-56.0;146.0
1071.0;-178.0;373.0;908.0;429.0;-359.0;-32.0;285.0;139;-985.0;270.0;151.0;-59.0
1073.0;-181.0;512.0;930.0;317.0;-426.0;-36.0;290.0;139;-986.0;278.0;157.0;-64.0
1101.0;-179.0;576.0;933.0;282.0;-453.0;-39.0;295.0;139;-965.0;284.0;163.0;-69.0
1081.0;-192.0;589.0;928.0;157.0;-495.0;-40.0;295.0;139;-963.0;282.0;164.0;-71.0
1061.0;-162.0;579.0;935.0;166.0;-491.0;-40.0;294.0;139;-916.0;285.0;165.0;-72.0
1070.0;-189.0;578.0;941.0;164.0;-490.0;-40.0;292.0;139;-933.0;284.0;162.0;-70.0
1094.0;-151.0;620.0;920.0;113.0;-484.0;-40.0;283.0;139;-942.0;291.0;170.0;-72.0
1013.0;125.0;480.0;1157.0;196.0;-208.0;-156.0;313.0;137;-1184.0;381.0;373.0;-182.0
1053.0;-255.0;239.0;891.0;216.0;-120.0;-30.0;68.0;-153;-738.0;371.0;-392.0;-105.0
1189.0;231.0;392.0;1170.0;386.0;-446.0;-16.0;186.0;97;-791.0;54.0;-69.0;123.0
1079.0;-239.0;641.0;948.0;295.0;-451.0;-5.0;264.0;139;-910.0;271.0;123.0;-33.0
1073.0;-133.0;645.0;959.0;243.0;-700.0;7.0;250.0;139;-944.0;256.0;99.0;-18.0
1061.0;-148.0;576.0;947.0;430.0;-730.0;16.0;235.0;139;-1034.0;248.0;82.0;-3.0
1101.0;-133.0;645.0;934.0;0.0;-629.0;20.0;227.0;139;-844.0;246.0;77.0;0.0
975.0;-155.0;636.0;799.0;430.0;-437.0;200.0;40.0;174;-985.0;-54.0;-248.0;249.0
1087.0;-119.0;587.0;882.0;397.0;-309.0;225.0;10.0;174;-882.0;-85.0;-276.0;285.0
896.0;172.0;660.0;1031.0;319.0;-264.0;797.0;-586.0;-15;-862.0;-155.0;-164.0;-75.0
898.0;61.0;217.0;763.0;-94.0;-379.0;682.0;-650.0;31;-844.0;-129.0;-53.0;2.0
1107.0;-161.0;622.0;880.0;387.0;-587.0;18.0;265.0;139;-846.0;200.0;88.0;25.0
1224.0;-63.0;273.0;1082.0;-79.0;-390.0;788.0;-604.0;-3;-1131.0;-25.0;536.0;129.0
1130.0;-182.0;701.0;902.0;370.0;-517.0;15.0;268.0;139;-918.0;204.0;94.0;21.0
1085.0;-152.0;575.0;902.0;304.0;-387.0;-7.0;282.0;140;-968.0;217.0;123.0;-5.0
1060.0;-178.0;595.0;912.0;159.0;-479.0;-10.0;285.0;140;-1067.0;221.0;126.0;-7.0
1144.0;-166.0;526.0;919.0;273.0;-463.0;-25.0;284.0;139;-1232.0;260.0;142.0;-43.0
1192.0;219.0;337.0;1295.0;193.0;-372.0;-20.0;177.0;97;-655.0;60.0;-73.0;116.0
1107.0;-221.0;502.0;904.0;155.0;-558.0;-21.0;290.0;140;-921.0;235.0;147.0;-24.0
942.0;-124.0;774.0;967.0;-104.0;-667.0;-841.0;506.0;-57;-49.0;-424.0;134.0;291.0
1173.0;-213.0;531.0;888.0;-58.0;-507.0;-27.0;287.0;140;-766.0;242.0;156.0;-30.0
890.0;-269.0;255.0;884.0;256.0;15.0;-19.0;88.0;-156;-764.0;360.0;-376.0;-84.0
842.0;311.0;419.0;1022.0;95.0;-376.0;-62.0;210.0;97;-238.0;78.0;-110.0;84.0
1191.0;-273.0;278.0;837.0;77.0;-566.0;48.0;-263.0;-167;-931.0;321.0;357.0;-110.0
618.0;-242.0;241.0;828.0;-43.0;87.0;-23.0;-106.0;-166;-1122.0;686.0;397.0;27.0
1113.0;-135.0;577.0;949.0;-101.0;-266.0;-33.0;250.0;140;-820.0;256.0;160.0;-37.0
736.0;196.0;399.0;911.0;-141.0;-654.0;60.0;110.0;-47;-1090.0;196.0;-71.0;142.0
898.0;-136.0;297.0;682.0;104.0;-462.0;-163.0;-52.0;-168;-1050.0;97.0;-78.0;209.0
933.0;-32.0;210.0;677.0;97.0;-564.0;-180.0;-54.0;-168;-984.0;59.0;-89.0;244.0
1119.0;94.0;664.0;1011.0;280.0;-528.0;-178.0;-160.0;165;-806.0;-70.0;-182.0;278.0
1032.0;-31.0;807.0;945.0;592.0;-576.0;538.0;-4.0;-123;-767.0;-602.0;-407.0;748.0
970.0;-132.0;212.0;666.0;60.0;-440.0;-193.0;-56.0;-168;-989.0;44.0;-99.0;272.0
945.0;-215.0;95.0;651.0;79.0;-82.0;-228.0;-49.0;-168;-1004.0;12.0;-86.0;350.0
934.0;-47.0;641.0;959.0;105.0;-574.0;105.0;-91.0;145;-770.0;293.0;79.0;-133.0
1118.0;88.0;429.0;967.0;420.0;-207.0;-178.0;-164.0;165;-842.0;-50.0;-79.0;292.0
880.0;-170.0;294.0;1059.0;248.0;-444.0;211.0;91.0;-121;-639.0;-234.0;-183.0;416.0
1193.0;-275.0;609.0;1050.0;421.0;-395.0;-23.0;263.0;125;-930.0;269.0;103.0;-27.0
1064.0;-183.0;475.0;899.0;399.0;-339.0;-42.0;280.0;125;-863.0;284.0;140.0;-48.0
1080.0;134.0;692.0;1105.0;263.0;-552.0;-166.0;-287.0;165;-861.0;-74.0;134.0;292.0
1094.0;-210.0;496.0;912.0;377.0;-367.0;-48.0;289.0;125;-841.0;282.0;146.0;-55.0
902.0;91.0;1100.0;728.0;504.0;-361.0;-150.0;-352.0;162;-1016.0;-96.0;99.0;261.0
823.0;128.0;523.0;894.0;271.0;-302.0;-160.0;-323.0;160;-364.0;-111.0;45.0;266.0
858.0;102.0;602.0;910.0;293.0;-370.0;-159.0;-325.0;160;-373.0;-110.0;42.0;262.0
1049.0;-16.0;383.0;908.0;-59.0;-713.0;38.0;221.0;140;-787.0;212.0;73.0;42.0
1072.0;-211.0;491.0;921.0;416.0;-361.0;-48.0;290.0;125;-963.0;282.0;145.0;-52.0
