Accelerometer RUA^ accY;Accelerometer RKN_ accZ;Accelerometer RUA_ accY;Accelerometer LUA^ accY;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit BACK magneticY
636.0;-240.0;150.0;960.0;88.0;46.0;-19.0;98.0;-152;-1082.0;352.0;-320.0;-100.0
679.0;-272.0;338.0;933.0;-229.0;-9.0;-25.0;79.0;-151;-837.0;375.0;-365.0;-107.0
946.0;-239.0;457.0;876.0;127.0;-74.0;-35.0;68.0;-152;-1034.0;377.0;-398.0;-116.0
1053.0;-255.0;239.0;891.0;216.0;-120.0;-30.0;68.0;-153;-738.0;371.0;-392.0;-105.0
831.0;-316.0;225.0;927.0;280.0;357.0;91.0;22.0;-163;-723.0;305.0;-324.0;225.0
745.0;30.0;-125.0;853.0;104.0;77.0;-134.0;-68.0;-157;-510.0;-318.0;-505.0;226.0
867.0;-185.0;131.0;996.0;-117.0;-9.0;213.0;-63.0;-166;-687.0;161.0;-401.0;492.0
964.0;-366.0;511.0;555.0;-503.0;-21.0;290.0;-36.0;-157;-709.0;113.0;-473.0;459.0
811.0;33.0;755.0;800.0;786.0;-593.0;-192.0;325.0;50;-204.0;325.0;-53.0;93.0
891.0;-267.0;181.0;968.0;56.0;75.0;324.0;-133.0;-126;-371.0;-271.0;-415.0;457.0
1172.0;-143.0;1046.0;701.0;256.0;-708.0;738.0;64.0;-126;-1114.0;-832.0;-810.0;949.0
890.0;-269.0;255.0;884.0;256.0;15.0;-19.0;88.0;-156;-764.0;360.0;-376.0;-84.0
586.0;-240.0;203.0;963.0;72.0;68.0;-26.0;81.0;-156;-1024.0;367.0;-413.0;-96.0
708.0;110.0;668.0;678.0;594.0;-931.0;277.0;-38.0;53;-291.0;-46.0;-162.0;160.0
1031.0;-194.0;558.0;998.0;352.0;257.0;-237.0;61.0;-158;-667.0;-166.0;-364.0;424.0
790.0;19.0;640.0;806.0;606.0;-709.0;258.0;-26.0;53;-257.0;-41.0;-150.0;135.0
895.0;46.0;683.0;794.0;694.0;-625.0;248.0;-19.0;51;-252.0;-40.0;-146.0;124.0
1023.0;774.0;1180.0;1233.0;1195.0;-872.0;732.0;-591.0;-23;-450.0;-328.0;-285.0;257.0
611.0;-256.0;137.0;951.0;7.0;110.0;-10.0;82.0;-156;-1000.0;354.0;-379.0;-66.0
642.0;-133.0;493.0;720.0;451.0;-810.0;116.0;15.0;50;-58.0;-22.0;-97.0;36.0
1207.0;70.0;1036.0;1022.0;1062.0;-871.0;-44.0;229.0;43;-204.0;-108.0;-104.0;116.0
867.0;-529.0;591.0;727.0;681.0;-535.0;-363.0;467.0;150;-282.0;-3.0;-172.0;92.0
811.0;-132.0;848.0;968.0;640.0;-1025.0;-353.0;393.0;43;-143.0;-133.0;-182.0;112.0
1187.0;53.0;968.0;1080.0;1104.0;-457.0;-274.0;387.0;157;-126.0;-184.0;-138.0;191.0
746.0;-289.0;584.0;647.0;696.0;-801.0;-151.0;290.0;196;-295.0;-59.0;-72.0;74.0
1052.0;54.0;630.0;894.0;713.0;-471.0;-842.0;317.0;-123;-745.0;-477.0;-151.0;617.0
1066.0;-21.0;526.0;870.0;699.0;-234.0;-300.0;-5.0;177;-751.0;-256.0;-265.0;398.0
910.0;73.0;537.0;875.0;686.0;-351.0;-211.0;-194.0;156;-756.0;-141.0;-64.0;312.0
965.0;67.0;404.0;900.0;239.0;-559.0;-184.0;-255.0;155;-564.0;-118.0;6.0;291.0
930.0;24.0;484.0;949.0;482.0;-385.0;-182.0;-260.0;155;-566.0;-111.0;23.0;289.0
925.0;72.0;596.0;928.0;537.0;-227.0;-181.0;-264.0;156;-480.0;-108.0;36.0;289.0
937.0;102.0;592.0;896.0;516.0;-278.0;-179.0;-269.0;156;-491.0;-105.0;46.0;289.0
858.0;102.0;602.0;910.0;293.0;-370.0;-159.0;-325.0;160;-373.0;-110.0;42.0;262.0
823.0;128.0;523.0;894.0;271.0;-302.0;-160.0;-323.0;160;-364.0;-111.0;45.0;266.0
902.0;91.0;1100.0;728.0;504.0;-361.0;-150.0;-352.0;162;-1016.0;-96.0;99.0;261.0
1201.0;94.0;591.0;859.0;9.0;-294.0;-139.0;-379.0;164;-337.0;-93.0;125.0;254.0
1080.0;134.0;692.0;1105.0;263.0;-552.0;-166.0;-287.0;165;-861.0;-74.0;134.0;292.0
962.0;87.0;530.0;1033.0;348.0;-461.0;-175.0;-218.0;165;-604.0;-69.0;42.0;291.0
1001.0;70.0;556.0;992.0;464.0;-375.0;-175.0;-211.0;165;-775.0;-67.0;8.0;292.0
1084.0;108.0;559.0;1086.0;359.0;-478.0;-178.0;-178.0;165;-716.0;-49.0;-59.0;291.0
1118.0;88.0;429.0;967.0;420.0;-207.0;-178.0;-164.0;165;-842.0;-50.0;-79.0;292.0
1119.0;94.0;664.0;1011.0;280.0;-528.0;-178.0;-160.0;165;-806.0;-70.0;-182.0;278.0
1148.0;94.0;466.0;959.0;110.0;-560.0;-175.0;-164.0;165;-507.0;-42.0;-301.0;270.0
1024.0;373.0;945.0;998.0;918.0;-830.0;273.0;-52.0;-61;-231.0;-245.0;-391.0;402.0
983.0;-514.0;739.0;880.0;800.0;-715.0;32.0;127.0;-77;-135.0;103.0;-90.0;113.0
1068.0;128.0;581.0;1081.0;681.0;-648.0;-173.0;-158.0;168;-1025.0;-35.0;-286.0;259.0
1067.0;35.0;714.0;1000.0;570.0;-495.0;-172.0;-142.0;146;-880.0;-30.0;-292.0;251.0
963.0;51.0;845.0;1006.0;754.0;-791.0;-411.0;160.0;-104;-311.0;-235.0;-533.0;591.0
1106.0;60.0;697.0;903.0;632.0;-687.0;-191.0;-98.0;-86;-569.0;-72.0;-299.0;268.0
1021.0;-105.0;1028.0;919.0;1003.0;-875.0;-374.0;182.0;-135;-639.0;-306.0;-195.0;508.0
955.0;-250.0;689.0;1314.0;628.0;-622.0;-273.0;17.0;-89;-657.0;-107.0;-276.0;368.0
533.0;-218.0;176.0;936.0;57.0;-83.0;-46.0;107.0;-157;-875.0;358.0;-427.0;-159.0
885.0;-22.0;769.0;790.0;651.0;-847.0;-572.0;671.0;48;-492.0;4.0;251.0;-170.0
564.0;-207.0;82.0;957.0;-46.0;69.0;-58.0;119.0;-158;-657.0;345.0;-363.0;-146.0
595.0;-253.0;157.0;975.0;-40.0;57.0;-55.0;120.0;-158;-801.0;338.0;-356.0;-139.0
570.0;-376.0;177.0;949.0;93.0;-123.0;-40.0;113.0;-158;-1001.0;323.0;-329.0;-101.0
554.0;-165.0;255.0;889.0;373.0;159.0;24.0;71.0;-158;-852.0;323.0;-206.0;70.0
821.0;187.0;681.0;914.0;650.0;-495.0;-724.0;678.0;-83;-233.0;-280.0;-186.0;229.0
504.0;-150.0;311.0;899.0;284.0;278.0;36.0;70.0;-158;-714.0;323.0;-196.0;95.0
991.0;-38.0;318.0;810.0;410.0;-159.0;-299.0;221.0;-172;-838.0;-176.0;-219.0;424.0
771.0;-514.0;648.0;886.0;781.0;63.0;-402.0;227.0;-158;-944.0;-294.0;-142.0;528.0
765.0;192.0;323.0;898.0;302.0;-296.0;-284.0;88.0;-137;-462.0;-82.0;-115.0;450.0
734.0;29.0;188.0;835.0;461.0;302.0;-133.0;-69.0;-157;-518.0;-79.0;-624.0;244.0
813.0;290.0;285.0;932.0;346.0;-340.0;-278.0;82.0;-139;-430.0;-86.0;-134.0;450.0
1065.0;-788.0;572.0;1212.0;755.0;-246.0;-192.0;37.0;-140;-802.0;45.0;33.0;300.0
880.0;-654.0;300.0;802.0;448.0;-240.0;-184.0;30.0;-140;-768.0;54.0;123.0;276.0
736.0;-508.0;200.0;714.0;232.0;-204.0;-410.0;228.0;-158;-579.0;-350.0;174.0;521.0
889.0;-178.0;195.0;906.0;335.0;-467.0;-235.0;78.0;-136;-700.0;19.0;103.0;335.0
1089.0;257.0;337.0;1127.0;333.0;-120.0;-346.0;175.0;-106;-1012.0;-198.0;-192.0;483.0
1026.0;193.0;991.0;1086.0;1041.0;-804.0;-698.0;677.0;-77;-437.0;-134.0;-28.0;123.0
536.0;-132.0;251.0;975.0;509.0;652.0;95.0;92.0;-152;-608.0;299.0;-184.0;179.0
956.0;-239.0;895.0;998.0;839.0;-777.0;95.0;40.0;140;-265.0;145.0;-25.0;144.0
906.0;-281.0;854.0;995.0;939.0;-806.0;88.0;63.0;141;-197.0;168.0;6.0;129.0
637.0;127.0;462.0;719.0;451.0;-864.0;-152.0;312.0;142;-174.0;236.0;-269.0;153.0
751.0;156.0;487.0;817.0;547.0;-663.0;-163.0;315.0;139;-98.0;278.0;-184.0;110.0
929.0;2.0;692.0;912.0;764.0;-453.0;-122.0;291.0;140;-174.0;383.0;149.0;-23.0
832.0;-42.0;221.0;829.0;130.0;-111.0;-611.0;355.0;-127;-740.0;-555.0;-560.0;615.0
1126.0;-304.0;1045.0;937.0;857.0;-331.0;79.0;-189.0;123;-710.0;159.0;121.0;-1.0
584.0;-2.0;258.0;969.0;23.0;-170.0;-51.0;-33.0;-157;-989.0;-134.0;-664.0;133.0
843.0;-239.0;310.0;879.0;599.0;-107.0;69.0;120.0;-49;-483.0;180.0;-69.0;162.0
907.0;110.0;693.0;968.0;799.0;-434.0;-345.0;456.0;156;-152.0;59.0;-10.0;-11.0
925.0;-239.0;496.0;1068.0;812.0;-267.0;-87.0;267.0;141;-303.0;386.0;292.0;-154.0
979.0;-221.0;347.0;961.0;327.0;-97.0;-92.0;267.0;141;-702.0;383.0;295.0;-156.0
1009.0;-213.0;197.0;949.0;48.0;-94.0;-91.0;265.0;141;-956.0;380.0;293.0;-153.0
998.0;-206.0;212.0;935.0;37.0;-84.0;-93.0;264.0;141;-716.0;384.0;293.0;-152.0
995.0;-180.0;216.0;965.0;59.0;-89.0;-93.0;265.0;141;-720.0;382.0;291.0;-151.0
1006.0;-192.0;237.0;951.0;82.0;-106.0;-93.0;265.0;141;-729.0;382.0;292.0;-153.0
983.0;-213.0;247.0;959.0;94.0;-74.0;-93.0;266.0;141;-824.0;383.0;292.0;-152.0
971.0;-231.0;219.0;958.0;94.0;-72.0;-94.0;266.0;141;-735.0;382.0;290.0;-154.0
979.0;-241.0;238.0;949.0;98.0;-54.0;-94.0;267.0;141;-704.0;384.0;292.0;-154.0
987.0;-213.0;240.0;937.0;99.0;-44.0;-93.0;268.0;141;-728.0;383.0;291.0;-150.0
1007.0;-212.0;200.0;962.0;70.0;-81.0;-92.0;268.0;141;-759.0;382.0;289.0;-148.0
990.0;-236.0;168.0;941.0;47.0;-154.0;-88.0;263.0;141;-679.0;377.0;282.0;-144.0
997.0;-241.0;243.0;947.0;102.0;-156.0;-79.0;256.0;141;-764.0;369.0;277.0;-129.0
983.0;-162.0;353.0;956.0;282.0;-164.0;-51.0;226.0;141;-735.0;347.0;232.0;-94.0
983.0;-173.0;499.0;957.0;344.0;-136.0;-50.0;223.0;141;-543.0;355.0;234.0;-92.0
960.0;-224.0;52.0;1009.0;67.0;-76.0;-30.0;116.0;-159;-482.0;355.0;-356.0;-131.0
1128.0;115.0;744.0;793.0;473.0;-788.0;320.0;-517.0;37;-482.0;188.0;321.0;-173.0
567.0;-209.0;202.0;950.0;-76.0;25.0;-35.0;118.0;-160;-993.0;363.0;-368.0;-141.0
755.0;60.0;502.0;784.0;609.0;-784.0;-152.0;311.0;161;-80.0;93.0;-80.0;150.0
614.0;-254.0;214.0;935.0;-85.0;7.0;-34.0;117.0;-159;-993.0;363.0;-373.0;-140.0
1000.0;-181.0;876.0;975.0;790.0;-780.0;-75.0;256.0;141;-638.0;409.0;288.0;-142.0
926.0;-379.0;771.0;914.0;782.0;-354.0;-182.0;297.0;-145;-346.0;55.0;-38.0;74.0
933.0;100.0;793.0;920.0;777.0;-534.0;-246.0;370.0;153;-159.0;40.0;3.0;121.0
1027.0;-212.0;858.0;978.0;816.0;-772.0;-65.0;234.0;141;-572.0;389.0;260.0;-124.0
1003.0;-200.0;859.0;989.0;777.0;-764.0;-63.0;231.0;141;-599.0;388.0;262.0;-125.0
990.0;-202.0;842.0;940.0;775.0;-761.0;-59.0;223.0;141;-648.0;386.0;273.0;-114.0
999.0;-188.0;850.0;1001.0;773.0;-771.0;-59.0;219.0;141;-604.0;384.0;269.0;-115.0
985.0;-169.0;876.0;978.0;763.0;-772.0;-60.0;219.0;141;-591.0;381.0;266.0;-116.0
980.0;-163.0;860.0;978.0;773.0;-778.0;-61.0;219.0;141;-617.0;381.0;268.0;-116.0
990.0;-181.0;857.0;980.0;766.0;-811.0;-73.0;231.0;141;-627.0;390.0;276.0;-134.0
1068.0;62.0;815.0;980.0;956.0;-524.0;-194.0;341.0;164;-147.0;220.0;39.0;116.0
997.0;-143.0;814.0;968.0;754.0;-781.0;-81.0;247.0;141;-639.0;407.0;296.0;-152.0
653.0;-345.0;104.0;951.0;56.0;-84.0;-24.0;91.0;-160;-1063.0;337.0;-398.0;-92.0
1014.0;-218.0;170.0;987.0;-75.0;-46.0;-21.0;-112.0;-166;-648.0;-98.0;-690.0;15.0
820.0;-19.0;788.0;874.0;718.0;-707.0;-131.0;273.0;174;-89.0;294.0;193.0;-10.0
594.0;-168.0;217.0;987.0;23.0;-32.0;-32.0;-99.0;-166;-1008.0;-94.0;-674.0;35.0
542.0;-141.0;238.0;911.0;216.0;331.0;61.0;36.0;-160;-760.0;346.0;-276.0;157.0
999.0;89.0;809.0;1038.0;776.0;-707.0;36.0;90.0;-125;-565.0;192.0;184.0;-1.0
953.0;146.0;1233.0;1211.0;1097.0;-1291.0;233.0;-52.0;49;-695.0;-54.0;-282.0;147.0
1076.0;-215.0;897.0;979.0;851.0;-557.0;14.0;128.0;191;-413.0;174.0;-26.0;107.0
1009.0;-220.0;899.0;1028.0;692.0;-629.0;-11.0;147.0;-200;-407.0;162.0;-8.0;109.0
1025.0;109.0;301.0;911.0;112.0;-238.0;656.0;-301.0;-38;-890.0;-591.0;-728.0;700.0
1023.0;342.0;518.0;1195.0;424.0;-32.0;440.0;-270.0;-145;-960.0;-433.0;-153.0;565.0
1052.0;-40.0;626.0;1155.0;252.0;13.0;698.0;-645.0;25;-1283.0;-200.0;-101.0;9.0
660.0;-38.0;758.0;902.0;1002.0;-4.0;361.0;-266.0;-152;-523.0;-266.0;-400.0;597.0
1041.0;-100.0;700.0;1075.0;591.0;-98.0;212.0;9.0;-221;-829.0;-215.0;-452.0;296.0
1115.0;-80.0;850.0;915.0;600.0;-155.0;207.0;42.0;160;-880.0;-207.0;-438.0;279.0
1070.0;196.0;710.0;889.0;624.0;-669.0;141.0;228.0;175;-783.0;-89.0;-262.0;163.0
1069.0;195.0;656.0;912.0;495.0;-608.0;141.0;240.0;175;-788.0;-74.0;-230.0;167.0
1044.0;160.0;713.0;977.0;667.0;-571.0;128.0;282.0;175;-984.0;-39.0;-138.0;165.0
1080.0;131.0;589.0;940.0;527.0;-510.0;132.0;287.0;175;-840.0;-26.0;-117.0;184.0
936.0;-211.0;680.0;987.0;842.0;-187.0;-64.0;239.0;139;-198.0;352.0;209.0;-115.0
887.0;-196.0;279.0;936.0;596.0;-244.0;-71.0;267.0;139;-544.0;349.0;232.0;-122.0
950.0;-221.0;311.0;934.0;606.0;-159.0;-70.0;273.0;139;-597.0;351.0;231.0;-122.0
947.0;-236.0;352.0;940.0;485.0;-143.0;-70.0;275.0;139;-722.0;349.0;231.0;-122.0
989.0;-241.0;438.0;943.0;55.0;-142.0;-70.0;277.0;139;-783.0;349.0;230.0;-124.0
1142.0;138.0;575.0;1000.0;483.0;-443.0;152.0;266.0;175;-713.0;-39.0;-146.0;208.0
974.0;93.0;61.0;1018.0;368.0;-685.0;162.0;252.0;166;-634.0;-52.0;-176.0;218.0
1005.0;-188.0;192.0;959.0;-195.0;-104.0;-34.0;258.0;139;-656.0;299.0;163.0;-64.0
1002.0;56.0;383.0;745.0;225.0;-166.0;292.0;112.0;157;-1031.0;-236.0;-458.0;390.0
945.0;-22.0;462.0;698.0;185.0;-402.0;279.0;150.0;157;-761.0;-163.0;-294.0;359.0
919.0;-38.0;609.0;732.0;47.0;-269.0;229.0;208.0;155;-970.0;-63.0;-24.0;299.0
1009.0;-172.0;203.0;947.0;-176.0;-210.0;-23.0;251.0;139;-603.0;283.0;144.0;-51.0
1033.0;-177.0;265.0;943.0;-212.0;-255.0;-22.0;250.0;139;-671.0;278.0;138.0;-45.0
1069.0;-170.0;262.0;921.0;38.0;-277.0;-19.0;248.0;139;-847.0;276.0;136.0;-44.0
1059.0;-182.0;377.0;947.0;210.0;-263.0;-19.0;248.0;139;-981.0;279.0;138.0;-47.0
1055.0;-164.0;389.0;930.0;151.0;-373.0;-18.0;246.0;139;-896.0;275.0;135.0;-43.0
950.0;-32.0;643.0;689.0;209.0;-328.0;220.0;217.0;155;-1125.0;-54.0;0.0;285.0
1043.0;6.0;595.0;587.0;251.0;-326.0;191.0;239.0;155;-750.0;-35.0;66.0;254.0
1031.0;-165.0;415.0;927.0;235.0;-300.0;-18.0;245.0;139;-835.0;276.0;136.0;-42.0
1039.0;-175.0;482.0;936.0;373.0;-261.0;-18.0;246.0;139;-801.0;274.0;135.0;-40.0
1049.0;-169.0;357.0;935.0;262.0;-232.0;-22.0;263.0;139;-929.0;258.0;130.0;-38.0
1053.0;-164.0;377.0;926.0;232.0;-180.0;-22.0;265.0;139;-919.0;254.0;127.0;-38.0
1021.0;-154.0;338.0;950.0;318.0;-129.0;-24.0;269.0;139;-746.0;255.0;132.0;-38.0
1051.0;-169.0;332.0;922.0;258.0;-104.0;-24.0;272.0;139;-786.0;254.0;133.0;-40.0
1027.0;-180.0;279.0;913.0;241.0;-129.0;-25.0;275.0;139;-957.0;256.0;134.0;-41.0
1003.0;54.0;606.0;653.0;175.0;-392.0;174.0;251.0;155;-1116.0;-30.0;88.0;240.0
1079.0;5.0;990.0;665.0;706.0;-635.0;163.0;270.0;155;-799.0;-39.0;109.0;229.0
1144.0;-166.0;526.0;919.0;273.0;-463.0;-25.0;284.0;139;-1232.0;260.0;142.0;-43.0
1122.0;-178.0;537.0;904.0;666.0;-479.0;-25.0;284.0;139;-1090.0;260.0;143.0;-46.0
1184.0;-173.0;580.0;905.0;580.0;-386.0;-26.0;284.0;139;-1088.0;262.0;141.0;-45.0
1205.0;-158.0;664.0;909.0;474.0;-363.0;-26.0;285.0;139;-803.0;262.0;144.0;-46.0
1089.0;-153.0;565.0;944.0;540.0;-356.0;-28.0;287.0;139;-863.0;267.0;147.0;-50.0
1079.0;-143.0;497.0;927.0;537.0;-347.0;-28.0;287.0;139;-909.0;266.0;146.0;-52.0
1094.0;-171.0;489.0;921.0;427.0;-303.0;-30.0;287.0;139;-826.0;266.0;147.0;-54.0
1082.0;-161.0;508.0;930.0;472.0;-292.0;-30.0;288.0;139;-883.0;268.0;149.0;-54.0
1076.0;-147.0;474.0;928.0;479.0;-490.0;-29.0;286.0;139;-896.0;265.0;143.0;-52.0
1094.0;-152.0;442.0;909.0;415.0;-285.0;-29.0;284.0;139;-826.0;267.0;144.0;-50.0
1079.0;-150.0;603.0;931.0;332.0;-297.0;-30.0;283.0;139;-885.0;268.0;148.0;-55.0
1080.0;-157.0;434.0;927.0;696.0;-356.0;-31.0;284.0;139;-1130.0;270.0;150.0;-58.0
1071.0;-178.0;373.0;908.0;429.0;-359.0;-32.0;285.0;139;-985.0;270.0;151.0;-59.0
1073.0;-181.0;512.0;930.0;317.0;-426.0;-36.0;290.0;139;-986.0;278.0;157.0;-64.0
1101.0;-179.0;576.0;933.0;282.0;-453.0;-39.0;295.0;139;-965.0;284.0;163.0;-69.0
1081.0;-192.0;589.0;928.0;157.0;-495.0;-40.0;295.0;139;-963.0;282.0;164.0;-71.0
1061.0;-162.0;579.0;935.0;166.0;-491.0;-40.0;294.0;139;-916.0;285.0;165.0;-72.0
1070.0;-189.0;578.0;941.0;164.0;-490.0;-40.0;292.0;139;-933.0;284.0;162.0;-70.0
1094.0;-151.0;620.0;920.0;113.0;-484.0;-40.0;283.0;139;-942.0;291.0;170.0;-72.0
1110.0;-188.0;534.0;949.0;150.0;-340.0;-38.0;286.0;139;-1026.0;292.0;171.0;-71.0
1023.0;-221.0;702.0;923.0;348.0;-542.0;-14.0;272.0;139;-1185.0;278.0;136.0;-45.0
910.0;-10.0;752.0;799.0;711.0;-886.0;-285.0;441.0;114;-212.0;323.0;263.0;-167.0
1079.0;-239.0;641.0;948.0;295.0;-451.0;-5.0;264.0;139;-910.0;271.0;123.0;-33.0
1073.0;-133.0;645.0;959.0;243.0;-700.0;7.0;250.0;139;-944.0;256.0;99.0;-18.0
1061.0;-148.0;576.0;947.0;430.0;-730.0;16.0;235.0;139;-1034.0;248.0;82.0;-3.0
1101.0;-133.0;645.0;934.0;0.0;-629.0;20.0;227.0;139;-844.0;246.0;77.0;0.0
823.0;-73.0;1068.0;797.0;709.0;-580.0;225.0;159.0;157;-722.0;-36.0;70.0;303.0
818.0;64.0;1035.0;895.0;733.0;-770.0;235.0;139.0;153;-717.0;-41.0;48.0;322.0
1093.0;-92.0;735.0;954.0;756.0;111.0;27.0;206.0;139;-732.0;241.0;82.0;15.0
862.0;283.0;-88.0;960.0;-704.0;257.0;-190.0;294.0;-47;-409.0;81.0;51.0;0.0
1107.0;-161.0;622.0;880.0;387.0;-587.0;18.0;265.0;139;-846.0;200.0;88.0;25.0
834.0;87.0;898.0;810.0;559.0;-919.0;306.0;55.0;-172;-559.0;-81.0;-83.0;398.0
1130.0;-182.0;701.0;902.0;370.0;-517.0;15.0;268.0;139;-918.0;204.0;94.0;21.0
1085.0;-152.0;575.0;902.0;304.0;-387.0;-7.0;282.0;140;-968.0;217.0;123.0;-5.0
1060.0;-178.0;595.0;912.0;159.0;-479.0;-10.0;285.0;140;-1067.0;221.0;126.0;-7.0
1075.0;-209.0;552.0;908.0;188.0;-435.0;-13.0;288.0;140;-1097.0;224.0;133.0;-11.0
1074.0;-224.0;492.0;916.0;81.0;-685.0;-16.0;290.0;140;-963.0;229.0;138.0;-17.0
1107.0;-221.0;502.0;904.0;155.0;-558.0;-21.0;290.0;140;-921.0;235.0;147.0;-24.0
1132.0;-201.0;612.0;903.0;131.0;-594.0;-24.0;289.0;140;-1054.0;239.0;151.0;-29.0
1173.0;-213.0;531.0;888.0;-58.0;-507.0;-27.0;287.0;140;-766.0;242.0;156.0;-30.0
731.0;-132.0;-40.0;762.0;111.0;69.0;-176.0;-85.0;-166;-277.0;-126.0;-515.0;272.0
1147.0;-203.0;837.0;920.0;-67.0;-415.0;-36.0;265.0;140;-923.0;263.0;170.0;-43.0
1112.0;-152.0;584.0;927.0;-31.0;-345.0;-35.0;255.0;140;-1151.0;261.0;165.0;-44.0
1088.0;-159.0;574.0;916.0;-146.0;-241.0;-34.0;252.0;140;-989.0;257.0;163.0;-42.0
1113.0;-135.0;577.0;949.0;-101.0;-266.0;-33.0;250.0;140;-820.0;256.0;160.0;-37.0
950.0;-194.0;-173.0;844.0;279.0;52.0;-166.0;-87.0;-166;-956.0;-146.0;-498.0;248.0
971.0;97.0;600.0;1048.0;617.0;-504.0;232.0;85.0;-121;-966.0;-278.0;-229.0;449.0
849.0;-169.0;-267.0;852.0;295.0;375.0;-204.0;-29.0;-166;-746.0;-56.0;-501.0;342.0
1047.0;-155.0;366.0;938.0;272.0;-300.0;-17.0;239.0;140;-577.0;239.0;135.0;-18.0
1000.0;21.0;604.0;1053.0;355.0;-539.0;222.0;93.0;-121;-734.0;-265.0;-220.0;439.0
977.0;-125.0;-113.0;802.0;439.0;138.0;-195.0;-60.0;-166;-856.0;-102.0;-515.0;316.0
953.0;-149.0;75.0;774.0;355.0;199.0;-197.0;-50.0;-166;-537.0;-90.0;-497.0;319.0
934.0;-154.0;-161.0;887.0;305.0;456.0;-216.0;-18.0;-166;-845.0;-60.0;-497.0;374.0
1029.0;-135.0;415.0;937.0;375.0;-273.0;-4.0;233.0;140;-723.0;226.0;116.0;-2.0
880.0;-170.0;294.0;1059.0;248.0;-444.0;211.0;91.0;-121;-639.0;-234.0;-183.0;416.0
913.0;-136.0;95.0;900.0;511.0;498.0;-217.0;1.0;-166;-1097.0;-120.0;-507.0;382.0
1027.0;-152.0;-25.0;804.0;386.0;-20.0;-204.0;-26.0;-166;-943.0;-117.0;-508.0;347.0
1019.0;-121.0;414.0;927.0;369.0;-279.0;0.0;230.0;140;-599.0;222.0;109.0;6.0
1059.0;-141.0;425.0;940.0;341.0;-323.0;10.0;223.0;140;-590.0;213.0;91.0;17.0
1080.0;-139.0;415.0;930.0;381.0;-347.0;24.0;212.0;140;-752.0;201.0;75.0;36.0
1111.0;-129.0;452.0;929.0;407.0;-331.0;28.0;209.0;140;-764.0;200.0;67.0;39.0
1059.0;-94.0;479.0;904.0;331.0;-283.0;35.0;207.0;140;-625.0;193.0;58.0;48.0
