Accelerometer RKN_ accY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;Accelerometer HIP accX;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
847.0;8.0;-17;919.0;-346.0;221;-907.0;26.0;-303.0;-21.0;58.0;-394.0;-17
845.0;199.0;-6;872.0;-367.0;218;-961.0;-2.0;-109.0;-46.0;126.0;-383.0;-6
842.0;50.0;-25;876.0;-347.0;213;-929.0;24.0;59.0;-21.0;81.0;-385.0;-25
846.0;67.0;9;801.0;-379.0;217;-970.0;-122.0;-206.0;-20.0;442.0;-372.0;9
843.0;-52.0;-7;823.0;-369.0;212;-946.0;-5.0;55.0;-28.0;131.0;-371.0;-7
841.0;-38.0;4;819.0;-362.0;218;-947.0;1.0;61.0;-35.0;124.0;-371.0;4
864.0;34.0;-20;805.0;-377.0;221;-941.0;16.0;75.0;-45.0;121.0;-370.0;-20
904.0;-40.0;-51;837.0;-19.0;239;-1008.0;90.0;-91.0;1.0;-81.0;599.0;-51
987.0;197.0;-30;862.0;74.0;278;-988.0;156.0;-128.0;-71.0;-23.0;531.0;-30
1007.0;309.0;29;919.0;29.0;284;-987.0;235.0;-41.0;13.0;121.0;550.0;29
835.0;57.0;7;790.0;-379.0;214;-945.0;15.0;74.0;-17.0;120.0;-370.0;7
996.0;75.0;-23;889.0;-17.0;248;-1114.0;215.0;-16.0;79.0;322.0;544.0;-23
977.0;158.0;-20;852.0;-12.0;248;-979.0;176.0;-35.0;-9.0;230.0;527.0;-20
978.0;82.0;-4275;952.0;-52.0;-121;-1012.0;495.0;268.0;-87.0;750.0;288.0;-4275
989.0;172.0;-47;831.0;-14.0;253;-998.0;161.0;-44.0;6.0;201.0;518.0;-47
841.0;-75.0;2;819.0;-353.0;211;-965.0;160.0;-241.0;-38.0;339.0;-381.0;2
861.0;-50.0;31;823.0;-377.0;217;-980.0;193.0;-240.0;-59.0;329.0;-384.0;31
772.0;106.0;24;934.0;287.0;255;-967.0;118.0;-255.0;31.0;70.0;413.0;24
850.0;-127.0;2;842.0;-382.0;219;-961.0;225.0;-218.0;-70.0;346.0;-397.0;2
859.0;-87.0;-7;825.0;-374.0;212;-932.0;240.0;-190.0;-36.0;367.0;-422.0;-7
973.0;-139.0;-28;968.0;-68.0;275;-1014.0;258.0;133.0;-156.0;606.0;610.0;-28
986.0;-31.0;-12;996.0;-46.0;273;-998.0;238.0;110.0;-162.0;626.0;604.0;-12
846.0;57.0;-2;972.0;-378.0;218;-905.0;52.0;-208.0;-52.0;126.0;-366.0;-2
847.0;8.0;4;850.0;-365.0;221;-923.0;254.0;-130.0;-39.0;419.0;-381.0;4
960.0;260.0;-21;935.0;-186.0;244;-1008.0;99.0;-142.0;-19.0;-19.0;465.0;-21
986.0;-373.0;-2;980.0;122.0;295;-928.0;166.0;-120.0;3.0;176.0;390.0;-2
846.0;10.0;13;841.0;-358.0;212;-930.0;257.0;-132.0;-59.0;413.0;-472.0;13
859.0;-2.0;2;795.0;-340.0;222;-927.0;301.0;-44.0;1.0;424.0;-414.0;2
849.0;-19.0;-24;804.0;-372.0;219;-921.0;301.0;-42.0;-20.0;423.0;-414.0;-24
859.0;-6.0;18;802.0;-364.0;217;-927.0;300.0;-40.0;-1.0;422.0;-413.0;18
858.0;-19.0;-9;799.0;-355.0;219;-926.0;300.0;-42.0;-21.0;422.0;-414.0;-9
847.0;19.0;-2;819.0;-357.0;220;-927.0;299.0;-42.0;-17.0;422.0;-416.0;-2
860.0;4.0;4;799.0;-363.0;219;-932.0;301.0;-52.0;-18.0;423.0;-417.0;4
858.0;8.0;10;803.0;-357.0;223;-925.0;301.0;-51.0;-43.0;422.0;-417.0;10
859.0;-14.0;14;808.0;-404.0;216;-924.0;302.0;-53.0;-30.0;420.0;-417.0;14
868.0;6.0;16;821.0;-380.0;221;-925.0;317.0;-89.0;-38.0;417.0;-417.0;16
1007.0;-618.0;731;907.0;-75.0;-167;-870.0;231.0;-117.0;25.0;785.0;123.0;731
844.0;15.0;21;857.0;-370.0;218;-926.0;258.0;-126.0;-59.0;417.0;-476.0;21
858.0;-25.0;-17;847.0;-374.0;216;-922.0;256.0;-118.0;-47.0;417.0;-318.0;-17
765.0;180.0;-4;911.0;-244.0;241;-920.0;-204.0;54.0;-87.0;-149.0;-443.0;-4
852.0;63.0;-4;798.0;-369.0;220;-927.0;25.0;67.0;-6.0;71.0;-414.0;-4
836.0;25.0;-10;789.0;-380.0;216;-949.0;-88.0;-183.0;-8.0;194.0;-419.0;-10
456.0;831.0;-152;1133.0;-606.0;195;-1023.0;45.0;-222.0;-127.0;649.0;-9.0;-152
853.0;4.0;25;859.0;-348.0;217;-928.0;257.0;-129.0;-25.0;418.0;-327.0;25
845.0;169.0;-29;784.0;-349.0;212;-948.0;258.0;-85.0;28.0;430.0;-405.0;-29
838.0;206.0;-13;770.0;-359.0;213;-960.0;263.0;-77.0;37.0;417.0;-408.0;-13
845.0;48.0;1;858.0;-366.0;217;-912.0;256.0;-103.0;-67.0;422.0;-431.0;1
851.0;23.0;2;857.0;-374.0;222;-913.0;262.0;-114.0;-52.0;439.0;-391.0;2
827.0;66.0;-4;843.0;-342.0;219;-914.0;258.0;-133.0;-52.0;431.0;-443.0;-4
833.0;-79.0;-29;841.0;-363.0;224;-907.0;257.0;-132.0;-55.0;432.0;-447.0;-29
837.0;-25.0;-6;850.0;-363.0;211;-905.0;255.0;-132.0;-49.0;431.0;-425.0;-6
994.0;223.0;0;1093.0;-17.0;236;-979.0;101.0;-61.0;-110.0;41.0;457.0;0
859.0;-9.0;-3;848.0;-383.0;224;-917.0;263.0;-123.0;-45.0;437.0;-462.0;-3
825.0;-10.0;-1;873.0;-372.0;223;-917.0;263.0;-124.0;-49.0;437.0;-462.0;-1
1000.0;27.0;-1021;983.0;-28.0;344;-944.0;-507.0;-304.0;0.0;-788.0;-553.0;-1021
971.0;-346.0;-251;1053.0;211.0;234;-1070.0;-248.0;-145.0;-169.0;-238.0;-602.0;-251
994.0;-112.0;39;987.0;-4.0;274;-883.0;-157.0;101.0;-130.0;-25.0;-310.0;39
979.0;59.0;14;906.0;7.0;284;-983.0;-194.0;8.0;27.0;-461.0;-457.0;14
989.0;-213.0;4;958.0;30.0;268;-972.0;-101.0;10.0;-33.0;169.0;-246.0;4
1026.0;28.0;123;969.0;-5.0;337;-889.0;-460.0;-373.0;-132.0;-18.0;-239.0;123
842.0;20.0;8;875.0;-364.0;217;-927.0;263.0;-112.0;-53.0;434.0;-430.0;8
861.0;33.0;25;860.0;-366.0;221;-914.0;263.0;-124.0;-48.0;438.0;-463.0;25
839.0;-8.0;-1;864.0;-382.0;213;-917.0;262.0;-118.0;-52.0;435.0;-434.0;-1
848.0;10.0;-29;868.0;-361.0;222;-912.0;266.0;-117.0;-48.0;438.0;-440.0;-29
969.0;-170.0;-5;944.0;154.0;281;-945.0;-58.0;-269.0;-51.0;600.0;-193.0;-5
974.0;206.0;36;948.0;138.0;278;-967.0;-87.0;-266.0;-81.0;558.0;-111.0;36
965.0;154.0;-4;967.0;158.0;280;-980.0;-91.0;-270.0;-56.0;545.0;-83.0;-4
989.0;-109.0;2;928.0;111.0;269;-971.0;-100.0;-294.0;-37.0;551.0;-91.0;2
991.0;-72.0;10;868.0;-102.0;271;-992.0;373.0;74.0;-20.0;468.0;716.0;10
1003.0;-421.0;-20;954.0;-50.0;325;-995.0;360.0;87.0;9.0;721.0;202.0;-20
970.0;-193.0;-6;839.0;12.0;275;-980.0;452.0;88.0;68.0;590.0;695.0;-6
424.0;782.0;-198;550.0;-625.0;263;-1044.0;632.0;521.0;-116.0;345.0;734.0;-198
989.0;406.0;-16;916.0;15.0;269;-1014.0;256.0;-10.0;16.0;141.0;599.0;-16
911.0;-243.0;489;840.0;-2.0;472;-874.0;429.0;153.0;-10.0;817.0;467.0;489
850.0;28.0;-16;825.0;-393.0;215;-962.0;101.0;-200.0;-7.0;642.0;-412.0;-16
851.0;58.0;27;772.0;-355.0;216;-939.0;-32.0;-132.0;-19.0;586.0;-402.0;27
840.0;68.0;1;757.0;-362.0;218;-942.0;-31.0;-135.0;-16.0;595.0;-403.0;1
713.0;352.0;204;988.0;-278.0;472;-852.0;462.0;389.0;0.0;230.0;380.0;204
746.0;-224.0;15;931.0;-433.0;255;-995.0;403.0;-5.0;-5.0;646.0;689.0;15
848.0;34.0;-16;862.0;-392.0;214;-919.0;253.0;-92.0;-82.0;439.0;-564.0;-16
857.0;31.0;3;859.0;-370.0;218;-922.0;253.0;-92.0;-87.0;439.0;-561.0;3
859.0;-12.0;26;844.0;-343.0;213;-917.0;253.0;-91.0;-82.0;437.0;-574.0;26
996.0;19.0;11;955.0;-51.0;286;-980.0;-24.0;-236.0;40.0;780.0;559.0;11
986.0;663.0;-10;938.0;13.0;265;-795.0;542.0;340.0;-165.0;395.0;543.0;-10
987.0;98.0;-21;973.0;-18.0;306;-824.0;584.0;464.0;-310.0;165.0;670.0;-21
997.0;56.0;41;963.0;-35.0;304;-801.0;593.0;469.0;-297.0;155.0;657.0;41
939.0;-5.0;3;710.0;-36.0;301;-1063.0;518.0;419.0;-72.0;306.0;738.0;3
950.0;19.0;26;815.0;45.0;273;-1028.0;458.0;93.0;-15.0;639.0;700.0;26
977.0;395.0;-11;891.0;184.0;267;-985.0;343.0;56.0;78.0;453.0;714.0;-11
1000.0;225.0;-69;966.0;-23.0;245;-971.0;119.0;-89.0;-27.0;716.0;585.0;-69
887.0;55.0;-18;801.0;100.0;222;-903.0;372.0;272.0;-300.0;775.0;560.0;-18
995.0;194.0;-430;1030.0;145.0;224;-966.0;135.0;1.0;150.0;771.0;415.0;-430
992.0;194.0;-626;1045.0;97.0;228;-1014.0;110.0;0.0;-12.0;742.0;404.0;-626
973.0;73.0;-11;1081.0;0.0;278;-1003.0;451.0;62.0;18.0;670.0;708.0;-11
961.0;-947.0;-66;966.0;21.0;153;-747.0;649.0;474.0;11.0;534.0;767.0;-66
996.0;716.0;12;924.0;-18.0;236;89.0;223.0;185.0;-213.0;762.0;401.0;12
821.0;-17.0;-27;848.0;-364.0;224;-959.0;-149.0;-266.0;-29.0;684.0;-376.0;-27
843.0;9.0;-15;831.0;-384.0;218;-961.0;-111.0;-212.0;-39.0;681.0;-377.0;-15
841.0;10.0;-20;848.0;-365.0;214;-972.0;-93.0;-198.0;-22.0;676.0;-378.0;-20
837.0;3.0;-17;819.0;-374.0;202;-941.0;-54.0;-147.0;-28.0;626.0;-377.0;-17
836.0;-14.0;3;835.0;-372.0;219;-947.0;-53.0;-144.0;-2.0;616.0;-377.0;3
984.0;76.0;49;947.0;0.0;350;-960.0;511.0;349.0;-158.0;748.0;309.0;49
968.0;283.0;36;958.0;71.0;263;-940.0;566.0;501.0;7.0;802.0;404.0;36
1014.0;29.0;-34;1074.0;483.0;258;-981.0;514.0;269.0;-122.0;539.0;614.0;-34
963.0;-338.0;-126;921.0;48.0;211;-1099.0;580.0;422.0;-86.0;643.0;562.0;-126
982.0;47.0;9;922.0;-46.0;279;-980.0;18.0;-191.0;28.0;755.0;566.0;9
993.0;6.0;-21;897.0;-46.0;277;-977.0;20.0;-188.0;39.0;753.0;570.0;-21
900.0;-440.0;-578;907.0;245.0;1077;-789.0;624.0;493.0;147.0;324.0;690.0;-578
965.0;181.0;-23;808.0;-60.0;256;-1066.0;576.0;518.0;-31.0;107.0;448.0;-23
1201.0;79.0;-24;925.0;213.0;271;-952.0;563.0;373.0;-9.0;191.0;682.0;-24
993.0;-9.0;19;919.0;-36.0;277;-977.0;15.0;-183.0;30.0;753.0;567.0;19
989.0;-20.0;-22;918.0;55.0;280;-990.0;-66.0;-266.0;0.0;588.0;720.0;-22
977.0;11.0;1;924.0;152.0;262;-988.0;131.0;-270.0;53.0;897.0;648.0;1
980.0;-89.0;33;912.0;-8.0;279;-982.0;26.0;-149.0;22.0;750.0;571.0;33
968.0;-82.0;109;919.0;52.0;316;-212.0;617.0;569.0;-412.0;809.0;573.0;109
990.0;8.0;-1743;1037.0;-13.0;438;-999.0;533.0;544.0;61.0;-25.0;604.0;-1743
933.0;28.0;8;900.0;-101.0;278;-950.0;74.0;-87.0;16.0;693.0;590.0;8
990.0;13.0;75;1014.0;457.0;247;-903.0;534.0;318.0;-72.0;416.0;86.0;75
795.0;56.0;-124;1063.0;-259.0;170;-599.0;-467.0;-230.0;-101.0;88.0;-744.0;-124
983.0;996.0;1;764.0;-3.0;262;-877.0;564.0;492.0;-154.0;324.0;323.0;1
984.0;595.0;51;917.0;-19.0;95;-1009.0;371.0;177.0;-153.0;849.0;282.0;51
969.0;-122.0;-32;1233.0;10.0;318;-854.0;-505.0;-395.0;-126.0;-58.0;-265.0;-32
1004.0;-63.0;140;694.0;148.0;326;-840.0;264.0;361.0;-222.0;-356.0;474.0;140
1303.0;-351.0;-89;836.0;262.0;300;-952.0;-395.0;-442.0;19.0;188.0;-408.0;-89
461.0;133.0;72;938.0;-665.0;300;-942.0;424.0;266.0;40.0;193.0;665.0;72
971.0;-16.0;-24;810.0;125.0;280;-95.0;-434.0;-435.0;-440.0;-700.0;-385.0;-24
1033.0;525.0;15;804.0;-140.0;249;-875.0;-338.0;-182.0;-7.0;-841.0;-315.0;15
810.0;950.0;-33;896.0;-87.0;245;-792.0;-401.0;-101.0;-4.0;-114.0;-686.0;-33
1052.0;504.0;-62;1242.0;-719.0;184;-1086.0;638.0;484.0;-218.0;443.0;735.0;-62
980.0;35.0;-19;907.0;109.0;310;-991.0;574.0;501.0;-39.0;30.0;629.0;-19
987.0;-15.0;-5;908.0;151.0;300;-965.0;544.0;485.0;-48.0;-27.0;597.0;-5
997.0;-57.0;8;896.0;111.0;308;-973.0;546.0;487.0;-47.0;-26.0;597.0;8
965.0;-156.0;14;943.0;109.0;312;-976.0;568.0;493.0;-70.0;32.0;620.0;14
990.0;24.0;32;934.0;122.0;309;-980.0;571.0;498.0;-31.0;24.0;623.0;32
981.0;32.0;-6;916.0;133.0;311;-990.0;571.0;499.0;-5.0;24.0;623.0;-6
975.0;-14.0;11;926.0;122.0;314;-987.0;572.0;501.0;-10.0;26.0;626.0;11
989.0;-313.0;21;941.0;18.0;257;-979.0;545.0;488.0;57.0;115.0;585.0;21
979.0;1.0;19;946.0;99.0;308;-992.0;571.0;497.0;-32.0;31.0;625.0;19
962.0;-114.0;1378;989.0;-85.0;629;-955.0;-584.0;-287.0;147.0;-562.0;-717.0;1378
970.0;13.0;0;943.0;132.0;310;-993.0;570.0;497.0;-38.0;30.0;624.0;0
977.0;3.0;-8;942.0;127.0;304;-988.0;570.0;497.0;-25.0;30.0;624.0;-8
989.0;-9.0;-17;929.0;100.0;306;-988.0;570.0;497.0;-36.0;28.0;624.0;-17
1004.0;38.0;-11;924.0;-24.0;293;-967.0;-391.0;-346.0;14.0;-743.0;-452.0;-11
992.0;28.0;-9;928.0;92.0;307;-994.0;571.0;497.0;-20.0;32.0;621.0;-9
987.0;-193.0;-36;944.0;66.0;269;-980.0;544.0;489.0;-8.0;112.0;600.0;-36
907.0;35.0;76;1392.0;-30.0;387;-916.0;73.0;-110.0;-110.0;795.0;135.0;76
992.0;-43.0;-47;1018.0;-17.0;271;-896.0;574.0;517.0;-24.0;104.0;660.0;-47
978.0;45.0;23;947.0;139.0;306;-989.0;574.0;498.0;-39.0;35.0;623.0;23
980.0;-33.0;22;918.0;147.0;309;-982.0;572.0;496.0;-33.0;28.0;623.0;22
988.0;-520.0;590;809.0;-210.0;600;-894.0;642.0;551.0;-131.0;263.0;634.0;590
990.0;-37.0;-7;925.0;107.0;308;-989.0;567.0;491.0;-20.0;27.0;623.0;-7
972.0;20.0;14;947.0;162.0;311;-999.0;568.0;494.0;-21.0;29.0;625.0;14
982.0;28.0;21;930.0;124.0;309;-980.0;572.0;499.0;-14.0;35.0;620.0;21
988.0;-114.0;-8;928.0;124.0;306;-988.0;552.0;490.0;-21.0;-18.0;606.0;-8
337.0;403.0;-168;908.0;-685.0;355;-886.0;-301.0;-22.0;-130.0;-422.0;-738.0;-168
961.0;53.0;-5;916.0;130.0;302;-992.0;561.0;492.0;-64.0;5.0;621.0;-5
945.0;-243.0;-19;948.0;190.0;256;-988.0;-486.0;-469.0;-34.0;-776.0;-489.0;-19
552.0;-89.0;-585;1125.0;689.0;389;-836.0;308.0;-9.0;31.0;824.0;376.0;-585
429.0;928.0;-90;600.0;-573.0;284;-1091.0;247.0;-9.0;-69.0;824.0;335.0;-90
988.0;-49.0;-21;966.0;-49.0;269;-1004.0;370.0;-2.0;-56.0;702.0;691.0;-21
978.0;-12.0;0;926.0;84.0;261;-978.0;260.0;-40.0;1.0;869.0;648.0;0
1002.0;114.0;-8;970.0;107.0;323;-988.0;271.0;59.0;67.0;785.0;514.0;-8
873.0;31.0;-52;991.0;-556.0;304;-993.0;542.0;415.0;94.0;867.0;475.0;-52
977.0;-26.0;11;920.0;133.0;301;-987.0;584.0;501.0;-64.0;60.0;638.0;11
984.0;-43.0;2;978.0;145.0;305;-978.0;583.0;502.0;-57.0;61.0;637.0;2
989.0;-14.0;-30;890.0;114.0;305;-993.0;581.0;500.0;-39.0;58.0;636.0;-30
991.0;-72.0;-4;946.0;134.0;306;-985.0;580.0;497.0;-29.0;63.0;634.0;-4
971.0;-35.0;-11;953.0;108.0;309;-996.0;575.0;492.0;-6.0;60.0;629.0;-11
976.0;50.0;-71;960.0;106.0;316;-1023.0;571.0;487.0;9.0;61.0;631.0;-71
984.0;65.0;-7;970.0;120.0;318;-967.0;572.0;488.0;10.0;64.0;633.0;-7
979.0;30.0;10;961.0;90.0;320;-979.0;577.0;494.0;-28.0;73.0;635.0;10
967.0;-41.0;51;955.0;119.0;295;-1013.0;576.0;498.0;19.0;64.0;635.0;51
983.0;67.0;-21;918.0;78.0;297;-981.0;583.0;503.0;-29.0;71.0;642.0;-21
980.0;-41.0;12;926.0;161.0;292;-986.0;591.0;504.0;-59.0;97.0;666.0;12
989.0;-10.0;579;948.0;-121.0;442;-986.0;586.0;537.0;88.0;301.0;679.0;579
962.0;-35.0;-26;960.0;161.0;306;-966.0;585.0;492.0;24.0;118.0;667.0;-26
