NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.ActPosition;MotorData.Motor_Pos1reached
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;254417;0
1;0;0;0;251314;0
1;0;0;0;251314;0
1;0;0;0;251314;0
1;0;0;0;245224;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;1;0;260014;0
1;0;1;0;260014;0
1;0;1;0;260014;0
1;0;1;0;264857;0
1;0;1;0;268076;0
1;0;0;0;222778;0
1;0;0;0;229013;0
1;0;0;0;229013;0
1;0;0;0;229013;0
1;0;0;0;234871;0
1;0;0;0;238380;0
1;0;0;0;244470;0
1;0;0;0;243078;0
1;0;0;0;243078;0
1;0;0;0;246674;0
1;0;0;0;252677;0
1;0;0;0;259144;0
1;0;0;0;262827;0
1;0;0;0;262827;0
1;0;0;0;250386;0
1;0;0;0;250386;0
1;0;0;0;253518;0
1;0;0;0;258158;0
1;0;0;0;245630;0
1;0;0;0;241947;0
1;0;0;0;241947;0
1;0;0;0;219704;0
1;0;0;0;219704;0
1;0;0;0;206741;0
1;0;0;0;206741;0
1;0;0;0;199955;0
1;0;0;0;199955;0
1;0;0;0;192821;0
1;0;0;0;218515;0
1;0;0;0;221531;0
1;0;0;0;228984;0
1;0;0;0;232261;0
1;0;0;0;232261;0
1;0;0;0;232261;0
1;0;0;0;238496;0
1;0;0;0;241715;0
1;0;0;0;248356;0
1;0;0;0;248356;0
1;0;0;0;258187;0
1;0;0;0;258187;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;234987;0
1;0;0;0;240903;0
1;0;0;0;240903;0
1;0;0;0;240903;0
1;0;0;0;245224;0
1;0;0;0;251314;0
1;0;0;0;254678;0
1;0;0;0;261870;0
1;0;0;0;261870;0
1;0;0;0;266017;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;218515;0
1;0;0;0;218515;0
1;0;0;0;211555;0
1;0;0;0;205610;0
1;0;0;0;202594;0
1;0;0;0;195779;0
1;0;0;0;195779;0
1;0;0;0;192502;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;1;0;260014;0
1;0;1;0;260043;0
1;0;1;0;265263;0
1;0;1;0;265263;0
1;0;0;0;260739;0
1;0;0;0;257462;0
1;0;0;0;257462;0
1;0;0;0;250502;0
1;0;0;0;247399;0
1;0;0;0;247399;0
1;0;0;0;241541;0
1;0;0;0;241541;0
1;0;0;0;218892;0
1;0;0;0;215789;0
1;0;0;0;209554;0
1;0;0;0;205784;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;191777;0
1;0;0;0;191777;0
1;0;0;0;195228;0
1;0;0;0;201289;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;259579;0
1;0;0;0;256476;0
1;0;0;0;250154;0
1;0;0;0;246877;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;1;0;260014;0
1;0;1;0;260014;0
1;0;1;0;260391;0
1;0;0;0;192647;0
1;0;0;0;192647;0
1;0;0;0;234465;0
1;0;0;0;240468;0
1;0;0;0;246703;0
1;0;0;0;246703;0
1;0;0;0;250618;0
1;0;0;0;256882;0
1;0;0;0;260304;0
1;0;0;0;260304;0
1;0;0;0;266945;0
1;0;0;0;193227;0
1;0;0;0;193227;0
1;0;0;0;196330;0
1;0;0;0;202826;0
1;0;0;0;206103;0
1;0;0;0;212831;0
1;0;0;0;212831;0
1;0;0;0;218747;0
1;0;0;0;222024;0
1;0;0;0;229071;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;192966;0
1;0;0;0;199056;0
1;0;0;0;202275;0
1;0;0;0;202275;0
1;0;0;0;208974;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;259956;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;1;0;260014;0
1;0;1;0;263668;0
1;0;1;0;263668;0
1;0;0;0;207872;0
1;0;0;0;207872;0
1;0;0;0;207872;0
1;0;0;0;260623;0
1;0;0;0;266713;0
1;0;0;0;266713;0
1;0;0;0;224895;0
1;0;0;0;217935;0
1;0;0;0;214832;0
1;0;0;0;208916;0
1;0;0;0;208916;0
1;0;0;0;208916;0
1;0;0;0;202101;0
1;0;0;0;198969;0
1;0;0;0;192734;0
1;0;0;0;192734;0
1;0;0;0;196736;0
1;0;0;0;203377;0
1;0;0;0;206741;0
1;0;0;0;206741;0
1;0;0;0;213469;0
1;0;0;0;217152;0
1;0;0;0;223387;0
1;0;0;0;236814;0
1;0;0;0;242817;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;194010;0
1;0;0;0;194010;0
1;0;0;0;197287;0
1;0;0;0;203696;0
1;0;0;0;207060;0
1;0;0;0;214426;0
1;0;0;0;214426;0
1;0;0;0;217790;0
1;0;0;0;228433;0
1;0;0;0;228433;0
1;0;0;0;237800;0
1;0;0;0;237800;0
1;0;0;0;253866;0
1;0;0;0;260507;0
1;0;0;0;260507;0
1;0;0;0;260507;0
1;0;0;0;263465;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;206944;0
1;0;0;0;203174;0
1;0;0;0;197026;0
1;0;0;0;193575;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;265872;0
1;0;0;0;261957;0
1;0;0;0;261957;0
1;0;0;0;255722;0
1;0;0;0;255722;0
1;0;0;0;249226;0
1;0;0;0;246036;0
1;0;0;0;238757;0
1;0;0;0;238757;0
1;0;0;0;235480;0
1;0;0;0;228839;0
1;0;0;0;225475;0
1;0;0;0;213237;0
1;0;0;0;209061;0
1;0;0;0;202913;0
1;0;0;0;202913;0
1;0;0;0;214774;0
1;0;0;0;218138;0
1;0;0;0;227824;0
1;0;0;0;234146;0
1;0;0;0;234146;0
1;0;0;0;247109;0
1;0;0;0;250299;0
1;0;0;0;192502;0
1;0;0;0;198505;0
1;0;0;0;198505;0
1;0;0;0;201956;0
1;0;0;0;201956;0
1;0;0;0;208510;0
1;0;0;0;214426;0
1;0;0;0;217558;0
1;0;0;0;217558;0
1;0;0;0;224518;0
1;0;0;0;227795;0
1;0;0;0;233624;0
1;0;0;0;233624;0
1;0;0;0;236756;0
1;0;0;0;243223;0
1;0;0;0;256389;0
1;0;0;0;256389;0
1;0;0;0;259521;0
1;0;0;0;266220;0
1;0;0;0;204914;0
1;0;0;0;211874;0
1;0;0;0;211874;0
1;0;0;0;221067;0
1;0;0;0;221067;0
1;0;0;0;231391;0
1;0;0;0;231391;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;212251;0
1;0;0;0;206190;0
1;0;0;0;206190;0
1;0;0;0;202652;0
1;0;0;0;202652;0
1;0;0;0;195373;0
1;0;0;0;192270;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;202275;0
1;0;0;0;205378;0
1;0;0;0;211932;0
1;0;0;0;211932;0
1;0;0;0;217935;0
1;0;0;0;217935;0
1;0;0;0;221154;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;1;0;260014;0
1;0;1;0;261464;0
1;0;1;0;267989;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;254823;0
1;0;0;0;251401;0
1;0;0;0;247718;0
1;0;0;0;241396;0
1;0;0;0;241396;0
1;0;0;0;235538;0
1;0;0;0;231536;0
1;0;0;0;225156;0
1;0;0;0;225156;0
1;0;0;0;221792;0
1;0;0;0;221792;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;262363;0
1;0;0;0;258419;0
1;0;0;0;252503;0
1;0;0;0;246674;0
1;0;0;0;243310;0
1;0;0;0;243310;0
1;0;0;0;236669;0
1;0;0;0;230666;0
1;0;0;0;198128;0
1;0;0;0;233595;0
1;0;0;0;240381;0
1;0;0;0;240381;0
1;0;0;0;243600;0
1;0;0;0;249661;0
1;0;0;0;249661;0
1;0;0;0;252706;0
1;0;0;0;259202;0
1;0;0;0;265901;0
1;0;0;0;246355;0
1;0;0;0;243136;0
1;0;0;0;236756;0
1;0;0;0;233537;0
1;0;0;0;233537;0
1;0;0;0;227534;0
1;0;0;0;220574;0
1;0;0;0;211236;0
1;0;0;0;198969;0
1;0;0;0;202275;0
1;0;0;0;209061;0
1;0;0;0;212251;0
1;0;0;0;218254;0
1;0;0;0;218254;0
1;0;0;0;221531;0
1;0;0;0;228259;0
1;0;0;0;234175;0
1;0;0;0;234175;0
1;0;0;0;240671;0
1;0;0;0;240671;0
1;0;0;0;247225;0
1;0;0;0;247225;0
1;0;0;0;253547;0
1;0;0;0;257375;0
1;0;0;0;257375;0
1;0;0;0;263465;0
1;0;0;0;208017;0
1;0;0;0;195547;0
1;0;0;0;192589;0
1;0;0;0;192589;0
1;0;0;0;208510;0
1;0;0;0;211700;0
1;0;0;0;218341;0
1;0;0;0;218341;0
1;0;0;0;224431;0
1;0;0;0;227708;0
1;0;0;0;234262;0
1;0;0;0;237307;0
1;0;0;0;243716;0
1;0;0;0;243716;0
1;0;0;0;247399;0
1;0;0;0;254040;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260855;0
1;0;0;0;254301;0
1;0;0;0;247921;0
1;0;0;0;244789;0
1;0;0;0;238148;0
1;0;0;0;238148;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;254823;0
1;0;0;0;251459;0
1;0;0;0;251459;0
1;0;0;0;244905;0
1;0;0;0;216746;0
1;0;0;0;210105;0
1;0;0;0;196910;0
1;0;0;0;193691;0
1;0;0;0;193691;0
1;0;0;0;219414;0
1;0;0;0;263059;0
1;0;0;0;259869;0
1;0;0;0;259869;0
1;0;0;0;254040;0
1;0;0;0;247718;0
1;0;0;0;244586;0
1;0;0;0;244586;0
1;0;0;0;238264;0
1;0;0;0;236350;0
1;0;0;0;239453;0
1;0;0;0;245717;0
1;0;0;0;251546;0
1;0;0;0;251546;0
1;0;0;0;251546;0
1;0;0;0;258506;0
1;0;0;0;258506;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;242933;0
1;0;0;0;242933;0
1;0;0;0;249574;0
1;0;0;0;252706;0
1;0;0;0;258796;0
1;0;0;0;258796;0
1;0;0;0;265350;0
1;0;0;0;268482;0
1;0;0;0;261870;0
1;0;0;0;261870;0
1;0;0;0;216340;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;251314;0
1;0;0;0;244412;0
1;0;0;0;244412;0
1;0;0;0;241309;0
1;0;0;0;235132;0
1;0;0;0;232174;0
1;0;0;0;224982;0
1;0;0;0;224982;0
1;0;0;0;224982;0
1;0;0;0;221531;0
1;0;0;0;210105;0
1;0;0;0;206973;0
1;0;0;0;206973;0
1;0;0;0;199230;0
1;0;0;0;256186;0
1;0;0;0;259057;0
1;0;0;0;259057;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
