InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN^ accZ;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
42.0;-12.0;17;31;948.0;-207.0;398.0;-23;796;-967.0;248.0;995.0;144.0
-45.0;113.0;17;-602;929.0;208.0;333.0;-23;801;-988.0;302.0;979.0;241.0
-447.0;-356.0;-41;-757;997.0;-40.0;427.0;-21;1024;-970.0;255.0;1038.0;184.0
-318.0;-12.0;126;-240;891.0;131.0;377.0;-23;801;-960.0;340.0;969.0;262.0
-156.0;197.0;10;12;865.0;218.0;337.0;-23;798;-969.0;218.0;986.0;130.0
-137.0;135.0;36;-131;933.0;267.0;294.0;-23;796;-936.0;208.0;951.0;161.0
-177.0;107.0;30;-293;958.0;167.0;323.0;-24;801;-944.0;206.0;958.0;152.0
-173.0;11.0;25;-98;962.0;22.0;298.0;-24;807;-930.0;218.0;961.0;118.0
-156.0;-6.0;57;101;942.0;145.0;309.0;-24;805;-955.0;209.0;958.0;111.0
415.0;-134.0;10;720;829.0;483.0;420.0;-20;840;-972.0;351.0;990.0;-15.0
-213.0;-96.0;788;1146;881.0;-77.0;336.0;-17;802;-854.0;203.0;830.0;56.0
-153.0;-109.0;24;-17;960.0;11.0;417.0;-31;676;-881.0;714.0;598.0;463.0
109.0;143.0;15;6;929.0;-36.0;462.0;-29;665;-859.0;756.0;452.0;464.0
313.0;-249.0;90;37;1204.0;256.0;313.0;-24;780;-918.0;74.0;889.0;-19.0
466.0;-21.0;65;2;887.0;340.0;326.0;-24;801;-1049.0;97.0;1104.0;-27.0
4.0;-537.0;26;9;970.0;419.0;430.0;-24;798;-973.0;275.0;958.0;127.0
-67.0;-517.0;19;13;1016.0;517.0;415.0;-24;794;-979.0;207.0;998.0;79.0
-182.0;-408.0;17;12;905.0;439.0;416.0;-24;804;-992.0;213.0;1004.0;160.0
-63.0;-578.0;18;-9;944.0;48.0;424.0;-24;801;-967.0;300.0;990.0;145.0
10.0;-503.0;15;-6;922.0;124.0;516.0;-24;802;-945.0;251.0;990.0;117.0
128.0;-382.0;18;13;944.0;113.0;471.0;-24;804;-952.0;253.0;990.0;101.0
188.0;-260.0;19;-3;976.0;229.0;393.0;-24;805;-943.0;297.0;956.0;177.0
-22.0;-76.0;23;21;968.0;220.0;300.0;-24;798;-992.0;268.0;988.0;202.0
-38.0;-63.0;24;-18;925.0;236.0;251.0;-24;796;-995.0;281.0;990.0;202.0
-47.0;-15.0;19;4;983.0;154.0;276.0;-24;798;-930.0;283.0;964.0;183.0
7.0;126.0;19;-37;927.0;148.0;322.0;-24;798;-1022.0;281.0;997.0;191.0
50.0;4.0;15;-7;966.0;143.0;363.0;-24;796;-964.0;281.0;985.0;191.0
126.0;-3.0;20;1;934.0;140.0;370.0;-24;797;-968.0;281.0;983.0;191.0
106.0;-27.0;16;-17;924.0;142.0;352.0;-24;793;-970.0;262.0;1018.0;179.0
109.0;193.0;20;21;890.0;134.0;352.0;-24;797;-949.0;243.0;970.0;153.0
90.0;321.0;14;25;956.0;149.0;400.0;-24;799;-951.0;281.0;976.0;208.0
-5.0;406.0;20;22;913.0;117.0;458.0;-24;802;-979.0;263.0;972.0;187.0
-117.0;583.0;21;-10;963.0;112.0;406.0;-24;801;-997.0;320.0;1009.0;243.0
-139.0;343.0;25;-6;941.0;120.0;186.0;-24;799;-967.0;320.0;980.0;252.0
-202.0;107.0;18;0;945.0;126.0;311.0;-24;802;-955.0;320.0;977.0;300.0
101.0;82.0;20;7;938.0;58.0;434.0;-29;668;-877.0;858.0;438.0;507.0
8.0;-362.0;21;18;949.0;128.0;307.0;-24;803;-957.0;323.0;990.0;210.0
142.0;-78.0;18;21;957.0;184.0;185.0;-24;807;-990.0;218.0;1015.0;119.0
207.0;117.0;20;-1;948.0;167.0;388.0;-24;803;-971.0;253.0;971.0;174.0
157.0;137.0;21;-31;944.0;161.0;348.0;-24;805;-975.0;233.0;980.0;195.0
67.0;139.0;17;9;935.0;176.0;304.0;-24;799;-955.0;294.0;956.0;225.0
-54.0;-18.0;16;16;928.0;208.0;383.0;-24;806;-963.0;301.0;976.0;236.0
-76.0;-96.0;21;6;951.0;169.0;292.0;-24;804;-931.0;306.0;962.0;183.0
94.0;-36.0;17;26;933.0;185.0;295.0;-24;803;-971.0;270.0;1009.0;178.0
-18.0;-83.0;20;-8;916.0;179.0;370.0;-24;805;-991.0;260.0;1006.0;197.0
41.0;-25.0;18;-10;937.0;207.0;341.0;-24;801;-965.0;252.0;990.0;194.0
378.0;183.0;17;-2;940.0;227.0;330.0;-24;802;-955.0;621.0;925.0;390.0
7.0;51.0;20;29;920.0;187.0;324.0;-24;800;-926.0;511.0;791.0;301.0
-38.0;-49.0;24;-29;937.0;156.0;296.0;-24;803;-980.0;486.0;895.0;244.0
-46.0;-154.0;21;15;898.0;168.0;322.0;-24;799;-938.0;470.0;867.0;296.0
-271.0;-584.0;21;-10;943.0;197.0;327.0;-24;803;-1022.0;262.0;1046.0;157.0
-236.0;-524.0;21;-1;923.0;192.0;362.0;-24;805;-1004.0;243.0;1037.0;184.0
138.0;-171.0;17;8;955.0;168.0;324.0;-24;801;-963.0;272.0;999.0;185.0
121.0;-49.0;18;15;950.0;139.0;289.0;-24;805;-959.0;233.0;967.0;167.0
-36.0;35.0;18;14;916.0;162.0;352.0;-24;801;-983.0;304.0;974.0;221.0
-78.0;45.0;16;20;933.0;148.0;298.0;-24;801;-986.0;288.0;1007.0;222.0
-17.0;3.0;17;10;953.0;139.0;321.0;-24;798;-971.0;310.0;991.0;200.0
66.0;132.0;18;13;932.0;149.0;318.0;-24;797;-983.0;258.0;982.0;199.0
15.0;-10.0;26;-6;881.0;161.0;304.0;-24;805;-989.0;278.0;996.0;225.0
20.0;54.0;23;14;958.0;148.0;354.0;-24;797;-979.0;252.0;997.0;178.0
20.0;76.0;5;-17;963.0;138.0;349.0;-24;797;-986.0;259.0;992.0;171.0
23.0;118.0;19;9;938.0;138.0;347.0;-24;797;-982.0;261.0;979.0;197.0
-13.0;84.0;20;17;928.0;99.0;334.0;-24;798;-988.0;272.0;999.0;207.0
-51.0;19.0;15;-30;938.0;99.0;342.0;-24;802;-979.0;279.0;1001.0;202.0
3.0;72.0;20;29;918.0;134.0;335.0;-24;802;-970.0;294.0;966.0;208.0
50.0;121.0;19;6;935.0;78.0;327.0;-24;798;-968.0;300.0;988.0;225.0
16.0;104.0;19;10;934.0;83.0;314.0;-24;801;-971.0;298.0;973.0;234.0
-17.0;69.0;35;13;944.0;132.0;332.0;-24;802;-974.0;291.0;979.0;206.0
-28.0;65.0;22;-31;943.0;96.0;323.0;-24;800;-966.0;291.0;977.0;221.0
-21.0;-46.0;18;-7;964.0;110.0;340.0;-24;801;-967.0;309.0;957.0;246.0
-16.0;36.0;16;1;986.0;128.0;306.0;-24;803;-990.0;280.0;1017.0;222.0
8.0;-14.0;23;9;948.0;159.0;282.0;-24;796;-958.0;274.0;950.0;217.0
83.0;21.0;17;-2;964.0;144.0;319.0;-24;792;-972.0;272.0;988.0;197.0
104.0;114.0;23;-9;948.0;141.0;315.0;-24;799;-968.0;292.0;979.0;245.0
42.0;-10.0;21;-16;929.0;168.0;324.0;-24;795;-944.0;323.0;935.0;259.0
29.0;-47.0;17;13;982.0;188.0;318.0;-24;797;-937.0;294.0;939.0;236.0
38.0;-34.0;19;15;960.0;198.0;330.0;-24;792;-983.0;308.0;974.0;279.0
-9.0;-8.0;28;15;946.0;184.0;322.0;-24;794;-988.0;325.0;993.0;264.0
-56.0;4.0;21;-1;940.0;185.0;323.0;-24;794;-956.0;307.0;951.0;270.0
-47.0;-147.0;14;39;946.0;128.0;325.0;-24;805;-965.0;309.0;978.0;244.0
-41.0;-141.0;24;-13;947.0;144.0;345.0;-24;794;-983.0;311.0;986.0;229.0
-41.0;-99.0;22;20;948.0;166.0;333.0;-24;801;-984.0;304.0;1001.0;238.0
-24.0;-73.0;22;9;937.0;168.0;322.0;-24;801;-972.0;276.0;988.0;220.0
-17.0;43.0;15;-20;958.0;156.0;330.0;-24;802;-987.0;269.0;991.0;211.0
-70.0;-29.0;17;-6;940.0;156.0;332.0;-24;800;-981.0;292.0;977.0;228.0
1.0;42.0;18;-14;949.0;158.0;318.0;-24;798;-973.0;280.0;979.0;224.0
-8.0;28.0;22;30;934.0;158.0;332.0;-24;807;-962.0;299.0;968.0;226.0
21.0;7.0;24;-8;928.0;170.0;331.0;-24;796;-967.0;295.0;978.0;233.0
-6.0;-9.0;20;10;919.0;140.0;333.0;-24;803;-957.0;310.0;978.0;248.0
-11.0;-44.0;19;2;976.0;152.0;326.0;-24;802;-969.0;293.0;973.0;232.0
13.0;-43.0;23;22;950.0;131.0;320.0;-24;800;-986.0;303.0;985.0;260.0
-13.0;-103.0;15;-24;949.0;172.0;304.0;-24;803;-965.0;299.0;989.0;231.0
-23.0;-30.0;17;5;930.0;149.0;307.0;-24;802;-970.0;288.0;968.0;216.0
-47.0;-71.0;18;9;911.0;148.0;291.0;-24;803;-973.0;292.0;974.0;207.0
4.0;13.0;19;10;974.0;106.0;336.0;-24;797;-965.0;252.0;992.0;186.0
96.0;158.0;20;27;928.0;109.0;337.0;-24;798;-981.0;235.0;1009.0;170.0
115.0;260.0;19;46;898.0;108.0;320.0;-24;799;-970.0;242.0;1002.0;172.0
121.0;250.0;23;17;927.0;119.0;363.0;-24;792;-958.0;247.0;957.0;196.0
57.0;301.0;17;1;918.0;100.0;324.0;-24;796;-962.0;258.0;955.0;216.0
-45.0;117.0;15;-4;911.0;119.0;341.0;-24;800;-953.0;291.0;953.0;231.0
-39.0;88.0;24;-19;911.0;101.0;343.0;-24;799;-976.0;290.0;971.0;215.0
26.0;137.0;21;41;910.0;101.0;333.0;-24;798;-987.0;297.0;1005.0;250.0
-24.0;19.0;13;15;912.0;125.0;342.0;-24;805;-967.0;316.0;990.0;251.0
-5.0;9.0;21;0;922.0;112.0;332.0;-24;805;-970.0;311.0;989.0;246.0
-21.0;-62.0;25;-19;928.0;119.0;318.0;-24;805;-955.0;254.0;980.0;218.0
-104.0;-162.0;18;0;918.0;145.0;325.0;-24;807;-989.0;309.0;987.0;254.0
23.0;-70.0;18;18;939.0;108.0;352.0;-24;802;-975.0;282.0;977.0;232.0
-50.0;-145.0;35;26;957.0;146.0;354.0;-24;805;-983.0;293.0;1002.0;224.0
59.0;-30.0;18;-4;923.0;129.0;314.0;-24;799;-953.0;268.0;959.0;184.0
46.0;69.0;14;-38;926.0;107.0;328.0;-24;796;-997.0;293.0;1011.0;256.0
53.0;-52.0;21;-8;933.0;123.0;334.0;-24;800;-961.0;311.0;980.0;233.0
-4.0;-62.0;17;20;943.0;111.0;380.0;-24;803;-960.0;262.0;970.0;223.0
43.0;-99.0;20;11;947.0;157.0;332.0;-24;801;-971.0;264.0;980.0;203.0
34.0;-21.0;21;14;960.0;109.0;348.0;-24;802;-974.0;276.0;980.0;216.0
-8.0;-60.0;16;26;934.0;139.0;323.0;-24;806;-967.0;276.0;991.0;207.0
27.0;-42.0;14;-8;951.0;110.0;339.0;-24;801;-978.0;282.0;989.0;209.0
27.0;18.0;20;26;920.0;116.0;331.0;-24;803;-970.0;298.0;968.0;239.0
56.0;22.0;24;-29;928.0;96.0;329.0;-24;800;-957.0;302.0;963.0;231.0
40.0;33.0;21;-2;933.0;146.0;325.0;-24;803;-967.0;320.0;978.0;262.0
-28.0;-16.0;18;-11;937.0;121.0;351.0;-24;805;-969.0;291.0;980.0;261.0
-33.0;-36.0;19;9;941.0;103.0;333.0;-24;798;-979.0;328.0;977.0;250.0
5.0;-19.0;21;5;925.0;102.0;334.0;-24;799;-970.0;321.0;980.0;253.0
-7.0;-21.0;15;-1;927.0;143.0;324.0;-24;807;-971.0;303.0;984.0;260.0
-22.0;-41.0;15;-40;935.0;119.0;322.0;-24;806;-970.0;313.0;960.0;253.0
-9.0;-68.0;15;32;933.0;110.0;311.0;-24;801;-969.0;321.0;978.0;258.0
10.0;-76.0;21;-11;925.0;116.0;330.0;-24;807;-964.0;294.0;988.0;239.0
26.0;5.0;18;10;921.0;133.0;316.0;-24;803;-967.0;287.0;966.0;224.0
-15.0;20.0;18;-2;936.0;146.0;320.0;-24;803;-963.0;290.0;969.0;242.0
-4.0;7.0;20;12;937.0;143.0;328.0;-24;797;-963.0;283.0;971.0;247.0
-46.0;-54.0;21;12;918.0;150.0;334.0;-24;804;-974.0;274.0;987.0;224.0
-35.0;-47.0;20;8;937.0;148.0;339.0;-24;799;-973.0;264.0;987.0;217.0
18.0;-26.0;21;-18;927.0;131.0;324.0;-24;801;-975.0;282.0;980.0;206.0
0.0;-31.0;22;10;934.0;132.0;352.0;-24;800;-970.0;280.0;980.0;213.0
25.0;-11.0;21;19;934.0;118.0;320.0;-24;802;-979.0;265.0;988.0;219.0
4.0;-31.0;22;-7;946.0;148.0;342.0;-24;800;-975.0;291.0;976.0;226.0
-11.0;-26.0;21;19;956.0;134.0;317.0;-24;805;-973.0;277.0;982.0;226.0
-8.0;-18.0;20;6;919.0;111.0;331.0;-24;803;-976.0;283.0;970.0;218.0
0.0;-8.0;24;-8;936.0;147.0;325.0;-24;802;-973.0;263.0;990.0;209.0
-28.0;-17.0;19;8;949.0;99.0;341.0;-24;801;-978.0;281.0;980.0;229.0
-40.0;9.0;25;20;940.0;139.0;333.0;-24;802;-976.0;289.0;982.0;240.0
-8.0;17.0;20;7;917.0;132.0;345.0;-24;801;-974.0;295.0;989.0;232.0
-15.0;-18.0;21;-8;956.0;126.0;322.0;-24;802;-973.0;292.0;982.0;229.0
-13.0;-104.0;14;32;907.0;134.0;328.0;-24;802;-968.0;268.0;984.0;193.0
26.0;-94.0;18;20;952.0;148.0;344.0;-24;801;-976.0;258.0;990.0;192.0
50.0;-25.0;17;44;910.0;148.0;326.0;-24;800;-971.0;263.0;973.0;195.0
10.0;-72.0;20;-26;915.0;133.0;322.0;-24;799;-960.0;280.0;970.0;224.0
18.0;-81.0;21;-11;937.0;137.0;316.0;-24;803;-961.0;269.0;972.0;221.0
48.0;-15.0;19;-10;910.0;112.0;344.0;-24;798;-988.0;231.0;994.0;176.0
-104.0;249.0;20;8;910.0;99.0;311.0;-24;801;-962.0;240.0;967.0;226.0
-99.0;252.0;18;1;943.0;89.0;306.0;-24;800;-957.0;270.0;962.0;221.0
-196.0;164.0;22;-2;926.0;122.0;323.0;-24;797;-981.0;264.0;991.0;188.0
-141.0;144.0;13;-40;923.0;159.0;319.0;-24;800;-986.0;298.0;994.0;210.0
-39.0;118.0;20;-34;932.0;113.0;332.0;-24;802;-981.0;281.0;998.0;186.0
-23.0;123.0;20;-14;919.0;88.0;330.0;-24;797;-989.0;258.0;1000.0;193.0
-19.0;144.0;20;6;917.0;76.0;349.0;-24;802;-982.0;293.0;985.0;211.0
46.0;159.0;17;-11;909.0;129.0;338.0;-24;796;-976.0;261.0;999.0;199.0
72.0;117.0;22;-9;927.0;128.0;341.0;-24;799;-977.0;265.0;990.0;195.0
35.0;62.0;16;6;915.0;119.0;330.0;-24;795;-974.0;250.0;990.0;206.0
52.0;48.0;24;1;924.0;149.0;361.0;-24;802;-969.0;251.0;980.0;174.0
62.0;54.0;18;-3;910.0;129.0;357.0;-24;798;-989.0;286.0;1002.0;226.0
79.0;-23.0;23;-4;942.0;111.0;316.0;-24;796;-978.0;266.0;988.0;200.0
48.0;17.0;14;1;916.0;100.0;327.0;-24;797;-962.0;281.0;957.0;185.0
-10.0;-21.0;16;-14;935.0;119.0;335.0;-24;805;-969.0;293.0;971.0;238.0
-4.0;-58.0;19;4;913.0;132.0;381.0;-24;797;-977.0;287.0;992.0;221.0
26.0;26.0;17;-11;917.0;120.0;348.0;-24;799;-977.0;300.0;989.0;237.0
35.0;34.0;22;-12;909.0;109.0;341.0;-24;797;-985.0;300.0;999.0;232.0
12.0;2.0;16;-5;899.0;93.0;344.0;-24;796;-970.0;284.0;995.0;211.0
36.0;35.0;21;-22;903.0;81.0;346.0;-24;794;-967.0;286.0;969.0;231.0
-161.0;-261.0;21;9;914.0;136.0;336.0;-24;801;-996.0;299.0;989.0;251.0
-169.0;-331.0;22;16;910.0;120.0;331.0;-24;799;-1013.0;307.0;1001.0;257.0
-158.0;-418.0;26;-10;919.0;78.0;394.0;-24;800;-982.0;291.0;1009.0;198.0
103.0;-299.0;15;-30;928.0;112.0;316.0;-24;799;-966.0;240.0;979.0;182.0
75.0;-258.0;19;-22;914.0;124.0;330.0;-24;806;-967.0;237.0;972.0;192.0
61.0;-201.0;20;6;909.0;115.0;342.0;-24;803;-975.0;245.0;981.0;178.0
43.0;-144.0;19;-1;915.0;140.0;325.0;-24;807;-980.0;227.0;981.0;173.0
-53.0;-122.0;23;-3;918.0;110.0;305.0;-24;805;-978.0;262.0;990.0;194.0
-67.0;-63.0;18;49;924.0;107.0;324.0;-24;803;-983.0;251.0;985.0;186.0
7.0;22.0;18;23;923.0;92.0;326.0;-24;801;-983.0;273.0;1003.0;187.0
-4.0;56.0;24;-8;922.0;109.0;324.0;-24;801;-970.0;270.0;987.0;205.0
-62.0;-13.0;25;-4;931.0;135.0;339.0;-24;794;-958.0;300.0;955.0;235.0
-53.0;-28.0;15;-10;907.0;89.0;352.0;-24;799;-964.0;301.0;971.0;236.0
-138.0;-200.0;16;5;934.0;108.0;342.0;-24;804;-970.0;300.0;960.0;246.0
-262.0;-587.0;26;33;883.0;142.0;307.0;-24;804;-957.0;287.0;980.0;234.0
87.0;-35.0;21;26;933.0;16.0;391.0;-29;677;-907.0;884.0;391.0;428.0
-15.0;261.0;0;-8;985.0;316.0;434.0;-26;800;-1108.0;40.0;1001.0;-106.0
-15.0;172.0;22;32;1001.0;341.0;469.0;-25;723;-1056.0;-35.0;1170.0;-67.0
-27.0;174.0;25;-18;996.0;321.0;450.0;-27;886;-1054.0;-22.0;1151.0;-88.0
109.0;103.0;40;-14;939.0;376.0;492.0;-33;659;-1065.0;117.0;1104.0;-100.0
-245.0;-184.0;29;-33;984.0;-10.0;366.0;-20;841;-992.0;165.0;999.0;85.0
-451.0;101.0;13;-47;964.0;-96.0;297.0;-11;713;-1008.0;273.0;1002.0;120.0
-329.0;118.0;46;-42;942.0;-67.0;347.0;-9;656;-992.0;250.0;1021.0;121.0
-75.0;-116.0;15;42;853.0;539.0;425.0;-37;678;-979.0;295.0;1026.0;-114.0
153.0;43.0;25;26;865.0;527.0;446.0;-36;745;-999.0;101.0;998.0;65.0
313.0;-187.0;19;-25;897.0;508.0;456.0;-43;806;-963.0;165.0;1009.0;14.0
343.0;-101.0;17;-23;959.0;489.0;390.0;-43;813;-1041.0;112.0;1050.0;13.0
-640.0;300.0;22;-41;860.0;423.0;391.0;-43;813;-915.0;-35.0;1092.0;104.0
38.0;57.0;56;110;894.0;187.0;589.0;-20;1132;-981.0;208.0;992.0;40.0
290.0;-84.0;18;-27;933.0;500.0;412.0;-43;809;-1055.0;125.0;1017.0;60.0
178.0;-109.0;25;-25;867.0;482.0;409.0;-43;813;-1027.0;189.0;997.0;27.0
113.0;-112.0;20;1;894.0;461.0;401.0;-43;811;-984.0;203.0;1008.0;-13.0
127.0;-15.0;19;-46;883.0;492.0;409.0;-43;809;-1007.0;206.0;981.0;-136.0
45.0;-10.0;17;-1;864.0;465.0;388.0;-43;810;-1008.0;226.0;960.0;-47.0
-73.0;11.0;18;-39;872.0;436.0;382.0;-43;806;-1009.0;17.0;1086.0;-61.0
