InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;Accelerometer LWR accY;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RLA Quaternion4;Accelerometer LUA_ accY
559.0;-611.0;766.0;-409.0;-14.0;667.0;34.0;-845.0;943.0
-381.0;-39.0;1167.0;-305.0;650.0;-64.0;203.0;-206.0;1185.0
550.0;-635.0;785.0;-173.0;-104.0;715.0;65.0;-851.0;888.0
554.0;-638.0;891.0;-158.0;153.0;703.0;26.0;-851.0;976.0
551.0;-636.0;885.0;-116.0;95.0;680.0;45.0;-853.0;960.0
549.0;-622.0;831.0;-300.0;34.0;659.0;26.0;-851.0;964.0
552.0;-615.0;931.0;329.0;-52.0;686.0;6.0;-850.0;1041.0
557.0;-622.0;880.0;-60.0;136.0;707.0;56.0;-844.0;992.0
556.0;-621.0;917.0;-64.0;179.0;703.0;42.0;-844.0;963.0
556.0;-621.0;918.0;-100.0;118.0;699.0;41.0;-844.0;933.0
-409.0;404.0;990.0;2.0;-33.0;-448.0;-134.0;323.0;992.0
-412.0;403.0;1011.0;-1.0;-45.0;-449.0;-139.0;321.0;1024.0
-408.0;403.0;962.0;-3.0;-76.0;-449.0;-135.0;317.0;999.0
645.0;-591.0;414.0;-189.0;-277.0;804.0;-338.0;-761.0;862.0
-392.0;397.0;970.0;-91.0;77.0;-449.0;-108.0;275.0;1009.0
-338.0;374.0;1017.0;-93.0;-200.0;-419.0;-44.0;190.0;999.0
-333.0;375.0;1037.0;-57.0;468.0;-423.0;-61.0;207.0;1072.0
-352.0;378.0;1000.0;130.0;322.0;-429.0;-88.0;223.0;1019.0
16.0;-578.0;711.0;541.0;-103.0;528.0;78.0;-933.0;807.0
46.0;-584.0;792.0;362.0;24.0;539.0;105.0;-926.0;967.0
67.0;-589.0;928.0;229.0;-235.0;546.0;116.0;-923.0;967.0
75.0;-595.0;840.0;158.0;227.0;571.0;114.0;-915.0;945.0
91.0;-596.0;837.0;-106.0;-326.0;575.0;68.0;-914.0;929.0
118.0;-600.0;846.0;427.0;-225.0;592.0;97.0;-843.0;996.0
107.0;-588.0;849.0;-302.0;457.0;554.0;-25.0;-967.0;943.0
560.0;-655.0;865.0;-170.0;122.0;706.0;70.0;-853.0;939.0
555.0;-651.0;862.0;33.0;-57.0;706.0;72.0;-853.0;964.0
559.0;-642.0;838.0;-1.0;63.0;690.0;-6.0;-851.0;942.0
559.0;-635.0;827.0;25.0;117.0;683.0;-32.0;-852.0;963.0
560.0;-634.0;871.0;-15.0;11.0;684.0;-38.0;-850.0;958.0
566.0;-636.0;878.0;-42.0;-207.0;688.0;-10.0;-848.0;916.0
572.0;-642.0;847.0;-122.0;-168.0;699.0;27.0;-846.0;938.0
571.0;-645.0;878.0;-88.0;-58.0;704.0;39.0;-847.0;971.0
568.0;-645.0;864.0;101.0;95.0;702.0;36.0;-851.0;962.0
-368.0;379.0;933.0;-74.0;-7.0;-430.0;-56.0;188.0;994.0
551.0;-641.0;886.0;-39.0;62.0;697.0;-2.0;-818.0;971.0
544.0;-642.0;877.0;283.0;96.0;696.0;0.0;-821.0;943.0
552.0;-644.0;858.0;-159.0;-354.0;696.0;5.0;-849.0;962.0
557.0;-645.0;876.0;-111.0;-248.0;695.0;-5.0;-857.0;919.0
575.0;-647.0;847.0;-427.0;-238.0;706.0;6.0;-860.0;986.0
575.0;-648.0;861.0;-452.0;-132.0;708.0;10.0;-860.0;1000.0
574.0;-648.0;864.0;-391.0;-103.0;709.0;18.0;-861.0;971.0
591.0;-636.0;866.0;15.0;49.0;685.0;43.0;-850.0;953.0
591.0;-636.0;846.0;17.0;132.0;686.0;18.0;-851.0;950.0
587.0;-635.0;840.0;173.0;145.0;695.0;34.0;-850.0;962.0
584.0;-633.0;862.0;-92.0;-13.0;692.0;10.0;-851.0;962.0
584.0;-635.0;865.0;-43.0;56.0;693.0;14.0;-851.0;961.0
582.0;-637.0;877.0;-4.0;131.0;695.0;16.0;-853.0;968.0
575.0;-639.0;885.0;-5.0;34.0;697.0;11.0;-856.0;952.0
574.0;-640.0;851.0;46.0;52.0;696.0;19.0;-856.0;952.0
576.0;-640.0;876.0;-83.0;-87.0;694.0;5.0;-855.0;976.0
577.0;-641.0;847.0;-13.0;144.0;694.0;21.0;-856.0;934.0
573.0;-641.0;824.0;50.0;197.0;693.0;22.0;-858.0;957.0
572.0;-642.0;888.0;-11.0;86.0;693.0;16.0;-858.0;968.0
572.0;-644.0;893.0;-90.0;94.0;694.0;8.0;-859.0;944.0
571.0;-645.0;881.0;91.0;-24.0;695.0;10.0;-858.0;955.0
584.0;-636.0;860.0;-60.0;-112.0;690.0;5.0;-853.0;959.0
585.0;-634.0;855.0;48.0;19.0;690.0;2.0;-853.0;936.0
585.0;-634.0;889.0;40.0;8.0;690.0;10.0;-852.0;953.0
586.0;-634.0;856.0;63.0;28.0;691.0;13.0;-851.0;969.0
586.0;-636.0;875.0;14.0;11.0;693.0;16.0;-851.0;963.0
583.0;-638.0;877.0;-127.0;-136.0;694.0;2.0;-853.0;962.0
582.0;-639.0;858.0;-111.0;-71.0;695.0;-2.0;-853.0;965.0
581.0;-638.0;870.0;68.0;97.0;698.0;16.0;-853.0;954.0
583.0;-635.0;890.0;86.0;93.0;694.0;-3.0;-852.0;969.0
565.0;-638.0;878.0;90.0;190.0;689.0;-1.0;-855.0;932.0
564.0;-638.0;870.0;104.0;205.0;689.0;-4.0;-854.0;933.0
552.0;-640.0;876.0;103.0;142.0;687.0;6.0;-856.0;943.0
545.0;-642.0;862.0;163.0;293.0;686.0;12.0;-856.0;963.0
539.0;-645.0;882.0;-56.0;-123.0;685.0;-2.0;-857.0;950.0
541.0;-645.0;850.0;-121.0;-142.0;685.0;9.0;-857.0;964.0
544.0;-644.0;882.0;-25.0;0.0;685.0;17.0;-856.0;961.0
558.0;-637.0;859.0;-106.0;-9.0;681.0;27.0;-850.0;960.0
559.0;-637.0;878.0;-59.0;-28.0;679.0;35.0;-850.0;933.0
571.0;-636.0;882.0;-128.0;-113.0;683.0;22.0;-848.0;953.0
572.0;-638.0;877.0;-75.0;-111.0;685.0;1.0;-851.0;946.0
573.0;-640.0;860.0;-165.0;23.0;688.0;21.0;-852.0;964.0
570.0;-641.0;862.0;-92.0;94.0;688.0;33.0;-853.0;925.0
568.0;-642.0;850.0;-58.0;29.0;687.0;9.0;-854.0;962.0
570.0;-639.0;887.0;150.0;91.0;685.0;20.0;-852.0;951.0
571.0;-638.0;886.0;-8.0;-71.0;686.0;11.0;-852.0;953.0
572.0;-636.0;870.0;-116.0;-22.0;690.0;37.0;-853.0;958.0
574.0;-635.0;859.0;75.0;-39.0;689.0;13.0;-851.0;962.0
571.0;-637.0;873.0;-45.0;-27.0;687.0;24.0;-852.0;961.0
572.0;-637.0;870.0;-40.0;-7.0;688.0;31.0;-852.0;948.0
573.0;-635.0;872.0;44.0;19.0;686.0;26.0;-850.0;942.0
572.0;-634.0;867.0;39.0;31.0;685.0;18.0;-850.0;940.0
571.0;-636.0;880.0;-35.0;14.0;687.0;24.0;-851.0;932.0
571.0;-637.0;859.0;-48.0;7.0;688.0;28.0;-851.0;958.0
573.0;-637.0;869.0;-207.0;27.0;692.0;20.0;-852.0;982.0
573.0;-637.0;881.0;-136.0;63.0;692.0;24.0;-853.0;985.0
576.0;-645.0;885.0;34.0;-66.0;698.0;4.0;-853.0;973.0
556.0;-627.0;898.0;125.0;187.0;676.0;39.0;-849.0;976.0
552.0;-627.0;903.0;265.0;44.0;675.0;9.0;-851.0;957.0
551.0;-628.0;900.0;230.0;21.0;674.0;29.0;-851.0;967.0
550.0;-629.0;885.0;-7.0;112.0;676.0;56.0;-851.0;943.0
547.0;-630.0;877.0;-33.0;114.0;674.0;54.0;-851.0;944.0
543.0;-632.0;882.0;-12.0;-126.0;675.0;28.0;-854.0;953.0
545.0;-631.0;873.0;-78.0;-67.0;674.0;14.0;-854.0;979.0
543.0;-631.0;877.0;-50.0;133.0;674.0;35.0;-854.0;933.0
541.0;-633.0;871.0;-58.0;17.0;674.0;15.0;-854.0;983.0
546.0;-635.0;865.0;-132.0;-165.0;676.0;18.0;-853.0;917.0
565.0;-639.0;904.0;-237.0;-206.0;689.0;38.0;-851.0;980.0
565.0;-638.0;887.0;-263.0;-248.0;688.0;33.0;-852.0;989.0
580.0;-632.0;881.0;-106.0;-149.0;690.0;4.0;-853.0;962.0
574.0;-637.0;882.0;-13.0;6.0;694.0;28.0;-854.0;969.0
580.0;-633.0;905.0;-172.0;-239.0;692.0;10.0;-851.0;1029.0
-374.0;372.0;986.0;-237.0;220.0;-423.0;-59.0;189.0;1001.0
-382.0;350.0;911.0;-141.0;-160.0;-412.0;-54.0;195.0;996.0
-644.0;192.0;782.0;-111.0;350.0;-324.0;40.0;235.0;789.0
486.0;-612.0;858.0;-386.0;188.0;732.0;-31.0;-755.0;1000.0
634.0;-637.0;565.0;18.0;208.0;770.0;-48.0;-729.0;921.0
673.0;-550.0;436.0;-38.0;-418.0;743.0;-248.0;-485.0;772.0
553.0;-553.0;1194.0;-345.0;-12.0;659.0;77.0;-795.0;1232.0
663.0;-492.0;836.0;-616.0;-425.0;599.0;20.0;-732.0;951.0
665.0;-483.0;873.0;-360.0;-421.0;598.0;26.0;-725.0;952.0
675.0;-550.0;539.0;-71.0;-120.0;741.0;-276.0;-497.0;774.0
-667.0;176.0;910.0;-378.0;-133.0;-331.0;133.0;198.0;1011.0
642.0;-640.0;702.0;-44.0;-594.0;677.0;91.0;-813.0;829.0
-172.0;-120.0;958.0;-1152.0;-733.0;-25.0;198.0;-253.0;1051.0
-224.0;-203.0;943.0;429.0;-531.0;50.0;-11.0;-262.0;1074.0
637.0;-462.0;753.0;65.0;-76.0;593.0;-14.0;-774.0;1473.0
610.0;-616.0;1168.0;-180.0;222.0;676.0;-144.0;-798.0;817.0
-193.0;-173.0;650.0;708.0;-387.0;23.0;-133.0;-330.0;759.0
-167.0;-180.0;999.0;-213.0;-56.0;110.0;-63.0;-369.0;860.0
-153.0;-185.0;837.0;2.0;-278.0;137.0;-1.0;-320.0;765.0
490.0;-456.0;883.0;475.0;232.0;499.0;310.0;-793.0;658.0
94.0;-355.0;955.0;-172.0;-95.0;255.0;10.0;-627.0;1369.0
-48.0;-245.0;990.0;-264.0;544.0;153.0;-74.0;-410.0;1030.0
-87.0;-267.0;986.0;-634.0;-654.0;161.0;39.0;-428.0;1103.0
365.0;-219.0;1092.0;-374.0;-311.0;379.0;82.0;-927.0;1046.0
-140.0;-181.0;819.0;-285.0;-148.0;86.0;36.0;-304.0;869.0
-501.0;-85.0;833.0;-113.0;455.0;-24.0;150.0;-504.0;892.0
-407.0;-28.0;1145.0;-414.0;-180.0;-127.0;78.0;43.0;1010.0
-415.0;142.0;689.0;-465.0;-443.0;-298.0;59.0;234.0;758.0
-590.0;318.0;850.0;259.0;51.0;-406.0;-29.0;125.0;637.0
-588.0;319.0;883.0;-169.0;8.0;-400.0;-52.0;137.0;969.0
46.0;-76.0;1005.0;92.0;-464.0;226.0;-45.0;-988.0;851.0
-446.0;-102.0;842.0;-666.0;-339.0;-46.0;220.0;-523.0;890.0
607.0;-530.0;905.0;21.0;9.0;649.0;171.0;-784.0;940.0
-456.0;-198.0;815.0;-360.0;-176.0;64.0;103.0;-490.0;871.0
-446.0;-211.0;774.0;-254.0;-20.0;77.0;143.0;-512.0;868.0
131.0;-476.0;719.0;-64.0;-743.0;496.0;70.0;-523.0;901.0
111.0;-476.0;709.0;-56.0;-717.0;496.0;81.0;-508.0;931.0
93.0;-476.0;725.0;-35.0;-762.0;496.0;97.0;-496.0;945.0
25.0;-477.0;764.0;21.0;-150.0;492.0;103.0;-465.0;924.0
13.0;-477.0;763.0;-31.0;11.0;491.0;109.0;-461.0;889.0
14.0;-477.0;762.0;13.0;35.0;492.0;114.0;-461.0;904.0
16.0;-478.0;739.0;0.0;-4.0;493.0;117.0;-456.0;893.0
18.0;-477.0;744.0;17.0;17.0;493.0;126.0;-452.0;908.0
21.0;-477.0;752.0;-72.0;26.0;492.0;120.0;-450.0;902.0
-581.0;143.0;923.0;-335.0;17.0;-325.0;-29.0;293.0;1132.0
40.0;-475.0;732.0;-13.0;90.0;492.0;124.0;-444.0;915.0
41.0;-470.0;740.0;-108.0;60.0;488.0;114.0;-443.0;892.0
42.0;-468.0;753.0;-139.0;229.0;486.0;117.0;-447.0;931.0
51.0;-464.0;738.0;-141.0;394.0;483.0;107.0;-462.0;925.0
83.0;-462.0;766.0;-83.0;298.0;485.0;121.0;-541.0;938.0
142.0;-459.0;707.0;169.0;300.0;486.0;108.0;-621.0;876.0
-544.0;200.0;771.0;-497.0;-696.0;-379.0;111.0;246.0;948.0
186.0;-465.0;717.0;386.0;297.0;499.0;91.0;-670.0;886.0
328.0;-439.0;716.0;-455.0;274.0;551.0;-115.0;-760.0;989.0
-269.0;-145.0;1067.0;-758.0;290.0;-25.0;49.0;-249.0;876.0
-211.0;-131.0;947.0;555.0;-241.0;-12.0;-84.0;-253.0;912.0
-202.0;-131.0;833.0;536.0;-537.0;26.0;-175.0;-284.0;867.0
104.0;-145.0;622.0;-318.0;-664.0;-112.0;-328.0;-64.0;897.0
-90.0;-269.0;1219.0;-376.0;300.0;145.0;35.0;-577.0;942.0
129.0;-157.0;745.0;-219.0;-359.0;-98.0;-298.0;-118.0;842.0
125.0;-162.0;744.0;-233.0;-327.0;-91.0;-327.0;-119.0;914.0
420.0;-430.0;694.0;-135.0;39.0;545.0;136.0;-803.0;740.0
158.0;-174.0;812.0;-96.0;-974.0;-81.0;-378.0;-138.0;871.0
544.0;-577.0;653.0;-17.0;-315.0;643.0;-18.0;-780.0;856.0
380.0;-32.0;663.0;-22.0;-326.0;-58.0;-490.0;-184.0;714.0
378.0;-27.0;701.0;9.0;647.0;-59.0;-535.0;-170.0;856.0
373.0;-25.0;697.0;29.0;576.0;-58.0;-532.0;-153.0;826.0
381.0;-53.0;597.0;-473.0;-395.0;-13.0;-551.0;-135.0;781.0
409.0;-90.0;631.0;-386.0;79.0;43.0;-600.0;-175.0;845.0
407.0;-93.0;705.0;-242.0;-95.0;63.0;-635.0;-180.0;836.0
-457.0;-5.0;764.0;-99.0;-64.0;-160.0;256.0;252.0;841.0
-451.0;1.0;754.0;-32.0;-141.0;-183.0;412.0;194.0;820.0
-449.0;-2.0;724.0;17.0;-60.0;-183.0;402.0;199.0;808.0
-447.0;-2.0;749.0;23.0;-101.0;-183.0;415.0;202.0;819.0
-442.0;-4.0;753.0;-9.0;-78.0;-183.0;376.0;206.0;792.0
-439.0;-4.0;765.0;-29.0;7.0;-183.0;399.0;209.0;802.0
-453.0;-5.0;655.0;313.0;386.0;-169.0;273.0;196.0;787.0
-470.0;14.0;607.0;325.0;357.0;-182.0;276.0;212.0;796.0
-485.0;37.0;622.0;362.0;416.0;-195.0;167.0;226.0;743.0
552.0;-592.0;887.0;-35.0;-289.0;666.0;28.0;-787.0;895.0
423.0;-132.0;583.0;-423.0;-468.0;139.0;-720.0;-47.0;663.0
550.0;-591.0;836.0;40.0;96.0;667.0;48.0;-789.0;924.0
564.0;-552.0;888.0;270.0;297.0;640.0;99.0;-765.0;948.0
-502.0;176.0;787.0;357.0;76.0;-335.0;79.0;347.0;929.0
-452.0;236.0;869.0;-3.0;-105.0;-339.0;-86.0;435.0;1040.0
-455.0;233.0;775.0;381.0;-23.0;-356.0;-9.0;423.0;964.0
578.0;-558.0;848.0;118.0;280.0;646.0;126.0;-750.0;908.0
314.0;-306.0;590.0;-645.0;-67.0;306.0;-582.0;13.0;680.0
586.0;-561.0;876.0;-44.0;175.0;662.0;100.0;-738.0;948.0
345.0;-288.0;842.0;116.0;105.0;291.0;-123.0;-323.0;990.0
368.0;-279.0;935.0;25.0;64.0;278.0;-9.0;-258.0;1047.0
344.0;-279.0;917.0;349.0;91.0;283.0;-148.0;-57.0;1008.0
160.0;-256.0;957.0;13.0;-148.0;239.0;-156.0;-88.0;923.0
201.0;-272.0;942.0;84.0;-368.0;244.0;-120.0;-138.0;1008.0
-603.0;571.0;406.0;-466.0;30.0;-725.0;-67.0;751.0;639.0
567.0;-579.0;829.0;319.0;-36.0;664.0;43.0;-718.0;865.0
-428.0;-199.0;859.0;382.0;187.0;57.0;122.0;-563.0;906.0
-685.0;133.0;819.0;-233.0;-82.0;-306.0;187.0;421.0;850.0
-424.0;-117.0;811.0;375.0;15.0;-27.0;125.0;-787.0;950.0
-508.0;128.0;889.0;72.0;148.0;-296.0;4.0;296.0;1066.0
602.0;-595.0;876.0;345.0;528.0;684.0;44.0;-680.0;943.0
-538.0;182.0;887.0;-164.0;-89.0;-327.0;19.0;307.0;967.0
-534.0;171.0;910.0;86.0;-122.0;-313.0;38.0;299.0;964.0
-539.0;165.0;929.0;-300.0;-181.0;-305.0;34.0;274.0;963.0
-587.0;178.0;900.0;-11.0;-356.0;-314.0;76.0;270.0;972.0
-536.0;212.0;927.0;319.0;295.0;-339.0;109.0;196.0;1049.0
603.0;-596.0;867.0;-74.0;127.0;685.0;51.0;-660.0;952.0
-498.0;288.0;983.0;61.0;267.0;-388.0;70.0;277.0;1019.0
-410.0;299.0;980.0;-8.0;-308.0;-392.0;-5.0;287.0;1010.0
-342.0;297.0;966.0;-54.0;46.0;-389.0;-25.0;278.0;1019.0
-319.0;302.0;988.0;41.0;57.0;-393.0;-4.0;321.0;1001.0
-317.0;303.0;970.0;-25.0;-5.0;-393.0;7.0;343.0;1009.0
-405.0;309.0;969.0;-54.0;8.0;-404.0;-13.0;320.0;1018.0
-487.0;304.0;973.0;15.0;-377.0;-398.0;5.0;307.0;989.0
-630.0;486.0;1010.0;-142.0;-534.0;-639.0;158.0;561.0;1282.0
-423.0;316.0;1049.0;34.0;-59.0;-400.0;3.0;217.0;1004.0
-381.0;314.0;900.0;66.0;-560.0;-395.0;23.0;216.0;984.0
597.0;-594.0;888.0;-21.0;116.0;683.0;47.0;-654.0;965.0
600.0;-594.0;876.0;67.0;259.0;680.0;53.0;-633.0;951.0
-385.0;384.0;920.0;-41.0;-19.0;-453.0;77.0;331.0;934.0
-376.0;379.0;991.0;-81.0;47.0;-453.0;-11.0;336.0;1012.0
-374.0;379.0;1007.0;-26.0;-12.0;-451.0;-68.0;338.0;1000.0
-357.0;387.0;1006.0;65.0;269.0;-450.0;-70.0;341.0;1011.0
614.0;-590.0;878.0;45.0;378.0;680.0;75.0;-613.0;954.0
635.0;-584.0;860.0;-28.0;212.0;669.0;90.0;-581.0;923.0
-453.0;368.0;985.0;-41.0;156.0;-452.0;-56.0;337.0;1045.0
-655.0;585.0;907.0;242.0;-759.0;-717.0;98.0;771.0;892.0
-443.0;400.0;976.0;54.0;-342.0;-475.0;-90.0;352.0;964.0
-431.0;398.0;1016.0;-76.0;-198.0;-474.0;-67.0;332.0;1022.0
-428.0;397.0;980.0;-127.0;-158.0;-471.0;-82.0;323.0;999.0
-426.0;395.0;982.0;-78.0;-102.0;-469.0;-87.0;318.0;985.0
-393.0;401.0;988.0;-142.0;-398.0;-463.0;-72.0;260.0;990.0
-334.0;384.0;985.0;-214.0;-296.0;-437.0;-84.0;161.0;1009.0
-313.0;378.0;1017.0;-12.0;-191.0;-427.0;-42.0;167.0;990.0
-310.0;378.0;1007.0;-23.0;-251.0;-428.0;-31.0;160.0;1039.0
-302.0;353.0;1042.0;-389.0;-490.0;-400.0;-14.0;190.0;963.0
-286.0;337.0;936.0;-380.0;-101.0;-382.0;-8.0;195.0;914.0
-266.0;320.0;913.0;-183.0;-300.0;-374.0;0.0;189.0;1014.0
-293.0;349.0;909.0;-17.0;-132.0;-392.0;-6.0;274.0;943.0
-291.0;346.0;956.0;-171.0;133.0;-395.0;41.0;281.0;989.0
-252.0;335.0;1115.0;-38.0;-547.0;-359.0;-91.0;234.0;1041.0
-580.0;298.0;813.0;-940.0;-1013.0;-339.0;-170.0;350.0;924.0
248.0;-268.0;971.0;91.0;-416.0;239.0;-95.0;-154.0;1035.0
283.0;-259.0;933.0;191.0;-329.0;217.0;-123.0;-180.0;1031.0
629.0;-582.0;799.0;-264.0;-291.0;668.0;71.0;-593.0;888.0
141.0;-242.0;916.0;1.0;12.0;161.0;-82.0;-12.0;956.0
195.0;-284.0;933.0;-589.0;297.0;203.0;-133.0;-121.0;963.0
219.0;-317.0;896.0;-310.0;-254.0;235.0;-164.0;-125.0;930.0
223.0;-333.0;941.0;-119.0;-289.0;246.0;-155.0;-168.0;1140.0
203.0;-334.0;960.0;-16.0;-75.0;240.0;-169.0;-165.0;1000.0
203.0;-334.0;946.0;15.0;-26.0;239.0;-152.0;-165.0;1032.0
202.0;-334.0;947.0;32.0;3.0;239.0;-143.0;-168.0;1056.0
192.0;-319.0;958.0;115.0;309.0;213.0;-159.0;-149.0;1011.0
125.0;-338.0;943.0;218.0;-416.0;218.0;-112.0;92.0;946.0
629.0;-572.0;879.0;-66.0;106.0;673.0;93.0;-605.0;970.0
174.0;-218.0;1077.0;400.0;-329.0;154.0;-74.0;180.0;1225.0
282.0;-162.0;982.0;448.0;-669.0;151.0;-231.0;199.0;938.0
571.0;-115.0;872.0;-281.0;-897.0;145.0;-52.0;-59.0;899.0
478.0;-195.0;858.0;-636.0;1460.0;355.0;-59.0;-223.0;1015.0
535.0;-154.0;840.0;48.0;-65.0;189.0;-101.0;-143.0;986.0
587.0;-147.0;928.0;30.0;-110.0;193.0;-73.0;-257.0;991.0
595.0;-143.0;881.0;-84.0;278.0;193.0;-21.0;-276.0;996.0
586.0;-145.0;914.0;101.0;236.0;192.0;-12.0;-248.0;932.0
576.0;-142.0;856.0;62.0;-223.0;185.0;-22.0;-227.0;914.0
539.0;-166.0;838.0;-241.0;-83.0;203.0;58.0;-112.0;895.0
456.0;-97.0;828.0;205.0;134.0;148.0;-236.0;-157.0;967.0
439.0;-86.0;866.0;187.0;146.0;147.0;-378.0;-164.0;993.0
433.0;-85.0;851.0;-69.0;114.0;147.0;-421.0;-166.0;992.0
418.0;-98.0;889.0;-540.0;-102.0;162.0;-419.0;-174.0;860.0
627.0;-571.0;835.0;-12.0;-253.0;674.0;74.0;-597.0;921.0
408.0;-330.0;846.0;-261.0;413.0;400.0;-612.0;278.0;846.0
409.0;-333.0;749.0;30.0;240.0;403.0;-679.0;275.0;897.0
386.0;-323.0;663.0;162.0;337.0;385.0;-699.0;157.0;886.0
622.0;-570.0;867.0;-104.0;-175.0;673.0;71.0;-608.0;953.0
627.0;-569.0;869.0;-114.0;-42.0;672.0;92.0;-617.0;943.0
378.0;-304.0;757.0;-78.0;-127.0;375.0;-638.0;253.0;802.0
395.0;-307.0;659.0;-279.0;-244.0;379.0;-633.0;246.0;763.0
627.0;-569.0;865.0;-60.0;73.0;672.0;89.0;-615.0;929.0
421.0;-359.0;690.0;-91.0;-117.0;449.0;-529.0;172.0;934.0
358.0;-310.0;593.0;-166.0;208.0;472.0;-394.0;320.0;740.0
385.0;-295.0;598.0;673.0;44.0;454.0;-410.0;280.0;829.0
461.0;-205.0;678.0;135.0;-97.0;368.0;-384.0;250.0;814.0
591.0;-569.0;858.0;-50.0;7.0;672.0;91.0;-665.0;931.0
581.0;-545.0;875.0;-176.0;-260.0;660.0;111.0;-697.0;960.0
583.0;-544.0;860.0;-186.0;-273.0;658.0;106.0;-702.0;926.0
571.0;-265.0;736.0;23.0;-479.0;333.0;-357.0;-259.0;815.0
