InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LUA Quaternion1
-183.0;679.0;795.0;640.0;-578.0;741.0;687.0
492.0;240.0;401.0;-74.0;389.0;314.0;163.0
513.0;236.0;401.0;-74.0;405.0;344.0;188.0
792.0;89.0;163.0;89.0;181.0;376.0;6.0
931.0;421.0;111.0;150.0;209.0;360.0;368.0
752.0;502.0;104.0;346.0;100.0;472.0;52.0
100.0;239.0;-830.0;-224.0;-376.0;650.0;585.0
772.0;522.0;-446.0;149.0;-202.0;111.0;719.0
-785.0;-433.0;315.0;-366.0;-458.0;-699.0;-472.0
779.0;189.0;-153.0;256.0;231.0;374.0;82.0
399.0;-242.0;-717.0;-316.0;490.0;-483.0;-177.0
-6.0;654.0;-812.0;659.0;545.0;-353.0;603.0
687.0;553.0;-513.0;500.0;448.0;760.0;593.0
763.0;384.0;232.0;240.0;203.0;625.0;277.0
799.0;223.0;40.0;110.0;162.0;522.0;128.0
-67.0;424.0;-824.0;-341.0;558.0;-390.0;657.0
190.0;672.0;-804.0;643.0;564.0;687.0;727.0
811.0;221.0;44.0;85.0;99.0;460.0;62.0
813.0;215.0;58.0;75.0;96.0;455.0;55.0
-373.0;-635.0;811.0;-667.0;-438.0;-572.0;-750.0
815.0;192.0;103.0;59.0;83.0;438.0;26.0
846.0;379.0;4.0;-9.0;228.0;235.0;75.0
795.0;94.0;252.0;-13.0;140.0;424.0;-36.0
806.0;165.0;124.0;59.0;68.0;411.0;-2.0
788.0;109.0;181.0;35.0;4.0;309.0;-76.0
509.0;237.0;637.0;265.0;-354.0;81.0;494.0
-223.0;486.0;-749.0;564.0;324.0;142.0;621.0
741.0;139.0;446.0;-213.0;-35.0;119.0;-182.0
813.0;118.0;82.0;-112.0;129.0;403.0;20.0
773.0;203.0;-268.0;-94.0;429.0;513.0;213.0
826.0;136.0;149.0;52.0;85.0;279.0;45.0
813.0;218.0;143.0;57.0;286.0;413.0;101.0
-841.0;-202.0;-321.0;-75.0;-117.0;-511.0;-4.0
806.0;521.0;-141.0;435.0;299.0;758.0;450.0
747.0;57.0;454.0;-157.0;12.0;637.0;-153.0
784.0;157.0;296.0;93.0;112.0;284.0;-13.0
485.0;-78.0;692.0;-116.0;-198.0;170.0;-181.0
786.0;78.0;204.0;98.0;160.0;367.0;-7.0
711.0;209.0;447.0;-109.0;424.0;391.0;286.0
695.0;257.0;458.0;233.0;-101.0;521.0;89.0
764.0;323.0;-287.0;194.0;378.0;547.0;238.0
821.0;105.0;74.0;40.0;193.0;320.0;-35.0
773.0;344.0;319.0;287.0;22.0;599.0;219.0
812.0;108.0;139.0;58.0;149.0;311.0;-39.0
821.0;106.0;122.0;55.0;182.0;317.0;-32.0
877.0;362.0;-87.0;398.0;340.0;657.0;320.0
821.0;185.0;-82.0;32.0;271.0;426.0;76.0
793.0;80.0;211.0;57.0;54.0;369.0;-77.0
804.0;108.0;147.0;21.0;52.0;362.0;-51.0
