InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LUA Quaternion1
803.0;258.0;57.0;190.0;42.0;388.0;102.0
801.0;255.0;89.0;210.0;58.0;390.0;91.0
802.0;275.0;110.0;228.0;84.0;403.0;106.0
805.0;277.0;194.0;214.0;114.0;388.0;117.0
584.0;402.0;125.0;35.0;546.0;261.0;172.0
618.0;401.0;122.0;28.0;510.0;254.0;154.0
832.0;371.0;33.0;-32.0;240.0;226.0;62.0
848.0;366.0;11.0;-22.0;183.0;242.0;63.0
849.0;368.0;8.0;-17.0;185.0;242.0;67.0
846.0;379.0;4.0;-9.0;228.0;235.0;75.0
-18.0;298.0;-756.0;605.0;102.0;-124.0;441.0
804.0;415.0;-59.0;53.0;355.0;262.0;134.0
3.0;296.0;-754.0;624.0;121.0;-92.0;471.0
24.0;297.0;-755.0;631.0;127.0;-80.0;489.0
734.0;452.0;-133.0;132.0;465.0;304.0;184.0
721.0;458.0;-149.0;143.0;485.0;310.0;192.0
637.0;485.0;-238.0;203.0;615.0;331.0;248.0
732.0;-5.0;236.0;15.0;-11.0;240.0;-161.0
730.0;4.0;228.0;19.0;-4.0;241.0;-149.0
730.0;18.0;212.0;40.0;9.0;249.0;-124.0
746.0;95.0;172.0;133.0;144.0;303.0;-35.0
791.0;191.0;1.0;153.0;259.0;476.0;89.0
776.0;228.0;-109.0;199.0;268.0;509.0;143.0
767.0;233.0;-146.0;208.0;268.0;515.0;154.0
739.0;249.0;-204.0;231.0;206.0;530.0;185.0
735.0;252.0;-187.0;236.0;182.0;534.0;192.0
774.0;272.0;-97.0;300.0;259.0;544.0;221.0
780.0;301.0;-212.0;245.0;256.0;527.0;223.0
800.0;232.0;-8.0;142.0;199.0;496.0;155.0
799.0;204.0;62.0;109.0;183.0;482.0;131.0
791.0;160.0;139.0;64.0;142.0;449.0;87.0
765.0;61.0;188.0;34.0;26.0;354.0;-41.0
749.0;15.0;208.0;9.0;-24.0;256.0;-119.0
746.0;40.0;248.0;-3.0;22.0;351.0;-81.0
746.0;46.0;249.0;3.0;39.0;360.0;-75.0
798.0;111.0;135.0;63.0;164.0;353.0;-21.0
800.0;125.0;106.0;92.0;176.0;377.0;0.0
797.0;189.0;-42.0;63.0;205.0;451.0;100.0
795.0;183.0;-52.0;1.0;199.0;441.0;93.0
798.0;179.0;-39.0;-111.0;162.0;388.0;73.0
798.0;179.0;-37.0;-141.0;154.0;358.0;68.0
850.0;219.0;38.0;127.0;202.0;476.0;125.0
81.0;518.0;-760.0;610.0;328.0;154.0;569.0
63.0;522.0;-762.0;620.0;324.0;151.0;540.0
44.0;522.0;-762.0;626.0;320.0;159.0;512.0
-36.0;503.0;-772.0;643.0;273.0;224.0;471.0
-115.0;487.0;-770.0;607.0;218.0;311.0;503.0
-156.0;471.0;-789.0;584.0;183.0;354.0;560.0
-210.0;372.0;-804.0;539.0;88.0;263.0;621.0
-208.0;320.0;-807.0;518.0;68.0;204.0;651.0
-424.0;359.0;-678.0;370.0;356.0;232.0;585.0
-452.0;350.0;-659.0;347.0;334.0;232.0;572.0
-587.0;263.0;-560.0;299.0;221.0;194.0;492.0
836.0;238.0;98.0;208.0;169.0;478.0;157.0
788.0;112.0;250.0;85.0;153.0;378.0;38.0
775.0;72.0;296.0;54.0;135.0;357.0;15.0
771.0;38.0;295.0;18.0;127.0;331.0;-11.0
786.0;78.0;204.0;98.0;160.0;367.0;-7.0
791.0;84.0;183.0;97.0;169.0;366.0;1.0
792.0;89.0;163.0;89.0;181.0;376.0;6.0
-176.0;474.0;-798.0;536.0;260.0;55.0;574.0
-203.0;489.0;-778.0;535.0;279.0;75.0;538.0
796.0;91.0;246.0;-5.0;142.0;411.0;-44.0
797.0;88.0;239.0;7.0;135.0;401.0;-54.0
797.0;85.0;233.0;22.0;116.0;393.0;-62.0
793.0;80.0;211.0;57.0;54.0;369.0;-77.0
792.0;74.0;201.0;65.0;47.0;366.0;-86.0
789.0;83.0;175.0;77.0;67.0;351.0;-88.0
778.0;111.0;277.0;56.0;80.0;365.0;-25.0
796.0;58.0;215.0;-3.0;82.0;314.0;-73.0
-231.0;497.0;-755.0;526.0;283.0;90.0;523.0
-237.0;498.0;-752.0;526.0;287.0;96.0;521.0
-250.0;500.0;-740.0;524.0;298.0;102.0;519.0
-253.0;502.0;-738.0;530.0;300.0;102.0;520.0
-259.0;502.0;-730.0;525.0;303.0;87.0;515.0
539.0;228.0;406.0;-80.0;429.0;363.0;209.0
513.0;236.0;401.0;-74.0;405.0;344.0;188.0
505.0;240.0;405.0;-71.0;397.0;328.0;175.0
497.0;241.0;403.0;-72.0;393.0;320.0;170.0
492.0;240.0;401.0;-74.0;389.0;314.0;163.0
490.0;240.0;402.0;-77.0;387.0;305.0;153.0
504.0;244.0;405.0;-86.0;385.0;272.0;120.0
506.0;239.0;405.0;-100.0;386.0;249.0;98.0
753.0;388.0;235.0;175.0;207.0;367.0;327.0
727.0;402.0;278.0;97.0;227.0;262.0;270.0
701.0;395.0;317.0;60.0;241.0;258.0;236.0
688.0;390.0;326.0;37.0;256.0;244.0;218.0
697.0;385.0;300.0;12.0;271.0;220.0;202.0
506.0;235.0;402.0;-105.0;385.0;241.0;82.0
506.0;231.0;403.0;-111.0;382.0;233.0;62.0
505.0;229.0;411.0;-121.0;376.0;219.0;41.0
710.0;400.0;-386.0;321.0;415.0;520.0;287.0
739.0;136.0;444.0;-218.0;-52.0;116.0;-185.0
741.0;139.0;446.0;-213.0;-35.0;119.0;-182.0
724.0;157.0;440.0;-193.0;-38.0;89.0;-164.0
714.0;157.0;450.0;-189.0;-52.0;82.0;-162.0
647.0;164.0;566.0;-147.0;-95.0;20.0;-158.0
636.0;166.0;616.0;-137.0;-59.0;23.0;-154.0
673.0;150.0;589.0;-125.0;76.0;25.0;-164.0
623.0;140.0;673.0;-135.0;-65.0;10.0;-158.0
606.0;155.0;673.0;-129.0;-21.0;13.0;-145.0
598.0;164.0;664.0;-125.0;8.0;15.0;-139.0
585.0;175.0;643.0;-130.0;64.0;15.0;-140.0
577.0;179.0;637.0;-132.0;85.0;20.0;-140.0
571.0;185.0;629.0;-132.0;109.0;26.0;-139.0
542.0;223.0;594.0;-130.0;238.0;62.0;-123.0
538.0;230.0;595.0;-135.0;289.0;81.0;-113.0
745.0;146.0;441.0;-205.0;-1.0;124.0;-168.0
771.0;151.0;400.0;-196.0;49.0;89.0;-133.0
801.0;17.0;73.0;-88.0;74.0;-573.0;229.0
716.0;410.0;-377.0;285.0;420.0;522.0;298.0
730.0;412.0;-351.0;236.0;422.0;547.0;317.0
741.0;406.0;-328.0;131.0;426.0;565.0;330.0
743.0;353.0;-316.0;286.0;469.0;552.0;317.0
736.0;345.0;-331.0;312.0;474.0;535.0;302.0
714.0;340.0;-371.0;327.0;485.0;492.0;291.0
708.0;331.0;-386.0;318.0;481.0;486.0;283.0
724.0;338.0;-382.0;275.0;445.0;505.0;303.0
671.0;366.0;-485.0;80.0;451.0;582.0;329.0
587.0;407.0;-593.0;250.0;475.0;660.0;381.0
747.0;416.0;-387.0;277.0;439.0;565.0;335.0
650.0;429.0;-487.0;377.0;461.0;604.0;375.0
781.0;375.0;227.0;-35.0;269.0;133.0;159.0
759.0;377.0;226.0;179.0;210.0;406.0;341.0
674.0;419.0;-461.0;365.0;452.0;597.0;362.0
772.0;427.0;-343.0;292.0;446.0;569.0;348.0
772.0;435.0;-343.0;303.0;445.0;575.0;352.0
747.0;456.0;-372.0;346.0;431.0;595.0;359.0
720.0;457.0;-400.0;352.0;417.0;590.0;350.0
669.0;439.0;-484.0;347.0;374.0;558.0;331.0
690.0;448.0;-475.0;361.0;368.0;579.0;349.0
-282.0;119.0;-651.0;589.0;-227.0;-258.0;247.0
-252.0;151.0;-670.0;620.0;-193.0;-251.0;267.0
-241.0;157.0;-675.0;624.0;-181.0;-254.0;268.0
713.0;454.0;-459.0;346.0;398.0;602.0;368.0
717.0;454.0;-454.0;338.0;411.0;613.0;373.0
765.0;-103.0;333.0;-344.0;-22.0;174.0;-210.0
791.0;65.0;257.0;-138.0;57.0;240.0;-89.0
848.0;266.0;-41.0;191.0;312.0;457.0;174.0
-368.0;303.0;-800.0;450.0;241.0;15.0;426.0
-226.0;163.0;-696.0;630.0;-158.0;-252.0;268.0
-226.0;162.0;-702.0;632.0;-155.0;-248.0;269.0
-245.0;196.0;-711.0;598.0;-140.0;-269.0;230.0
-473.0;266.0;-735.0;422.0;197.0;-104.0;359.0
-550.0;193.0;-688.0;305.0;146.0;-131.0;325.0
786.0;308.0;215.0;125.0;211.0;508.0;354.0
839.0;234.0;198.0;75.0;219.0;573.0;281.0
843.0;232.0;197.0;53.0;219.0;552.0;251.0
848.0;214.0;198.0;23.0;188.0;522.0;186.0
844.0;195.0;202.0;4.0;189.0;495.0;131.0
857.0;182.0;268.0;19.0;177.0;460.0;80.0
861.0;200.0;268.0;52.0;222.0;467.0;100.0
698.0;208.0;457.0;-103.0;426.0;394.0;282.0
711.0;209.0;447.0;-109.0;424.0;391.0;286.0
736.0;208.0;413.0;-125.0;429.0;376.0;293.0
749.0;209.0;402.0;-120.0;427.0;381.0;294.0
749.0;207.0;402.0;-122.0;428.0;381.0;293.0
746.0;205.0;402.0;-126.0;431.0;380.0;296.0
732.0;424.0;-371.0;259.0;427.0;638.0;363.0
-157.0;280.0;-715.0;669.0;-28.0;-195.0;344.0
-96.0;341.0;-706.0;707.0;27.0;-170.0;400.0
-210.0;351.0;-720.0;433.0;559.0;311.0;613.0
-226.0;341.0;-715.0;444.0;552.0;326.0;629.0
-284.0;318.0;-651.0;439.0;613.0;405.0;660.0
-234.0;333.0;-638.0;341.0;673.0;388.0;698.0
-454.0;319.0;-632.0;301.0;339.0;412.0;765.0
-382.0;297.0;-706.0;294.0;302.0;381.0;773.0
736.0;178.0;413.0;-172.0;422.0;289.0;263.0
724.0;159.0;440.0;-157.0;407.0;334.0;264.0
719.0;156.0;449.0;-146.0;403.0;352.0;264.0
-288.0;390.0;-835.0;432.0;67.0;279.0;701.0
-333.0;428.0;-821.0;532.0;46.0;-159.0;436.0
-314.0;411.0;-825.0;540.0;88.0;-278.0;375.0
727.0;418.0;-373.0;260.0;421.0;631.0;358.0
812.0;331.0;-204.0;217.0;373.0;549.0;228.0
793.0;363.0;-216.0;253.0;507.0;604.0;324.0
-86.0;409.0;-892.0;458.0;426.0;216.0;808.0
-77.0;424.0;-892.0;490.0;427.0;244.0;795.0
-71.0;425.0;-893.0;483.0;427.0;239.0;789.0
-57.0;426.0;-895.0;484.0;423.0;240.0;775.0
-47.0;438.0;-898.0;460.0;418.0;227.0;766.0
3.0;498.0;-920.0;462.0;370.0;256.0;740.0
-12.0;520.0;-804.0;419.0;583.0;356.0;727.0
19.0;519.0;-807.0;411.0;584.0;369.0;725.0
19.0;507.0;-803.0;388.0;584.0;405.0;727.0
50.0;490.0;-793.0;353.0;595.0;440.0;728.0
77.0;496.0;-782.0;320.0;597.0;477.0;728.0
91.0;520.0;-780.0;317.0;595.0;489.0;724.0
184.0;535.0;-779.0;336.0;592.0;479.0;714.0
150.0;543.0;-791.0;370.0;589.0;431.0;718.0
256.0;465.0;-809.0;395.0;530.0;357.0;765.0
308.0;461.0;-786.0;419.0;536.0;390.0;770.0
363.0;440.0;-754.0;467.0;540.0;612.0;865.0
803.0;328.0;-148.0;209.0;504.0;576.0;277.0
-27.0;464.0;-683.0;416.0;725.0;365.0;665.0
113.0;416.0;-685.0;540.0;706.0;619.0;812.0
-217.0;455.0;-698.0;768.0;-12.0;-92.0;569.0
-211.0;468.0;-691.0;778.0;-4.0;-83.0;576.0
-202.0;485.0;-683.0;789.0;14.0;-78.0;583.0
-196.0;489.0;-681.0;793.0;18.0;-75.0;585.0
-135.0;562.0;-828.0;563.0;501.0;440.0;677.0
-273.0;506.0;-787.0;574.0;483.0;336.0;674.0
-312.0;477.0;-767.0;579.0;474.0;276.0;674.0
-327.0;467.0;-757.0;582.0;470.0;259.0;671.0
-360.0;448.0;-729.0;562.0;457.0;253.0;666.0
-412.0;426.0;-699.0;464.0;404.0;317.0;666.0
-496.0;350.0;-666.0;296.0;285.0;237.0;587.0
-519.0;331.0;-642.0;299.0;271.0;188.0;553.0
-532.0;320.0;-630.0;301.0;267.0;154.0;539.0
-144.0;488.0;-662.0;800.0;33.0;-47.0;611.0
-6.0;514.0;-675.0;815.0;79.0;-29.0;631.0
89.0;541.0;-706.0;822.0;65.0;-15.0;642.0
-252.0;745.0;-957.0;691.0;135.0;-249.0;243.0
-156.0;424.0;-857.0;579.0;159.0;-278.0;405.0
-9.0;653.0;-811.0;652.0;547.0;-357.0;604.0
-140.0;512.0;-810.0;592.0;318.0;135.0;652.0
-174.0;579.0;-768.0;604.0;359.0;341.0;693.0
-181.0;568.0;-760.0;582.0;360.0;350.0;710.0
-186.0;560.0;-758.0;572.0;360.0;348.0;722.0
-197.0;547.0;-752.0;529.0;350.0;331.0;753.0
-205.0;540.0;-751.0;490.0;342.0;299.0;752.0
-213.0;519.0;-751.0;499.0;333.0;237.0;720.0
-218.0;508.0;-749.0;518.0;329.0;199.0;685.0
-223.0;486.0;-749.0;564.0;324.0;142.0;621.0
-224.0;490.0;-749.0;574.0;324.0;126.0;598.0
823.0;228.0;98.0;76.0;437.0;492.0;153.0
815.0;256.0;-4.0;113.0;483.0;524.0;191.0
40.0;546.0;-691.0;821.0;69.0;-24.0;644.0
20.0;545.0;-690.0;820.0;79.0;-26.0;641.0
-43.0;538.0;-686.0;814.0;123.0;-35.0;634.0
-58.0;533.0;-687.0;811.0;130.0;-40.0;633.0
-94.0;520.0;-701.0;802.0;137.0;-51.0;627.0
511.0;-355.0;611.0;-333.0;-353.0;-141.0;-535.0
-384.0;40.0;-611.0;528.0;-310.0;-295.0;133.0
736.0;-91.0;342.0;-253.0;-215.0;163.0;-271.0
770.0;-46.0;271.0;-179.0;-189.0;182.0;-221.0
795.0;94.0;252.0;-13.0;140.0;424.0;-36.0
790.0;100.0;254.0;-31.0;126.0;446.0;-21.0
-377.0;49.0;-616.0;538.0;-297.0;-290.0;144.0
-159.0;298.0;-806.0;558.0;228.0;252.0;830.0
-173.0;292.0;-791.0;553.0;205.0;286.0;850.0
-173.0;307.0;-833.0;508.0;90.0;247.0;840.0
-162.0;303.0;-837.0;507.0;86.0;232.0;827.0
622.0;-182.0;509.0;-190.0;-142.0;63.0;-343.0
-825.0;-158.0;-113.0;-44.0;-204.0;-403.0;-61.0
-829.0;-130.0;-349.0;-28.0;-101.0;-341.0;193.0
-774.0;39.0;-221.0;152.0;-66.0;-166.0;203.0
-719.0;129.0;-368.0;231.0;48.0;-28.0;324.0
839.0;260.0;34.0;224.0;240.0;523.0;187.0
674.0;-130.0;432.0;-151.0;-123.0;114.0;-306.0
691.0;-110.0;401.0;-136.0;-114.0;131.0;-294.0
-396.0;373.0;-696.0;401.0;374.0;242.0;600.0
-366.0;384.0;-716.0;433.0;387.0;256.0;612.0
-167.0;452.0;-804.0;482.0;436.0;364.0;701.0
-168.0;470.0;-795.0;489.0;471.0;377.0;695.0
-180.0;466.0;-787.0;532.0;491.0;270.0;673.0
-172.0;467.0;-791.0;540.0;483.0;267.0;670.0
-165.0;483.0;-795.0;566.0;472.0;286.0;659.0
-288.0;463.0;-743.0;463.0;482.0;425.0;686.0
-208.0;476.0;-771.0;481.0;514.0;446.0;727.0
-137.0;496.0;-793.0;533.0;520.0;459.0;740.0
-61.0;523.0;-814.0;562.0;490.0;460.0;739.0
-40.0;531.0;-819.0;568.0;476.0;463.0;738.0
-14.0;543.0;-828.0;560.0;484.0;465.0;727.0
-36.0;548.0;-823.0;564.0;497.0;474.0;728.0
707.0;-88.0;368.0;-118.0;-104.0;147.0;-279.0
722.0;-66.0;335.0;-99.0;-97.0;162.0;-264.0
757.0;10.0;312.0;-103.0;5.0;283.0;-141.0
816.0;277.0;-86.0;178.0;273.0;585.0;235.0
-157.0;291.0;-829.0;504.0;69.0;214.0;802.0
-156.0;292.0;-824.0;507.0;63.0;212.0;790.0
-156.0;291.0;-822.0;507.0;58.0;207.0;776.0
-157.0;290.0;-824.0;504.0;52.0;199.0;762.0
-178.0;289.0;-820.0;512.0;47.0;182.0;717.0
-197.0;297.0;-813.0;515.0;50.0;180.0;688.0
863.0;380.0;-65.0;345.0;323.0;607.0;255.0
863.0;375.0;-59.0;337.0;312.0;600.0;247.0
861.0;376.0;-52.0;330.0;310.0;590.0;239.0
-322.0;77.0;-631.0;553.0;-259.0;-265.0;217.0
819.0;395.0;-73.0;363.0;333.0;549.0;151.0
815.0;389.0;-75.0;360.0;330.0;549.0;145.0
815.0;382.0;-75.0;357.0;328.0;549.0;139.0
751.0;494.0;59.0;346.0;84.0;521.0;107.0
753.0;494.0;102.0;340.0;68.0;504.0;83.0
184.0;504.0;-727.0;564.0;373.0;543.0;772.0
201.0;508.0;-725.0;567.0;372.0;573.0;774.0
207.0;510.0;-741.0;574.0;360.0;583.0;778.0
814.0;328.0;-84.0;258.0;234.0;567.0;238.0
201.0;510.0;-742.0;575.0;362.0;585.0;780.0
184.0;509.0;-749.0;576.0;363.0;589.0;782.0
801.0;365.0;-113.0;324.0;247.0;587.0;267.0
816.0;324.0;13.0;254.0;264.0;566.0;245.0
819.0;322.0;58.0;243.0;251.0;576.0;248.0
816.0;307.0;128.0;219.0;218.0;596.0;251.0
803.0;274.0;82.0;166.0;261.0;568.0;221.0
854.0;344.0;7.0;277.0;333.0;576.0;271.0
855.0;236.0;34.0;150.0;236.0;490.0;147.0
751.0;494.0;100.0;338.0;71.0;493.0;77.0
748.0;500.0;100.0;344.0;92.0;473.0;58.0
752.0;502.0;104.0;346.0;100.0;472.0;52.0
787.0;499.0;98.0;341.0;150.0;468.0;37.0
798.0;497.0;82.0;339.0;176.0;469.0;37.0
746.0;445.0;175.0;237.0;150.0;500.0;15.0
745.0;451.0;189.0;237.0;135.0;493.0;10.0
705.0;449.0;306.0;215.0;-41.0;433.0;-84.0
695.0;441.0;320.0;203.0;-71.0;423.0;-105.0
725.0;-26.0;298.0;-88.0;-119.0;238.0;-184.0
731.0;-26.0;277.0;-87.0;-105.0;239.0;-190.0
725.0;-33.0;288.0;-98.0;-122.0;238.0;-208.0
707.0;-43.0;298.0;-111.0;-148.0;220.0;-208.0
692.0;437.0;324.0;197.0;-83.0;419.0;-114.0
700.0;431.0;313.0;186.0;-79.0;411.0;-132.0
711.0;425.0;277.0;170.0;-55.0;404.0;-153.0
753.0;414.0;197.0;160.0;17.0;422.0;-169.0
747.0;407.0;203.0;159.0;-23.0;426.0;-167.0
767.0;426.0;119.0;182.0;23.0;477.0;-42.0
667.0;468.0;-507.0;417.0;412.0;640.0;399.0
695.0;541.0;-480.0;448.0;519.0;731.0;532.0
896.0;360.0;-122.0;304.0;310.0;604.0;309.0
887.0;357.0;-112.0;298.0;298.0;592.0;293.0
881.0;328.0;-87.0;266.0;256.0;582.0;277.0
867.0;356.0;-113.0;294.0;286.0;606.0;318.0
860.0;384.0;-120.0;325.0;312.0;640.0;348.0
858.0;387.0;-118.0;326.0;318.0;648.0;355.0
-306.0;90.0;-638.0;563.0;-251.0;-263.0;226.0
778.0;224.0;-255.0;35.0;408.0;505.0;212.0
773.0;203.0;-268.0;-94.0;429.0;513.0;213.0
768.0;189.0;-279.0;-133.0;434.0;523.0;222.0
177.0;509.0;-750.0;576.0;363.0;590.0;783.0
168.0;507.0;-747.0;576.0;369.0;594.0;786.0
173.0;505.0;-733.0;574.0;381.0;597.0;788.0
184.0;507.0;-672.0;575.0;416.0;606.0;793.0
181.0;510.0;-616.0;579.0;441.0;617.0;799.0
126.0;524.0;-550.0;568.0;463.0;634.0;800.0
125.0;526.0;-548.0;568.0;467.0;635.0;799.0
127.0;528.0;-551.0;568.0;471.0;633.0;795.0
171.0;538.0;-597.0;577.0;478.0;606.0;776.0
181.0;539.0;-610.0;578.0;479.0;600.0;773.0
367.0;650.0;-760.0;621.0;535.0;768.0;723.0
756.0;169.0;-309.0;-173.0;428.0;555.0;243.0
526.0;441.0;-602.0;357.0;537.0;687.0;421.0
874.0;343.0;-100.0;364.0;346.0;611.0;302.0
862.0;311.0;-114.0;335.0;352.0;592.0;287.0
868.0;316.0;-100.0;334.0;341.0;594.0;290.0
874.0;340.0;-93.0;361.0;343.0;621.0;307.0
459.0;422.0;-685.0;418.0;566.0;689.0;435.0
204.0;-21.0;780.0;-481.0;258.0;346.0;-156.0
83.0;-178.0;819.0;-621.0;103.0;167.0;-395.0
-654.0;213.0;-519.0;155.0;320.0;163.0;488.0
-547.0;232.0;-640.0;307.0;397.0;209.0;498.0
-486.0;248.0;-702.0;340.0;386.0;202.0;501.0
-460.0;257.0;-721.0;348.0;366.0;197.0;506.0
-250.0;383.0;-810.0;443.0;388.0;370.0;625.0
-247.0;472.0;-792.0;480.0;432.0;457.0;665.0
-727.0;-294.0;-200.0;-199.0;-329.0;-682.0;-205.0
-548.0;232.0;-675.0;447.0;144.0;33.0;457.0
-544.0;244.0;-674.0;441.0;153.0;65.0;472.0
-178.0;490.0;-821.0;524.0;419.0;548.0;705.0
-196.0;484.0;-810.0;534.0;432.0;518.0;698.0
-225.0;475.0;-795.0;543.0;438.0;488.0;688.0
-610.0;267.0;-571.0;414.0;139.0;196.0;547.0
-489.0;263.0;-609.0;419.0;341.0;331.0;682.0
