InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit LUA magneticY;Accelerometer RUA^ accZ
-441.0;216.0;981.0;52.0;225.0;417.0;912.0;-878.0;-181.0;169.0
-423.0;233.0;971.0;9.0;231.0;410.0;892.0;-900.0;-178.0;132.0
-415.0;245.0;985.0;16.0;249.0;411.0;982.0;-916.0;-176.0;180.0
-454.0;292.0;973.0;67.0;216.0;391.0;924.0;-897.0;-121.0;233.0
-432.0;242.0;986.0;51.0;224.0;383.0;919.0;-901.0;-138.0;135.0
-431.0;239.0;966.0;50.0;225.0;385.0;896.0;-887.0;-145.0;150.0
-423.0;262.0;971.0;42.0;228.0;413.0;900.0;-890.0;-171.0;161.0
-434.0;219.0;962.0;53.0;228.0;406.0;869.0;-888.0;-171.0;182.0
-440.0;223.0;965.0;82.0;227.0;410.0;859.0;-882.0;-166.0;198.0
-443.0;219.0;930.0;67.0;217.0;407.0;1016.0;-858.0;-159.0;171.0
-441.0;219.0;948.0;83.0;221.0;410.0;929.0;-878.0;-168.0;217.0
-404.0;175.0;999.0;45.0;239.0;433.0;893.0;-915.0;-207.0;157.0
-400.0;162.0;938.0;33.0;243.0;431.0;956.0;-863.0;-213.0;150.0
-398.0;159.0;914.0;-22.0;245.0;421.0;907.0;-854.0;-191.0;88.0
-395.0;157.0;973.0;-17.0;239.0;442.0;940.0;-894.0;-206.0;133.0
-391.0;158.0;990.0;-13.0;246.0;446.0;944.0;-910.0;-209.0;123.0
-399.0;170.0;969.0;28.0;231.0;430.0;932.0;-904.0;-181.0;161.0
-417.0;189.0;982.0;80.0;223.0;417.0;909.0;-898.0;-169.0;188.0
-420.0;199.0;952.0;27.0;210.0;406.0;933.0;-886.0;-175.0;170.0
-424.0;206.0;969.0;56.0;211.0;420.0;951.0;-900.0;-176.0;177.0
-431.0;244.0;976.0;67.0;206.0;398.0;942.0;-897.0;-142.0;175.0
-437.0;256.0;970.0;67.0;201.0;390.0;938.0;-872.0;-132.0;184.0
-436.0;267.0;965.0;100.0;197.0;366.0;961.0;-897.0;-104.0;218.0
-408.0;244.0;970.0;40.0;226.0;370.0;937.0;-895.0;-111.0;158.0
-401.0;242.0;974.0;12.0;233.0;372.0;966.0;-919.0;-108.0;143.0
-407.0;223.0;943.0;116.0;224.0;381.0;885.0;-863.0;-115.0;220.0
-409.0;220.0;952.0;101.0;226.0;383.0;890.0;-877.0;-118.0;207.0
-410.0;216.0;963.0;48.0;229.0;383.0;951.0;-896.0;-118.0;162.0
-422.0;209.0;970.0;58.0;228.0;386.0;905.0;-890.0;-118.0;174.0
-410.0;203.0;980.0;39.0;237.0;394.0;951.0;-904.0;-135.0;190.0
-408.0;195.0;955.0;61.0;239.0;392.0;945.0;-887.0;-139.0;176.0
-377.0;162.0;952.0;40.0;252.0;418.0;907.0;-881.0;-176.0;164.0
-345.0;130.0;991.0;18.0;280.0;442.0;935.0;-916.0;-212.0;157.0
-337.0;122.0;990.0;4.0;286.0;447.0;955.0;-917.0;-221.0;141.0
-319.0;100.0;965.0;15.0;297.0;451.0;897.0;-906.0;-231.0;128.0
-278.0;49.0;990.0;3.0;312.0;474.0;962.0;-916.0;-278.0;161.0
-280.0;49.0;990.0;10.0;312.0;474.0;918.0;-916.0;-278.0;136.0
-272.0;36.0;997.0;-7.0;315.0;482.0;932.0;-914.0;-291.0;121.0
-271.0;32.0;989.0;16.0;318.0;477.0;900.0;-904.0;-280.0;138.0
-270.0;28.0;988.0;19.0;319.0;478.0;944.0;-915.0;-283.0;131.0
-257.0;16.0;986.0;0.0;328.0;480.0;951.0;-917.0;-289.0;109.0
-248.0;6.0;995.0;-29.0;330.0;481.0;980.0;-943.0;-295.0;100.0
-240.0;-8.0;1033.0;-67.0;334.0;484.0;977.0;-962.0;-305.0;91.0
-175.0;-82.0;990.0;-133.0;346.0;499.0;947.0;-938.0;-372.0;-15.0
-88.0;-172.0;1004.0;-276.0;343.0;515.0;956.0;-947.0;-452.0;-143.0
-84.0;-178.0;1041.0;-339.0;321.0;497.0;1019.0;-1002.0;-491.0;-118.0
-236.0;-33.0;1046.0;-31.0;329.0;544.0;1083.0;-975.0;-367.0;154.0
-271.0;8.0;1045.0;-249.0;306.0;663.0;1023.0;-1000.0;-388.0;-118.0
-266.0;-35.0;881.0;-137.0;272.0;628.0;876.0;-842.0;-405.0;-43.0
-233.0;-56.0;971.0;-142.0;295.0;554.0;932.0;-917.0;-414.0;-40.0
-186.0;-100.0;923.0;-260.0;338.0;461.0;880.0;-823.0;-419.0;-118.0
-184.0;-135.0;1015.0;-121.0;343.0;459.0;1031.0;-957.0;-421.0;57.0
-184.0;-150.0;1010.0;-20.0;337.0;465.0;855.0;-926.0;-429.0;118.0
-881.0;746.0;-200.0;541.0;-671.0;-384.0;-57.0;253.0;700.0;735.0
7.0;-275.0;920.0;-301.0;363.0;651.0;768.0;-849.0;-503.0;-115.0
-17.0;-267.0;1043.0;-578.0;502.0;670.0;1186.0;-1042.0;-248.0;-447.0
-877.0;747.0;-172.0;472.0;-673.0;-386.0;-58.0;156.0;697.0;700.0
-885.0;761.0;-141.0;506.0;-698.0;-374.0;-45.0;256.0;706.0;682.0
-886.0;764.0;-127.0;601.0;-706.0;-366.0;-187.0;447.0;729.0;715.0
-62.0;-125.0;953.0;-464.0;643.0;635.0;505.0;-1041.0;-92.0;-253.0
-362.0;81.0;917.0;-42.0;356.0;-457.0;286.0;-827.0;393.0;130.0
-383.0;100.0;848.0;47.0;330.0;-523.0;466.0;-813.0;409.0;219.0
-476.0;178.0;847.0;210.0;227.0;-748.0;473.0;-737.0;541.0;364.0
-463.0;268.0;886.0;3.0;140.0;-945.0;848.0;-833.0;747.0;235.0
-795.0;899.0;26.0;668.0;-773.0;-632.0;110.0;11.0;863.0;852.0
-787.0;900.0;-14.0;688.0;-796.0;-607.0;39.0;62.0;844.0;897.0
-672.0;885.0;-41.0;567.0;-760.0;-518.0;396.0;41.0;754.0;771.0
-911.0;729.0;-144.0;446.0;-672.0;-352.0;-484.0;321.0;750.0;602.0
-696.0;862.0;-61.0;678.0;-797.0;-704.0;444.0;83.0;777.0;882.0
-891.0;748.0;-19.0;704.0;-888.0;-898.0;410.0;57.0;869.0;898.0
-738.0;797.0;246.0;491.0;-703.0;-777.0;433.0;-202.0;865.0;731.0
-691.0;736.0;456.0;318.0;-517.0;-883.0;879.0;-468.0;868.0;647.0
-729.0;737.0;408.0;360.0;-575.0;-884.0;683.0;-411.0;874.0;684.0
-911.0;727.0;-229.0;497.0;-673.0;-349.0;-294.0;383.0;768.0;627.0
-910.0;727.0;-228.0;485.0;-664.0;-346.0;-106.0;377.0;770.0;644.0
-819.0;761.0;91.0;415.0;-904.0;-527.0;409.0;331.0;874.0;545.0
-800.0;761.0;85.0;272.0;-924.0;-556.0;462.0;275.0;890.0;395.0
-792.0;725.0;375.0;624.0;-606.0;-450.0;652.0;37.0;932.0;588.0
-782.0;731.0;156.0;670.0;-622.0;-452.0;-99.0;72.0;932.0;785.0
-889.0;750.0;928.0;-43.0;-273.0;-665.0;93.0;-885.0;596.0;136.0
-756.0;688.0;915.0;-103.0;-201.0;-162.0;53.0;-823.0;569.0;65.0
-592.0;498.0;1014.0;-133.0;194.0;5.0;747.0;-736.0;713.0;11.0
-588.0;504.0;1104.0;-203.0;162.0;69.0;786.0;-1086.0;718.0;-130.0
-564.0;494.0;959.0;-213.0;205.0;146.0;636.0;-859.0;726.0;-147.0
-472.0;360.0;995.0;-331.0;251.0;222.0;698.0;-896.0;766.0;-218.0
-507.0;344.0;1281.0;-384.0;262.0;156.0;646.0;-1156.0;789.0;-334.0
-545.0;367.0;865.0;3.0;253.0;-51.0;444.0;-749.0;732.0;58.0
-780.0;732.0;187.0;649.0;-624.0;-453.0;-277.0;93.0;931.0;771.0
-780.0;748.0;126.0;532.0;-651.0;-466.0;-337.0;152.0;926.0;889.0
-777.0;711.0;-14.0;580.0;-573.0;-391.0;-319.0;-74.0;972.0;810.0
-274.0;-78.0;1222.0;-650.0;508.0;539.0;1156.0;-1196.0;352.0;-522.0
-366.0;69.0;1060.0;-503.0;347.0;496.0;991.0;-1091.0;265.0;-290.0
-400.0;140.0;801.0;-380.0;283.0;450.0;803.0;-862.0;240.0;-245.0
-604.0;574.0;844.0;121.0;97.0;109.0;845.0;-778.0;478.0;162.0
-456.0;571.0;1065.0;-174.0;236.0;-38.0;1148.0;-977.0;508.0;-3.0
144.0;226.0;1221.0;-167.0;478.0;70.0;1086.0;-1174.0;452.0;38.0
194.0;186.0;1060.0;-14.0;490.0;73.0;925.0;-1082.0;420.0;167.0
238.0;139.0;863.0;72.0;502.0;80.0;806.0;-886.0;382.0;156.0
664.0;-507.0;547.0;235.0;660.0;257.0;652.0;-524.0;-185.0;254.0
662.0;-560.0;528.0;254.0;694.0;292.0;381.0;-480.0;-272.0;295.0
-772.0;719.0;97.0;579.0;-583.0;-389.0;-183.0;-105.0;969.0;803.0
-771.0;737.0;299.0;691.0;-608.0;-392.0;-171.0;-9.0;958.0;735.0
-812.0;734.0;-193.0;296.0;-932.0;-556.0;-253.0;364.0;885.0;354.0
-786.0;743.0;-207.0;284.0;-931.0;-534.0;-272.0;328.0;885.0;346.0
-780.0;733.0;-199.0;272.0;-929.0;-535.0;-261.0;334.0;880.0;335.0
-775.0;734.0;-176.0;264.0;-930.0;-537.0;-206.0;325.0;877.0;287.0
-784.0;734.0;-177.0;273.0;-926.0;-516.0;-254.0;321.0;876.0;286.0
-793.0;734.0;-178.0;271.0;-922.0;-510.0;-294.0;298.0;872.0;321.0
438.0;-246.0;1018.0;-80.0;833.0;534.0;854.0;-998.0;-29.0;28.0
-30.0;258.0;988.0;102.0;606.0;406.0;1137.0;-884.0;345.0;65.0
-446.0;406.0;919.0;-156.0;283.0;415.0;875.0;-857.0;279.0;-59.0
-446.0;450.0;897.0;-107.0;339.0;189.0;754.0;-869.0;345.0;23.0
-453.0;509.0;880.0;120.0;263.0;105.0;998.0;-773.0;432.0;80.0
-451.0;568.0;1236.0;107.0;369.0;292.0;1077.0;-1162.0;434.0;-42.0
-602.0;609.0;778.0;-135.0;159.0;207.0;605.0;-737.0;362.0;-68.0
-366.0;210.0;374.0;168.0;96.0;386.0;457.0;-291.0;-212.0;290.0
-389.0;215.0;328.0;155.0;65.0;372.0;457.0;-262.0;-196.0;281.0
-601.0;195.0;-17.0;497.0;-197.0;337.0;50.0;22.0;-122.0;651.0
-733.0;100.0;141.0;291.0;-447.0;396.0;1445.0;33.0;-263.0;300.0
-794.0;731.0;-152.0;301.0;-923.0;-514.0;-231.0;329.0;872.0;277.0
-813.0;742.0;-137.0;279.0;-914.0;-496.0;-272.0;323.0;877.0;327.0
-504.0;-8.0;0.0;764.0;-23.0;437.0;-184.0;378.0;-333.0;386.0
-435.0;-127.0;-39.0;499.0;-39.0;507.0;267.0;153.0;-450.0;545.0
-377.0;-275.0;179.0;469.0;-106.0;606.0;280.0;-101.0;-596.0;528.0
-327.0;-701.0;-36.0;457.0;-247.0;718.0;-72.0;5.0;-780.0;727.0
-809.0;744.0;-160.0;294.0;-918.0;-519.0;-267.0;324.0;881.0;376.0
-810.0;742.0;-104.0;286.0;-916.0;-517.0;-226.0;339.0;881.0;363.0
-812.0;743.0;-124.0;278.0;-916.0;-517.0;-216.0;337.0;878.0;328.0
-811.0;734.0;-201.0;312.0;-919.0;-522.0;-267.0;373.0;873.0;358.0
-819.0;783.0;-233.0;486.0;-661.0;-479.0;-540.0;-230.0;892.0;488.0
-774.0;800.0;233.0;568.0;-664.0;-470.0;24.0;10.0;902.0;867.0
-799.0;802.0;254.0;574.0;-687.0;-475.0;44.0;116.0;902.0;831.0
-751.0;811.0;183.0;636.0;-618.0;-393.0;-64.0;-33.0;901.0;844.0
434.0;-83.0;1006.0;-23.0;461.0;432.0;1077.0;-861.0;51.0;123.0
371.0;-4.0;895.0;-253.0;478.0;377.0;997.0;-951.0;133.0;-256.0
288.0;60.0;1023.0;-304.0;469.0;342.0;752.0;-1043.0;183.0;-153.0
284.0;71.0;924.0;-202.0;448.0;269.0;882.0;-904.0;230.0;-59.0
525.0;-108.0;1132.0;-124.0;512.0;246.0;1196.0;-933.0;73.0;-174.0
-754.0;808.0;246.0;665.0;-629.0;-403.0;-74.0;8.0;894.0;791.0
-807.0;795.0;225.0;315.0;-678.0;-436.0;-14.0;-88.0;876.0;875.0
-826.0;793.0;247.0;567.0;-690.0;-445.0;23.0;113.0;871.0;770.0
-836.0;793.0;281.0;771.0;-700.0;-476.0;-6.0;696.0;891.0;793.0
-881.0;763.0;-204.0;457.0;-626.0;-358.0;20.0;188.0;736.0;683.0
-877.0;741.0;-288.0;434.0;-737.0;-331.0;-147.0;451.0;727.0;570.0
-881.0;738.0;-249.0;445.0;-732.0;-327.0;-382.0;451.0;726.0;547.0
-874.0;735.0;-241.0;526.0;-722.0;-318.0;-205.0;489.0;730.0;548.0
-880.0;743.0;-294.0;520.0;-672.0;-337.0;172.0;398.0;822.0;548.0
-825.0;755.0;-124.0;620.0;-636.0;-361.0;331.0;330.0;857.0;672.0
-814.0;737.0;-165.0;586.0;-603.0;-358.0;488.0;292.0;828.0;695.0
-815.0;734.0;-153.0;587.0;-601.0;-362.0;468.0;291.0;828.0;741.0
-862.0;730.0;-197.0;415.0;-623.0;-424.0;505.0;242.0;871.0;598.0
-868.0;721.0;-288.0;505.0;-646.0;-462.0;95.0;388.0;887.0;738.0
-879.0;726.0;-57.0;261.0;-605.0;-484.0;31.0;121.0;876.0;545.0
-874.0;732.0;-242.0;421.0;-582.0;-511.0;-175.0;268.0;874.0;583.0
-809.0;729.0;-50.0;546.0;-813.0;-388.0;675.0;366.0;834.0;511.0
-898.0;720.0;-201.0;461.0;-663.0;-483.0;236.0;435.0;836.0;586.0
-878.0;716.0;-203.0;474.0;-756.0;-362.0;-152.0;487.0;787.0;463.0
-884.0;707.0;-262.0;430.0;-702.0;-490.0;-74.0;457.0;771.0;584.0
-852.0;697.0;-280.0;401.0;-744.0;-511.0;-22.0;452.0;810.0;574.0
-846.0;697.0;-257.0;395.0;-753.0;-518.0;-34.0;449.0;811.0;533.0
-822.0;694.0;-317.0;422.0;-794.0;-532.0;-79.0;525.0;794.0;511.0
-834.0;694.0;-318.0;442.0;-784.0;-535.0;-28.0;472.0;794.0;526.0
-871.0;697.0;-306.0;374.0;-726.0;-510.0;-94.0;412.0;797.0;494.0
-881.0;695.0;-389.0;430.0;-718.0;-508.0;-201.0;420.0;800.0;561.0
-883.0;694.0;-298.0;360.0;-715.0;-505.0;-98.0;381.0;801.0;488.0
-902.0;694.0;-195.0;466.0;-684.0;-442.0;-118.0;463.0;786.0;518.0
-906.0;694.0;-208.0;437.0;-671.0;-422.0;-122.0;439.0;784.0;474.0
-904.0;690.0;-277.0;431.0;-651.0;-388.0;-217.0;437.0;767.0;519.0
-902.0;692.0;-120.0;313.0;-658.0;-390.0;-185.0;293.0;768.0;514.0
-896.0;676.0;-74.0;484.0;-660.0;-356.0;-395.0;372.0;771.0;550.0
-895.0;678.0;-149.0;472.0;-660.0;-354.0;169.0;385.0;767.0;546.0
-899.0;678.0;-290.0;335.0;-690.0;-370.0;-174.0;307.0;749.0;602.0
-867.0;672.0;-594.0;527.0;-606.0;-333.0;-140.0;407.0;638.0;666.0
-862.0;668.0;-124.0;379.0;-590.0;-324.0;526.0;186.0;632.0;407.0
-871.0;674.0;-530.0;132.0;-582.0;-334.0;-236.0;74.0;650.0;560.0
-876.0;670.0;-326.0;450.0;-598.0;-337.0;587.0;451.0;657.0;464.0
498.0;-231.0;995.0;-242.0;818.0;578.0;991.0;-964.0;-90.0;-100.0
416.0;-67.0;1009.0;-60.0;873.0;603.0;958.0;-919.0;26.0;-56.0
350.0;55.0;1105.0;-185.0;893.0;552.0;1048.0;-857.0;133.0;-237.0
-265.0;403.0;800.0;-130.0;292.0;-32.0;795.0;-767.0;471.0;-39.0
-272.0;444.0;1188.0;-351.0;511.0;203.0;1286.0;-1080.0;424.0;-164.0
-482.0;576.0;643.0;-68.0;197.0;247.0;735.0;-655.0;470.0;101.0
-554.0;568.0;1012.0;-142.0;109.0;131.0;1064.0;-873.0;511.0;178.0
-522.0;598.0;611.0;-22.0;-29.0;52.0;721.0;-571.0;473.0;97.0
-447.0;523.0;993.0;-135.0;94.0;203.0;1116.0;-1054.0;378.0;-201.0
-524.0;255.0;392.0;444.0;47.0;571.0;386.0;-446.0;76.0;700.0
-861.0;681.0;-228.0;450.0;-620.0;-342.0;388.0;512.0;642.0;514.0
-865.0;685.0;-308.0;451.0;-617.0;-350.0;321.0;497.0;651.0;634.0
-869.0;692.0;-131.0;334.0;-602.0;-339.0;466.0;183.0;633.0;548.0
-872.0;689.0;-417.0;403.0;-597.0;-343.0;835.0;277.0;627.0;415.0
-929.0;-79.0;208.0;481.0;-401.0;957.0;57.0;-59.0;-445.0;535.0
-870.0;690.0;-560.0;419.0;-598.0;-338.0;107.0;356.0;627.0;440.0
-860.0;675.0;-125.0;547.0;-603.0;-326.0;192.0;581.0;666.0;745.0
-867.0;671.0;-239.0;410.0;-582.0;-330.0;576.0;259.0;651.0;580.0
-861.0;659.0;-277.0;752.0;-584.0;-313.0;166.0;643.0;649.0;654.0
289.0;-330.0;725.0;-14.0;709.0;677.0;742.0;-689.0;-391.0;135.0
291.0;-338.0;740.0;88.0;681.0;660.0;734.0;-675.0;-394.0;158.0
443.0;-477.0;747.0;112.0;619.0;513.0;824.0;-717.0;-498.0;239.0
-854.0;658.0;-72.0;361.0;-575.0;-315.0;493.0;264.0;656.0;467.0
-847.0;654.0;-73.0;221.0;-564.0;-295.0;365.0;227.0;645.0;315.0
-845.0;654.0;-212.0;300.0;-567.0;-294.0;209.0;278.0;645.0;417.0
-849.0;650.0;-65.0;432.0;-578.0;-296.0;279.0;407.0;650.0;479.0
-821.0;647.0;-361.0;591.0;-602.0;-266.0;564.0;595.0;642.0;623.0
-843.0;664.0;-465.0;404.0;-550.0;-317.0;263.0;418.0;663.0;727.0
484.0;-389.0;881.0;-7.0;704.0;389.0;779.0;-817.0;-159.0;233.0
485.0;-391.0;1023.0;171.0;678.0;377.0;1072.0;-824.0;-154.0;294.0
-839.0;654.0;-293.0;315.0;-577.0;-315.0;386.0;376.0;668.0;526.0
465.0;-360.0;791.0;-216.0;732.0;394.0;448.0;-943.0;-191.0;207.0
171.0;-189.0;700.0;203.0;1128.0;465.0;402.0;-557.0;-169.0;302.0
-851.0;653.0;106.0;416.0;-640.0;-340.0;372.0;495.0;722.0;333.0
-854.0;656.0;-353.0;326.0;-629.0;-342.0;-87.0;429.0;721.0;569.0
-856.0;657.0;-286.0;405.0;-628.0;-347.0;72.0;470.0;721.0;514.0
-863.0;659.0;-256.0;379.0;-650.0;-351.0;118.0;472.0;712.0;479.0
-862.0;656.0;-286.0;405.0;-661.0;-348.0;20.0;488.0;707.0;474.0
-846.0;657.0;-271.0;417.0;-677.0;-319.0;161.0;444.0;682.0;483.0
-827.0;666.0;-292.0;292.0;-659.0;-292.0;169.0;331.0;712.0;481.0
-825.0;668.0;-283.0;300.0;-658.0;-291.0;-15.0;341.0;718.0;482.0
-821.0;671.0;-225.0;376.0;-664.0;-293.0;135.0;372.0;731.0;515.0
-835.0;680.0;-132.0;346.0;-649.0;-299.0;225.0;389.0;736.0;402.0
-840.0;686.0;-208.0;220.0;-667.0;-329.0;40.0;250.0;751.0;453.0
-797.0;685.0;-173.0;427.0;-761.0;-333.0;111.0;422.0;749.0;466.0
-712.0;697.0;14.0;459.0;-854.0;-357.0;417.0;476.0;748.0;366.0
-714.0;696.0;-86.0;433.0;-870.0;-371.0;208.0;451.0;756.0;451.0
-881.0;735.0;-401.0;329.0;-637.0;-400.0;765.0;217.0;824.0;476.0
-879.0;795.0;-141.0;399.0;-795.0;-383.0;296.0;504.0;775.0;358.0
-872.0;797.0;-68.0;337.0;-796.0;-436.0;-198.0;390.0;822.0;476.0
-868.0;800.0;-299.0;505.0;-796.0;-372.0;-27.0;524.0;843.0;426.0
-877.0;801.0;-242.0;545.0;-757.0;-398.0;-137.0;502.0;856.0;436.0
-833.0;790.0;-361.0;587.0;-570.0;-413.0;36.0;450.0;750.0;715.0
-709.0;783.0;-407.0;592.0;-595.0;-396.0;214.0;243.0;838.0;726.0
-695.0;795.0;-220.0;730.0;-566.0;-435.0;51.0;521.0;785.0;832.0
77.0;-295.0;966.0;-58.0;504.0;883.0;761.0;-868.0;-542.0;10.0
116.0;-276.0;767.0;-44.0;581.0;790.0;673.0;-704.0;-547.0;118.0
120.0;-271.0;780.0;25.0;591.0;781.0;825.0;-678.0;-553.0;207.0
38.0;-266.0;770.0;183.0;627.0;906.0;746.0;-692.0;-491.0;321.0
126.0;-318.0;773.0;281.0;725.0;928.0;744.0;-660.0;-524.0;600.0
-700.0;794.0;-224.0;732.0;-567.0;-434.0;101.0;511.0;783.0;768.0
-835.0;809.0;124.0;761.0;-749.0;-1022.0;445.0;568.0;823.0;456.0
-757.0;809.0;225.0;425.0;-493.0;-860.0;95.0;253.0;812.0;521.0
-823.0;813.0;-141.0;627.0;-575.0;-539.0;-105.0;411.0;875.0;611.0
-764.0;798.0;-140.0;692.0;-530.0;-582.0;-96.0;490.0;878.0;653.0
-681.0;788.0;-219.0;528.0;-465.0;-699.0;-190.0;258.0;870.0;735.0
-560.0;770.0;89.0;216.0;-396.0;-945.0;628.0;-323.0;798.0;687.0
-800.0;726.0;-180.0;632.0;-837.0;-458.0;246.0;321.0;755.0;708.0
-782.0;725.0;-323.0;129.0;-794.0;-358.0;-77.0;124.0;784.0;567.0
-780.0;719.0;-180.0;295.0;-798.0;-337.0;-268.0;221.0;769.0;563.0
-759.0;718.0;-243.0;523.0;-808.0;-337.0;-276.0;490.0;769.0;580.0
-754.0;713.0;-76.0;465.0;-804.0;-335.0;-240.0;515.0;767.0;406.0
-825.0;717.0;-299.0;51.0;-752.0;-336.0;-408.0;-24.0;775.0;526.0
-785.0;710.0;-34.0;-56.0;-811.0;-334.0;234.0;-41.0;776.0;490.0
