InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA magneticX
205.0;200.0;469.0;452.0;192.0;46.0;587.0;386.0
194.0;203.0;471.0;456.0;198.0;46.0;591.0;386.0
225.0;190.0;466.0;463.0;207.0;43.0;609.0;381.0
235.0;186.0;465.0;465.0;211.0;43.0;613.0;378.0
-234.0;-262.0;76.0;433.0;-226.0;-73.0;309.0;339.0
-230.0;-263.0;79.0;433.0;-231.0;-79.0;307.0;339.0
-229.0;-264.0;83.0;433.0;-234.0;-73.0;305.0;340.0
-224.0;-260.0;89.0;445.0;-257.0;-78.0;283.0;348.0
-227.0;-262.0;89.0;446.0;-262.0;-83.0;279.0;350.0
-228.0;-265.0;89.0;448.0;-266.0;-87.0;275.0;350.0
-225.0;-272.0;91.0;447.0;-271.0;-86.0;271.0;352.0
-226.0;-275.0;92.0;452.0;-271.0;-84.0;266.0;352.0
-227.0;-280.0;95.0;455.0;-271.0;-78.0;261.0;348.0
-255.0;-287.0;100.0;471.0;-275.0;-54.0;241.0;344.0
-157.0;-271.0;76.0;513.0;-241.0;-28.0;265.0;387.0
-157.0;-267.0;73.0;521.0;-240.0;-9.0;263.0;385.0
-190.0;-218.0;64.0;534.0;-263.0;9.0;249.0;387.0
-264.0;-194.0;51.0;507.0;-337.0;-45.0;250.0;421.0
245.0;-458.0;-235.0;430.0;-579.0;-87.0;27.0;735.0
245.0;-514.0;-347.0;286.0;-502.0;-153.0;-1.0;702.0
240.0;-519.0;-360.0;251.0;-508.0;-163.0;-9.0;700.0
331.0;-571.0;-234.0;269.0;-495.0;-332.0;9.0;551.0
347.0;-509.0;-284.0;427.0;-578.0;-527.0;-100.0;596.0
417.0;-511.0;-211.0;461.0;-529.0;-502.0;-29.0;493.0
-268.0;-498.0;-302.0;174.0;-578.0;-238.0;-155.0;344.0
67.0;-407.0;-128.0;521.0;-435.0;-61.0;39.0;291.0
127.0;-387.0;-82.0;568.0;-387.0;3.0;81.0;262.0
177.0;-371.0;-48.0;632.0;-335.0;91.0;108.0;225.0
19.0;-504.0;-88.0;694.0;-540.0;-89.0;12.0;355.0
-38.0;-548.0;-124.0;642.0;-576.0;-223.0;-2.0;433.0
-68.0;-580.0;-153.0;575.0;-598.0;-344.0;-12.0;519.0
-703.0;-415.0;-650.0;17.0;-326.0;216.0;-754.0;-368.0
45.0;-214.0;206.0;388.0;-203.0;184.0;388.0;188.0
82.0;-177.0;230.0;406.0;-163.0;179.0;419.0;188.0
362.0;-161.0;-471.0;787.0;-331.0;38.0;-618.0;386.0
-23.0;-81.0;-435.0;776.0;-243.0;200.0;-566.0;315.0
-102.0;248.0;-82.0;703.0;226.0;339.0;-240.0;249.0
-95.0;262.0;-64.0;690.0;251.0;323.0;-219.0;255.0
-72.0;302.0;-16.0;657.0;313.0;261.0;-162.0;287.0
-89.0;343.0;53.0;622.0;373.0;107.0;-98.0;309.0
80.0;118.0;378.0;452.0;112.0;194.0;523.0;257.0
-232.0;412.0;234.0;316.0;509.0;2.0;75.0;479.0
-199.0;410.0;230.0;323.0;515.0;3.0;77.0;477.0
-191.0;383.0;216.0;337.0;507.0;60.0;80.0;463.0
-333.0;362.0;192.0;324.0;487.0;204.0;61.0;429.0
-362.0;272.0;52.0;326.0;354.0;88.0;-123.0;446.0
-381.0;263.0;53.0;335.0;324.0;155.0;-136.0;440.0
-377.0;224.0;52.0;353.0;254.0;220.0;-158.0;415.0
-343.0;216.0;50.0;363.0;237.0;224.0;-161.0;418.0
-218.0;281.0;13.0;528.0;362.0;-65.0;-109.0;627.0
-196.0;306.0;45.0;583.0;353.0;-61.0;-91.0;652.0
-161.0;313.0;50.0;602.0;357.0;-86.0;-90.0;667.0
-119.0;319.0;52.0;622.0;364.0;-113.0;-93.0;682.0
-59.0;321.0;61.0;640.0;369.0;-141.0;-92.0;697.0
143.0;327.0;67.0;687.0;377.0;-210.0;-100.0;749.0
171.0;-369.0;-304.0;601.0;-659.0;-289.0;-200.0;551.0
-375.0;-19.0;-189.0;486.0;-298.0;196.0;-48.0;276.0
-376.0;206.0;-121.0;376.0;-125.0;-248.0;113.0;102.0
-355.0;203.0;-116.0;378.0;-107.0;-273.0;125.0;103.0
-339.0;197.0;-110.0;379.0;-93.0;-279.0;134.0;105.0
-314.0;193.0;-99.0;393.0;-75.0;-290.0;150.0;84.0
-379.0;195.0;57.0;347.0;-39.0;-162.0;332.0;158.0
-353.0;199.0;69.0;319.0;-39.0;-161.0;332.0;103.0
-339.0;228.0;103.0;290.0;-81.0;-131.0;329.0;89.0
-210.0;6.0;-362.0;158.0;-7.0;-66.0;-527.0;303.0
-10.0;603.0;-630.0;245.0;765.0;-273.0;-725.0;443.0
-95.0;-49.0;-399.0;254.0;15.0;-236.0;-573.0;392.0
154.0;-46.0;-401.0;436.0;-60.0;-187.0;-558.0;469.0
484.0;-68.0;-361.0;663.0;-225.0;-55.0;-568.0;559.0
549.0;-207.0;-462.0;703.0;-319.0;-186.0;-611.0;589.0
291.0;-174.0;-479.0;717.0;-249.0;-157.0;-598.0;592.0
289.0;-175.0;-459.0;755.0;-229.0;-201.0;-615.0;583.0
306.0;-184.0;-459.0;766.0;-225.0;-217.0;-615.0;580.0
253.0;244.0;489.0;452.0;276.0;-66.0;597.0;361.0
27.0;27.0;345.0;505.0;78.0;-196.0;706.0;260.0
-7.0;23.0;346.0;495.0;79.0;-199.0;704.0;265.0
291.0;246.0;494.0;432.0;265.0;-82.0;586.0;369.0
272.0;236.0;492.0;442.0;267.0;-77.0;581.0;379.0
297.0;244.0;497.0;443.0;261.0;-80.0;573.0;374.0
295.0;244.0;494.0;444.0;259.0;-70.0;571.0;374.0
296.0;244.0;495.0;442.0;259.0;-72.0;571.0;372.0
299.0;245.0;496.0;443.0;259.0;-74.0;572.0;376.0
-13.0;39.0;427.0;329.0;101.0;-101.0;695.0;319.0
37.0;-55.0;-226.0;878.0;-83.0;-216.0;-403.0;892.0
214.0;-444.0;-284.0;572.0;-558.0;-65.0;-173.0;621.0
-122.0;-461.0;-270.0;636.0;-567.0;-145.0;-142.0;776.0
-128.0;-455.0;-278.0;644.0;-556.0;-146.0;-150.0;778.0
238.0;-251.0;-4.0;731.0;-313.0;-39.0;119.0;805.0
14.0;-207.0;28.0;708.0;-275.0;-135.0;183.0;803.0
-36.0;-202.0;50.0;702.0;-295.0;-143.0;219.0;792.0
-21.0;-207.0;47.0;704.0;-322.0;-169.0;221.0;796.0
-8.0;-218.0;41.0;707.0;-338.0;-176.0;212.0;795.0
25.0;-246.0;16.0;714.0;-371.0;-170.0;175.0;802.0
49.0;-285.0;-31.0;729.0;-405.0;-182.0;137.0;807.0
-32.0;-348.0;-235.0;758.0;-469.0;-167.0;-63.0;795.0
-411.0;-183.0;101.0;331.0;181.0;671.0;-139.0;-129.0
-450.0;-123.0;119.0;283.0;88.0;153.0;-156.0;27.0
-445.0;-119.0;117.0;287.0;82.0;110.0;-157.0;36.0
-403.0;-108.0;83.0;317.0;57.0;103.0;-183.0;92.0
-207.0;-145.0;-206.0;432.0;100.0;179.0;-410.0;206.0
360.0;-184.0;-424.0;545.0;-146.0;-207.0;-561.0;468.0
268.0;-152.0;-469.0;538.0;-177.0;-311.0;-609.0;530.0
274.0;-157.0;-454.0;532.0;-179.0;-323.0;-608.0;519.0
262.0;-163.0;-446.0;533.0;-197.0;-298.0;-608.0;527.0
300.0;-154.0;-439.0;552.0;-214.0;-143.0;-611.0;543.0
-211.0;-45.0;-309.0;371.0;-188.0;254.0;-469.0;429.0
-197.0;14.0;-275.0;374.0;-100.0;258.0;-450.0;445.0
-229.0;-24.0;-251.0;381.0;66.0;26.0;-435.0;415.0
273.0;199.0;483.0;439.0;231.0;-5.0;594.0;362.0
260.0;190.0;475.0;441.0;226.0;10.0;592.0;360.0
216.0;164.0;455.0;444.0;203.0;43.0;583.0;364.0
211.0;162.0;454.0;445.0;201.0;50.0;582.0;361.0
196.0;165.0;454.0;445.0;201.0;42.0;578.0;363.0
199.0;158.0;447.0;447.0;195.0;47.0;581.0;366.0
195.0;158.0;446.0;444.0;196.0;48.0;579.0;364.0
187.0;154.0;445.0;444.0;193.0;52.0;577.0;364.0
172.0;149.0;441.0;444.0;188.0;63.0;577.0;361.0
183.0;152.0;442.0;447.0;191.0;56.0;578.0;364.0
187.0;155.0;443.0;448.0;193.0;52.0;581.0;367.0
193.0;155.0;443.0;448.0;195.0;51.0;583.0;368.0
193.0;143.0;434.0;451.0;195.0;60.0;591.0;365.0
185.0;129.0;425.0;452.0;193.0;76.0;593.0;363.0
178.0;120.0;419.0;453.0;193.0;85.0;595.0;362.0
-236.0;-46.0;-224.0;395.0;133.0;-98.0;-416.0;393.0
107.0;66.0;408.0;448.0;262.0;111.0;623.0;289.0
-85.0;114.0;407.0;498.0;254.0;27.0;613.0;351.0
-75.0;108.0;391.0;473.0;216.0;3.0;587.0;351.0
47.0;79.0;395.0;438.0;158.0;51.0;565.0;337.0
0.0;61.0;395.0;387.0;149.0;120.0;533.0;303.0
-161.0;-15.0;289.0;343.0;20.0;211.0;449.0;242.0
-299.0;-3.0;-164.0;379.0;122.0;-450.0;-394.0;516.0
-313.0;22.0;-155.0;374.0;105.0;-385.0;-393.0;512.0
-354.0;112.0;-128.0;355.0;134.0;1.0;-367.0;486.0
-312.0;150.0;-107.0;337.0;152.0;73.0;-324.0;476.0
-270.0;183.0;-108.0;330.0;192.0;82.0;-306.0;479.0
-256.0;196.0;-104.0;331.0;209.0;63.0;-282.0;478.0
-259.0;201.0;-100.0;330.0;217.0;58.0;-271.0;483.0
-332.0;226.0;-90.0;321.0;272.0;38.0;-241.0;501.0
-396.0;224.0;-77.0;323.0;281.0;69.0;-216.0;500.0
-61.0;202.0;-22.0;601.0;216.0;-54.0;-250.0;748.0
119.0;199.0;-64.0;643.0;248.0;-160.0;-232.0;799.0
198.0;180.0;-136.0;681.0;241.0;-256.0;-298.0;868.0
-105.0;124.0;-170.0;709.0;92.0;-184.0;-416.0;952.0
115.0;-27.0;-271.0;744.0;-176.0;168.0;-450.0;488.0
-111.0;104.0;-140.0;646.0;-40.0;124.0;-364.0;445.0
-262.0;260.0;-76.0;567.0;60.0;234.0;-330.0;415.0
-398.0;431.0;-6.0;450.0;223.0;98.0;-301.0;464.0
259.0;368.0;74.0;524.0;34.0;-45.0;-553.0;592.0
366.0;364.0;55.0;548.0;30.0;-52.0;-560.0;566.0
386.0;361.0;-11.0;627.0;47.0;-82.0;-573.0;561.0
367.0;380.0;-15.0;617.0;84.0;-72.0;-543.0;541.0
370.0;379.0;11.0;593.0;100.0;-28.0;-510.0;512.0
384.0;390.0;20.0;575.0;114.0;0.0;-493.0;480.0
363.0;394.0;29.0;580.0;120.0;1.0;-490.0;485.0
397.0;385.0;43.0;607.0;171.0;-27.0;-449.0;550.0
410.0;386.0;55.0;647.0;187.0;-67.0;-424.0;586.0
319.0;450.0;68.0;699.0;216.0;-266.0;-362.0;577.0
202.0;489.0;132.0;612.0;274.0;-280.0;-330.0;657.0
247.0;127.0;-210.0;724.0;185.0;211.0;-416.0;511.0
277.0;89.0;-233.0;735.0;103.0;172.0;-426.0;500.0
269.0;72.0;-245.0;735.0;76.0;153.0;-430.0;494.0
192.0;31.0;-276.0;711.0;19.0;99.0;-448.0;489.0
-70.0;58.0;-280.0;626.0;17.0;323.0;-439.0;432.0
-96.0;75.0;-268.0;607.0;31.0;316.0;-428.0;429.0
-44.0;67.0;-257.0;584.0;42.0;215.0;-418.0;410.0
-304.0;93.0;-120.0;531.0;66.0;321.0;-326.0;287.0
20.0;455.0;104.0;583.0;425.0;239.0;-76.0;335.0
-34.0;489.0;129.0;437.0;440.0;238.0;-72.0;307.0
-289.0;248.0;5.0;349.0;311.0;100.0;-150.0;470.0
-218.0;294.0;18.0;475.0;373.0;-13.0;-126.0;590.0
-35.0;313.0;41.0;566.0;422.0;-207.0;-150.0;734.0
-107.0;-375.0;-127.0;673.0;-406.0;-25.0;169.0;793.0
11.0;-300.0;11.0;779.0;-330.0;-25.0;251.0;702.0
-46.0;-388.0;-16.0;660.0;-288.0;60.0;193.0;578.0
-51.0;-388.0;-14.0;659.0;-288.0;62.0;193.0;578.0
-52.0;-387.0;-14.0;658.0;-289.0;63.0;192.0;577.0
-34.0;-393.0;-15.0;632.0;-272.0;82.0;192.0;545.0
-28.0;-388.0;-12.0;627.0;-260.0;65.0;203.0;537.0
3.0;-377.0;-5.0;632.0;-255.0;49.0;216.0;546.0
-8.0;-374.0;-3.0;636.0;-256.0;25.0;224.0;557.0
1.0;-364.0;-14.0;655.0;-253.0;-41.0;220.0;572.0
36.0;-362.0;0.0;644.0;-281.0;-75.0;223.0;595.0
-201.0;-364.0;-122.0;491.0;-500.0;-226.0;159.0;775.0
23.0;-409.0;-92.0;553.0;-411.0;-112.0;166.0;537.0
-26.0;-420.0;-84.0;534.0;-373.0;-13.0;165.0;469.0
-38.0;-425.0;-72.0;519.0;-352.0;49.0;172.0;443.0
-29.0;-427.0;-69.0;516.0;-355.0;50.0;178.0;442.0
-35.0;-456.0;-80.0;490.0;-350.0;44.0;179.0;393.0
-35.0;-455.0;-80.0;488.0;-349.0;43.0;179.0;392.0
-11.0;-450.0;-83.0;528.0;-352.0;4.0;189.0;436.0
-24.0;-424.0;-57.0;539.0;-369.0;-19.0;212.0;502.0
-57.0;-409.0;-46.0;549.0;-374.0;-23.0;223.0;542.0
-62.0;-400.0;-42.0;569.0;-375.0;-40.0;228.0;568.0
-24.0;-390.0;-40.0;594.0;-389.0;-34.0;233.0;592.0
-17.0;-383.0;-40.0;589.0;-394.0;-31.0;233.0;602.0
-261.0;-491.0;-301.0;214.0;-571.0;-140.0;-118.0;450.0
-205.0;-509.0;-335.0;237.0;-603.0;-233.0;-153.0;475.0
-177.0;-517.0;-353.0;249.0;-618.0;-275.0;-171.0;487.0
-203.0;-512.0;-410.0;395.0;-630.0;-177.0;-211.0;495.0
264.0;-485.0;-357.0;402.0;-606.0;-19.0;-190.0;460.0
-185.0;-464.0;-301.0;350.0;-611.0;-19.0;-170.0;509.0
-266.0;-458.0;-282.0;384.0;-637.0;-79.0;-122.0;567.0
-442.0;110.0;13.0;326.0;-102.0;-77.0;268.0;375.0
-395.0;364.0;111.0;224.0;462.0;118.0;-79.0;436.0
-58.0;233.0;45.0;353.0;310.0;413.0;-159.0;343.0
-429.0;135.0;28.0;324.0;-78.0;-85.0;287.0;353.0
-372.0;172.0;65.0;333.0;-42.0;-7.0;340.0;285.0
-301.0;236.0;109.0;354.0;-38.0;-200.0;398.0;260.0
-437.0;220.0;-35.0;410.0;321.0;-76.0;-228.0;562.0
-416.0;225.0;-41.0;438.0;313.0;-55.0;-226.0;563.0
-324.0;232.0;-47.0;505.0;318.0;35.0;-234.0;599.0
-152.0;571.0;-585.0;454.0;753.0;-94.0;-763.0;629.0
-277.0;259.0;124.0;364.0;-35.0;-238.0;416.0;256.0
-241.0;279.0;157.0;404.0;-30.0;-195.0;456.0;232.0
-199.0;218.0;76.0;577.0;343.0;-271.0;-227.0;817.0
-206.0;233.0;76.0;583.0;336.0;-211.0;-223.0;801.0
-212.0;235.0;78.0;586.0;336.0;-198.0;-219.0;798.0
-218.0;227.0;95.0;584.0;369.0;-179.0;-200.0;820.0
-259.0;232.0;113.0;554.0;385.0;-161.0;-185.0;797.0
-277.0;238.0;115.0;548.0;378.0;-166.0;-183.0;778.0
-275.0;396.0;212.0;480.0;414.0;125.0;-46.0;624.0
171.0;438.0;128.0;452.0;546.0;-449.0;-93.0;590.0
80.0;-359.0;-190.0;879.0;-436.0;-15.0;-334.0;870.0
-326.0;349.0;157.0;457.0;273.0;289.0;-231.0;605.0
295.0;393.0;206.0;467.0;563.0;-566.0;2.0;563.0
-290.0;435.0;247.0;480.0;476.0;59.0;25.0;665.0
294.0;400.0;210.0;479.0;581.0;-669.0;1.0;606.0
231.0;298.0;193.0;488.0;462.0;-648.0;-33.0;568.0
195.0;301.0;170.0;477.0;439.0;-706.0;-61.0;633.0
202.0;324.0;172.0;468.0;454.0;-710.0;-74.0;652.0
202.0;323.0;172.0;467.0;453.0;-712.0;-75.0;652.0
184.0;306.0;171.0;457.0;452.0;-733.0;-79.0;663.0
183.0;306.0;172.0;459.0;453.0;-731.0;-78.0;666.0
180.0;304.0;173.0;456.0;466.0;-697.0;-77.0;667.0
180.0;303.0;172.0;455.0;475.0;-662.0;-78.0;670.0
175.0;376.0;177.0;451.0;573.0;-404.0;-85.0;733.0
132.0;362.0;172.0;474.0;573.0;-342.0;-104.0;751.0
121.0;360.0;150.0;473.0;555.0;-445.0;-118.0;691.0
307.0;183.0;415.0;470.0;98.0;196.0;545.0;187.0
235.0;568.0;203.0;528.0;533.0;-381.0;-52.0;690.0
150.0;566.0;245.0;240.0;627.0;-236.0;220.0;604.0
134.0;578.0;240.0;242.0;607.0;-218.0;203.0;575.0
28.0;617.0;227.0;212.0;511.0;-143.0;123.0;491.0
-140.0;637.0;82.0;322.0;470.0;-436.0;-16.0;344.0
316.0;201.0;489.0;546.0;-21.0;47.0;609.0;263.0
368.0;251.0;483.0;544.0;-32.0;82.0;603.0;235.0
117.0;596.0;89.0;240.0;611.0;-389.0;250.0;465.0
-402.0;370.0;152.0;139.0;455.0;259.0;-28.0;364.0
-388.0;375.0;154.0;155.0;469.0;225.0;-17.0;373.0
223.0;310.0;413.0;543.0;34.0;46.0;580.0;243.0
292.0;254.0;434.0;591.0;172.0;74.0;632.0;329.0
-375.0;392.0;173.0;188.0;522.0;-2.0;24.0;436.0
-287.0;526.0;368.0;207.0;650.0;-259.0;167.0;487.0
155.0;439.0;121.0;455.0;544.0;-467.0;-109.0;601.0
159.0;401.0;132.0;454.0;547.0;-436.0;-105.0;699.0
488.0;137.0;392.0;584.0;89.0;-199.0;586.0;397.0
410.0;118.0;405.0;563.0;121.0;-196.0;597.0;406.0
355.0;165.0;470.0;558.0;194.0;-124.0;628.0;325.0
289.0;-145.0;257.0;545.0;233.0;312.0;757.0;198.0
325.0;-7.0;275.0;764.0;96.0;279.0;493.0;359.0
98.0;-12.0;263.0;762.0;83.0;305.0;461.0;359.0
-258.0;-150.0;204.0;723.0;-126.0;243.0;355.0;264.0
-485.0;639.0;771.0;2.0;406.0;617.0;628.0;-293.0
-213.0;204.0;76.0;552.0;379.0;-429.0;-230.0;871.0
-207.0;205.0;79.0;550.0;388.0;-406.0;-228.0;874.0
-519.0;249.0;19.0;283.0;316.0;249.0;-226.0;466.0
-78.0;-241.0;150.0;836.0;-195.0;207.0;273.0;182.0
-325.0;227.0;49.0;275.0;220.0;529.0;-229.0;313.0
-454.0;-559.0;-218.0;225.0;-519.0;-280.0;-69.0;430.0
-474.0;-243.0;-68.0;335.0;-468.0;332.0;162.0;467.0
165.0;411.0;134.0;451.0;554.0;-439.0;-104.0;708.0
180.0;392.0;155.0;435.0;567.0;-329.0;-90.0;787.0
184.0;388.0;162.0;428.0;571.0;-328.0;-85.0;792.0
188.0;384.0;169.0;424.0;573.0;-329.0;-80.0;797.0
15.0;-596.0;-259.0;481.0;-640.0;-664.0;-161.0;585.0
35.0;-583.0;-245.0;511.0;-628.0;-656.0;-140.0;568.0
-120.0;-487.0;-144.0;718.0;-568.0;-556.0;-60.0;454.0
-79.0;-579.0;-489.0;312.0;-684.0;-393.0;-306.0;493.0
-87.0;-576.0;-479.0;309.0;-684.0;-397.0;-290.0;500.0
-82.0;-574.0;-460.0;310.0;-685.0;-397.0;-276.0;512.0
-86.0;-560.0;-422.0;299.0;-673.0;-380.0;-249.0;516.0
-11.0;-420.0;-35.0;867.0;-531.0;-507.0;4.0;422.0
195.0;-381.0;-9.0;898.0;-497.0;-435.0;46.0;383.0
430.0;-232.0;159.0;955.0;-297.0;-242.0;247.0;271.0
-613.0;-475.0;-259.0;279.0;-585.0;170.0;-140.0;547.0
-505.0;-220.0;19.0;285.0;-308.0;305.0;186.0;369.0
-518.0;-190.0;33.0;354.0;-284.0;455.0;169.0;357.0
-220.0;-422.0;-173.0;449.0;-499.0;-309.0;186.0;892.0
475.0;-204.0;190.0;808.0;-257.0;-305.0;330.0;330.0
-156.0;443.0;241.0;339.0;566.0;-363.0;27.0;715.0
315.0;291.0;343.0;605.0;301.0;-179.0;732.0;416.0
304.0;290.0;344.0;605.0;306.0;-179.0;733.0;420.0
302.0;294.0;350.0;602.0;316.0;-172.0;739.0;422.0
271.0;275.0;358.0;603.0;306.0;-14.0;741.0;441.0
246.0;288.0;318.0;578.0;301.0;-114.0;699.0;417.0
189.0;279.0;283.0;561.0;346.0;-24.0;650.0;381.0
166.0;263.0;280.0;551.0;351.0;78.0;636.0;369.0
114.0;235.0;287.0;537.0;335.0;190.0;611.0;321.0
-57.0;233.0;472.0;590.0;223.0;85.0;600.0;280.0
257.0;177.0;463.0;468.0;225.0;44.0;624.0;375.0
513.0;205.0;382.0;381.0;503.0;2.0;913.0;438.0
307.0;204.0;483.0;479.0;341.0;-44.0;673.0;399.0
302.0;200.0;481.0;480.0;339.0;-37.0;674.0;399.0
296.0;193.0;477.0;485.0;346.0;-32.0;678.0;394.0
296.0;192.0;478.0;483.0;353.0;-29.0;682.0;396.0
312.0;194.0;487.0;482.0;369.0;-27.0;690.0;390.0
367.0;220.0;487.0;494.0;355.0;-93.0;693.0;434.0
359.0;222.0;488.0;490.0;354.0;-93.0;691.0;428.0
356.0;226.0;494.0;487.0;361.0;-92.0;691.0;407.0
351.0;223.0;494.0;485.0;365.0;-88.0;691.0;399.0
345.0;222.0;493.0;483.0;366.0;-86.0;690.0;396.0
-395.0;-96.0;-46.0;486.0;-608.0;-435.0;154.0;643.0
-300.0;-79.0;-84.0;492.0;-688.0;-537.0;80.0;691.0
-318.0;-482.0;-188.0;281.0;-453.0;-190.0;152.0;767.0
-254.0;-76.0;-103.0;510.0;-725.0;-552.0;35.0;686.0
-77.0;-82.0;-245.0;478.0;-865.0;-548.0;-277.0;574.0
149.0;-135.0;-316.0;487.0;-871.0;-599.0;-279.0;610.0
66.0;-222.0;232.0;709.0;-270.0;-522.0;470.0;398.0
11.0;-214.0;277.0;716.0;-217.0;-583.0;497.0;435.0
168.0;-234.0;272.0;717.0;-262.0;-538.0;449.0;398.0
337.0;220.0;493.0;482.0;367.0;-85.0;690.0;396.0
332.0;236.0;512.0;473.0;371.0;-98.0;672.0;395.0
322.0;226.0;507.0;477.0;369.0;-78.0;676.0;385.0
214.0;-539.0;-405.0;158.0;-569.0;-186.0;-69.0;706.0
183.0;-555.0;-409.0;61.0;-642.0;-237.0;-158.0;696.0
-399.0;-382.0;-160.0;507.0;-430.0;-25.0;153.0;807.0
197.0;-595.0;-303.0;68.0;-615.0;-495.0;-172.0;569.0
217.0;-577.0;-282.0;118.0;-604.0;-469.0;-179.0;584.0
266.0;-591.0;-280.0;191.0;-604.0;-495.0;-167.0;658.0
276.0;-598.0;-280.0;200.0;-599.0;-492.0;-163.0;658.0
314.0;-619.0;-273.0;254.0;-574.0;-476.0;-127.0;632.0
-472.0;-483.0;-288.0;427.0;-519.0;-27.0;-8.0;697.0
-316.0;-464.0;-298.0;513.0;-451.0;301.0;-78.0;555.0
-241.0;-520.0;-359.0;500.0;-566.0;-116.0;-142.0;664.0
333.0;-618.0;-267.0;280.0;-562.0;-470.0;-108.0;599.0
340.0;-617.0;-266.0;288.0;-549.0;-458.0;-100.0;586.0
316.0;221.0;512.0;473.0;365.0;-70.0;678.0;379.0
320.0;-548.0;-216.0;277.0;-574.0;-516.0;-2.0;547.0
295.0;-464.0;-351.0;181.0;-612.0;-88.0;-99.0;757.0
293.0;-478.0;-358.0;166.0;-599.0;-65.0;-99.0;742.0
298.0;-491.0;-362.0;155.0;-586.0;-51.0;-102.0;730.0
296.0;-549.0;-364.0;137.0;-556.0;-51.0;-115.0;684.0
296.0;-564.0;-359.0;152.0;-557.0;-62.0;-129.0;681.0
300.0;-516.0;-350.0;178.0;-544.0;-3.0;-130.0;673.0
305.0;-516.0;-341.0;215.0;-565.0;-51.0;-126.0;683.0
317.0;221.0;513.0;474.0;366.0;-69.0;678.0;376.0
405.0;-495.0;-258.0;500.0;-580.0;-646.0;-85.0;592.0
416.0;-489.0;-254.0;509.0;-581.0;-666.0;-82.0;592.0
431.0;-486.0;-251.0;518.0;-583.0;-686.0;-79.0;596.0
404.0;-504.0;-219.0;513.0;-560.0;-671.0;-54.0;524.0
392.0;-508.0;-218.0;507.0;-556.0;-664.0;-54.0;514.0
