InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit LUA magneticY;Accelerometer RUA^ accZ
-418.0;488.0;586.0;-126.0;-486.0;-102.0;365.0;-345.0;607.0;-38.0
-276.0;24.0;537.0;-92.0;-99.0;178.0;464.0;-595.0;-95.0;95.0
-556.0;457.0;518.0;-163.0;-409.0;-2.0;299.0;-359.0;456.0;-55.0
-560.0;450.0;510.0;-242.0;-395.0;58.0;373.0;-400.0;419.0;-51.0
-573.0;428.0;492.0;-173.0;-347.0;227.0;297.0;-439.0;321.0;-113.0
-319.0;97.0;599.0;-129.0;-105.0;-35.0;236.0;-560.0;39.0;236.0
637.0;-511.0;900.0;80.0;673.0;344.0;906.0;-568.0;-279.0;194.0
433.0;-453.0;722.0;5.0;625.0;706.0;895.0;-249.0;-568.0;32.0
-582.0;520.0;746.0;-96.0;-224.0;299.0;687.0;-826.0;206.0;231.0
-527.0;505.0;729.0;99.0;194.0;218.0;677.0;-677.0;479.0;62.0
-380.0;252.0;251.0;-46.0;-199.0;-331.0;80.0;-40.0;168.0;260.0
-368.0;266.0;330.0;-30.0;-209.0;-354.0;168.0;-57.0;193.0;253.0
-359.0;271.0;294.0;-56.0;-206.0;-363.0;195.0;-84.0;204.0;167.0
-588.0;536.0;842.0;-12.0;-261.0;282.0;775.0;-761.0;239.0;148.0
-583.0;536.0;856.0;-16.0;-255.0;288.0;767.0;-772.0;240.0;157.0
-582.0;532.0;848.0;-20.0;-241.0;272.0;765.0;-782.0;243.0;174.0
-588.0;520.0;908.0;40.0;-257.0;311.0;784.0;-699.0;208.0;125.0
-358.0;297.0;230.0;-149.0;-178.0;-367.0;112.0;-224.0;236.0;96.0
-364.0;297.0;238.0;-128.0;-177.0;-357.0;151.0;-214.0;224.0;126.0
-391.0;327.0;351.0;-160.0;-205.0;-354.0;161.0;-224.0;227.0;100.0
-400.0;332.0;415.0;-106.0;-215.0;-357.0;139.0;-181.0;234.0;-6.0
-438.0;233.0;954.0;-82.0;211.0;364.0;870.0;-838.0;-132.0;67.0
-272.0;61.0;1019.0;26.0;195.0;666.0;827.0;-632.0;-280.0;-160.0
-589.0;522.0;814.0;-29.0;-242.0;338.0;754.0;-781.0;181.0;139.0
-668.0;686.0;717.0;-121.0;47.0;136.0;584.0;-873.0;335.0;212.0
-383.0;436.0;845.0;-86.0;130.0;99.0;840.0;-735.0;221.0;30.0
-446.0;450.0;897.0;-107.0;339.0;189.0;754.0;-869.0;345.0;23.0
-24.0;171.0;909.0;-318.0;630.0;329.0;734.0;-970.0;283.0;2.0
-426.0;242.0;755.0;-83.0;238.0;400.0;604.0;-651.0;-140.0;57.0
-580.0;409.0;554.0;-158.0;-328.0;308.0;338.0;-429.0;283.0;-99.0
-256.0;-143.0;497.0;435.0;-65.0;-285.0;500.0;-96.0;242.0;356.0
-282.0;129.0;749.0;109.0;-28.0;-189.0;418.0;-182.0;346.0;36.0
-146.0;-123.0;418.0;319.0;130.0;399.0;384.0;-388.0;-310.0;495.0
-556.0;390.0;929.0;13.0;-69.0;241.0;995.0;-848.0;113.0;134.0
-683.0;152.0;68.0;246.0;-391.0;635.0;1053.0;-134.0;-71.0;247.0
-607.0;362.0;591.0;211.0;-430.0;-412.0;9.0;-294.0;431.0;217.0
-609.0;388.0;602.0;101.0;-468.0;-428.0;293.0;-370.0;450.0;265.0
-623.0;795.0;554.0;611.0;-527.0;-1023.0;250.0;-15.0;836.0;407.0
-590.0;458.0;624.0;124.0;-483.0;-354.0;1320.0;-371.0;373.0;172.0
-227.0;366.0;444.0;-105.0;-440.0;208.0;351.0;-173.0;417.0;-36.0
-536.0;372.0;914.0;-53.0;9.0;343.0;920.0;-897.0;48.0;110.0
-488.0;231.0;637.0;-131.0;-220.0;-416.0;386.0;-517.0;542.0;52.0
-536.0;376.0;950.0;-9.0;8.0;250.0;968.0;-849.0;71.0;95.0
-377.0;479.0;390.0;-137.0;-504.0;37.0;602.0;-185.0;416.0;138.0
-181.0;329.0;387.0;135.0;-355.0;-157.0;434.0;-75.0;492.0;113.0
-73.0;243.0;413.0;33.0;-237.0;-190.0;388.0;-160.0;433.0;35.0
-595.0;492.0;301.0;-59.0;-503.0;301.0;671.0;-285.0;196.0;226.0
-567.0;584.0;883.0;202.0;-81.0;243.0;923.0;-718.0;342.0;151.0
-363.0;193.0;560.0;-212.0;-96.0;-139.0;432.0;-637.0;128.0;202.0
-603.0;490.0;279.0;12.0;-506.0;300.0;596.0;-244.0;192.0;208.0
-339.0;183.0;461.0;-5.0;-88.0;-11.0;451.0;-443.0;259.0;281.0
-353.0;172.0;350.0;-121.0;-111.0;-63.0;542.0;-524.0;226.0;212.0
-580.0;559.0;851.0;112.0;-94.0;189.0;830.0;-800.0;335.0;169.0
-675.0;494.0;216.0;151.0;-500.0;273.0;-152.0;-18.0;215.0;256.0
-339.0;16.0;263.0;-20.0;-101.0;-114.0;270.0;-580.0;35.0;139.0
-71.0;-60.0;279.0;-216.0;122.0;-160.0;534.0;-183.0;12.0;17.0
-163.0;365.0;128.0;-102.0;-419.0;-74.0;123.0;-123.0;429.0;154.0
-117.0;348.0;86.0;87.0;-408.0;-47.0;158.0;-119.0;419.0;217.0
-308.0;220.0;507.0;-55.0;-275.0;-244.0;573.0;-245.0;425.0;58.0
-141.0;336.0;346.0;-36.0;-429.0;-70.0;323.0;-128.0;420.0;255.0
-154.0;328.0;592.0;-19.0;-442.0;-107.0;469.0;-54.0;440.0;25.0
-522.0;598.0;611.0;-22.0;-29.0;52.0;721.0;-571.0;473.0;97.0
-511.0;402.0;697.0;137.0;-297.0;-175.0;646.0;-247.0;339.0;119.0
-482.0;576.0;643.0;-68.0;197.0;247.0;735.0;-655.0;470.0;101.0
-407.0;223.0;943.0;116.0;224.0;381.0;885.0;-863.0;-115.0;220.0
-184.0;464.0;962.0;-505.0;211.0;-367.0;652.0;-973.0;446.0;-236.0
-160.0;317.0;450.0;75.0;-447.0;-113.0;351.0;-31.0;443.0;78.0
-182.0;298.0;486.0;111.0;-467.0;-108.0;285.0;7.0;442.0;173.0
-597.0;484.0;408.0;-10.0;-524.0;265.0;647.0;-233.0;253.0;148.0
-188.0;294.0;405.0;115.0;-475.0;-106.0;529.0;10.0;442.0;219.0
-620.0;479.0;452.0;-4.0;-538.0;243.0;275.0;-235.0;254.0;65.0
-611.0;457.0;537.0;0.0;-347.0;201.0;666.0;-479.0;227.0;67.0
-611.0;458.0;580.0;86.0;-345.0;199.0;580.0;-386.0;228.0;36.0
-270.0;296.0;721.0;-195.0;417.0;536.0;488.0;-894.0;154.0;168.0
471.0;-600.0;670.0;-41.0;839.0;841.0;624.0;-759.0;-615.0;78.0
-608.0;460.0;630.0;108.0;-341.0;201.0;369.0;-348.0;225.0;79.0
1229.0;-549.0;857.0;-301.0;86.0;213.0;582.0;-710.0;27.0;-125.0
-261.0;316.0;277.0;-110.0;-488.0;-52.0;239.0;-190.0;415.0;130.0
-151.0;153.0;310.0;-27.0;-437.0;169.0;252.0;-38.0;282.0;85.0
-259.0;298.0;661.0;-13.0;-491.0;-79.0;581.0;-3.0;282.0;-259.0
-607.0;458.0;565.0;95.0;-339.0;200.0;540.0;-356.0;227.0;145.0
-598.0;403.0;586.0;-30.0;-334.0;334.0;386.0;-344.0;271.0;-10.0
-604.0;398.0;517.0;-4.0;-335.0;334.0;361.0;-336.0;267.0;55.0
-610.0;391.0;463.0;39.0;-341.0;343.0;369.0;-344.0;254.0;101.0
-590.0;374.0;442.0;99.0;-323.0;354.0;461.0;-307.0;236.0;162.0
-559.0;363.0;507.0;-7.0;-303.0;352.0;544.0;-355.0;227.0;117.0
-562.0;363.0;481.0;39.0;-307.0;353.0;552.0;-329.0;231.0;108.0
-97.0;-12.0;775.0;-212.0;148.0;-274.0;517.0;-433.0;62.0;82.0
-563.0;365.0;516.0;120.0;-305.0;354.0;492.0;-276.0;224.0;134.0
-563.0;388.0;517.0;41.0;-276.0;343.0;498.0;-376.0;242.0;117.0
-556.0;418.0;565.0;-83.0;-219.0;305.0;603.0;-551.0;286.0;114.0
-551.0;434.0;514.0;-121.0;-189.0;299.0;642.0;-564.0;301.0;171.0
-547.0;445.0;595.0;-74.0;-163.0;299.0;576.0;-551.0;308.0;166.0
-540.0;465.0;689.0;42.0;-136.0;291.0;617.0;-503.0;314.0;-69.0
-281.0;318.0;133.0;-51.0;-496.0;-107.0;124.0;-83.0;299.0;283.0
-98.0;5.0;831.0;-130.0;153.0;-135.0;490.0;-626.0;149.0;-18.0
-106.0;12.0;929.0;8.0;158.0;-131.0;795.0;-474.0;165.0;-126.0
-105.0;14.0;812.0;117.0;179.0;-128.0;490.0;-379.0;191.0;72.0
-603.0;459.0;474.0;-2.0;-328.0;193.0;479.0;-490.0;232.0;198.0
-610.0;466.0;548.0;58.0;-291.0;181.0;99.0;-492.0;232.0;210.0
-383.0;100.0;848.0;47.0;330.0;-523.0;466.0;-813.0;409.0;219.0
-632.0;471.0;623.0;204.0;-335.0;189.0;20.0;-309.0;223.0;85.0
-440.0;485.0;695.0;-338.0;-491.0;-472.0;991.0;-576.0;461.0;-302.0
-315.0;367.0;521.0;-52.0;-392.0;-244.0;40.0;-169.0;334.0;20.0
-333.0;389.0;424.0;-104.0;-399.0;-263.0;-1.0;-242.0;344.0;6.0
-643.0;346.0;390.0;-393.0;-669.0;-313.0;-62.0;-540.0;492.0;125.0
-638.0;473.0;599.0;100.0;-341.0;188.0;175.0;-382.0;224.0;134.0
-436.0;454.0;375.0;-61.0;-417.0;-317.0;122.0;-222.0;316.0;35.0
-469.0;455.0;560.0;-85.0;-396.0;-312.0;258.0;-246.0;249.0;-68.0
-653.0;482.0;485.0;-46.0;-351.0;190.0;110.0;-624.0;233.0;344.0
-468.0;492.0;495.0;-4.0;-344.0;-265.0;300.0;-315.0;238.0;-31.0
408.0;-520.0;655.0;-333.0;67.0;952.0;782.0;-524.0;-496.0;-284.0
-656.0;501.0;767.0;183.0;-342.0;168.0;455.0;-483.0;266.0;107.0
-57.0;142.0;873.0;36.0;214.0;-6.0;902.0;-443.0;121.0;278.0
-21.0;-62.0;763.0;70.0;176.0;15.0;817.0;-492.0;-182.0;229.0
-130.0;224.0;781.0;7.0;227.0;11.0;866.0;-559.0;218.0;2.0
-115.0;224.0;580.0;-91.0;284.0;21.0;705.0;-757.0;224.0;94.0
-492.0;500.0;611.0;-207.0;-337.0;-381.0;363.0;-434.0;334.0;196.0
-655.0;508.0;494.0;176.0;-334.0;151.0;216.0;-463.0;280.0;326.0
-95.0;-60.0;946.0;98.0;602.0;203.0;628.0;-700.0;125.0;86.0
287.0;-48.0;725.0;-147.0;1185.0;112.0;546.0;-684.0;170.0;99.0
-756.0;688.0;915.0;-103.0;-201.0;-162.0;53.0;-823.0;569.0;65.0
-503.0;156.0;630.0;-402.0;-532.0;-266.0;234.0;-530.0;315.0;-183.0
-769.0;558.0;558.0;588.0;-628.0;104.0;352.0;257.0;600.0;425.0
-585.0;425.0;728.0;63.0;-300.0;194.0;-121.0;-497.0;210.0;79.0
-603.0;444.0;513.0;25.0;-343.0;187.0;74.0;-293.0;229.0;116.0
-575.0;444.0;769.0;-57.0;-208.0;-97.0;470.0;-611.0;539.0;-36.0
-563.0;452.0;867.0;221.0;-70.0;151.0;886.0;-343.0;121.0;329.0
-557.0;438.0;770.0;-71.0;-187.0;-62.0;548.0;-626.0;527.0;-34.0
-580.0;494.0;483.0;9.0;-317.0;180.0;313.0;-321.0;308.0;-39.0
-665.0;399.0;643.0;204.0;-476.0;186.0;661.0;-354.0;41.0;142.0
-505.0;443.0;652.0;208.0;-306.0;237.0;439.0;-336.0;82.0;109.0
-604.0;574.0;844.0;121.0;97.0;109.0;845.0;-778.0;478.0;162.0
-616.0;506.0;867.0;-89.0;-368.0;-247.0;686.0;-606.0;522.0;19.0
-54.0;-74.0;914.0;557.0;-41.0;264.0;940.0;-25.0;68.0;130.0
-420.0;354.0;301.0;-44.0;-158.0;309.0;249.0;-468.0;10.0;299.0
-498.0;440.0;523.0;33.0;-646.0;-141.0;256.0;4.0;477.0;279.0
622.0;-758.0;985.0;-271.0;940.0;930.0;930.0;-890.0;-661.0;-113.0
-389.0;215.0;328.0;155.0;65.0;372.0;457.0;-262.0;-196.0;281.0
-366.0;210.0;374.0;168.0;96.0;386.0;457.0;-291.0;-212.0;290.0
-602.0;609.0;778.0;-135.0;159.0;207.0;605.0;-737.0;362.0;-68.0
-472.0;360.0;995.0;-331.0;251.0;222.0;698.0;-896.0;766.0;-218.0
-396.0;228.0;696.0;-155.0;162.0;383.0;669.0;-813.0;-167.0;252.0
-501.0;511.0;82.0;-56.0;-642.0;-403.0;-16.0;-64.0;555.0;231.0
142.0;-169.0;408.0;134.0;841.0;850.0;400.0;-518.0;-352.0;168.0
-242.0;160.0;789.0;-399.0;1010.0;1049.0;696.0;-1088.0;-155.0;58.0
-5.0;-95.0;564.0;-94.0;264.0;-390.0;560.0;-472.0;187.0;86.0
-219.0;82.0;493.0;-286.0;114.0;-325.0;451.0;-753.0;237.0;-144.0
-17.0;5.0;410.0;-554.0;281.0;-40.0;579.0;-463.0;-41.0;-302.0
-523.0;645.0;846.0;-44.0;-175.0;187.0;923.0;-827.0;413.0;173.0
18.0;-21.0;437.0;-34.0;320.0;103.0;966.0;-285.0;174.0;145.0
-491.0;617.0;880.0;24.0;-133.0;111.0;866.0;-877.0;452.0;149.0
-910.0;727.0;-228.0;485.0;-664.0;-346.0;-106.0;377.0;770.0;644.0
-656.0;545.0;621.0;100.0;-635.0;-261.0;473.0;-427.0;319.0;256.0
-726.0;733.0;-75.0;436.0;-539.0;-996.0;-151.0;167.0;838.0;641.0
-651.0;542.0;595.0;3.0;-643.0;-257.0;438.0;-426.0;326.0;202.0
-177.0;459.0;1006.0;-149.0;216.0;295.0;936.0;-896.0;473.0;47.0
-461.0;262.0;970.0;-89.0;188.0;350.0;879.0;-913.0;-69.0;68.0
-349.0;256.0;520.0;-396.0;-20.0;411.0;277.0;-878.0;-37.0;134.0
-467.0;275.0;960.0;-92.0;186.0;348.0;894.0;-897.0;-57.0;57.0
-456.0;268.0;968.0;-91.0;203.0;361.0;894.0;-889.0;-63.0;83.0
-608.0;543.0;940.0;-136.0;-378.0;247.0;792.0;-945.0;195.0;151.0
-475.0;422.0;877.0;-348.0;-188.0;-5.0;851.0;-877.0;523.0;-158.0
-658.0;611.0;911.0;21.0;501.0;614.0;1131.0;-430.0;185.0;72.0
-591.0;537.0;1000.0;-93.0;-322.0;250.0;977.0;-896.0;208.0;20.0
-599.0;541.0;958.0;-82.0;-350.0;232.0;981.0;-897.0;235.0;85.0
-348.0;158.0;602.0;-395.0;-144.0;-451.0;283.0;-513.0;422.0;-206.0
-699.0;534.0;832.0;182.0;-577.0;-586.0;680.0;-505.0;561.0;148.0
-454.0;306.0;531.0;-85.0;99.0;377.0;563.0;-1117.0;-48.0;90.0
-525.0;325.0;953.0;42.0;-48.0;359.0;970.0;-829.0;-84.0;123.0
-540.0;356.0;969.0;-12.0;-4.0;377.0;944.0;-867.0;44.0;88.0
-535.0;366.0;935.0;-80.0;19.0;413.0;940.0;-886.0;19.0;85.0
-219.0;-662.0;158.0;444.0;40.0;678.0;-357.0;-12.0;-842.0;604.0
-585.0;430.0;837.0;56.0;-312.0;194.0;-67.0;-415.0;213.0;-51.0
724.0;-700.0;433.0;-152.0;632.0;814.0;313.0;-239.0;-618.0;9.0
-536.0;399.0;946.0;-54.0;32.0;336.0;942.0;-917.0;91.0;108.0
-535.0;402.0;952.0;-91.0;40.0;327.0;948.0;-936.0;96.0;115.0
-544.0;395.0;940.0;-74.0;-17.0;347.0;934.0;-902.0;65.0;106.0
-585.0;473.0;433.0;-260.0;-104.0;388.0;430.0;-972.0;132.0;289.0
-391.0;186.0;709.0;-353.0;-138.0;-485.0;304.0;-648.0;542.0;-119.0
-549.0;385.0;951.0;4.0;-12.0;342.0;943.0;-897.0;50.0;123.0
-431.0;239.0;966.0;50.0;225.0;385.0;896.0;-887.0;-145.0;150.0
-434.0;219.0;962.0;53.0;228.0;406.0;869.0;-888.0;-171.0;182.0
500.0;-283.0;1164.0;-110.0;503.0;476.0;1203.0;-855.0;-81.0;-150.0
-440.0;223.0;965.0;82.0;227.0;410.0;859.0;-882.0;-166.0;198.0
-88.0;-172.0;1004.0;-276.0;343.0;515.0;956.0;-947.0;-452.0;-143.0
-547.0;582.0;948.0;-20.0;-102.0;147.0;919.0;-813.0;421.0;54.0
-773.0;703.0;1170.0;35.0;-178.0;172.0;1309.0;-851.0;289.0;355.0
-562.0;251.0;-66.0;336.0;-410.0;619.0;-557.0;188.0;176.0;529.0
-207.0;-129.0;801.0;-115.0;-47.0;-196.0;1096.0;-695.0;-13.0;78.0
-29.0;-79.0;562.0;-148.0;203.0;-332.0;527.0;-318.0;138.0;-117.0
-778.0;776.0;-128.0;252.0;-927.0;-540.0;-383.0;298.0;883.0;319.0
-408.0;244.0;970.0;40.0;226.0;370.0;937.0;-895.0;-111.0;158.0
-417.0;390.0;956.0;-272.0;-173.0;73.0;817.0;-834.0;387.0;-132.0
-68.0;-108.0;337.0;-87.0;229.0;-439.0;-10.0;-382.0;158.0;40.0
-565.0;64.0;813.0;9.0;-331.0;410.0;449.0;-624.0;-233.0;78.0
397.0;-528.0;227.0;141.0;420.0;581.0;1.0;-230.0;-218.0;216.0
-409.0;220.0;952.0;101.0;226.0;383.0;890.0;-877.0;-118.0;207.0
-422.0;209.0;970.0;58.0;228.0;386.0;905.0;-890.0;-118.0;174.0
-634.0;442.0;782.0;-90.0;-508.0;89.0;745.0;-572.0;195.0;450.0
-177.0;-271.0;871.0;-242.0;-81.0;305.0;729.0;-639.0;52.0;239.0
-585.0;574.0;917.0;15.0;-42.0;223.0;977.0;-802.0;358.0;93.0
186.0;-45.0;599.0;-222.0;261.0;288.0;608.0;-1213.0;-18.0;78.0
-437.0;256.0;970.0;67.0;201.0;390.0;938.0;-872.0;-132.0;184.0
-581.0;485.0;442.0;-58.0;-496.0;275.0;936.0;-303.0;252.0;93.0
-463.0;200.0;648.0;-240.0;-147.0;-413.0;282.0;-482.0;569.0;-215.0
-247.0;37.0;1326.0;72.0;662.0;865.0;1464.0;-1159.0;-364.0;-145.0
-586.0;500.0;738.0;-85.0;-147.0;177.0;827.0;-1094.0;245.0;154.0
-568.0;574.0;941.0;-17.0;-1.0;213.0;910.0;-886.0;396.0;158.0
-270.0;28.0;988.0;19.0;319.0;478.0;944.0;-915.0;-283.0;131.0
-663.0;434.0;1027.0;-86.0;460.0;484.0;1132.0;-865.0;-54.0;164.0
-408.0;195.0;955.0;61.0;239.0;392.0;945.0;-887.0;-139.0;176.0
-349.0;154.0;994.0;-138.0;6.0;400.0;671.0;-826.0;-73.0;-217.0
-578.0;507.0;937.0;-111.0;-135.0;234.0;940.0;-886.0;282.0;105.0
-543.0;397.0;946.0;-94.0;-7.0;345.0;970.0;-915.0;68.0;113.0
387.0;-313.0;738.0;-374.0;614.0;635.0;607.0;-961.0;-161.0;-58.0
-560.0;770.0;89.0;216.0;-396.0;-945.0;628.0;-323.0;798.0;687.0
-410.0;216.0;963.0;48.0;229.0;383.0;951.0;-896.0;-118.0;162.0
-531.0;360.0;972.0;-80.0;4.0;357.0;947.0;-907.0;12.0;78.0
-450.0;472.0;786.0;-136.0;-388.0;-589.0;433.0;-548.0;589.0;-127.0
-30.0;258.0;988.0;102.0;606.0;406.0;1137.0;-884.0;345.0;65.0
525.0;-293.0;751.0;-351.0;79.0;389.0;-122.0;-720.0;-91.0;-364.0
-436.0;267.0;965.0;100.0;197.0;366.0;961.0;-897.0;-104.0;218.0
-565.0;554.0;902.0;-97.0;-111.0;225.0;929.0;-915.0;312.0;116.0
-970.0;-60.0;283.0;571.0;-418.0;831.0;-123.0;-110.0;-350.0;777.0
-597.0;570.0;937.0;35.0;-96.0;256.0;962.0;-849.0;322.0;142.0
-601.0;573.0;946.0;-10.0;-60.0;209.0;912.0;-892.0;354.0;96.0
-587.0;568.0;950.0;-11.0;-33.0;222.0;915.0;-897.0;361.0;155.0
-580.0;566.0;954.0;-18.0;-12.0;226.0;911.0;-895.0;369.0;128.0
-575.0;562.0;942.0;-29.0;2.0;231.0;918.0;-897.0;367.0;133.0
-576.0;561.0;959.0;-29.0;1.0;231.0;906.0;-900.0;367.0;137.0
-399.0;170.0;969.0;28.0;231.0;430.0;932.0;-904.0;-181.0;161.0
301.0;-310.0;829.0;101.0;1022.0;787.0;819.0;-815.0;-339.0;109.0
-804.0;474.0;990.0;-61.0;454.0;970.0;1011.0;-764.0;-162.0;129.0
-423.0;233.0;971.0;9.0;231.0;410.0;892.0;-900.0;-178.0;132.0
-576.0;556.0;968.0;-21.0;-3.0;234.0;944.0;-895.0;362.0;109.0
-457.0;246.0;988.0;40.0;206.0;411.0;956.0;-891.0;-173.0;161.0
-462.0;197.0;642.0;-146.0;-149.0;-414.0;313.0;-416.0;567.0;-211.0
-453.0;509.0;880.0;120.0;263.0;105.0;998.0;-773.0;432.0;80.0
-581.0;565.0;969.0;-21.0;-10.0;227.0;930.0;-892.0;370.0;128.0
-586.0;575.0;961.0;-8.0;-34.0;213.0;955.0;-906.0;382.0;111.0
-391.0;158.0;990.0;-13.0;246.0;446.0;944.0;-910.0;-209.0;123.0
-567.0;560.0;956.0;-71.0;-82.0;196.0;948.0;-895.0;370.0;66.0
-585.0;558.0;942.0;-15.0;-20.0;226.0;946.0;-902.0;351.0;123.0
-585.0;561.0;959.0;2.0;-23.0;222.0;942.0;-885.0;361.0;154.0
-589.0;565.0;957.0;-14.0;-28.0;225.0;934.0;-901.0;362.0;151.0
-585.0;574.0;960.0;-13.0;-21.0;214.0;1012.0;-893.0;382.0;96.0
-579.0;557.0;971.0;-36.0;-5.0;231.0;956.0;-900.0;356.0;108.0
-341.0;172.0;604.0;-396.0;-120.0;-428.0;137.0;-535.0;422.0;-280.0
-580.0;578.0;953.0;16.0;-25.0;212.0;932.0;-878.0;389.0;114.0
-453.0;494.0;1089.0;-224.0;87.0;248.0;1054.0;-856.0;396.0;70.0
-315.0;117.0;424.0;-98.0;-124.0;-528.0;-103.0;-216.0;262.0;50.0
-514.0;538.0;851.0;-270.0;-28.0;191.0;900.0;-1089.0;404.0;126.0
-344.0;82.0;846.0;78.0;238.0;812.0;1024.0;-477.0;-148.0;270.0
-413.0;212.0;1015.0;-96.0;233.0;398.0;972.0;-950.0;-133.0;40.0
-22.0;-96.0;467.0;-117.0;211.0;-377.0;681.0;-302.0;172.0;20.0
-423.0;262.0;971.0;42.0;228.0;413.0;900.0;-890.0;-171.0;161.0
-492.0;-345.0;-454.0;632.0;-341.0;513.0;-567.0;481.0;-145.0;719.0
-401.0;242.0;974.0;12.0;233.0;372.0;966.0;-919.0;-108.0;143.0
-432.0;242.0;986.0;51.0;224.0;383.0;919.0;-901.0;-138.0;135.0
-454.0;292.0;973.0;67.0;216.0;391.0;924.0;-897.0;-121.0;233.0
-578.0;558.0;961.0;-33.0;-3.0;230.0;935.0;-906.0;367.0;137.0
-663.0;863.0;-588.0;886.0;-285.0;-810.0;-771.0;776.0;800.0;853.0
-533.0;364.0;961.0;-70.0;6.0;353.0;990.0;-893.0;27.0;99.0
-574.0;595.0;955.0;13.0;-53.0;209.0;932.0;-865.0;379.0;148.0
-441.0;216.0;981.0;52.0;225.0;417.0;912.0;-878.0;-181.0;169.0
-440.0;227.0;963.0;72.0;217.0;418.0;898.0;-895.0;-183.0;191.0
-370.0;363.0;1079.0;-489.0;287.0;406.0;1038.0;-1049.0;260.0;-326.0
-568.0;560.0;965.0;-72.0;-84.0;196.0;969.0;-902.0;369.0;85.0
-591.0;588.0;947.0;-9.0;-59.0;196.0;959.0;-850.0;369.0;133.0
-571.0;480.0;963.0;-158.0;-126.0;228.0;970.0;-916.0;270.0;20.0
-564.0;572.0;958.0;-17.0;0.0;214.0;924.0;-885.0;396.0;126.0
151.0;-253.0;883.0;-68.0;751.0;797.0;945.0;-866.0;-390.0;106.0
-608.0;545.0;958.0;-67.0;-331.0;185.0;935.0;-904.0;264.0;114.0
97.0;10.0;291.0;131.0;-207.0;257.0;95.0;64.0;38.0;147.0
-562.0;584.0;944.0;-111.0;-42.0;161.0;970.0;-975.0;423.0;18.0
82.0;149.0;1116.0;-183.0;853.0;574.0;1004.0;-1211.0;108.0;-34.0
-565.0;563.0;968.0;-30.0;2.0;225.0;943.0;-886.0;381.0;115.0
-566.0;567.0;958.0;-52.0;8.0;231.0;956.0;-896.0;379.0;124.0
-447.0;523.0;993.0;-135.0;94.0;203.0;1116.0;-1054.0;378.0;-201.0
-177.0;-14.0;744.0;-97.0;119.0;-333.0;41.0;-727.0;251.0;246.0
