PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT);NMHC(GT)
920.0;56.4;6.9;17.7;1.1342;1046.0;851.0;1595.0;908.0;1.4;77.0;94.0;-200.0
890.0;44.7;8.5;21.3;1.1157;1085.0;918.0;1639.0;871.0;1.6;79.0;89.0;-200.0
910.0;27.1;11.0;23.8;0.7858;1125.0;1016.0;1564.0;991.0;2.3;117.0;148.0;-200.0
1097.0;79.4;2.3;15.2;1.3605;839.0;604.0;1259.0;605.0;-200.0;-200.0;-200.0;-200.0
796.0;22.1;13.4;30.1;0.9281;1192.0;1097.0;1688.0;971.0;2.0;113.0;118.0;-200.0
700.0;29.1;11.3;31.3;1.3054;1027.0;1024.0;1588.0;814.0;2.0;80.0;162.0;-200.0
1028.0;21.7;8.3;24.2;0.6451;979.0;910.0;1396.0;788.0;1.5;92.0;123.0;-200.0
571.0;55.6;17.5;21.4;1.4015;1260.0;1224.0;1731.0;1301.0;2.9;113.0;412.0;-200.0
916.0;54.6;7.7;17.5;1.08;1157.0;885.0;1590.0;784.0;-200.0;-200.0;-200.0;-200.0
831.0;70.8;5.2;17.6;1.4105;955.0;775.0;1362.0;862.0;1.2;55.0;140.0;-200.0
770.0;50.0;7.7;29.4;2.0181;1050.0;887.0;1696.0;820.0;1.4;54.0;59.0;-200.0
879.0;65.4;8.3;12.6;0.9529;993.0;913.0;1601.0;989.0;-200.0;-200.0;-200.0;-200.0
870.0;19.1;5.9;38.8;1.3035;997.0;808.0;1447.0;662.0;-200.0;-200.0;-200.0;-200.0
1536.0;45.2;1.0;15.8;0.8052;774.0;500.0;1169.0;352.0;0.2;21.0;13.0;-200.0
876.0;21.3;8.8;28.3;0.8054;905.0;931.0;1460.0;776.0;1.7;90.0;124.0;-200.0
940.0;49.0;7.5;22.5;1.3151;934.0;878.0;1644.0;847.0;1.0;54.0;40.0;-200.0
830.0;67.4;4.7;23.5;1.9305;927.0;747.0;1633.0;910.0;0.7;34.0;58.0;-200.0
761.0;30.4;12.7;30.5;1.3031;1116.0;1075.0;1784.0;1081.0;2.3;134.0;135.0;-200.0
770.0;19.5;9.1;36.3;1.1539;1036.0;943.0;1509.0;770.0;1.6;118.0;109.0;-200.0
1027.0;37.9;4.0;25.7;1.2334;884.0;709.0;1442.0;556.0;0.6;54.0;43.0;-200.0
752.0;23.8;14.2;29.5;0.9623;1073.0;1124.0;1688.0;1175.0;2.8;154.0;209.0;-200.0
697.0;43.0;8.6;27.0;1.5118;1062.0;923.0;1602.0;839.0;-200.0;-200.0;-200.0;-200.0
728.0;45.1;9.6;24.6;1.3714;1041.0;962.0;1694.0;936.0;-200.0;102.0;119.0;-200.0
729.0;62.3;9.6;17.4;1.2282;1063.0;964.0;1454.0;1045.0;-200.0;-200.0;-200.0;-200.0
787.0;31.5;7.7;34.2;1.6675;1019.0;889.0;1630.0;745.0;1.4;65.0;54.0;-200.0
734.0;78.8;7.5;17.7;1.5855;1075.0;878.0;1495.0;948.0;1.6;78.0;169.0;-200.0
965.0;26.8;10.7;21.3;0.6681;1094.0;1003.0;1574.0;813.0;2.1;99.0;130.0;-200.0
648.0;56.4;17.4;17.5;1.1175;1300.0;1221.0;1946.0;1401.0;3.3;123.0;197.0;-200.0
756.0;25.7;14.1;32.4;1.2271;1090.0;1119.0;1811.0;902.0;2.2;107.0;117.0;-200.0
661.0;61.7;9.7;21.4;1.5547;1152.0;966.0;1542.0;1137.0;2.1;84.0;266.0;-200.0
872.0;42.2;10.0;22.3;1.1209;991.0;977.0;1448.0;923.0;2.2;110.0;272.0;-200.0
699.0;56.9;12.6;10.6;0.7281;1050.0;1070.0;1334.0;1087.0;2.5;141.0;435.0;-200.0
903.0;49.3;7.1;18.0;1.0086;1031.0;861.0;1534.0;825.0;1.6;94.0;97.0;-200.0
973.0;66.4;6.6;12.3;0.944;934.0;841.0;1497.0;756.0;1.6;93.0;100.0;-200.0
1176.0;63.7;2.9;11.0;0.8325;996.0;648.0;1340.0;852.0;0.9;50.0;64.0;45.0
741.0;15.0;11.5;40.4;1.1125;1115.0;1031.0;1561.0;870.0;-200.0;123.0;110.0;-200.0
837.0;47.7;7.6;19.8;1.093;945.0;883.0;1563.0;1015.0;1.5;94.0;132.0;-200.0
930.0;21.1;9.8;25.5;0.677;1053.0;970.0;1473.0;991.0;2.0;105.0;138.0;-200.0
867.0;38.3;8.9;27.1;1.3548;1027.0;936.0;1696.0;931.0;1.7;117.0;152.0;-200.0
1292.0;38.3;2.5;21.7;0.9842;838.0;620.0;1325.0;502.0;0.7;74.0;62.0;-200.0
866.0;28.7;9.8;31.3;1.2885;1007.0;971.0;1682.0;802.0;1.7;106.0;120.0;-200.0
485.0;56.2;21.1;23.5;1.6048;1474.0;1326.0;1943.0;1610.0;3.7;134.0;505.0;-200.0
802.0;30.3;12.7;23.1;0.8425;1157.0;1072.0;1653.0;1327.0;2.6;127.0;191.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;1.0;67.0;65.0;-200.0
862.0;29.8;6.0;35.5;1.7004;929.0;811.0;1541.0;642.0;1.2;67.0;57.0;-200.0
1042.0;49.8;3.1;22.1;1.3094;843.0;656.0;1271.0;665.0;0.6;50.0;55.0;-200.0
702.0;37.1;9.3;33.9;1.9264;1116.0;952.0;1759.0;895.0;1.7;66.0;62.0;-200.0
884.0;32.3;9.5;24.5;0.9815;1160.0;957.0;1637.0;861.0;1.9;106.0;131.0;-200.0
754.0;24.7;11.0;32.2;1.1696;1098.0;1015.0;1508.0;996.0;2.2;129.0;250.0;-200.0
1105.0;55.9;5.2;13.9;0.8842;1090.0;773.0;1429.0;761.0;1.6;83.0;86.0;-200.0
849.0;25.8;10.0;31.9;1.2023;1126.0;979.0;1700.0;907.0;1.8;101.0;110.0;-200.0
802.0;23.9;11.1;33.3;1.2085;1075.0;1020.0;1732.0;797.0;2.1;103.0;109.0;-200.0
878.0;42.8;9.3;18.6;0.9091;976.0;952.0;1582.0;834.0;2.4;114.0;174.0;-200.0
832.0;37.3;5.8;32.4;1.7808;1012.0;804.0;1638.0;766.0;0.9;48.0;53.0;-200.0
1084.0;31.4;7.5;21.2;0.7812;1281.0;880.0;1525.0;980.0;2.0;104.0;113.0;93.0
878.0;40.9;8.2;25.8;1.3389;976.0;909.0;1675.0;830.0;1.7;97.0;103.0;-200.0
829.0;24.7;9.4;30.5;1.0592;1036.0;955.0;1527.0;840.0;1.8;130.0;166.0;-200.0
911.0;36.3;7.3;19.6;0.8193;971.0;870.0;1287.0;798.0;2.1;98.0;266.0;-200.0
508.0;59.8;31.0;14.5;0.9795;1553.0;1575.0;2423.0;1779.0;5.5;120.0;383.0;-200.0
1004.0;56.6;6.2;15.6;0.9951;1203.0;823.0;1526.0;903.0;1.6;84.0;89.0;-200.0
764.0;14.3;13.2;37.5;0.9099;1021.0;1092.0;1606.0;908.0;2.2;150.0;161.0;-200.0
841.0;51.3;5.6;23.5;1.467;942.0;791.0;1551.0;859.0;-200.0;69.0;55.0;-200.0
695.0;35.0;17.2;26.5;1.1981;1173.0;1217.0;1930.0;1175.0;3.5;139.0;202.0;-200.0
869.0;21.0;9.0;36.4;1.2515;1082.0;939.0;1678.0;818.0;1.4;84.0;76.0;-200.0
857.0;56.9;10.0;17.7;1.1392;981.0;978.0;1682.0;835.0;1.6;72.0;79.0;-200.0
652.0;56.9;23.7;11.2;0.7565;1597.0;1395.0;2080.0;1519.0;4.4;110.0;235.0;553.0
758.0;63.7;7.9;19.8;1.4524;1055.0;895.0;1468.0;1043.0;1.4;79.0;175.0;-200.0
687.0;51.1;9.1;28.2;1.9221;1098.0;944.0;1772.0;1086.0;1.5;76.0;69.0;-200.0
827.0;40.6;9.5;27.7;1.4828;1085.0;959.0;1747.0;963.0;1.7;88.0;75.0;-200.0
986.0;26.9;10.1;25.0;0.8408;1025.0;980.0;1591.0;891.0;1.3;113.0;114.0;-200.0
