Accelerometer LH accX;Accelerometer LUA_ accZ;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LWR accY;InertialMeasurementUnit LLA accY;Accelerometer LUA^ accZ;Accelerometer RWR accZ;Accelerometer LUA_ accY
612.0;391.0;294.0;184.0;-859;1022.0;-377.0;272.0;641.0;1137.0
504.0;448.0;346.0;211.0;380;775.0;-457.0;227.0;434.0;975.0
258.0;119.0;611.0;95.0;694;889.0;-237.0;-5.0;529.0;963.0
373.0;153.0;461.0;262.0;810;954.0;10.0;-306.0;541.0;1024.0
295.0;408.0;342.0;328.0;736;889.0;-341.0;196.0;491.0;933.0
507.0;381.0;274.0;397.0;989;825.0;-284.0;187.0;475.0;920.0
344.0;427.0;392.0;443.0;582;661.0;-196.0;77.0;393.0;734.0
373.0;258.0;379.0;310.0;3092;963.0;-397.0;252.0;668.0;1053.0
218.0;399.0;377.0;277.0;780;856.0;-266.0;154.0;601.0;921.0
173.0;362.0;377.0;295.0;823;884.0;-361.0;70.0;447.0;815.0
241.0;340.0;391.0;231.0;775;885.0;-273.0;157.0;553.0;902.0
272.0;289.0;463.0;214.0;814;863.0;-252.0;173.0;521.0;967.0
232.0;310.0;482.0;210.0;807;860.0;-255.0;172.0;547.0;944.0
221.0;226.0;514.0;231.0;794;903.0;-124.0;132.0;590.0;915.0
225.0;329.0;511.0;180.0;804;903.0;-287.0;193.0;562.0;988.0
335.0;369.0;461.0;167.0;762;857.0;-92.0;314.0;447.0;889.0
334.0;484.0;473.0;107.0;821;900.0;-97.0;329.0;543.0;1286.0
415.0;418.0;463.0;199.0;795;894.0;-310.0;282.0;574.0;960.0
506.0;389.0;404.0;286.0;870;909.0;-249.0;263.0;519.0;853.0
334.0;388.0;494.0;172.0;804;858.0;-385.0;251.0;661.0;956.0
304.0;411.0;494.0;186.0;803;855.0;-347.0;276.0;521.0;926.0
287.0;340.0;472.0;183.0;803;859.0;-337.0;285.0;563.0;924.0
422.0;358.0;455.0;169.0;804;827.0;-309.0;250.0;569.0;963.0
334.0;385.0;445.0;151.0;807;871.0;-299.0;237.0;570.0;958.0
341.0;385.0;470.0;134.0;807;876.0;-322.0;251.0;555.0;939.0
351.0;419.0;496.0;183.0;809;850.0;-348.0;293.0;566.0;941.0
357.0;425.0;511.0;189.0;805;831.0;-371.0;275.0;564.0;959.0
308.0;330.0;497.0;171.0;807;902.0;-304.0;182.0;546.0;978.0
304.0;399.0;384.0;159.0;797;895.0;-352.0;223.0;638.0;962.0
325.0;363.0;302.0;166.0;802;873.0;-335.0;258.0;619.0;915.0
337.0;331.0;496.0;178.0;808;911.0;-303.0;212.0;539.0;979.0
325.0;393.0;342.0;182.0;803;864.0;-353.0;239.0;680.0;961.0
375.0;358.0;430.0;134.0;799;858.0;-342.0;258.0;644.0;969.0
330.0;366.0;435.0;164.0;803;869.0;-371.0;258.0;607.0;943.0
295.0;394.0;492.0;170.0;796;876.0;-336.0;310.0;628.0;919.0
264.0;436.0;567.0;171.0;803;820.0;-299.0;213.0;651.0;933.0
400.0;388.0;532.0;145.0;796;861.0;-312.0;254.0;612.0;1000.0
354.0;391.0;490.0;158.0;801;887.0;-381.0;301.0;542.0;975.0
325.0;425.0;329.0;116.0;784;870.0;-507.0;251.0;523.0;980.0
322.0;381.0;475.0;172.0;800;851.0;-363.0;271.0;590.0;952.0
296.0;388.0;490.0;151.0;803;869.0;-365.0;265.0;593.0;914.0
287.0;383.0;499.0;161.0;804;859.0;-358.0;283.0;643.0;943.0
326.0;382.0;505.0;173.0;801;846.0;-356.0;292.0;614.0;950.0
392.0;387.0;514.0;154.0;798;848.0;-315.0;280.0;608.0;951.0
264.0;381.0;498.0;158.0;801;886.0;-352.0;270.0;579.0;959.0
339.0;387.0;480.0;170.0;803;871.0;-333.0;303.0;571.0;942.0
275.0;388.0;454.0;174.0;799;874.0;-340.0;275.0;600.0;960.0
276.0;371.0;474.0;170.0;794;863.0;-303.0;286.0;562.0;940.0
412.0;475.0;417.0;72.0;800;775.0;-247.0;250.0;524.0;892.0
358.0;387.0;453.0;196.0;797;870.0;-326.0;262.0;572.0;959.0
380.0;372.0;447.0;190.0;799;865.0;-317.0;243.0;580.0;943.0
371.0;384.0;457.0;182.0;800;865.0;-331.0;265.0;607.0;960.0
381.0;369.0;465.0;190.0;803;862.0;-341.0;265.0;574.0;962.0
398.0;398.0;470.0;185.0;802;855.0;-345.0;254.0;625.0;944.0
384.0;359.0;484.0;186.0;795;877.0;-354.0;250.0;584.0;968.0
337.0;364.0;472.0;182.0;798;896.0;-355.0;290.0;588.0;962.0
332.0;361.0;456.0;187.0;801;873.0;-355.0;294.0;582.0;958.0
331.0;350.0;453.0;182.0;799;873.0;-324.0;279.0;587.0;948.0
366.0;370.0;463.0;182.0;803;851.0;-325.0;251.0;568.0;952.0
388.0;339.0;481.0;173.0;804;875.0;-337.0;271.0;626.0;962.0
382.0;379.0;480.0;169.0;807;876.0;-329.0;267.0;595.0;976.0
370.0;394.0;478.0;177.0;810;877.0;-345.0;231.0;591.0;961.0
379.0;407.0;473.0;179.0;792;860.0;-338.0;265.0;574.0;963.0
378.0;376.0;476.0;175.0;797;852.0;-352.0;256.0;611.0;936.0
392.0;387.0;476.0;174.0;787;874.0;-357.0;252.0;622.0;941.0
375.0;360.0;474.0;176.0;799;830.0;-366.0;284.0;603.0;897.0
332.0;370.0;460.0;169.0;794;823.0;-356.0;299.0;628.0;979.0
343.0;372.0;471.0;165.0;795;898.0;-356.0;295.0;625.0;960.0
312.0;345.0;464.0;155.0;797;893.0;-326.0;270.0;575.0;944.0
349.0;380.0;461.0;156.0;792;870.0;-332.0;269.0;593.0;952.0
347.0;358.0;467.0;186.0;794;881.0;-349.0;263.0;571.0;955.0
350.0;364.0;457.0;171.0;800;868.0;-308.0;330.0;610.0;946.0
364.0;387.0;483.0;176.0;803;860.0;-342.0;268.0;622.0;960.0
353.0;388.0;487.0;189.0;806;861.0;-331.0;275.0;629.0;962.0
405.0;373.0;485.0;168.0;794;861.0;-337.0;250.0;597.0;933.0
418.0;373.0;475.0;177.0;801;857.0;-359.0;255.0;575.0;936.0
376.0;354.0;460.0;173.0;801;866.0;-342.0;286.0;563.0;949.0
388.0;353.0;448.0;185.0;801;863.0;-364.0;278.0;565.0;973.0
371.0;372.0;443.0;178.0;799;855.0;-341.0;300.0;567.0;936.0
370.0;349.0;444.0;174.0;798;889.0;-350.0;255.0;553.0;953.0
360.0;367.0;461.0;194.0;800;886.0;-316.0;238.0;595.0;935.0
370.0;376.0;444.0;183.0;800;864.0;-319.0;267.0;610.0;959.0
332.0;345.0;441.0;184.0;796;884.0;-340.0;257.0;624.0;964.0
371.0;350.0;439.0;192.0;802;879.0;-350.0;256.0;583.0;951.0
322.0;360.0;452.0;187.0;797;887.0;-337.0;252.0;579.0;927.0
344.0;363.0;457.0;194.0;803;849.0;-336.0;254.0;618.0;943.0
376.0;372.0;471.0;196.0;801;877.0;-343.0;252.0;600.0;933.0
303.0;343.0;458.0;158.0;803;878.0;-324.0;239.0;591.0;970.0
368.0;344.0;463.0;169.0;802;861.0;-313.0;242.0;592.0;961.0
326.0;358.0;436.0;173.0;797;876.0;-340.0;278.0;608.0;966.0
330.0;351.0;453.0;192.0;801;870.0;-318.0;262.0;605.0;954.0
371.0;354.0;461.0;180.0;803;865.0;-311.0;242.0;556.0;957.0
360.0;347.0;468.0;187.0;801;874.0;-320.0;245.0;569.0;947.0
380.0;349.0;443.0;191.0;798;890.0;-308.0;253.0;610.0;969.0
322.0;378.0;441.0;193.0;799;870.0;-331.0;265.0;610.0;971.0
307.0;368.0;472.0;182.0;801;877.0;-306.0;271.0;589.0;945.0
351.0;349.0;492.0;198.0;795;877.0;-299.0;222.0;557.0;948.0
391.0;352.0;445.0;170.0;796;879.0;-324.0;293.0;559.0;982.0
344.0;348.0;462.0;186.0;803;874.0;-332.0;231.0;611.0;951.0
362.0;399.0;453.0;173.0;795;891.0;-324.0;269.0;579.0;982.0
350.0;360.0;451.0;183.0;804;880.0;-330.0;274.0;640.0;944.0
320.0;378.0;468.0;189.0;799;867.0;-341.0;264.0;647.0;960.0
377.0;365.0;478.0;179.0;805;850.0;-322.0;237.0;632.0;965.0
297.0;364.0;473.0;182.0;794;878.0;-312.0;229.0;621.0;962.0
350.0;377.0;455.0;170.0;807;867.0;-285.0;283.0;556.0;970.0
370.0;377.0;460.0;184.0;801;873.0;-350.0;254.0;575.0;980.0
383.0;348.0;455.0;169.0;804;882.0;-323.0;279.0;574.0;961.0
305.0;367.0;440.0;179.0;807;858.0;-336.0;261.0;630.0;950.0
359.0;365.0;446.0;206.0;807;858.0;-382.0;260.0;642.0;958.0
381.0;401.0;486.0;195.0;805;859.0;-342.0;268.0;600.0;952.0
461.0;367.0;459.0;178.0;803;861.0;-352.0;311.0;578.0;939.0
343.0;349.0;411.0;206.0;803;878.0;-397.0;298.0;603.0;924.0
295.0;373.0;411.0;211.0;805;853.0;-364.0;306.0;608.0;932.0
262.0;396.0;423.0;192.0;805;848.0;-332.0;309.0;613.0;935.0
289.0;461.0;585.0;179.0;968;981.0;-337.0;472.0;616.0;1111.0
329.0;379.0;423.0;189.0;803;859.0;-300.0;334.0;595.0;957.0
330.0;381.0;435.0;181.0;802;856.0;-331.0;254.0;560.0;958.0
359.0;397.0;442.0;190.0;802;860.0;-310.0;291.0;576.0;945.0
380.0;387.0;440.0;185.0;795;872.0;-319.0;262.0;581.0;940.0
377.0;398.0;461.0;190.0;797;868.0;-370.0;264.0;618.0;952.0
334.0;382.0;452.0;167.0;800;868.0;-356.0;279.0;618.0;954.0
351.0;379.0;464.0;175.0;805;846.0;-344.0;297.0;621.0;952.0
378.0;397.0;455.0;175.0;807;840.0;-344.0;291.0;646.0;947.0
367.0;385.0;452.0;172.0;807;851.0;-357.0;303.0;630.0;956.0
350.0;376.0;459.0;160.0;805;859.0;-351.0;287.0;624.0;932.0
366.0;388.0;469.0;168.0;800;846.0;-358.0;286.0;624.0;933.0
380.0;379.0;463.0;163.0;807;838.0;-364.0;286.0;564.0;962.0
394.0;389.0;458.0;168.0;806;855.0;-373.0;296.0;596.0;958.0
338.0;371.0;448.0;172.0;802;862.0;-377.0;309.0;610.0;925.0
339.0;334.0;467.0;173.0;801;859.0;-370.0;328.0;631.0;956.0
307.0;348.0;460.0;180.0;803;887.0;-325.0;335.0;609.0;951.0
310.0;351.0;458.0;185.0;801;876.0;-294.0;282.0;601.0;943.0
322.0;381.0;464.0;192.0;799;860.0;-293.0;272.0;590.0;971.0
370.0;359.0;450.0;195.0;802;859.0;-377.0;256.0;557.0;973.0
362.0;350.0;441.0;184.0;800;871.0;-370.0;254.0;574.0;934.0
351.0;340.0;444.0;186.0;801;865.0;-373.0;284.0;562.0;961.0
356.0;349.0;441.0;184.0;801;883.0;-371.0;242.0;552.0;934.0
297.0;353.0;448.0;184.0;808;887.0;-340.0;298.0;586.0;935.0
310.0;381.0;453.0;183.0;802;858.0;-330.0;275.0;586.0;941.0
350.0;369.0;484.0;197.0;804;869.0;-302.0;258.0;554.0;951.0
348.0;355.0;446.0;195.0;801;885.0;-336.0;271.0;580.0;956.0
352.0;359.0;438.0;199.0;803;873.0;-322.0;260.0;592.0;942.0
331.0;369.0;456.0;187.0;809;860.0;-326.0;252.0;572.0;942.0
362.0;375.0;448.0;188.0;800;870.0;-340.0;263.0;585.0;939.0
340.0;373.0;448.0;183.0;805;873.0;-335.0;250.0;578.0;961.0
360.0;350.0;449.0;185.0;803;871.0;-332.0;257.0;581.0;969.0
348.0;347.0;454.0;200.0;802;873.0;-354.0;285.0;611.0;925.0
338.0;397.0;458.0;184.0;803;872.0;-327.0;284.0;604.0;942.0
324.0;359.0;461.0;191.0;803;884.0;-343.0;264.0;601.0;955.0
352.0;386.0;447.0;184.0;803;859.0;-317.0;287.0;619.0;950.0
358.0;375.0;450.0;186.0;801;871.0;-335.0;260.0;590.0;976.0
345.0;316.0;456.0;191.0;799;859.0;-345.0;267.0;601.0;958.0
360.0;345.0;447.0;176.0;797;859.0;-344.0;274.0;572.0;979.0
343.0;341.0;443.0;183.0;804;885.0;-337.0;274.0;554.0;956.0
343.0;349.0;439.0;188.0;803;871.0;-343.0;305.0;552.0;968.0
310.0;349.0;439.0;189.0;808;876.0;-340.0;266.0;590.0;943.0
305.0;315.0;456.0;202.0;805;885.0;-304.0;262.0;582.0;972.0
318.0;380.0;471.0;194.0;800;896.0;-284.0;237.0;596.0;950.0
339.0;367.0;463.0;189.0;797;882.0;-275.0;219.0;596.0;929.0
402.0;368.0;449.0;188.0;801;854.0;-321.0;237.0;591.0;957.0
369.0;347.0;438.0;178.0;801;895.0;-352.0;243.0;587.0;985.0
345.0;358.0;439.0;174.0;801;893.0;-357.0;274.0;586.0;945.0
256.0;348.0;436.0;200.0;803;855.0;-368.0;241.0;580.0;924.0
288.0;349.0;441.0;201.0;805;856.0;-342.0;237.0;576.0;946.0
276.0;338.0;443.0;192.0;800;877.0;-333.0;241.0;568.0;960.0
301.0;364.0;461.0;170.0;798;885.0;-304.0;264.0;547.0;973.0
311.0;358.0;498.0;184.0;804;888.0;-301.0;209.0;582.0;962.0
300.0;340.0;497.0;179.0;806;884.0;-294.0;206.0;556.0;962.0
347.0;343.0;430.0;181.0;800;868.0;-344.0;297.0;593.0;968.0
330.0;325.0;431.0;183.0;795;888.0;-370.0;294.0;614.0;951.0
282.0;382.0;446.0;178.0;798;876.0;-372.0;296.0;633.0;960.0
299.0;330.0;493.0;178.0;806;877.0;-300.0;180.0;595.0;961.0
306.0;349.0;483.0;175.0;807;896.0;-300.0;214.0;562.0;969.0
220.0;345.0;450.0;224.0;803;895.0;-242.0;204.0;522.0;943.0
324.0;348.0;438.0;217.0;799;874.0;-283.0;183.0;566.0;952.0
305.0;340.0;439.0;216.0;804;878.0;-334.0;200.0;608.0;962.0
326.0;349.0;446.0;216.0;795;868.0;-303.0;254.0;599.0;942.0
338.0;337.0;454.0;226.0;796;868.0;-291.0;230.0;627.0;953.0
375.0;377.0;447.0;211.0;801;865.0;-296.0;234.0;587.0;969.0
411.0;387.0;449.0;198.0;805;867.0;-333.0;223.0;610.0;926.0
384.0;296.0;373.0;296.0;784;989.0;-375.0;232.0;585.0;1111.0
366.0;330.0;454.0;183.0;800;885.0;-336.0;303.0;573.0;949.0
377.0;360.0;448.0;211.0;797;879.0;-325.0;276.0;588.0;970.0
303.0;350.0;464.0;194.0;803;884.0;-324.0;255.0;603.0;945.0
295.0;334.0;453.0;198.0;804;870.0;-323.0;260.0;641.0;956.0
328.0;330.0;464.0;200.0;797;886.0;-307.0;249.0;582.0;971.0
332.0;341.0;467.0;194.0;797;877.0;-303.0;286.0;572.0;963.0
341.0;366.0;459.0;200.0;796;883.0;-306.0;253.0;586.0;976.0
352.0;345.0;452.0;202.0;797;882.0;-311.0;259.0;602.0;953.0
358.0;361.0;452.0;209.0;800;886.0;-311.0;247.0;550.0;965.0
361.0;371.0;456.0;197.0;801;846.0;-304.0;245.0;581.0;945.0
390.0;369.0;463.0;203.0;804;847.0;-315.0;251.0;645.0;960.0
364.0;366.0;457.0;205.0;806;878.0;-331.0;245.0;592.0;960.0
356.0;310.0;467.0;195.0;796;881.0;-341.0;285.0;606.0;971.0
367.0;340.0;464.0;191.0;794;887.0;-349.0;262.0;564.0;972.0
314.0;320.0;455.0;172.0;794;877.0;-320.0;255.0;519.0;990.0
350.0;321.0;460.0;172.0;798;886.0;-316.0;257.0;577.0;967.0
313.0;329.0;452.0;196.0;798;912.0;-338.0;266.0;566.0;947.0
311.0;322.0;452.0;196.0;801;918.0;-312.0;278.0;599.0;943.0
253.0;341.0;430.0;190.0;797;880.0;-311.0;243.0;631.0;932.0
347.0;357.0;493.0;197.0;801;894.0;-311.0;244.0;611.0;972.0
376.0;379.0;478.0;195.0;802;904.0;-315.0;266.0;599.0;980.0
403.0;346.0;432.0;179.0;805;880.0;-338.0;252.0;557.0;949.0
337.0;348.0;462.0;187.0;806;887.0;-348.0;277.0;599.0;953.0
336.0;322.0;475.0;181.0;804;871.0;-338.0;265.0;582.0;961.0
330.0;339.0;487.0;171.0;803;866.0;-328.0;264.0;596.0;962.0
325.0;340.0;488.0;171.0;803;886.0;-328.0;269.0;557.0;971.0
330.0;339.0;460.0;180.0;791;887.0;-304.0;257.0;585.0;962.0
306.0;321.0;441.0;187.0;794;868.0;-303.0;230.0;611.0;960.0
290.0;302.0;458.0;202.0;802;893.0;-306.0;243.0;630.0;952.0
291.0;253.0;461.0;184.0;804;902.0;-293.0;243.0;614.0;1028.0
322.0;361.0;488.0;176.0;803;877.0;-342.0;234.0;550.0;968.0
301.0;359.0;493.0;180.0;802;872.0;-289.0;220.0;544.0;943.0
274.0;388.0;491.0;189.0;807;878.0;-296.0;199.0;565.0;950.0
270.0;334.0;486.0;231.0;799;854.0;-291.0;177.0;584.0;948.0
249.0;313.0;483.0;234.0;797;840.0;-282.0;204.0;538.0;943.0
253.0;319.0;458.0;207.0;795;845.0;-316.0;166.0;548.0;958.0
283.0;362.0;487.0;181.0;801;877.0;-293.0;205.0;542.0;959.0
278.0;317.0;488.0;181.0;805;886.0;-305.0;194.0;531.0;951.0
282.0;344.0;498.0;193.0;805;869.0;-337.0;223.0;532.0;946.0
309.0;350.0;503.0;166.0;806;890.0;-372.0;249.0;575.0;964.0
358.0;402.0;498.0;240.0;801;841.0;-340.0;204.0;595.0;933.0
380.0;319.0;384.0;184.0;780;971.0;-248.0;225.0;489.0;1009.0
133.0;298.0;352.0;306.0;853;980.0;-556.0;40.0;485.0;1234.0
353.0;340.0;568.0;232.0;806;823.0;-323.0;9.0;516.0;962.0
395.0;332.0;496.0;219.0;812;894.0;-268.0;215.0;582.0;971.0
387.0;319.0;535.0;193.0;810;913.0;-248.0;197.0;720.0;946.0
