InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
609.0;-569.0;693.0;193.0;-365.0;645.0;510.0;-830.0;169.0;-18.0;-136.0;-171.0
603.0;-603.0;702.0;145.0;-353.0;667.0;520.0;-832.0;118.0;-32.0;-106.0;-220.0
397.0;-605.0;727.0;202.0;-260.0;670.0;603.0;-931.0;38.0;-189.0;89.0;-299.0
407.0;-602.0;727.0;201.0;-260.0;660.0;604.0;-928.0;37.0;-191.0;101.0;-297.0
-68.0;-204.0;550.0;-722.0;243.0;94.0;476.0;-526.0;-469.0;-449.0;625.0;-722.0
-443.0;596.0;788.0;72.0;-111.0;-618.0;603.0;868.0;160.0;188.0;-278.0;465.0
-411.0;271.0;-1.0;-814.0;467.0;-374.0;137.0;221.0;-480.0;-443.0;608.0;-591.0
428.0;-587.0;736.0;210.0;-254.0;644.0;599.0;-921.0;29.0;-193.0;122.0;-287.0
446.0;-583.0;742.0;208.0;-251.0;643.0;597.0;-918.0;18.0;-190.0;137.0;-290.0
473.0;-590.0;747.0;304.0;-302.0;674.0;563.0;-889.0;-10.0;-258.0;107.0;-224.0
471.0;-586.0;749.0;311.0;-300.0;664.0;562.0;-886.0;-14.0;-266.0;116.0;-231.0
473.0;-580.0;752.0;307.0;-300.0;651.0;559.0;-875.0;-16.0;-301.0;126.0;-259.0
517.0;-567.0;757.0;262.0;-310.0;639.0;546.0;-858.0;-6.0;-337.0;125.0;-316.0
609.0;-590.0;730.0;287.0;-342.0;671.0;521.0;-825.0;-18.0;-52.0;63.0;-93.0
631.0;-571.0;731.0;258.0;-364.0;642.0;507.0;-803.0;-5.0;62.0;118.0;-134.0
630.0;-576.0;737.0;224.0;-356.0;642.0;508.0;-804.0;-15.0;56.0;125.0;-161.0
611.0;-613.0;700.0;213.0;-361.0;675.0;529.0;-819.0;56.0;5.0;50.0;-191.0
610.0;-599.0;695.0;238.0;-368.0;679.0;523.0;-818.0;78.0;-9.0;32.0;-161.0
607.0;-590.0;760.0;41.0;-318.0;678.0;514.0;-822.0;-15.0;-33.0;21.0;-247.0
615.0;-577.0;754.0;100.0;-317.0;666.0;521.0;-822.0;-35.0;-13.0;52.0;-208.0
620.0;-569.0;739.0;162.0;-332.0;660.0;524.0;-827.0;-8.0;-15.0;50.0;-177.0
616.0;-560.0;727.0;212.0;-349.0;654.0;521.0;-831.0;38.0;-35.0;2.0;-144.0
611.0;-554.0;722.0;232.0;-354.0;651.0;519.0;-834.0;63.0;-43.0;-23.0;-129.0
597.0;-541.0;710.0;259.0;-368.0;637.0;511.0;-843.0;112.0;-58.0;-72.0;-90.0
602.0;-552.0;696.0;211.0;-370.0;637.0;511.0;-844.0;144.0;-55.0;-104.0;-119.0
593.0;-564.0;702.0;331.0;-391.0;667.0;496.0;-825.0;100.0;19.0;24.0;-50.0
329.0;-556.0;781.0;285.0;-212.0;626.0;577.0;-931.0;-82.0;-132.0;184.0;-382.0
338.0;-552.0;783.0;287.0;-222.0;625.0;570.0;-928.0;-74.0;-139.0;175.0;-374.0
363.0;-547.0;785.0;298.0;-240.0;634.0;558.0;-920.0;-59.0;-130.0;152.0;-355.0
391.0;-549.0;782.0;318.0;-258.0;648.0;550.0;-915.0;-43.0;-135.0;125.0;-360.0
393.0;-554.0;779.0;342.0;-271.0;665.0;544.0;-907.0;-28.0;-147.0;99.0;-369.0
409.0;-561.0;776.0;368.0;-281.0;676.0;539.0;-899.0;-19.0;-152.0;83.0;-371.0
413.0;-563.0;775.0;378.0;-284.0;678.0;537.0;-894.0;-18.0;-162.0;80.0;-374.0
425.0;-588.0;764.0;523.0;-240.0;760.0;581.0;-771.0;-5.0;-278.0;64.0;-347.0
480.0;-565.0;767.0;489.0;-306.0;666.0;528.0;-806.0;-2.0;-249.0;65.0;-291.0
498.0;-562.0;767.0;481.0;-310.0;661.0;526.0;-806.0;-1.0;-239.0;67.0;-257.0
527.0;-549.0;768.0;427.0;-332.0;650.0;507.0;-818.0;12.0;-222.0;54.0;-197.0
553.0;-522.0;775.0;331.0;-363.0;637.0;463.0;-803.0;46.0;-263.0;24.0;-167.0
553.0;-522.0;775.0;338.0;-363.0;637.0;461.0;-799.0;47.0;-261.0;24.0;-171.0
554.0;-524.0;775.0;358.0;-362.0;637.0;461.0;-795.0;46.0;-247.0;26.0;-175.0
559.0;-527.0;774.0;381.0;-360.0;641.0;462.0;-787.0;44.0;-239.0;24.0;-187.0
584.0;-539.0;773.0;383.0;-350.0;659.0;473.0;-767.0;39.0;-281.0;25.0;-233.0
589.0;-541.0;774.0;358.0;-345.0;660.0;476.0;-761.0;36.0;-306.0;27.0;-240.0
589.0;-540.0;775.0;351.0;-344.0;659.0;477.0;-759.0;35.0;-312.0;29.0;-241.0
590.0;-538.0;778.0;302.0;-339.0;654.0;479.0;-743.0;29.0;-356.0;36.0;-242.0
590.0;-537.0;780.0;223.0;-334.0;654.0;482.0;-713.0;20.0;-416.0;43.0;-259.0
589.0;-538.0;779.0;226.0;-334.0;655.0;483.0;-712.0;19.0;-413.0;43.0;-265.0
587.0;-540.0;777.0;237.0;-334.0;657.0;485.0;-708.0;20.0;-411.0;41.0;-273.0
581.0;-545.0;773.0;270.0;-336.0;660.0;489.0;-697.0;23.0;-405.0;35.0;-291.0
584.0;-565.0;760.0;474.0;-333.0;668.0;507.0;-669.0;32.0;-296.0;27.0;-287.0
517.0;-529.0;806.0;78.0;-137.0;587.0;576.0;-754.0;-226.0;-447.0;339.0;-380.0
604.0;-604.0;716.0;135.0;-338.0;664.0;527.0;-839.0;84.0;-50.0;-80.0;-220.0
600.0;-566.0;708.0;328.0;-386.0;668.0;498.0;-817.0;87.0;23.0;32.0;-67.0
614.0;-573.0;731.0;219.0;-352.0;660.0;520.0;-815.0;15.0;26.0;106.0;-168.0
610.0;-572.0;705.0;206.0;-388.0;659.0;512.0;-816.0;51.0;81.0;49.0;-152.0
606.0;-592.0;725.0;137.0;-371.0;685.0;513.0;-816.0;46.0;52.0;22.0;-216.0
594.0;-519.0;764.0;264.0;-357.0;638.0;492.0;-763.0;-32.0;-299.0;141.0;-222.0
608.0;-520.0;760.0;252.0;-376.0;646.0;478.0;-761.0;-7.0;-286.0;109.0;-208.0
613.0;-521.0;757.0;249.0;-384.0;647.0;472.0;-761.0;2.0;-278.0;96.0;-200.0
624.0;-516.0;748.0;250.0;-406.0;641.0;454.0;-765.0;25.0;-253.0;70.0;-185.0
620.0;-517.0;744.0;256.0;-410.0;641.0;451.0;-771.0;39.0;-235.0;48.0;-178.0
619.0;-518.0;742.0;258.0;-411.0;641.0;451.0;-772.0;40.0;-232.0;43.0;-178.0
607.0;-530.0;737.0;260.0;-406.0;649.0;456.0;-784.0;41.0;-215.0;31.0;-185.0
601.0;-534.0;736.0;261.0;-404.0;653.0;457.0;-789.0;40.0;-205.0;25.0;-187.0
606.0;-598.0;721.0;130.0;-371.0;688.0;518.0;-812.0;39.0;47.0;19.0;-227.0
612.0;-614.0;715.0;153.0;-348.0;691.0;527.0;-818.0;71.0;1.0;-27.0;-208.0
617.0;-611.0;695.0;211.0;-372.0;695.0;516.0;-818.0;88.0;6.0;-38.0;-174.0
621.0;-613.0;687.0;225.0;-382.0;692.0;512.0;-814.0;90.0;15.0;-36.0;-164.0
638.0;-555.0;647.0;514.0;-455.0;601.0;434.0;-699.0;200.0;-12.0;-70.0;13.0
626.0;-504.0;643.0;470.0;-448.0;576.0;447.0;-728.0;136.0;10.0;37.0;-11.0
629.0;-496.0;630.0;403.0;-457.0;591.0;445.0;-758.0;129.0;54.0;31.0;-39.0
636.0;-496.0;622.0;360.0;-463.0;597.0;446.0;-771.0;152.0;86.0;-6.0;-46.0
641.0;-500.0;616.0;326.0;-467.0;602.0;442.0;-775.0;167.0;126.0;-40.0;-49.0
609.0;-609.0;664.0;326.0;-414.0;677.0;474.0;-799.0;167.0;18.0;-104.0;-121.0
609.0;-612.0;668.0;325.0;-409.0;676.0;475.0;-799.0;169.0;6.0;-108.0;-125.0
610.0;-616.0;670.0;323.0;-408.0;676.0;477.0;-798.0;171.0;-1.0;-110.0;-128.0
646.0;-591.0;697.0;285.0;-400.0;697.0;466.0;-782.0;74.0;100.0;-15.0;-99.0
644.0;-584.0;691.0;298.0;-408.0;685.0;462.0;-778.0;81.0;112.0;-1.0;-91.0
611.0;-498.0;659.0;350.0;-438.0;606.0;448.0;-799.0;176.0;91.0;-59.0;-46.0
605.0;-498.0;653.0;340.0;-438.0;609.0;463.0;-811.0;190.0;74.0;-67.0;-50.0
598.0;-524.0;647.0;316.0;-433.0;621.0;474.0;-820.0;188.0;42.0;-63.0;-82.0
613.0;-559.0;650.0;326.0;-442.0;648.0;475.0;-818.0;105.0;26.0;37.0;-55.0
594.0;-595.0;770.0;80.0;-284.0;640.0;537.0;-829.0;-45.0;-50.0;78.0;-246.0
564.0;-547.0;625.0;444.0;-462.0;648.0;471.0;-805.0;196.0;-78.0;-80.0;33.0
393.0;-607.0;740.0;410.0;-85.0;811.0;667.0;-805.0;-205.0;-307.0;231.0;-363.0
391.0;-581.0;750.0;413.0;-170.0;699.0;635.0;-863.0;-108.0;-251.0;146.0;-167.0
127.0;-710.0;756.0;535.0;-91.0;794.0;648.0;-765.0;-80.0;-353.0;102.0;-168.0
377.0;-594.0;745.0;416.0;-170.0;713.0;640.0;-870.0;-97.0;-228.0;125.0;-129.0
314.0;-735.0;755.0;534.0;-81.0;892.0;649.0;-827.0;-83.0;-170.0;28.0;-120.0
379.0;-600.0;740.0;403.0;-168.0;719.0;645.0;-878.0;-101.0;-209.0;127.0;-120.0
399.0;-600.0;746.0;381.0;-175.0;720.0;634.0;-881.0;-112.0;-205.0;143.0;-120.0
428.0;-580.0;767.0;325.0;-176.0;707.0;607.0;-891.0;-146.0;-200.0;185.0;-129.0
437.0;-570.0;777.0;301.0;-174.0;702.0;594.0;-892.0;-160.0;-200.0;205.0;-135.0
609.0;-556.0;753.0;201.0;-309.0;630.0;531.0;-824.0;-5.0;-21.0;45.0;-180.0
605.0;-541.0;747.0;246.0;-319.0;632.0;524.0;-823.0;42.0;-29.0;-4.0;-157.0
602.0;-537.0;744.0;258.0;-321.0;631.0;524.0;-824.0;64.0;-33.0;-25.0;-145.0
602.0;-534.0;724.0;231.0;-332.0;633.0;523.0;-834.0;121.0;-18.0;-86.0;-114.0
604.0;-541.0;715.0;216.0;-343.0;637.0;519.0;-833.0;122.0;-8.0;-93.0;-121.0
439.0;-566.0;781.0;294.0;-174.0;700.0;588.0;-893.0;-165.0;-194.0;212.0;-136.0
650.0;-581.0;708.0;362.0;-385.0;670.0;471.0;-764.0;72.0;112.0;-9.0;-14.0
442.0;-562.0;784.0;288.0;-177.0;699.0;583.0;-894.0;-171.0;-185.0;217.0;-136.0
445.0;-560.0;786.0;281.0;-179.0;697.0;578.0;-895.0;-175.0;-178.0;222.0;-136.0
609.0;-515.0;655.0;353.0;-419.0;591.0;462.0;-789.0;231.0;131.0;-155.0;4.0
454.0;-558.0;790.0;265.0;-182.0;695.0;571.0;-895.0;-179.0;-171.0;225.0;-138.0
463.0;-560.0;791.0;260.0;-183.0;697.0;568.0;-892.0;-179.0;-173.0;222.0;-148.0
469.0;-564.0;792.0;266.0;-178.0;704.0;568.0;-888.0;-177.0;-170.0;213.0;-159.0
623.0;-598.0;714.0;181.0;-327.0;687.0;545.0;-831.0;48.0;-10.0;-28.0;-154.0
621.0;-593.0;709.0;222.0;-333.0;690.0;542.0;-828.0;62.0;-9.0;-43.0;-137.0
617.0;-568.0;707.0;349.0;-355.0;683.0;532.0;-810.0;68.0;-27.0;-27.0;-27.0
619.0;-565.0;707.0;374.0;-362.0;677.0;529.0;-799.0;56.0;-12.0;-25.0;-24.0
635.0;-564.0;722.0;360.0;-351.0;672.0;529.0;-787.0;18.0;27.0;23.0;-50.0
648.0;-562.0;750.0;273.0;-319.0;658.0;530.0;-788.0;-71.0;84.0;128.0;-110.0
642.0;-579.0;767.0;176.0;-309.0;668.0;518.0;-801.0;-56.0;68.0;96.0;-168.0
641.0;-590.0;761.0;156.0;-316.0;671.0;519.0;-801.0;-48.0;61.0;75.0;-181.0
638.0;-603.0;753.0;146.0;-316.0;674.0;527.0;-803.0;-29.0;54.0;49.0;-184.0
625.0;-612.0;746.0;147.0;-306.0;685.0;529.0;-817.0;24.0;11.0;-32.0;-183.0
623.0;-608.0;747.0;148.0;-302.0;690.0;532.0;-821.0;32.0;2.0;-47.0;-186.0
620.0;-605.0;737.0;156.0;-317.0;697.0;528.0;-825.0;49.0;-11.0;-69.0;-190.0
622.0;-607.0;719.0;175.0;-345.0;696.0;518.0;-823.0;61.0;-11.0;-78.0;-191.0
627.0;-611.0;700.0;201.0;-368.0;686.0;508.0;-818.0;71.0;8.0;-72.0;-174.0
642.0;-598.0;678.0;282.0;-395.0;678.0;494.0;-798.0;115.0;48.0;-102.0;-92.0
639.0;-580.0;664.0;312.0;-408.0;668.0;487.0;-797.0;141.0;40.0;-117.0;-52.0
630.0;-536.0;670.0;422.0;-421.0;655.0;474.0;-778.0;129.0;30.0;-86.0;50.0
631.0;-534.0;675.0;435.0;-420.0;653.0;473.0;-770.0;120.0;34.0;-79.0;51.0
639.0;-536.0;686.0;443.0;-414.0;653.0;476.0;-758.0;98.0;48.0;-55.0;40.0
637.0;-611.0;727.0;220.0;-357.0;689.0;494.0;-796.0;-4.0;87.0;40.0;-127.0
652.0;-542.0;695.0;421.0;-406.0;653.0;484.0;-754.0;57.0;68.0;-8.0;17.0
663.0;-552.0;708.0;385.0;-390.0;648.0;492.0;-756.0;10.0;93.0;58.0;-13.0
637.0;-587.0;700.0;326.0;-388.0;681.0;492.0;-781.0;34.0;91.0;13.0;-68.0
665.0;-554.0;719.0;362.0;-378.0;643.0;496.0;-758.0;-17.0;101.0;90.0;-30.0
655.0;-581.0;734.0;210.0;-370.0;672.0;492.0;-788.0;9.0;77.0;15.0;-141.0
574.0;-598.0;-653.0;183.0;397.0;538.0;-547.0;-845.0;500.0;-37.0;-299.0;-223.0
217.0;-339.0;-197.0;776.0;2.0;249.0;-165.0;-166.0;283.0;485.0;-716.0;648.0
-588.0;586.0;-708.0;-296.0;397.0;-638.0;-459.0;783.0;-44.0;266.0;-60.0;227.0
501.0;-510.0;708.0;348.0;-438.0;758.0;351.0;-769.0;187.0;-428.0;-263.0;-238.0
629.0;-574.0;686.0;375.0;-406.0;673.0;487.0;-777.0;94.0;64.0;-44.0;-29.0
642.0;-600.0;722.0;160.0;-370.0;676.0;502.0;-798.0;41.0;71.0;-32.0;-170.0
608.0;-566.0;660.0;361.0;-419.0;657.0;488.0;-816.0;147.0;-19.0;-79.0;-11.0
612.0;-562.0;667.0;375.0;-414.0;659.0;487.0;-813.0;148.0;-11.0;-79.0;11.0
612.0;-558.0;668.0;407.0;-418.0;642.0;484.0;-790.0;154.0;34.0;-66.0;26.0
612.0;-559.0;665.0;396.0;-417.0;639.0;485.0;-797.0;156.0;28.0;-61.0;25.0
611.0;-566.0;660.0;362.0;-419.0;642.0;480.0;-806.0;146.0;10.0;-55.0;-7.0
620.0;-577.0;658.0;329.0;-419.0;663.0;483.0;-806.0;153.0;10.0;-64.0;-38.0
625.0;-613.0;703.0;212.0;-364.0;690.0;508.0;-814.0;61.0;12.0;-1.0;-173.0
615.0;-560.0;669.0;385.0;-416.0;660.0;483.0;-808.0;146.0;-8.0;-83.0;18.0
618.0;-563.0;674.0;392.0;-416.0;662.0;478.0;-803.0;141.0;-5.0;-88.0;14.0
616.0;-517.0;639.0;408.0;-443.0;634.0;434.0;-776.0;223.0;68.0;-144.0;-9.0
614.0;-511.0;648.0;424.0;-440.0;633.0;435.0;-774.0;213.0;65.0;-136.0;1.0
615.0;-509.0;666.0;442.0;-428.0;639.0;444.0;-769.0;198.0;65.0;-123.0;11.0
618.0;-520.0;679.0;446.0;-420.0;646.0;452.0;-760.0;175.0;75.0;-102.0;-7.0
599.0;-601.0;738.0;120.0;-312.0;707.0;531.0;-831.0;42.0;-42.0;-11.0;-247.0
588.0;-611.0;758.0;46.0;-285.0;673.0;540.0;-825.0;11.0;-47.0;40.0;-291.0
622.0;-527.0;688.0;439.0;-413.0;652.0;457.0;-758.0;162.0;80.0;-89.0;-24.0
636.0;-569.0;731.0;288.0;-366.0;673.0;484.0;-778.0;64.0;109.0;17.0;-161.0
595.0;-583.0;756.0;106.0;-335.0;680.0;502.0;-802.0;46.0;64.0;32.0;-304.0
556.0;-597.0;727.0;95.0;-335.0;669.0;525.0;-853.0;27.0;-124.0;69.0;-241.0
598.0;-549.0;755.0;187.0;-308.0;651.0;538.0;-832.0;-21.0;-59.0;125.0;-216.0
554.0;-609.0;641.0;317.0;-412.0;686.0;491.0;-811.0;84.0;-24.0;26.0;-93.0
551.0;-617.0;-750.0;111.0;259.0;690.0;-542.0;-850.0;-9.0;-44.0;105.0;-301.0
587.0;-610.0;661.0;268.0;-407.0;660.0;484.0;-831.0;127.0;-41.0;-26.0;-109.0
582.0;-548.0;742.0;210.0;-315.0;653.0;542.0;-847.0;16.0;-64.0;93.0;-166.0
589.0;-613.0;655.0;294.0;-414.0;669.0;476.0;-824.0;136.0;-27.0;-40.0;-93.0
365.0;-611.0;659.0;450.0;-374.0;674.0;520.0;-866.0;71.0;-206.0;66.0;-356.0
600.0;-628.0;649.0;339.0;-423.0;715.0;449.0;-804.0;130.0;2.0;-51.0;-61.0
585.0;-575.0;735.0;167.0;-307.0;665.0;550.0;-846.0;26.0;-58.0;83.0;-190.0
582.0;-597.0;741.0;125.0;-286.0;674.0;561.0;-844.0;-7.0;-65.0;98.0;-241.0
622.0;-572.0;672.0;257.0;-430.0;679.0;477.0;-820.0;104.0;37.0;17.0;-85.0
610.0;-517.0;654.0;323.0;-436.0;625.0;474.0;-811.0;177.0;28.0;-56.0;-42.0
613.0;-527.0;642.0;307.0;-432.0;643.0;488.0;-808.0;194.0;31.0;-85.0;-67.0
624.0;-562.0;640.0;284.0;-426.0;663.0;496.0;-804.0;187.0;39.0;-83.0;-88.0
529.0;-555.0;770.0;17.0;-235.0;628.0;581.0;-850.0;-62.0;-153.0;176.0;-352.0
630.0;-582.0;642.0;276.0;-421.0;673.0;495.0;-803.0;173.0;48.0;-77.0;-100.0
623.0;-625.0;711.0;184.0;-373.0;678.0;508.0;-809.0;41.0;58.0;72.0;-184.0
543.0;-608.0;752.0;94.0;-274.0;686.0;560.0;-842.0;23.0;-32.0;28.0;-346.0
629.0;-593.0;637.0;340.0;-428.0;692.0;502.0;-781.0;117.0;77.0;-9.0;-61.0
623.0;-576.0;637.0;330.0;-426.0;685.0;503.0;-789.0;132.0;79.0;-22.0;-69.0
613.0;-545.0;644.0;347.0;-423.0;671.0;508.0;-793.0;157.0;86.0;-35.0;-41.0
603.0;-531.0;646.0;357.0;-428.0;662.0;501.0;-795.0;159.0;78.0;-40.0;-38.0
596.0;-518.0;675.0;348.0;-419.0;627.0;495.0;-811.0;113.0;41.0;18.0;-61.0
604.0;-542.0;689.0;306.0;-399.0;626.0;507.0;-815.0;39.0;37.0;103.0;-103.0
611.0;-619.0;710.0;222.0;-372.0;680.0;520.0;-814.0;15.0;36.0;97.0;-183.0
548.0;-608.0;751.0;106.0;-274.0;675.0;560.0;-841.0;13.0;-31.0;54.0;-337.0
552.0;-606.0;750.0;123.0;-274.0;665.0;558.0;-839.0;6.0;-24.0;76.0;-326.0
557.0;-602.0;750.0;144.0;-277.0;659.0;556.0;-838.0;5.0;-16.0;85.0;-312.0
552.0;-567.0;740.0;161.0;-282.0;656.0;566.0;-853.0;65.0;-55.0;32.0;-244.0
604.0;-637.0;668.0;253.0;-384.0;682.0;523.0;-816.0;74.0;61.0;21.0;-153.0
617.0;-594.0;648.0;294.0;-406.0;670.0;517.0;-800.0;132.0;87.0;-31.0;-108.0
613.0;-530.0;634.0;346.0;-428.0;615.0;505.0;-794.0;179.0;81.0;-53.0;-64.0
614.0;-522.0;634.0;358.0;-433.0;604.0;500.0;-792.0;182.0;84.0;-53.0;-52.0
616.0;-516.0;636.0;369.0;-436.0;599.0;497.0;-790.0;185.0;88.0;-50.0;-39.0
624.0;-506.0;652.0;393.0;-436.0;618.0;484.0;-769.0;129.0;82.0;23.0;-40.0
626.0;-514.0;654.0;381.0;-435.0;620.0;485.0;-770.0;105.0;75.0;50.0;-54.0
629.0;-525.0;657.0;366.0;-433.0;623.0;487.0;-773.0;78.0;72.0;80.0;-67.0
638.0;-580.0;671.0;326.0;-419.0;638.0;498.0;-775.0;37.0;93.0;134.0;-98.0
635.0;-610.0;671.0;298.0;-425.0;683.0;489.0;-781.0;72.0;87.0;58.0;-116.0
526.0;-554.0;755.0;120.0;-266.0;642.0;573.0;-868.0;17.0;-118.0;81.0;-273.0
397.0;-591.0;684.0;528.0;-402.0;675.0;522.0;-775.0;46.0;-286.0;116.0;-227.0
406.0;-586.0;687.0;496.0;-403.0;671.0;517.0;-795.0;44.0;-276.0;118.0;-239.0
443.0;-569.0;701.0;373.0;-408.0;662.0;491.0;-844.0;47.0;-261.0;109.0;-275.0
463.0;-559.0;712.0;319.0;-410.0;665.0;473.0;-857.0;41.0;-259.0;106.0;-280.0
471.0;-554.0;717.0;294.0;-409.0;666.0;466.0;-861.0;37.0;-261.0;107.0;-283.0
486.0;-546.0;730.0;253.0;-406.0;666.0;451.0;-863.0;30.0;-270.0;109.0;-286.0
535.0;-524.0;757.0;225.0;-403.0;658.0;412.0;-858.0;11.0;-275.0;123.0;-267.0
565.0;-503.0;775.0;212.0;-402.0;651.0;379.0;-852.0;-1.0;-295.0;126.0;-256.0
581.0;-485.0;784.0;200.0;-405.0;643.0;352.0;-849.0;-2.0;-305.0;122.0;-253.0
528.0;-555.0;767.0;50.0;-244.0;633.0;578.0;-857.0;-36.0;-147.0;146.0;-331.0
527.0;-556.0;763.0;79.0;-251.0;638.0;577.0;-862.0;-14.0;-138.0;119.0;-310.0
526.0;-556.0;758.0;102.0;-259.0;640.0;576.0;-866.0;4.0;-128.0;98.0;-290.0
585.0;-475.0;788.0;201.0;-409.0;637.0;338.0;-849.0;-1.0;-304.0;119.0;-254.0
589.0;-467.0;791.0;201.0;-411.0;633.0;328.0;-850.0;-1.0;-300.0;120.0;-252.0
550.0;-630.0;-712.0;109.0;307.0;666.0;-576.0;-853.0;19.0;-81.0;108.0;-281.0
581.0;-639.0;-677.0;61.0;348.0;695.0;-577.0;-854.0;40.0;-141.0;98.0;-233.0
570.0;-637.0;-684.0;30.0;338.0;689.0;-589.0;-853.0;21.0;-159.0;122.0;-256.0
542.0;-632.0;-716.0;-33.0;292.0;674.0;-594.0;-854.0;-30.0;-187.0;183.0;-303.0
537.0;-640.0;-704.0;-2.0;314.0;694.0;-571.0;-823.0;31.0;-363.0;89.0;-260.0
614.0;-494.0;746.0;170.0;-439.0;659.0;342.0;-825.0;48.0;-137.0;48.0;-207.0
604.0;-472.0;778.0;154.0;-427.0;645.0;322.0;-851.0;15.0;-230.0;93.0;-218.0
