MotorData.IsAcceleration;NVL_Recv_Storage.GL_LightBarrier;NVL_Send_Storage.ActivateStorage;MotorData.Motor_Pos2reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Storage.GL_I_Slider_OUT;NVL_Recv_Storage.GL_I_Slider_IN;NVL_Recv_Storage.GL_I_ProcessStarted;PLC_PRG.Gripper;MotorData.Motor_Pos3reached
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;?;-3;-9;0;1;0;0;0
0;1;0;0;?;0;7;0;1;0;0;0
0;1;0;0;?;4;7;0;1;0;0;0
0;1;0;0;?;-1;20;0;1;0;0;0
0;1;0;0;?;-1;20;0;1;0;0;0
0;1;0;0;?;0;0;0;1;0;0;0
0;1;0;0;?;0;0;0;1;0;0;0
0;1;0;0;0;2;7;0;1;0;0;0
0;1;0;0;0;0;20;0;?;0;0;0
0;1;0;0;0;2;-9;0;?;0;0;0
0;1;?;0;0;2;-9;0;?;0;0;0
0;1;?;0;0;0;12;0;?;0;0;0
0;1;?;0;0;-1;12;0;?;0;0;0
0;1;?;0;0;0;0;0;?;0;0;0
0;1;?;0;0;0;0;0;?;0;0;0
0;1;?;0;0;-1;-9;0;1;0;0;0
0;1;?;0;0;0;0;0;1;0;0;0
0;1;0;0;0;-1;0;0;1;0;0;0
0;1;0;0;0;-3;7;0;1;0;0;0
0;1;0;0;0;-3;7;0;1;0;0;0
0;1;0;0;0;-3;7;0;1;0;0;0
0;1;0;0;0;1;0;0;1;0;0;0
0;1;0;0;0;0;7;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;3;-14;0;1;0;0;0
0;1;0;0;0;0;7;0;1;0;0;0
?;1;0;0;0;0;7;0;1;0;0;0
?;1;0;0;0;0;7;0;1;0;0;0
?;1;0;0;0;3;7;0;1;0;0;0
?;1;0;0;0;-1;0;0;1;0;0;0
?;1;0;0;0;0;-9;0;1;0;0;0
?;1;0;0;0;-1;7;0;1;0;0;0
?;1;0;0;0;-1;7;0;1;0;0;0
0;1;0;0;0;-1;7;0;1;0;0;0
0;1;0;0;0;-1;3;0;1;0;0;0
0;1;0;0;0;-3;0;0;1;0;0;0
0;1;0;0;0;0;16;0;1;0;0;0
0;1;0;0;0;-1;12;0;1;0;0;0
0;1;0;0;?;1;7;0;1;0;0;0
0;1;0;0;?;1;7;0;1;0;0;0
0;1;0;0;?;4;-5;0;1;0;0;0
0;1;0;0;?;4;-5;0;1;0;0;0
0;1;0;0;?;2;12;0;1;0;0;0
0;1;0;0;?;0;0;0;1;0;0;0
0;1;0;0;?;-5;12;0;1;0;0;0
0;1;0;0;?;-5;12;0;1;0;0;0
0;1;0;0;?;0;3;0;1;0;0;0
0;1;0;0;?;0;-5;0;1;0;0;0
0;1;0;0;?;0;-14;0;1;0;0;0
0;1;0;0;0;?;-14;0;1;0;0;0
0;1;0;0;0;?;0;0;1;0;0;0
0;1;0;0;0;-3;16;0;1;0;0;0
0;1;0;0;0;2;3;?;1;0;0;0
0;1;0;0;0;0;3;?;1;0;0;0
0;1;0;0;0;0;3;?;1;0;0;0
0;1;0;0;0;0;3;?;1;0;0;0
0;1;0;0;0;-1;-5;0;1;0;0;0
?;1;0;0;0;0;0;0;1;0;0;0
?;1;0;?;0;2;7;0;1;0;0;0
?;1;0;?;0;0;7;0;1;0;0;0
0;1;0;?;0;0;7;0;1;0;0;0
0;1;0;?;0;1;3;0;1;0;0;0
?;1;0;?;0;-1;-5;0;1;0;0;0
?;1;0;?;0;-1;3;0;1;0;0;0
?;1;0;?;0;0;-9;0;1;0;0;0
?;1;0;?;0;0;-9;0;1;0;0;0
?;1;0;0;0;0;12;0;1;0;0;0
?;1;0;0;0;0;7;0;1;0;0;0
?;1;0;0;0;-1;12;0;1;0;0;0
?;1;0;0;0;-1;12;0;1;0;0;0
?;1;0;0;0;-1;12;0;1;0;0;0
?;1;0;0;0;0;-5;0;1;0;0;0
?;1;0;0;0;1;0;0;1;0;0;0
?;?;0;0;0;-1;-9;0;1;0;0;0
?;?;0;0;0;0;12;0;1;0;0;0
?;?;0;0;0;0;12;0;1;0;0;0
?;?;0;0;0;2;7;0;1;0;0;0
0;?;0;0;0;0;-5;0;1;0;0;0
0;?;0;0;0;-1;12;0;1;0;0;0
0;?;0;0;0;2;3;0;1;0;0;0
0;?;0;0;0;2;3;0;1;0;0;0
0;?;0;0;0;-3;0;0;1;0;0;0
0;?;0;0;0;1;7;0;1;0;0;0
0;?;0;0;0;1;7;0;1;0;0;0
0;?;0;0;0;2;-5;0;1;0;0;0
0;1;0;0;0;2;-5;0;1;0;0;0
0;1;0;0;0;1;-5;0;1;0;0;0
0;1;0;0;0;-1;-5;0;1;0;0;0
0;1;0;0;0;-1;-9;?;1;0;0;0
0;1;0;0;0;0;-14;?;1;0;0;0
0;1;0;0;0;0;-14;?;1;0;0;0
0;1;0;0;0;0;-5;?;1;0;0;0
0;1;0;0;0;-1;?;?;1;0;0;0
0;1;0;0;0;2;?;?;?;0;0;0
0;1;0;0;0;0;?;0;?;0;0;0
0;1;0;0;0;0;?;0;?;0;0;0
0;1;0;0;0;-1;?;0;?;0;0;0
0;1;0;0;0;-1;?;0;?;0;0;0
0;1;0;0;0;0;?;0;?;0;0;0
0;1;0;0;?;1;?;0;?;0;0;0
0;1;0;0;?;-1;?;0;?;0;0;0
0;1;0;0;?;0;?;0;?;0;0;0
0;1;0;0;?;0;?;0;?;0;0;0
?;1;0;0;?;2;?;0;?;0;0;0
?;1;0;0;?;2;?;0;?;0;0;0
?;1;0;0;?;-1;7;0;1;0;0;0
?;1;0;0;?;0;0;0;1;0;0;0
0;1;0;0;?;0;0;0;1;0;0;0
0;1;0;0;?;0;12;0;1;0;0;0
0;1;0;0;0;-3;7;0;1;0;0;0
0;1;0;0;0;-3;7;0;1;0;0;0
0;1;0;0;0;1;-5;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;-3;0;0;1;0;0;0
0;1;0;0;0;0;-9;0;1;0;0;0
0;1;0;0;0;0;12;0;1;0;0;0
0;1;0;0;0;0;12;0;1;0;0;0
0;1;0;0;0;1;0;0;1;0;0;0
0;1;0;0;0;2;-9;0;1;0;0;0
0;1;0;0;0;-3;16;0;1;0;0;0
0;1;0;0;0;1;12;0;1;0;0;0
0;1;0;0;0;1;12;0;1;0;0;0
0;1;0;0;0;1;12;0;1;0;0;0
0;1;0;0;0;0;-5;0;1;0;0;0
0;1;0;0;0;2;20;0;1;0;0;0
0;1;0;0;0;2;12;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;4;-5;0;1;0;0;0
0;1;0;0;0;-1;3;0;1;0;?;0
0;1;0;0;0;0;12;0;1;0;?;0
0;1;0;0;0;0;12;0;1;0;?;0
0;1;?;0;0;0;12;0;1;0;?;0
0;1;?;0;?;0;-5;0;1;0;0;0
0;1;?;0;?;2;-9;0;1;0;0;0
0;1;?;0;?;2;-9;0;1;0;0;0
0;1;?;0;?;2;0;0;1;0;0;0
0;1;?;0;?;2;0;0;1;0;0;0
0;1;?;0;0;0;0;0;1;0;?;0
0;1;?;0;0;-1;12;0;1;0;0;0
0;1;?;0;0;-3;7;0;1;0;0;0
0;1;0;0;0;0;7;0;1;0;0;0
0;1;0;0;0;1;0;0;1;0;0;0
0;1;0;0;0;1;0;0;1;0;0;0
0;1;0;0;0;0;7;0;1;0;0;0
0;1;0;0;0;-1;16;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;1;-5;0;1;0;0;0
0;1;0;0;0;0;-5;0;1;0;0;0
0;1;0;0;0;0;0;0;?;0;0;0
0;1;0;0;0;1;12;0;?;0;?;0
0;1;0;0;0;1;12;0;?;0;?;0
0;1;0;0;0;1;7;0;?;0;?;0
0;1;0;0;0;-1;0;0;?;0;?;0
0;1;0;0;0;-3;12;0;?;0;?;0
0;1;0;0;0;1;-5;0;?;0;0;0
0;1;0;0;0;1;-5;0;?;0;0;0
0;1;0;0;0;0;-5;0;?;0;0;0
0;1;0;0;0;1;0;?;?;0;0;0
0;1;0;0;0;-1;20;?;?;1;0;0
0;1;0;0;0;-1;20;?;?;1;0;0
0;1;0;0;0;-1;20;?;1;1;0;0
0;1;0;0;0;0;0;?;1;1;0;0
-2001;1;0;0;-73428;-94;?;?;1;1;?;0
1015;1;0;0;-87464;-104;?;?;1;1;?;0
0;1;0;0;-62292;-73;?;?;1;1;?;0
0;1;0;0;-62292;-73;?;?;1;1;?;0
0;1;0;0;-88711;-75;?;?;1;1;?;0
-1015;1;0;0;-73660;-247;?;0;1;1;?;0
-1015;1;0;0;-79750;-58;?;0;1;1;?;0
-1015;1;0;0;-77981;-144;?;0;1;1;?;0
-1015;1;0;0;-77981;-144;-548;0;1;1;?;0
-1015;1;0;0;-97208;-129;-28;0;1;1;?;0
-1015;1;0;0;-85492;-26;-536;0;?;1;?;0
-1015;1;0;0;-65801;-103;-377;0;1;1;?;0
-1015;1;0;0;-65801;-103;-377;0;1;1;?;0
-1015;1;0;0;-65801;-103;-377;0;1;1;0;0
-1015;1;0;0;-90451;-156;-782;0;1;1;0;?
0;1;0;0;-77198;-115;39;0;1;1;0;?
0;1;0;0;-76067;-135;-210;0;1;1;0;?
-1015;1;0;0;-93844;-39;-208;0;1;1;0;?
-1015;1;0;0;-93844;-39;?;0;1;1;0;?
0;1;0;0;?;-159;?;0;1;1;0;?
0;1;0;0;?;-157;?;0;1;1;0;?
1015;1;0;0;?;-119;?;0;1;1;0;0
0;1;0;0;?;-24;?;0;1;1;0;0
0;1;0;0;?;-24;?;0;1;1;0;0
-1015;1;0;0;?;-105;?;0;1;1;0;0
-1015;1;0;0;?;-105;?;0;1;1;0;0
0;1;0;0;?;-127;?;0;1;1;0;0
1015;1;0;0;?;-75;?;0;1;1;0;0
0;1;0;0;?;3;?;0;1;1;0;0
0;1;0;0;?;3;?;0;1;1;0;0
0;1;0;0;?;-79;?;0;1;1;0;?
0;1;0;0;?;-19;-341;0;1;1;0;0
0;1;0;0;?;-143;-359;0;1;1;0;0
1015;1;0;0;?;-34;-47;0;1;1;0;0
0;1;0;0;-2958;-86;-127;0;1;1;0;0
0;1;0;0;-2958;-86;-127;0;1;1;0;0
0;1;0;0;-2958;-86;-127;0;1;1;0;0
0;1;0;1;0;-28;-130;0;1;1;0;0
0;1;1;1;0;-31;-138;0;1;1;0;0
0;1;1;1;0;-30;-132;0;1;1;0;0
0;1;1;1;0;-30;-132;0;1;1;0;0
0;1;1;1;0;-33;-136;0;0;1;0;0
0;1;1;1;0;-27;-153;0;0;1;0;0
0;1;1;1;0;-30;?;0;0;1;0;0
0;1;1;1;0;-30;?;0;0;1;0;0
0;1;1;1;0;-30;?;0;0;1;0;0
0;1;0;1;0;-30;?;1;0;1;0;0
0;1;0;1;0;-29;-140;1;0;1;0;0
0;1;0;1;0;-32;-142;1;?;1;0;0
0;1;0;1;0;-32;-142;1;?;1;0;0
0;1;0;1;0;-34;-151;1;?;1;0;0
0;1;0;1;0;-34;-151;1;?;1;0;0
0;1;0;1;0;-29;-130;1;?;1;0;0
0;1;0;1;0;-29;-129;1;?;1;0;0
0;1;0;1;0;-28;-134;1;?;1;0;0
0;1;0;1;0;-33;-136;1;?;1;0;0
0;1;0;1;0;-33;-136;1;?;1;0;0
0;1;0;1;0;-31;-145;1;?;1;0;0
0;1;0;1;0;-29;-144;1;0;1;0;0
0;1;0;1;0;-30;-148;1;0;1;0;0
0;1;0;1;0;-32;-145;1;0;1;0;0
0;1;0;1;0;-32;-145;1;0;1;0;0
0;1;0;1;0;-32;-145;1;0;1;0;0
0;1;0;1;0;-29;-140;1;0;1;0;0
0;1;0;1;0;-29;-138;1;0;1;0;0
0;1;0;1;0;-32;-135;1;0;1;0;0
0;1;0;1;0;-31;-165;1;0;1;0;0
0;1;0;1;0;-31;-165;1;0;1;0;0
0;1;0;1;0;-32;-138;1;0;1;0;0
0;1;0;1;0;-33;?;1;0;1;0;0
0;1;0;1;0;-30;?;1;0;1;0;0
0;1;0;1;0;-31;?;1;0;1;0;0
0;1;0;1;0;-31;?;1;0;1;0;0
0;1;0;1;0;-31;-134;1;0;1;0;0
0;1;0;1;0;-31;-134;1;0;?;0;0
0;1;0;1;0;-34;-148;1;0;?;0;0
0;1;0;1;0;-30;-138;1;0;?;0;0
0;1;0;1;0;-28;-128;1;0;?;0;0
0;1;0;1;0;-28;-128;1;0;?;0;0
0;1;0;1;0;-30;-131;1;0;1;0;0
0;1;0;1;0;-33;-127;1;0;1;0;0
0;1;0;1;0;-32;-145;1;0;1;0;0
0;1;0;1;0;-32;-145;1;0;1;0;0
0;1;0;1;0;-29;-144;1;0;1;0;0
0;1;0;1;0;-31;-146;1;0;1;0;0
0;1;0;1;0;-33;-142;1;0;1;0;0
0;1;0;1;0;-29;-145;1;0;1;0;0
0;1;?;1;0;-29;-145;1;0;1;0;0
0;1;?;1;0;-31;-150;1;0;0;0;0
0;1;?;1;0;-31;-150;1;0;0;0;0
0;1;?;1;0;-30;-144;1;0;0;?;0
0;1;?;1;0;-32;-144;1;0;0;?;0
0;1;?;1;0;-31;-130;1;0;0;?;0
0;1;?;1;0;-31;-130;1;0;0;?;0
0;1;?;1;0;-33;-145;1;0;0;?;0
0;1;?;1;0;-31;-157;1;0;0;?;0
0;1;?;1;0;-31;-142;0;0;0;?;0
0;1;?;1;0;-31;-142;0;0;0;?;0
0;1;?;1;0;-32;-138;0;0;0;?;0
0;1;0;1;0;-27;-135;0;1;0;?;0
0;1;0;0;?;-3;-677;0;1;0;?;0
0;1;?;0;?;-112;-734;0;1;0;?;0
0;1;?;0;?;-112;-734;0;1;0;?;0
0;1;?;0;?;-112;-734;0;1;0;?;0
?;1;?;0;?;-153;90;0;1;0;0;0
?;1;?;0;?;-134;-342;0;1;0;0;0
?;1;?;0;?;?;-306;0;1;0;0;0
?;1;?;0;?;?;-808;?;1;0;0;0
?;1;?;0;?;?;-808;?;1;0;0;0
?;1;?;0;?;?;-38;?;1;0;0;0
?;?;?;0;?;-1;130;?;1;0;0;0
?;?;?;0;?;-182;-563;?;1;0;0;0
?;?;?;0;-69368;-47;-166;?;1;0;0;0
?;?;?;0;-69368;-47;-166;?;1;0;0;0
?;?;?;0;-80504;-190;-54;?;1;0;0;0
?;?;0;0;-91785;-33;-795;?;1;0;0;0
?;?;0;0;-75458;-79;-316;?;1;0;0;0
?;?;0;0;-75458;-79;-316;?;1;0;0;0
?;?;0;0;-66932;-15;-381;?;1;0;0;0
?;?;0;0;-66932;-15;-381;?;1;0;0;0
?;?;0;0;-83433;-198;-55;0;?;0;0;0
0;?;0;0;-83549;-4;-783;0;?;0;0;0
1015;?;0;0;-58377;-134;-809;0;?;0;0;0
0;?;0;0;-75168;-56;-1124;0;?;0;0;0
0;?;0;0;-75168;-56;-1124;0;?;0;0;0
0;1;0;0;-94192;-153;-787;0;?;0;0;0
-1015;1;0;0;-71659;-214;-981;0;?;0;0;0
1015;1;0;0;-78387;?;-1097;0;?;0;0;0
1015;1;0;0;-78387;?;-1097;0;?;0;0;0
1015;1;0;0;-78387;?;?;0;?;0;0;0
0;1;0;0;-75429;?;?;0;?;0;0;0
0;1;0;0;-91901;?;?;0;?;0;0;0
-1015;1;0;0;13949;?;?;0;?;0;0;0
0;1;0;0;0;?;?;0;1;0;0;0
0;1;0;0;0;?;?;0;1;0;0;0
0;1;0;0;0;?;?;0;1;0;0;0
0;1;0;0;0;?;?;0;1;0;1;0
0;1;0;0;0;?;?;0;1;0;1;0
0;1;0;0;0;?;?;0;1;0;1;0
?;1;0;0;0;?;?;0;1;0;1;0
?;1;0;0;0;-45;?;0;1;0;1;0
0;1;0;0;0;-45;?;0;1;0;1;0
0;1;0;0;0;-45;-211;0;1;0;1;0
0;1;0;0;0;-44;-203;0;1;0;1;0
0;1;0;0;0;-46;-205;0;1;0;1;0
0;1;0;0;0;-46;-205;0;1;0;1;0
0;1;0;0;0;-45;-205;0;1;0;1;0
0;1;0;0;0;-47;-205;0;1;0;1;0
0;1;0;0;0;-48;-216;0;1;0;1;0
0;1;0;0;0;-44;-220;0;1;0;1;0
0;1;0;0;0;-44;-220;0;1;0;1;0
0;1;0;0;0;-47;-211;0;1;0;1;0
0;1;0;0;0;-44;-207;0;1;0;1;0
0;1;0;0;0;-46;-199;0;1;0;1;0
0;1;0;0;0;-44;-206;0;1;0;1;0
0;1;0;0;0;-44;-206;0;1;0;1;0
0;1;0;0;?;-44;-206;0;1;0;1;0
0;1;?;0;?;-46;-205;0;1;0;1;0
0;1;?;0;?;-115;-202;0;1;0;1;0
0;1;?;0;?;60;582;0;1;0;1;0
0;1;?;?;?;60;582;0;1;0;1;0
0;1;?;?;?;41;1124;0;1;0;1;0
1015;1;?;0;87580;59;997;0;1;0;1;0
0;1;?;0;96570;241;503;0;1;0;1;0
1015;1;?;0;69513;97;801;0;1;0;1;0
1015;1;?;0;69513;97;801;0;1;0;1;0
0;1;0;0;67280;0;517;0;1;0;1;0
0;1;0;0;86101;233;696;0;1;0;1;?
0;1;0;0;53650;37;942;0;1;0;1;?
0;?;0;0;86768;41;313;0;1;0;1;?
0;?;0;0;86768;41;313;0;1;0;1;0
0;?;0;0;86768;41;313;0;1;0;1;0
0;?;0;0;82824;116;-36;0;1;0;1;0
?;?;0;0;98484;19;185;0;1;0;1;0
?;?;0;0;72268;46;185;0;1;0;1;0
?;?;0;0;72268;46;185;0;1;0;1;0
?;1;0;0;96483;43;323;0;1;0;1;0
?;1;0;0;79518;22;794;0;1;0;1;0
?;1;?;0;64844;-54;525;0;1;0;1;0
?;1;?;0;81693;182;334;0;1;0;1;0
?;1;?;0;81693;182;334;0;1;0;1;0
?;1;?;0;95758;192;130;0;1;0;1;0
?;1;?;0;91727;37;314;0;1;0;1;0
?;1;?;0;?;37;314;0;1;0;1;0
?;1;?;0;?;37;314;0;1;0;1;0
?;1;?;0;?;68;-4;0;1;0;1;0
?;1;?;0;?;63;543;0;1;0;1;0
?;1;?;0;?;63;543;0;1;0;1;0
0;1;?;0;?;29;527;0;1;0;1;0
1015;1;?;0;?;36;330;0;1;0;1;0
0;1;?;0;?;6;738;0;1;0;1;0
0;1;0;0;?;6;738;0;1;0;1;0
0;1;0;0;85492;70;-36;0;1;0;1;0
0;1;0;0;76328;39;122;0;1;0;1;0
0;1;0;0;84593;8;540;0;1;0;1;0
1015;1;0;0;84303;145;307;0;1;0;1;0
1015;1;0;0;84303;145;307;0;1;0;1;0
0;1;0;0;68092;-55;361;0;1;0;1;0
0;1;0;0;68092;-55;361;0;1;0;1;0
0;1;0;0;78068;72;820;0;1;0;1;0
1015;1;0;0;82882;169;306;0;1;0;1;0
1015;1;0;0;65772;57;885;0;1;0;1;0
1015;1;0;0;65772;57;885;0;1;0;1;0
0;1;0;0;70064;53;909;0;1;0;1;0
0;1;0;0;94453;162;435;0;1;0;1;0
1015;1;0;0;86710;119;392;0;1;0;1;0
-1015;1;0;0;67512;16;462;0;1;0;1;0
-1015;1;0;0;67512;16;462;0;1;0;1;0
0;1;0;0;67193;32;255;0;1;0;1;0
1015;1;0;0;87145;139;383;0;1;0;1;0
1015;1;0;0;87145;139;383;0;1;0;1;0
0;1;0;0;93177;178;85;0;1;0;1;0
-1015;1;0;0;76589;161;?;0;1;0;1;0
-1015;1;0;0;76589;161;?;0;1;0;1;0
-1015;1;0;0;88972;64;?;?;1;0;1;0
0;1;0;0;101645;51;?;?;1;0;1;0
0;1;0;0;67744;120;?;?;1;0;1;0
1015;1;0;0;81461;181;?;?;1;0;1;0
1015;1;0;0;81461;181;?;?;1;0;1;0
-1015;1;0;0;97353;-3;?;?;1;0;1;0
1015;1;0;0;81084;24;113;0;1;0;1;0
-1015;1;0;0;75284;118;638;0;1;0;1;0
1015;1;0;0;86391;94;183;0;1;0;1;0
1015;1;0;0;86391;94;183;0;1;0;1;0
0;1;0;0;80852;34;118;0;1;0;1;0
0;1;0;0;80852;34;118;0;1;0;1;0
0;1;0;0;97121;6;251;0;1;0;1;0
0;1;0;?;66816;32;1063;0;1;0;1;0
0;1;0;?;66816;32;1063;0;1;0;1;0
0;1;0;?;79692;89;-36;0;1;0;1;0
0;1;0;?;76705;92;175;0;1;0;1;0
0;1;0;?;74936;166;626;0;1;0;1;0
1015;1;0;?;75661;-1;51;0;1;0;1;0
1015;1;0;?;75661;-1;51;0;1;0;1;0
0;1;0;?;63133;4;829;0;1;0;1;0
1015;1;0;0;75574;46;-86;0;1;0;1;0
0;1;0;0;67193;255;232;0;1;0;1;0
0;1;0;0;88334;188;309;0;1;0;1;0
0;1;0;0;88334;188;309;0;1;0;1;0
0;1;0;0;88334;188;309;0;1;0;1;0
-1015;1;0;0;80852;29;23;0;1;0;1;0
-1015;1;0;0;80823;227;262;0;1;0;1;0
-1015;1;?;0;94453;51;968;0;1;0;1;0
0;1;?;0;54926;193;-254;0;1;0;1;0
0;1;?;0;54926;193;-254;0;1;0;1;0
1015;1;?;0;69281;210;109;0;1;0;1;0
0;1;?;0;94250;86;486;0;1;0;1;0
-1015;1;?;0;87899;199;81;0;1;0;1;0
-1015;1;?;0;87899;199;81;0;1;0;1;0
0;1;?;0;84448;139;844;0;1;0;1;0
-1015;1;?;0;66497;186;222;0;1;0;1;0
1015;1;?;?;87957;115;912;0;1;0;1;0
1015;1;?;?;87957;115;912;0;1;0;1;0
1015;1;?;?;77749;169;852;0;1;0;1;0
1015;1;?;?;77749;169;852;0;1;0;1;0
0;1;?;?;89407;56;295;0;1;0;1;0
1015;1;?;?;75545;131;814;0;1;0;1;0
0;1;?;?;21431;40;444;0;1;0;1;0
0;1;?;?;0;66;319;0;1;0;1;0
0;1;0;?;0;66;319;0;1;0;1;0
0;1;0;?;0;72;301;0;1;0;1;0
0;1;0;0;0;69;315;0;1;0;1;0
0;1;0;0;0;70;325;0;1;0;1;0
0;1;0;0;0;70;325;0;1;0;1;0
0;1;0;0;0;68;321;0;1;0;1;0
0;1;0;0;0;69;305;0;1;0;1;0
0;1;0;0;0;69;305;0;1;0;1;0
0;1;0;0;0;73;305;0;1;0;1;0
0;1;0;0;0;71;305;0;1;0;1;0
0;1;0;0;0;71;305;0;1;0;1;0
0;1;0;0;0;69;321;0;1;0;1;0
0;1;0;0;0;67;303;0;1;0;1;0
0;1;0;0;0;70;333;0;1;0;1;0
0;1;0;0;0;69;317;0;1;0;1;0
0;1;0;0;0;69;317;0;1;0;1;0
0;1;0;0;0;67;317;0;1;0;1;0
0;1;0;0;0;74;309;0;1;0;1;0
0;1;0;0;0;69;309;0;1;0;1;0
0;?;0;0;0;69;309;0;1;0;1;0
0;?;0;0;0;69;315;0;1;0;1;0
0;?;0;0;0;67;321;0;1;0;1;0
0;?;0;0;0;67;321;0;1;0;1;0
-2001;?;0;0;0;-35;329;0;1;0;1;0
0;?;0;0;-80156;-228;-382;0;1;0;1;0
1015;?;0;0;-77894;-198;-194;0;1;0;1;0
1015;?;0;0;-77894;-198;-194;0;?;0;1;0
0;?;0;0;-72471;-95;-144;0;?;0;1;0
0;?;0;0;-81084;-100;-745;0;?;0;1;0
-1015;?;0;0;-77749;-3;-1171;0;?;0;1;0
0;1;0;0;-69600;-216;-698;0;?;0;1;0
0;1;0;0;-69600;-216;-698;0;1;0;1;0
0;1;0;0;-69600;-216;-698;0;1;0;1;0
-1015;1;0;0;-67164;-181;-499;0;1;0;1;0
-1015;1;0;0;-80214;-182;?;0;1;0;1;0
-1015;1;0;0;-91727;-26;?;0;1;0;1;0
0;1;0;0;-77778;-122;?;0;1;0;1;0
0;1;0;0;-77778;-122;?;0;1;0;1;0
0;1;0;0;-74675;-112;?;0;1;0;1;0
-1015;1;0;0;-92481;-32;?;0;1;0;1;0
?;1;0;0;-76212;-173;?;0;1;0;1;0
?;1;0;0;-85492;-20;?;0;1;0;1;0
?;1;0;0;-85492;-20;?;0;1;0;1;0
?;1;0;0;-85492;-20;?;0;1;0;1;0
?;1;0;0;-65453;-91;?;0;1;0;1;0
?;1;0;0;-76908;-169;?;0;1;0;1;0
?;1;0;0;-88653;-148;-653;0;1;0;1;0
?;1;0;0;-93989;-29;13;0;1;0;1;0
?;1;0;?;-93989;-29;13;?;1;0;1;0
?;1;0;?;-83346;-62;76;?;1;0;1;0
?;1;0;0;-75168;-80;-399;?;1;0;1;0
0;1;0;0;-71398;-103;-647;?;1;0;1;0
0;1;0;0;-68556;-31;-55;?;1;0;1;0
0;1;0;0;-68556;-31;-55;?;1;0;1;0
1015;1;0;0;-59943;-166;14;?;1;0;1;0
0;1;0;0;-89059;-210;50;?;1;0;1;0
0;1;0;0;-89059;-210;50;?;1;0;1;0
-1015;1;0;0;-83810;-25;300;?;1;0;1;0
