NMHC(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT)
-200.0;639.0;10.9;25.2;50.1;1.58;1655.0;1073.0;1009.0;955.0;2.0;105.0;206.0
-200.0;858.0;5.6;37.7;27.7;1.778;1549.0;980.0;793.0;654.0;1.1;43.0;32.0
-200.0;868.0;5.8;35.7;29.0;1.6716;1573.0;953.0;801.0;657.0;1.2;109.0;83.0
-200.0;759.0;8.7;30.5;44.4;1.9076;1722.0;1031.0;929.0;809.0;1.4;77.0;79.0
-200.0;888.0;4.2;25.8;64.6;2.1195;1651.0;931.0;721.0;799.0;0.7;37.0;47.0
-200.0;824.0;5.8;38.0;30.7;2.0022;1620.0;1056.0;802.0;670.0;1.3;47.0;52.0
-200.0;774.0;6.3;25.5;61.6;1.9804;1637.0;967.0;824.0;862.0;1.1;51.0;40.0
-200.0;793.0;6.4;27.7;47.4;1.7344;1589.0;954.0;828.0;631.0;1.3;68.0;51.0
-200.0;722.0;9.3;35.4;30.9;1.7505;1718.0;1078.0;951.0;747.0;-200.0;114.0;127.0
-200.0;682.0;9.1;27.8;52.6;1.9398;1736.0;1142.0;945.0;793.0;1.7;83.0;73.0
-200.0;771.0;7.3;22.6;58.8;1.5903;1666.0;975.0;871.0;942.0;1.2;71.0;72.0
-200.0;864.0;5.5;25.1;51.1;1.6044;1588.0;935.0;787.0;728.0;-200.0;56.0;43.0
-200.0;752.0;10.5;36.9;21.8;1.3384;1580.0;1031.0;995.0;694.0;-200.0;118.0;93.0
-200.0;786.0;10.1;35.3;16.7;0.9402;1480.0;998.0;981.0;797.0;-200.0;117.0;116.0
-200.0;807.0;7.1;21.2;41.2;1.0246;1488.0;918.0;860.0;943.0;-200.0;72.0;74.0
-200.0;819.0;10.6;28.4;24.7;0.9404;1536.0;933.0;1001.0;776.0;-200.0;111.0;109.0
-200.0;813.0;8.0;27.7;37.9;1.3842;1613.0;997.0;898.0;856.0;-200.0;97.0;65.0
-200.0;935.0;4.8;26.0;48.0;1.5882;1553.0;945.0;755.0;663.0;1.2;68.0;50.0
-200.0;866.0;6.0;32.3;33.4;1.59;1563.0;1034.0;812.0;660.0;1.3;82.0;70.0
-200.0;581.0;8.8;17.0;47.5;0.9146;1329.0;1209.0;933.0;1058.0;2.4;166.0;334.0
-200.0;712.0;11.2;37.3;22.9;1.4369;1670.0;1142.0;1021.0;1159.0;1.8;120.0;132.0
-200.0;693.0;14.3;44.3;13.0;1.183;1654.0;1158.0;1126.0;1150.0;2.1;143.0;153.0
64.0;1038.0;4.4;13.3;67.0;1.0203;1470.0;959.0;734.0;861.0;0.8;57.0;76.0
-200.0;816.0;5.8;25.8;43.1;1.4113;1545.0;1026.0;801.0;1094.0;-200.0;63.0;45.0
-200.0;713.0;13.4;39.8;16.0;1.1444;1615.0;1156.0;1096.0;954.0;-200.0;130.0;125.0
-200.0;685.0;13.0;38.9;18.0;1.2318;1632.0;1194.0;1083.0;1060.0;-200.0;139.0;128.0
-200.0;948.0;8.3;23.7;37.2;1.0746;1598.0;1045.0;910.0;624.0;1.8;95.0;89.0
-200.0;790.0;16.8;30.2;20.5;0.8672;1744.0;1203.0;1204.0;1079.0;2.4;102.0;129.0
-200.0;912.0;6.9;14.5;78.3;1.2851;1673.0;1060.0;851.0;805.0;1.3;81.0;108.0
-200.0;802.0;6.8;27.2;36.9;1.3147;1531.0;1015.0;850.0;1173.0;-200.0;79.0;57.0
-200.0;936.0;4.1;21.2;46.3;1.1501;1455.0;925.0;717.0;970.0;0.3;75.0;75.0
-200.0;869.0;9.4;14.2;60.5;0.9765;1600.0;1052.0;956.0;725.0;2.3;116.0;140.0
-200.0;746.0;11.6;27.9;27.6;1.0252;1611.0;1142.0;1035.0;1062.0;2.3;112.0;100.0
-200.0;884.0;7.2;41.1;13.1;1.0124;1435.0;1012.0;868.0;700.0;1.4;87.0;70.0
-200.0;961.0;4.7;20.7;45.9;1.1088;1384.0;836.0;747.0;702.0;0.7;59.0;51.0
-200.0;810.0;10.6;36.2;18.1;1.0724;1554.0;977.0;998.0;743.0;1.7;131.0;125.0
-200.0;891.0;7.9;19.5;45.0;1.0114;1576.0;1056.0;894.0;771.0;1.7;93.0;131.0
-200.0;811.0;4.4;5.6;71.9;0.6604;1082.0;1019.0;730.0;916.0;1.4;143.0;188.0
-200.0;815.0;11.1;22.8;32.4;0.887;1618.0;1095.0;1019.0;1181.0;2.5;113.0;186.0
-200.0;843.0;9.7;19.1;38.3;0.8381;1520.0;1131.0;965.0;1223.0;1.9;103.0;107.0
-200.0;769.0;9.9;18.8;49.4;1.0624;1616.0;960.0;973.0;1155.0;1.3;89.0;140.0
-200.0;983.0;5.7;16.4;52.1;0.9612;1462.0;980.0;800.0;810.0;0.7;54.0;46.0
-200.0;815.0;9.0;19.7;47.1;1.0666;1622.0;1238.0;940.0;877.0;1.7;103.0;95.0
-200.0;840.0;8.8;23.6;33.8;0.9685;1522.0;927.0;930.0;1026.0;1.4;89.0;108.0
-200.0;758.0;9.4;18.5;57.4;1.2076;1671.0;1004.0;955.0;1043.0;1.4;84.0;146.0
-200.0;1034.0;4.3;20.0;48.6;1.1199;1490.0;1008.0;729.0;795.0;0.8;65.0;68.0
-200.0;805.0;8.7;22.7;43.9;1.1962;1615.0;1020.0;929.0;929.0;1.5;108.0;134.0
-200.0;743.0;14.1;42.5;10.2;0.8478;1629.0;1090.0;1120.0;1283.0;2.2;130.0;195.0
-200.0;900.0;11.4;22.1;44.1;1.1573;1710.0;1100.0;1028.0;994.0;1.8;103.0;112.0
-200.0;684.0;7.0;6.2;77.4;0.7383;1196.0;1156.0;859.0;1069.0;2.0;210.0;387.0
-200.0;997.0;4.0;24.0;37.8;1.1077;1432.0;894.0;709.0;853.0;0.5;53.0;46.0
-200.0;1031.0;6.5;16.6;52.1;0.9785;1527.0;909.0;834.0;763.0;0.5;60.0;82.0
-200.0;930.0;7.1;38.0;16.8;1.0933;1479.0;956.0;862.0;636.0;1.1;82.0;65.0
-200.0;861.0;8.2;29.2;37.8;1.5098;1686.0;1079.0;909.0;928.0;1.8;99.0;107.0
-200.0;915.0;8.9;24.3;49.0;1.4724;1791.0;1054.0;936.0;962.0;-200.0;54.0;86.0
-200.0;765.0;13.8;25.0;28.7;0.8944;1670.0;1054.0;1110.0;1167.0;2.6;130.0;174.0
-200.0;818.0;8.9;20.1;57.0;1.3216;1743.0;1028.0;934.0;987.0;1.6;88.0;141.0
-200.0;942.0;7.9;19.7;58.4;1.3254;1702.0;963.0;894.0;1065.0;1.2;91.0;131.0
-200.0;711.0;14.1;23.7;46.0;1.3346;1838.0;1072.0;1120.0;1045.0;2.6;100.0;124.0
-200.0;802.0;11.1;33.3;23.9;1.2085;1732.0;1075.0;1020.0;797.0;2.1;103.0;109.0
-200.0;894.0;10.9;40.3;16.1;1.1896;1665.0;1076.0;1012.0;816.0;1.8;116.0;113.0
-200.0;864.0;8.0;22.9;43.6;1.1974;1631.0;965.0;900.0;968.0;1.2;83.0;79.0
-200.0;826.0;11.2;31.8;25.6;1.1868;1747.0;1040.0;1022.0;812.0;1.7;98.0;115.0
-200.0;779.0;13.6;40.0;18.8;1.363;1792.0;1157.0;1105.0;982.0;2.4;139.0;139.0
-200.0;766.0;12.6;30.4;26.4;1.131;1766.0;1064.0;1069.0;1089.0;2.1;109.0;193.0
-200.0;708.0;6.0;10.1;58.9;0.7301;1182.0;1133.0;811.0;1031.0;1.6;136.0;215.0
-200.0;892.0;8.6;37.0;20.1;1.2423;1683.0;1062.0;924.0;777.0;1.2;76.0;69.0
-200.0;922.0;6.3;26.9;39.7;1.3898;1618.0;1048.0;828.0;683.0;1.1;59.0;52.0
-200.0;965.0;7.9;29.6;21.0;0.8548;1480.0;869.0;897.0;649.0;1.5;106.0;104.0
-200.0;742.0;13.4;22.5;45.3;1.2226;1838.0;1060.0;1099.0;1077.0;2.4;98.0;122.0
-200.0;862.0;9.0;30.1;30.9;1.2958;1703.0;1032.0;940.0;733.0;1.7;85.0;102.0
-200.0;812.0;12.2;24.2;39.2;1.1665;1820.0;1072.0;1057.0;885.0;2.7;92.0;150.0
-200.0;804.0;6.5;38.3;27.1;1.797;1623.0;1058.0;833.0;626.0;1.2;53.0;47.0
-200.0;794.0;6.2;4.7;50.8;0.4398;1025.0;1006.0;822.0;897.0;1.1;151.0;232.0
-200.0;1012.0;5.5;25.4;39.2;1.2534;1585.0;928.0;787.0;606.0;1.3;68.0;85.0
-200.0;742.0;15.3;26.8;35.1;1.2201;1884.0;1083.0;1157.0;1072.0;2.9;127.0;160.0
-200.0;641.0;9.5;7.4;44.5;0.4582;1110.0;1143.0;960.0;1136.0;2.2;153.0;313.0
53.0;1247.0;6.4;7.7;59.7;0.6308;1378.0;1044.0;829.0;832.0;1.9;110.0;133.0
-200.0;517.0;10.9;12.8;64.4;0.9448;1452.0;1285.0;1009.0;1366.0;2.7;153.0;380.0
-200.0;720.0;7.0;8.2;41.8;0.4563;1010.0;1083.0;856.0;975.0;1.6;148.0;252.0
47.0;1228.0;5.1;6.3;71.9;0.6932;1409.0;1112.0;770.0;940.0;1.5;77.0;139.0
-200.0;587.0;13.1;14.1;81.4;1.3066;1515.0;1289.0;1087.0;1208.0;3.2;102.0;564.0
-200.0;765.0;19.7;31.1;18.7;0.8302;1863.0;1124.0;1289.0;1132.0;3.4;153.0;265.0
-200.0;896.0;7.1;9.6;51.7;0.6163;1058.0;1073.0;860.0;1238.0;2.1;110.0;230.0
111.0;1004.0;10.2;17.6;35.1;0.7012;1554.0;1306.0;987.0;1078.0;2.5;124.0;138.0
-200.0;720.0;8.6;11.2;70.9;0.9406;1283.0;1212.0;926.0;1193.0;3.2;132.0;490.0
-200.0;1010.0;3.1;10.3;74.9;0.9362;1121.0;913.0;659.0;748.0;1.0;55.0;86.0
-200.0;715.0;8.7;6.0;76.7;0.722;1196.0;1088.0;927.0;1154.0;1.7;111.0;494.0
-200.0;761.0;9.6;5.8;49.8;0.4613;1081.0;1077.0;963.0;1151.0;2.5;129.0;386.0
-200.0;758.0;10.8;8.0;41.0;0.4416;1103.0;980.0;1008.0;993.0;4.1;151.0;341.0
-200.0;691.0;16.7;7.6;40.1;0.4195;1230.0;1081.0;1202.0;1250.0;3.1;166.0;445.0
-200.0;940.0;3.3;15.5;63.8;1.1119;1173.0;925.0;670.0;663.0;1.3;65.0;93.0
-200.0;794.0;16.6;24.5;37.7;1.1454;1858.0;1124.0;1199.0;1101.0;2.4;116.0;156.0
-200.0;1052.0;2.6;26.9;51.8;1.805;1558.0;864.0;629.0;728.0;0.5;42.0;28.0
-200.0;573.0;15.2;10.5;55.1;0.6993;1391.0;1279.0;1154.0;1544.0;3.0;179.0;515.0
-200.0;688.0;14.4;28.9;41.0;1.6096;1941.0;1156.0;1129.0;1181.0;2.5;110.0;118.0
32.0;1272.0;3.7;11.5;63.1;0.8533;1377.0;1062.0;691.0;929.0;1.2;70.0;53.0
-200.0;1043.0;3.3;25.3;47.2;1.5025;1513.0;874.0;668.0;737.0;-200.0;54.0;37.0
93.0;1084.0;7.5;21.2;31.4;0.7812;1525.0;1281.0;880.0;980.0;2.0;104.0;113.0
-200.0;846.0;6.1;22.2;52.7;1.3891;1613.0;957.0;816.0;903.0;0.8;-200.0;-200.0
44.0;1150.0;4.0;12.3;65.4;0.9351;1468.0;1078.0;711.0;1013.0;-200.0;71.0;66.0
-200.0;581.0;10.2;26.7;22.6;0.7785;1255.0;1247.0;985.0;1184.0;2.0;174.0;323.0
-200.0;737.0;14.9;30.4;23.2;0.9889;1717.0;1086.0;1145.0;1426.0;2.5;125.0;154.0
-200.0;603.0;16.1;12.0;73.3;1.0264;1534.0;1189.0;1183.0;1170.0;3.5;166.0;463.0
50.0;1162.0;5.1;11.0;66.5;0.8705;1467.0;1171.0;770.0;930.0;1.3;70.0;99.0
-200.0;587.0;14.5;14.6;74.2;1.2256;1572.0;1231.0;1134.0;1143.0;2.8;87.0;448.0
-200.0;823.0;3.6;7.6;69.2;0.7238;1054.0;1011.0;685.0;902.0;1.0;99.0;178.0
-200.0;875.0;4.3;4.5;63.5;0.5411;972.0;1043.0;726.0;1107.0;1.6;105.0;195.0
-200.0;757.0;12.7;20.6;50.5;1.2082;1891.0;1321.0;1075.0;1017.0;2.6;85.0;101.0
-200.0;653.0;11.3;7.7;41.9;0.4409;1147.0;1125.0;1025.0;1200.0;2.6;207.0;356.0
-200.0;902.0;6.2;17.9;46.3;0.9394;1455.0;1003.0;820.0;908.0;0.7;-200.0;-200.0
-200.0;727.0;13.6;17.6;43.3;0.8647;1721.0;1187.0;1104.0;1391.0;2.6;108.0;208.0
-200.0;887.0;3.9;3.3;68.2;0.5346;1003.0;960.0;704.0;947.0;1.3;106.0;226.0
-200.0;814.0;14.1;16.0;48.4;0.8768;1732.0;1430.0;1121.0;1322.0;3.2;135.0;178.0
-200.0;776.0;12.5;15.0;52.3;0.8881;1764.0;1425.0;1068.0;1341.0;2.6;107.0;166.0
-200.0;568.0;15.3;19.6;75.3;1.6981;1755.0;1260.0;1160.0;1231.0;3.2;79.0;403.0
-200.0;698.0;16.3;17.7;50.9;1.0232;1824.0;1160.0;1189.0;1151.0;3.0;122.0;167.0
-200.0;604.0;13.9;19.8;81.0;1.8538;1736.0;1296.0;1113.0;1073.0;2.6;101.0;419.0
-200.0;825.0;8.1;11.9;71.1;0.9899;1558.0;1036.0;902.0;1087.0;-200.0;-200.0;-200.0
-200.0;649.0;7.7;7.9;72.1;0.7679;1186.0;1219.0;889.0;1405.0;2.0;111.0;260.0
-200.0;709.0;14.5;17.4;61.1;1.206;1920.0;1167.0;1134.0;1083.0;3.0;113.0;182.0
263.0;828.0;12.0;10.7;68.5;0.8794;1722.0;1260.0;1050.0;979.0;2.7;111.0;156.0
-200.0;737.0;13.0;16.3;68.6;1.2657;1876.0;1172.0;1085.0;1102.0;2.9;123.0;214.0
214.0;928.0;9.4;10.3;66.3;0.8336;1571.0;1179.0;955.0;899.0;2.6;125.0;169.0
151.0;1020.0;7.7;21.3;26.4;0.6607;1438.0;1114.0;887.0;768.0;1.8;86.0;92.0
-200.0;645.0;14.2;29.0;33.4;1.3149;1799.0;1240.0;1124.0;1300.0;-200.0;112.0;131.0
-200.0;585.0;15.0;27.2;48.5;1.7172;1733.0;1261.0;1148.0;1287.0;2.1;111.0;312.0
-200.0;604.0;14.5;33.6;35.7;1.8229;1909.0;1230.0;1133.0;1413.0;2.6;90.0;164.0
60.0;1115.0;2.8;15.9;60.1;1.0806;1409.0;926.0;639.0;814.0;0.6;54.0;34.0
-200.0;664.0;7.3;4.4;82.0;0.6938;1205.0;1179.0;868.0;1240.0;2.1;156.0;330.0
-200.0;578.0;16.6;21.9;64.8;1.683;1791.0;1303.0;1198.0;1235.0;2.7;83.0;332.0
-200.0;899.0;5.2;36.6;28.2;1.697;1547.0;1012.0;775.0;562.0;1.1;53.0;49.0
375.0;768.0;16.2;28.4;26.0;0.9922;1750.0;1329.0;1185.0;1111.0;2.9;121.0;140.0
-200.0;1025.0;3.6;27.6;43.7;1.5877;1491.0;928.0;687.0;528.0;0.9;66.0;48.0
-200.0;654.0;7.5;4.3;80.9;0.6791;1206.0;1213.0;877.0;1282.0;2.3;158.0;336.0
-200.0;688.0;8.8;18.7;73.4;1.5701;1508.0;1069.0;931.0;1044.0;-200.0;-200.0;-200.0
-200.0;926.0;3.4;7.9;69.3;0.7413;1032.0;972.0;674.0;882.0;1.2;88.0;169.0
-200.0;942.0;6.2;32.6;22.5;1.0901;1413.0;883.0;820.0;594.0;-200.0;82.0;93.0
236.0;907.0;9.3;17.3;38.8;0.7584;1496.0;1081.0;950.0;924.0;2.6;109.0;124.0
-200.0;999.0;3.8;22.8;34.7;0.9514;1336.0;794.0;698.0;767.0;-200.0;78.0;53.0
-200.0;846.0;6.8;19.2;51.9;1.1404;1351.0;969.0;850.0;774.0;-200.0;-200.0;-200.0
-200.0;729.0;9.6;17.4;62.3;1.2282;1454.0;1063.0;964.0;1045.0;-200.0;-200.0;-200.0
-200.0;715.0;6.8;5.4;65.8;0.5935;1132.0;1136.0;849.0;1216.0;2.1;164.0;344.0
-200.0;808.0;6.9;14.6;79.0;1.3082;1389.0;971.0;851.0;876.0;-200.0;-200.0;-200.0
-200.0;649.0;15.5;36.6;23.3;1.4042;1840.0;1137.0;1165.0;974.0;-200.0;137.0;121.0
-200.0;900.0;10.6;25.9;26.7;0.8771;1561.0;1081.0;1000.0;900.0;-200.0;-200.0;-200.0
-200.0;735.0;8.6;10.1;33.2;0.4115;1036.0;1069.0;923.0;875.0;2.3;162.0;228.0
-200.0;879.0;5.4;14.5;81.3;1.3399;1326.0;967.0;785.0;766.0;-200.0;-200.0;-200.0
-200.0;797.0;6.2;8.6;38.1;0.4282;942.0;1055.0;821.0;949.0;2.5;194.0;321.0
-200.0;684.0;13.0;23.3;40.4;1.1421;1548.0;1067.0;1085.0;985.0;-200.0;-200.0;-200.0
-200.0;976.0;3.4;24.4;58.6;1.7714;1530.0;810.0;674.0;793.0;0.7;45.0;32.0
-200.0;731.0;10.6;14.7;57.8;0.9626;1415.0;1021.0;1001.0;971.0;-200.0;-200.0;-200.0
-200.0;916.0;7.7;17.5;54.6;1.08;1590.0;1157.0;885.0;784.0;-200.0;-200.0;-200.0
-200.0;773.0;9.5;20.8;45.8;1.1126;1426.0;985.0;957.0;860.0;-200.0;-200.0;-200.0
-200.0;873.0;7.3;14.9;74.5;1.253;1660.0;1217.0;869.0;963.0;-200.0;-200.0;-200.0
-200.0;876.0;6.3;6.1;50.3;0.4769;1037.0;946.0;827.0;915.0;1.7;130.0;236.0
-200.0;688.0;8.7;22.4;58.3;1.561;1470.0;1092.0;928.0;1139.0;-200.0;-200.0;-200.0
191.0;831.0;15.5;16.1;41.0;0.7451;1779.0;1473.0;1163.0;1395.0;3.2;148.0;227.0
-200.0;787.0;7.4;20.6;60.9;1.4642;1446.0;1011.0;875.0;1012.0;-200.0;-200.0;-200.0
-200.0;858.0;5.6;17.1;71.8;1.3936;1373.0;929.0;795.0;815.0;-200.0;-200.0;-200.0
-200.0;1016.0;4.6;32.6;24.6;1.1885;1379.0;885.0;743.0;647.0;1.0;81.0;53.0
-200.0;665.0;6.6;14.6;51.6;0.8508;1204.0;1189.0;837.0;1208.0;1.0;172.0;323.0
-200.0;852.0;6.6;38.5;18.0;1.2055;1422.0;978.0;840.0;694.0;-200.0;-200.0;-200.0
-200.0;708.0;10.9;24.4;42.6;1.2866;1633.0;1077.0;1012.0;1138.0;-200.0;-200.0;-200.0
105.0;1078.0;5.1;12.3;57.8;0.8224;1409.0;1050.0;769.0;759.0;1.4;79.0;60.0
-200.0;777.0;7.7;35.6;32.2;1.8408;1665.0;1031.0;887.0;844.0;-200.0;-200.0;-200.0
-200.0;989.0;3.7;22.2;63.0;1.6673;1385.0;865.0;694.0;678.0;0.8;49.0;61.0
-200.0;807.0;5.1;6.4;52.6;0.5074;993.0;1063.0;769.0;1109.0;2.6;122.0;183.0
-200.0;831.0;7.8;24.6;38.0;1.158;1474.0;931.0;890.0;841.0;-200.0;-200.0;-200.0
45.0;1176.0;2.9;11.0;63.7;0.8325;1340.0;996.0;648.0;852.0;0.9;50.0;64.0
-200.0;795.0;7.3;6.9;42.5;0.4257;971.0;976.0;870.0;861.0;1.2;152.0;221.0
-200.0;980.0;5.4;15.2;62.4;1.0726;1500.0;1115.0;782.0;752.0;-200.0;-200.0;-200.0
-200.0;1020.0;4.4;12.9;69.1;1.0264;1488.0;1074.0;731.0;891.0;-200.0;-200.0;-200.0
-200.0;750.0;10.3;5.0;36.1;0.3178;1025.0;1053.0;987.0;1048.0;2.6;195.0;326.0
-200.0;727.0;7.1;27.9;43.1;1.6004;1539.0;1029.0;862.0;733.0;-200.0;-200.0;-200.0
62.0;1141.0;3.4;14.6;58.8;0.9711;1435.0;980.0;677.0;659.0;0.8;64.0;73.0
-200.0;568.0;14.1;27.7;43.5;1.592;1816.0;1180.0;1121.0;947.0;2.8;105.0;247.0
226.0;849.0;10.3;18.8;36.8;0.7883;1590.0;1143.0;988.0;710.0;1.9;98.0;109.0
-200.0;729.0;9.2;5.3;44.4;0.397;1073.0;1024.0;945.0;1026.0;1.4;185.0;302.0
-200.0;811.0;8.0;23.6;50.4;1.447;1462.0;1120.0;900.0;1111.0;-200.0;-200.0;-200.0
-200.0;706.0;4.9;10.0;57.3;0.7015;1113.0;1152.0;759.0;1094.0;0.4;147.0;234.0
209.0;888.0;10.7;21.0;25.4;0.6264;1454.0;1085.0;1004.0;816.0;1.9;95.0;106.0
-200.0;664.0;12.3;39.5;18.5;1.3076;1580.0;1159.0;1059.0;945.0;2.4;-200.0;-200.0
-200.0;1224.0;4.9;20.3;35.5;0.8342;1213.0;889.0;760.0;806.0;0.6;81.0;143.0
-200.0;1197.0;1.5;9.5;73.3;0.8719;1025.0;871.0;548.0;662.0;0.8;50.0;73.0
-200.0;892.0;7.0;20.3;41.3;0.9745;1275.0;913.0;857.0;640.0;-200.0;-200.0;-200.0
-200.0;936.0;4.0;4.8;64.6;0.563;953.0;909.0;709.0;921.0;1.3;95.0;206.0
-200.0;702.0;18.0;31.1;26.2;1.1647;1940.0;1139.0;1240.0;1129.0;3.1;144.0;239.0
-200.0;674.0;13.9;38.8;17.6;1.1979;1623.0;1130.0;1113.0;1127.0;-200.0;-200.0;-200.0
-200.0;1180.0;3.1;16.7;66.9;1.2631;1452.0;875.0;659.0;561.0;0.7;35.0;30.0
