MotorData.Motor_Pos4reached;MotorData.ActPosition;PLC_PRG.MaterialIsMetal;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall
0;233537;0;1;0
0;243136;0;1;0
0;246355;0;1;0
0;246355;0;1;0
0;243600;0;1;0
0;240381;0;1;0
0;233595;0;1;0
0;224547;0;1;0
0;246587;0;1;0
0;230492;0;1;0
0;230492;0;1;0
0;223706;0;1;0
0;220661;0;1;0
0;211555;0;1;0
0;217355;0;1;0
0;249545;0;1;0
0;213904;0;1;0
0;214571;0;1;0
0;243310;0;1;0
0;246674;0;1;0
0;213788;0;1;0
0;213411;0;1;0
0;233653;0;1;0
0;233653;0;1;0
0;236872;0;1;0
0;213092;0;1;0
0;218950;0;1;0
0;229013;0;1;0
0;229013;0;1;0
0;238380;0;1;0
0;244470;0;1;0
0;243252;0;1;0
0;249429;0;1;0
0;247776;0;1;0
0;244760;0;1;0
0;241947;0;1;0
0;241947;0;1;0
0;229535;0;1;0
0;217790;0;1;0
0;217790;0;1;0
0;214426;0;1;0
0;214426;0;1;0
0;248356;0;1;0
0;242353;0;1;0
0;236350;0;1;0
0;226751;0;1;0
0;226751;0;1;0
0;220661;0;1;0
0;217616;0;1;0
0;211149;0;1;0
0;211149;0;1;0
0;211700;0;1;0
0;221473;0;1;0
0;227476;0;1;0
0;237220;0;1;0
0;237220;0;1;0
0;224489;0;1;0
0;234581;0;1;0
0;248269;0;1;0
0;243716;0;1;0
0;237075;0;1;0
0;233711;0;1;0
0;227795;0;1;0
0;224663;0;1;0
0;224663;0;1;0
0;217935;0;1;0
0;247631;0;1;0
0;231391;0;1;0
0;231391;0;1;0
0;231391;0;1;0
0;221067;0;1;0
0;221067;0;1;0
0;211874;0;1;0
0;214571;0;1;0
0;221299;0;1;0
0;230666;0;1;0
0;240758;0;1;0
0;240149;0;1;0
0;234146;0;1;0
0;234146;0;1;0
0;227824;0;1;0
0;218138;0;1;0
0;214774;0;1;0
0;214774;0;1;0
0;213237;0;1;0
0;213237;0;1;0
0;219298;0;1;0
0;228839;0;1;0
0;238757;0;1;0
0;249226;0;1;0
0;214223;0;1;0
0;221415;0;1;0
0;221415;0;1;0
0;224547;0;1;0
0;234378;0;1;0
0;234378;0;1;0
0;240149;0;1;0
0;246877;0;1;0
0;246877;0;1;0
0;242817;0;1;0
0;236814;0;1;0
0;233392;0;1;0
0;226577;0;1;0
0;226577;0;1;0
0;223387;0;1;0
0;217152;0;1;0
0;213469;0;1;0
0;240758;0;1;0
0;237452;0;1;0
0;230347;0;1;0
0;227302;0;1;0
0;227302;0;1;0
0;221299;0;1;0
0;217297;0;1;0
0;211149;0;1;0
0;214832;0;1;0
0;233856;0;1;0
0;243861;0;1;0
0;243861;0;1;0
0;244876;0;1;0
0;237974;0;1;0
0;234697;0;1;0
0;228694;0;1;0
0;225591;0;1;0
0;225591;0;1;0
0;218776;0;1;0
0;248994;0;1;0
0;238902;0;1;0
0;214658;0;1;0
0;220748;0;1;0
0;223793;0;1;0
0;230579;0;1;0
0;236988;0;1;0
0;239859;0;1;0
0;218515;0;1;0
0;221531;0;1;0
0;231130;0;1;0
0;237713;0;1;0
0;237713;0;1;0
0;248675;0;1;0
0;242498;0;1;0
0;238757;0;1;0
0;245224;0;1;0
0;240903;0;1;0
0;240903;0;1;0
0;234987;0;1;0
0;224663;0;1;0
0;224663;0;1;0
0;214977;0;1;0
0;229071;0;1;0
0;222024;0;1;0
0;218747;0;1;0
0;212831;0;1;0
0;235799;0;1;0
0;229941;0;1;0
0;214571;0;1;0
0;218341;0;1;0
0;224750;0;1;0
0;235132;0;1;0
0;238177;0;1;0
0;244354;0;1;0
0;246703;0;1;0
0;246703;0;1;0
0;234465;0;1;0
0;238902;0;1;0
0;235799;0;1;0
0;235799;0;1;0
0;226345;0;1;0
0;219704;0;1;0
0;213556;0;1;0
0;213556;0;1;0
0;234465;0;1;0
0;230695;0;1;0
0;224547;0;1;0
0;224547;0;1;0
0;214774;0;1;0
0;218196;0;1;0
0;224431;0;1;0
0;227940;0;1;0
0;234581;0;1;0
0;219704;0;1;0
0;240671;0;1;0
0;244441;0;1;0
0;243948;0;1;0
0;237771;0;1;0
0;234349;0;1;0
0;219791;0;1;0
0;217790;0;1;0
0;213875;0;1;0
0;222981;0;1;0
0;219037;0;1;0
0;222691;0;1;0
0;228868;0;1;0
0;228868;0;1;0
0;212251;0;1;0
0;218515;0;1;0
0;221531;0;1;0
0;228984;0;1;0
0;232261;0;1;0
0;232261;0;1;0
0;238496;0;1;0
0;241715;0;1;0
0;238699;0;1;0
0;244934;0;1;0
0;244934;0;1;0
0;248153;0;1;0
0;215789;0;1;0
0;225794;0;1;0
0;231855;0;1;0
0;247399;0;1;0
0;243078;0;1;0
0;243078;0;1;0
0;237220;0;1;0
0;234030;0;1;0
0;227389;0;1;0
0;224344;0;1;0
0;210424;0;1;0
0;209554;0;1;0
0;206973;0;1;0
0;207060;0;1;0
0;206973;0;1;0
0;252677;0;1;0
0;207698;0;1;0
0;210337;0;1;0
0;251401;0;1;0
0;250154;0;1;0
0;209061;0;1;0
0;249777;0;1;0
0;250908;0;1;0
0;208568;0;1;0
0;206741;0;1;0
0;253634;0;1;0
0;250995;0;1;0
0;208916;0;1;0
0;208916;0;1;0
0;209670;0;1;0
0;209670;0;1;0
0;252416;0;1;0
0;207611;0;1;0
0;251575;0;1;0
0;207031;0;1;0
0;207611;0;1;0
0;206451;0;1;0
0;209699;0;1;0
0;208829;0;1;0
0;210134;0;1;0
0;253083;0;1;0
0;209873;0;1;0
0;209873;0;1;0
0;249864;0;1;0
0;253315;0;1;0
0;249864;0;1;0
0;253547;0;1;0
0;252909;0;1;0
0;250589;0;1;0
0;251720;0;1;0
0;208307;0;1;0
0;209061;0;1;0
0;252068;0;1;0
0;209061;0;1;0
0;251546;0;1;0
0;251401;0;1;0
0;249893;0;1;0
0;210192;0;1;0
0;253141;0;1;0
0;252097;0;1;0
0;206654;0;1;0
0;208017;0;1;0
0;253402;0;1;0
0;208423;0;1;0
0;208423;0;1;0
0;251314;0;1;0
0;210337;0;1;0
0;208539;0;1;0
0;208539;0;1;0
0;249661;0;1;0
0;249661;0;1;0
0;207988;0;1;0
0;207988;0;1;0
0;208017;0;1;0
0;208017;0;1;0
0;209931;0;1;0
0;210192;0;1;0
0;250357;0;1;0
0;250357;0;1;0
0;249719;0;1;0
0;207060;0;1;0
0;251314;0;1;0
0;208423;0;1;0
0;252590;0;1;0
0;207988;0;1;0
0;250096;0;1;0
0;206625;0;1;0
0;208017;0;1;0
0;252909;0;1;0
0;210105;0;1;0
0;210105;0;1;0
0;251459;0;1;0
0;206828;0;1;0
0;250676;0;1;0
0;206741;0;1;0
0;208510;0;1;0
0;252706;0;1;0
0;207466;0;1;0
0;250502;0;1;0
0;207031;0;1;0
0;208510;0;1;0
0;252503;0;1;0
0;253634;0;1;0
0;379204;1;0;1
0;260014;0;1;0
0;195373;0;1;0
0;198331;0;1;0
0;259231;0;1;0
0;255867;0;1;0
0;201231;0;1;0
0;201231;0;1;0
0;203174;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;258274;0;1;0
0;204015;0;1;0
0;254591;0;1;0
0;202710;0;1;0
0;258158;0;1;0
0;257462;0;1;0
0;204508;0;1;0
0;153004;0;1;0
0;166431;0;1;0
0;257317;0;1;0
0;258419;0;1;0
0;257462;0;1;0
0;256389;0;1;0
0;260014;0;1;0
0;206016;0;1;0
0;260014;0;1;0
0;259057;0;1;0
0;259057;0;1;0
0;260014;0;1;0
0;254823;0;1;0
0;201695;0;1;0
0;201956;0;1;0
0;201956;0;1;0
0;204421;0;1;0
0;258100;0;1;0
0;201376;0;1;0
0;260014;0;1;0
0;254040;0;1;0
0;203870;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;255867;0;1;0
0;255867;0;1;0
0;259231;0;1;0
0;183135;0;1;0
0;254823;0;1;0
0;188587;0;1;0
0;192415;0;1;0
0;204392;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;255722;0;1;0
0;260014;0;1;0
0;259579;0;1;0
0;256418;0;1;0
0;254185;0;1;0
0;259579;0;1;0
0;255722;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;202913;0;1;0
0;260014;0;1;0
0;202913;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;255403;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;199868;0;1;0
0;202333;0;1;0
0;258100;0;1;0
0;258100;0;1;0
0;204624;0;1;0
0;260014;0;1;0
0;256418;0;1;0
0;203058;0;1;0
0;259927;0;1;0
0;260014;0;1;0
0;203058;0;1;0
0;203696;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;201695;0;1;0
0;256389;0;1;0
0;256389;0;1;0
0;260014;0;1;0
0;28565;0;1;0
0;254185;0;1;0
0;256737;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;205552;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;200854;0;1;0
0;201086;0;1;0
0;255403;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;258274;0;1;0
0;201463;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;256998;0;1;0
0;259231;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;203870;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;257143;0;1;0
0;205059;0;1;0
0;202101;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;204972;0;1;0
0;201289;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;254359;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;202507;0;1;0
0;260014;0;1;0
0;203870;0;1;0
0;203870;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;257984;0;1;0
0;259463;0;1;0
0;259463;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;259695;0;1;0
0;259695;0;1;0
0;206103;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;257723;0;1;0
0;203087;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;201144;0;1;0
0;260014;0;1;0
0;206190;0;1;0
0;254040;0;1;0
0;200651;0;1;0
0;204421;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;258796;0;1;0
0;260014;0;1;0
0;204740;0;1;0
0;254417;0;1;0
0;202768;0;1;0
0;206132;0;1;0
0;254678;0;1;0
0;260014;0;1;0
0;258477;0;1;0
0;258651;0;1;0
0;254910;0;1;0
0;257636;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;255867;0;1;0
0;259869;0;1;0
0;203580;0;1;0
0;206190;0;1;0
0;202652;0;1;0
0;258274;0;1;0
0;256186;0;1;0
0;254359;0;1;0
0;256360;0;1;0
0;260014;0;1;0
0;176668;0;1;0
0;202275;0;1;0
0;202275;0;1;0
0;202594;0;1;0
0;260014;0;1;0
0;206190;0;1;0
0;140012;0;1;0
0;203551;0;1;0
0;259550;0;1;0
0;202652;0;1;0
0;202652;0;1;0
0;202942;0;1;0
0;204827;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;255055;0;1;0
0;253953;0;1;0
0;260014;0;1;0
0;204305;0;1;0
0;258912;0;1;0
0;201550;0;1;0
0;201550;0;1;0
0;258506;0;1;0
0;206190;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;201695;0;1;0
0;204305;0;1;0
0;260014;0;1;0
0;259434;0;1;0
0;260014;0;1;0
0;259434;0;1;0
0;259144;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;255577;0;1;0
0;255577;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;205784;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;256505;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;205552;0;1;0
0;260014;0;1;0
0;203696;0;1;0
0;204102;0;1;0
0;205378;0;1;0
0;202275;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;256911;0;1;0
0;256911;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
