MotorData.IsAcceleration;NVL_Recv_Storage.GL_LightBarrier;MotorData.IsForce;MotorData.ActSpeed;MotorData.Motor_Pos2reached;PLC_PRG.Gripper;NVL_Send_Storage.ActivateStorage;NVL_Recv_Storage.GL_I_Slider_OUT;NVL_Recv_Storage.GL_I_Slider_IN;NVL_Recv_Storage.GL_I_ProcessStarted
1015;1;-188;-78387;0;0;0;0;1;?
1015;1;-188;-78387;0;0;0;0;1;0
1015;1;-188;-78387;0;0;0;0;1;0
0;1;-58;-75429;0;0;0;0;1;0
0;1;-193;-91901;0;0;0;0;1;0
-1015;1;?;?;0;0;0;0;1;0
0;1;-45;0;0;0;0;0;1;0
?;1;-45;0;0;?;0;0;?;0
0;1;-46;0;0;0;?;0;1;0
0;1;-45;0;0;1;0;0;?;0
0;1;-44;0;0;?;0;0;1;0
0;1;-46;0;?;1;0;0;1;0
0;1;-46;0;0;1;0;0;?;0
0;1;-45;0;0;1;0;0;1;0
0;1;-45;0;0;1;?;0;1;0
0;1;?;0;0;1;0;0;1;0
0;1;-44;0;0;1;0;0;1;0
0;1;-46;0;0;1;0;0;1;0
0;1;-46;0;0;1;0;0;1;?
0;1;-45;?;0;1;0;0;1;0
0;1;-47;0;0;1;0;0;1;0
0;1;-48;0;0;1;0;0;1;0
0;1;-44;0;0;1;?;0;?;0
0;1;-44;0;0;1;0;0;1;0
0;1;-47;0;0;1;0;0;1;0
0;1;-44;0;0;1;0;0;1;0
0;1;?;0;0;?;0;0;1;0
0;1;-44;?;0;1;0;0;1;0
0;1;-44;0;0;1;0;0;1;0
0;1;?;0;0;1;0;0;1;0
0;1;-46;0;0;1;0;0;1;0
0;1;-115;0;?;1;0;0;1;?
0;1;60;90364;0;1;0;0;1;0
0;1;60;90364;?;1;0;0;1;0
0;1;41;75980;0;1;0;0;1;0
1015;?;59;87580;?;1;0;0;1;0
0;1;241;96570;0;1;0;0;1;0
1015;1;97;69513;0;1;?;0;1;?
1015;1;97;69513;0;?;?;0;1;0
0;1;?;67280;0;1;0;0;1;?
0;1;?;86101;0;1;0;0;1;0
0;1;37;?;0;1;?;0;1;0
0;1;41;86768;0;1;0;0;1;0
0;1;41;86768;0;?;?;0;1;0
0;1;?;86768;0;1;0;0;1;0
0;1;116;82824;0;1;0;0;1;0
0;1;19;98484;0;1;0;0;1;0
0;1;46;72268;0;1;0;0;?;0
0;1;46;72268;0;1;0;0;1;0
-1015;1;43;96483;0;1;?;0;1;0
-1015;1;22;79518;0;1;0;0;1;0
0;?;-54;64844;0;1;?;0;1;0
0;1;182;81693;0;1;?;0;?;0
0;1;182;81693;0;1;0;0;1;0
?;?;192;?;0;1;0;0;?;0
?;1;37;91727;0;1;0;0;1;0
0;1;37;91727;0;1;0;?;1;?
0;1;37;91727;0;1;0;0;1;0
?;?;68;101616;0;1;0;0;1;0
-1015;?;63;104168;0;1;0;0;1;0
-1015;1;63;?;0;1;0;0;1;?
0;1;29;88189;0;1;0;0;1;0
1015;?;36;83839;0;1;0;0;1;0
0;1;6;?;0;1;0;0;1;0
0;1;6;88305;0;1;0;0;1;0
?;1;70;85492;0;1;0;0;1;0
0;1;39;76328;0;1;0;0;1;0
0;1;8;84593;0;1;0;0;1;0
1015;1;145;84303;0;1;0;0;1;?
1015;1;145;84303;0;1;0;0;1;0
0;1;-55;68092;0;1;0;0;1;0
0;1;-55;68092;0;1;0;0;?;0
0;1;72;78068;0;1;0;0;1;0
1015;1;169;82882;0;?;0;0;1;0
1015;1;57;65772;?;1;0;0;1;?
1015;1;?;65772;0;1;0;0;1;0
0;1;?;70064;0;1;0;0;1;0
0;1;?;94453;?;1;0;0;1;0
1015;?;119;86710;0;1;0;0;1;0
-1015;1;16;67512;0;1;0;0;?;0
-1015;1;16;67512;0;1;0;0;1;?
0;1;32;67193;0;1;0;0;1;0
1015;1;139;87145;0;1;0;0;1;0
?;1;139;87145;0;1;0;0;?;0
0;1;178;?;0;1;0;0;1;?
-1015;1;161;76589;0;1;?;0;1;0
-1015;1;161;76589;0;1;0;0;1;0
-1015;1;?;88972;0;1;?;0;1;0
?;1;51;101645;0;1;0;0;1;?
0;1;120;67744;0;1;0;0;1;0
1015;1;181;81461;0;1;0;0;1;0
1015;1;181;81461;0;1;0;0;1;0
?;1;-3;97353;0;?;?;0;1;?
1015;1;24;81084;0;1;0;0;1;0
-1015;1;118;75284;?;1;0;0;1;0
1015;1;94;86391;0;1;0;0;?;0
1015;1;94;86391;0;1;0;0;1;0
0;1;34;80852;0;1;0;0;1;0
0;1;34;?;0;1;0;0;1;0
?;1;6;?;0;1;?;0;1;0
0;1;32;66816;0;1;0;0;?;0
0;1;32;66816;0;?;?;0;1;0
0;1;89;79692;0;1;?;?;1;0
0;1;92;76705;0;?;0;0;1;0
0;1;166;74936;0;?;0;0;1;0
1015;1;-1;75661;0;1;0;0;1;0
1015;1;-1;75661;0;1;0;0;1;0
0;1;4;63133;?;1;0;0;1;?
?;1;46;75574;0;1;?;0;1;0
0;1;255;67193;0;1;?;?;1;0
0;1;188;88334;0;1;0;0;?;0
0;1;188;88334;0;1;0;0;1;0
0;?;188;88334;0;1;0;0;1;0
-1015;1;29;80852;0;1;?;0;?;0
-1015;1;227;80823;0;1;0;0;1;0
?;1;51;94453;0;1;0;0;1;0
0;1;193;54926;0;?;0;0;1;0
0;1;193;?;0;1;0;0;1;0
1015;?;210;69281;0;1;?;?;1;0
0;1;86;94250;?;1;?;0;1;0
-1015;1;199;87899;0;1;0;0;1;?
-1015;1;199;87899;0;1;0;?;1;0
0;1;139;84448;0;1;0;0;1;0
-1015;1;186;66497;?;1;0;0;1;0
1015;?;115;87957;0;1;0;0;1;0
1015;1;115;87957;0;1;0;0;1;0
1015;1;?;77749;0;1;0;0;?;0
1015;1;169;77749;0;1;0;0;?;0
?;1;56;89407;0;1;0;?;1;0
?;1;131;75545;0;1;0;?;1;0
0;1;40;21431;0;1;0;0;1;0
0;1;66;0;?;1;0;0;?;0
0;1;66;0;0;1;0;0;1;0
0;1;72;0;0;1;0;?;1;0
0;1;69;0;0;1;0;0;1;?
0;1;70;0;0;1;0;0;1;0
0;1;70;0;0;1;0;0;1;0
?;1;68;0;0;1;0;0;?;0
0;1;69;0;?;1;0;0;1;0
0;1;69;0;0;1;0;0;1;0
0;1;73;0;0;?;0;0;1;?
0;1;71;0;0;1;0;0;1;0
0;1;71;0;0;1;0;0;1;0
0;1;69;0;0;1;0;0;1;0
0;1;67;?;0;1;0;0;1;0
0;1;?;0;0;1;0;0;1;0
0;1;69;0;0;1;0;0;1;0
0;1;69;0;0;1;0;0;1;0
0;1;67;0;0;?;0;?;1;?
0;1;74;0;?;?;0;0;1;0
0;1;?;0;0;1;0;0;1;0
0;1;69;0;0;1;?;0;1;0
0;1;69;0;0;1;0;0;1;0
0;1;67;?;0;1;0;0;1;0
0;1;?;0;0;1;0;0;?;?
-2001;1;-35;0;0;?;0;0;1;0
0;?;-228;-80156;0;1;0;0;1;0
1015;1;-198;-77894;0;1;0;0;1;?
1015;1;-198;?;0;1;?;0;?;0
0;1;-95;-72471;0;1;0;0;1;0
0;1;-100;-81084;0;1;0;?;1;0
-1015;1;-3;-77749;0;1;0;?;1;0
0;1;-216;-69600;0;1;0;0;1;0
0;1;-216;-69600;0;1;0;0;1;0
0;1;-216;?;0;1;0;0;1;0
-1015;1;-181;-67164;0;1;0;0;1;0
-1015;1;-182;-80214;0;1;0;0;1;0
-1015;1;-26;-91727;0;?;0;0;1;0
0;?;-122;?;0;1;?;0;1;0
0;1;-122;?;0;1;0;0;1;0
0;1;-112;-74675;0;1;0;0;1;0
-1015;1;-32;-92481;0;1;0;0;1;0
0;1;-173;-76212;0;1;0;0;1;0
?;1;-20;-85492;0;1;0;0;1;0
0;1;-20;-85492;0;1;0;0;1;0
0;1;-20;-85492;0;?;0;0;?;0
-1015;?;?;-65453;?;1;0;0;1;0
?;1;?;?;0;1;0;0;1;0
0;?;-148;-88653;0;1;0;0;1;?
1015;1;-29;-93989;?;1;0;0;1;0
1015;?;-29;-93989;0;1;0;0;1;0
1015;1;-62;-83346;0;1;0;0;1;0
0;1;-80;-75168;0;1;?;?;?;0
0;1;-103;-71398;0;?;0;0;1;0
0;1;-31;-68556;0;?;0;0;?;0
0;1;-31;-68556;0;?;0;0;?;0
1015;1;-166;-59943;0;1;0;0;1;?
0;1;-210;-89059;0;1;0;0;1;0
0;1;-210;-89059;0;1;?;?;1;0
-1015;1;-25;-83810;0;1;0;0;1;0
?;1;-142;-43529;0;1;0;0;1;0
0;1;-142;-43529;0;?;0;0;1;?
0;1;3;0;?;1;0;0;?;?
?;1;0;0;?;1;?;0;1;0
0;1;2;0;0;?;0;0;1;0
0;1;3;0;0;0;?;0;1;?
?;1;3;0;0;?;?;0;1;?
0;1;2;0;0;0;0;0;1;0
?;1;1;0;?;0;0;?;1;?
0;1;1;0;0;?;0;0;1;0
0;1;2;0;0;0;0;?;1;0
0;1;2;0;0;0;0;0;1;0
0;1;6;0;0;0;0;0;?;0
?;1;6;0;0;0;0;0;1;0
0;1;2;0;0;0;0;0;1;?
0;1;6;0;0;0;0;0;1;0
0;1;6;?;0;0;0;0;1;0
0;1;2;0;0;0;0;0;1;0
0;1;0;0;?;0;0;0;1;0
0;1;0;0;0;0;?;0;1;0
0;1;0;0;0;?;0;0;?;0
0;1;2;0;0;0;0;0;1;0
?;1;3;0;0;0;0;0;1;0
0;1;1;0;0;0;0;0;1;0
0;1;1;0;0;0;0;0;?;0
0;?;1;0;0;0;0;0;1;0
0;1;0;0;0;0;0;0;1;0
0;1;0;?;0;0;0;0;?;0
0;1;2;0;0;0;0;0;1;0
0;1;?;0;0;0;0;0;1;0
0;1;4;0;0;0;0;0;1;0
0;1;3;0;0;0;0;0;1;0
0;1;3;0;0;0;0;0;1;0
0;1;2;0;0;0;0;0;1;0
0;1;3;0;0;0;0;?;1;0
0;1;0;0;0;0;0;0;1;0
0;1;0;0;0;0;0;0;1;0
0;1;1;0;0;?;0;?;1;0
0;1;4;0;?;0;?;0;1;0
0;1;2;0;0;0;0;0;1;?
0;1;2;0;0;?;0;0;1;0
0;1;2;?;0;0;0;0;1;?
0;1;2;0;0;0;0;?;1;0
0;1;1;0;0;0;0;0;1;?
0;1;3;0;?;0;0;0;1;0
0;1;3;?;0;0;0;0;1;0
0;1;0;0;0;0;0;0;1;0
0;1;0;0;0;0;?;0;1;0
0;1;3;0;0;0;0;0;1;0
0;1;6;0;?;0;0;0;1;0
0;?;3;0;0;0;0;?;1;0
0;1;3;0;0;0;0;?;1;0
0;?;5;0;?;0;0;0;1;0
0;1;5;0;0;0;0;0;1;0
?;1;4;0;0;0;0;0;1;0
?;1;2;0;?;?;0;0;1;0
0;1;2;0;0;0;0;?;1;0
0;1;3;0;0;0;0;0;1;0
0;?;-1;0;?;0;?;0;?;0
0;1;3;0;0;0;0;?;1;0
0;1;1;0;0;0;0;0;1;0
0;1;5;0;0;0;0;0;1;0
0;1;5;0;0;0;0;0;?;0
?;1;0;0;0;0;?;0;1;0
0;1;2;0;0;0;0;0;1;0
0;1;3;0;0;?;0;0;1;?
0;1;?;0;0;0;?;0;1;0
0;1;2;0;0;0;0;0;1;0
0;1;2;0;0;0;0;0;1;0
0;1;5;0;0;0;0;0;1;0
0;1;6;0;0;0;0;0;1;0
0;1;2;0;0;?;0;0;1;0
0;1;0;0;0;0;0;0;1;?
?;1;0;0;?;?;0;0;1;?
0;1;3;0;?;0;0;0;1;0
0;1;2;?;0;0;0;0;1;0
0;1;2;0;0;?;0;0;1;0
0;1;3;0;0;0;0;0;1;?
0;1;3;0;0;0;0;0;1;?
0;?;3;0;0;0;0;0;1;0
0;?;5;0;0;0;0;?;1;0
0;1;2;0;0;0;?;?;1;0
0;1;?;0;0;0;0;0;1;0
?;1;2;0;?;0;0;0;1;0
0;1;2;0;0;0;0;?;1;0
0;1;0;0;0;0;0;0;1;0
0;1;2;0;0;0;0;0;?;0
0;1;2;0;0;0;0;0;?;0
?;?;0;0;0;0;0;0;1;0
0;1;0;0;0;?;0;?;1;0
0;1;1;0;0;0;0;0;1;0
0;1;1;0;0;?;0;0;1;0
0;1;1;0;0;0;0;0;1;0
0;1;-1;0;0;0;0;0;1;0
0;1;4;0;0;0;0;0;1;0
0;1;4;0;?;0;0;0;?;0
0;1;4;?;0;0;0;0;1;0
0;1;4;0;0;0;0;0;1;0
0;?;?;0;0;0;0;0;1;0
0;1;1;0;0;0;0;0;1;0
0;1;?;0;0;0;0;0;1;0
0;1;1;0;0;0;0;0;?;?
0;?;3;0;0;0;0;0;1;0
0;1;3;0;0;0;0;0;1;0
0;1;3;0;0;0;0;0;1;0
0;1;3;0;0;0;?;0;1;0
0;1;1;0;0;?;0;0;1;0
0;1;?;0;0;0;0;0;1;0
0;1;?;0;0;0;0;0;1;0
0;1;3;0;0;0;0;0;?;0
0;1;3;0;0;0;0;0;1;0
0;1;3;0;0;0;0;0;1;0
0;1;4;0;0;0;0;0;1;?
0;1;4;0;?;0;0;0;1;0
0;1;?;0;0;0;0;?;1;0
0;1;5;0;0;0;0;0;1;0
0;1;5;0;0;0;0;0;1;0
0;1;1;0;0;0;?;0;1;0
