NMHC(GT);CO(GT);NO2(GT);NOx(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3)
-200.0;2.0;138.0;196.0;802.0;9.3;28.8;33.0;1.2825;1593.0;1051.0;950.0;1040.0
-200.0;1.1;58.0;233.0;798.0;6.3;14.0;76.6;1.2183;1307.0;1002.0;828.0;857.0
-200.0;2.1;125.0;156.0;795.0;10.9;34.4;19.9;1.0647;1548.0;1014.0;1012.0;851.0
212.0;2.6;108.0;172.0;781.0;11.0;17.6;46.7;0.9324;1666.0;1223.0;1014.0;1219.0
-200.0;1.7;80.0;254.0;650.0;10.9;18.4;61.3;1.2854;1436.0;1121.0;1012.0;1060.0
-200.0;1.9;80.0;224.0;767.0;7.5;18.0;60.4;1.2331;1318.0;1072.0;880.0;928.0
-200.0;2.0;87.0;231.0;737.0;8.4;17.5;60.7;1.2009;1354.0;1075.0;917.0;1037.0
-200.0;2.3;102.0;145.0;879.0;8.2;13.8;64.7;1.0168;1579.0;1059.0;907.0;970.0
-200.0;1.1;86.0;146.0;879.0;5.9;17.2;53.9;1.0498;1270.0;929.0;805.0;974.0
-200.0;1.6;93.0;93.0;765.0;9.4;23.6;39.2;1.1306;1581.0;977.0;956.0;1114.0
-200.0;1.2;77.0;71.0;816.0;8.3;22.2;43.0;1.1363;1552.0;949.0;910.0;1015.0
-200.0;1.5;111.0;196.0;788.0;8.3;19.8;47.7;1.0885;1359.0;1009.0;911.0;1177.0
-200.0;1.3;75.0;83.0;793.0;8.2;21.1;46.9;1.1585;1546.0;974.0;908.0;1057.0
-200.0;1.4;79.0;177.0;796.0;6.9;17.5;59.4;1.1768;1305.0;992.0;853.0;930.0
-200.0;2.0;112.0;251.0;788.0;11.8;24.2;27.2;0.8128;1401.0;1020.0;1042.0;927.0
-200.0;1.8;107.0;244.0;829.0;9.6;23.3;28.3;0.8012;1316.0;969.0;962.0;856.0
-200.0;1.9;117.0;120.0;775.0;11.0;35.1;19.2;1.0664;1543.0;1040.0;1015.0;1025.0
-200.0;1.5;94.0;78.0;840.0;8.3;36.9;17.2;1.0576;1428.0;1019.0;913.0;759.0
179.0;1.7;73.0;102.0;937.0;8.6;21.8;33.9;0.8771;1542.0;1125.0;924.0;790.0
-200.0;1.7;112.0;113.0;776.0;10.2;24.8;36.8;1.1357;1614.0;1036.0;986.0;868.0
-200.0;1.9;103.0;325.0;847.0;9.1;22.2;33.6;0.8886;1351.0;992.0;943.0;936.0
-200.0;1.4;77.0;94.0;920.0;6.9;17.7;56.4;1.1342;1595.0;1046.0;851.0;908.0
93.0;1.2;77.0;97.0;941.0;5.4;11.6;76.4;1.0415;1505.0;1075.0;782.0;988.0
-200.0;2.1;112.0;95.0;787.0;10.7;34.0;19.2;1.0073;1524.0;1083.0;1003.0;842.0
-200.0;1.9;115.0;294.0;829.0;8.6;18.0;42.7;0.8745;1351.0;1010.0;925.0;996.0
-200.0;1.8;95.0;265.0;915.0;7.1;15.2;51.0;0.8762;1257.0;1010.0;863.0;886.0
-200.0;2.0;120.0;107.0;810.0;9.6;31.7;21.6;0.9959;1496.0;1050.0;962.0;879.0
-200.0;1.9;106.0;88.0;830.0;8.7;29.7;24.2;0.9926;1475.0;1050.0;927.0;836.0
-200.0;1.5;73.0;79.0;926.0;6.5;17.7;62.0;1.2458;1615.0;1049.0;836.0;901.0
-200.0;1.2;70.0;57.0;869.0;5.5;26.3;33.1;1.1199;1422.0;986.0;790.0;853.0
-200.0;1.1;64.0;46.0;871.0;5.5;24.3;38.1;1.1398;1447.0;971.0;790.0;875.0
-200.0;0.6;85.0;84.0;893.0;4.7;22.6;31.0;0.8372;1417.0;982.0;750.0;881.0
-200.0;0.9;102.0;93.0;786.0;7.1;25.7;34.8;1.1292;1519.0;1088.0;862.0;1110.0
-200.0;0.9;97.0;82.0;831.0;7.4;31.6;23.8;1.0842;1481.0;1065.0;872.0;927.0
-200.0;1.2;99.0;102.0;825.0;9.0;29.7;24.8;1.016;1520.0;1067.0;938.0;912.0
-200.0;1.8;130.0;166.0;829.0;9.4;30.5;24.7;1.0592;1527.0;1036.0;955.0;840.0
92.0;1.4;99.0;95.0;993.0;6.3;14.1;46.0;0.7363;1411.0;1058.0;824.0;971.0
-200.0;1.4;90.0;205.0;872.0;7.8;15.6;51.9;0.9135;1287.0;915.0;893.0;953.0
-200.0;1.8;115.0;154.0;785.0;9.7;27.4;32.0;1.1545;1640.0;1079.0;966.0;927.0
-200.0;1.0;74.0;65.0;823.0;6.2;27.9;41.6;1.5425;1585.0;1023.0;822.0;1050.0
-200.0;1.3;-200.0;-200.0;843.0;5.7;27.6;34.2;1.2464;1372.0;977.0;800.0;778.0
110.0;1.9;93.0;96.0;887.0;6.7;13.4;69.6;1.0688;1566.0;1189.0;844.0;1049.0
-200.0;1.3;72.0;203.0;706.0;8.8;21.5;67.5;1.708;1565.0;1088.0;932.0;1034.0
-200.0;-200.0;-200.0;-200.0;1026.0;9.6;19.4;38.1;0.8511;1530.0;1038.0;961.0;949.0
-200.0;1.8;132.0;165.0;794.0;11.3;39.9;15.8;1.141;1622.0;1058.0;1026.0;931.0
-200.0;1.1;82.0;101.0;949.0;8.8;15.2;31.0;0.5329;1405.0;1002.0;932.0;917.0
-200.0;1.3;83.0;232.0;792.0;8.4;20.8;62.2;1.5119;1579.0;1062.0;915.0;929.0
-200.0;1.1;71.0;65.0;816.0;7.2;22.6;51.0;1.3805;1639.0;1007.0;864.0;987.0
-200.0;1.4;-200.0;-200.0;871.0;3.8;7.2;72.3;0.7392;1049.0;989.0;701.0;933.0
-200.0;1.0;64.0;97.0;859.0;6.5;22.7;53.7;1.458;1437.0;969.0;835.0;773.0
-200.0;1.7;94.0;179.0;763.0;8.9;22.5;53.7;1.4486;1504.0;1071.0;934.0;942.0
-200.0;2.1;109.0;218.0;721.0;10.3;24.1;50.7;1.4959;1559.0;1111.0;991.0;1028.0
-200.0;0.9;66.0;132.0;892.0;6.3;21.3;63.2;1.5794;1491.0;961.0;828.0;837.0
-200.0;1.6;94.0;149.0;725.0;10.0;20.6;45.5;1.0925;1515.0;965.0;977.0;1014.0
-200.0;1.6;121.0;126.0;800.0;8.3;32.9;21.8;1.0714;1441.0;973.0;911.0;891.0
-200.0;1.5;84.0;75.0;753.0;7.0;24.3;43.3;1.2973;1485.0;969.0;857.0;821.0
-200.0;1.6;123.0;213.0;764.0;6.0;14.1;59.6;0.9563;1204.0;1102.0;813.0;1000.0
-200.0;1.4;79.0;231.0;804.0;8.1;18.3;65.5;1.3686;1499.0;1013.0;905.0;974.0
-200.0;1.3;89.0;302.0;819.0;6.1;12.2;78.8;1.1178;1314.0;1012.0;817.0;878.0
-200.0;1.7;121.0;201.0;700.0;9.5;26.6;39.9;1.3657;1560.0;1031.0;958.0;1074.0
-200.0;2.0;106.0;178.0;761.0;11.9;29.6;28.6;1.1628;1549.0;1059.0;1047.0;841.0
-200.0;2.2;129.0;250.0;754.0;11.0;32.2;24.7;1.1696;1508.0;1098.0;1015.0;996.0
-200.0;2.1;115.0;251.0;784.0;10.2;30.0;28.5;1.1883;1485.0;1083.0;984.0;1049.0
-200.0;1.5;96.0;167.0;726.0;7.5;24.4;45.6;1.3779;1484.0;962.0;880.0;1050.0
-200.0;0.8;58.0;87.0;819.0;5.8;21.8;55.5;1.4323;1471.0;903.0;803.0;853.0
-200.0;1.9;98.0;197.0;857.0;7.3;16.8;58.7;1.1109;1310.0;1114.0;872.0;991.0
-200.0;0.9;50.0;180.0;844.0;6.6;19.4;75.4;1.6802;1562.0;976.0;840.0;964.0
-200.0;1.3;79.0;217.0;888.0;6.8;18.7;73.1;1.5608;1505.0;982.0;850.0;873.0
-200.0;1.6;89.0;233.0;892.0;7.9;24.3;39.5;1.1842;1413.0;982.0;895.0;859.0
-200.0;1.7;95.0;248.0;798.0;10.0;21.1;58.3;1.4444;1580.0;1021.0;979.0;958.0
-200.0;1.7;102.0;279.0;834.0;9.8;22.9;47.9;1.3208;1514.0;1005.0;972.0;952.0
-200.0;1.9;107.0;339.0;816.0;10.2;23.3;46.2;1.301;1524.0;1021.0;985.0;977.0
-200.0;2.4;115.0;303.0;798.0;12.5;23.9;40.8;1.1937;1556.0;1071.0;1068.0;988.0
-200.0;1.6;82.0;216.0;872.0;9.4;23.6;43.2;1.2433;1476.0;990.0;956.0;826.0
-200.0;2.0;94.0;214.0;845.0;9.4;21.2;55.2;1.3699;1528.0;997.0;955.0;926.0
-200.0;2.1;88.0;257.0;832.0;10.7;23.4;40.4;1.15;1490.0;1004.0;1004.0;911.0
-200.0;1.6;89.0;209.0;889.0;9.0;22.8;41.8;1.1417;1441.0;962.0;940.0;855.0
-200.0;1.9;113.0;153.0;858.0;8.0;29.9;33.2;1.3793;1671.0;1049.0;898.0;921.0
-200.0;1.4;83.0;72.0;804.0;6.8;26.3;37.3;1.2555;1479.0;939.0;849.0;650.0
-200.0;1.1;60.0;58.0;781.0;6.3;25.0;49.2;1.5418;1627.0;1032.0;826.0;1075.0
-200.0;1.6;113.0;351.0;902.0;8.6;23.5;41.6;1.1884;1460.0;951.0;926.0;949.0
-200.0;2.4;97.0;330.0;794.0;10.9;17.0;43.0;0.8242;1350.0;1067.0;1013.0;1133.0
-200.0;-200.0;106.0;97.0;767.0;10.2;42.7;14.4;1.2092;1532.0;1105.0;984.0;868.0
-200.0;0.4;-200.0;-200.0;1176.0;2.0;22.7;53.8;1.4673;1320.0;813.0;581.0;627.0
-200.0;2.1;95.0;239.0;691.0;9.8;21.0;57.4;1.4098;1506.0;1076.0;972.0;1192.0
-200.0;2.7;95.0;234.0;823.0;10.3;23.1;27.0;0.7538;1327.0;992.0;987.0;781.0
-200.0;-200.0;-200.0;-200.0;823.0;6.0;25.1;40.1;1.2544;1464.0;955.0;812.0;936.0
-200.0;1.4;100.0;190.0;822.0;5.1;12.4;73.8;1.0574;1196.0;1086.0;769.0;857.0
-200.0;-200.0;101.0;106.0;771.0;10.4;41.4;14.2;1.1128;1544.0;1083.0;994.0;927.0
-200.0;2.3;110.0;315.0;772.0;12.0;23.7;45.4;1.315;1574.0;1064.0;1048.0;1059.0
-200.0;1.7;117.0;152.0;867.0;8.9;27.1;38.3;1.3548;1696.0;1027.0;936.0;931.0
-200.0;1.7;137.0;149.0;828.0;9.6;32.9;20.1;0.9902;1546.0;1002.0;964.0;786.0
-200.0;-200.0;104.0;110.0;677.0;11.1;25.7;46.1;1.5025;1720.0;1083.0;1019.0;1087.0
-200.0;0.8;89.0;111.0;758.0;8.3;21.4;46.5;1.172;1604.0;1044.0;912.0;1177.0
-200.0;1.4;81.0;239.0;979.0;6.7;20.2;53.1;1.2442;1398.0;926.0;845.0;851.0
-200.0;1.4;87.0;70.0;884.0;7.2;41.1;13.1;1.0124;1435.0;1012.0;868.0;700.0
-200.0;0.8;69.0;55.0;931.0;5.1;25.7;33.9;1.1065;1463.0;895.0;767.0;985.0
-200.0;1.5;86.0;88.0;764.0;9.2;39.0;23.7;1.6346;1607.0;1048.0;949.0;831.0
-200.0;1.2;67.0;75.0;916.0;6.5;16.9;66.5;1.2688;1632.0;1012.0;833.0;862.0
-200.0;2.1;143.0;280.0;908.0;12.2;33.6;19.6;1.0029;1406.0;1077.0;1056.0;935.0
-200.0;1.9;135.0;276.0;907.0;12.6;33.0;20.1;0.9959;1423.0;1086.0;1070.0;924.0
-200.0;2.7;145.0;457.0;736.0;10.8;10.5;62.2;0.7923;1301.0;1055.0;1007.0;1019.0
275.0;3.1;108.0;167.0;718.0;13.7;17.7;66.9;1.3422;1872.0;1406.0;1107.0;1384.0
-200.0;1.6;80.0;122.0;868.0;7.4;24.2;36.9;1.0966;1550.0;958.0;873.0;750.0
-200.0;2.0;100.0;109.0;866.0;9.4;17.8;55.5;1.1174;1656.0;1085.0;954.0;871.0
-200.0;1.0;65.0;69.0;733.0;8.1;25.2;49.1;1.5546;1715.0;1062.0;902.0;1055.0
-200.0;2.7;149.0;166.0;873.0;14.5;25.8;23.9;0.7832;1689.0;1409.0;1131.0;1206.0
-200.0;1.6;94.0;69.0;849.0;8.0;37.4;17.0;1.0757;1464.0;1046.0;901.0;722.0
-200.0;1.5;95.0;117.0;890.0;7.5;22.5;36.8;0.988;1488.0;904.0;877.0;781.0
-200.0;0.5;41.0;73.0;1009.0;2.8;16.5;71.0;1.3239;1204.0;852.0;639.0;723.0
-200.0;1.0;67.0;48.0;904.0;6.5;23.8;36.9;1.0748;1440.0;886.0;834.0;767.0
-200.0;1.1;55.0;43.0;816.0;5.8;25.4;55.1;1.7628;1571.0;918.0;805.0;759.0
-200.0;1.8;81.0;106.0;911.0;7.3;18.9;49.6;1.07;1646.0;1279.0;870.0;1000.0
-200.0;1.9;175.0;391.0;808.0;7.8;9.5;70.0;0.8296;1237.0;996.0;893.0;895.0
-200.0;1.6;99.0;230.0;853.0;9.2;23.8;27.0;0.7845;1306.0;961.0;949.0;812.0
-200.0;0.7;90.0;164.0;866.0;4.6;21.0;56.9;1.3999;1394.0;865.0;745.0;901.0
61.0;1.2;83.0;67.0;1208.0;3.6;9.4;62.6;0.7398;1313.0;974.0;690.0;733.0
-200.0;0.8;73.0;99.0;846.0;5.3;23.1;49.9;1.3891;1416.0;874.0;776.0;873.0
-200.0;4.0;195.0;454.0;609.0;13.6;7.8;50.8;0.5384;1309.0;1197.0;1102.0;1253.0
-200.0;1.4;119.0;180.0;1114.0;7.5;24.9;28.3;0.8775;1261.0;999.0;879.0;960.0
-200.0;1.8;126.0;105.0;760.0;9.7;39.6;23.3;1.6535;1649.0;1082.0;965.0;844.0
-200.0;1.0;68.0;159.0;985.0;3.2;12.8;66.3;0.9804;1115.0;947.0;666.0;795.0
-200.0;2.0;87.0;137.0;771.0;10.8;29.8;28.5;1.1809;1545.0;1021.0;1009.0;769.0
-200.0;1.6;95.0;337.0;932.0;7.6;22.0;47.0;1.2259;1417.0;961.0;881.0;901.0
-200.0;1.8;106.0;193.0;878.0;8.3;34.6;22.4;1.212;1385.0;1045.0;910.0;742.0
-200.0;1.3;92.0;268.0;687.0;8.5;19.8;64.3;1.4678;1556.0;1039.0;921.0;1115.0
-200.0;0.6;63.0;121.0;802.0;4.3;19.7;66.8;1.5184;1418.0;913.0;728.0;887.0
-200.0;1.3;79.0;136.0;742.0;7.0;22.8;58.5;1.5992;1544.0;953.0;858.0;780.0
-200.0;1.9;96.0;189.0;671.0;9.5;23.7;55.4;1.6031;1637.0;1046.0;960.0;899.0
-200.0;1.8;92.0;92.0;892.0;9.4;15.6;58.3;1.0266;1626.0;1008.0;954.0;834.0
-200.0;0.7;63.0;51.0;917.0;5.0;21.3;46.5;1.1608;1430.0;865.0;764.0;826.0
-200.0;1.0;69.0;92.0;923.0;7.0;19.8;50.4;1.1525;1608.0;912.0;858.0;894.0
-200.0;1.6;105.0;153.0;714.0;9.9;25.0;36.6;1.143;1509.0;1008.0;973.0;1178.0
-200.0;1.7;87.0;104.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;2.0;126.0;242.0;622.0;11.4;24.3;44.7;1.3432;1663.0;1060.0;1029.0;1210.0
-200.0;1.6;118.0;109.0;770.0;9.1;36.3;19.5;1.1539;1509.0;1036.0;943.0;770.0
-200.0;1.3;74.0;93.0;864.0;7.1;27.0;40.8;1.4286;1649.0;1020.0;860.0;875.0
-200.0;1.4;98.0;357.0;676.0;7.3;9.2;78.5;0.9143;1241.0;1095.0;868.0;1078.0
166.0;1.8;87.0;101.0;973.0;7.8;20.6;30.0;0.7213;1457.0;1032.0;892.0;756.0
-200.0;1.8;81.0;93.0;938.0;7.3;14.1;64.9;1.0405;1586.0;1021.0;871.0;805.0
-200.0;2.1;167.0;317.0;707.0;8.4;10.9;44.8;0.5849;1122.0;1051.0;914.0;913.0
-200.0;-200.0;129.0;115.0;777.0;10.9;41.4;13.8;1.0786;1523.0;1078.0;1012.0;868.0
-200.0;1.7;79.0;109.0;677.0;10.0;26.6;50.8;1.7419;1829.0;1143.0;979.0;1156.0
-200.0;2.4;173.0;191.0;754.0;13.0;38.1;16.5;1.0828;1648.0;1098.0;1084.0;985.0
-200.0;2.6;119.0;429.0;692.0;10.3;16.2;54.5;0.9956;1324.0;1177.0;987.0;1229.0
-200.0;2.2;197.0;345.0;687.0;9.4;9.1;37.8;0.4372;1085.0;1096.0;954.0;1139.0
-200.0;1.0;177.0;294.0;752.0;8.5;5.1;43.0;0.3821;1033.0;1004.0;918.0;990.0
-200.0;2.5;112.0;137.0;639.0;15.0;32.2;30.4;1.4433;1849.0;1210.0;1148.0;1327.0
-200.0;1.8;119.0;147.0;959.0;10.4;20.2;47.2;1.1043;1680.0;1081.0;992.0;935.0
-200.0;4.6;151.0;710.0;471.0;24.2;20.7;55.5;1.3414;1889.0;1458.0;1408.0;1664.0
-200.0;3.5;173.0;539.0;573.0;14.4;10.8;40.3;0.5201;1255.0;1268.0;1128.0;1533.0
-200.0;2.8;112.0;156.0;835.0;10.8;19.0;51.7;1.1222;1674.0;1171.0;1006.0;988.0
-200.0;2.1;120.0;120.0;769.0;11.9;36.5;16.7;1.0045;1578.0;1003.0;1047.0;782.0
-200.0;0.8;50.0;48.0;867.0;4.1;24.9;50.6;1.5755;1527.0;954.0;715.0;1010.0
-200.0;0.7;35.0;30.0;1180.0;3.1;16.7;66.9;1.2631;1452.0;875.0;659.0;561.0
-200.0;1.6;115.0;96.0;787.0;9.5;35.0;17.9;0.99;1438.0;964.0;959.0;731.0
-200.0;-200.0;49.0;70.0;958.0;7.5;19.9;66.4;1.5203;1692.0;964.0;877.0;942.0
-200.0;1.3;67.0;50.0;794.0;6.4;26.4;47.1;1.5947;1580.0;1044.0;832.0;1160.0
-200.0;-200.0;-200.0;-200.0;914.0;5.0;38.1;19.7;1.2928;1373.0;973.0;764.0;619.0
-200.0;4.3;175.0;800.0;500.0;19.4;8.3;58.5;0.6403;1481.0;1427.0;1280.0;1948.0
-200.0;2.0;105.0;206.0;639.0;10.9;25.2;50.1;1.58;1655.0;1073.0;1009.0;955.0
-200.0;1.5;76.0;167.0;867.0;9.6;17.3;57.6;1.1289;1705.0;933.0;962.0;974.0
-200.0;2.1;97.0;107.0;824.0;11.0;15.0;61.4;1.0385;1722.0;1075.0;1015.0;949.0
-200.0;1.8;104.0;200.0;655.0;10.4;24.4;53.4;1.6031;1672.0;1063.0;991.0;966.0
-200.0;1.9;126.0;253.0;830.0;5.6;4.3;55.3;0.465;967.0;1054.0;791.0;1131.0
-200.0;2.1;128.0;293.0;748.0;7.6;5.1;65.5;0.5811;1062.0;1062.0;884.0;1172.0
-200.0;0.7;74.0;62.0;1292.0;2.5;21.7;38.3;0.9842;1325.0;838.0;620.0;502.0
-200.0;-200.0;-200.0;-200.0;857.0;8.5;11.0;75.0;0.9821;1589.0;1093.0;918.0;939.0
-200.0;1.9;102.0;145.0;828.0;9.1;32.9;28.0;1.3789;1713.0;1090.0;942.0;876.0
-200.0;1.7;117.0;125.0;763.0;11.0;38.8;20.7;1.4036;1732.0;1099.0;1015.0;839.0
-200.0;2.5;202.0;379.0;639.0;10.0;10.9;34.9;0.4568;1147.0;1204.0;979.0;1326.0
-200.0;1.1;86.0;70.0;915.0;7.5;24.2;39.5;1.1764;1628.0;919.0;880.0;1013.0
-200.0;2.7;108.0;482.0;596.0;14.3;18.0;76.6;1.5706;1656.0;1224.0;1126.0;1231.0
-200.0;-200.0;-200.0;-200.0;948.0;3.3;20.1;65.3;1.5153;1377.0;906.0;672.0;742.0
-200.0;1.1;55.0;51.0;939.0;5.7;32.8;28.9;1.412;1576.0;975.0;798.0;570.0
-200.0;-200.0;92.0;135.0;796.0;6.9;23.1;48.8;1.3638;1621.0;996.0;853.0;1023.0
-200.0;1.8;184.0;296.0;822.0;6.4;4.3;48.4;0.4043;966.0;984.0;832.0;892.0
-200.0;0.9;76.0;56.0;919.0;4.6;21.3;45.9;1.1471;1415.0;863.0;746.0;961.0
-200.0;1.5;96.0;102.0;839.0;10.4;24.7;39.3;1.2065;1710.0;1018.0;992.0;1103.0
-200.0;1.5;78.0;90.0;917.0;6.7;32.3;30.4;1.445;1599.0;1030.0;844.0;747.0
-200.0;0.6;62.0;56.0;1048.0;3.4;20.3;46.8;1.1;1379.0;819.0;677.0;685.0
-200.0;1.5;95.0;91.0;776.0;9.6;22.2;49.5;1.3081;1661.0;1016.0;963.0;811.0
-200.0;0.4;147.0;234.0;706.0;4.9;10.0;57.3;0.7015;1113.0;1152.0;759.0;1094.0
-200.0;1.8;63.0;64.0;669.0;10.5;28.8;52.0;2.0297;1816.0;1144.0;997.0;1021.0
-200.0;-200.0;111.0;144.0;689.0;10.5;35.1;32.4;1.7996;1779.0;1118.0;995.0;863.0
-200.0;-200.0;107.0;98.0;778.0;10.3;42.0;14.2;1.1517;1537.0;1109.0;989.0;819.0
-200.0;-200.0;104.0;116.0;765.0;9.1;26.2;38.5;1.2932;1608.0;991.0;944.0;868.0
-200.0;1.9;90.0;226.0;852.0;9.1;22.3;29.5;0.7838;1276.0;937.0;942.0;773.0
-200.0;1.3;77.0;66.0;853.0;6.3;27.0;30.0;1.0542;1346.0;872.0;824.0;590.0
-200.0;3.4;133.0;406.0;553.0;17.3;22.6;61.1;1.6596;1806.0;1301.0;1218.0;1399.0
-200.0;2.0;127.0;200.0;800.0;14.4;35.7;13.6;0.7836;1612.0;966.0;1131.0;968.0
-200.0;1.5;92.0;137.0;941.0;7.0;21.1;46.2;1.1389;1584.0;973.0;858.0;779.0
-200.0;-200.0;99.0;87.0;733.0;11.5;41.6;14.5;1.1483;1576.0;1128.0;1032.0;876.0
-200.0;0.9;64.0;51.0;955.0;4.8;38.8;23.7;1.6093;1385.0;929.0;752.0;544.0
-200.0;1.9;116.0;148.0;734.0;10.3;25.0;38.3;1.198;1633.0;1084.0;990.0;1284.0
-200.0;1.2;78.0;101.0;887.0;8.7;20.0;56.6;1.3095;1711.0;949.0;929.0;973.0
-200.0;2.0;105.0;149.0;870.0;10.8;33.8;13.9;0.7172;1448.0;888.0;1007.0;794.0
-200.0;1.9;134.0;274.0;685.0;7.7;15.6;54.8;0.966;1288.0;1173.0;885.0;1038.0
-200.0;1.4;99.0;249.0;945.0;5.3;15.2;50.1;0.858;1142.0;946.0;780.0;801.0
-200.0;1.4;65.0;54.0;787.0;7.7;34.2;31.5;1.6675;1630.0;1019.0;889.0;745.0
-200.0;-200.0;80.0;52.0;873.0;6.0;28.3;35.5;1.3414;1511.0;912.0;810.0;861.0
-200.0;2.1;98.0;266.0;911.0;7.3;19.6;36.3;0.8193;1287.0;971.0;870.0;798.0
-200.0;1.6;92.0;118.0;879.0;6.6;29.1;37.4;1.4833;1656.0;1045.0;840.0;807.0
-200.0;0.9;79.0;65.0;809.0;7.2;28.4;32.5;1.2361;1532.0;1011.0;864.0;1231.0
-200.0;0.6;44.0;40.0;972.0;4.0;21.3;56.7;1.4178;1559.0;899.0;708.0;780.0
-200.0;1.8;135.0;159.0;1118.0;13.8;28.8;21.1;0.8193;1436.0;1139.0;1109.0;1292.0
-200.0;-200.0;-200.0;-200.0;639.0;14.2;24.4;43.9;1.3184;1659.0;1146.0;1122.0;1131.0
-200.0;1.6;83.0;108.0;985.0;6.7;23.9;39.9;1.1639;1563.0;917.0;842.0;674.0
-200.0;0.9;47.0;40.0;858.0;4.9;26.7;49.5;1.7048;1544.0;939.0;758.0;664.0
