InertialMeasurementUnit L-SHOE EuX;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;Accelerometer LWR accY;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit LUA magneticX;Accelerometer LH accY;Accelerometer LH accZ;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LWR accZ
99;402.0;923.0;880.0;326.0;510.0;997.0;51.0;1028.0;-949.0;-335.0;404.0
99;392.0;948.0;862.0;329.0;512.0;988.0;20.0;1021.0;-933.0;-345.0;435.0
99;396.0;939.0;877.0;330.0;514.0;1017.0;22.0;1021.0;-930.0;-339.0;435.0
99;395.0;962.0;869.0;334.0;514.0;1005.0;29.0;1005.0;-941.0;-345.0;412.0
99;402.0;948.0;849.0;336.0;515.0;964.0;60.0;1035.0;-948.0;-370.0;384.0
99;377.0;940.0;822.0;336.0;518.0;968.0;66.0;1023.0;-959.0;-364.0;396.0
99;367.0;952.0;863.0;336.0;517.0;976.0;64.0;1024.0;-949.0;-370.0;410.0
99;388.0;961.0;875.0;334.0;516.0;1008.0;51.0;1015.0;-948.0;-365.0;433.0
99;387.0;940.0;872.0;333.0;513.0;1025.0;29.0;1011.0;-942.0;-319.0;432.0
99;397.0;945.0;860.0;330.0;513.0;997.0;61.0;1031.0;-951.0;-310.0;410.0
99;401.0;956.0;874.0;331.0;514.0;1007.0;40.0;993.0;-946.0;-314.0;387.0
99;369.0;946.0;877.0;331.0;513.0;999.0;58.0;1016.0;-947.0;-288.0;411.0
99;347.0;946.0;877.0;333.0;515.0;1010.0;75.0;1012.0;-949.0;-340.0;394.0
91;499.0;810.0;754.0;648.0;341.0;728.0;-663.0;945.0;-848.0;-419.0;644.0
103;366.0;935.0;830.0;457.0;559.0;996.0;13.0;1018.0;-929.0;-411.0;453.0
105;379.0;1010.0;847.0;476.0;583.0;1014.0;97.0;1031.0;-899.0;-407.0;449.0
99;345.0;961.0;879.0;333.0;514.0;970.0;88.0;1016.0;-957.0;-344.0;363.0
99;369.0;943.0;870.0;335.0;515.0;974.0;80.0;1017.0;-959.0;-353.0;398.0
99;382.0;954.0;875.0;334.0;514.0;984.0;32.0;1037.0;-938.0;-393.0;439.0
99;400.0;935.0;866.0;332.0;513.0;1017.0;34.0;1006.0;-949.0;-359.0;426.0
99;394.0;940.0;848.0;329.0;513.0;966.0;78.0;1023.0;-944.0;-317.0;394.0
104;412.0;932.0;853.0;397.0;550.0;1012.0;20.0;1038.0;-975.0;-297.0;412.0
104;391.0;948.0;831.0;386.0;547.0;1022.0;29.0;995.0;-961.0;-310.0;394.0
99;364.0;938.0;849.0;333.0;513.0;998.0;69.0;1020.0;-960.0;-332.0;364.0
99;396.0;935.0;848.0;337.0;512.0;1010.0;56.0;1035.0;-948.0;-332.0;356.0
99;349.0;924.0;878.0;341.0;515.0;983.0;77.0;1008.0;-932.0;-397.0;390.0
99;349.0;933.0;878.0;338.0;514.0;1008.0;75.0;1016.0;-963.0;-385.0;421.0
99;369.0;953.0;857.0;321.0;506.0;997.0;52.0;1038.0;-929.0;-316.0;396.0
162;378.0;937.0;781.0;180.0;479.0;981.0;50.0;921.0;-999.0;-517.0;310.0
99;367.0;950.0;858.0;322.0;503.0;979.0;87.0;1021.0;-966.0;-336.0;375.0
99;388.0;934.0;858.0;320.0;502.0;995.0;35.0;994.0;-954.0;-322.0;365.0
99;354.0;938.0;871.0;314.0;499.0;971.0;96.0;1022.0;-954.0;-362.0;423.0
118;254.0;968.0;838.0;-245.0;344.0;911.0;272.0;923.0;-878.0;-381.0;328.0
99;381.0;935.0;884.0;309.0;495.0;989.0;61.0;1022.0;-958.0;-335.0;371.0
144;380.0;1001.0;767.0;-94.0;292.0;785.0;105.0;987.0;-931.0;-370.0;337.0
120;339.0;949.0;888.0;294.0;557.0;975.0;39.0;1493.0;-1043.0;-152.0;461.0
99;359.0;972.0;875.0;331.0;510.0;1003.0;55.0;1013.0;-953.0;-351.0;419.0
99;372.0;946.0;875.0;333.0;515.0;1014.0;42.0;1041.0;-942.0;-341.0;391.0
11;515.0;822.0;652.0;331.0;742.0;770.0;168.0;981.0;-725.0;-499.0;326.0
105;420.0;920.0;811.0;431.0;563.0;943.0;87.0;1043.0;-949.0;-378.0;404.0
105;411.0;923.0;791.0;441.0;565.0;958.0;63.0;1002.0;-962.0;-379.0;427.0
105;386.0;958.0;808.0;452.0;572.0;950.0;78.0;998.0;-935.0;-405.0;432.0
99;375.0;943.0;876.0;335.0;516.0;996.0;54.0;1031.0;-938.0;-319.0;374.0
99;368.0;944.0;885.0;332.0;517.0;996.0;98.0;1040.0;-935.0;-330.0;374.0
99;363.0;970.0;878.0;335.0;517.0;983.0;79.0;1029.0;-944.0;-322.0;383.0
99;360.0;926.0;849.0;334.0;517.0;990.0;78.0;1012.0;-945.0;-319.0;391.0
99;348.0;951.0;880.0;340.0;522.0;995.0;61.0;1030.0;-946.0;-318.0;386.0
99;359.0;951.0;872.0;343.0;523.0;984.0;25.0;1042.0;-949.0;-308.0;390.0
99;349.0;933.0;870.0;350.0;528.0;985.0;89.0;1015.0;-948.0;-318.0;370.0
99;359.0;932.0;878.0;353.0;530.0;997.0;96.0;1041.0;-954.0;-331.0;376.0
99;350.0;952.0;885.0;356.0;534.0;987.0;81.0;1027.0;-957.0;-332.0;376.0
99;349.0;948.0;877.0;358.0;538.0;992.0;49.0;1021.0;-943.0;-299.0;363.0
99;356.0;962.0;877.0;363.0;537.0;981.0;52.0;1014.0;-957.0;-322.0;358.0
99;368.0;945.0;877.0;364.0;539.0;1014.0;50.0;1016.0;-957.0;-306.0;387.0
99;378.0;971.0;870.0;367.0;542.0;962.0;122.0;1015.0;-950.0;-331.0;356.0
99;349.0;969.0;890.0;367.0;541.0;985.0;101.0;1015.0;-958.0;-308.0;402.0
99;347.0;947.0;874.0;363.0;541.0;996.0;70.0;1023.0;-944.0;-320.0;380.0
99;355.0;957.0;875.0;361.0;540.0;968.0;79.0;1020.0;-960.0;-312.0;334.0
-17;799.0;539.0;270.0;876.0;489.0;452.0;198.0;1016.0;-484.0;-821.0;584.0
99;358.0;966.0;876.0;362.0;538.0;991.0;60.0;1031.0;-969.0;-340.0;403.0
99;337.0;953.0;877.0;361.0;537.0;1009.0;59.0;1018.0;-962.0;-324.0;374.0
97;368.0;913.0;888.0;312.0;543.0;1013.0;53.0;978.0;-923.0;-364.0;364.0
99;350.0;958.0;878.0;362.0;537.0;1001.0;27.0;1023.0;-947.0;-344.0;397.0
99;369.0;980.0;877.0;360.0;535.0;1011.0;30.0;1013.0;-954.0;-329.0;391.0
99;359.0;971.0;879.0;360.0;534.0;985.0;54.0;1011.0;-963.0;-305.0;411.0
99;358.0;971.0;882.0;361.0;537.0;987.0;78.0;1032.0;-944.0;-322.0;384.0
99;348.0;969.0;880.0;358.0;535.0;1002.0;80.0;1009.0;-951.0;-318.0;351.0
99;349.0;958.0;862.0;354.0;535.0;988.0;81.0;1002.0;-947.0;-329.0;385.0
99;397.0;923.0;882.0;392.0;556.0;985.0;91.0;1022.0;-925.0;-350.0;455.0
99;364.0;939.0;872.0;355.0;531.0;1013.0;32.0;1011.0;-954.0;-327.0;384.0
99;358.0;971.0;866.0;354.0;532.0;998.0;54.0;1000.0;-960.0;-315.0;395.0
99;372.0;933.0;877.0;354.0;532.0;988.0;76.0;1016.0;-940.0;-343.0;374.0
99;335.0;965.0;875.0;353.0;532.0;983.0;82.0;1028.0;-941.0;-316.0;386.0
99;343.0;962.0;866.0;352.0;533.0;996.0;62.0;1002.0;-952.0;-305.0;394.0
99;379.0;952.0;855.0;354.0;532.0;984.0;62.0;1005.0;-949.0;-308.0;377.0
99;363.0;943.0;849.0;357.0;532.0;986.0;81.0;1023.0;-952.0;-336.0;393.0
99;375.0;940.0;865.0;357.0;532.0;987.0;73.0;1016.0;-958.0;-321.0;405.0
99;360.0;927.0;887.0;356.0;535.0;986.0;55.0;1032.0;-945.0;-337.0;401.0
99;385.0;960.0;852.0;353.0;533.0;996.0;49.0;1001.0;-958.0;-322.0;416.0
124;373.0;865.0;811.0;336.0;576.0;994.0;-35.0;1022.0;-977.0;-239.0;416.0
99;370.0;963.0;875.0;358.0;534.0;977.0;47.0;1018.0;-944.0;-319.0;411.0
99;352.0;944.0;869.0;362.0;537.0;975.0;62.0;1024.0;-956.0;-309.0;377.0
99;339.0;951.0;891.0;363.0;537.0;999.0;73.0;1008.0;-952.0;-313.0;347.0
99;343.0;969.0;856.0;368.0;537.0;989.0;84.0;1024.0;-949.0;-332.0;384.0
99;323.0;952.0;864.0;368.0;539.0;1007.0;49.0;999.0;-937.0;-340.0;405.0
99;349.0;953.0;889.0;368.0;539.0;997.0;51.0;1029.0;-942.0;-350.0;379.0
99;372.0;936.0;855.0;367.0;537.0;996.0;89.0;1024.0;-936.0;-341.0;405.0
99;363.0;959.0;860.0;366.0;536.0;988.0;76.0;1020.0;-949.0;-362.0;408.0
99;374.0;955.0;868.0;358.0;533.0;986.0;62.0;1011.0;-943.0;-353.0;423.0
99;373.0;936.0;857.0;354.0;530.0;973.0;63.0;1011.0;-940.0;-359.0;413.0
99;373.0;933.0;861.0;352.0;529.0;987.0;74.0;1008.0;-950.0;-337.0;407.0
99;387.0;960.0;860.0;340.0;520.0;979.0;43.0;1009.0;-950.0;-342.0;407.0
99;361.0;951.0;878.0;337.0;521.0;983.0;59.0;1008.0;-936.0;-325.0;398.0
99;364.0;946.0;868.0;337.0;518.0;1016.0;41.0;1004.0;-965.0;-308.0;413.0
99;345.0;944.0;893.0;344.0;523.0;1004.0;39.0;1011.0;-912.0;-326.0;396.0
99;387.0;960.0;886.0;349.0;525.0;992.0;91.0;1020.0;-890.0;-335.0;365.0
120;296.0;1007.0;958.0;372.0;528.0;1069.0;95.0;1038.0;-1106.0;-668.0;255.0
173;244.0;1050.0;913.0;400.0;489.0;1033.0;158.0;1044.0;-919.0;-427.0;167.0
99;370.0;979.0;823.0;356.0;529.0;997.0;65.0;1030.0;-934.0;-356.0;386.0
99;339.0;924.0;895.0;471.0;597.0;980.0;132.0;1021.0;-923.0;-291.0;309.0
99;369.0;905.0;846.0;358.0;531.0;987.0;16.0;1019.0;-949.0;-362.0;431.0
77;603.0;880.0;787.0;586.0;607.0;1058.0;-190.0;1019.0;-657.0;-465.0;615.0
99;376.0;936.0;852.0;360.0;533.0;979.0;49.0;1016.0;-928.0;-352.0;442.0
99;361.0;948.0;843.0;365.0;534.0;1005.0;11.0;1038.0;-958.0;-311.0;406.0
99;377.0;934.0;858.0;367.0;536.0;995.0;32.0;1032.0;-958.0;-338.0;390.0
99;401.0;916.0;857.0;366.0;536.0;983.0;27.0;1022.0;-950.0;-326.0;404.0
103;401.0;874.0;849.0;333.0;549.0;949.0;16.0;969.0;-949.0;-287.0;404.0
99;378.0;954.0;868.0;368.0;536.0;1000.0;51.0;1031.0;-937.0;-350.0;394.0
-98;370.0;941.0;853.0;280.0;506.0;992.0;62.0;1017.0;-946.0;-342.0;422.0
99;394.0;961.0;877.0;367.0;538.0;1009.0;60.0;1022.0;-954.0;-345.0;395.0
99;379.0;976.0;876.0;364.0;535.0;991.0;93.0;1042.0;-956.0;-329.0;401.0
99;349.0;962.0;896.0;354.0;535.0;993.0;65.0;1031.0;-946.0;-329.0;378.0
99;349.0;943.0;882.0;353.0;536.0;989.0;68.0;1027.0;-946.0;-323.0;409.0
99;379.0;944.0;882.0;349.0;535.0;999.0;50.0;1017.0;-950.0;-324.0;385.0
99;370.0;952.0;851.0;349.0;536.0;1008.0;60.0;1028.0;-948.0;-325.0;408.0
99;378.0;965.0;868.0;351.0;535.0;997.0;44.0;1028.0;-955.0;-322.0;380.0
99;378.0;934.0;837.0;351.0;537.0;1005.0;61.0;1032.0;-961.0;-312.0;397.0
99;366.0;956.0;876.0;354.0;539.0;978.0;42.0;1032.0;-955.0;-313.0;396.0
99;350.0;948.0;873.0;356.0;540.0;975.0;75.0;1020.0;-955.0;-324.0;374.0
99;361.0;958.0;873.0;358.0;539.0;973.0;77.0;1048.0;-954.0;-355.0;402.0
99;398.0;944.0;855.0;367.0;547.0;1003.0;39.0;1028.0;-931.0;-345.0;392.0
99;384.0;960.0;865.0;367.0;548.0;968.0;57.0;1033.0;-948.0;-331.0;387.0
97;337.0;895.0;812.0;418.0;615.0;934.0;54.0;1002.0;-960.0;-242.0;397.0
99;393.0;924.0;866.0;367.0;548.0;996.0;51.0;1020.0;-937.0;-343.0;389.0
99;355.0;923.0;875.0;364.0;549.0;1006.0;41.0;1037.0;-940.0;-335.0;404.0
99;373.0;965.0;860.0;358.0;548.0;993.0;49.0;1037.0;-947.0;-311.0;402.0
99;385.0;964.0;849.0;359.0;547.0;975.0;44.0;1015.0;-946.0;-308.0;405.0
99;361.0;934.0;874.0;356.0;546.0;1013.0;29.0;1027.0;-948.0;-335.0;410.0
99;365.0;924.0;855.0;358.0;549.0;999.0;52.0;1015.0;-956.0;-312.0;417.0
99;371.0;940.0;863.0;359.0;547.0;984.0;80.0;1041.0;-954.0;-303.0;392.0
99;398.0;952.0;863.0;367.0;547.0;1012.0;59.0;1015.0;-953.0;-358.0;384.0
99;414.0;939.0;903.0;371.0;542.0;1045.0;62.0;999.0;-961.0;-386.0;456.0
99;382.0;960.0;871.0;379.0;550.0;1009.0;60.0;992.0;-956.0;-362.0;421.0
99;381.0;959.0;886.0;388.0;553.0;1036.0;65.0;1021.0;-930.0;-352.0;421.0
99;382.0;950.0;846.0;395.0;555.0;956.0;113.0;1001.0;-938.0;-356.0;394.0
99;394.0;953.0;866.0;396.0;555.0;949.0;131.0;1017.0;-934.0;-362.0;380.0
99;383.0;943.0;859.0;395.0;556.0;974.0;76.0;1023.0;-918.0;-358.0;390.0
99;378.0;944.0;868.0;396.0;555.0;965.0;47.0;1002.0;-920.0;-327.0;408.0
-37;317.0;930.0;831.0;825.0;244.0;717.0;636.0;953.0;-866.0;-188.0;38.0
99;381.0;952.0;851.0;399.0;553.0;967.0;42.0;1019.0;-933.0;-363.0;423.0
-11;445.0;913.0;729.0;543.0;-166.0;500.0;-646.0;867.0;-845.0;-529.0;613.0
97;406.0;875.0;868.0;450.0;599.0;1116.0;-141.0;998.0;-974.0;-284.0;474.0
99;393.0;955.0;852.0;401.0;552.0;981.0;51.0;1017.0;-948.0;-371.0;449.0
99;404.0;943.0;874.0;399.0;550.0;946.0;73.0;1015.0;-960.0;-396.0;442.0
97;366.0;967.0;970.0;398.0;638.0;958.0;-22.0;1070.0;-1005.0;-437.0;496.0
99;396.0;986.0;847.0;346.0;536.0;991.0;74.0;998.0;-928.0;-295.0;413.0
99;394.0;939.0;834.0;347.0;535.0;977.0;86.0;1031.0;-937.0;-286.0;387.0
107;454.0;914.0;813.0;271.0;556.0;945.0;56.0;1049.0;-939.0;-230.0;309.0
99;404.0;916.0;839.0;355.0;533.0;959.0;81.0;1009.0;-947.0;-326.0;366.0
97;372.0;871.0;795.0;404.0;621.0;960.0;93.0;968.0;-927.0;-264.0;350.0
99;394.0;919.0;876.0;363.0;536.0;991.0;96.0;1021.0;-940.0;-336.0;349.0
99;366.0;943.0;869.0;361.0;538.0;1009.0;93.0;1021.0;-944.0;-371.0;392.0
99;358.0;969.0;858.0;359.0;541.0;980.0;99.0;1031.0;-949.0;-342.0;424.0
99;336.0;939.0;857.0;358.0;541.0;1001.0;39.0;1021.0;-949.0;-326.0;415.0
99;417.0;953.0;888.0;356.0;543.0;985.0;69.0;1008.0;-940.0;-329.0;399.0
99;398.0;943.0;869.0;355.0;542.0;1004.0;77.0;1026.0;-926.0;-342.0;384.0
99;377.0;943.0;868.0;355.0;542.0;1014.0;27.0;1012.0;-927.0;-363.0;432.0
99;399.0;940.0;843.0;355.0;540.0;978.0;40.0;995.0;-957.0;-309.0;424.0
103;311.0;885.0;892.0;375.0;558.0;1006.0;73.0;1010.0;-963.0;-295.0;420.0
99;372.0;943.0;877.0;354.0;539.0;1006.0;105.0;1014.0;-946.0;-360.0;416.0
99;375.0;946.0;848.0;356.0;542.0;988.0;70.0;1007.0;-952.0;-356.0;405.0
99;379.0;934.0;858.0;353.0;541.0;987.0;93.0;1047.0;-960.0;-355.0;408.0
96;267.0;998.0;944.0;506.0;747.0;954.0;2.0;1053.0;-1161.0;-263.0;340.0
99;388.0;923.0;890.0;352.0;543.0;1013.0;44.0;1003.0;-957.0;-350.0;410.0
99;379.0;962.0;864.0;349.0;541.0;1014.0;57.0;1015.0;-957.0;-360.0;431.0
99;379.0;962.0;861.0;350.0;543.0;1002.0;74.0;1008.0;-949.0;-350.0;450.0
99;317.0;988.0;894.0;361.0;530.0;986.0;312.0;1016.0;-966.0;-328.0;340.0
99;411.0;926.0;855.0;376.0;547.0;958.0;121.0;1022.0;-947.0;-347.0;344.0
99;340.0;924.0;859.0;379.0;548.0;968.0;110.0;1003.0;-942.0;-337.0;366.0
99;379.0;953.0;842.0;383.0;551.0;958.0;89.0;1016.0;-927.0;-339.0;385.0
99;385.0;939.0;876.0;382.0;554.0;1000.0;85.0;1021.0;-941.0;-322.0;414.0
99;406.0;938.0;847.0;369.0;548.0;994.0;13.0;1008.0;-946.0;-384.0;434.0
147;317.0;1062.0;867.0;375.0;547.0;1023.0;61.0;1054.0;-961.0;-400.0;328.0
99;379.0;940.0;877.0;326.0;510.0;1013.0;32.0;1041.0;-946.0;-330.0;429.0
99;358.0;961.0;857.0;331.0;533.0;1013.0;87.0;1010.0;-970.0;-374.0;410.0
-151;379.0;948.0;876.0;223.0;430.0;997.0;71.0;1013.0;-954.0;-343.0;410.0
-10;309.0;941.0;820.0;603.0;743.0;909.0;404.0;936.0;-876.0;-202.0;80.0
-94;285.0;998.0;905.0;846.0;880.0;994.0;119.0;1050.0;-1004.0;-261.0;297.0
99;363.0;978.0;885.0;358.0;543.0;1019.0;78.0;1010.0;-943.0;-335.0;373.0
99;409.0;971.0;886.0;357.0;542.0;1028.0;88.0;1003.0;-938.0;-336.0;404.0
-151;317.0;903.0;810.0;189.0;408.0;936.0;64.0;1029.0;-1001.0;-265.0;329.0
99;363.0;962.0;876.0;331.0;515.0;990.0;90.0;1039.0;-972.0;-321.0;405.0
170;212.0;954.0;933.0;-38.0;327.0;1040.0;95.0;1092.0;-989.0;-137.0;305.0
99;357.0;914.0;811.0;374.0;579.0;911.0;166.0;1009.0;-927.0;-243.0;233.0
104;273.0;935.0;894.0;233.0;450.0;989.0;116.0;952.0;-955.0;-282.0;292.0
120;311.0;938.0;886.0;317.0;535.0;1078.0;28.0;1051.0;-1045.0;-184.0;366.0
124;269.0;1031.0;954.0;308.0;598.0;1034.0;73.0;1023.0;-915.0;-378.0;405.0
99;351.0;986.0;868.0;327.0;502.0;997.0;43.0;1041.0;-952.0;-356.0;409.0
99;366.0;960.0;878.0;324.0;501.0;1015.0;58.0;1034.0;-955.0;-331.0;423.0
-100;531.0;971.0;1034.0;149.0;345.0;1269.0;373.0;879.0;-758.0;-458.0;446.0
161;349.0;973.0;809.0;94.0;458.0;885.0;115.0;1495.0;-953.0;-352.0;407.0
99;345.0;953.0;882.0;317.0;496.0;996.0;61.0;1021.0;-961.0;-311.0;399.0
99;366.0;976.0;883.0;316.0;497.0;991.0;58.0;1021.0;-948.0;-306.0;374.0
101;396.0;950.0;875.0;359.0;527.0;1050.0;159.0;1330.0;-944.0;-358.0;409.0
99;328.0;963.0;880.0;323.0;497.0;1012.0;35.0;1040.0;-945.0;-306.0;400.0
162;376.0;1085.0;1003.0;345.0;559.0;1141.0;72.0;999.0;-861.0;-311.0;421.0
99;418.0;960.0;894.0;331.0;545.0;1060.0;-6.0;988.0;-930.0;-310.0;513.0
