NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent
1;0;0;0;260014;0;0;5;29
1;0;0;0;260014;0;0;6;26
1;0;0;0;260014;0;0;3;26
1;0;0;0;260014;0;0;6;24
1;0;0;0;260014;0;0;4;28
1;0;0;0;260014;0;0;7;25
1;0;0;0;260014;0;0;7;28
1;0;0;0;260014;0;0;5;29
1;0;0;0;260014;0;0;5;25
1;0;0;0;260014;0;0;3;25
1;0;0;0;260014;0;0;6;28
1;0;0;0;260014;0;0;6;28
1;0;0;0;260014;0;0;6;27
1;0;0;0;260014;0;0;7;28
1;0;0;0;260014;0;0;6;27
1;0;0;0;260014;0;0;7;26
1;0;0;0;260014;0;0;6;26
1;0;0;0;260014;0;0;6;23
1;0;0;0;260014;0;0;5;24
1;0;0;0;260014;0;0;5;28
1;0;0;0;260014;0;0;3;25
1;0;0;0;260014;0;0;7;25
1;0;0;0;260014;0;0;5;24
1;0;0;0;260014;0;0;6;26
1;0;0;0;260014;0;0;7;26
1;0;0;0;260014;0;0;5;26
1;0;0;0;260014;0;0;5;28
1;0;0;0;260014;0;0;5;29
1;0;0;0;260014;0;0;5;26
1;0;0;0;260014;0;0;7;28
1;0;0;0;260014;0;0;3;26
1;0;0;0;260014;0;0;5;26
1;0;0;0;260014;0;0;7;26
1;0;0;0;260014;0;0;5;22
1;0;0;0;260014;0;0;5;26
1;0;0;0;260014;0;0;5;26
1;0;1;0;260014;0;0;6;25
1;0;0;0;260014;0;0;7;26
1;0;0;0;260014;0;0;4;26
1;0;0;0;260014;0;0;5;26
1;0;0;0;260014;0;0;4;24
1;0;0;0;260014;0;0;7;28
1;0;0;0;260014;0;0;6;24
1;0;0;0;260014;0;0;7;28
1;0;0;0;260014;0;0;6;27
1;0;0;0;260014;0;0;6;26
1;0;0;0;260014;0;0;5;22
1;0;0;0;260014;0;0;5;28
1;0;0;0;260014;0;0;5;24
1;0;0;0;260014;0;0;6;24
1;0;0;0;260014;0;0;5;26
1;0;0;0;260014;0;0;5;25
1;0;0;0;260014;0;0;3;26
1;0;0;0;260014;0;0;4;26
1;0;0;0;260014;0;0;3;26
1;0;0;0;260014;0;0;3;24
1;0;0;0;260014;0;0;7;28
1;0;0;0;260014;0;0;4;27
1;0;0;0;260014;0;0;6;26
1;0;0;0;260014;0;0;7;28
1;0;0;0;260014;0;0;7;28
1;0;0;0;260014;0;0;5;28
1;0;0;0;260014;0;0;5;27
1;0;0;0;260014;0;0;5;27
1;0;0;0;260014;0;0;7;26
1;0;0;0;260014;0;0;5;27
1;0;0;0;260014;0;0;3;26
1;0;0;0;260014;0;0;6;28
1;0;0;0;260014;0;0;7;26
1;0;0;0;260014;0;0;6;29
1;0;0;0;260014;0;0;7;28
1;0;0;0;260014;0;0;7;26
1;0;0;0;260014;0;0;6;29
1;0;0;0;260014;0;0;5;24
1;0;0;0;260014;0;0;7;26
1;0;0;0;260014;0;0;7;27
1;0;0;0;260014;0;0;7;26
1;0;0;0;260014;0;0;5;26
1;0;0;0;260014;0;0;6;26
1;0;0;0;260014;0;0;6;23
1;0;0;0;260014;0;0;4;28
1;0;0;0;260014;0;0;7;25
1;0;0;0;260014;0;0;6;29
1;0;0;0;260014;0;0;7;28
1;0;0;0;260014;0;0;5;26
1;0;0;0;260014;0;0;4;28
1;0;0;0;260014;0;0;6;29
1;0;0;0;260014;0;0;4;21
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;3;31
1;0;0;0;260014;0;0;6;32
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;3;18
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;5;32
1;0;0;0;260014;0;0;4;17
1;0;0;0;260014;0;0;7;30
1;0;0;0;260014;0;0;7;30
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;2;18
1;0;0;0;260014;0;0;7;18
1;0;0;0;260014;0;0;5;18
1;0;0;0;260014;0;0;8;24
1;0;0;0;260014;0;0;8;24
1;0;0;0;260014;0;0;5;20
1;0;0;0;260014;0;0;8;19
1;0;0;0;260014;0;0;4;29
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;8;23
1;0;0;0;260014;0;0;8;23
1;0;0;0;260014;0;0;6;32
1;0;0;0;260014;0;0;9;24
1;0;0;0;260014;0;0;8;24
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;5;19
1;0;0;0;260014;0;0;5;21
1;0;0;0;260014;0;0;3;31
1;0;0;0;260014;0;0;3;31
1;0;0;0;260014;0;0;4;31
1;0;0;0;260014;0;0;9;28
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;1;19
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;8;25
1;0;0;0;260014;0;0;3;32
1;0;0;0;260014;0;0;0;25
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;8;28
1;0;0;0;260014;0;0;6;33
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;0;22
1;0;0;0;260014;0;0;8;27
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;9;28
1;0;0;0;260014;0;0;1;19
1;0;0;0;260014;0;0;7;22
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;8;31
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;4;30
1;0;0;0;260014;0;0;4;21
1;0;0;0;260014;0;0;5;17
1;0;0;0;260014;0;0;5;17
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;3;18
1;0;0;0;260014;0;0;5;17
1;0;0;0;260014;0;0;5;17
1;0;0;0;260014;0;0;2;20
1;0;0;0;260014;0;0;2;20
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;10;21
1;0;0;0;260014;0;0;9;30
1;0;0;0;260014;0;0;7;30
1;0;0;0;260014;0;0;11;26
1;0;0;0;260014;0;0;9;26
1;0;0;0;260014;0;0;9;26
1;0;0;0;260014;0;0;9;31
1;0;0;0;260014;0;0;8;30
1;0;0;0;260014;0;0;8;30
1;0;0;0;260014;0;0;10;26
1;0;0;0;260014;0;0;9;28
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;5;31
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;8;31
1;0;0;0;260014;0;0;4;17
1;0;0;0;260014;0;0;5;19
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;8;29
1;0;0;0;260014;0;0;6;33
1;0;0;0;260014;0;0;11;27
1;0;0;0;260014;0;0;8;20
1;0;0;0;260014;0;0;7;19
1;0;0;0;260014;0;0;1;25
1;0;0;0;260014;0;0;7;19
1;0;0;0;260014;0;0;5;31
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;10;28
1;0;0;0;260014;0;0;3;20
1;0;0;0;260014;0;0;3;27
1;0;0;0;260014;0;0;3;27
1;0;0;0;260014;0;0;3;28
1;0;0;0;260014;0;0;5;17
1;0;0;0;260014;0;0;6;22
1;0;0;0;260014;0;0;4;29
1;0;0;0;260014;0;0;2;20
1;0;0;0;260014;0;0;4;29
1;0;0;0;260014;0;0;6;18
1;0;0;0;260014;0;0;4;21
1;0;0;0;260014;0;0;3;19
1;0;0;0;260014;0;0;1;21
1;0;0;0;260014;0;0;4;19
1;0;0;0;260014;0;0;5;30
1;0;0;0;260014;0;0;4;18
1;0;0;0;260014;0;0;1;29
1;0;0;0;260014;0;0;3;21
1;0;0;0;260014;0;0;4;31
1;0;0;0;260014;0;0;2;30
1;0;0;0;260014;0;0;8;30
1;0;0;0;260014;0;0;3;18
1;0;0;0;260014;0;0;2;19
1;0;0;0;260014;0;0;8;22
1;0;0;0;260014;0;0;5;30
1;0;0;0;260014;0;0;1;27
1;0;0;0;260014;0;0;7;21
1;0;0;0;260014;0;0;5;17
1;0;0;0;260014;0;0;5;17
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;7;22
1;0;0;0;260014;0;0;8;31
1;0;0;0;260014;0;0;5;31
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;2;29
1;0;0;0;260014;0;0;4;17
1;0;0;0;260014;0;0;5;19
1;0;0;0;260014;0;0;5;31
1;0;0;0;260014;0;0;5;33
1;0;0;0;260014;0;0;4;30
1;0;0;0;260014;0;0;5;20
1;0;0;0;260014;0;0;4;18
1;0;0;0;260014;0;0;6;20
1;0;0;0;260014;0;0;2;31
1;0;0;0;260014;0;0;3;29
1;0;0;0;260014;0;0;5;20
1;0;0;0;260014;0;0;2;19
1;0;0;0;260014;0;0;3;19
1;0;0;0;260014;0;0;2;26
1;0;0;0;260014;0;0;5;20
1;0;0;0;260014;0;0;5;20
1;0;0;0;260014;0;0;7;32
1;0;0;0;260014;0;0;3;23
1;0;0;0;260014;0;0;2;18
1;0;0;0;260014;0;0;3;23
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;7;19
1;0;0;0;260014;0;0;4;31
1;0;0;0;260014;0;0;6;32
1;0;0;0;260014;0;0;4;31
1;0;0;0;260014;0;0;4;31
1;0;0;0;260014;0;0;4;31
1;0;0;0;260014;0;0;3;19
1;0;0;0;260014;0;0;5;30
1;0;0;0;260014;0;0;5;32
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;2;22
1;0;0;0;260014;0;0;2;24
1;0;0;0;260014;0;0;7;30
1;0;0;0;260014;0;0;7;30
1;0;0;0;260014;0;0;3;31
1;0;0;0;260014;0;0;2;21
1;0;0;0;260014;0;0;5;19
1;0;0;0;260014;0;0;1;24
1;0;0;0;260014;0;0;2;19
1;0;0;0;260014;0;0;4;22
1;0;0;0;260014;0;0;2;26
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;3;31
1;0;0;0;260014;0;0;5;31
1;0;0;0;260014;0;0;5;31
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;5;18
1;0;0;0;260014;0;0;8;31
1;0;0;0;260014;0;0;5;30
1;0;0;0;260014;0;0;5;30
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;7;19
1;0;0;0;260014;0;0;4;21
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;3;28
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;2;28
1;0;0;0;260014;0;0;3;28
1;0;0;0;260014;0;0;5;32
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;1;21
1;0;0;0;260014;0;0;3;19
1;0;0;0;260014;0;0;3;19
1;0;0;0;260014;0;0;3;18
1;0;0;0;260014;0;0;3;18
0;1;1;0;368938;0;80968;172;843
1;0;0;0;260014;0;0;6;22
1;0;0;0;260014;0;0;3;23
1;0;0;0;260014;0;0;4;17
1;0;0;0;260014;0;0;4;17
1;0;0;0;260014;0;0;7;21
1;0;0;0;260014;0;0;3;19
1;0;0;0;260014;0;0;3;23
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;2;20
1;0;0;0;260014;0;0;8;26
1;0;0;0;260014;0;0;9;25
1;0;0;0;260014;0;0;9;25
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;9;26
1;0;0;0;260014;0;0;5;33
1;0;0;0;260014;0;0;5;17
1;0;0;0;260014;0;0;2;28
1;0;0;0;260014;0;0;2;29
1;0;0;0;260014;0;0;3;27
1;0;0;0;260014;0;0;7;21
1;0;0;0;260014;0;0;3;31
1;0;0;0;260014;0;0;5;31
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;5;21
1;0;0;0;260014;0;0;7;20
1;0;0;0;260014;0;0;7;23
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;3;31
1;0;0;0;260014;0;0;3;23
1;0;0;0;260014;0;0;4;31
1;0;0;0;260014;0;0;5;31
1;0;0;0;260014;0;0;5;31
1;0;0;0;260014;0;0;5;19
1;0;0;0;260014;0;0;5;19
1;0;0;0;260014;0;0;4;21
1;0;0;0;260014;0;0;3;27
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;5;19
1;0;0;0;260014;0;0;3;29
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;8;30
1;0;0;0;260014;0;0;8;26
1;0;0;0;260014;0;0;5;19
1;0;0;0;260014;0;0;7;19
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;7;21
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;8;30
1;0;0;0;260014;0;0;6;32
1;0;0;0;260014;0;0;6;32
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;8;30
1;0;0;0;260014;0;0;7;20
1;0;0;0;260014;0;0;7;20
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;7;30
1;0;0;0;260014;0;0;4;17
1;0;0;0;260014;0;0;4;30
1;0;0;0;260014;0;0;4;30
1;0;0;0;260014;0;0;6;22
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;9;21
1;0;0;0;260014;0;0;9;21
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;3;21
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;7;29
1;0;0;0;260014;0;0;7;20
1;0;0;0;260014;0;0;7;29
1;0;0;0;260014;0;0;9;28
1;0;0;0;260014;0;0;7;22
1;0;0;0;260014;0;0;5;21
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;9;30
1;0;0;0;260014;0;0;8;23
1;0;0;0;260014;0;0;8;23
1;0;0;0;260014;0;0;8;23
1;0;0;0;260014;0;0;7;29
1;0;0;0;260014;0;0;5;31
1;0;0;0;260014;0;0;5;31
1;0;0;0;260014;0;0;7;29
1;0;0;0;260014;0;0;3;22
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;4;21
1;0;0;0;260014;0;0;5;32
1;0;0;0;260014;0;0;9;25
1;0;0;0;260014;0;0;3;30
1;0;0;0;260014;0;0;8;27
1;0;0;0;260014;0;0;7;22
1;0;0;0;260014;0;0;7;22
1;0;0;0;260014;0;0;3;29
1;0;0;0;260014;0;0;3;31
1;0;0;0;260014;0;0;2;29
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;7;21
1;0;0;0;260014;0;0;4;17
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;7;21
1;0;0;0;260014;0;0;5;30
1;0;0;0;260014;0;0;7;29
1;0;0;0;260014;0;0;9;28
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;7;21
1;0;0;0;260014;0;0;4;31
1;0;0;0;260014;0;0;8;27
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;7;22
1;0;0;0;260014;0;0;5;32
1;0;0;0;260014;0;0;6;22
1;0;0;0;260014;0;0;6;22
1;0;0;0;260014;0;0;5;31
1;0;0;0;260014;0;0;5;31
1;0;0;0;260014;0;0;5;32
1;0;0;0;260014;0;0;5;32
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;5;30
1;0;0;0;260014;0;0;5;30
1;0;0;0;260014;0;0;8;30
1;0;0;0;260014;0;0;3;19
1;0;0;0;260014;0;0;3;19
1;0;0;0;260014;0;0;8;22
1;0;0;0;260014;0;0;8;26
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;7;32
1;0;0;0;260014;0;0;5;30
1;0;0;0;260014;0;0;9;23
1;0;0;0;260014;0;0;9;23
1;0;0;0;260014;0;0;9;23
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;7;23
1;0;0;0;260014;0;0;7;23
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;7;30
1;0;1;0;260014;0;0;6;31
1;0;0;0;260014;0;0;5;20
1;0;0;0;260014;0;0;5;20
1;0;0;0;260014;0;0;4;17
1;0;0;0;260014;0;0;3;21
1;0;0;0;260014;0;0;3;28
1;0;0;0;260014;0;0;1;30
1;0;0;0;260014;0;0;1;30
1;0;0;0;260014;0;0;4;31
1;0;0;0;260014;0;0;2;23
1;0;0;0;260014;0;0;3;30
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;3;28
1;0;0;0;260014;0;0;4;17
1;0;0;0;260014;0;0;4;30
1;0;0;0;260014;0;0;6;22
1;0;0;0;260014;0;0;2;26
1;0;0;0;260014;0;0;7;20
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;7;30
1;0;0;0;260014;0;0;3;31
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;5;20
1;0;0;0;260014;0;0;4;21
1;0;0;0;260014;0;0;4;21
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;6;20
1;0;0;0;260014;0;0;6;20
1;0;0;0;260014;0;0;4;21
1;0;0;0;260014;0;0;8;30
1;0;0;0;260014;0;0;8;30
1;0;0;0;260014;0;0;4;29
1;0;0;0;260014;0;0;6;18
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;6;32
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;4;21
1;0;0;0;260014;0;0;7;21
1;0;0;0;260014;0;0;4;30
1;0;0;0;260014;0;0;6;31
1;0;0;0;260014;0;0;7;29
1;0;0;0;260014;0;0;2;21
1;0;0;0;260014;0;0;5;17
1;0;0;0;260014;0;0;10;25
1;0;0;0;260014;0;0;4;31
1;0;0;0;260014;0;0;3;30
1;0;0;0;260014;0;0;4;29
1;0;0;0;260014;0;0;7;30
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;7;32
1;0;0;0;260014;0;0;8;26
1;0;0;0;260014;0;0;4;32
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;7;18
1;0;0;0;260014;0;0;6;20
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;3;30
1;0;1;0;260014;0;0;5;33
1;0;0;0;260014;0;0;7;33
1;0;0;0;260014;0;0;6;17
1;0;0;0;260014;0;0;6;17
1;0;0;0;260014;0;0;6;34
1;0;0;0;260014;0;0;6;34
1;0;0;0;260014;0;0;4;34
1;0;0;0;260014;0;0;3;17
1;0;0;0;260014;0;0;6;17
1;0;0;0;260014;0;0;6;17
1;0;0;0;260014;0;0;5;34
1;0;0;0;260014;0;0;8;33
1;0;0;0;260014;0;0;8;33
1;0;0;0;260014;0;0;7;34
1;0;0;0;260014;0;0;1;17
1;0;0;0;260014;0;0;7;34
1;0;0;0;260014;0;0;1;17
1;0;0;0;260014;0;0;7;33
1;0;0;0;260014;0;0;3;16
1;0;0;0;260014;0;0;2;17
1;0;0;0;260014;0;0;6;34
1;0;0;0;260014;0;0;3;17
1;0;0;0;260014;0;0;5;34
1;0;0;0;260014;0;0;7;34
1;0;0;0;260014;0;0;5;34
1;0;0;0;260014;0;0;9;33
1;0;0;0;251720;0;78909;12;267
1;0;0;0;260014;0;0;8;34
1;0;0;0;260014;0;0;8;33
1;0;0;0;260014;0;0;6;34
1;0;0;0;260014;0;0;11;30
1;0;0;0;260014;0;0;7;17
1;0;0;0;260014;0;0;3;33
1;0;0;0;260014;0;0;4;34
1;0;0;0;260014;0;0;4;34
1;0;0;0;260014;0;0;3;17
1;0;0;0;260014;0;0;7;34
1;0;0;0;260014;0;0;7;17
1;0;0;0;260014;0;0;3;17
1;0;0;0;260014;0;0;3;17
1;0;0;0;260014;0;0;6;34
1;0;0;0;260014;0;0;7;17
1;0;0;0;260014;0;0;9;32
1;0;0;0;260014;0;0;6;17
1;0;0;0;260014;0;0;7;34
1;0;0;0;260014;0;0;4;16
1;0;0;0;260014;0;0;6;17
1;0;0;0;260014;0;0;10;31
1;0;0;0;260014;0;0;6;17
1;0;0;0;260014;0;0;5;34
1;0;0;0;260014;0;0;5;34
1;0;0;0;260014;0;0;3;33
1;0;0;0;260014;0;0;6;17
1;0;0;0;260014;0;0;1;31
1;0;0;0;260014;0;0;4;16
1;0;0;0;260014;0;0;6;17
1;0;0;0;260014;0;0;2;17
1;0;0;0;260014;0;0;6;16
1;0;0;0;260014;0;0;6;16
1;0;0;0;260014;0;0;3;17
1;0;0;0;260014;0;0;3;17
1;0;0;0;260014;0;0;7;16
1;0;0;0;260014;0;0;3;17
1;0;0;0;260014;0;0;6;17
1;0;0;0;260014;0;0;4;34
1;0;0;0;260014;0;0;4;34
1;0;0;0;260014;0;0;6;17
1;0;0;0;260014;0;0;6;16
1;0;0;0;260014;0;0;6;34
1;0;0;0;260014;0;0;7;33
1;0;0;0;260014;0;0;6;16
1;0;0;0;260014;0;0;5;34
1;0;1;0;260014;0;0;5;34
1;0;0;0;260014;0;0;4;33
1;0;0;0;260014;0;0;6;16
1;0;0;0;260014;0;0;9;18
1;0;0;0;260014;0;0;7;34
1;0;0;0;260014;0;0;8;34
1;0;0;0;260014;0;0;8;34
1;0;0;0;260014;0;0;7;34
1;0;0;0;260014;0;0;5;16
1;0;0;0;260014;0;0;3;33
1;0;0;0;260014;0;0;7;16
1;0;0;0;260014;0;0;7;33
1;0;0;0;260014;0;0;8;34
1;0;0;0;260014;0;0;6;17
1;0;0;0;260014;0;0;8;17
1;0;0;0;260014;0;0;4;33
1;0;0;0;260014;0;0;6;16
1;0;0;0;260014;0;0;4;33
1;0;0;0;260014;0;0;8;34
1;0;0;0;260014;0;0;1;17
1;0;0;0;260014;0;0;1;18
1;0;0;0;260014;0;0;1;18
1;0;0;0;268975;0;0;-1;20
1;0;0;0;260014;0;0;0;19
1;0;0;0;260014;0;0;2;17
1;0;0;0;260014;0;0;3;17
1;0;0;0;260014;0;0;3;17
1;0;0;0;260014;0;0;3;34
1;0;0;0;260014;0;0;3;15
1;0;0;0;260014;0;0;0;16
1;0;0;0;260014;0;0;7;35
1;0;0;0;260014;0;0;3;35
1;0;0;0;260014;0;0;4;35
1;0;0;0;260014;0;0;5;35
1;0;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;4;35
1;0;0;0;260014;0;0;4;35
1;0;0;0;260014;0;0;8;35
1;0;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;4;35
1;0;0;0;260014;0;0;9;34
1;0;0;0;260014;0;0;5;35
1;0;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;7;35
1;0;0;0;260014;0;0;7;35
1;0;0;0;260014;0;0;5;35
1;0;0;0;260014;0;0;9;34
1;0;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;0;17
1;0;0;0;260014;0;0;4;35
1;0;0;0;260014;0;0;7;35
1;0;0;0;260014;0;0;7;35
1;0;0;0;260014;0;0;8;16
1;0;0;0;260014;0;0;5;35
1;0;0;0;260014;0;0;3;35
1;0;0;0;260014;0;0;3;15
1;0;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;9;17
1;0;0;0;260014;0;0;4;35
1;0;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;7;35
1;0;0;1;389992;0;0;79;360
1;0;0;0;260014;0;0;3;34
1;0;0;0;260014;0;0;3;35
1;0;0;0;260014;0;0;5;15
1;0;0;0;260014;0;0;7;35
1;0;0;0;260014;0;0;5;35
1;0;0;0;260014;0;0;4;15
1;0;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;3;15
1;0;0;0;260014;0;0;5;35
1;0;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;6;35
