MotorData.Motor_Pos4reached;MotorData.ActPosition;PLC_PRG.MaterialIsMetal;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall
0;227302;0;1;0
0;237452;0;1;0
0;237452;0;1;0
0;234030;0;1;0
0;227708;0;1;0
0;224431;0;1;0
0;224431;0;1;0
0;224895;0;1;0
0;227940;0;1;0
0;228694;0;1;0
0;228694;0;1;0
0;225591;0;1;0
0;223793;0;1;0
0;230579;0;1;0
0;236988;0;1;0
0;227853;0;1;0
0;237713;0;1;0
0;237713;0;1;0
0;234987;0;1;0
0;231623;0;1;0
0;224663;0;1;0
0;224663;0;1;0
0;232348;0;1;0
0;232348;0;1;0
0;224750;0;1;0
0;228433;0;1;0
0;235132;0;1;0
0;234465;0;1;0
0;224431;0;1;0
0;227940;0;1;0
0;234581;0;1;0
0;234581;0;1;0
0;237771;0;1;0
0;234349;0;1;0
0;234349;0;1;0
0;227795;0;1;0
0;224344;0;1;0
0;226316;0;1;0
0;232551;0;1;0
0;228868;0;1;0
0;228868;0;1;0
0;228868;0;1;0
0;235016;0;1;0
0;231855;0;1;0
0;234987;0;1;0
0;237220;0;1;0
0;237220;0;1;0
0;234030;0;1;0
0;227389;0;1;0
0;224344;0;1;0
0;224344;0;1;0
0;232261;0;1;0
0;232261;0;1;0
0;228984;0;1;0
0;237539;0;1;0
0;225707;0;1;0
0;229535;0;1;0
0;235538;0;1;0
0;229303;0;1;0
0;235799;0;1;0
0;235799;0;1;0
0;229013;0;1;0
0;229013;0;1;0
0;229013;0;1;0
0;223706;0;1;0
0;230492;0;1;0
0;230492;0;1;0
0;236669;0;1;0
0;232986;0;1;0
0;229303;0;1;0
0;235538;0;1;0
0;235538;0;1;0
0;223271;0;1;0
0;201144;0;1;0
0;223271;0;1;0
0;213237;0;1;0
0;238177;0;1;0
0;217065;0;1;0
0;218950;0;1;0
0;238583;0;1;0
0;223213;0;1;0
0;183860;0;1;0
0;223155;0;1;0
0;238670;0;1;0
0;166286;0;1;0
0;176262;0;1;0
0;239308;0;1;0
0;153468;0;1;0
0;238148;0;1;0
0;222691;0;1;0
0;222981;0;1;0
0;243861;0;1;0
0;240903;0;1;0
0;238264;0;1;0
0;238264;0;1;0
0;238177;0;1;0
0;220661;0;1;0
0;221792;0;1;0
0;238119;0;1;0
0;238119;0;1;0
0;238757;0;1;0
0;238757;0;1;0
0;238757;0;1;0
0;238757;0;1;0
0;192589;0;1;0
0;238554;0;1;0
0;238554;0;1;0
0;238554;0;1;0
0;238699;0;1;0
0;238496;0;1;0
0;238380;0;1;0
0;239801;0;1;0
0;207988;0;1;0
0;247225;0;1;0
0;254736;0;1;0
0;250618;0;1;0
0;260014;0;1;0
0;140012;0;1;0
0;27434;0;1;0
0;379291;1;0;1
