MotorData.Motor_Pos4reached;MotorData.ActPosition;PLC_PRG.MaterialIsMetal;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall
0;227302;0;1;0
0;237452;0;1;0
0;237452;0;1;0
0;234030;0;1;0
0;227708;0;1;0
0;224431;0;1;0
0;224431;0;1;0
0;224895;0;1;0
0;227940;0;1;0
0;228694;0;1;0
0;228694;0;1;0
0;225591;0;1;0
0;223793;0;1;0
0;230579;0;1;0
0;236988;0;1;0
0;227853;0;1;0
0;237713;0;1;0
0;237713;0;1;0
0;234987;0;1;0
0;231623;0;1;0
0;224663;0;1;0
0;224663;0;1;0
0;232348;0;1;0
0;232348;0;1;0
0;224750;0;1;0
0;228433;0;1;0
0;235132;0;1;0
0;234465;0;1;0
0;224431;0;1;0
0;227940;0;1;0
0;234581;0;1;0
0;234581;0;1;0
0;237771;0;1;0
0;234349;0;1;0
0;234349;0;1;0
0;227795;0;1;0
0;224344;0;1;0
0;226316;0;1;0
0;232551;0;1;0
0;228868;0;1;0
0;228868;0;1;0
0;228868;0;1;0
0;235016;0;1;0
0;231855;0;1;0
0;234987;0;1;0
0;237220;0;1;0
0;237220;0;1;0
0;234030;0;1;0
0;227389;0;1;0
0;224344;0;1;0
0;224344;0;1;0
0;232261;0;1;0
0;232261;0;1;0
0;228984;0;1;0
0;237539;0;1;0
0;225707;0;1;0
0;229535;0;1;0
0;235538;0;1;0
0;229303;0;1;0
0;235799;0;1;0
0;235799;0;1;0
0;229013;0;1;0
0;229013;0;1;0
0;229013;0;1;0
0;223706;0;1;0
0;230492;0;1;0
0;230492;0;1;0
0;236669;0;1;0
0;232986;0;1;0
0;229303;0;1;0
0;235538;0;1;0
0;235538;0;1;0
0;223271;0;1;0
0;222749;0;1;0
0;223271;0;1;0
0;222836;0;1;0
0;238177;0;1;0
0;222894;0;1;0
0;222894;0;1;0
0;238583;0;1;0
0;223213;0;1;0
0;222546;0;1;0
0;223155;0;1;0
0;238670;0;1;0
0;222517;0;1;0
0;222517;0;1;0
0;238815;0;1;0
0;222343;0;1;0
0;238148;0;1;0
0;223010;0;1;0
0;223010;0;1;0
0;238902;0;1;0
0;238902;0;1;0
0;238264;0;1;0
0;238264;0;1;0
0;238177;0;1;0
0;222981;0;1;0
0;222981;0;1;0
0;238119;0;1;0
0;238119;0;1;0
0;238757;0;1;0
0;238757;0;1;0
0;238757;0;1;0
0;238757;0;1;0
0;222691;0;1;0
0;238554;0;1;0
0;238554;0;1;0
0;238554;0;1;0
0;238699;0;1;0
0;238496;0;1;0
0;238380;0;1;0
0;238902;0;1;0
0;222749;0;1;0
0;239076;0;1;0
0;242556;0;1;0
0;217877;0;1;0
0;239801;0;1;0
0;243600;0;1;0
0;243600;0;1;0
0;243600;0;1;0
0;239801;0;1;0
0;218979;0;1;0
0;220226;0;1;0
0;218979;0;1;0
0;241222;0;1;0
0;221531;0;1;0
0;241309;0;1;0
0;244412;0;1;0
0;244412;0;1;0
0;218515;0;1;0
0;241338;0;1;0
0;241338;0;1;0
0;217558;0;1;0
0;219414;0;1;0
0;219414;0;1;0
0;219414;0;1;0
0;218515;0;1;0
0;243948;0;1;0
0;218631;0;1;0
0;243223;0;1;0
0;221908;0;1;0
0;217790;0;1;0
0;217790;0;1;0
0;243223;0;1;0
0;239859;0;1;0
0;244586;0;1;0
0;221792;0;1;0
0;220748;0;1;0
0;220661;0;1;0
0;210105;0;1;0
0;221792;0;1;0
0;218573;0;1;0
0;217297;0;1;0
0;218457;0;1;0
0;217297;0;1;0
0;202710;0;1;0
0;219037;0;1;0
0;207234;0;1;0
0;242701;0;1;0
0;219704;0;1;0
0;218892;0;1;0
0;218892;0;1;0
0;240903;0;1;0
0;241541;0;1;0
0;241541;0;1;0
0;243455;0;1;0
0;243455;0;1;0
0;239714;0;1;0
0;240468;0;1;0
0;239714;0;1;0
0;220429;0;1;0
0;217297;0;1;0
0;243861;0;1;0
0;243861;0;1;0
0;220023;0;1;0
0;239453;0;1;0
0;240758;0;1;0
0;217384;0;1;0
0;217935;0;1;0
0;242498;0;1;0
0;242498;0;1;0
0;244093;0;1;0
0;240758;0;1;0
0;218341;0;1;0
0;218341;0;1;0
0;221531;0;1;0
0;218341;0;1;0
0;217152;0;1;0
0;243629;0;1;0
0;217065;0;1;0
0;217065;0;1;0
0;220661;0;1;0
0;220661;0;1;0
0;220980;0;1;0
0;243078;0;1;0
0;239192;0;1;0
0;242295;0;1;0
0;239801;0;1;0
0;242295;0;1;0
0;220255;0;1;0
0;239453;0;1;0
0;220255;0;1;0
0;220661;0;1;0
0;219472;0;1;0
0;239308;0;1;0
0;239134;0;1;0
0;239134;0;1;0
0;217297;0;1;0
0;240062;0;1;0
0;217674;0;1;0
0;219791;0;1;0
0;218254;0;1;0
0;240816;0;1;0
0;240816;0;1;0
0;243136;0;1;0
0;240816;0;1;0
0;240149;0;1;0
0;240149;0;1;0
0;221415;0;1;0
0;213237;0;1;0
0;243252;0;1;0
0;219298;0;1;0
0;240671;0;1;0
0;242498;0;1;0
0;222024;0;1;0
0;218950;0;1;0
0;240758;0;1;0
0;221531;0;1;0
0;218515;0;1;0
0;218515;0;1;0
0;244470;0;1;0
0;220110;0;1;0
0;216630;0;1;0
0;240149;0;1;0
0;240381;0;1;0
0;217355;0;1;0
0;240149;0;1;0
0;198331;0;1;0
0;219704;0;1;0
0;219704;0;1;0
0;244354;0;1;0
0;241947;0;1;0
0;241947;0;1;0
0;242121;0;1;0
0;243948;0;1;0
0;240758;0;1;0
0;240497;0;1;0
0;219704;0;1;0
0;218950;0;1;0
0;218950;0;1;0
0;216978;0;1;0
0;221067;0;1;0
0;221067;0;1;0
0;221067;0;1;0
0;216978;0;1;0
0;216978;0;1;0
0;244354;0;1;0
0;243310;0;1;0
0;243310;0;1;0
0;242179;0;1;0
0;220980;0;1;0
0;217065;0;1;0
0;240671;0;1;0
0;240671;0;1;0
0;244760;0;1;0
0;217790;0;1;0
0;217790;0;1;0
0;221531;0;1;0
0;218254;0;1;0
0;218254;0;1;0
0;219791;0;1;0
0;217935;0;1;0
0;219791;0;1;0
0;242991;0;1;0
0;243542;0;1;0
0;220748;0;1;0
0;218341;0;1;0
0;219791;0;1;0
0;192009;0;1;0
0;220748;0;1;0
0;221792;0;1;0
0;176262;0;1;0
0;241396;0;1;0
0;217616;0;1;0
0;183860;0;1;0
0;242440;0;1;0
0;242121;0;1;0
0;242440;0;1;0
0;214571;0;1;0
0;215702;0;1;0
0;217152;0;1;0
0;217152;0;1;0
0;239656;0;1;0
0;218515;0;1;0
0;217935;0;1;0
0;221154;0;1;0
0;243774;0;1;0
0;239308;0;1;0
0;217036;0;1;0
0;220835;0;1;0
0;243397;0;1;0
0;217616;0;1;0
0;220661;0;1;0
0;244789;0;1;0
0;249719;0;1;0
0;244905;0;1;0
0;244876;0;1;0
0;246906;0;1;0
0;245746;0;1;0
0;244934;0;1;0
0;244934;0;1;0
0;27666;0;1;0
0;153468;0;1;0
0;252706;0;1;0
0;166286;0;1;0
0;245137;0;1;0
0;140012;0;1;0
0;379291;1;0;1
0;260014;0;1;0
0;256476;0;1;0
