Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA^ accZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA accY;InertialMeasurementUnit RLA Quaternion3;Accelerometer RUA^ accY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
434.0;112;500.0;-36.0;1005.0;503.0;-252.0;7.0;205.0;-201.0;-631.0;-767.0
748.0;-178;363.0;-159.0;623.0;406.0;-296.0;-195.0;595.0;-443.0;-576.0;-293.0
763.0;36;367.0;-161.0;718.0;406.0;-206.0;-216.0;733.0;-465.0;-576.0;-280.0
449.0;-180;555.0;17.0;997.0;446.0;-45.0;-6.0;962.0;-408.0;-829.0;-345.0
970.0;93;-15.0;-680.0;21.0;-202.0;588.0;-431.0;1096.0;-566.0;281.0;565.0
988.0;83;-33.0;-567.0;414.0;105.0;-191.0;-286.0;1000.0;-434.0;80.0;402.0
962.0;88;7.0;-604.0;229.0;136.0;-158.0;-370.0;1087.0;-433.0;200.0;449.0
1121.0;28;80.0;-612.0;-79.0;192.0;-249.0;-394.0;1053.0;-468.0;-30.0;451.0
974.0;-151;728.0;254.0;298.0;509.0;-214.0;-73.0;1060.0;-241.0;-637.0;-349.0
1005.0;128;404.0;-161.0;271.0;466.0;-204.0;-511.0;985.0;-621.0;-266.0;60.0
1003.0;142;385.0;-179.0;238.0;465.0;-277.0;-519.0;992.0;-625.0;-245.0;69.0
1005.0;153;369.0;-213.0;169.0;454.0;-300.0;-525.0;985.0;-633.0;-257.0;63.0
1005.0;124;359.0;-250.0;225.0;440.0;-308.0;-533.0;952.0;-645.0;-268.0;53.0
1007.0;114;352.0;-280.0;233.0;429.0;-291.0;-544.0;1065.0;-651.0;-268.0;54.0
982.0;105;336.0;-319.0;152.0;416.0;-272.0;-556.0;1202.0;-652.0;-253.0;63.0
948.0;109;632.0;-582.0;258.0;90.0;73.0;225.0;970.0;246.0;-550.0;370.0
997.0;-16;582.0;-114.0;114.0;360.0;-192.0;-493.0;1139.0;-556.0;-348.0;36.0
997.0;-16;598.0;-106.0;124.0;353.0;-175.0;-489.0;1120.0;-551.0;-358.0;18.0
970.0;-15;614.0;-101.0;135.0;348.0;-205.0;-487.0;1096.0;-547.0;-367.0;4.0
1052.0;-13;696.0;-11.0;-31.0;360.0;-173.0;-473.0;1274.0;-533.0;-447.0;-122.0
996.0;-151;714.0;226.0;372.0;499.0;-250.0;-53.0;1043.0;-222.0;-613.0;-318.0
598.0;-31;788.0;189.0;-57.0;444.0;14.0;-444.0;1017.0;-524.0;-668.0;-424.0
1009.0;24;599.0;17.0;160.0;566.0;-346.0;-428.0;1081.0;-617.0;-657.0;-93.0
1008.0;-25;658.0;150.0;170.0;610.0;-256.0;-387.0;1019.0;-589.0;-715.0;-191.0
928.0;124;704.0;343.0;348.0;514.0;-401.0;52.0;1159.0;-255.0;-810.0;-490.0
996.0;-80;770.0;362.0;247.0;632.0;-221.0;-269.0;1260.0;-489.0;-896.0;-493.0
975.0;104;-21.0;-599.0;427.0;152.0;-188.0;-298.0;1013.0;-370.0;265.0;271.0
976.0;-151;712.0;224.0;341.0;497.0;-238.0;-45.0;1046.0;-219.0;-610.0;-308.0
995.0;-151;711.0;213.0;293.0;490.0;-236.0;21.0;1058.0;-218.0;-596.0;-270.0
978.0;133;716.0;518.0;716.0;592.0;-216.0;-498.0;902.0;-437.0;-701.0;-795.0
919.0;-147;769.0;356.0;202.0;627.0;-270.0;-284.0;1062.0;-490.0;-828.0;-553.0
803.0;-127;770.0;342.0;310.0;621.0;-317.0;-282.0;914.0;-487.0;-827.0;-553.0
972.0;-117;750.0;329.0;430.0;632.0;-248.0;-379.0;752.0;-572.0;-855.0;-556.0
967.0;-151;727.0;228.0;246.0;491.0;-201.0;-7.0;1111.0;-223.0;-597.0;-290.0
995.0;104;-66.0;-586.0;693.0;97.0;-111.0;34.0;931.0;-116.0;184.0;73.0
998.0;103;-68.0;-587.0;553.0;95.0;-136.0;44.0;854.0;-109.0;169.0;64.0
1010.0;103;-73.0;-588.0;698.0;85.0;-184.0;95.0;833.0;-92.0;248.0;-5.0
983.0;173;763.0;287.0;25.0;603.0;-308.0;-196.0;1092.0;-456.0;-852.0;-581.0
1001.0;168;746.0;171.0;317.0;563.0;-126.0;-82.0;1017.0;-378.0;-855.0;-489.0
996.0;167;721.0;96.0;277.0;539.0;-243.0;-75.0;1050.0;-360.0;-852.0;-467.0
996.0;166;702.0;63.0;141.0;536.0;-34.0;-82.0;1074.0;-348.0;-860.0;-446.0
999.0;165;690.0;23.0;112.0;519.0;-91.0;-73.0;1124.0;-323.0;-862.0;-423.0
980.0;165;682.0;3.0;93.0;511.0;-136.0;-62.0;1134.0;-309.0;-860.0;-410.0
979.0;170;609.0;-183.0;-144.0;426.0;-219.0;102.0;1271.0;-172.0;-821.0;-225.0
998.0;180;553.0;-387.0;372.0;310.0;-118.0;299.0;1036.0;41.0;-710.0;84.0
1005.0;150;537.0;-493.0;307.0;238.0;38.0;351.0;1057.0;130.0;-648.0;212.0
1000.0;-151;732.0;236.0;269.0;492.0;-204.0;-1.0;1074.0;-229.0;-608.0;-293.0
935.0;133;726.0;513.0;673.0;588.0;-92.0;-519.0;780.0;-456.0;-745.0;-811.0
675.0;133;699.0;379.0;637.0;535.0;-236.0;-350.0;857.0;-350.0;-604.0;-667.0
757.0;152;676.0;322.0;629.0;522.0;-275.0;-315.0;923.0;-348.0;-608.0;-634.0
999.0;104;682.0;380.0;854.0;582.0;-190.0;-493.0;778.0;-537.0;-865.0;-831.0
979.0;-151;737.0;240.0;263.0;493.0;-169.0;5.0;1025.0;-239.0;-612.0;-290.0
1139.0;134;699.0;390.0;632.0;541.0;-252.0;-359.0;873.0;-356.0;-610.0;-682.0
958.0;154;646.0;255.0;710.0;510.0;-238.0;-219.0;748.0;-334.0;-687.0;-629.0
989.0;138;643.0;242.0;660.0;510.0;-121.0;-191.0;718.0;-330.0;-691.0;-597.0
978.0;117;629.0;202.0;855.0;508.0;-118.0;-73.0;735.0;-303.0;-690.0;-451.0
989.0;117;610.0;168.0;696.0;506.0;-132.0;-49.0;652.0;-309.0;-687.0;-385.0
989.0;117;605.0;159.0;741.0;504.0;-225.0;-46.0;665.0;-324.0;-692.0;-367.0
985.0;-98;644.0;295.0;1022.0;602.0;-222.0;-288.0;93.0;-574.0;-220.0;-299.0
978.0;104;-59.0;-589.0;643.0;105.0;-200.0;42.0;812.0;-123.0;123.0;78.0
433.0;-41;284.0;-502.0;389.0;295.0;-178.0;514.0;1103.0;565.0;218.0;50.0
1008.0;14;260.0;-422.0;197.0;204.0;-181.0;174.0;880.0;153.0;-505.0;221.0
998.0;13;260.0;-419.0;137.0;203.0;-120.0;181.0;897.0;155.0;-515.0;221.0
1053.0;13;260.0;-425.0;98.0;202.0;-103.0;188.0;971.0;156.0;-525.0;225.0
964.0;13;256.0;-425.0;25.0;200.0;-148.0;193.0;972.0;156.0;-536.0;225.0
889.0;139;282.0;-518.0;-108.0;164.0;-317.0;292.0;893.0;212.0;-605.0;381.0
767.0;15;250.0;-431.0;592.0;193.0;-319.0;229.0;791.0;165.0;-550.0;238.0
1102.0;5;242.0;-449.0;277.0;172.0;-301.0;261.0;1050.0;194.0;-538.0;274.0
999.0;103;-45.0;-587.0;681.0;118.0;-255.0;57.0;770.0;-136.0;143.0;77.0
979.0;103;-51.0;-589.0;690.0;111.0;-234.0;70.0;814.0;-127.0;201.0;54.0
1071.0;-12;222.0;-499.0;158.0;132.0;-257.0;315.0;1132.0;236.0;-519.0;346.0
994.0;-151;728.0;254.0;293.0;509.0;-214.0;-69.0;1056.0;-239.0;-640.0;-346.0
992.0;103;-44.0;-586.0;628.0;119.0;-198.0;65.0;907.0;-135.0;175.0;76.0
971.0;-151;728.0;254.0;298.0;509.0;-211.0;-80.0;1050.0;-243.0;-645.0;-350.0
983.0;-151;727.0;254.0;319.0;509.0;-200.0;-79.0;1047.0;-244.0;-645.0;-351.0
985.0;-151;727.0;252.0;310.0;509.0;-204.0;-90.0;1058.0;-246.0;-650.0;-355.0
946.0;-151;785.0;416.0;492.0;563.0;-160.0;-139.0;1059.0;-454.0;-924.0;-600.0
1148.0;144;634.0;232.0;185.0;500.0;-353.0;84.0;842.0;-175.0;-792.0;-404.0
998.0;-151;727.0;253.0;299.0;509.0;-198.0;-92.0;1059.0;-246.0;-649.0;-355.0
999.0;-151;726.0;252.0;306.0;510.0;-195.0;-107.0;1049.0;-249.0;-654.0;-357.0
870.0;-133;779.0;429.0;678.0;590.0;-380.0;-432.0;851.0;-385.0;-755.0;-575.0
971.0;-134;838.0;383.0;353.0;526.0;-433.0;-273.0;1053.0;-346.0;-819.0;-517.0
991.0;-151;725.0;255.0;279.0;511.0;-202.0;-112.0;1051.0;-252.0;-661.0;-360.0
959.0;-117;759.0;330.0;467.0;515.0;-314.0;-145.0;1063.0;-394.0;-905.0;-535.0
933.0;-117;757.0;323.0;498.0;513.0;-271.0;-110.0;1007.0;-380.0;-899.0;-522.0
989.0;-151;724.0;258.0;298.0;512.0;-196.0;-109.0;1062.0;-254.0;-660.0;-359.0
1243.0;-117;750.0;324.0;465.0;516.0;-302.0;-118.0;970.0;-387.0;-893.0;-530.0
905.0;135;648.0;285.0;247.0;517.0;-267.0;87.0;964.0;-180.0;-800.0;-431.0
985.0;-151;724.0;259.0;317.0;513.0;-203.0;-109.0;1055.0;-258.0;-663.0;-361.0
841.0;-72;790.0;526.0;-326.0;598.0;-878.0;-310.0;899.0;-531.0;-935.0;-735.0
1032.0;124;700.0;362.0;101.0;530.0;-94.0;38.0;1253.0;-250.0;-823.0;-531.0
930.0;124;701.0;382.0;97.0;529.0;-422.0;44.0;986.0;-259.0;-812.0;-526.0
956.0;123;701.0;377.0;191.0;516.0;143.0;46.0;1044.0;-240.0;-814.0;-496.0
927.0;122;675.0;323.0;68.0;495.0;-408.0;41.0;995.0;-221.0;-811.0;-466.0
983.0;123;357.0;-513.0;336.0;118.0;-111.0;-58.0;1184.0;155.0;-275.0;391.0
988.0;54;460.0;-374.0;166.0;234.0;-8.0;-159.0;1142.0;63.0;-437.0;240.0
999.0;54;469.0;-349.0;142.0;255.0;-184.0;-175.0;1127.0;46.0;-463.0;204.0
1004.0;55;611.0;13.0;198.0;444.0;-266.0;-359.0;1237.0;-145.0;-633.0;-213.0
997.0;53;635.0;75.0;176.0;468.0;-251.0;-399.0;1086.0;-179.0;-649.0;-283.0
898.0;83;836.0;351.0;167.0;473.0;100.0;-514.0;996.0;-344.0;-722.0;-556.0
972.0;-117;743.0;357.0;256.0;546.0;-288.0;54.0;1160.0;-286.0;-772.0;-470.0
1006.0;-117;740.0;356.0;267.0;548.0;-228.0;67.0;1108.0;-270.0;-763.0;-440.0
1000.0;-117;736.0;356.0;228.0;550.0;-186.0;75.0;1108.0;-261.0;-760.0;-417.0
985.0;-131;859.0;323.0;454.0;471.0;-449.0;-314.0;1060.0;-394.0;-818.0;-536.0
862.0;-173;870.0;297.0;359.0;468.0;-267.0;-432.0;1026.0;-479.0;-861.0;-623.0
998.0;-117;727.0;345.0;287.0;552.0;-246.0;26.0;1074.0;-286.0;-794.0;-415.0
985.0;-117;726.0;340.0;261.0;550.0;-267.0;10.0;1015.0;-290.0;-796.0;-412.0
971.0;-117;725.0;335.0;296.0;548.0;-277.0;-2.0;1018.0;-291.0;-796.0;-406.0
1201.0;136;649.0;302.0;355.0;498.0;-363.0;71.0;937.0;-203.0;-799.0;-455.0
1654.0;124;700.0;338.0;166.0;518.0;-247.0;16.0;1163.0;-263.0;-823.0;-511.0
786.0;80;585.0;87.0;570.0;409.0;-216.0;0.0;830.0;-190.0;-733.0;-434.0
1283.0;81;586.0;-17.0;435.0;347.0;-763.0;-95.0;890.0;-268.0;-727.0;-487.0
1065.0;81;550.0;-306.0;521.0;224.0;-247.0;-172.0;546.0;-357.0;-765.0;-499.0
1420.0;81;539.0;-279.0;362.0;263.0;-250.0;19.0;621.0;-259.0;-717.0;-254.0
909.0;81;537.0;-268.0;309.0;274.0;-260.0;36.0;618.0;-251.0;-686.0;-162.0
968.0;99;582.0;-51.0;685.0;412.0;-188.0;-133.0;856.0;-293.0;-741.0;-525.0
978.0;-151;725.0;259.0;346.0;512.0;-202.0;-116.0;1051.0;-258.0;-663.0;-363.0
1006.0;-177;765.0;365.0;356.0;635.0;-352.0;-313.0;962.0;-470.0;-912.0;-509.0
950.0;106;589.0;-42.0;797.0;415.0;-155.0;-149.0;794.0;-288.0;-748.0;-543.0
1010.0;111;596.0;-37.0;611.0;418.0;-73.0;-157.0;834.0;-292.0;-762.0;-562.0
959.0;113;642.0;96.0;694.0;472.0;-161.0;-191.0;879.0;-317.0;-829.0;-657.0
866.0;-177;794.0;232.0;324.0;569.0;2.0;-157.0;1057.0;-421.0;-845.0;-521.0
858.0;-179;771.0;146.0;213.0;546.0;-170.0;-104.0;1032.0;-367.0;-833.0;-468.0
922.0;-179;765.0;129.0;179.0;540.0;-300.0;-88.0;1039.0;-355.0;-835.0;-457.0
975.0;-179;752.0;99.0;186.0;530.0;-229.0;-48.0;984.0;-333.0;-839.0;-449.0
931.0;-179;745.0;84.0;205.0;526.0;-155.0;-23.0;1015.0;-322.0;-841.0;-441.0
928.0;-178;735.0;41.0;208.0;510.0;5.0;28.0;1030.0;-297.0;-844.0;-415.0
916.0;-178;724.0;-8.0;111.0;489.0;97.0;80.0;1058.0;-259.0;-845.0;-370.0
933.0;-169;704.0;-101.0;2.0;445.0;-180.0;136.0;1241.0;-182.0;-837.0;-265.0
933.0;-184;696.0;-135.0;102.0;427.0;-250.0;144.0;1350.0;-152.0;-829.0;-224.0
925.0;-174;688.0;-164.0;191.0;407.0;-183.0;147.0;1270.0;-121.0;-819.0;-180.0
1003.0;90;677.0;-543.0;151.0;461.0;-129.0;144.0;939.0;-82.0;-755.0;135.0
885.0;141;746.0;8.0;979.0;494.0;-44.0;-172.0;682.0;-465.0;-885.0;-1073.0
1000.0;113;670.0;265.0;575.0;540.0;-123.0;-210.0;843.0;-368.0;-899.0;-753.0
989.0;-151;724.0;258.0;285.0;512.0;-199.0;-103.0;1036.0;-253.0;-656.0;-360.0
984.0;-117;723.0;322.0;316.0;544.0;-290.0;-14.0;1034.0;-281.0;-785.0;-378.0
991.0;-122;723.0;308.0;341.0;541.0;-280.0;-96.0;1210.0;-275.0;-746.0;-334.0
978.0;-119;728.0;284.0;298.0;527.0;-66.0;-195.0;1052.0;-275.0;-736.0;-331.0
971.0;-133;732.0;280.0;316.0;525.0;-43.0;-224.0;1028.0;-278.0;-735.0;-335.0
979.0;-144;735.0;280.0;344.0;523.0;-28.0;-244.0;1035.0;-284.0;-737.0;-340.0
996.0;-149;739.0;278.0;394.0;521.0;-91.0;-261.0;1090.0;-293.0;-740.0;-355.0
992.0;-149;746.0;282.0;337.0;523.0;-100.0;-283.0;984.0;-312.0;-745.0;-383.0
978.0;-153;751.0;301.0;418.0;536.0;17.0;-297.0;982.0;-329.0;-763.0;-405.0
989.0;-151;723.0;261.0;365.0;513.0;-204.0;-109.0;1050.0;-256.0;-662.0;-360.0
969.0;88;686.0;239.0;211.0;525.0;12.0;-14.0;1206.0;-279.0;-875.0;-571.0
979.0;90;664.0;177.0;54.0;509.0;-34.0;-31.0;1170.0;-233.0;-838.0;-475.0
970.0;90;653.0;151.0;45.0;501.0;-37.0;-22.0;1250.0;-220.0;-826.0;-438.0
975.0;90;589.0;-4.0;179.0;450.0;9.0;-14.0;979.0;-170.0;-765.0;-315.0
969.0;92;484.0;-368.0;117.0;275.0;-271.0;179.0;1100.0;9.0;-655.0;55.0
979.0;93;378.0;-550.0;29.0;183.0;-115.0;292.0;1119.0;141.0;-555.0;293.0
997.0;-151;739.0;239.0;302.0;492.0;-175.0;-1.0;1070.0;-230.0;-596.0;-280.0
978.0;-154;751.0;309.0;411.0;540.0;26.0;-306.0;1012.0;-338.0;-768.0;-417.0
1007.0;-155;749.0;335.0;425.0;554.0;-147.0;-342.0;1000.0;-366.0;-783.0;-459.0
992.0;-151;720.0;260.0;266.0;515.0;-223.0;-105.0;1070.0;-257.0;-662.0;-357.0
970.0;-23;338.0;-469.0;246.0;184.0;-307.0;54.0;989.0;220.0;-119.0;481.0
994.0;-23;484.0;-196.0;310.0;352.0;-326.0;-127.0;922.0;28.0;-326.0;239.0
989.0;-23;527.0;-119.0;329.0;382.0;-295.0;-183.0;1224.0;-20.0;-377.0;141.0
1095.0;22;765.0;250.0;259.0;471.0;-188.0;-420.0;1011.0;-255.0;-643.0;-414.0
989.0;-151;720.0;262.0;248.0;516.0;-221.0;-98.0;993.0;-254.0;-657.0;-356.0
992.0;-154;751.0;367.0;385.0;572.0;-83.0;-340.0;1002.0;-376.0;-803.0;-490.0
997.0;-154;751.0;371.0;375.0;574.0;-66.0;-344.0;988.0;-378.0;-803.0;-496.0
957.0;-154;754.0;393.0;415.0;583.0;-118.0;-362.0;1020.0;-378.0;-803.0;-523.0
961.0;-154;756.0;398.0;414.0;585.0;-125.0;-377.0;1023.0;-387.0;-803.0;-534.0
915.0;-154;756.0;398.0;404.0;585.0;-112.0;-377.0;1037.0;-386.0;-804.0;-534.0
984.0;-151;721.0;263.0;253.0;515.0;-230.0;-102.0;1099.0;-257.0;-665.0;-359.0
976.0;-151;721.0;264.0;199.0;516.0;-239.0;-105.0;1114.0;-258.0;-667.0;-362.0
985.0;-151;722.0;266.0;190.0;516.0;-231.0;-106.0;1114.0;-257.0;-669.0;-364.0
973.0;98;-505.0;-227.0;131.0;-355.0;-137.0;129.0;1003.0;-21.0;-769.0;-65.0
912.0;-154;755.0;400.0;390.0;586.0;-134.0;-384.0;1005.0;-389.0;-803.0;-536.0
