MotorData.IsAcceleration;NVL_Recv_Storage.GL_LightBarrier;MotorData.IsForce;MotorData.ActSpeed;MotorData.Motor_Pos2reached;PLC_PRG.Gripper;NVL_Send_Storage.ActivateStorage;NVL_Recv_Storage.GL_I_Slider_OUT;NVL_Recv_Storage.GL_I_Slider_IN;NVL_Recv_Storage.GL_I_ProcessStarted
0;?;?;0;0;0;0;0;?;?
0;1;-1;?;0;0;0;0;1;0
?;1;?;0;0;0;0;0;?;0
0;?;0;?;0;0;?;?;1;?
0;1;-1;?;?;0;0;0;1;0
0;?;0;0;0;0;0;0;1;0
0;1;-1;?;0;0;0;?;?;0
0;1;?;?;0;0;0;0;1;0
0;1;-3;0;0;0;0;0;1;0
0;?;-3;0;0;?;0;?;1;0
0;1;1;0;0;0;?;0;?;0
0;1;0;0;?;0;0;?;1;0
0;?;0;?;0;0;0;0;?;0
?;?;0;0;?;0;?;0;1;0
0;1;?;0;0;0;0;0;1;0
0;?;3;0;0;0;0;0;1;?
0;1;0;?;0;0;?;0;?;0
0;1;?;0;?;0;0;0;?;?
0;1;?;0;0;0;0;?;1;0
0;1;?;0;0;0;0;0;1;0
0;1;-1;0;0;0;?;0;?;0
0;?;0;0;?;0;0;?;?;0
0;1;-1;0;0;0;?;0;?;0
0;1;-1;0;0;0;?;0;?;0
0;1;-1;0;0;0;0;0;1;?
0;?;?;?;?;?;0;0;1;0
0;1;-3;0;0;0;0;0;1;0
0;?;0;0;?;0;0;0;1;0
0;1;-1;0;0;0;0;0;1;0
0;1;?;0;0;0;0;0;1;0
0;1;?;0;0;0;0;0;1;0
0;1;4;0;0;0;0;0;1;0
0;?;4;0;0;0;0;0;?;0
0;1;2;0;0;0;0;0;1;?
0;1;?;0;0;0;0;?;1;0
0;?;-5;?;0;?;0;0;1;?
0;?;-5;0;0;0;?;0;1;0
0;1;0;0;0;0;0;0;1;?
0;?;0;?;?;0;0;0;1;0
0;?;0;0;0;0;0;0;?;0
?;?;0;?;?;0;0;0;1;0
0;1;5;0;0;0;?;0;1;0
0;1;-3;0;0;0;0;0;1;0
?;1;2;0;0;0;0;0;1;0
0;1;0;?;0;0;0;0;1;0
0;1;0;?;0;?;?;0;1;?
0;1;0;0;0;0;?;0;?;0
0;1;-1;0;0;0;0;0;1;0
?;1;0;0;0;0;?;0;1;0
0;1;2;0;0;0;0;0;1;0
0;1;0;0;0;?;?;0;1;0
?;1;0;0;0;0;0;0;1;?
?;1;1;?;0;?;?;0;1;0
?;1;-1;?;0;0;0;0;1;0
0;1;-1;0;?;0;0;?;?;?
0;1;0;0;0;?;0;0;1;0
0;?;0;0;?;0;0;0;1;?
?;1;?;0;0;0;?;0;1;0
0;1;0;?;?;0;0;?;1;0
0;?;-1;0;0;0;0;0;1;0
?;1;?;0;0;0;0;0;1;0
0;1;-1;0;0;?;0;0;1;0
0;1;?;?;0;0;?;0;1;0
0;?;1;0;0;?;0;0;?;0
0;1;-1;0;0;0;0;0;1;?
0;?;?;0;0;?;0;0;1;0
0;1;0;0;0;?;0;?;1;?
0;1;2;0;0;?;0;?;?;0
0;1;0;0;0;0;0;0;?;0
0;1;-1;?;0;0;0;0;1;?
?;1;2;?;0;0;0;0;1;?
0;?;2;0;?;?;0;?;1;0
0;1;-3;0;0;0;0;?;1;?
0;1;1;0;0;0;0;0;1;0
0;1;1;0;?;0;0;0;1;0
?;?;2;?;0;0;?;0;1;0
0;1;2;0;0;0;0;0;1;0
?;?;1;0;0;0;?;?;1;0
?;1;?;0;0;0;0;0;1;0
0;1;-1;0;0;?;0;0;1;?
0;1;0;0;0;0;?;0;1;?
0;1;0;0;0;0;0;0;1;0
0;?;?;0;?;0;0;?;1;0
0;1;-1;?;0;0;0;0;1;0
0;1;2;?;0;0;0;0;1;0
?;1;?;0;?;0;0;?;?;0
0;1;0;?;0;0;0;0;1;0
0;?;-1;?;0;0;0;?;1;0
0;1;-1;0;?;0;0;0;1;?
0;1;0;0;0;0;0;0;1;0
0;1;1;0;0;0;0;0;1;0
0;1;-1;0;0;0;?;0;1;0
0;1;0;0;?;0;0;0;1;0
?;1;0;?;0;0;0;0;1;0
0;1;2;0;0;0;0;0;1;0
0;1;2;0;0;0;0;0;1;0
0;1;-1;0;0;0;0;0;1;0
0;1;0;0;0;0;?;0;1;0
?;1;0;?;0;0;0;0;1;0
0;1;0;0;0;0;0;0;1;0
0;1;-3;0;?;0;?;0;1;0
?;?;-3;?;?;0;0;0;1;0
0;1;1;0;0;0;0;0;1;?
?;1;0;0;0;0;?;0;1;0
0;1;0;0;0;0;0;?;1;0
0;1;-3;0;0;0;0;0;1;0
0;?;0;0;0;0;0;0;?;0
?;1;?;0;0;0;0;0;1;0
0;1;0;0;0;0;?;0;?;0
0;1;1;?;0;0;0;0;1;0
?;1;2;0;0;0;0;0;1;0
0;1;-3;0;0;?;0;0;1;?
?;1;?;0;0;?;0;0;1;?
0;?;1;0;0;?;0;0;1;0
?;1;?;0;0;0;0;0;1;0
0;1;0;0;0;0;?;0;1;0
0;1;?;?;0;0;0;0;?;0
0;?;2;0;0;?;?;0;?;0
0;1;0;0;?;0;0;0;1;?
?;?;0;?;0;?;0;?;1;0
?;1;4;?;0;?;0;0;1;?
0;1;-1;?;?;0;0;0;1;0
0;?;0;?;0;0;0;0;1;0
0;1;0;0;0;0;0;?;1;?
0;?;0;0;0;0;0;0;?;0
0;1;0;0;0;0;0;0;1;0
0;1;2;0;0;0;0;0;1;?
0;?;?;?;?;0;0;?;1;0
?;1;2;0;0;0;0;?;1;0
0;1;2;0;?;0;0;0;1;?
0;1;0;?;0;0;0;?;1;0
?;1;?;0;0;0;0;0;?;0
0;1;-3;0;?;0;0;0;1;0
0;1;0;0;0;0;0;?;1;?
0;1;1;0;0;0;0;0;1;0
0;1;1;?;0;0;0;0;1;0
0;1;0;0;0;?;0;0;?;0
0;1;-1;0;0;0;0;0;1;0
?;?;0;0;0;0;0;0;1;0
0;1;0;0;0;0;0;0;?;0
0;1;0;0;0;0;?;0;1;0
0;1;1;0;0;?;?;0;1;0
?;1;0;0;0;0;0;?;1;?
0;1;0;0;0;0;0;?;1;0
?;?;1;0;?;0;0;0;1;0
0;1;1;0;?;0;0;0;1;0
0;?;?;0;0;0;0;0;1;0
?;1;-1;0;?;0;0;0;1;0
?;1;-3;0;0;0;0;?;?;?
0;?;1;?;0;0;0;0;1;0
0;1;1;0;0;0;0;?;?;?
?;1;0;?;0;?;0;0;1;0
0;1;1;0;0;0;0;0;1;0
?;1;?;?;0;0;0;0;1;1
0;1;-1;?;?;0;0;0;1;1
0;?;-1;0;0;0;0;0;1;1
0;?;0;0;?;0;0;0;1;1
-2001;1;-94;-73428;0;0;?;?;1;1
1015;?;?;-87464;?;0;0;?;1;1
0;1;-73;-62292;0;0;0;0;1;?
0;1;-73;-62292;0;?;0;0;1;1
0;1;-75;-88711;?;0;0;0;1;1
-1015;1;-247;-73660;?;?;?;?;1;1
-1015;1;-58;-79750;0;?;?;0;1;1
-1015;1;-144;-77981;0;0;0;0;1;?
-1015;1;-144;-77981;0;0;0;0;?;1
-1015;1;-129;-97208;0;0;0;0;?;1
?;1;-26;-85492;0;0;?;?;1;1
-1015;?;?;-65801;0;0;0;0;1;1
-1015;1;?;-65801;0;0;0;?;1;1
-1015;1;-103;-65801;0;0;0;0;1;1
-1015;1;?;-90451;0;0;0;?;1;1
?;1;-115;?;0;?;?;?;1;1
0;?;-135;-76067;0;0;0;0;1;?
-1015;1;-39;-93844;0;0;?;0;1;1
-1015;1;-39;?;0;0;0;0;1;1
?;?;-159;-59073;0;0;0;0;?;1
?;1;-157;-84941;0;0;0;0;1;1
1015;1;-119;-70876;0;0;0;0;1;1
?;1;-24;-84361;0;0;0;0;?;1
0;1;-24;?;0;0;0;0;1;1
-1015;?;-105;?;0;0;?;0;1;1
-1015;1;-105;-85028;0;0;0;0;1;1
0;1;-127;-84129;0;0;0;0;1;1
?;1;-75;-82418;0;0;0;0;1;1
0;1;3;-74704;0;?;0;0;1;1
0;1;?;-74704;?;0;0;0;1;1
0;1;?;-69310;0;0;0;0;?;1
0;1;-19;?;0;0;0;0;1;1
?;1;-143;-65134;0;?;0;0;1;1
1015;1;-34;-67106;?;0;0;0;1;1
0;1;-86;-2958;0;0;0;0;1;1
0;1;-86;-2958;0;0;0;0;1;1
0;1;-86;-2958;0;?;?;0;1;1
0;1;?;0;1;?;0;0;1;1
0;1;?;?;1;?;?;?;?;1
0;1;-30;0;1;?;1;?;1;1
0;1;?;0;1;0;1;0;1;1
0;?;?;0;1;0;1;0;?;1
0;1;-27;0;1;0;1;0;0;1
0;1;-30;0;?;0;1;?;0;1
?;1;?;0;?;?;1;0;0;1
?;1;?;0;1;0;1;0;0;1
0;1;-30;0;1;0;0;1;0;1
0;1;-29;0;1;0;0;1;?;1
0;1;-32;0;?;0;0;1;0;?
0;1;-32;0;?;0;0;?;0;1
0;1;?;0;?;0;?;1;0;1
?;1;-34;0;1;?;0;1;0;?
?;1;-29;0;1;0;0;1;0;1
0;?;-29;0;1;0;0;1;0;1
0;1;-28;0;1;0;0;1;0;?
?;?;-33;0;1;0;0;?;0;?
0;1;-33;0;1;0;0;1;?;1
0;1;-31;0;1;0;0;1;0;1
0;1;-29;0;1;0;0;1;?;1
0;1;?;?;?;0;0;1;0;1
0;1;-32;0;?;0;0;?;0;1
0;?;?;?;1;0;?;1;?;?
?;1;-32;0;1;0;0;1;0;1
0;1;-29;?;1;0;0;1;0;1
0;1;-29;0;1;0;0;1;0;1
0;?;-32;0;1;0;0;1;0;1
0;1;-31;?;1;0;0;1;0;1
?;1;?;?;1;0;?;1;0;1
0;?;-32;?;1;0;0;1;0;1
0;1;-33;0;?;0;0;1;0;1
0;1;-30;0;1;0;0;?;0;1
0;1;?;0;?;?;0;1;0;1
0;1;-31;0;1;?;0;1;0;1
0;1;-31;0;1;0;?;?;0;1
0;1;-31;?;1;?;0;1;0;1
?;1;-34;0;1;?;?;1;0;1
0;1;-30;0;1;0;?;1;0;1
0;1;?;?;1;0;0;1;0;1
0;1;-28;0;1;0;0;1;0;1
?;1;-30;0;?;0;0;1;0;?
0;?;-33;0;1;0;?;1;0;1
0;1;?;0;?;0;0;?;0;?
0;?;-32;0;1;0;0;?;0;1
0;?;-29;0;1;0;0;1;0;1
0;1;-31;?;1;0;0;1;0;1
0;1;-33;0;1;?;0;1;?;?
0;1;?;0;1;?;0;1;?;1
0;1;?;?;?;?;0;1;0;1
0;1;-31;0;1;0;0;1;0;?
0;?;-31;0;?;0;0;1;0;0
0;1;?;0;1;0;0;1;0;0
0;1;-32;0;1;0;0;1;0;0
0;1;-31;?;1;0;?;1;0;0
0;?;-31;0;1;?;0;?;0;0
0;1;-33;0;1;0;?;1;0;0
?;1;-31;0;1;0;0;1;0;0
0;1;-31;0;?;0;0;0;0;0
0;1;-31;0;?;0;?;?;0;0
0;1;?;0;1;0;?;?;?;?
0;1;-27;0;1;?;0;0;?;?
0;1;-3;-97904;0;0;0;0;1;0
0;1;-112;-81983;0;0;0;0;1;0
0;1;?;-81983;0;?;0;0;1;0
0;1;?;?;0;0;0;0;1;0
0;1;-153;-87145;0;0;?;0;1;0
?;1;-134;-96338;?;0;0;0;1;0
0;1;-43;-81258;0;0;0;0;1;0
0;1;40;?;0;0;0;0;1;0
0;1;?;-68788;0;0;?;0;?;?
0;1;-172;-85463;?;0;0;0;1;0
1015;1;-1;?;0;0;?;?;?;0
0;1;-182;-97788;0;0;0;0;?;0
?;1;-47;-69368;?;0;0;0;1;0
0;1;-47;-69368;0;0;0;0;1;?
-1015;1;?;-80504;0;0;0;?;?;0
-1015;1;-33;?;?;0;0;?;1;?
0;1;-79;?;?;0;0;0;1;0
0;1;-79;-75458;0;?;0;0;?;0
0;1;?;-66932;0;0;0;0;1;0
0;1;-15;-66932;0;0;?;0;1;?
0;1;-198;?;0;0;?;0;1;0
0;1;-4;-83549;0;0;0;0;1;0
1015;?;-134;-58377;0;0;?;0;1;0
0;1;-56;-75168;0;?;?;0;1;0
0;1;-56;?;?;?;0;?;1;0
?;1;-153;-94192;0;0;0;0;1;0
-1015;1;-214;-71659;0;?;0;0;1;0
1015;?;-188;-78387;0;0;0;0;1;0
1015;1;-188;?;0;0;0;0;1;0
1015;1;-188;-78387;0;0;?;0;1;0
0;1;-58;-75429;0;0;0;0;?;?
0;1;-193;-91901;0;0;0;0;1;0
-1015;1;-45;13949;?;0;0;0;?;0
0;1;-45;?;0;0;0;0;1;0
0;1;-45;?;0;0;0;0;1;0
0;1;-46;0;0;0;0;0;1;0
?;1;-45;?;0;?;0;0;1;0
0;1;-44;0;0;1;0;0;?;0
0;1;-46;0;0;1;?;0;1;0
?;?;-46;?;0;?;0;?;?;0
0;1;-45;0;0;1;0;0;1;0
0;1;-45;0;?;1;?;0;?;0
0;1;-45;0;0;?;?;0;1;?
?;1;?;?;0;1;?;0;1;0
0;1;-46;0;0;?;0;0;1;0
0;1;-46;?;0;1;0;0;1;?
0;1;-45;0;0;1;0;0;1;?
0;1;-47;0;0;1;?;?;1;0
?;1;-48;0;0;1;?;0;1;0
0;1;?;0;0;1;0;0;1;?
0;?;-44;?;?;?;0;0;?;?
?;1;-47;0;0;?;0;0;1;0
0;?;-44;0;?;1;0;0;1;?
0;1;-46;0;?;?;0;0;?;0
?;1;-44;0;?;1;0;?;?;0
0;1;-44;0;0;1;0;0;1;0
0;1;-44;0;0;1;0;0;1;0
?;1;-46;0;0;?;?;0;1;0
?;1;-115;0;0;1;0;0;1;0
0;1;?;90364;?;1;0;0;?;0
0;1;?;?;0;1;0;0;?;0
0;1;41;75980;0;1;0;0;?;0
1015;1;59;87580;0;1;0;?;1;0
0;?;?;?;0;1;0;0;?;0
?;1;?;69513;0;1;0;0;1;?
1015;1;97;69513;0;1;0;?;1;?
?;1;0;67280;0;?;?;0;1;?
0;1;?;?;0;1;0;?;1;0
0;1;37;53650;0;1;0;0;?;0
0;1;?;86768;0;?;0;?;1;0
0;1;41;86768;0;1;?;?;?;0
?;?;41;86768;0;1;?;0;1;0
0;1;116;82824;0;1;0;?;1;?
0;1;19;98484;0;1;?;0;?;?
0;1;46;72268;0;1;0;0;1;0
0;1;46;?;0;1;0;?;1;0
?;1;43;96483;0;1;0;0;1;0
-1015;1;22;?;0;1;?;0;?;0
0;1;-54;64844;0;?;0;0;1;0
?;1;?;81693;0;1;0;0;1;0
?;1;182;81693;0;1;0;0;1;0
1015;1;192;95758;0;1;0;0;?;0
0;1;37;?;0;1;0;0;1;0
0;1;37;91727;0;1;0;0;1;?
0;1;37;?;0;?;0;0;1;0
0;1;68;?;0;1;0;0;1;0
-1015;1;63;104168;?;1;0;0;1;0
-1015;?;63;104168;0;?;?;0;1;0
0;1;29;88189;?;1;0;0;1;0
1015;1;36;83839;0;?;0;0;1;?
0;1;6;88305;0;1;0;0;1;0
0;1;6;88305;0;1;0;0;1;0
?;1;70;85492;0;?;0;0;1;0
0;1;39;?;0;1;0;0;1;0
?;1;8;84593;0;1;0;0;1;?
1015;1;?;84303;?;1;0;?;?;0
1015;1;145;84303;0;?;0;0;1;0
0;1;-55;68092;0;1;0;0;1;0
0;1;-55;68092;0;1;0;0;1;0
0;?;72;78068;?;1;0;0;?;0
1015;1;169;82882;?;1;0;?;1;0
?;1;57;65772;0;1;0;0;1;0
1015;1;57;65772;0;?;0;0;1;?
?;1;?;70064;?;1;0;0;1;0
0;?;162;94453;0;1;0;0;1;0
1015;1;119;86710;0;1;0;0;1;0
-1015;1;?;67512;0;?;0;0;1;0
-1015;1;16;67512;?;1;0;0;1;?
0;1;32;67193;0;1;0;0;?;0
1015;1;139;?;0;1;0;0;1;0
1015;1;?;87145;?;1;?;0;?;0
0;1;178;93177;0;1;0;0;?;0
-1015;1;?;76589;0;1;0;0;1;0
-1015;1;161;76589;0;1;0;0;1;0
-1015;1;64;88972;0;1;0;?;1;0
0;?;51;101645;0;1;0;?;1;0
0;1;120;?;?;1;0;?;1;0
1015;?;181;81461;0;?;0;?;1;?
1015;1;181;81461;?;1;0;0;1;0
-1015;1;?;97353;0;1;0;0;1;0
1015;1;?;81084;0;?;0;?;1;0
?;1;118;75284;0;?;0;0;1;?
1015;1;94;86391;0;1;0;0;?;0
?;1;94;86391;0;1;?;0;1;0
0;?;34;80852;0;1;0;0;1;0
?;1;?;80852;?;1;0;0;?;0
0;1;6;97121;0;?;?;0;1;0
0;1;32;66816;0;1;0;0;1;?
0;1;32;66816;0;1;0;0;?;?
0;1;89;?;0;1;0;0;1;0
0;1;?;76705;0;1;?;0;1;0
0;1;166;74936;?;?;0;0;1;?
1015;1;-1;75661;0;1;0;0;?;0
1015;1;-1;75661;?;1;0;?;?;0
0;?;4;63133;0;1;0;?;1;0
?;1;46;?;0;1;0;0;1;?
?;1;?;67193;0;1;?;0;?;0
0;1;188;88334;0;1;0;0;?;0
0;1;188;88334;0;1;0;0;1;0
0;1;188;88334;0;1;?;0;1;0
-1015;1;29;80852;0;1;0;0;1;0
?;?;227;?;0;1;0;0;?;0
?;1;51;94453;0;1;?;0;1;0
0;1;193;54926;?;1;?;?;?;0
0;1;193;54926;0;1;0;0;1;0
1015;1;210;69281;0;1;0;0;1;0
?;1;86;94250;0;?;0;0;1;0
-1015;1;199;?;0;1;0;0;1;0
-1015;1;199;87899;0;1;?;0;?;?
0;1;139;84448;0;1;0;0;1;0
?;1;186;66497;0;1;0;0;1;0
?;?;115;?;0;1;0;0;1;0
1015;1;115;87957;0;1;0;?;1;?
1015;1;169;77749;0;1;0;0;1;0
?;1;169;?;0;1;0;?;1;0
0;?;?;89407;0;1;?;0;1;0
1015;?;131;75545;0;1;?;0;?;0
0;1;40;21431;0;?;0;0;1;?
?;1;66;0;0;1;?;0;1;0
?;1;66;0;0;1;0;0;1;0
0;?;72;0;0;1;?;0;1;?
0;1;69;0;0;1;0;?;?;0
0;1;70;0;0;1;0;?;1;0
?;1;70;0;?;1;?;0;1;0
?;1;68;0;?;1;?;0;1;0
0;1;69;0;0;1;0;?;1;0
?;1;69;0;0;1;0;0;1;0
?;1;73;0;?;1;0;0;?;?
0;1;71;0;0;1;?;0;1;?
?;?;71;0;0;1;0;0;1;0
0;1;69;0;0;?;0;0;1;0
0;1;67;0;?;1;0;?;1;0
?;1;70;0;0;?;0;0;?;?
0;1;69;?;0;1;0;0;1;0
0;1;69;0;0;1;0;0;1;0
?;1;67;0;0;1;0;0;1;0
?;?;74;0;0;1;0;0;?;0
0;1;69;0;0;?;0;?;1;?
0;1;69;0;0;1;0;0;1;0
?;1;69;0;0;1;0;0;1;0
?;1;67;?;0;?;0;0;?;0
0;1;67;0;?;1;0;0;?;0
-2001;1;-35;0;0;1;0;0;?;0
0;1;-228;-80156;?;1;0;0;?;?
1015;1;-198;-77894;0;1;0;0;1;0
1015;1;-198;?;0;?;0;0;1;0
0;1;-95;-72471;?;?;0;0;1;0
?;?;?;-81084;0;1;0;0;1;0
-1015;1;-3;-77749;?;1;0;?;1;0
0;1;-216;?;?;1;0;0;?;0
0;?;-216;?;0;?;0;0;1;0
0;1;?;-69600;0;?;0;0;1;0
?;1;-181;?;0;1;0;0;1;?
-1015;1;-182;-80214;0;1;?;?;1;0
-1015;1;-26;-91727;0;1;0;0;1;0
0;1;?;?;?;?;0;?;1;0
0;1;-122;-77778;?;?;0;0;1;0
0;?;-112;?;0;?;0;0;1;0
-1015;1;-32;?;0;?;0;0;?;0
0;1;-173;?;?;1;0;0;1;0
0;1;-20;-85492;?;1;0;0;1;0
0;?;-20;?;0;1;0;0;1;0
0;1;-20;-85492;?;?;0;0;1;0
-1015;1;?;-65453;?;1;?;0;1;0
?;1;-169;-76908;0;1;0;?;?;0
0;?;-148;?;?;1;0;0;1;0
1015;1;-29;-93989;0;1;?;0;?;?
1015;?;?;-93989;0;1;0;0;1;?
1015;1;?;-83346;0;1;0;0;1;0
0;1;-80;?;0;1;0;0;1;0
0;1;-103;?;0;1;0;0;?;0
0;1;-31;-68556;0;1;0;0;1;0
0;1;?;-68556;?;1;0;0;?;?
1015;1;-166;-59943;0;1;0;0;1;0
0;1;-210;-89059;0;1;?;0;1;0
0;1;?;-89059;0;1;0;0;1;0
-1015;?;-25;-83810;0;1;0;0;1;0
?;1;?;-43529;0;1;0;0;1;0
0;1;-142;-43529;0;1;0;0;?;0
0;1;3;?;0;1;0;0;1;?
?;1;?;0;0;1;0;0;?;0
?;?;2;0;0;0;0;0;1;?
0;?;3;0;0;0;0;0;1;0
0;1;3;?;0;0;0;0;1;0
0;1;2;?;0;?;0;0;?;0
0;1;1;?;?;0;0;0;?;0
0;1;1;0;?;0;0;0;1;0
0;1;2;0;0;0;0;0;?;?
?;?;2;0;0;0;0;0;1;?
0;1;6;?;0;0;0;0;1;0
?;1;6;0;0;0;0;?;1;0
?;1;2;0;0;?;?;0;1;0
0;1;6;0;?;0;0;0;1;0
0;1;6;0;0;0;?;0;?;0
0;1;2;0;0;0;0;0;1;0
0;1;0;?;0;0;?;0;?;?
0;?;0;0;0;?;0;0;?;?
0;?;0;0;0;0;0;0;?;?
0;1;2;0;?;0;0;0;1;0
0;1;3;0;0;0;0;?;?;0
0;1;1;0;0;0;0;?;1;0
0;1;1;?;0;0;0;0;1;0
0;1;1;0;?;0;?;?;1;0
0;?;0;0;0;0;?;0;1;0
0;1;0;0;?;0;0;0;1;0
?;1;2;0;0;0;0;?;1;0
0;1;1;0;0;?;0;0;1;0
0;1;4;0;0;0;?;?;?;0
0;1;3;0;0;0;0;0;1;0
0;1;?;?;0;0;0;0;?;0
0;1;2;0;0;?;0;0;?;0
0;1;3;0;0;?;?;0;1;0
0;1;0;?;0;0;?;0;1;0
0;1;0;?;?;?;0;0;?;0
?;1;1;0;0;0;?;0;1;0
0;1;4;?;0;?;0;0;?;?
0;1;2;0;0;?;0;0;1;0
0;1;2;0;0;0;0;?;?;0
0;1;2;0;0;0;0;0;1;0
0;1;2;0;0;0;?;0;?;0
?;1;1;0;0;0;0;?;1;0
0;1;3;0;0;0;0;?;1;?
0;1;3;?;0;0;0;0;1;0
?;?;0;0;0;0;0;0;1;0
?;1;0;?;0;?;?;0;1;0
0;1;3;0;?;?;?;0;1;0
?;1;?;0;?;0;0;0;?;0
0;?;?;0;?;0;0;?;1;0
0;1;3;?;0;0;0;0;1;0
0;?;5;0;0;0;0;0;1;0
0;?;5;?;0;0;0;0;?;0
0;1;4;0;?;?;0;0;1;0
?;1;?;?;0;0;?;0;1;0
?;1;?;0;0;0;0;?;1;0
0;1;?;?;0;0;0;?;1;0
0;1;-1;0;0;0;0;0;1;?
0;?;3;0;0;0;0;0;1;0
0;1;1;0;0;0;0;0;?;0
?;?;5;0;0;0;0;?;1;0
0;1;5;0;0;0;0;0;1;0
0;1;0;0;0;0;0;?;1;?
?;1;?;0;0;0;0;0;?;0
0;1;3;0;0;0;0;0;1;0
0;1;3;0;0;0;0;0;1;0
0;1;2;0;0;0;0;0;1;0
0;1;2;?;?;?;0;?;?;0
?;1;?;0;0;0;0;0;1;0
0;1;?;?;0;0;0;0;1;0
0;1;2;?;0;0;0;0;?;0
?;1;0;0;0;0;?;0;1;?
?;1;0;0;0;0;0;0;1;0
0;1;3;?;0;?;0;0;1;0
0;1;?;0;0;0;?;?;1;?
?;?;2;0;0;0;0;0;1;0
0;1;3;0;0;0;?;0;1;0
0;1;?;0;0;?;?;0;1;0
?;1;3;0;?;0;0;?;1;?
0;1;5;?;?;0;0;?;1;0
0;1;2;0;0;0;0;?;1;0
0;1;4;0;0;0;0;0;1;?
0;?;2;0;0;0;0;0;?;0
0;1;2;0;0;0;0;0;1;0
?;1;0;0;0;0;0;0;?;0
0;1;2;0;0;0;0;0;1;0
0;1;2;?;0;0;?;0;1;?
?;?;0;0;0;0;?;0;1;0
0;?;0;0;0;0;?;?;1;0
0;?;1;0;0;0;0;0;1;0
?;1;1;0;0;0;?;0;1;0
0;1;1;?;0;0;?;0;1;0
0;?;-1;0;0;0;0;?;1;0
0;1;4;0;0;0;?;0;1;0
0;1;4;0;0;0;?;0;1;0
0;1;4;0;0;0;0;0;1;0
0;?;4;0;?;0;0;?;1;0
0;1;2;0;?;0;0;0;1;0
0;?;1;?;?;0;0;0;1;0
?;1;1;?;0;0;0;0;1;0
0;1;1;0;0;?;0;0;1;0
0;1;3;0;0;0;0;0;1;0
0;1;3;0;?;0;0;0;1;0
0;1;3;0;?;0;0;0;1;?
0;1;3;0;?;0;0;0;1;0
0;1;?;0;0;0;0;0;1;?
0;1;2;0;0;0;0;0;1;?
0;1;1;0;0;0;?;0;1;0
0;1;3;0;0;0;0;0;1;?
0;1;?;0;0;0;0;?;1;0
0;?;3;0;0;0;0;0;?;?
?;1;4;0;0;?;0;0;1;0
0;1;4;0;0;?;0;0;1;0
0;1;5;0;?;?;0;0;1;0
0;1;5;0;0;0;?;?;1;0
0;1;5;0;0;0;0;0;1;?
?;?;1;0;?;0;0;0;1;0
0;1;2;0;?;0;0;0;1;?
0;1;4;0;0;0;0;0;1;0
0;1;4;0;?;0;0;0;?;?
