InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LUA Quaternion1
506.0;239.0;405.0;-100.0;386.0;249.0;98.0
500.0;243.0;403.0;-81.0;388.0;288.0;133.0
520.0;234.0;401.0;-75.0;409.0;349.0;195.0
-504.0;-616.0;726.0;-539.0;323.0;675.0;-246.0
-666.0;425.0;485.0;315.0;-489.0;617.0;321.0
-94.0;670.0;835.0;686.0;-502.0;672.0;730.0
782.0;151.0;-137.0;207.0;244.0;379.0;54.0
788.0;140.0;-112.0;170.0;238.0;386.0;51.0
810.0;143.0;0.0;72.0;209.0;417.0;65.0
826.0;137.0;118.0;68.0;88.0;288.0;50.0
799.0;156.0;79.0;144.0;91.0;368.0;-19.0
799.0;157.0;85.0;147.0;100.0;371.0;-17.0
799.0;156.0;89.0;147.0;108.0;374.0;-17.0
798.0;157.0;91.0;150.0;115.0;377.0;-16.0
798.0;157.0;91.0;153.0;121.0;379.0;-14.0
797.0;159.0;89.0;157.0;128.0;381.0;-12.0
798.0;164.0;70.0;171.0;148.0;384.0;-3.0
799.0;166.0;54.0;174.0;160.0;383.0;3.0
799.0;169.0;36.0;172.0;168.0;380.0;10.0
800.0;169.0;7.0;162.0;167.0;380.0;17.0
800.0;173.0;-6.0;164.0;161.0;389.0;22.0
799.0;188.0;-36.0;183.0;159.0;416.0;45.0
798.0;200.0;-55.0;197.0;165.0;428.0;62.0
816.0;255.0;-68.0;209.0;208.0;516.0;174.0
819.0;24.0;177.0;-144.0;188.0;263.0;-4.0
800.0;189.0;-20.0;112.0;206.0;455.0;94.0
790.0;72.0;77.0;-40.0;118.0;264.0;6.0
472.0;-301.0;-663.0;-355.0;449.0;-514.0;-223.0
795.0;76.0;58.0;62.0;128.0;224.0;-16.0
795.0;220.0;-15.0;114.0;153.0;501.0;96.0
799.0;210.0;-12.0;110.0;137.0;483.0;75.0
796.0;66.0;70.0;102.0;122.0;240.0;-48.0
285.0;523.0;-854.0;400.0;-134.0;-605.0;313.0
415.0;574.0;-816.0;602.0;-27.0;-429.0;449.0
372.0;531.0;-893.0;617.0;-127.0;-313.0;612.0
583.0;623.0;-684.0;576.0;-286.0;-234.0;544.0
801.0;181.0;9.0;140.0;205.0;452.0;77.0
801.0;165.0;42.0;142.0;199.0;435.0;52.0
801.0;145.0;75.0;122.0;188.0;407.0;25.0
800.0;125.0;106.0;92.0;176.0;377.0;0.0
702.0;142.0;538.0;10.0;218.0;657.0;286.0
700.0;135.0;482.0;-134.0;395.0;372.0;187.0
518.0;174.0;604.0;-68.0;-66.0;557.0;-34.0
784.0;219.0;-154.0;195.0;287.0;481.0;147.0
805.0;206.0;-96.0;179.0;266.0;448.0;111.0
811.0;163.0;-7.0;107.0;211.0;405.0;62.0
803.0;168.0;-23.0;91.0;182.0;409.0;79.0
811.0;148.0;-14.0;110.0;180.0;362.0;14.0
815.0;134.0;8.0;85.0;179.0;346.0;-5.0
796.0;212.0;-123.0;193.0;272.0;464.0;130.0
813.0;118.0;82.0;-112.0;129.0;403.0;20.0
789.0;83.0;175.0;77.0;67.0;351.0;-88.0
783.0;99.0;116.0;89.0;69.0;357.0;-35.0
789.0;106.0;66.0;45.0;99.0;348.0;-3.0
790.0;104.0;56.0;8.0;106.0;346.0;6.0
795.0;83.0;219.0;48.0;70.0;377.0;-73.0
831.0;282.0;140.0;226.0;198.0;476.0;136.0
792.0;74.0;201.0;65.0;47.0;366.0;-86.0
814.0;132.0;90.0;3.0;106.0;418.0;11.0
811.0;134.0;97.0;31.0;88.0;414.0;13.0
808.0;129.0;106.0;40.0;69.0;396.0;8.0
802.0;107.0;112.0;21.0;47.0;343.0;-21.0
799.0;93.0;113.0;6.0;46.0;315.0;-41.0
797.0;84.0;118.0;-4.0;49.0;293.0;-53.0
797.0;80.0;127.0;-2.0;59.0;282.0;-62.0
773.0;-15.0;259.0;-123.0;57.0;105.0;-161.0
803.0;92.0;139.0;33.0;106.0;302.0;-59.0
807.0;102.0;140.0;50.0;129.0;311.0;-48.0
812.0;108.0;139.0;58.0;149.0;311.0;-39.0
816.0;106.0;134.0;63.0;164.0;312.0;-36.0
819.0;107.0;129.0;63.0;175.0;315.0;-33.0
781.0;71.0;287.0;-62.0;27.0;295.0;-85.0
822.0;102.0;94.0;37.0;192.0;316.0;-36.0
821.0;105.0;74.0;40.0;193.0;320.0;-35.0
820.0;112.0;53.0;51.0;189.0;329.0;-28.0
818.0;120.0;30.0;65.0;184.0;336.0;-18.0
794.0;99.0;163.0;38.0;156.0;339.0;-38.0
798.0;111.0;135.0;63.0;164.0;353.0;-21.0
779.0;56.0;215.0;2.0;56.0;270.0;-108.0
774.0;59.0;226.0;10.0;-54.0;258.0;-90.0
846.0;195.0;32.0;152.0;182.0;380.0;50.0
860.0;230.0;24.0;126.0;250.0;429.0;92.0
827.0;179.0;10.0;133.0;245.0;414.0;75.0
823.0;178.0;-17.0;127.0;284.0;408.0;71.0
820.0;182.0;-34.0;137.0;282.0;416.0;77.0
817.0;188.0;-53.0;148.0;276.0;424.0;85.0
811.0;196.0;-74.0;163.0;269.0;434.0;96.0
789.0;119.0;179.0;40.0;-1.0;329.0;-59.0
786.0;107.0;214.0;-11.0;141.0;474.0;4.0
798.0;152.0;144.0;63.0;40.0;391.0;-17.0
761.0;260.0;-257.0;322.0;341.0;456.0;185.0
710.0;400.0;-386.0;321.0;415.0;520.0;287.0
705.0;349.0;-433.0;132.0;430.0;584.0;316.0
803.0;328.0;-220.0;205.0;379.0;556.0;232.0
802.0;158.0;131.0;63.0;57.0;403.0;-10.0
806.0;165.0;124.0;59.0;68.0;411.0;-2.0
813.0;183.0;112.0;55.0;78.0;428.0;17.0
736.0;208.0;413.0;-125.0;429.0;376.0;293.0
601.0;254.0;642.0;-30.0;427.0;585.0;535.0
82.0;590.0;-914.0;572.0;-136.0;-192.0;585.0
816.0;209.0;82.0;64.0;92.0;450.0;42.0
813.0;215.0;58.0;75.0;96.0;455.0;55.0
811.0;221.0;44.0;85.0;99.0;460.0;62.0
808.0;222.0;30.0;95.0;108.0;471.0;67.0
-367.0;52.0;-615.0;540.0;-287.0;-289.0;157.0
-861.0;-263.0;-200.0;-100.0;-326.0;-569.0;-246.0
529.0;229.0;626.0;258.0;-340.0;34.0;478.0
58.0;36.0;803.0;74.0;-529.0;416.0;-21.0
726.0;71.0;381.0;11.0;1.0;332.0;-63.0
776.0;83.0;252.0;81.0;-39.0;386.0;-38.0
779.0;87.0;179.0;4.0;-23.0;368.0;17.0
780.0;75.0;198.0;-6.0;-19.0;382.0;12.0
804.0;215.0;10.0;105.0;122.0;481.0;71.0
809.0;191.0;-41.0;78.0;185.0;532.0;89.0
803.0;234.0;55.0;113.0;175.0;528.0;142.0
781.0;275.0;134.0;124.0;238.0;668.0;256.0
850.0;270.0;-62.0;196.0;263.0;574.0;250.0
792.0;80.0;97.0;-175.0;93.0;360.0;16.0
816.0;78.0;118.0;-7.0;95.0;358.0;20.0
813.0;85.0;142.0;15.0;54.0;342.0;24.0
808.0;83.0;157.0;23.0;18.0;321.0;19.0
804.0;69.0;152.0;17.0;4.0;291.0;2.0
799.0;35.0;120.0;-13.0;20.0;218.0;-40.0
679.0;-93.0;433.0;-231.0;-43.0;-3.0;-291.0
811.0;-117.0;-92.0;-249.0;224.0;-540.0;104.0
797.0;58.0;243.0;-17.0;119.0;259.0;-1.0
819.0;268.0;501.0;-64.0;194.0;618.0;64.0
797.0;88.0;239.0;7.0;135.0;401.0;-54.0
747.0;46.0;447.0;-168.0;-11.0;642.0;-162.0
208.0;-471.0;794.0;-526.0;-414.0;-355.0;-636.0
841.0;176.0;117.0;118.0;96.0;346.0;100.0
836.0;160.0;115.0;103.0;85.0;323.0;82.0
831.0;149.0;109.0;86.0;88.0;304.0;66.0
800.0;156.0;82.0;124.0;64.0;371.0;-30.0
826.0;136.0;149.0;52.0;85.0;279.0;45.0
790.0;176.0;209.0;-27.0;285.0;411.0;102.0
815.0;151.0;62.0;30.0;212.0;434.0;83.0
803.0;149.0;93.0;104.0;53.0;373.0;-41.0
804.0;135.0;106.0;78.0;46.0;369.0;-49.0
817.0;109.0;250.0;-174.0;180.0;631.0;-150.0
-184.0;-513.0;887.0;-528.0;106.0;455.0;-402.0
701.0;395.0;317.0;60.0;241.0;258.0;236.0
706.0;250.0;402.0;-132.0;-102.0;-378.0;503.0
421.0;341.0;707.0;287.0;-393.0;84.0;556.0
-59.0;422.0;-825.0;-342.0;558.0;-390.0;655.0
798.0;179.0;-39.0;-111.0;162.0;388.0;73.0
820.0;189.0;36.0;-10.0;203.0;491.0;99.0
835.0;190.0;26.0;99.0;159.0;475.0;90.0
844.0;195.0;202.0;4.0;189.0;495.0;131.0
717.0;496.0;-539.0;130.0;-218.0;197.0;747.0
682.0;116.0;580.0;-145.0;-20.0;14.0;-178.0
811.0;311.0;92.0;268.0;89.0;640.0;187.0
908.0;315.0;131.0;-12.0;142.0;329.0;231.0
872.0;305.0;254.0;-34.0;138.0;317.0;221.0
934.0;418.0;102.0;146.0;213.0;360.0;365.0
720.0;264.0;409.0;237.0;-99.0;516.0;79.0
798.0;179.0;-37.0;-141.0;154.0;358.0;68.0
797.0;177.0;-39.0;-153.0;158.0;341.0;64.0
642.0;555.0;-560.0;510.0;465.0;765.0;601.0
723.0;444.0;-435.0;310.0;434.0;629.0;374.0
792.0;291.0;-251.0;143.0;309.0;498.0;174.0
809.0;272.0;199.0;197.0;128.0;379.0;117.0
701.0;445.0;312.0;209.0;-57.0;428.0;-96.0
767.0;218.0;327.0;176.0;24.0;355.0;29.0
845.0;175.0;200.0;69.0;123.0;370.0;48.0
880.0;114.0;270.0;3.0;151.0;354.0;-3.0
801.0;200.0;175.0;108.0;84.0;370.0;49.0
748.0;165.0;-326.0;-179.0;419.0;567.0;254.0
830.0;235.0;214.0;41.0;188.0;677.0;208.0
797.0;178.0;-41.0;-149.0;164.0;338.0;61.0
798.0;214.0;39.0;239.0;3.0;370.0;45.0
805.0;295.0;-173.0;114.0;301.0;534.0;185.0
789.0;274.0;-183.0;198.0;295.0;476.0;166.0
814.0;186.0;-101.0;55.0;264.0;425.0;77.0
793.0;371.0;236.0;278.0;3.0;649.0;259.0
810.0;276.0;54.0;209.0;78.0;445.0;134.0
828.0;186.0;-62.0;24.0;274.0;428.0;80.0
773.0;501.0;104.0;343.0;127.0;468.0;40.0
-314.0;-653.0;749.0;-640.0;-452.0;-508.0;-755.0
-733.0;-123.0;-448.0;110.0;-69.0;-453.0;107.0
-387.0;371.0;-741.0;592.0;172.0;120.0;375.0
799.0;184.0;-41.0;-122.0;168.0;362.0;61.0
855.0;122.0;-127.0;-11.0;130.0;419.0;70.0
804.0;197.0;-32.0;-5.0;163.0;472.0;76.0
-49.0;374.0;-705.0;753.0;89.0;-68.0;534.0
-785.0;-433.0;315.0;-366.0;-458.0;-699.0;-472.0
796.0;294.0;213.0;120.0;213.0;543.0;353.0
759.0;82.0;557.0;-172.0;244.0;545.0;-130.0
773.0;102.0;297.0;39.0;90.0;388.0;-14.0
162.0;688.0;-777.0;648.0;595.0;727.0;707.0
319.0;612.0;-819.0;157.0;458.0;12.0;780.0
-176.0;628.0;-795.0;612.0;500.0;558.0;689.0
771.0;38.0;295.0;18.0;127.0;331.0;-11.0
-168.0;306.0;-834.0;509.0;89.0;240.0;833.0
816.0;245.0;31.0;96.0;471.0;512.0;176.0
789.0;208.0;-34.0;170.0;261.0;490.0;107.0
-145.0;440.0;-850.0;773.0;146.0;139.0;771.0
-109.0;494.0;-832.0;598.0;302.0;51.0;619.0
-338.0;392.0;-734.0;448.0;396.0;267.0;622.0
-293.0;333.0;-644.0;431.0;640.0;511.0;769.0
-214.0;492.0;-767.0;529.0;279.0;79.0;532.0
-15.0;649.0;-810.0;586.0;547.0;-384.0;609.0
590.0;358.0;-52.0;72.0;722.0;369.0;387.0
845.0;382.0;5.0;-9.0;243.0;232.0;75.0
786.0;78.0;204.0;98.0;160.0;367.0;-7.0
791.0;88.0;151.0;67.0;198.0;442.0;1.0
744.0;447.0;-124.0;121.0;451.0;297.0;177.0
816.0;369.0;-62.0;347.0;309.0;545.0;122.0
792.0;531.0;-135.0;475.0;273.0;777.0;466.0
606.0;513.0;-288.0;262.0;643.0;351.0;300.0
817.0;160.0;122.0;139.0;153.0;406.0;76.0
808.0;141.0;133.0;125.0;168.0;394.0;60.0
799.0;128.0;167.0;113.0;173.0;388.0;49.0
852.0;421.0;-176.0;364.0;367.0;660.0;363.0
854.0;408.0;-12.0;130.0;513.0;374.0;369.0
746.0;395.0;-51.0;114.0;660.0;370.0;368.0
816.0;313.0;117.0;227.0;224.0;593.0;251.0
806.0;117.0;132.0;31.0;46.0;359.0;-50.0
795.0;148.0;258.0;85.0;91.0;278.0;-20.0
