InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit RLA magneticZ;Accelerometer HIP accZ;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RLA accY
-535.0;-533.0;56.0;-500.0;-60.0;33;-22.0;113.0;-55.0;266.0
-558.0;-433.0;214.0;-119.0;7.0;-68;-32.0;-146.0;-12.0;34.0
-143.0;-583.0;59.0;-546.0;-6.0;109;-156.0;311.0;139.0;515.0
-202.0;-552.0;49.0;-660.0;58.0;164;-52.0;541.0;143.0;594.0
-516.0;-911.0;-111.0;-614.0;106.0;-52;-19.0;257.0;58.0;336.0
-10.0;-615.0;0.0;-153.0;-49.0;84;-302.0;223.0;289.0;333.0
43.0;-696.0;108.0;-481.0;139.0;-130;-135.0;125.0;174.0;372.0
-102.0;-501.0;142.0;-477.0;-6.0;-85;-43.0;29.0;276.0;498.0
-661.0;-1144.0;105.0;-261.0;121.0;96;26.0;-194.0;-57.0;140.0
-92.0;-457.0;131.0;-332.0;-49.0;-81;-70.0;207.0;258.0;247.0
33.0;-499.0;-180.0;-22.0;15.0;-91;-142.0;-4.0;243.0;78.0
-432.0;-884.0;135.0;-430.0;56.0;105;19.0;107.0;29.0;359.0
-271.0;-581.0;-293.0;-555.0;88.0;142;10.0;498.0;71.0;760.0
170.0;-163.0;-5.0;-786.0;-160.0;-103;-644.0;496.0;251.0;577.0
-231.0;-693.0;30.0;-911.0;16.0;113;-98.0;382.0;114.0;575.0
-43.0;-435.0;144.0;-522.0;3.0;132;-135.0;369.0;156.0;392.0
-464.0;-316.0;-214.0;-508.0;427.0;57;491.0;416.0;-203.0;553.0
-345.0;-428.0;46.0;-499.0;132.0;-83;155.0;192.0;72.0;311.0
-590.0;-825.0;142.0;-290.0;554.0;55;584.0;15.0;-477.0;218.0
-96.0;-182.0;32.0;-472.0;233.0;-110;-484.0;222.0;35.0;563.0
-116.0;-291.0;39.0;-1004.0;235.0;-110;-446.0;442.0;39.0;599.0
-181.0;-323.0;181.0;-983.0;375.0;-105;-440.0;550.0;-106.0;770.0
-444.0;-483.0;94.0;-272.0;21.0;-86;28.0;145.0;41.0;351.0
-638.0;-666.0;39.0;-46.0;566.0;55;293.0;-227.0;-543.0;-107.0
-15.0;-432.0;97.0;-521.0;6.0;41;-125.0;273.0;161.0;391.0
2.0;-431.0;34.0;-545.0;1.0;88;-139.0;264.0;169.0;333.0
-221.0;-286.0;155.0;-912.0;-322.0;-72;-467.0;328.0;374.0;238.0
-93.0;-158.0;-40.0;-306.0;-435.0;10;-250.0;273.0;370.0;408.0
-359.0;-269.0;95.0;-160.0;-248.0;-81;-274.0;63.0;207.0;271.0
-486.0;-993.0;-39.0;-99.0;79.0;124;-69.0;51.0;61.0;304.0
-496.0;-765.0;-73.0;-311.0;23.0;-64;-32.0;116.0;73.0;83.0
310.0;-68.0;-13.0;-159.0;-87.0;-101;-647.0;-90.0;116.0;58.0
240.0;-78.0;-537.0;-552.0;-98.0;-174;32.0;316.0;273.0;605.0
138.0;259.0;88.0;-249.0;-611.0;-63;-547.0;161.0;467.0;304.0
409.0;370.0;-132.0;-149.0;-763.0;-54;-591.0;-50.0;686.0;300.0
-24.0;-96.0;-78.0;-257.0;-41.0;-166;-150.0;188.0;135.0;242.0
310.0;201.0;84.0;-218.0;-68.0;55;94.0;484.0;-467.0;587.0
-285.0;-90.0;-149.0;-481.0;-114.0;-137;-111.0;116.0;104.0;265.0
-53.0;-677.0;27.0;-493.0;129.0;138;-206.0;263.0;104.0;466.0
-36.0;-623.0;77.0;-569.0;96.0;20;-240.0;421.0;171.0;538.0
-32.0;-615.0;41.0;-568.0;93.0;46;-230.0;434.0;178.0;525.0
-26.0;-602.0;21.0;-539.0;95.0;89;-221.0;410.0;186.0;527.0
-383.0;-349.0;32.0;-371.0;-202.0;44;-99.0;155.0;244.0;620.0
46.0;-640.0;-19.0;-660.0;49.0;125;-227.0;187.0;208.0;495.0
-517.0;-379.0;90.0;-337.0;-154.0;37;-144.0;418.0;163.0;330.0
-445.0;-358.0;173.0;-280.0;-99.0;-89;-154.0;37.0;123.0;398.0
-9.0;-573.0;-35.0;-579.0;88.0;118;-221.0;384.0;196.0;589.0
-200.0;-585.0;-154.0;-867.0;27.0;-106;-35.0;610.0;163.0;873.0
14.0;-558.0;16.0;-577.0;65.0;123;-255.0;488.0;208.0;536.0
24.0;-565.0;23.0;-522.0;44.0;124;-279.0;488.0;225.0;446.0
356.0;46.0;-114.0;-849.0;-126.0;-150;-350.0;385.0;379.0;603.0
254.0;-141.0;-15.0;-990.0;-208.0;-160;-583.0;725.0;409.0;837.0
91.0;-264.0;-126.0;-931.0;1.0;-101;-584.0;897.0;252.0;867.0
12.0;-278.0;-5.0;-748.0;213.0;-113;-237.0;460.0;243.0;632.0
-73.0;-448.0;75.0;-884.0;206.0;-156;-371.0;530.0;144.0;799.0
-481.0;-869.0;61.0;-343.0;595.0;42;578.0;194.0;-464.0;365.0
-353.0;-864.0;205.0;-668.0;127.0;-78;-42.0;226.0;82.0;485.0
-498.0;-773.0;-133.0;-754.0;397.0;-4;172.0;589.0;-215.0;829.0
312.0;-124.0;99.0;-226.0;320.0;-107;-262.0;-91.0;157.0;7.0
19.0;-254.0;107.0;-549.0;215.0;-113;-331.0;167.0;227.0;428.0
127.0;-384.0;226.0;-687.0;171.0;-126;-393.0;162.0;470.0;476.0
-5.0;-285.0;104.0;-708.0;150.0;-113;-326.0;231.0;228.0;503.0
-7.0;-289.0;134.0;-553.0;137.0;-114;-327.0;235.0;228.0;536.0
-7.0;-291.0;128.0;-616.0;135.0;-114;-323.0;240.0;229.0;541.0
-66.0;-290.0;-91.0;-737.0;67.0;-105;-397.0;293.0;192.0;619.0
2.0;-293.0;163.0;-601.0;168.0;-122;-289.0;329.0;224.0;591.0
0.0;-296.0;164.0;-707.0;169.0;-123;-302.0;391.0;224.0;631.0
35.0;-367.0;107.0;-878.0;333.0;-106;-327.0;538.0;167.0;590.0
-70.0;-373.0;133.0;-1016.0;331.0;-107;-302.0;557.0;72.0;643.0
110.0;-283.0;65.0;-632.0;84.0;-156;-409.0;380.0;247.0;813.0
148.0;-200.0;64.0;-942.0;140.0;-156;-353.0;444.0;216.0;618.0
15.0;-302.0;120.0;-876.0;154.0;-123;-274.0;461.0;246.0;622.0
4.0;-294.0;142.0;-735.0;148.0;-123;-314.0;406.0;236.0;572.0
6.0;-288.0;152.0;-840.0;163.0;-123;-320.0;410.0;232.0;583.0
5.0;-293.0;139.0;-793.0;121.0;-123;-228.0;415.0;242.0;562.0
6.0;-293.0;125.0;-790.0;104.0;-123;-214.0;391.0;242.0;618.0
16.0;-297.0;129.0;-906.0;122.0;-123;-175.0;434.0;241.0;668.0
8.0;-291.0;126.0;-769.0;76.0;-123;-223.0;380.0;246.0;594.0
251.0;-118.0;107.0;-897.0;-249.0;-94;-428.0;86.0;576.0;503.0
20.0;-282.0;134.0;-779.0;78.0;-123;-222.0;390.0;246.0;487.0
107.0;-268.0;-172.0;-633.0;-94.0;-156;-295.0;549.0;311.0;613.0
-218.0;49.0;-128.0;-1095.0;-278.0;-32;-316.0;789.0;337.0;887.0
19.0;-289.0;140.0;-766.0;97.0;-123;-192.0;391.0;247.0;654.0
20.0;-291.0;99.0;-693.0;99.0;-123;-194.0;364.0;247.0;653.0
18.0;-293.0;131.0;-551.0;102.0;-123;-195.0;347.0;246.0;617.0
19.0;-293.0;150.0;-469.0;106.0;-123;-193.0;407.0;246.0;558.0
-105.0;-124.0;69.0;-915.0;-371.0;-98;268.0;640.0;377.0;765.0
135.0;377.0;36.0;-867.0;-394.0;-99;-289.0;671.0;556.0;901.0
266.0;-104.0;81.0;-838.0;-86.0;-102;-665.0;268.0;249.0;89.0
3.0;-316.0;123.0;-668.0;145.0;-123;-216.0;418.0;244.0;668.0
-39.0;-378.0;-108.0;-450.0;106.0;-155;171.0;314.0;158.0;805.0
-352.0;-341.0;-119.0;-733.0;287.0;166;68.0;308.0;-125.0;617.0
-170.0;-336.0;141.0;-1069.0;369.0;-105;-412.0;592.0;-93.0;883.0
-342.0;-611.0;-66.0;-793.0;297.0;165;150.0;446.0;-136.0;645.0
9.0;-396.0;108.0;-740.0;140.0;-156;-418.0;949.0;175.0;923.0
-203.0;-166.0;119.0;-248.0;-299.0;18;-265.0;168.0;384.0;278.0
273.0;-152.0;10.0;-402.0;84.0;-155;-632.0;-106.0;192.0;248.0
189.0;39.0;-163.0;-778.0;-475.0;-98;-325.0;417.0;614.0;531.0
-40.0;-102.0;35.0;-605.0;409.0;-110;-172.0;48.0;8.0;290.0
-78.0;-307.0;91.0;-692.0;361.0;-107;-302.0;156.0;37.0;441.0
12.0;-395.0;32.0;-751.0;359.0;-106;-264.0;368.0;180.0;689.0
67.0;-279.0;273.0;-767.0;284.0;-114;-328.0;184.0;304.0;723.0
222.0;-93.0;97.0;-627.0;325.0;-108;-132.0;416.0;209.0;388.0
101.0;-199.0;90.0;-324.0;282.0;-107;-205.0;220.0;245.0;1005.0
73.0;-366.0;72.0;-671.0;348.0;-106;-244.0;319.0;173.0;569.0
115.0;-341.0;80.0;-675.0;336.0;-106;-242.0;291.0;167.0;483.0
68.0;-256.0;80.0;-701.0;324.0;-108;-223.0;384.0;211.0;749.0
140.0;-262.0;248.0;-1013.0;-195.0;-115;-556.0;440.0;221.0;683.0
-102.0;-280.0;102.0;-481.0;321.0;-108;-280.0;356.0;59.0;389.0
-109.0;-306.0;119.0;-715.0;370.0;-107;-324.0;168.0;55.0;568.0
-139.0;-349.0;67.0;-627.0;344.0;-107;-310.0;132.0;28.0;693.0
-186.0;-333.0;148.0;-824.0;377.0;-107;-366.0;454.0;-98.0;882.0
5.0;-269.0;99.0;-608.0;299.0;-107;-184.0;154.0;179.0;649.0
-242.0;-578.0;-161.0;-988.0;271.0;-182;129.0;688.0;-37.0;811.0
142.0;-152.0;66.0;-636.0;310.0;-108;-141.0;378.0;195.0;499.0
-344.0;73.0;-171.0;-683.0;9.0;26;16.0;640.0;-111.0;349.0
90.0;-215.0;68.0;-737.0;55.0;-125;84.0;592.0;281.0;547.0
251.0;-201.0;96.0;-452.0;316.0;-107;-281.0;-47.0;95.0;53.0
22.0;-302.0;124.0;-611.0;370.0;-107;-291.0;98.0;126.0;349.0
-31.0;-213.0;102.0;-889.0;479.0;-113;94.0;414.0;60.0;712.0
-18.0;-286.0;132.0;-395.0;314.0;-107;-210.0;184.0;195.0;600.0
14.0;-422.0;169.0;-639.0;194.0;-103;26.0;328.0;62.0;791.0
248.0;133.0;-143.0;-882.0;-85.0;-80;-276.0;644.0;285.0;872.0
63.0;-241.0;137.0;-593.0;304.0;-107;-193.0;318.0;191.0;694.0
211.0;-112.0;81.0;-584.0;322.0;-107;-194.0;447.0;177.0;668.0
140.0;-163.0;72.0;-611.0;296.0;-108;-172.0;360.0;200.0;615.0
138.0;-163.0;70.0;-595.0;296.0;-108;-172.0;344.0;198.0;618.0
137.0;-84.0;-318.0;-729.0;93.0;-152;-64.0;509.0;68.0;853.0
140.0;-160.0;74.0;-596.0;295.0;-108;-170.0;346.0;204.0;614.0
141.0;-158.0;77.0;-628.0;295.0;-108;-169.0;363.0;200.0;617.0
101.0;-105.0;-327.0;-415.0;194.0;-151;128.0;499.0;-1.0;727.0
211.0;-112.0;93.0;-645.0;306.0;-107;-179.0;416.0;174.0;628.0
145.0;-156.0;79.0;-599.0;294.0;-108;-166.0;365.0;203.0;620.0
145.0;-155.0;72.0;-627.0;293.0;-108;-163.0;348.0;205.0;614.0
146.0;-156.0;89.0;-593.0;293.0;-108;-167.0;358.0;209.0;615.0
145.0;-154.0;64.0;-618.0;293.0;-108;-164.0;350.0;205.0;619.0
144.0;-152.0;70.0;-621.0;293.0;-108;-166.0;358.0;207.0;616.0
146.0;-153.0;60.0;-601.0;293.0;-108;-166.0;359.0;208.0;619.0
148.0;-150.0;67.0;-616.0;291.0;-108;-161.0;360.0;212.0;616.0
264.0;-93.0;-12.0;-1033.0;76.0;-171;-48.0;632.0;375.0;857.0
148.0;-147.0;60.0;-608.0;290.0;-108;-163.0;362.0;213.0;623.0
133.0;-164.0;73.0;-609.0;288.0;-108;-167.0;358.0;214.0;611.0
160.0;-163.0;76.0;-672.0;279.0;-108;-190.0;445.0;225.0;667.0
124.0;-167.0;75.0;-598.0;295.0;-108;-163.0;361.0;202.0;648.0
115.0;-174.0;60.0;-609.0;297.0;-108;-167.0;371.0;204.0;559.0
106.0;-190.0;86.0;-621.0;299.0;-108;-178.0;390.0;208.0;421.0
96.0;-205.0;93.0;-620.0;300.0;-108;-190.0;369.0;211.0;533.0
81.0;-225.0;63.0;-581.0;300.0;-108;-202.0;378.0;213.0;516.0
-177.0;-340.0;146.0;2.0;352.0;-106;-358.0;341.0;-74.0;852.0
108.0;-314.0;127.0;-778.0;329.0;-106;-294.0;410.0;109.0;209.0
-17.0;-186.0;174.0;-852.0;323.0;-106;-206.0;144.0;70.0;165.0
80.0;-286.0;111.0;-699.0;334.0;-107;-279.0;130.0;74.0;330.0
-52.0;-303.0;112.0;-816.0;360.0;-107;-293.0;258.0;45.0;417.0
-147.0;-336.0;149.0;-1081.0;346.0;-107;-358.0;527.0;-79.0;737.0
-9.0;-278.0;81.0;-616.0;299.0;-107;-211.0;138.0;234.0;703.0
103.0;-210.0;129.0;-580.0;286.0;-108;-175.0;411.0;224.0;602.0
102.0;-208.0;111.0;-608.0;286.0;-109;-165.0;414.0;217.0;611.0
105.0;-206.0;111.0;-649.0;284.0;-109;-166.0;329.0;219.0;616.0
104.0;-205.0;129.0;-580.0;284.0;-109;-168.0;321.0;221.0;614.0
111.0;-200.0;112.0;-602.0;283.0;-109;-168.0;353.0;223.0;614.0
110.0;-200.0;113.0;-602.0;283.0;-109;-165.0;352.0;221.0;610.0
107.0;-202.0;99.0;-608.0;284.0;-109;-164.0;372.0;218.0;615.0
105.0;-202.0;129.0;-616.0;285.0;-109;-166.0;359.0;220.0;611.0
105.0;-206.0;111.0;-600.0;284.0;-109;-167.0;366.0;221.0;610.0
107.0;-202.0;98.0;-631.0;284.0;-109;-165.0;361.0;221.0;612.0
106.0;-203.0;112.0;-640.0;282.0;-109;-166.0;359.0;220.0;616.0
225.0;31.0;-33.0;-376.0;-204.0;-101;-686.0;75.0;183.0;463.0
7.0;-240.0;-168.0;-589.0;-106.0;-103;-506.0;277.0;310.0;359.0
8.0;-200.0;-147.0;-326.0;-39.0;-104;-402.0;421.0;182.0;750.0
-56.0;-280.0;-106.0;-344.0;44.0;-104;-411.0;372.0;174.0;513.0
107.0;-203.0;140.0;-615.0;281.0;-109;-162.0;359.0;220.0;616.0
105.0;-204.0;113.0;-596.0;282.0;-109;-162.0;368.0;217.0;616.0
105.0;-203.0;119.0;-595.0;282.0;-109;-162.0;368.0;220.0;622.0
-213.0;-583.0;-195.0;-1040.0;215.0;162;119.0;562.0;1.0;748.0
109.0;-199.0;121.0;-601.0;280.0;-109;-161.0;366.0;220.0;614.0
105.0;-202.0;118.0;-621.0;281.0;-109;-163.0;359.0;219.0;625.0
104.0;-205.0;127.0;-579.0;280.0;-109;-164.0;367.0;221.0;627.0
98.0;-209.0;134.0;-639.0;283.0;-109;-164.0;359.0;217.0;633.0
98.0;-211.0;103.0;-626.0;281.0;-109;-164.0;366.0;213.0;660.0
153.0;-174.0;59.0;-602.0;275.0;-107;-216.0;371.0;177.0;588.0
215.0;-108.0;71.0;-653.0;314.0;-107;-193.0;426.0;176.0;659.0
77.0;-226.0;134.0;-606.0;285.0;-109;-172.0;359.0;219.0;470.0
-56.0;-260.0;114.0;-795.0;315.0;-107;-241.0;517.0;180.0;454.0
-64.0;-348.0;116.0;-541.0;304.0;-109;-246.0;235.0;218.0;445.0
-83.0;-353.0;79.0;-485.0;303.0;-109;-263.0;209.0;202.0;624.0
-173.0;-342.0;171.0;-411.0;343.0;-106;-337.0;380.0;-47.0;923.0
-176.0;-337.0;177.0;-763.0;358.0;-107;-380.0;410.0;-102.0;700.0
-376.0;-402.0;69.0;187.0;48.0;-154;-702.0;-121.0;-49.0;392.0
-30.0;-279.0;-52.0;-643.0;-139.0;-102;-501.0;448.0;239.0;559.0
117.0;-118.0;-49.0;-1059.0;-48.0;-102;-706.0;687.0;199.0;424.0
129.0;-207.0;133.0;-618.0;343.0;-108;-280.0;137.0;154.0;414.0
-16.0;-260.0;135.0;-652.0;344.0;-108;-289.0;190.0;65.0;517.0
-30.0;-249.0;-117.0;-930.0;-129.0;-102;-512.0;422.0;275.0;857.0
17.0;-275.0;-46.0;-868.0;44.0;-101;-558.0;494.0;143.0;765.0
-64.0;-304.0;-132.0;-630.0;-106.0;-103;-497.0;320.0;351.0;682.0
-7.0;-258.0;-109.0;-778.0;-122.0;-102;-517.0;275.0;273.0;401.0
53.0;-226.0;-121.0;-997.0;-121.0;-103;-515.0;398.0;318.0;650.0
179.0;-107.0;20.0;-823.0;123.0;-155;-588.0;214.0;108.0;585.0
214.0;-129.0;-112.0;-647.0;117.0;-155;-574.0;408.0;204.0;663.0
5.0;-313.0;101.0;-463.0;344.0;-107;-289.0;62.0;72.0;384.0
-489.0;-44.0;148.0;-237.0;-28.0;11;1.0;-30.0;-84.0;122.0
-168.0;305.0;39.0;-166.0;-247.0;10;36.0;68.0;148.0;190.0
218.0;-110.0;77.0;-681.0;318.0;-107;-191.0;409.0;172.0;654.0
187.0;-135.0;79.0;-528.0;280.0;-107;-174.0;398.0;232.0;706.0
173.0;-124.0;89.0;-617.0;289.0;-108;-138.0;406.0;194.0;633.0
241.0;-73.0;143.0;-568.0;295.0;-108;-128.0;156.0;142.0;683.0
-111.0;-78.0;-9.0;-327.0;278.0;-110;-713.0;0.0;-36.0;283.0
160.0;-257.0;118.0;-854.0;339.0;-107;-284.0;373.0;184.0;213.0
188.0;-184.0;-143.0;-613.0;12.0;-105;-424.0;417.0;262.0;942.0
-542.0;-590.0;-139.0;-842.0;523.0;112;402.0;650.0;-397.0;820.0
-45.0;-687.0;101.0;-522.0;148.0;135;-186.0;-41.0;82.0;375.0
169.0;-68.0;-1.0;-1023.0;-51.0;-102;-711.0;519.0;89.0;732.0
-26.0;-773.0;254.0;-288.0;427.0;-90;222.0;110.0;-115.0;291.0
232.0;-121.0;51.0;-737.0;-122.0;-106;-622.0;503.0;219.0;743.0
-308.0;-335.0;85.0;-471.0;94.0;-154;-557.0;16.0;-62.0;488.0
283.0;-176.0;110.0;-727.0;304.0;-107;-263.0;147.0;170.0;21.0
-337.0;-324.0;102.0;-837.0;423.0;-110;-261.0;276.0;-122.0;568.0
-447.0;-362.0;100.0;-315.0;-109.0;-77;-148.0;259.0;128.0;439.0
-105.0;-286.0;147.0;-842.0;365.0;-106;-366.0;327.0;2.0;637.0
-30.0;-205.0;134.0;-751.0;341.0;-105;-288.0;130.0;126.0;282.0
-351.0;-373.0;114.0;-750.0;111.0;-154;-565.0;213.0;-86.0;344.0
-148.0;-209.0;-26.0;-502.0;-510.0;10;-354.0;122.0;374.0;363.0
-123.0;-212.0;60.0;-676.0;326.0;-109;-659.0;300.0;25.0;476.0
-128.0;26.0;-101.0;-580.0;-547.0;-26;-74.0;264.0;426.0;383.0
-464.0;-505.0;-181.0;-270.0;-181.0;97;-105.0;241.0;130.0;431.0
89.0;-536.0;-126.0;-394.0;144.0;145;57.0;53.0;95.0;447.0
-114.0;-568.0;1003.0;-154.0;308.0;-155;-535.0;-424.0;-557.0;-156.0
-291.0;-635.0;-105.0;-801.0;175.0;138;257.0;605.0;-74.0;814.0
460.0;840.0;-299.0;-883.0;-709.0;-3;-561.0;563.0;585.0;836.0
-906.0;-616.0;67.0;-181.0;-404.0;44;-30.0;-117.0;150.0;107.0
76.0;-197.0;-88.0;-942.0;29.0;-103;-164.0;555.0;162.0;735.0
2.0;-300.0;-154.0;-845.0;-60.0;-103;-497.0;449.0;374.0;639.0
-349.0;-265.0;101.0;-191.0;-136.0;-83;-139.0;30.0;166.0;141.0
-124.0;-82.0;12.0;-441.0;304.0;-109;-756.0;48.0;-58.0;292.0
177.0;-203.0;-20.0;-590.0;-85.0;-103;-674.0;161.0;262.0;860.0
-134.0;-350.0;111.0;-1118.0;337.0;-106;-322.0;708.0;-63.0;825.0
210.0;-95.0;63.0;-634.0;286.0;-108;-136.0;397.0;189.0;629.0
59.0;-198.0;-17.0;-840.0;-302.0;-103;-499.0;275.0;239.0;576.0
59.0;-617.0;-113.0;-294.0;-29.0;125;-382.0;246.0;297.0;391.0
-167.0;-770.0;-80.0;-518.0;-276.0;124;-393.0;210.0;407.0;429.0
-525.0;-412.0;-95.0;-483.0;-70.0;67;119.0;412.0;-154.0;600.0
-82.0;-166.0;-222.0;35.0;-559.0;-75;-30.0;86.0;475.0;411.0
-656.0;-650.0;54.0;-658.0;221.0;69;436.0;237.0;-270.0;432.0
-227.0;-385.0;-86.0;-720.0;382.0;-173;291.0;359.0;-151.0;594.0
-699.0;-771.0;33.0;-302.0;70.0;44;343.0;129.0;-197.0;257.0
54.0;-99.0;-21.0;-10.0;442.0;-156;-224.0;-367.0;141.0;-24.0
-116.0;-78.0;20.0;-555.0;274.0;-110;-663.0;127.0;-44.0;285.0
-247.0;178.0;34.0;-320.0;-423.0;-9;-275.0;99.0;316.0;356.0
52.0;-436.0;-399.0;-640.0;147.0;-68;-473.0;304.0;495.0;396.0
-613.0;-1053.0;-221.0;-1444.0;70.0;46;174.0;235.0;-59.0;519.0
56.0;-156.0;137.0;-304.0;302.0;-113;-221.0;-72.0;176.0;395.0
132.0;-164.0;39.0;-579.0;-39.0;-102;-760.0;243.0;103.0;773.0
-88.0;-153.0;28.0;-668.0;224.0;-110;-480.0;186.0;35.0;454.0
-347.0;-132.0;-94.0;-667.0;-237.0;-139;-182.0;253.0;151.0;408.0
66.0;-216.0;-27.0;-493.0;-262.0;-103;-590.0;262.0;202.0;666.0
-397.0;-307.0;126.0;-296.0;-179.0;-122;-188.0;-197.0;139.0;320.0
-75.0;-330.0;-18.0;-1018.0;167.0;-106;-484.0;640.0;-7.0;691.0
-156.0;-331.0;120.0;-605.0;361.0;-107;-319.0;186.0;-5.0;768.0
402.0;-95.0;110.0;-385.0;305.0;-108;-257.0;-15.0;221.0;59.0
64.0;-155.0;-10.0;-596.0;-341.0;-102;-572.0;124.0;263.0;372.0
105.0;-571.0;89.0;-234.0;171.0;-90;-30.0;138.0;125.0;268.0
272.0;304.0;-37.0;-427.0;-673.0;-85;-632.0;216.0;686.0;500.0
203.0;-175.0;-75.0;-945.0;18.0;-101;-248.0;763.0;217.0;835.0
-32.0;118.0;-324.0;-411.0;-326.0;-46;20.0;440.0;236.0;637.0
-343.0;-476.0;-109.0;-785.0;294.0;-93;167.0;872.0;-74.0;887.0
20.0;-303.0;170.0;-1024.0;331.0;-106;-287.0;576.0;94.0;404.0
-79.0;-234.0;190.0;-1189.0;317.0;-106;-289.0;531.0;-57.0;319.0
-224.0;-632.0;54.0;-229.0;147.0;-81;39.0;-52.0;57.0;562.0
-81.0;-402.0;56.0;-231.0;-201.0;-76;-357.0;126.0;444.0;344.0
165.0;-158.0;54.0;-309.0;279.0;-107;-182.0;232.0;239.0;801.0
-132.0;-699.0;-131.0;-77.0;229.0;-97;79.0;-5.0;31.0;92.0
198.0;-123.0;91.0;-908.0;322.0;-107;-196.0;443.0;178.0;637.0
121.0;-208.0;61.0;-628.0;320.0;-109;-193.0;437.0;217.0;888.0
286.0;-40.0;-73.0;-75.0;-88.0;-101;-498.0;-41.0;170.0;149.0
160.0;-251.0;-181.0;-442.0;-66.0;-134;-61.0;175.0;372.0;388.0
197.0;-130.0;55.0;-1570.0;279.0;-108;-173.0;656.0;235.0;669.0
252.0;-235.0;75.0;-524.0;314.0;-106;-291.0;125.0;159.0;262.0
-4.0;-798.0;-18.0;-329.0;428.0;-96;201.0;182.0;-117.0;329.0
-62.0;-456.0;-44.0;-670.0;63.0;-150;-35.0;68.0;135.0;152.0
-45.0;-470.0;58.0;-381.0;-110.0;-77;-256.0;235.0;422.0;297.0
