InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2
-643.0;-129.0;-2.0;-427.0;-348.0;-228.0;-606.0;-433.0;-175.0;213.0;527.0;-719.0;291.0
-647.0;-143.0;-9.0;-438.0;-348.0;-232.0;-605.0;-423.0;-174.0;214.0;530.0;-721.0;290.0
-656.0;-158.0;-13.0;-444.0;-338.0;-220.0;-607.0;-403.0;-167.0;217.0;541.0;-724.0;283.0
-667.0;-163.0;7.0;-447.0;-307.0;-149.0;-597.0;-386.0;-176.0;208.0;559.0;-727.0;288.0
651.0;-604.0;-194.0;-604.0;443.0;-35.0;823.0;581.0;368.0;113.0;204.0;424.0;84.0
-660.0;-90.0;108.0;-375.0;-305.0;-130.0;-595.0;-402.0;-170.0;196.0;557.0;-720.0;315.0
-682.0;-74.0;154.0;-338.0;-283.0;-116.0;-595.0;-373.0;-175.0;210.0;561.0;-714.0;324.0
-694.0;-57.0;156.0;-341.0;-268.0;-99.0;-589.0;-350.0;-187.0;197.0;569.0;-712.0;332.0
-714.0;-6.0;86.0;-294.0;-244.0;-70.0;-577.0;-312.0;-215.0;164.0;577.0;-707.0;348.0
-717.0;-36.0;67.0;-311.0;-313.0;-186.0;-608.0;-289.0;-201.0;147.0;552.0;-689.0;340.0
-713.0;-46.0;95.0;-317.0;-324.0;-194.0;-608.0;-296.0;-208.0;156.0;547.0;-688.0;337.0
-706.0;-62.0;114.0;-330.0;-325.0;-198.0;-615.0;-314.0;-206.0;176.0;545.0;-687.0;328.0
-676.0;-67.0;105.0;-344.0;-332.0;-184.0;-626.0;-368.0;-205.0;161.0;545.0;-676.0;331.0
-670.0;-79.0;98.0;-354.0;-335.0;-175.0;-626.0;-378.0;-190.0;166.0;544.0;-687.0;316.0
-622.0;-134.0;177.0;-447.0;-371.0;-192.0;-629.0;-470.0;-119.0;257.0;504.0;-721.0;266.0
-632.0;-110.0;141.0;-421.0;-364.0;-188.0;-625.0;-463.0;-131.0;237.0;504.0;-720.0;273.0
-639.0;-90.0;121.0;-405.0;-362.0;-197.0;-620.0;-456.0;-146.0;218.0;502.0;-716.0;286.0
-645.0;-75.0;116.0;-396.0;-363.0;-212.0;-616.0;-448.0;-159.0;204.0;501.0;-712.0;298.0
-786.0;-527.0;-63.0;-805.0;-403.0;-81.0;-620.0;-458.0;-5.0;118.0;96.0;-781.0;68.0
-655.0;-58.0;126.0;-385.0;-358.0;-228.0;-614.0;-435.0;-172.0;191.0;504.0;-706.0;307.0
-698.0;-379.0;318.0;-655.0;-305.0;-97.0;-664.0;-628.0;127.0;459.0;161.0;-736.0;0.0
-815.0;-187.0;117.0;-516.0;-295.0;-39.0;-630.0;-447.0;-47.0;321.0;221.0;-759.0;156.0
-767.0;-62.0;14.0;-401.0;-394.0;-141.0;-552.0;-392.0;-173.0;246.0;322.0;-759.0;298.0
-771.0;-11.0;-27.0;-357.0;-401.0;-181.0;-540.0;-358.0;-198.0;205.0;343.0;-754.0;318.0
-653.0;-42.0;143.0;-377.0;-362.0;-235.0;-611.0;-445.0;-173.0;181.0;495.0;-712.0;300.0
-645.0;-43.0;170.0;-378.0;-361.0;-238.0;-602.0;-477.0;-180.0;192.0;476.0;-720.0;293.0
-640.0;-44.0;186.0;-388.0;-356.0;-232.0;-602.0;-493.0;-182.0;202.0;471.0;-722.0;289.0
-636.0;-40.0;185.0;-389.0;-355.0;-220.0;-605.0;-501.0;-178.0;201.0;467.0;-723.0;284.0
-522.0;-170.0;172.0;-466.0;-435.0;-271.0;-631.0;-614.0;-57.0;281.0;402.0;-754.0;174.0
-468.0;-269.0;196.0;-557.0;-503.0;-335.0;-639.0;-634.0;74.0;405.0;355.0;-764.0;58.0
-692.0;63.0;-26.0;-248.0;-289.0;-83.0;-574.0;-373.0;-266.0;57.0;546.0;-682.0;367.0
-695.0;-49.0;114.0;-388.0;-325.0;-306.0;-640.0;-403.0;-159.0;182.0;498.0;-694.0;289.0
-710.0;-56.0;94.0;-411.0;-328.0;-289.0;-635.0;-387.0;-150.0;178.0;488.0;-704.0;280.0
-713.0;-68.0;87.0;-423.0;-336.0;-290.0;-632.0;-380.0;-147.0;181.0;485.0;-707.0;280.0
-711.0;-89.0;61.0;-447.0;-366.0;-312.0;-625.0;-366.0;-150.0;190.0;476.0;-706.0;298.0
-687.0;-22.0;13.0;-379.0;-442.0;-306.0;-571.0;-373.0;-160.0;96.0;440.0;-707.0;385.0
-671.0;-40.0;50.0;-397.0;-399.0;-282.0;-565.0;-417.0;-146.0;128.0;466.0;-723.0;369.0
-662.0;-49.0;44.0;-406.0;-372.0;-260.0;-564.0;-444.0;-132.0;155.0;476.0;-738.0;346.0
-652.0;-67.0;64.0;-421.0;-366.0;-271.0;-567.0;-467.0;-120.0;182.0;472.0;-746.0;329.0
-611.0;-105.0;113.0;-467.0;-305.0;-230.0;-565.0;-531.0;-82.0;243.0;502.0;-768.0;290.0
-606.0;-111.0;122.0;-470.0;-302.0;-242.0;-564.0;-536.0;-74.0;250.0;504.0;-773.0;283.0
-604.0;-120.0;134.0;-476.0;-299.0;-258.0;-564.0;-531.0;-66.0;257.0;514.0;-776.0;276.0
-602.0;-129.0;146.0;-482.0;-300.0;-273.0;-565.0;-522.0;-57.0;264.0;525.0;-778.0;269.0
-700.0;-18.0;416.0;-661.0;-319.0;-179.0;-618.0;-419.0;-170.0;171.0;482.0;-712.0;288.0
-672.0;18.0;351.0;-520.0;-343.0;-250.0;-602.0;-443.0;-157.0;172.0;483.0;-726.0;292.0
-757.0;-17.0;84.0;-326.0;-299.0;-91.0;-574.0;-342.0;-208.0;185.0;469.0;-717.0;337.0
-880.0;-594.0;543.0;-411.0;215.0;479.0;-513.0;64.0;-267.0;619.0;419.0;-804.0;140.0
-685.0;-251.0;603.0;-599.0;-196.0;-86.0;-547.0;-539.0;-236.0;498.0;450.0;-774.0;214.0
-727.0;-650.0;628.0;-582.0;-171.0;44.0;-577.0;-484.0;-173.0;711.0;457.0;-786.0;142.0
-619.0;-174.0;185.0;-515.0;-483.0;-331.0;-604.0;-510.0;-48.0;260.0;352.0;-748.0;272.0
-613.0;-168.0;180.0;-511.0;-485.0;-335.0;-603.0;-517.0;-52.0;255.0;349.0;-747.0;275.0
-602.0;-154.0;171.0;-496.0;-476.0;-338.0;-600.0;-540.0;-61.0;247.0;345.0;-746.0;281.0
-598.0;-150.0;170.0;-492.0;-471.0;-336.0;-600.0;-547.0;-63.0;245.0;347.0;-747.0;282.0
-595.0;-148.0;169.0;-488.0;-466.0;-336.0;-600.0;-553.0;-65.0;244.0;350.0;-747.0;281.0
-592.0;-144.0;169.0;-484.0;-449.0;-329.0;-601.0;-565.0;-68.0;244.0;359.0;-746.0;279.0
-587.0;-141.0;166.0;-480.0;-432.0;-319.0;-602.0;-578.0;-70.0;242.0;366.0;-746.0;277.0
-583.0;-141.0;165.0;-480.0;-424.0;-314.0;-602.0;-587.0;-70.0;242.0;368.0;-746.0;275.0
-575.0;-141.0;165.0;-480.0;-406.0;-305.0;-602.0;-609.0;-71.0;244.0;365.0;-748.0;270.0
-572.0;-142.0;168.0;-481.0;-397.0;-301.0;-604.0;-619.0;-71.0;247.0;364.0;-748.0;267.0
-568.0;-145.0;171.0;-482.0;-389.0;-292.0;-606.0;-627.0;-70.0;250.0;364.0;-748.0;262.0
-563.0;-148.0;175.0;-485.0;-385.0;-281.0;-608.0;-635.0;-69.0;253.0;363.0;-748.0;257.0
-604.0;-254.0;11.0;-613.0;-406.0;-209.0;-634.0;-480.0;-76.0;318.0;490.0;-744.0;196.0
-555.0;-156.0;180.0;-490.0;-384.0;-273.0;-616.0;-645.0;-66.0;260.0;358.0;-746.0;245.0
-551.0;-161.0;181.0;-494.0;-387.0;-275.0;-619.0;-648.0;-64.0;264.0;357.0;-745.0;239.0
-546.0;-167.0;182.0;-498.0;-392.0;-280.0;-624.0;-649.0;-62.0;267.0;356.0;-743.0;233.0
-543.0;-172.0;181.0;-503.0;-396.0;-282.0;-629.0;-650.0;-60.0;271.0;354.0;-741.0;228.0
-541.0;-181.0;179.0;-509.0;-404.0;-275.0;-637.0;-648.0;-57.0;277.0;352.0;-737.0;220.0
-541.0;-186.0;178.0;-510.0;-407.0;-269.0;-640.0;-646.0;-56.0;280.0;353.0;-735.0;216.0
-541.0;-191.0;179.0;-513.0;-409.0;-262.0;-643.0;-644.0;-55.0;283.0;354.0;-734.0;213.0
-540.0;-195.0;180.0;-516.0;-413.0;-252.0;-646.0;-641.0;-54.0;286.0;355.0;-732.0;210.0
-503.0;-186.0;179.0;-518.0;-416.0;-209.0;-648.0;-645.0;-66.0;283.0;398.0;-728.0;216.0
-502.0;-169.0;162.0;-493.0;-423.0;-224.0;-647.0;-647.0;-70.0;264.0;387.0;-727.0;218.0
-527.0;-161.0;144.0;-470.0;-420.0;-224.0;-645.0;-629.0;-71.0;249.0;388.0;-728.0;220.0
-539.0;-157.0;139.0;-467.0;-419.0;-235.0;-644.0;-621.0;-73.0;242.0;385.0;-729.0;222.0
-544.0;-154.0;135.0;-465.0;-421.0;-243.0;-643.0;-616.0;-74.0;241.0;384.0;-729.0;223.0
-547.0;-151.0;129.0;-463.0;-422.0;-251.0;-642.0;-613.0;-75.0;239.0;384.0;-729.0;225.0
-549.0;-148.0;125.0;-461.0;-422.0;-257.0;-642.0;-610.0;-76.0;236.0;385.0;-729.0;227.0
-553.0;-146.0;128.0;-460.0;-421.0;-260.0;-640.0;-605.0;-79.0;235.0;388.0;-728.0;232.0
-555.0;-142.0;133.0;-463.0;-416.0;-251.0;-638.0;-602.0;-84.0;238.0;396.0;-728.0;238.0
-556.0;-137.0;122.0;-456.0;-413.0;-246.0;-634.0;-599.0;-88.0;237.0;402.0;-728.0;244.0
-557.0;-135.0;117.0;-452.0;-412.0;-244.0;-633.0;-596.0;-90.0;234.0;405.0;-728.0;247.0
-566.0;-130.0;113.0;-448.0;-405.0;-226.0;-634.0;-584.0;-93.0;220.0;418.0;-723.0;258.0
-566.0;-129.0;113.0;-450.0;-403.0;-220.0;-634.0;-584.0;-94.0;217.0;420.0;-722.0;261.0
-564.0;-125.0;105.0;-445.0;-403.0;-221.0;-634.0;-587.0;-93.0;208.0;418.0;-721.0;263.0
-564.0;-124.0;101.0;-440.0;-404.0;-222.0;-633.0;-588.0;-91.0;201.0;416.0;-722.0;263.0
-563.0;-124.0;95.0;-433.0;-404.0;-227.0;-633.0;-589.0;-90.0;198.0;415.0;-721.0;267.0
-566.0;-120.0;83.0;-435.0;-400.0;-226.0;-628.0;-583.0;-96.0;195.0;424.0;-722.0;275.0
-568.0;-118.0;82.0;-437.0;-398.0;-224.0;-626.0;-579.0;-98.0;195.0;427.0;-722.0;278.0
-571.0;-116.0;81.0;-437.0;-396.0;-222.0;-625.0;-576.0;-100.0;195.0;431.0;-722.0;281.0
-580.0;-113.0;81.0;-433.0;-390.0;-221.0;-623.0;-567.0;-101.0;194.0;435.0;-721.0;285.0
-583.0;-112.0;81.0;-430.0;-389.0;-223.0;-623.0;-564.0;-101.0;193.0;437.0;-721.0;285.0
-589.0;-111.0;85.0;-429.0;-386.0;-225.0;-622.0;-558.0;-98.0;195.0;439.0;-724.0;283.0
-594.0;-114.0;87.0;-427.0;-382.0;-233.0;-624.0;-554.0;-90.0;195.0;440.0;-727.0;271.0
-595.0;-116.0;90.0;-426.0;-381.0;-234.0;-626.0;-553.0;-87.0;198.0;440.0;-729.0;265.0
-594.0;-120.0;94.0;-427.0;-382.0;-235.0;-627.0;-555.0;-85.0;202.0;439.0;-730.0;258.0
-591.0;-124.0;98.0;-429.0;-385.0;-237.0;-628.0;-559.0;-83.0;207.0;436.0;-732.0;252.0
-583.0;-132.0;107.0;-435.0;-390.0;-241.0;-628.0;-569.0;-79.0;219.0;429.0;-735.0;243.0
-575.0;-139.0;112.0;-444.0;-395.0;-242.0;-626.0;-579.0;-77.0;231.0;421.0;-739.0;237.0
-567.0;-154.0;122.0;-465.0;-399.0;-242.0;-627.0;-592.0;-74.0;251.0;412.0;-740.0;233.0
-565.0;-156.0;123.0;-471.0;-400.0;-241.0;-627.0;-594.0;-73.0;253.0;410.0;-740.0;231.0
-562.0;-159.0;124.0;-475.0;-401.0;-241.0;-627.0;-596.0;-72.0;254.0;409.0;-741.0;230.0
-559.0;-162.0;125.0;-479.0;-402.0;-243.0;-627.0;-599.0;-70.0;257.0;408.0;-741.0;229.0
-556.0;-164.0;126.0;-480.0;-404.0;-247.0;-628.0;-602.0;-69.0;258.0;407.0;-741.0;227.0
-552.0;-169.0;129.0;-477.0;-409.0;-253.0;-631.0;-603.0;-63.0;257.0;405.0;-741.0;222.0
-551.0;-168.0;129.0;-475.0;-410.0;-254.0;-632.0;-603.0;-62.0;257.0;405.0;-740.0;221.0
-550.0;-167.0;127.0;-470.0;-413.0;-257.0;-633.0;-603.0;-61.0;254.0;404.0;-740.0;219.0
-551.0;-167.0;127.0;-469.0;-414.0;-257.0;-634.0;-603.0;-60.0;253.0;403.0;-740.0;219.0
-552.0;-164.0;126.0;-465.0;-418.0;-260.0;-636.0;-601.0;-59.0;249.0;399.0;-738.0;220.0
-553.0;-164.0;129.0;-466.0;-419.0;-261.0;-637.0;-600.0;-59.0;250.0;398.0;-736.0;222.0
-553.0;-164.0;129.0;-466.0;-419.0;-262.0;-637.0;-600.0;-59.0;250.0;399.0;-736.0;223.0
-553.0;-164.0;130.0;-466.0;-419.0;-262.0;-637.0;-599.0;-59.0;250.0;400.0;-735.0;224.0
-553.0;-166.0;132.0;-466.0;-420.0;-263.0;-637.0;-597.0;-60.0;250.0;401.0;-735.0;225.0
-554.0;-168.0;140.0;-470.0;-419.0;-264.0;-636.0;-594.0;-62.0;252.0;405.0;-734.0;228.0
-558.0;-158.0;120.0;-473.0;-415.0;-261.0;-634.0;-588.0;-67.0;252.0;413.0;-733.0;237.0
-560.0;-153.0;107.0;-469.0;-413.0;-260.0;-633.0;-585.0;-69.0;245.0;416.0;-733.0;240.0
-562.0;-150.0;98.0;-466.0;-411.0;-259.0;-632.0;-583.0;-70.0;239.0;419.0;-733.0;241.0
-580.0;-176.0;215.0;-465.0;-326.0;-274.0;-585.0;-534.0;-97.0;259.0;522.0;-757.0;274.0
-588.0;-168.0;215.0;-456.0;-323.0;-261.0;-586.0;-529.0;-104.0;253.0;520.0;-754.0;277.0
-593.0;-160.0;215.0;-446.0;-320.0;-261.0;-585.0;-530.0;-109.0;249.0;515.0;-754.0;278.0
-594.0;-150.0;218.0;-434.0;-319.0;-272.0;-583.0;-536.0;-110.0;244.0;508.0;-755.0;280.0
-593.0;-146.0;222.0;-430.0;-324.0;-283.0;-582.0;-541.0;-108.0;242.0;500.0;-756.0;280.0
-592.0;-146.0;224.0;-429.0;-328.0;-287.0;-582.0;-545.0;-106.0;242.0;495.0;-756.0;280.0
-586.0;-149.0;233.0;-429.0;-343.0;-299.0;-582.0;-560.0;-99.0;247.0;476.0;-758.0;278.0
-582.0;-151.0;235.0;-430.0;-347.0;-300.0;-582.0;-566.0;-98.0;248.0;470.0;-758.0;277.0
-579.0;-153.0;236.0;-432.0;-351.0;-298.0;-584.0;-570.0;-97.0;249.0;465.0;-757.0;276.0
-577.0;-155.0;237.0;-432.0;-354.0;-296.0;-585.0;-573.0;-96.0;250.0;461.0;-757.0;274.0
-558.0;-176.0;244.0;-451.0;-377.0;-287.0;-599.0;-590.0;-85.0;262.0;445.0;-752.0;261.0
-475.0;-144.0;220.0;-442.0;-357.0;-369.0;-530.0;-654.0;-29.0;291.0;469.0;-813.0;239.0
-562.0;-213.0;209.0;-550.0;-378.0;-359.0;-605.0;-566.0;-19.0;287.0;471.0;-756.0;248.0
-519.0;-202.0;246.0;-473.0;-404.0;-268.0;-623.0;-612.0;-69.0;269.0;439.0;-740.0;243.0
-518.0;-205.0;246.0;-476.0;-406.0;-264.0;-626.0;-609.0;-67.0;270.0;443.0;-738.0;242.0
-517.0;-206.0;246.0;-478.0;-409.0;-265.0;-628.0;-605.0;-65.0;269.0;446.0;-737.0;240.0
-516.0;-208.0;246.0;-479.0;-413.0;-267.0;-630.0;-603.0;-63.0;269.0;447.0;-736.0;239.0
-513.0;-213.0;247.0;-484.0;-419.0;-272.0;-635.0;-604.0;-59.0;270.0;443.0;-734.0;236.0
-512.0;-215.0;247.0;-486.0;-421.0;-272.0;-636.0;-605.0;-59.0;271.0;442.0;-733.0;234.0
-511.0;-216.0;248.0;-486.0;-422.0;-273.0;-637.0;-605.0;-58.0;272.0;441.0;-732.0;233.0
-508.0;-220.0;249.0;-490.0;-426.0;-278.0;-642.0;-608.0;-56.0;275.0;436.0;-730.0;229.0
-506.0;-224.0;251.0;-493.0;-431.0;-280.0;-645.0;-611.0;-54.0;277.0;430.0;-728.0;225.0
-505.0;-226.0;251.0;-495.0;-434.0;-281.0;-647.0;-612.0;-54.0;278.0;427.0;-727.0;223.0
-504.0;-226.0;251.0;-495.0;-435.0;-282.0;-648.0;-612.0;-53.0;278.0;426.0;-726.0;222.0
-564.0;-149.0;94.0;-465.0;-409.0;-258.0;-631.0;-581.0;-70.0;234.0;421.0;-733.0;244.0
-566.0;-148.0;93.0;-463.0;-407.0;-256.0;-630.0;-578.0;-71.0;229.0;424.0;-733.0;246.0
-568.0;-146.0;93.0;-460.0;-406.0;-254.0;-629.0;-575.0;-71.0;224.0;426.0;-733.0;248.0
-572.0;-139.0;92.0;-447.0;-402.0;-250.0;-628.0;-571.0;-73.0;214.0;431.0;-733.0;253.0
-571.0;-137.0;93.0;-444.0;-401.0;-250.0;-627.0;-570.0;-73.0;213.0;433.0;-733.0;255.0
-572.0;-135.0;95.0;-441.0;-401.0;-249.0;-626.0;-570.0;-75.0;213.0;433.0;-732.0;256.0
-572.0;-132.0;100.0;-438.0;-400.0;-248.0;-625.0;-569.0;-76.0;214.0;435.0;-733.0;258.0
-572.0;-132.0;101.0;-438.0;-399.0;-248.0;-625.0;-569.0;-76.0;215.0;436.0;-733.0;258.0
-572.0;-132.0;100.0;-440.0;-397.0;-245.0;-624.0;-569.0;-78.0;217.0;438.0;-733.0;259.0
-572.0;-135.0;99.0;-446.0;-396.0;-244.0;-623.0;-569.0;-78.0;219.0;438.0;-734.0;258.0
-573.0;-136.0;97.0;-448.0;-396.0;-243.0;-623.0;-569.0;-79.0;219.0;439.0;-734.0;258.0
-574.0;-138.0;96.0;-452.0;-395.0;-241.0;-623.0;-567.0;-80.0;220.0;439.0;-734.0;258.0
-574.0;-138.0;105.0;-448.0;-398.0;-247.0;-627.0;-568.0;-79.0;220.0;436.0;-732.0;256.0
-577.0;-144.0;111.0;-451.0;-396.0;-263.0;-630.0;-571.0;-75.0;223.0;430.0;-731.0;251.0
-630.0;-162.0;146.0;-467.0;-401.0;-313.0;-622.0;-518.0;-53.0;254.0;417.0;-747.0;228.0
-669.0;-168.0;154.0;-476.0;-432.0;-328.0;-617.0;-448.0;-49.0;270.0;406.0;-754.0;222.0
-829.0;-454.0;-5.0;-734.0;-452.0;-419.0;-667.0;-275.0;-21.0;321.0;182.0;-740.0;84.0
-737.0;-185.0;343.0;-537.0;-482.0;-232.0;-638.0;-381.0;-91.0;326.0;281.0;-738.0;200.0
-702.0;-152.0;130.0;-479.0;-458.0;-284.0;-607.0;-369.0;-67.0;258.0;400.0;-753.0;245.0
-700.0;-141.0;121.0;-472.0;-455.0;-278.0;-605.0;-371.0;-75.0;248.0;406.0;-752.0;252.0
-699.0;-135.0;118.0;-468.0;-452.0;-273.0;-603.0;-374.0;-79.0;244.0;409.0;-752.0;256.0
-697.0;-130.0;117.0;-463.0;-450.0;-276.0;-601.0;-377.0;-83.0;241.0;412.0;-752.0;259.0
-691.0;-120.0;115.0;-452.0;-447.0;-276.0;-597.0;-384.0;-88.0;234.0;419.0;-752.0;263.0
-682.0;-108.0;114.0;-437.0;-448.0;-288.0;-595.0;-397.0;-92.0;226.0;420.0;-752.0;268.0
-681.0;-105.0;113.0;-433.0;-447.0;-288.0;-594.0;-400.0;-93.0;224.0;419.0;-753.0;268.0
-683.0;-104.0;116.0;-428.0;-444.0;-291.0;-593.0;-402.0;-94.0;227.0;418.0;-754.0;266.0
-684.0;-108.0;111.0;-437.0;-442.0;-292.0;-592.0;-399.0;-93.0;232.0;422.0;-755.0;265.0
-684.0;-109.0;109.0;-439.0;-442.0;-293.0;-593.0;-398.0;-93.0;233.0;423.0;-755.0;264.0
-683.0;-110.0;108.0;-441.0;-442.0;-294.0;-593.0;-398.0;-92.0;234.0;424.0;-755.0;265.0
-683.0;-113.0;107.0;-446.0;-441.0;-297.0;-592.0;-399.0;-92.0;236.0;425.0;-755.0;265.0
-683.0;-114.0;108.0;-446.0;-441.0;-297.0;-593.0;-397.0;-91.0;236.0;427.0;-755.0;264.0
-681.0;-114.0;110.0;-444.0;-442.0;-303.0;-593.0;-397.0;-91.0;236.0;428.0;-755.0;265.0
-681.0;-113.0;109.0;-443.0;-442.0;-306.0;-593.0;-398.0;-90.0;234.0;428.0;-755.0;265.0
-680.0;-112.0;110.0;-441.0;-442.0;-309.0;-593.0;-398.0;-91.0;233.0;429.0;-755.0;265.0
-687.0;-108.0;111.0;-435.0;-441.0;-301.0;-593.0;-387.0;-91.0;230.0;428.0;-754.0;267.0
-692.0;-109.0;111.0;-435.0;-437.0;-290.0;-594.0;-384.0;-90.0;230.0;427.0;-753.0;267.0
-695.0;-111.0;112.0;-436.0;-434.0;-283.0;-595.0;-383.0;-90.0;230.0;427.0;-753.0;267.0
-693.0;-114.0;114.0;-438.0;-435.0;-286.0;-596.0;-389.0;-89.0;230.0;424.0;-752.0;267.0
-690.0;-115.0;113.0;-439.0;-437.0;-295.0;-597.0;-399.0;-89.0;230.0;418.0;-751.0;268.0
-687.0;-116.0;111.0;-440.0;-434.0;-301.0;-598.0;-411.0;-88.0;229.0;414.0;-750.0;268.0
-676.0;-121.0;113.0;-443.0;-420.0;-306.0;-601.0;-441.0;-85.0;231.0;415.0;-749.0;264.0
-612.0;-169.0;183.0;-460.0;-388.0;-243.0;-626.0;-529.0;-42.0;264.0;441.0;-746.0;223.0
-589.0;-224.0;240.0;-422.0;-395.0;-165.0;-635.0;-576.0;-79.0;336.0;406.0;-734.0;229.0
-465.0;-224.0;169.0;-504.0;-521.0;-315.0;-686.0;-635.0;3.0;218.0;331.0;-689.0;235.0
-489.0;-218.0;154.0;-500.0;-505.0;-296.0;-677.0;-617.0;-22.0;215.0;354.0;-693.0;247.0
-494.0;-211.0;145.0;-498.0;-502.0;-298.0;-676.0;-612.0;-32.0;215.0;360.0;-691.0;254.0
-499.0;-202.0;133.0;-493.0;-500.0;-300.0;-674.0;-605.0;-40.0;211.0;368.0;-690.0;262.0
-517.0;-181.0;107.0;-478.0;-488.0;-294.0;-665.0;-583.0;-55.0;196.0;392.0;-690.0;281.0
-529.0;-173.0;98.0;-470.0;-477.0;-282.0;-660.0;-571.0;-62.0;190.0;409.0;-690.0;291.0
-506.0;-231.0;249.0;-498.0;-441.0;-283.0;-654.0;-610.0;-50.0;279.0;421.0;-723.0;216.0
-507.0;-230.0;248.0;-497.0;-441.0;-283.0;-654.0;-610.0;-51.0;279.0;420.0;-723.0;216.0
