InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LUA Quaternion1
-245.0;196.0;-711.0;598.0;-140.0;-269.0;230.0
735.0;422.0;240.0;169.0;-22.0;418.0;-165.0
-157.0;290.0;-824.0;504.0;52.0;199.0;762.0
823.0;181.0;9.0;134.0;237.0;417.0;76.0
761.0;260.0;-257.0;322.0;341.0;456.0;185.0
-319.0;367.0;-670.0;439.0;559.0;435.0;710.0
-728.0;-208.0;-299.0;-22.0;-306.0;-601.0;-106.0
723.0;444.0;-435.0;310.0;434.0;629.0;374.0
820.0;112.0;53.0;51.0;189.0;329.0;-28.0
843.0;386.0;2.0;-7.0;256.0;231.0;77.0
862.0;388.0;-69.0;352.0;340.0;613.0;263.0
799.0;157.0;85.0;147.0;100.0;371.0;-17.0
815.0;37.0;196.0;-122.0;171.0;260.0;6.0
934.0;417.0;97.0;144.0;220.0;360.0;365.0
412.0;639.0;-827.0;606.0;-64.0;-259.0;542.0
776.0;328.0;300.0;269.0;43.0;608.0;213.0
