Accelerometer LUA^ accX;Accelerometer LUA_ accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;InertialMeasurementUnit L-SHOE EuZ;Accelerometer LUA_ accX;Accelerometer LH accX;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX
121.0;887.0;1010.0;224.0;-339.0;-16;-362.0;290.0;916.0;383.0;-724.0
78.0;780.0;877.0;958.0;-456.0;12;-372.0;271.0;794.0;414.0;-879.0
-27.0;824.0;903.0;1300.0;-278.0;-8;-494.0;295.0;809.0;470.0;-833.0
141.0;896.0;1000.0;991.0;-389.0;9;-300.0;275.0;901.0;436.0;-934.0
209.0;860.0;937.0;914.0;-437.0;-2;-344.0;404.0;849.0;483.0;-806.0
197.0;759.0;865.0;949.0;-540.0;-1;-322.0;453.0;764.0;420.0;-827.0
149.0;663.0;746.0;951.0;-530.0;-6;-344.0;306.0;632.0;409.0;-775.0
109.0;662.0;672.0;991.0;-470.0;-5;-396.0;373.0;627.0;413.0;-555.0
159.0;695.0;772.0;1009.0;-535.0;-4;-346.0;439.0;694.0;432.0;-634.0
-17.0;662.0;766.0;968.0;-629.0;13;-504.0;512.0;679.0;518.0;-708.0
53.0;526.0;529.0;1237.0;-920.0;9;-442.0;187.0;576.0;482.0;-831.0
31.0;692.0;768.0;993.0;-659.0;13;-516.0;458.0;671.0;515.0;-742.0
59.0;689.0;748.0;1104.0;-574.0;-7;-361.0;360.0;712.0;367.0;-602.0
20.0;576.0;734.0;1117.0;-275.0;3;-324.0;410.0;621.0;357.0;-978.0
72.0;759.0;960.0;990.0;-464.0;12;-186.0;146.0;821.0;420.0;-791.0
72.0;796.0;793.0;885.0;-498.0;8;-452.0;588.0;762.0;344.0;-837.0
241.0;949.0;838.0;951.0;-444.0;3;-232.0;603.0;932.0;490.0;-872.0
156.0;863.0;893.0;977.0;-433.0;7;-296.0;477.0;888.0;429.0;-806.0
-10.0;694.0;797.0;1041.0;-671.0;13;-511.0;447.0;699.0;630.0;-739.0
138.0;781.0;888.0;958.0;-370.0;7;-180.0;229.0;853.0;342.0;-764.0
81.0;727.0;772.0;1084.0;-444.0;-2;-283.0;215.0;728.0;201.0;-720.0
116.0;822.0;884.0;983.0;-433.0;7;-328.0;465.0;819.0;454.0;-806.0
92.0;819.0;876.0;990.0;-503.0;8;-375.0;451.0;792.0;442.0;-781.0
104.0;771.0;890.0;1002.0;-634.0;12;-475.0;542.0;812.0;574.0;-639.0
116.0;768.0;948.0;1037.0;-494.0;1;-508.0;566.0;834.0;603.0;-759.0
108.0;675.0;778.0;912.0;-332.0;1;-329.0;326.0;755.0;329.0;-608.0
248.0;940.0;977.0;977.0;-713.0;6;-218.0;496.0;958.0;459.0;-677.0
219.0;866.0;888.0;1007.0;-578.0;7;-320.0;496.0;896.0;472.0;-828.0
87.0;766.0;831.0;948.0;-636.0;10;-489.0;511.0;807.0;644.0;-465.0
18.0;720.0;692.0;940.0;-656.0;3;-637.0;759.0;646.0;760.0;90.0
125.0;800.0;874.0;953.0;-357.0;18;-252.0;136.0;795.0;261.0;-838.0
110.0;814.0;943.0;900.0;-384.0;5;-227.0;254.0;866.0;357.0;-788.0
232.0;1001.0;1024.0;997.0;-112.0;8;9.0;-9.0;964.0;58.0;-995.0
90.0;935.0;1004.0;830.0;-374.0;2;-224.0;241.0;959.0;315.0;-922.0
178.0;849.0;947.0;893.0;-393.0;1;-219.0;246.0;879.0;337.0;-784.0
-113.0;961.0;1062.0;930.0;-496.0;8;-523.0;420.0;983.0;442.0;-967.0
-10.0;631.0;999.0;886.0;-1014.0;4;-619.0;524.0;593.0;796.0;-367.0
54.0;793.0;851.0;1027.0;-490.0;-3;-278.0;174.0;785.0;189.0;-756.0
218.0;920.0;1109.0;936.0;-350.0;11;-232.0;485.0;992.0;336.0;-906.0
401.0;935.0;631.0;380.0;-315.0;5;-318.0;166.0;708.0;285.0;-912.0
226.0;901.0;1010.0;872.0;-502.0;-12;-331.0;318.0;924.0;436.0;-860.0
454.0;836.0;935.0;1063.0;-688.0;-11;-52.0;363.0;925.0;394.0;-740.0
242.0;916.0;962.0;1024.0;-469.0;6;-293.0;584.0;950.0;498.0;-884.0
62.0;770.0;908.0;725.0;-389.0;19;-384.0;518.0;821.0;423.0;-750.0
740.0;524.0;513.0;860.0;-369.0;8;-76.0;649.0;686.0;548.0;-641.0
262.0;1113.0;1250.0;989.0;-279.0;0;-175.0;256.0;1138.0;277.0;-779.0
136.0;814.0;843.0;957.0;-468.0;6;-361.0;457.0;779.0;412.0;-846.0
-15.0;933.0;1006.0;1021.0;-445.0;9;-254.0;329.0;932.0;374.0;-889.0
15.0;854.0;895.0;1148.0;-487.0;-2;-386.0;352.0;807.0;386.0;-1007.0
-8.0;724.0;798.0;1154.0;-386.0;4;-605.0;374.0;613.0;399.0;-912.0
20.0;796.0;900.0;997.0;-872.0;-1;-659.0;485.0;699.0;494.0;-971.0
36.0;997.0;1042.0;925.0;-425.0;13;-689.0;440.0;832.0;476.0;-879.0
24.0;651.0;802.0;933.0;-528.0;14;-497.0;463.0;690.0;522.0;-473.0
-18.0;877.0;904.0;898.0;-564.0;8;-474.0;338.0;789.0;369.0;-686.0
78.0;666.0;767.0;1139.0;-470.0;6;-324.0;352.0;683.0;326.0;-634.0
91.0;607.0;671.0;1028.0;-412.0;13;-458.0;526.0;669.0;541.0;-504.0
185.0;784.0;700.0;1005.0;-621.0;8;-321.0;657.0;690.0;521.0;-800.0
18.0;556.0;700.0;900.0;-408.0;7;-555.0;420.0;552.0;496.0;-681.0
161.0;733.0;862.0;1008.0;-465.0;-3;-236.0;259.0;773.0;413.0;-744.0
206.0;868.0;960.0;912.0;-482.0;2;-254.0;279.0;891.0;379.0;-817.0
200.0;817.0;927.0;960.0;-456.0;-7;-307.0;291.0;829.0;355.0;-713.0
148.0;726.0;890.0;1015.0;-381.0;-8;-283.0;221.0;780.0;394.0;-649.0
159.0;921.0;1031.0;1362.0;-612.0;-7;-550.0;612.0;932.0;649.0;-626.0
163.0;842.0;853.0;1015.0;-591.0;8;-410.0;551.0;817.0;536.0;-619.0
110.0;629.0;740.0;991.0;-452.0;-11;-320.0;459.0;670.0;445.0;-1003.0
131.0;798.0;760.0;838.0;-248.0;8;-291.0;233.0;674.0;219.0;-1092.0
-13.0;803.0;882.0;715.0;-639.0;-6;-460.0;443.0;761.0;468.0;-689.0
47.0;628.0;758.0;1043.0;-309.0;-10;-255.0;336.0;633.0;231.0;-1130.0
191.0;849.0;847.0;1024.0;-624.0;8;-402.0;555.0;802.0;537.0;-803.0
198.0;854.0;807.0;965.0;-626.0;7;-404.0;567.0;784.0;426.0;-760.0
187.0;820.0;812.0;1063.0;-538.0;5;-452.0;634.0;748.0;522.0;-775.0
-27.0;765.0;818.0;759.0;-595.0;-3;-504.0;467.0;719.0;511.0;-758.0
171.0;801.0;740.0;1073.0;-606.0;5;-455.0;653.0;729.0;563.0;-788.0
-71.0;752.0;799.0;832.0;-574.0;2;-565.0;465.0;675.0;560.0;-812.0
-95.0;710.0;787.0;758.0;-534.0;3;-552.0;476.0;640.0;489.0;-812.0
-66.0;761.0;816.0;796.0;-463.0;5;-528.0;469.0;703.0;435.0;-790.0
62.0;841.0;456.0;958.0;-737.0;7;-484.0;953.0;794.0;727.0;-768.0
-15.0;828.0;860.0;836.0;-384.0;5;-468.0;475.0;792.0;461.0;-805.0
231.0;821.0;930.0;1037.0;-349.0;13;-196.0;282.0;861.0;295.0;-929.0
81.0;722.0;674.0;941.0;-745.0;-25;-329.0;651.0;821.0;581.0;-630.0
43.0;588.0;788.0;1029.0;-577.0;8;-407.0;321.0;609.0;296.0;-482.0
236.0;881.0;1006.0;990.0;-401.0;12;-194.0;258.0;928.0;336.0;-894.0
230.0;863.0;912.0;1058.0;-512.0;6;-224.0;494.0;881.0;436.0;-846.0
152.0;912.0;960.0;999.0;-469.0;6;-349.0;468.0;892.0;424.0;-874.0
199.0;868.0;916.0;1041.0;-274.0;9;-187.0;321.0;906.0;365.0;-887.0
-4.0;823.0;864.0;904.0;-544.0;28;-377.0;438.0;796.0;353.0;-520.0
72.0;744.0;679.0;870.0;-463.0;3;-392.0;238.0;633.0;295.0;-422.0
313.0;913.0;988.0;863.0;-400.0;9;-171.0;390.0;939.0;393.0;-888.0
258.0;890.0;989.0;902.0;-447.0;9;-168.0;395.0;972.0;345.0;-882.0
2.0;797.0;768.0;1010.0;-450.0;3;-362.0;333.0;662.0;384.0;-648.0
203.0;784.0;908.0;1030.0;-211.0;-11;-182.0;282.0;846.0;271.0;-1032.0
589.0;700.0;209.0;861.0;-674.0;8;-375.0;881.0;626.0;742.0;-583.0
134.0;783.0;833.0;961.0;-729.0;7;-441.0;597.0;663.0;536.0;-693.0
115.0;869.0;659.0;939.0;-645.0;4;-577.0;719.0;719.0;682.0;-716.0
145.0;639.0;791.0;924.0;-702.0;2;-242.0;375.0;681.0;361.0;-735.0
155.0;810.0;710.0;837.0;-860.0;-6;-619.0;592.0;725.0;683.0;-867.0
159.0;739.0;842.0;1050.0;-495.0;-1;-323.0;338.0;747.0;319.0;-1003.0
89.0;746.0;1001.0;875.0;-369.0;-9;-304.0;259.0;798.0;478.0;-654.0
279.0;686.0;662.0;972.0;-641.0;-5;-345.0;707.0;719.0;530.0;-584.0
128.0;763.0;935.0;808.0;-343.0;-9;-326.0;393.0;789.0;415.0;-658.0
178.0;699.0;890.0;866.0;-475.0;-10;-187.0;458.0;779.0;463.0;-677.0
197.0;793.0;900.0;1049.0;-571.0;-8;-412.0;411.0;836.0;531.0;-871.0
87.0;691.0;802.0;1011.0;-595.0;3;-500.0;596.0;676.0;515.0;-831.0
89.0;670.0;765.0;985.0;-676.0;-6;-493.0;598.0;653.0;511.0;-849.0
139.0;793.0;832.0;716.0;-447.0;6;-454.0;480.0;736.0;518.0;-861.0
83.0;593.0;761.0;1057.0;-480.0;-12;-412.0;414.0;607.0;525.0;-901.0
0.0;638.0;692.0;1288.0;-521.0;-7;-172.0;354.0;633.0;305.0;-1174.0
39.0;603.0;628.0;962.0;-683.0;-7;-510.0;538.0;557.0;535.0;-768.0
-22.0;952.0;997.0;1071.0;-536.0;28;-378.0;614.0;934.0;513.0;-887.0
123.0;775.0;865.0;980.0;-481.0;8;-318.0;319.0;825.0;508.0;-681.0
405.0;936.0;1047.0;886.0;-387.0;12;-155.0;526.0;1056.0;408.0;-853.0
327.0;990.0;1063.0;702.0;-363.0;8;-252.0;542.0;1047.0;531.0;-902.0
218.0;867.0;937.0;850.0;-435.0;9;-241.0;474.0;908.0;440.0;-881.0
256.0;829.0;883.0;920.0;-456.0;10;-193.0;486.0;867.0;426.0;-881.0
258.0;895.0;970.0;899.0;-416.0;9;-202.0;460.0;924.0;434.0;-870.0
417.0;459.0;437.0;999.0;-630.0;24;-566.0;873.0;480.0;929.0;-816.0
134.0;790.0;868.0;836.0;-268.0;6;-395.0;378.0;779.0;411.0;-811.0
156.0;833.0;961.0;1233.0;-463.0;-2;-307.0;282.0;865.0;432.0;-836.0
-24.0;728.0;905.0;738.0;-429.0;-12;-428.0;97.0;676.0;223.0;-630.0
434.0;592.0;585.0;963.0;-783.0;3;-406.0;777.0;599.0;708.0;-673.0
105.0;740.0;816.0;882.0;-413.0;10;-288.0;371.0;807.0;430.0;-646.0
34.0;884.0;696.0;875.0;-826.0;11;-490.0;643.0;802.0;587.0;-489.0
185.0;716.0;901.0;1037.0;-324.0;-3;-280.0;450.0;802.0;426.0;-968.0
70.0;818.0;676.0;1004.0;-654.0;1;-510.0;570.0;632.0;581.0;-583.0
412.0;860.0;637.0;343.0;-798.0;5;-419.0;829.0;683.0;610.0;-675.0
140.0;748.0;797.0;826.0;-797.0;-6;-500.0;455.0;645.0;630.0;-774.0
77.0;694.0;919.0;852.0;-410.0;2;-173.0;289.0;796.0;425.0;-820.0
37.0;862.0;703.0;923.0;-654.0;0;-592.0;654.0;658.0;539.0;-732.0
-174.0;-160.0;141.0;393.0;-804.0;1;-922.0;592.0;-375.0;769.0;274.0
48.0;736.0;813.0;962.0;-533.0;0;-348.0;295.0;720.0;425.0;-776.0
93.0;921.0;970.0;920.0;-477.0;9;-298.0;326.0;900.0;358.0;-891.0
38.0;759.0;826.0;964.0;-545.0;-2;-351.0;373.0;744.0;443.0;-663.0
1.0;925.0;719.0;976.0;-639.0;1;-563.0;449.0;790.0;497.0;-650.0
44.0;912.0;718.0;974.0;-569.0;1;-435.0;439.0;795.0;549.0;-702.0
128.0;769.0;919.0;966.0;-544.0;-3;-250.0;444.0;830.0;415.0;-621.0
104.0;858.0;740.0;973.0;-594.0;1;-424.0;523.0;746.0;538.0;-768.0
204.0;829.0;866.0;956.0;-492.0;-6;-242.0;420.0;841.0;474.0;-685.0
120.0;831.0;864.0;1000.0;-491.0;-8;-379.0;438.0;823.0;484.0;-769.0
110.0;910.0;996.0;1021.0;-403.0;5;-223.0;202.0;932.0;272.0;-891.0
182.0;946.0;1031.0;990.0;-340.0;8;-197.0;207.0;955.0;297.0;-929.0
138.0;878.0;790.0;965.0;-599.0;1;-472.0;578.0;762.0;455.0;-827.0
274.0;771.0;464.0;784.0;-547.0;4;-627.0;398.0;468.0;441.0;-548.0
247.0;1076.0;1132.0;1560.0;-526.0;11;-361.0;392.0;1029.0;443.0;-740.0
286.0;782.0;465.0;797.0;-582.0;4;-633.0;381.0;473.0;459.0;-540.0
161.0;854.0;608.0;1041.0;-608.0;0;-416.0;617.0;752.0;561.0;-777.0
205.0;764.0;891.0;1041.0;-434.0;3;-213.0;327.0;859.0;389.0;-631.0
306.0;845.0;499.0;798.0;-563.0;4;-621.0;432.0;568.0;463.0;-599.0
325.0;831.0;512.0;838.0;-564.0;4;-606.0;418.0;541.0;456.0;-595.0
-12.0;603.0;632.0;1054.0;-492.0;7;-386.0;154.0;536.0;230.0;-573.0
309.0;790.0;477.0;808.0;-556.0;4;-619.0;423.0;517.0;430.0;-584.0
286.0;702.0;418.0;824.0;-575.0;4;-591.0;361.0;451.0;469.0;-587.0
128.0;942.0;1016.0;795.0;-355.0;2;-192.0;228.0;971.0;275.0;-922.0
163.0;794.0;884.0;911.0;-383.0;1;-203.0;215.0;801.0;334.0;-750.0
277.0;842.0;972.0;908.0;-440.0;10;-212.0;461.0;916.0;475.0;-618.0
224.0;706.0;1093.0;908.0;-562.0;9;-117.0;309.0;801.0;412.0;-615.0
139.0;771.0;814.0;973.0;-453.0;-3;-320.0;279.0;801.0;414.0;-682.0
153.0;877.0;651.0;922.0;-605.0;3;-429.0;652.0;751.0;520.0;-764.0
10.0;909.0;604.0;920.0;-588.0;2;-440.0;749.0;759.0;553.0;-764.0
-12.0;905.0;644.0;896.0;-594.0;1;-477.0;635.0;751.0;527.0;-829.0
150.0;759.0;895.0;888.0;-409.0;-2;-352.0;323.0;814.0;410.0;-571.0
124.0;779.0;862.0;1011.0;-402.0;2;-237.0;145.0;748.0;206.0;-688.0
105.0;658.0;720.0;989.0;-334.0;9;-205.0;59.0;665.0;120.0;-514.0
54.0;646.0;804.0;971.0;-385.0;-3;-409.0;265.0;708.0;328.0;-643.0
140.0;767.0;868.0;931.0;-447.0;12;-294.0;387.0;882.0;469.0;-604.0
151.0;771.0;909.0;936.0;-457.0;10;-363.0;360.0;838.0;428.0;-542.0
96.0;740.0;900.0;783.0;-448.0;8;-409.0;533.0;859.0;571.0;-556.0
116.0;854.0;758.0;863.0;-359.0;2;-514.0;424.0;667.0;509.0;-565.0
79.0;712.0;811.0;936.0;-334.0;3;-379.0;343.0;742.0;476.0;-495.0
116.0;172.0;-285.0;418.0;-988.0;0;-843.0;942.0;-30.0;985.0;112.0
71.0;688.0;740.0;928.0;-462.0;1;-319.0;274.0;713.0;316.0;-555.0
-36.0;505.0;620.0;1060.0;-521.0;-6;-291.0;252.0;536.0;333.0;-785.0
202.0;695.0;789.0;951.0;-400.0;-1;-254.0;216.0;768.0;455.0;-668.0
81.0;637.0;700.0;623.0;-596.0;2;-435.0;344.0;588.0;473.0;-1040.0
106.0;799.0;717.0;879.0;-648.0;2;-617.0;443.0;630.0;477.0;-592.0
228.0;872.0;931.0;911.0;-857.0;2;-616.0;687.0;707.0;460.0;-528.0
638.0;917.0;530.0;854.0;-670.0;9;-369.0;811.0;701.0;622.0;-733.0
380.0;883.0;991.0;815.0;-530.0;11;-257.0;439.0;918.0;507.0;-816.0
341.0;838.0;906.0;833.0;-555.0;11;-306.0;437.0;858.0;445.0;-793.0
221.0;811.0;925.0;949.0;-476.0;9;-218.0;252.0;879.0;334.0;-745.0
793.0;932.0;1143.0;789.0;-563.0;23;134.0;790.0;1250.0;548.0;-765.0
440.0;820.0;894.0;832.0;-524.0;11;-233.0;485.0;866.0;482.0;-829.0
329.0;823.0;934.0;862.0;-461.0;11;-321.0;495.0;849.0;521.0;-799.0
357.0;868.0;958.0;873.0;-444.0;11;-320.0;498.0;916.0;485.0;-841.0
618.0;835.0;846.0;1055.0;-848.0;10;-276.0;759.0;876.0;643.0;-637.0
193.0;663.0;713.0;981.0;-580.0;-8;-438.0;526.0;636.0;483.0;-807.0
201.0;683.0;772.0;950.0;-642.0;-8;-325.0;367.0;749.0;570.0;-957.0
-55.0;914.0;701.0;884.0;-528.0;1;-436.0;609.0;736.0;442.0;-747.0
181.0;722.0;874.0;853.0;-526.0;-5;-296.0;453.0;749.0;389.0;-498.0
84.0;691.0;931.0;911.0;-451.0;-6;-448.0;494.0;709.0;456.0;-574.0
267.0;809.0;457.0;784.0;-572.0;4;-606.0;373.0;508.0;438.0;-504.0
96.0;686.0;894.0;971.0;-599.0;-8;-264.0;472.0;738.0;280.0;-677.0
253.0;790.0;456.0;760.0;-600.0;4;-595.0;331.0;488.0;449.0;-516.0
144.0;765.0;744.0;863.0;-409.0;-93;-466.0;284.0;740.0;538.0;-738.0
227.0;897.0;1096.0;734.0;-376.0;-106;-511.0;413.0;847.0;507.0;-630.0
9.0;724.0;898.0;770.0;-523.0;-6;-410.0;299.0;677.0;324.0;-530.0
129.0;740.0;889.0;921.0;-490.0;-1;-234.0;320.0;820.0;358.0;-548.0
57.0;768.0;889.0;834.0;-500.0;-3;-249.0;290.0;835.0;351.0;-523.0
102.0;761.0;866.0;827.0;-437.0;-13;-327.0;339.0;835.0;338.0;-463.0
548.0;893.0;880.0;978.0;-543.0;-15;-75.0;593.0;965.0;449.0;-739.0
-100.0;716.0;626.0;824.0;-557.0;10;-706.0;521.0;518.0;543.0;-646.0
-62.0;798.0;656.0;808.0;-525.0;10;-613.0;476.0;589.0;525.0;-765.0
572.0;812.0;876.0;960.0;-392.0;18;-137.0;478.0;902.0;443.0;-950.0
-50.0;837.0;701.0;812.0;-398.0;10;-556.0;491.0;643.0;508.0;-726.0
284.0;803.0;462.0;808.0;-556.0;4;-634.0;371.0;538.0;423.0;-597.0
-55.0;846.0;682.0;827.0;-368.0;10;-512.0;420.0;654.0;373.0;-686.0
-132.0;821.0;632.0;936.0;-363.0;5;-673.0;262.0;570.0;367.0;-453.0
-78.0;774.0;645.0;865.0;-437.0;10;-589.0;457.0;605.0;432.0;-716.0
-60.0;912.0;596.0;912.0;-575.0;5;-609.0;527.0;726.0;583.0;-727.0
24.0;914.0;711.0;882.0;-583.0;10;-508.0;165.0;691.0;293.0;-754.0
98.0;950.0;756.0;847.0;-365.0;-6;-575.0;255.0;740.0;414.0;-890.0
237.0;742.0;845.0;943.0;-319.0;4;-285.0;314.0;758.0;383.0;-876.0
-162.0;864.0;717.0;908.0;-484.0;5;-621.0;237.0;585.0;399.0;-422.0
130.0;706.0;844.0;871.0;-533.0;5;-251.0;367.0;769.0;353.0;-439.0
398.0;814.0;505.0;819.0;-594.0;4;-553.0;397.0;546.0;482.0;-597.0
420.0;787.0;519.0;857.0;-553.0;4;-550.0;426.0;531.0;492.0;-625.0
409.0;794.0;530.0;866.0;-537.0;4;-539.0;454.0;578.0;523.0;-596.0
428.0;816.0;523.0;877.0;-558.0;4;-543.0;465.0;566.0;541.0;-566.0
439.0;790.0;530.0;860.0;-593.0;4;-533.0;399.0;561.0;490.0;-588.0
121.0;625.0;802.0;954.0;-513.0;3;-301.0;400.0;683.0;421.0;-476.0
-38.0;589.0;735.0;889.0;-406.0;8;-474.0;235.0;649.0;476.0;-465.0
-78.0;312.0;454.0;905.0;-253.0;9;-566.0;302.0;304.0;359.0;-231.0
482.0;795.0;511.0;961.0;-674.0;1;-498.0;481.0;555.0;517.0;-591.0
73.0;801.0;975.0;950.0;-565.0;9;-358.0;407.0;880.0;393.0;-548.0
162.0;839.0;1018.0;1018.0;-478.0;2;-318.0;359.0;895.0;395.0;-799.0
330.0;821.0;883.0;948.0;-351.0;-9;-360.0;661.0;879.0;549.0;-718.0
408.0;824.0;516.0;894.0;-573.0;4;-539.0;460.0;584.0;484.0;-643.0
160.0;728.0;559.0;910.0;-803.0;3;-625.0;648.0;549.0;581.0;-594.0
-121.0;585.0;273.0;953.0;-570.0;5;-779.0;288.0;221.0;299.0;-494.0
56.0;708.0;919.0;838.0;-485.0;9;-399.0;426.0;805.0;405.0;-536.0
-72.0;665.0;853.0;897.0;-364.0;8;-469.0;410.0;702.0;419.0;-574.0
11.0;631.0;792.0;995.0;-395.0;4;-340.0;375.0;678.0;389.0;-753.0
183.0;769.0;857.0;841.0;-434.0;10;-235.0;338.0;861.0;359.0;-497.0
261.0;888.0;982.0;1039.0;-457.0;6;-263.0;320.0;913.0;356.0;-696.0
166.0;848.0;968.0;967.0;-370.0;-5;-339.0;387.0;859.0;391.0;-786.0
20.0;672.0;785.0;935.0;-446.0;8;-344.0;243.0;671.0;408.0;-571.0
28.0;789.0;865.0;684.0;-475.0;33;-427.0;419.0;654.0;349.0;-727.0
272.0;848.0;532.0;974.0;-671.0;6;-681.0;438.0;550.0;482.0;-423.0
175.0;751.0;486.0;970.0;-632.0;3;-693.0;507.0;452.0;537.0;-514.0
362.0;677.0;697.0;-215.0;-229.0;7;25.0;547.0;844.0;281.0;-726.0
208.0;1016.0;911.0;955.0;-338.0;5;-87.0;477.0;963.0;214.0;-943.0
281.0;908.0;850.0;952.0;-415.0;4;-231.0;393.0;865.0;362.0;-833.0
-52.0;671.0;861.0;969.0;-363.0;7;-499.0;413.0;723.0;491.0;-596.0
140.0;799.0;635.0;881.0;-532.0;7;-319.0;594.0;708.0;422.0;-829.0
173.0;804.0;698.0;953.0;-438.0;1;-222.0;583.0;812.0;371.0;-719.0
