InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LUA Quaternion1
808.0;238.0;-82.0;218.0;199.0;482.0;139.0
816.0;255.0;-68.0;209.0;208.0;516.0;174.0
799.0;223.0;40.0;110.0;162.0;522.0;128.0
794.0;216.0;2.0;114.0;153.0;513.0;106.0
795.0;220.0;-15.0;114.0;153.0;501.0;96.0
796.0;220.0;-22.0;112.0;148.0;488.0;86.0
799.0;210.0;-12.0;110.0;137.0;483.0;75.0
804.0;215.0;10.0;105.0;122.0;481.0;71.0
808.0;222.0;30.0;95.0;108.0;471.0;67.0
811.0;221.0;44.0;85.0;99.0;460.0;62.0
813.0;215.0;58.0;75.0;96.0;455.0;55.0
815.0;211.0;71.0;68.0;94.0;452.0;48.0
816.0;209.0;82.0;64.0;92.0;450.0;42.0
816.0;203.0;93.0;62.0;88.0;445.0;35.0
815.0;192.0;103.0;59.0;83.0;438.0;26.0
813.0;183.0;112.0;55.0;78.0;428.0;17.0
809.0;173.0;119.0;55.0;73.0;418.0;6.0
806.0;165.0;124.0;59.0;68.0;411.0;-2.0
802.0;158.0;131.0;63.0;57.0;403.0;-10.0
798.0;152.0;144.0;63.0;40.0;391.0;-17.0
791.0;129.0;173.0;48.0;4.0;349.0;-42.0
789.0;119.0;179.0;40.0;-1.0;329.0;-59.0
788.0;109.0;181.0;35.0;4.0;309.0;-76.0
785.0;90.0;206.0;51.0;33.0;294.0;-95.0
779.0;56.0;215.0;2.0;56.0;270.0;-108.0
780.0;65.0;198.0;23.0;46.0;287.0;-96.0
781.0;76.0;175.0;52.0;45.0;311.0;-79.0
781.0;88.0;147.0;77.0;54.0;339.0;-58.0
783.0;99.0;116.0;89.0;69.0;357.0;-35.0
789.0;106.0;66.0;45.0;99.0;348.0;-3.0
790.0;104.0;56.0;8.0;106.0;346.0;6.0
791.0;102.0;64.0;-26.0;105.0;361.0;14.0
793.0;107.0;86.0;-58.0;96.0;384.0;26.0
796.0;118.0;104.0;-94.0;86.0;397.0;34.0
814.0;132.0;90.0;3.0;106.0;418.0;11.0
811.0;134.0;97.0;31.0;88.0;414.0;13.0
808.0;129.0;106.0;40.0;69.0;396.0;8.0
802.0;107.0;112.0;21.0;47.0;343.0;-21.0
799.0;93.0;113.0;6.0;46.0;315.0;-41.0
797.0;84.0;118.0;-4.0;49.0;293.0;-53.0
797.0;80.0;127.0;-2.0;59.0;282.0;-62.0
800.0;83.0;135.0;13.0;80.0;290.0;-65.0
803.0;92.0;139.0;33.0;106.0;302.0;-59.0
807.0;102.0;140.0;50.0;129.0;311.0;-48.0
812.0;108.0;139.0;58.0;149.0;311.0;-39.0
816.0;106.0;134.0;63.0;164.0;312.0;-36.0
819.0;107.0;129.0;63.0;175.0;315.0;-33.0
823.0;104.0;110.0;45.0;188.0;316.0;-33.0
822.0;102.0;94.0;37.0;192.0;316.0;-36.0
821.0;105.0;74.0;40.0;193.0;320.0;-35.0
820.0;112.0;53.0;51.0;189.0;329.0;-28.0
818.0;120.0;30.0;65.0;184.0;336.0;-18.0
815.0;134.0;8.0;85.0;179.0;346.0;-5.0
811.0;148.0;-14.0;110.0;180.0;362.0;14.0
803.0;168.0;-23.0;91.0;182.0;409.0;79.0
811.0;163.0;-7.0;107.0;211.0;405.0;62.0
823.0;181.0;9.0;134.0;237.0;417.0;76.0
827.0;179.0;10.0;133.0;245.0;414.0;75.0
827.0;178.0;9.0;130.0;256.0;409.0;72.0
823.0;178.0;-17.0;127.0;284.0;408.0;71.0
820.0;182.0;-34.0;137.0;282.0;416.0;77.0
817.0;188.0;-53.0;148.0;276.0;424.0;85.0
811.0;196.0;-74.0;163.0;269.0;434.0;96.0
805.0;206.0;-96.0;179.0;266.0;448.0;111.0
796.0;212.0;-123.0;193.0;272.0;464.0;130.0
784.0;219.0;-154.0;195.0;287.0;481.0;147.0
761.0;265.0;-257.0;337.0;324.0;443.0;165.0
761.0;260.0;-257.0;322.0;341.0;456.0;185.0
766.0;253.0;-254.0;282.0;362.0;473.0;206.0
772.0;241.0;-251.0;216.0;381.0;488.0;221.0
505.0;240.0;405.0;-71.0;397.0;328.0;175.0
513.0;236.0;401.0;-74.0;405.0;344.0;188.0
520.0;234.0;401.0;-75.0;409.0;349.0;195.0
553.0;224.0;417.0;-83.0;439.0;372.0;216.0
700.0;135.0;482.0;-134.0;395.0;372.0;187.0
372.0;531.0;-893.0;617.0;-127.0;-313.0;612.0
448.0;638.0;-797.0;601.0;-42.0;-246.0;541.0
426.0;576.0;-817.0;624.0;-43.0;-398.0;459.0
363.0;575.0;-890.0;589.0;-72.0;-471.0;444.0
285.0;523.0;-854.0;400.0;-134.0;-605.0;313.0
-182.0;418.0;-858.0;565.0;153.0;-318.0;369.0
45.0;536.0;-904.0;400.0;-154.0;-560.0;378.0
758.0;101.0;239.0;75.0;-30.0;301.0;-37.0
756.0;81.0;235.0;65.0;-48.0;348.0;-36.0
760.0;84.0;223.0;52.0;-51.0;368.0;-21.0
769.0;91.0;199.0;29.0;-40.0;370.0;2.0
779.0;87.0;179.0;4.0;-23.0;368.0;17.0
780.0;75.0;198.0;-6.0;-19.0;382.0;12.0
796.0;66.0;70.0;102.0;122.0;240.0;-48.0
795.0;76.0;58.0;62.0;128.0;224.0;-16.0
152.0;-116.0;-806.0;-298.0;565.0;-415.0;49.0
790.0;72.0;77.0;-40.0;118.0;264.0;6.0
790.0;74.0;92.0;-95.0;106.0;302.0;10.0
790.0;83.0;100.0;-140.0;96.0;335.0;15.0
816.0;78.0;118.0;-7.0;95.0;358.0;20.0
813.0;85.0;142.0;15.0;54.0;342.0;24.0
808.0;83.0;157.0;23.0;18.0;321.0;19.0
804.0;69.0;152.0;17.0;4.0;291.0;2.0
801.0;48.0;136.0;1.0;8.0;254.0;-20.0
799.0;35.0;120.0;-13.0;20.0;218.0;-40.0
790.0;23.0;175.0;2.0;60.0;188.0;-59.0
794.0;55.0;237.0;16.0;84.0;231.0;-18.0
795.0;58.0;247.0;3.0;100.0;248.0;-10.0
797.0;58.0;243.0;-17.0;119.0;259.0;-1.0
825.0;64.0;30.0;74.0;232.0;384.0;15.0
925.0;370.0;83.0;76.0;173.0;358.0;310.0
841.0;176.0;117.0;118.0;96.0;346.0;100.0
836.0;160.0;115.0;103.0;85.0;323.0;82.0
831.0;149.0;109.0;86.0;88.0;304.0;66.0
826.0;137.0;118.0;68.0;88.0;288.0;50.0
826.0;136.0;149.0;52.0;85.0;279.0;45.0
815.0;151.0;62.0;30.0;212.0;434.0;83.0
813.0;145.0;33.0;45.0;210.0;425.0;72.0
810.0;143.0;0.0;72.0;209.0;417.0;65.0
788.0;140.0;-112.0;170.0;238.0;386.0;51.0
782.0;151.0;-137.0;207.0;244.0;379.0;54.0
779.0;171.0;-151.0;241.0;242.0;377.0;66.0
779.0;189.0;-153.0;256.0;231.0;374.0;82.0
778.0;197.0;-144.0;232.0;217.0;353.0;99.0
780.0;193.0;-127.0;182.0;207.0;335.0;109.0
799.0;180.0;-28.0;23.0;177.0;395.0;111.0
805.0;174.0;-2.0;3.0;184.0;438.0;100.0
813.0;181.0;20.0;-5.0;194.0;473.0;98.0
825.0;192.0;13.0;87.0;143.0;472.0;103.0
773.0;320.0;-239.0;140.0;96.0;503.0;149.0
788.0;343.0;-231.0;188.0;114.0;498.0;163.0
811.0;359.0;-191.0;222.0;150.0;486.0;174.0
796.0;296.0;-33.0;235.0;87.0;487.0;172.0
798.0;286.0;-41.0;224.0;78.0;467.0;149.0
805.0;286.0;-44.0;220.0;111.0;436.0;127.0
814.0;291.0;-10.0;227.0;141.0;432.0;128.0
809.0;285.0;230.0;156.0;-35.0;602.0;156.0
792.0;173.0;104.0;92.0;17.0;318.0;21.0
792.0;170.0;100.0;91.0;21.0;306.0;9.0
796.0;181.0;109.0;108.0;33.0;315.0;13.0
799.0;195.0;121.0;128.0;50.0;334.0;24.0
800.0;209.0;136.0;136.0;67.0;351.0;44.0
803.0;215.0;153.0;129.0;74.0;357.0;58.0
803.0;207.0;167.0;117.0;79.0;363.0;53.0
801.0;200.0;175.0;108.0;84.0;370.0;49.0
798.0;194.0;179.0;101.0;89.0;375.0;46.0
795.0;189.0;180.0;95.0;92.0;377.0;41.0
793.0;185.0;176.0;91.0;89.0;375.0;34.0
791.0;183.0;167.0;93.0;88.0;368.0;25.0
804.0;146.0;216.0;85.0;64.0;275.0;-23.0
798.0;186.0;83.0;196.0;4.0;342.0;13.0
798.0;214.0;39.0;239.0;3.0;370.0;45.0
799.0;240.0;1.0;246.0;7.0;386.0;78.0
801.0;259.0;-20.0;210.0;11.0;381.0;116.0
854.0;599.0;-244.0;147.0;-174.0;-2.0;597.0
810.0;276.0;54.0;209.0;78.0;445.0;134.0
806.0;267.0;47.0;200.0;60.0;413.0;120.0
803.0;258.0;57.0;190.0;42.0;388.0;102.0
801.0;255.0;89.0;210.0;58.0;390.0;91.0
802.0;287.0;137.0;233.0;103.0;402.0;119.0
-329.0;372.0;-751.0;573.0;185.0;113.0;368.0
-314.0;374.0;-754.0;569.0;189.0;107.0;367.0
-285.0;376.0;-762.0;557.0;200.0;84.0;365.0
-273.0;379.0;-766.0;557.0;207.0;74.0;368.0
-261.0;380.0;-771.0;565.0;213.0;69.0;373.0
-252.0;375.0;-777.0;580.0;217.0;61.0;386.0
730.0;4.0;228.0;19.0;-4.0;241.0;-149.0
732.0;27.0;206.0;51.0;20.0;255.0;-112.0
735.0;37.0;196.0;64.0;41.0;260.0;-101.0
749.0;109.0;174.0;140.0;157.0;321.0;-16.0
752.0;120.0;170.0;140.0;177.0;338.0;-1.0
759.0;128.0;161.0;134.0;198.0;357.0;12.0
767.0;134.0;148.0;124.0;215.0;373.0;23.0
775.0;142.0;132.0;116.0;227.0;391.0;32.0
782.0;155.0;108.0;114.0;234.0;411.0;44.0
791.0;191.0;1.0;153.0;259.0;476.0;89.0
789.0;208.0;-34.0;170.0;261.0;490.0;107.0
784.0;221.0;-71.0;185.0;265.0;500.0;126.0
767.0;233.0;-146.0;208.0;268.0;515.0;154.0
750.0;243.0;-200.0;221.0;250.0;521.0;170.0
744.0;247.0;-209.0;226.0;230.0;525.0;178.0
739.0;249.0;-204.0;231.0;206.0;530.0;185.0
735.0;252.0;-187.0;236.0;182.0;534.0;192.0
734.0;253.0;-160.0;242.0;160.0;537.0;197.0
735.0;254.0;-128.0;249.0;146.0;540.0;203.0
738.0;256.0;-105.0;258.0;147.0;543.0;208.0
744.0;260.0;-94.0;266.0;167.0;544.0;214.0
752.0;263.0;-94.0;275.0;198.0;545.0;217.0
762.0;266.0;-97.0;286.0;231.0;544.0;219.0
785.0;281.0;-97.0;316.0;284.0;545.0;225.0
826.0;181.0;122.0;161.0;142.0;426.0;101.0
817.0;160.0;122.0;139.0;153.0;406.0;76.0
808.0;141.0;133.0;125.0;168.0;394.0;60.0
799.0;128.0;167.0;113.0;173.0;388.0;49.0
780.0;301.0;-212.0;245.0;256.0;527.0;223.0
786.0;269.0;-163.0;206.0;216.0;505.0;192.0
796.0;255.0;-86.0;175.0;212.0;506.0;174.0
800.0;232.0;-8.0;142.0;199.0;496.0;155.0
800.0;218.0;29.0;126.0;191.0;490.0;143.0
799.0;204.0;62.0;109.0;183.0;482.0;131.0
796.0;190.0;92.0;94.0;174.0;472.0;119.0
793.0;175.0;118.0;79.0;162.0;461.0;104.0
788.0;142.0;156.0;51.0;117.0;436.0;68.0
775.0;96.0;186.0;24.0;44.0;380.0;5.0
770.0;78.0;189.0;28.0;32.0;367.0;-19.0
762.0;57.0;186.0;36.0;21.0;333.0;-62.0
758.0;52.0;187.0;31.0;12.0;302.0;-81.0
740.0;8.0;232.0;-8.0;-50.0;250.0;-132.0
747.0;18.0;245.0;-27.0;-14.0;321.0;-103.0
747.0;31.0;247.0;-16.0;5.0;337.0;-90.0
746.0;40.0;248.0;-3.0;22.0;351.0;-81.0
746.0;46.0;249.0;3.0;39.0;360.0;-75.0
781.0;76.0;205.0;14.0;145.0;332.0;-59.0
794.0;99.0;163.0;38.0;156.0;339.0;-38.0
798.0;111.0;135.0;63.0;164.0;353.0;-21.0
800.0;125.0;106.0;92.0;176.0;377.0;0.0
801.0;145.0;75.0;122.0;188.0;407.0;25.0
801.0;165.0;42.0;142.0;199.0;435.0;52.0
801.0;181.0;9.0;140.0;205.0;452.0;77.0
800.0;189.0;-20.0;112.0;206.0;455.0;94.0
797.0;189.0;-42.0;63.0;205.0;451.0;100.0
798.0;179.0;-39.0;-111.0;162.0;388.0;73.0
798.0;179.0;-37.0;-141.0;154.0;358.0;68.0
797.0;177.0;-39.0;-153.0;158.0;341.0;64.0
797.0;178.0;-41.0;-149.0;164.0;338.0;61.0
799.0;184.0;-41.0;-122.0;168.0;362.0;61.0
801.0;194.0;-36.0;-70.0;165.0;411.0;67.0
804.0;197.0;-32.0;-5.0;163.0;472.0;76.0
806.0;195.0;-33.0;50.0;172.0;518.0;84.0
820.0;182.0;-38.0;98.0;180.0;509.0;93.0
823.0;181.0;-19.0;97.0;169.0;496.0;89.0
828.0;182.0;6.0;96.0;160.0;484.0;86.0
794.0;122.0;209.0;100.0;166.0;384.0;44.0
779.0;50.0;248.0;58.0;132.0;347.0;-30.0
782.0;64.0;226.0;83.0;148.0;360.0;-20.0
786.0;78.0;204.0;98.0;160.0;367.0;-7.0
791.0;84.0;183.0;97.0;169.0;366.0;1.0
790.0;85.0;148.0;81.0;196.0;403.0;3.0
791.0;88.0;151.0;67.0;198.0;442.0;1.0
789.0;83.0;175.0;77.0;67.0;351.0;-88.0
682.0;468.0;-194.0;165.0;551.0;317.0;211.0
835.0;190.0;26.0;99.0;159.0;475.0;90.0
-508.0;261.0;-603.0;400.0;311.0;328.0;664.0
817.0;409.0;-42.0;39.0;333.0;253.0;122.0
828.0;406.0;-32.0;32.0;317.0;249.0;115.0
834.0;403.0;-25.0;25.0;306.0;245.0;108.0
836.0;399.0;-19.0;18.0;302.0;243.0;101.0
842.0;393.0;-3.0;5.0;279.0;235.0;89.0
844.0;391.0;-2.0;0.0;268.0;232.0;84.0
-481.0;357.0;-680.0;300.0;300.0;261.0;601.0
-610.0;267.0;-571.0;414.0;139.0;196.0;547.0
-544.0;244.0;-674.0;441.0;153.0;65.0;472.0
-548.0;232.0;-675.0;447.0;144.0;33.0;457.0
-120.0;524.0;-910.0;553.0;-151.0;-244.0;634.0
-66.0;485.0;-899.0;489.0;-218.0;-343.0;566.0
89.0;588.0;-913.0;561.0;-137.0;-186.0;588.0
-65.0;535.0;-970.0;501.0;-25.0;-318.0;567.0
-526.0;293.0;-726.0;334.0;187.0;281.0;572.0
666.0;473.0;-210.0;175.0;576.0;319.0;222.0
843.0;388.0;-4.0;-4.0;265.0;231.0;80.0
843.0;386.0;2.0;-7.0;256.0;231.0;77.0
845.0;382.0;5.0;-9.0;243.0;232.0;75.0
848.0;375.0;7.0;-9.0;206.0;239.0;73.0
849.0;368.0;8.0;-17.0;185.0;242.0;67.0
848.0;366.0;11.0;-22.0;183.0;242.0;63.0
846.0;365.0;12.0;-27.0;187.0;239.0;59.0
844.0;364.0;8.0;-33.0;204.0;234.0;56.0
843.0;365.0;7.0;-36.0;223.0;230.0;55.0
841.0;366.0;14.0;-38.0;231.0;227.0;55.0
838.0;368.0;22.0;-36.0;234.0;226.0;57.0
814.0;380.0;71.0;-19.0;259.0;229.0;76.0
795.0;385.0;94.0;-10.0;279.0;232.0;86.0
615.0;404.0;165.0;56.0;565.0;289.0;245.0
652.0;400.0;130.0;63.0;606.0;303.0;273.0
688.0;388.0;81.0;62.0;655.0;320.0;309.0
-532.0;320.0;-630.0;301.0;267.0;154.0;539.0
-546.0;306.0;-614.0;310.0;266.0;115.0;529.0
781.0;434.0;110.0;204.0;68.0;522.0;66.0
775.0;429.0;112.0;194.0;51.0;507.0;32.0
754.0;405.0;193.0;163.0;-10.0;431.0;-160.0
-488.0;321.0;-725.0;700.0;-71.0;-205.0;482.0
-213.0;462.0;-695.0;774.0;-8.0;-87.0;573.0
-205.0;320.0;-727.0;700.0;-17.0;-142.0;470.0
-241.0;765.0;-970.0;712.0;15.0;-271.0;172.0
-126.0;355.0;-687.0;714.0;50.0;-171.0;413.0
-252.0;745.0;-957.0;691.0;135.0;-249.0;243.0
-107.0;790.0;-985.0;703.0;-117.0;-257.0;64.0
83.0;836.0;-969.0;556.0;202.0;-405.0;232.0
44.0;813.0;-964.0;495.0;-34.0;-581.0;4.0
30.0;798.0;-998.0;605.0;-20.0;-283.0;54.0
-107.0;265.0;-789.0;562.0;2.0;-158.0;441.0
-564.0;295.0;-592.0;329.0;267.0;71.0;518.0
748.0;396.0;-50.0;113.0;658.0;368.0;367.0
628.0;349.0;-60.0;57.0;750.0;338.0;346.0
609.0;339.0;-62.0;46.0;713.0;373.0;374.0
584.0;367.0;-41.0;87.0;723.0;371.0;393.0
583.0;377.0;-31.0;101.0;719.0;373.0;399.0
730.0;399.0;-57.0;124.0;679.0;377.0;370.0
715.0;402.0;-66.0;128.0;695.0;377.0;371.0
586.0;412.0;-54.0;153.0;706.0;384.0;418.0
796.0;91.0;246.0;-5.0;142.0;411.0;-44.0
726.0;114.0;583.0;-131.0;273.0;627.0;-75.0
805.0;233.0;524.0;-67.0;196.0;587.0;-5.0
783.0;101.0;234.0;-33.0;120.0;461.0;2.0
-189.0;248.0;-720.0;644.0;-62.0;-216.0;308.0
-226.0;163.0;-696.0;630.0;-158.0;-252.0;268.0
-336.0;69.0;-621.0;548.0;-267.0;-268.0;206.0
-417.0;-5.0;-627.0;467.0;-347.0;-341.0;62.0
579.0;514.0;-316.0;282.0;666.0;362.0;322.0
587.0;514.0;-305.0;277.0;664.0;355.0;317.0
585.0;515.0;-305.0;273.0;663.0;350.0;314.0
817.0;109.0;250.0;-174.0;180.0;631.0;-150.0
-314.0;-653.0;749.0;-640.0;-452.0;-508.0;-755.0
734.0;151.0;431.0;-197.0;-32.0;95.0;-166.0
580.0;-38.0;594.0;-141.0;-229.0;114.0;-132.0
742.0;53.0;332.0;-49.0;-22.0;269.0;-55.0
759.0;54.0;305.0;-64.0;-1.0;297.0;-54.0
782.0;32.0;264.0;-93.0;13.0;317.0;-76.0
790.0;23.0;245.0;-101.0;13.0;306.0;-85.0
795.0;29.0;231.0;-90.0;13.0;304.0;-85.0
798.0;42.0;220.0;-54.0;11.0;316.0;-78.0
776.0;83.0;252.0;81.0;-39.0;386.0;-38.0
767.0;88.0;263.0;108.0;-53.0;400.0;-29.0
758.0;86.0;278.0;120.0;-69.0;403.0;-27.0
746.0;81.0;300.0;115.0;-85.0;387.0;-34.0
789.0;109.0;194.0;18.0;164.0;482.0;4.0
-85.0;453.0;-820.0;-345.0;561.0;-392.0;685.0
319.0;597.0;-752.0;-143.0;571.0;-419.0;782.0
-301.0;52.0;-844.0;200.0;-32.0;-220.0;540.0
-146.0;151.0;-892.0;287.0;21.0;-94.0;616.0
-93.0;192.0;-890.0;319.0;24.0;12.0;646.0
59.0;324.0;-959.0;390.0;71.0;-48.0;816.0
-63.0;245.0;-885.0;358.0;24.0;108.0;673.0
55.0;212.0;-897.0;305.0;136.0;101.0;832.0
-14.0;226.0;-923.0;278.0;-9.0;138.0;765.0
89.0;240.0;-837.0;-220.0;-372.0;654.0;584.0
730.0;66.0;332.0;90.0;-106.0;352.0;-56.0
533.0;-105.0;612.0;-25.0;-283.0;289.0;-230.0
529.0;229.0;626.0;258.0;-340.0;34.0;478.0
706.0;250.0;402.0;-132.0;-102.0;-378.0;503.0
697.0;60.0;440.0;-19.0;-111.0;256.0;-65.0
766.0;76.0;325.0;-33.0;24.0;328.0;-29.0
775.0;86.0;304.0;-18.0;17.0;334.0;-18.0
780.0;108.0;287.0;2.0;-15.0;334.0;3.0
777.0;113.0;287.0;13.0;-35.0;334.0;10.0
770.0;127.0;264.0;115.0;-51.0;338.0;-23.0
590.0;516.0;-302.0;269.0;654.0;346.0;312.0
774.0;76.0;237.0;1.0;-16.0;406.0;2.0
747.0;46.0;447.0;-168.0;-11.0;642.0;-162.0
502.0;184.0;616.0;-54.0;-55.0;557.0;-19.0
-104.0;49.0;805.0;141.0;-566.0;480.0;4.0
743.0;103.0;341.0;69.0;-17.0;424.0;-9.0
726.0;71.0;381.0;11.0;1.0;332.0;-63.0
727.0;64.0;376.0;-3.0;4.0;323.0;-78.0
733.0;58.0;351.0;-13.0;4.0;315.0;-87.0
766.0;81.0;336.0;-69.0;6.0;297.0;-79.0
773.0;75.0;313.0;-67.0;18.0;297.0;-81.0
781.0;71.0;287.0;-62.0;27.0;295.0;-85.0
788.0;72.0;263.0;-54.0;27.0;291.0;-83.0
792.0;75.0;246.0;-42.0;13.0;289.0;-74.0
792.0;80.0;238.0;-32.0;-11.0;289.0;-65.0
788.0;78.0;225.0;-23.0;-61.0;285.0;-70.0
787.0;70.0;215.0;-21.0;-72.0;278.0;-79.0
779.0;54.0;212.0;-5.0;-68.0;262.0;-89.0
774.0;59.0;226.0;10.0;-54.0;258.0;-90.0
769.0;67.0;250.0;19.0;-37.0;248.0;-88.0
763.0;77.0;278.0;24.0;-23.0;236.0;-79.0
754.0;73.0;320.0;15.0;-12.0;225.0;-82.0
