InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit LUA magneticX;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA magneticY;Accelerometer LUA_ accZ
-179.0;210.0;-781.0;-92.0;813.0;303.0;-137.0;-787.0;429.0
66.0;-298.0;-461.0;-192.0;117.0;839.0;450.0;-151.0;402.0
663.0;248.0;-612.0;704.0;596.0;246.0;-22.0;-513.0;506.0
-579.0;48.0;558.0;-96.0;209.0;448.0;-109.0;330.0;346.0
-569.0;96.0;556.0;-77.0;201.0;452.0;-159.0;366.0;311.0
-568.0;93.0;554.0;-77.0;200.0;452.0;-167.0;366.0;312.0
-315.0;240.0;49.0;-132.0;91.0;347.0;-182.0;-3.0;317.0
-566.0;84.0;563.0;-76.0;202.0;452.0;-173.0;373.0;326.0
-567.0;78.0;561.0;-80.0;199.0;452.0;-161.0;369.0;307.0
-567.0;86.0;560.0;-83.0;196.0;449.0;-168.0;368.0;332.0
-568.0;91.0;557.0;-74.0;203.0;455.0;-167.0;364.0;301.0
-566.0;85.0;562.0;-82.0;198.0;450.0;-163.0;369.0;330.0
-567.0;84.0;563.0;-76.0;201.0;453.0;-132.0;372.0;319.0
-565.0;86.0;561.0;-73.0;202.0;454.0;-134.0;372.0;319.0
-566.0;87.0;561.0;-79.0;199.0;449.0;-166.0;369.0;314.0
-567.0;88.0;562.0;-74.0;198.0;454.0;-168.0;372.0;321.0
98.0;-48.0;-7.0;-192.0;280.0;602.0;10.0;22.0;233.0
-38.0;127.0;-95.0;245.0;-61.0;489.0;-10.0;-77.0;191.0
-188.0;275.0;49.0;7.0;-153.0;417.0;-97.0;31.0;344.0
-219.0;93.0;82.0;114.0;-325.0;341.0;-214.0;237.0;109.0
-561.0;109.0;560.0;-64.0;198.0;457.0;-105.0;378.0;309.0
-568.0;81.0;564.0;-76.0;196.0;448.0;-158.0;379.0;320.0
-567.0;78.0;562.0;-83.0;194.0;446.0;-121.0;377.0;320.0
-580.0;44.0;559.0;-94.0;189.0;447.0;-119.0;335.0;325.0
-566.0;88.0;561.0;-78.0;198.0;451.0;-159.0;370.0;311.0
-589.0;34.0;583.0;-55.0;210.0;452.0;-103.0;367.0;348.0
-567.0;93.0;561.0;-72.0;202.0;454.0;-169.0;370.0;320.0
-566.0;79.0;562.0;-84.0;192.0;445.0;-157.0;378.0;320.0
-556.0;75.0;566.0;-67.0;184.0;444.0;-152.0;386.0;323.0
-584.0;127.0;574.0;-50.0;221.0;464.0;-74.0;360.0;377.0
-590.0;53.0;576.0;-30.0;226.0;470.0;-71.0;357.0;380.0
-554.0;108.0;522.0;-28.0;210.0;447.0;-109.0;336.0;359.0
-555.0;251.0;552.0;-55.0;208.0;568.0;-99.0;286.0;446.0
-565.0;165.0;543.0;-97.0;209.0;455.0;-58.0;330.0;358.0
-587.0;21.0;570.0;-33.0;219.0;466.0;-93.0;356.0;319.0
-576.0;49.0;443.0;-278.0;-22.0;417.0;-93.0;555.0;232.0
-574.0;48.0;585.0;-75.0;178.0;425.0;-92.0;401.0;371.0
-575.0;44.0;587.0;-71.0;181.0;428.0;-122.0;403.0;360.0
-575.0;37.0;584.0;-80.0;176.0;424.0;-112.0;398.0;358.0
-580.0;43.0;582.0;-88.0;187.0;427.0;-129.0;395.0;340.0
-580.0;43.0;579.0;-97.0;183.0;423.0;-121.0;388.0;330.0
-581.0;21.0;579.0;-97.0;183.0;425.0;-87.0;384.0;342.0
-582.0;11.0;580.0;-94.0;190.0;428.0;-120.0;384.0;348.0
-584.0;-2.0;574.0;-97.0;187.0;427.0;-79.0;376.0;355.0
-579.0;-13.0;568.0;-89.0;193.0;430.0;-92.0;368.0;334.0
-555.0;102.0;565.0;-66.0;190.0;448.0;-149.0;391.0;321.0
-431.0;231.0;517.0;158.0;220.0;579.0;-248.0;370.0;336.0
-580.0;86.0;565.0;-87.0;165.0;449.0;-93.0;346.0;308.0
-582.0;45.0;569.0;-79.0;160.0;448.0;-135.0;347.0;312.0
-569.0;94.0;557.0;-78.0;201.0;450.0;-175.0;366.0;323.0
-579.0;-22.0;570.0;-83.0;195.0;430.0;-102.0;367.0;334.0
-580.0;-7.0;567.0;-90.0;192.0;427.0;-51.0;365.0;340.0
-566.0;78.0;553.0;-78.0;199.0;447.0;-142.0;356.0;312.0
-569.0;83.0;556.0;-79.0;201.0;449.0;-169.0;367.0;314.0
-570.0;-6.0;578.0;-85.0;183.0;445.0;-134.0;350.0;281.0
-590.0;15.0;593.0;-60.0;194.0;460.0;-153.0;376.0;321.0
-572.0;173.0;541.0;-112.0;180.0;482.0;-110.0;359.0;253.0
348.0;139.0;-368.0;634.0;570.0;523.0;-163.0;-420.0;390.0
219.0;193.0;-132.0;950.0;241.0;465.0;6.0;60.0;369.0
-537.0;228.0;371.0;3.0;332.0;477.0;336.0;54.0;477.0
-560.0;108.0;559.0;-65.0;202.0;456.0;-150.0;372.0;311.0
-567.0;98.0;555.0;-77.0;200.0;452.0;-157.0;364.0;319.0
-4.0;153.0;230.0;626.0;405.0;662.0;-141.0;332.0;401.0
-565.0;84.0;570.0;-79.0;188.0;444.0;-151.0;384.0;328.0
-567.0;93.0;560.0;-75.0;202.0;455.0;-151.0;365.0;321.0
-587.0;207.0;522.0;-247.0;272.0;587.0;-117.0;225.0;451.0
-566.0;97.0;557.0;-77.0;197.0;451.0;-169.0;366.0;318.0
-581.0;-9.0;567.0;-89.0;193.0;429.0;-84.0;364.0;346.0
-560.0;77.0;556.0;-67.0;197.0;450.0;-160.0;367.0;292.0
-610.0;260.0;384.0;-340.0;350.0;617.0;-251.0;245.0;320.0
-561.0;51.0;555.0;-71.0;195.0;449.0;-163.0;360.0;333.0
-530.0;207.0;466.0;-132.0;286.0;555.0;-251.0;313.0;312.0
-517.0;246.0;502.0;-17.0;275.0;538.0;-303.0;343.0;296.0
-566.0;93.0;558.0;-75.0;197.0;451.0;-173.0;367.0;317.0
-566.0;99.0;558.0;-76.0;197.0;452.0;-161.0;367.0;328.0
-566.0;104.0;559.0;-76.0;198.0;452.0;-157.0;366.0;308.0
-581.0;-3.0;568.0;-86.0;197.0;433.0;-78.0;367.0;349.0
-580.0;65.0;569.0;-101.0;191.0;431.0;-61.0;369.0;359.0
-581.0;45.0;571.0;-107.0;190.0;428.0;-72.0;368.0;359.0
-581.0;15.0;573.0;-102.0;192.0;432.0;-74.0;367.0;358.0
-583.0;35.0;572.0;-85.0;192.0;428.0;-88.0;370.0;359.0
-521.0;73.0;582.0;61.0;-126.0;533.0;-331.0;511.0;452.0
-577.0;-30.0;576.0;-62.0;186.0;430.0;-139.0;386.0;338.0
-544.0;-117.0;624.0;-45.0;146.0;418.0;-128.0;454.0;373.0
-549.0;-33.0;611.0;-45.0;157.0;415.0;-62.0;459.0;340.0
-583.0;62.0;588.0;-33.0;221.0;475.0;-118.0;394.0;348.0
-536.0;143.0;372.0;9.0;343.0;476.0;12.0;48.0;482.0
-589.0;41.0;572.0;-32.0;215.0;477.0;-92.0;381.0;337.0
-589.0;47.0;567.0;-36.0;218.0;476.0;-102.0;368.0;361.0
-581.0;78.0;587.0;-33.0;220.0;475.0;-152.0;390.0;331.0
-563.0;137.0;524.0;-91.0;235.0;477.0;-177.0;323.0;362.0
-565.0;99.0;557.0;-78.0;198.0;452.0;-146.0;367.0;329.0
-679.0;-241.0;795.0;-497.0;-998.0;5.0;294.0;848.0;513.0
-587.0;34.0;568.0;-33.0;222.0;479.0;-125.0;361.0;330.0
-570.0;93.0;553.0;-79.0;201.0;453.0;-174.0;362.0;311.0
-570.0;93.0;554.0;-79.0;201.0;453.0;-181.0;363.0;312.0
-533.0;129.0;369.0;6.0;347.0;475.0;-80.0;35.0;539.0
-568.0;97.0;553.0;-80.0;202.0;452.0;-165.0;361.0;311.0
-570.0;100.0;555.0;-80.0;202.0;453.0;-164.0;361.0;308.0
-580.0;172.0;517.0;-217.0;289.0;581.0;-78.0;204.0;483.0
-569.0;98.0;554.0;-81.0;203.0;455.0;-156.0;361.0;290.0
-667.0;45.0;499.0;-162.0;194.0;608.0;-300.0;97.0;479.0
-526.0;-45.0;393.0;94.0;298.0;668.0;-205.0;222.0;455.0
-546.0;70.0;565.0;-48.0;198.0;451.0;-80.0;340.0;391.0
-565.0;101.0;558.0;-72.0;201.0;453.0;-154.0;368.0;311.0
-546.0;-2.0;424.0;-42.0;118.0;595.0;-56.0;102.0;510.0
-588.0;78.0;563.0;-31.0;224.0;481.0;-110.0;362.0;330.0
-588.0;73.0;561.0;-24.0;223.0;482.0;-121.0;361.0;359.0
-464.0;218.0;475.0;44.0;240.0;603.0;-467.0;379.0;360.0
462.0;313.0;-189.0;476.0;319.0;356.0;-100.0;40.0;439.0
1219.0;227.0;-553.0;117.0;231.0;-19.0;94.0;20.0;967.0
-557.0;100.0;561.0;-64.0;196.0;452.0;-151.0;381.0;321.0
-558.0;100.0;556.0;-69.0;193.0;454.0;-132.0;377.0;328.0
-565.0;82.0;555.0;-75.0;197.0;452.0;-154.0;363.0;319.0
-567.0;104.0;542.0;-81.0;217.0;465.0;-155.0;345.0;320.0
-567.0;111.0;546.0;-81.0;214.0;462.0;-174.0;352.0;319.0
-565.0;83.0;560.0;-69.0;202.0;456.0;-157.0;364.0;308.0
-567.0;85.0;556.0;-74.0;200.0;452.0;-163.0;362.0;303.0
-565.0;82.0;556.0;-77.0;199.0;451.0;-133.0;361.0;327.0
-566.0;76.0;568.0;-83.0;184.0;443.0;-153.0;379.0;330.0
-568.0;92.0;553.0;-78.0;199.0;452.0;-163.0;358.0;323.0
-568.0;115.0;547.0;-83.0;212.0;461.0;-163.0;352.0;322.0
-391.0;152.0;567.0;216.0;29.0;522.0;-61.0;541.0;374.0
-27.0;58.0;-88.0;201.0;-344.0;446.0;-19.0;148.0;442.0
-567.0;109.0;550.0;-84.0;210.0;460.0;-164.0;351.0;330.0
-566.0;72.0;569.0;-78.0;190.0;446.0;-137.0;381.0;329.0
-559.0;60.0;493.0;-66.0;208.0;449.0;-114.0;303.0;371.0
-560.0;63.0;492.0;-84.0;211.0;446.0;-124.0;299.0;376.0
-566.0;113.0;554.0;-86.0;207.0;457.0;-173.0;355.0;305.0
-568.0;105.0;553.0;-87.0;205.0;457.0;-162.0;355.0;330.0
-570.0;93.0;555.0;-87.0;205.0;454.0;-176.0;358.0;317.0
-585.0;75.0;561.0;-25.0;221.0;481.0;-122.0;360.0;350.0
-585.0;73.0;561.0;-19.0;225.0;484.0;-112.0;359.0;343.0
-585.0;68.0;560.0;-26.0;222.0;480.0;-123.0;359.0;336.0
-585.0;72.0;560.0;-23.0;225.0;481.0;-119.0;358.0;343.0
-567.0;97.0;559.0;-76.0;198.0;452.0;-143.0;368.0;313.0
-358.0;182.0;297.0;-178.0;-367.0;467.0;74.0;236.0;335.0
-558.0;-25.0;558.0;-92.0;213.0;456.0;-182.0;315.0;349.0
-85.0;247.0;146.0;255.0;13.0;246.0;-173.0;177.0;287.0
-541.0;21.0;586.0;-28.0;163.0;444.0;-71.0;379.0;327.0
-573.0;97.0;582.0;154.0;-20.0;563.0;-80.0;482.0;291.0
-584.0;72.0;558.0;-22.0;227.0;482.0;-138.0;353.0;340.0
-586.0;67.0;558.0;-18.0;228.0;484.0;-139.0;351.0;347.0
-587.0;55.0;558.0;-20.0;227.0;482.0;-122.0;351.0;332.0
-565.0;80.0;563.0;-79.0;192.0;450.0;-154.0;374.0;320.0
-566.0;85.0;554.0;-79.0;199.0;451.0;-163.0;358.0;297.0
-565.0;45.0;554.0;-111.0;225.0;456.0;-159.0;312.0;329.0
-690.0;45.0;682.0;34.0;160.0;605.0;-213.0;275.0;357.0
-563.0;34.0;554.0;-75.0;201.0;451.0;-147.0;357.0;319.0
-564.0;40.0;491.0;-112.0;225.0;447.0;-122.0;291.0;369.0
-564.0;96.0;570.0;7.0;220.0;495.0;-154.0;395.0;311.0
-584.0;68.0;557.0;-20.0;226.0;482.0;-102.0;352.0;354.0
-565.0;84.0;568.0;-79.0;188.0;444.0;-164.0;379.0;318.0
-570.0;92.0;556.0;-88.0;204.0;454.0;-171.0;357.0;316.0
-569.0;99.0;558.0;-88.0;202.0;453.0;-174.0;359.0;310.0
-567.0;97.0;560.0;-79.0;197.0;450.0;-165.0;370.0;292.0
-585.0;72.0;560.0;-21.0;226.0;482.0;-133.0;351.0;358.0
-533.0;134.0;368.0;11.0;350.0;476.0;-103.0;31.0;563.0
-551.0;26.0;510.0;-19.0;203.0;443.0;-136.0;325.0;388.0
-533.0;147.0;364.0;6.0;353.0;473.0;-110.0;27.0;485.0
-566.0;87.0;565.0;-84.0;187.0;442.0;-153.0;377.0;308.0
-568.0;87.0;554.0;-79.0;200.0;452.0;-165.0;358.0;308.0
-694.0;192.0;32.0;-557.0;698.0;1005.0;-178.0;-139.0;303.0
-569.0;90.0;555.0;-79.0;200.0;451.0;-180.0;359.0;328.0
-568.0;90.0;557.0;-74.0;204.0;456.0;-165.0;360.0;321.0
-533.0;160.0;364.0;7.0;358.0;475.0;-95.0;26.0;438.0
-547.0;168.0;582.0;-102.0;147.0;472.0;-71.0;421.0;328.0
-724.0;-7.0;624.0;-269.0;-178.0;799.0;89.0;655.0;624.0
-544.0;-290.0;377.0;244.0;-67.0;674.0;338.0;743.0;720.0
-358.0;293.0;262.0;50.0;470.0;641.0;-240.0;-16.0;437.0
-530.0;170.0;360.0;6.0;362.0;476.0;-92.0;21.0;422.0
-462.0;498.0;379.0;-498.0;-333.0;423.0;-288.0;470.0;277.0
-571.0;104.0;557.0;-90.0;199.0;451.0;-178.0;360.0;319.0
-594.0;9.0;570.0;-33.0;218.0;463.0;-83.0;356.0;365.0
-614.0;341.0;576.0;59.0;169.0;536.0;-250.0;465.0;344.0
-598.0;-22.0;571.0;-38.0;215.0;462.0;-79.0;358.0;379.0
-571.0;96.0;558.0;-92.0;198.0;450.0;-167.0;361.0;311.0
-572.0;93.0;561.0;-91.0;197.0;449.0;-163.0;363.0;311.0
-571.0;82.0;560.0;-88.0;197.0;449.0;-165.0;362.0;317.0
-568.0;79.0;558.0;-90.0;197.0;450.0;-177.0;362.0;308.0
-570.0;75.0;560.0;-86.0;197.0;451.0;-162.0;362.0;314.0
-568.0;76.0;560.0;-86.0;198.0;451.0;-166.0;365.0;302.0
-569.0;85.0;558.0;-84.0;200.0;453.0;-170.0;365.0;317.0
-586.0;77.0;558.0;-19.0;226.0;482.0;-114.0;352.0;368.0
-569.0;97.0;560.0;-83.0;199.0;452.0;-156.0;367.0;329.0
-570.0;93.0;559.0;-83.0;198.0;453.0;-154.0;368.0;304.0
-568.0;99.0;560.0;-84.0;196.0;452.0;-159.0;369.0;322.0
-580.0;-26.0;586.0;-14.0;201.0;471.0;-134.0;380.0;369.0
-586.0;58.0;561.0;-20.0;224.0;481.0;-132.0;353.0;354.0
-600.0;-10.0;576.0;-34.0;218.0;462.0;-42.0;359.0;390.0
-825.0;-221.0;773.0;-667.0;-494.0;-11.0;303.0;913.0;541.0
-587.0;54.0;559.0;-19.0;227.0;481.0;-116.0;351.0;335.0
-584.0;55.0;559.0;-22.0;225.0;481.0;-83.0;352.0;342.0
-470.0;80.0;259.0;145.0;252.0;694.0;75.0;254.0;543.0
-567.0;90.0;562.0;-83.0;197.0;451.0;-163.0;372.0;304.0
-570.0;94.0;561.0;-83.0;198.0;450.0;-164.0;371.0;310.0
-565.0;82.0;564.0;-78.0;195.0;447.0;-164.0;380.0;324.0
-172.0;163.0;326.0;121.0;248.0;689.0;-71.0;264.0;440.0
-545.0;184.0;486.0;-464.0;-470.0;336.0;-44.0;513.0;300.0
-570.0;90.0;561.0;-82.0;194.0;450.0;-172.0;370.0;314.0
-568.0;87.0;561.0;-83.0;195.0;450.0;-164.0;374.0;321.0
-586.0;59.0;560.0;-22.0;225.0;480.0;-118.0;353.0;345.0
-502.0;439.0;372.0;144.0;323.0;675.0;58.0;266.0;447.0
-571.0;90.0;561.0;-86.0;192.0;448.0;-152.0;374.0;309.0
-570.0;84.0;560.0;-86.0;191.0;447.0;-142.0;373.0;324.0
-570.0;81.0;561.0;-86.0;193.0;448.0;-163.0;374.0;310.0
-570.0;83.0;561.0;-85.0;192.0;447.0;-163.0;373.0;311.0
-564.0;85.0;570.0;-74.0;195.0;448.0;-142.0;382.0;322.0
-572.0;79.0;562.0;-85.0;191.0;447.0;-162.0;371.0;296.0
-571.0;85.0;560.0;-85.0;193.0;449.0;-144.0;371.0;314.0
-572.0;82.0;559.0;-85.0;195.0;448.0;-146.0;371.0;310.0
-569.0;85.0;560.0;-85.0;195.0;450.0;-146.0;370.0;313.0
-570.0;84.0;561.0;-85.0;196.0;449.0;-159.0;369.0;338.0
-571.0;89.0;559.0;-86.0;196.0;449.0;-158.0;367.0;312.0
-601.0;10.0;574.0;-48.0;211.0;456.0;-77.0;359.0;354.0
-604.0;16.0;576.0;-49.0;213.0;458.0;-88.0;362.0;348.0
-569.0;93.0;560.0;-82.0;195.0;450.0;-136.0;367.0;320.0
-568.0;91.0;559.0;-86.0;195.0;451.0;-153.0;366.0;306.0
-571.0;84.0;560.0;-83.0;197.0;451.0;-143.0;366.0;320.0
-569.0;86.0;560.0;-84.0;198.0;450.0;-164.0;366.0;320.0
-568.0;86.0;560.0;-84.0;196.0;452.0;-166.0;367.0;301.0
-603.0;23.0;573.0;-57.0;208.0;454.0;-88.0;358.0;373.0
-586.0;66.0;558.0;-23.0;223.0;480.0;-117.0;354.0;340.0
-584.0;66.0;560.0;-19.0;222.0;481.0;-140.0;356.0;359.0
-585.0;59.0;562.0;-18.0;226.0;482.0;-119.0;355.0;348.0
-585.0;48.0;560.0;-20.0;224.0;481.0;-100.0;355.0;364.0
-568.0;88.0;555.0;-77.0;203.0;452.0;-168.0;358.0;320.0
-584.0;73.0;557.0;-20.0;223.0;483.0;-103.0;354.0;337.0
-585.0;72.0;558.0;-22.0;223.0;483.0;-112.0;356.0;344.0
-581.0;71.0;558.0;-20.0;224.0;483.0;-115.0;355.0;354.0
-604.0;18.0;575.0;-57.0;210.0;455.0;-53.0;358.0;400.0
-567.0;90.0;556.0;-78.0;201.0;453.0;-160.0;361.0;317.0
-581.0;61.0;558.0;-15.0;226.0;485.0;-111.0;355.0;352.0
-581.0;55.0;561.0;-11.0;227.0;486.0;-95.0;357.0;345.0
-582.0;71.0;561.0;-13.0;224.0;486.0;-122.0;357.0;348.0
-579.0;70.0;565.0;-14.0;225.0;486.0;-126.0;370.0;339.0
-608.0;3.0;580.0;-54.0;211.0;456.0;-69.0;359.0;402.0
-573.0;33.0;576.0;2.0;227.0;495.0;-154.0;379.0;337.0
-584.0;64.0;564.0;-17.0;225.0;486.0;-110.0;368.0;339.0
-582.0;86.0;564.0;-13.0;227.0;485.0;-101.0;369.0;346.0
-608.0;-21.0;582.0;-54.0;209.0;452.0;-82.0;358.0;398.0
-581.0;68.0;563.0;-14.0;226.0;487.0;-106.0;368.0;332.0
-605.0;-18.0;577.0;-64.0;204.0;446.0;-103.0;354.0;369.0
-569.0;92.0;561.0;-83.0;196.0;450.0;-154.0;369.0;317.0
-569.0;97.0;562.0;-82.0;193.0;452.0;-146.0;369.0;312.0
-569.0;94.0;560.0;-82.0;195.0;453.0;-164.0;366.0;318.0
-568.0;100.0;561.0;-82.0;197.0;451.0;-154.0;370.0;312.0
-568.0;92.0;559.0;-82.0;198.0;453.0;-172.0;367.0;321.0
-568.0;92.0;559.0;-80.0;200.0;452.0;-152.0;367.0;319.0
-569.0;91.0;559.0;-81.0;199.0;452.0;-166.0;366.0;321.0
-568.0;92.0;558.0;-79.0;201.0;454.0;-177.0;363.0;314.0
-568.0;97.0;557.0;-81.0;201.0;452.0;-182.0;363.0;340.0
-567.0;97.0;556.0;-82.0;201.0;452.0;-157.0;361.0;329.0
-571.0;98.0;556.0;-81.0;201.0;453.0;-149.0;361.0;312.0
-572.0;96.0;557.0;-84.0;201.0;452.0;-185.0;358.0;327.0
-570.0;90.0;555.0;-85.0;200.0;452.0;-162.0;359.0;315.0
-565.0;82.0;563.0;-81.0;191.0;445.0;-145.0;378.0;281.0
-568.0;99.0;555.0;-84.0;201.0;453.0;-180.0;358.0;320.0
-569.0;90.0;556.0;-82.0;202.0;453.0;-179.0;359.0;311.0
-605.0;-18.0;573.0;-64.0;202.0;450.0;-58.0;352.0;367.0
-570.0;89.0;554.0;-82.0;203.0;453.0;-153.0;355.0;311.0
-570.0;97.0;555.0;-82.0;201.0;453.0;-138.0;358.0;320.0
-569.0;96.0;554.0;-80.0;204.0;452.0;-172.0;356.0;309.0
-569.0;96.0;554.0;-81.0;202.0;455.0;-183.0;356.0;313.0
-605.0;4.0;579.0;-52.0;210.0;458.0;-45.0;357.0;379.0
-565.0;80.0;550.0;-78.0;207.0;452.0;-164.0;351.0;341.0
-567.0;43.0;481.0;-119.0;235.0;447.0;-76.0;283.0;379.0
-568.0;31.0;478.0;-117.0;234.0;448.0;-77.0;281.0;368.0
-567.0;15.0;477.0;-120.0;232.0;445.0;-75.0;279.0;348.0
-572.0;-11.0;483.0;-123.0;228.0;444.0;-104.0;271.0;355.0
-582.0;76.0;468.0;-218.0;285.0;500.0;-210.0;158.0;408.0
-578.0;46.0;507.0;-135.0;234.0;448.0;-155.0;282.0;307.0
-601.0;-7.0;573.0;-60.0;209.0;456.0;-75.0;354.0;379.0
-565.0;72.0;551.0;-75.0;211.0;453.0;-146.0;351.0;345.0
-602.0;-5.0;573.0;-55.0;211.0;460.0;-45.0;355.0;380.0
-572.0;102.0;567.0;-15.0;222.0;489.0;-112.0;382.0;346.0
-566.0;57.0;551.0;-71.0;213.0;454.0;-140.0;352.0;315.0
-597.0;36.0;571.0;-55.0;213.0;460.0;-40.0;357.0;397.0
-582.0;78.0;565.0;-15.0;226.0;486.0;-113.0;371.0;340.0
-612.0;32.0;548.0;-384.0;233.0;440.0;-162.0;206.0;368.0
-565.0;58.0;549.0;-78.0;208.0;451.0;-162.0;350.0;323.0
-570.0;81.0;555.0;-80.0;200.0;450.0;-172.0;366.0;308.0
-537.0;-220.0;126.0;52.0;832.0;642.0;410.0;-354.0;562.0
-597.0;51.0;571.0;-44.0;215.0;465.0;-54.0;359.0;380.0
-581.0;64.0;567.0;-8.0;224.0;487.0;-102.0;370.0;350.0
-362.0;-41.0;51.0;-131.0;-177.0;410.0;170.0;92.0;581.0
-280.0;-278.0;81.0;778.0;215.0;1048.0;354.0;381.0;715.0
-581.0;65.0;568.0;-8.0;227.0;488.0;-96.0;369.0;360.0
-568.0;38.0;478.0;-126.0;230.0;445.0;-69.0;283.0;368.0
-581.0;56.0;565.0;-12.0;222.0;487.0;-113.0;369.0;363.0
174.0;254.0;-195.0;890.0;874.0;879.0;-234.0;-351.0;226.0
-597.0;39.0;573.0;-34.0;219.0;470.0;-80.0;361.0;366.0
-897.0;-456.0;740.0;-663.0;-372.0;-325.0;526.0;754.0;643.0
-598.0;30.0;603.0;-342.0;199.0;454.0;117.0;274.0;455.0
-604.0;143.0;546.0;-332.0;216.0;456.0;-138.0;254.0;362.0
-568.0;131.0;547.0;-103.0;209.0;455.0;-116.0;326.0;350.0
-565.0;77.0;561.0;-82.0;189.0;444.0;-155.0;378.0;334.0
-550.0;-12.0;507.0;-17.0;204.0;447.0;-113.0;322.0;391.0
-551.0;-14.0;501.0;-25.0;200.0;447.0;-69.0;311.0;411.0
-570.0;78.0;557.0;-78.0;200.0;450.0;-173.0;368.0;315.0
-570.0;87.0;558.0;-74.0;203.0;452.0;-163.0;368.0;318.0
-592.0;41.0;570.0;-36.0;215.0;468.0;-72.0;363.0;376.0
-631.0;-62.0;607.0;42.0;190.0;648.0;45.0;356.0;390.0
-569.0;88.0;556.0;-79.0;201.0;450.0;-165.0;366.0;305.0
-584.0;33.0;571.0;-28.0;211.0;470.0;-72.0;370.0;353.0
-566.0;80.0;565.0;-77.0;195.0;448.0;-134.0;380.0;328.0
-568.0;97.0;554.0;-81.0;205.0;455.0;-171.0;358.0;308.0
-530.0;553.0;356.0;277.0;396.0;273.0;-359.0;760.0;260.0
-542.0;115.0;570.0;-34.0;197.0;449.0;-132.0;353.0;382.0
-583.0;53.0;572.0;-28.0;207.0;475.0;-90.0;382.0;346.0
-570.0;84.0;557.0;-79.0;200.0;451.0;-172.0;367.0;304.0
-566.0;95.0;567.0;-82.0;192.0;445.0;-153.0;376.0;317.0
-21.0;-323.0;-62.0;176.0;15.0;254.0;-130.0;-182.0;504.0
-425.0;123.0;189.0;224.0;380.0;481.0;-190.0;-139.0;215.0
-509.0;119.0;628.0;-151.0;138.0;507.0;28.0;437.0;438.0
