InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LUA Quaternion1
502.0;244.0;403.0;-83.0;386.0;280.0;126.0
500.0;243.0;403.0;-81.0;388.0;288.0;133.0
494.0;242.0;405.0;-79.0;387.0;297.0;143.0
-504.0;-616.0;726.0;-539.0;323.0;675.0;-246.0
492.0;240.0;401.0;-74.0;389.0;314.0;163.0
497.0;241.0;403.0;-72.0;393.0;320.0;170.0
806.0;117.0;132.0;31.0;46.0;359.0;-50.0
804.0;135.0;106.0;78.0;46.0;369.0;-49.0
803.0;149.0;93.0;104.0;53.0;373.0;-41.0
800.0;156.0;82.0;124.0;64.0;371.0;-30.0
799.0;156.0;79.0;144.0;91.0;368.0;-19.0
799.0;157.0;85.0;147.0;100.0;371.0;-17.0
799.0;156.0;89.0;147.0;108.0;374.0;-17.0
798.0;157.0;91.0;150.0;115.0;377.0;-16.0
798.0;157.0;91.0;153.0;121.0;379.0;-14.0
797.0;159.0;89.0;157.0;128.0;381.0;-12.0
798.0;164.0;70.0;171.0;148.0;384.0;-3.0
799.0;166.0;54.0;174.0;160.0;383.0;3.0
799.0;169.0;36.0;172.0;168.0;380.0;10.0
800.0;169.0;7.0;162.0;167.0;380.0;17.0
800.0;173.0;-6.0;164.0;161.0;389.0;22.0
799.0;188.0;-36.0;183.0;159.0;416.0;45.0
798.0;200.0;-55.0;197.0;165.0;428.0;62.0
800.0;223.0;-85.0;217.0;186.0;447.0;103.0
808.0;238.0;-82.0;218.0;199.0;482.0;139.0
821.0;268.0;-49.0;176.0;232.0;568.0;222.0
816.0;279.0;110.0;137.0;163.0;570.0;154.0
794.0;216.0;2.0;114.0;153.0;513.0;106.0
795.0;220.0;-15.0;114.0;153.0;501.0;96.0
796.0;220.0;-22.0;112.0;148.0;488.0;86.0
799.0;210.0;-12.0;110.0;137.0;483.0;75.0
804.0;215.0;10.0;105.0;122.0;481.0;71.0
808.0;222.0;30.0;95.0;108.0;471.0;67.0
811.0;221.0;44.0;85.0;99.0;460.0;62.0
813.0;215.0;58.0;75.0;96.0;455.0;55.0
815.0;211.0;71.0;68.0;94.0;452.0;48.0
816.0;209.0;82.0;64.0;92.0;450.0;42.0
816.0;203.0;93.0;62.0;88.0;445.0;35.0
815.0;192.0;103.0;59.0;83.0;438.0;26.0
813.0;183.0;112.0;55.0;78.0;428.0;17.0
809.0;173.0;119.0;55.0;73.0;418.0;6.0
806.0;165.0;124.0;59.0;68.0;411.0;-2.0
802.0;158.0;131.0;63.0;57.0;403.0;-10.0
798.0;152.0;144.0;63.0;40.0;391.0;-17.0
791.0;129.0;173.0;48.0;4.0;349.0;-42.0
789.0;119.0;179.0;40.0;-1.0;329.0;-59.0
788.0;109.0;181.0;35.0;4.0;309.0;-76.0
785.0;90.0;206.0;51.0;33.0;294.0;-95.0
779.0;56.0;215.0;2.0;56.0;270.0;-108.0
780.0;65.0;198.0;23.0;46.0;287.0;-96.0
781.0;76.0;175.0;52.0;45.0;311.0;-79.0
781.0;88.0;147.0;77.0;54.0;339.0;-58.0
783.0;99.0;116.0;89.0;69.0;357.0;-35.0
789.0;106.0;66.0;45.0;99.0;348.0;-3.0
790.0;104.0;56.0;8.0;106.0;346.0;6.0
791.0;102.0;64.0;-26.0;105.0;361.0;14.0
793.0;107.0;86.0;-58.0;96.0;384.0;26.0
796.0;118.0;104.0;-94.0;86.0;397.0;34.0
814.0;132.0;90.0;3.0;106.0;418.0;11.0
811.0;134.0;97.0;31.0;88.0;414.0;13.0
808.0;129.0;106.0;40.0;69.0;396.0;8.0
802.0;107.0;112.0;21.0;47.0;343.0;-21.0
799.0;93.0;113.0;6.0;46.0;315.0;-41.0
797.0;84.0;118.0;-4.0;49.0;293.0;-53.0
797.0;80.0;127.0;-2.0;59.0;282.0;-62.0
800.0;83.0;135.0;13.0;80.0;290.0;-65.0
803.0;92.0;139.0;33.0;106.0;302.0;-59.0
807.0;102.0;140.0;50.0;129.0;311.0;-48.0
812.0;108.0;139.0;58.0;149.0;311.0;-39.0
816.0;106.0;134.0;63.0;164.0;312.0;-36.0
819.0;107.0;129.0;63.0;175.0;315.0;-33.0
823.0;104.0;110.0;45.0;188.0;316.0;-33.0
822.0;102.0;94.0;37.0;192.0;316.0;-36.0
821.0;105.0;74.0;40.0;193.0;320.0;-35.0
820.0;112.0;53.0;51.0;189.0;329.0;-28.0
818.0;120.0;30.0;65.0;184.0;336.0;-18.0
815.0;134.0;8.0;85.0;179.0;346.0;-5.0
811.0;148.0;-14.0;110.0;180.0;362.0;14.0
803.0;168.0;-23.0;91.0;182.0;409.0;79.0
811.0;163.0;-7.0;107.0;211.0;405.0;62.0
823.0;181.0;9.0;134.0;237.0;417.0;76.0
827.0;179.0;10.0;133.0;245.0;414.0;75.0
827.0;178.0;9.0;130.0;256.0;409.0;72.0
823.0;178.0;-17.0;127.0;284.0;408.0;71.0
820.0;182.0;-34.0;137.0;282.0;416.0;77.0
817.0;188.0;-53.0;148.0;276.0;424.0;85.0
811.0;196.0;-74.0;163.0;269.0;434.0;96.0
805.0;206.0;-96.0;179.0;266.0;448.0;111.0
796.0;212.0;-123.0;193.0;272.0;464.0;130.0
784.0;219.0;-154.0;195.0;287.0;481.0;147.0
761.0;265.0;-257.0;337.0;324.0;443.0;165.0
761.0;260.0;-257.0;322.0;341.0;456.0;185.0
766.0;253.0;-254.0;282.0;362.0;473.0;206.0
803.0;328.0;-220.0;205.0;379.0;556.0;232.0
505.0;240.0;405.0;-71.0;397.0;328.0;175.0
513.0;236.0;401.0;-74.0;405.0;344.0;188.0
539.0;228.0;406.0;-80.0;429.0;363.0;209.0
581.0;183.0;528.0;-223.0;480.0;273.0;92.0
736.0;208.0;413.0;-125.0;429.0;376.0;293.0
372.0;531.0;-893.0;617.0;-127.0;-313.0;612.0
583.0;623.0;-683.0;575.0;-294.0;-234.0;544.0
448.0;638.0;-797.0;601.0;-42.0;-246.0;541.0
416.0;574.0;-815.0;601.0;-29.0;-431.0;447.0
285.0;523.0;-854.0;400.0;-134.0;-605.0;313.0
-156.0;424.0;-857.0;579.0;159.0;-278.0;405.0
-614.0;72.0;-513.0;487.0;-255.0;-361.0;240.0
758.0;101.0;239.0;75.0;-30.0;301.0;-37.0
746.0;81.0;300.0;115.0;-85.0;387.0;-34.0
756.0;81.0;235.0;65.0;-48.0;348.0;-36.0
769.0;91.0;199.0;29.0;-40.0;370.0;2.0
779.0;87.0;179.0;4.0;-23.0;368.0;17.0
780.0;75.0;198.0;-6.0;-19.0;382.0;12.0
796.0;66.0;70.0;102.0;122.0;240.0;-48.0
795.0;76.0;58.0;62.0;128.0;224.0;-16.0
152.0;-116.0;-806.0;-298.0;565.0;-415.0;49.0
790.0;72.0;77.0;-40.0;118.0;264.0;6.0
824.0;20.0;123.0;-118.0;213.0;289.0;-21.0
790.0;83.0;100.0;-140.0;96.0;335.0;15.0
816.0;78.0;118.0;-7.0;95.0;358.0;20.0
813.0;85.0;142.0;15.0;54.0;342.0;24.0
808.0;83.0;157.0;23.0;18.0;321.0;19.0
804.0;69.0;152.0;17.0;4.0;291.0;2.0
801.0;48.0;136.0;1.0;8.0;254.0;-20.0
799.0;35.0;120.0;-13.0;20.0;218.0;-40.0
816.0;-100.0;-62.0;-245.0;226.0;-531.0;123.0
794.0;55.0;237.0;16.0;84.0;231.0;-18.0
802.0;55.0;229.0;-49.0;139.0;263.0;7.0
815.0;37.0;196.0;-122.0;171.0;260.0;6.0
825.0;64.0;30.0;74.0;232.0;384.0;15.0
925.0;365.0;88.0;68.0;167.0;355.0;303.0
841.0;176.0;117.0;118.0;96.0;346.0;100.0
836.0;160.0;115.0;103.0;85.0;323.0;82.0
831.0;149.0;109.0;86.0;88.0;304.0;66.0
826.0;137.0;118.0;68.0;88.0;288.0;50.0
826.0;136.0;149.0;52.0;85.0;279.0;45.0
815.0;151.0;62.0;30.0;212.0;434.0;83.0
813.0;145.0;33.0;45.0;210.0;425.0;72.0
810.0;143.0;0.0;72.0;209.0;417.0;65.0
788.0;140.0;-112.0;170.0;238.0;386.0;51.0
782.0;151.0;-137.0;207.0;244.0;379.0;54.0
779.0;171.0;-151.0;241.0;242.0;377.0;66.0
779.0;189.0;-153.0;256.0;231.0;374.0;82.0
778.0;197.0;-144.0;232.0;217.0;353.0;99.0
780.0;193.0;-127.0;182.0;207.0;335.0;109.0
799.0;180.0;-28.0;23.0;177.0;395.0;111.0
805.0;174.0;-2.0;3.0;184.0;438.0;100.0
813.0;181.0;20.0;-5.0;194.0;473.0;98.0
825.0;192.0;13.0;87.0;143.0;472.0;103.0
520.0;434.0;-751.0;135.0;-190.0;427.0;772.0
770.0;535.0;-423.0;176.0;-187.0;75.0;697.0
830.0;598.0;-238.0;307.0;-47.0;-106.0;584.0
809.0;398.0;166.0;364.0;127.0;640.0;325.0
798.0;286.0;-41.0;224.0;78.0;467.0;149.0
805.0;286.0;-44.0;220.0;111.0;436.0;127.0
882.0;344.0;13.0;317.0;315.0;430.0;205.0
764.0;242.0;192.0;193.0;-83.0;463.0;117.0
792.0;173.0;104.0;92.0;17.0;318.0;21.0
792.0;170.0;100.0;91.0;21.0;306.0;9.0
796.0;181.0;109.0;108.0;33.0;315.0;13.0
799.0;195.0;121.0;128.0;50.0;334.0;24.0
750.0;406.0;202.0;162.0;-20.0;429.0;-164.0
803.0;215.0;153.0;129.0;74.0;357.0;58.0
803.0;207.0;167.0;117.0;79.0;363.0;53.0
801.0;200.0;175.0;108.0;84.0;370.0;49.0
831.0;176.0;207.0;73.0;104.0;334.0;83.0
845.0;175.0;200.0;69.0;123.0;370.0;48.0
793.0;185.0;176.0;91.0;89.0;375.0;34.0
791.0;183.0;167.0;93.0;88.0;368.0;25.0
804.0;146.0;216.0;85.0;64.0;275.0;-23.0
798.0;186.0;83.0;196.0;4.0;342.0;13.0
798.0;214.0;39.0;239.0;3.0;370.0;45.0
799.0;240.0;1.0;246.0;7.0;386.0;78.0
801.0;259.0;-20.0;210.0;11.0;381.0;116.0
849.0;616.0;-179.0;241.0;-129.0;-153.0;565.0
812.0;280.0;75.0;207.0;99.0;479.0;143.0
806.0;267.0;47.0;200.0;60.0;413.0;120.0
803.0;258.0;57.0;190.0;42.0;388.0;102.0
801.0;255.0;89.0;210.0;58.0;390.0;91.0
748.0;500.0;100.0;344.0;92.0;473.0;58.0
-397.0;371.0;-740.0;602.0;171.0;128.0;377.0
-329.0;372.0;-751.0;573.0;185.0;113.0;368.0
-630.0;175.0;-617.0;264.0;30.0;-121.0;315.0
-341.0;469.0;-822.0;520.0;21.0;7.0;515.0
-273.0;379.0;-766.0;557.0;207.0;74.0;368.0
-182.0;459.0;-868.0;680.0;136.0;47.0;452.0
657.0;-149.0;460.0;-166.0;-130.0;96.0;-319.0
732.0;27.0;206.0;51.0;20.0;255.0;-112.0
735.0;37.0;196.0;64.0;41.0;260.0;-101.0
749.0;109.0;174.0;140.0;157.0;321.0;-16.0
752.0;120.0;170.0;140.0;177.0;338.0;-1.0
759.0;128.0;161.0;134.0;198.0;357.0;12.0
767.0;134.0;148.0;124.0;215.0;373.0;23.0
775.0;142.0;132.0;116.0;227.0;391.0;32.0
782.0;155.0;108.0;114.0;234.0;411.0;44.0
791.0;191.0;1.0;153.0;259.0;476.0;89.0
789.0;208.0;-34.0;170.0;261.0;490.0;107.0
784.0;221.0;-71.0;185.0;265.0;500.0;126.0
767.0;233.0;-146.0;208.0;268.0;515.0;154.0
750.0;243.0;-200.0;221.0;250.0;521.0;170.0
744.0;247.0;-209.0;226.0;230.0;525.0;178.0
739.0;249.0;-204.0;231.0;206.0;530.0;185.0
735.0;252.0;-187.0;236.0;182.0;534.0;192.0
734.0;253.0;-160.0;242.0;160.0;537.0;197.0
735.0;254.0;-128.0;249.0;146.0;540.0;203.0
738.0;256.0;-105.0;258.0;147.0;543.0;208.0
744.0;260.0;-94.0;266.0;167.0;544.0;214.0
785.0;281.0;-97.0;316.0;284.0;545.0;225.0
836.0;379.0;-117.0;326.0;311.0;587.0;242.0
815.0;326.0;-139.0;461.0;336.0;553.0;235.0
826.0;181.0;122.0;161.0;142.0;426.0;101.0
817.0;160.0;122.0;139.0;153.0;406.0;76.0
808.0;141.0;133.0;125.0;168.0;394.0;60.0
799.0;128.0;167.0;113.0;173.0;388.0;49.0
784.0;362.0;-288.0;345.0;345.0;596.0;309.0
811.0;359.0;-191.0;222.0;150.0;486.0;174.0
816.0;255.0;-68.0;209.0;208.0;516.0;174.0
800.0;232.0;-8.0;142.0;199.0;496.0;155.0
856.0;259.0;28.0;181.0;274.0;512.0;176.0
800.0;218.0;29.0;126.0;191.0;490.0;143.0
796.0;190.0;92.0;94.0;174.0;472.0;119.0
793.0;175.0;118.0;79.0;162.0;461.0;104.0
788.0;142.0;156.0;51.0;117.0;436.0;68.0
775.0;96.0;186.0;24.0;44.0;380.0;5.0
770.0;78.0;189.0;28.0;32.0;367.0;-19.0
762.0;57.0;186.0;36.0;21.0;333.0;-62.0
758.0;52.0;187.0;31.0;12.0;302.0;-81.0
725.0;-33.0;288.0;-98.0;-122.0;238.0;-208.0
742.0;-1.0;249.0;-50.0;-55.0;278.0;-131.0
790.0;23.0;245.0;-101.0;13.0;306.0;-85.0
747.0;31.0;247.0;-16.0;5.0;337.0;-90.0
746.0;46.0;249.0;3.0;39.0;360.0;-75.0
781.0;76.0;205.0;14.0;145.0;332.0;-59.0
794.0;99.0;163.0;38.0;156.0;339.0;-38.0
798.0;111.0;135.0;63.0;164.0;353.0;-21.0
800.0;125.0;106.0;92.0;176.0;377.0;0.0
801.0;145.0;75.0;122.0;188.0;407.0;25.0
801.0;165.0;42.0;142.0;199.0;435.0;52.0
801.0;181.0;9.0;140.0;205.0;452.0;77.0
800.0;189.0;-20.0;112.0;206.0;455.0;94.0
797.0;189.0;-42.0;63.0;205.0;451.0;100.0
798.0;179.0;-39.0;-111.0;162.0;388.0;73.0
798.0;179.0;-37.0;-141.0;154.0;358.0;68.0
797.0;177.0;-39.0;-153.0;158.0;341.0;64.0
797.0;178.0;-41.0;-149.0;164.0;338.0;61.0
799.0;184.0;-41.0;-122.0;168.0;362.0;61.0
801.0;194.0;-36.0;-70.0;165.0;411.0;67.0
804.0;197.0;-32.0;-5.0;163.0;472.0;76.0
806.0;195.0;-33.0;50.0;172.0;518.0;84.0
820.0;182.0;-38.0;98.0;180.0;509.0;93.0
823.0;181.0;-19.0;97.0;169.0;496.0;89.0
828.0;182.0;6.0;96.0;160.0;484.0;86.0
794.0;122.0;209.0;100.0;166.0;384.0;44.0
779.0;50.0;248.0;58.0;132.0;347.0;-30.0
782.0;64.0;226.0;83.0;148.0;360.0;-20.0
786.0;78.0;204.0;98.0;160.0;367.0;-7.0
791.0;84.0;183.0;97.0;169.0;366.0;1.0
790.0;85.0;148.0;81.0;196.0;403.0;3.0
791.0;99.0;172.0;45.0;184.0;471.0;3.0
789.0;83.0;175.0;77.0;67.0;351.0;-88.0
746.0;395.0;-51.0;114.0;660.0;370.0;368.0
774.0;59.0;226.0;10.0;-54.0;258.0;-90.0
812.0;188.0;-47.0;88.0;190.0;528.0;91.0
809.0;191.0;-41.0;78.0;185.0;532.0;89.0
752.0;4.0;319.0;-110.0;-6.0;278.0;-144.0
-314.0;-653.0;749.0;-640.0;-452.0;-508.0;-755.0
860.0;232.0;22.0;142.0;250.0;415.0;92.0
804.0;292.0;-161.0;130.0;288.0;514.0;178.0
778.0;224.0;-255.0;35.0;408.0;505.0;212.0
791.0;74.0;174.0;77.0;60.0;360.0;-95.0
781.0;107.0;256.0;64.0;73.0;352.0;-38.0
772.0;59.0;299.0;43.0;134.0;347.0;10.0
771.0;38.0;295.0;18.0;127.0;331.0;-11.0
-755.0;-206.0;-284.0;-32.0;-325.0;-594.0;-138.0
808.0;683.0;-129.0;230.0;-167.0;-256.0;461.0
441.0;281.0;675.0;322.0;-348.0;125.0;553.0
82.0;590.0;-914.0;572.0;-136.0;-192.0;585.0
406.0;361.0;702.0;172.0;-336.0;-5.0;587.0
-445.0;263.0;-600.0;508.0;423.0;332.0;755.0
-508.0;341.0;-654.0;298.0;276.0;214.0;570.0
787.0;272.0;143.0;133.0;246.0;675.0;258.0
784.0;94.0;228.0;58.0;47.0;291.0;-93.0
782.0;91.0;248.0;54.0;55.0;282.0;-93.0
779.0;52.0;229.0;-5.0;69.0;264.0;-114.0
798.0;118.0;107.0;-125.0;84.0;403.0;39.0
815.0;120.0;80.0;-79.0;130.0;405.0;11.0
-438.0;292.0;-771.0;433.0;245.0;140.0;675.0
-310.0;400.0;-749.0;450.0;401.0;273.0;633.0
147.0;689.0;-780.0;647.0;592.0;726.0;709.0
-144.0;315.0;-828.0;654.0;251.0;155.0;619.0
-140.0;590.0;-915.0;641.0;357.0;-126.0;596.0
833.0;376.0;171.0;-40.0;213.0;75.0;133.0
-57.0;426.0;-895.0;484.0;423.0;240.0;775.0
-9.0;655.0;-812.0;651.0;546.0;-357.0;603.0
-26.0;796.0;-997.0;632.0;-76.0;-267.0;48.0
-223.0;486.0;-749.0;564.0;324.0;142.0;621.0
760.0;225.0;370.0;176.0;52.0;348.0;33.0
775.0;434.0;60.0;267.0;241.0;534.0;39.0
845.0;204.0;202.0;13.0;184.0;509.0;157.0
873.0;5.0;336.0;-266.0;243.0;173.0;0.0
817.0;69.0;83.0;-74.0;147.0;381.0;12.0
793.0;68.0;95.0;-195.0;94.0;383.0;11.0
710.0;-63.0;390.0;-206.0;53.0;85.0;-196.0
763.0;77.0;278.0;24.0;-23.0;236.0;-79.0
769.0;67.0;250.0;19.0;-37.0;248.0;-88.0
835.0;190.0;26.0;99.0;159.0;475.0;90.0
830.0;192.0;150.0;75.0;196.0;381.0;52.0
776.0;55.0;254.0;4.0;81.0;261.0;-113.0
748.0;165.0;-326.0;-179.0;419.0;567.0;254.0
861.0;49.0;334.0;-74.0;155.0;242.0;-126.0
-572.0;278.0;-577.0;289.0;229.0;207.0;502.0
730.0;399.0;-57.0;124.0;679.0;377.0;370.0
-610.0;267.0;-571.0;414.0;139.0;196.0;547.0
-701.0;208.0;-499.0;305.0;218.0;125.0;499.0
208.0;-471.0;794.0;-526.0;-414.0;-355.0;-636.0
854.0;344.0;7.0;277.0;333.0;576.0;271.0
-373.0;292.0;-769.0;384.0;340.0;233.0;535.0
-100.0;-454.0;910.0;-601.0;100.0;251.0;-658.0
615.0;331.0;-65.0;37.0;713.0;377.0;370.0
747.0;396.0;244.0;161.0;207.0;335.0;311.0
-466.0;416.0;-750.0;455.0;189.0;411.0;654.0
792.0;531.0;-135.0;475.0;273.0;777.0;466.0
812.0;137.0;196.0;-63.0;99.0;260.0;-30.0
688.0;388.0;81.0;62.0;655.0;320.0;309.0
805.0;59.0;187.0;2.0;66.0;273.0;-90.0
800.0;61.0;202.0;0.0;76.0;291.0;-80.0
775.0;72.0;296.0;54.0;135.0;357.0;15.0
880.0;114.0;270.0;3.0;151.0;354.0;-3.0
688.0;644.0;-661.0;620.0;116.0;725.0;743.0
796.0;58.0;215.0;-3.0;82.0;314.0;-73.0
773.0;33.0;291.0;7.0;122.0;325.0;-21.0
774.0;32.0;286.0;3.0;116.0;323.0;-31.0
831.0;282.0;140.0;226.0;198.0;476.0;136.0
812.0;266.0;196.0;181.0;143.0;376.0;120.0
746.0;455.0;204.0;236.0;117.0;488.0;3.0
127.0;-470.0;886.0;-631.0;-17.0;-377.0;-662.0
791.0;52.0;224.0;-5.0;92.0;335.0;-64.0
783.0;322.0;258.0;257.0;57.0;616.0;204.0
788.0;51.0;232.0;-4.0;100.0;352.0;-49.0
793.0;98.0;254.0;-21.0;134.0;436.0;-28.0
775.0;108.0;291.0;48.0;86.0;377.0;-18.0
805.0;297.0;-183.0;113.0;307.0;537.0;188.0
839.0;176.0;238.0;-6.0;147.0;683.0;148.0
881.0;310.0;234.0;-29.0;130.0;317.0;221.0
827.0;42.0;64.0;2.0;224.0;351.0;-6.0
597.0;-53.0;589.0;-75.0;-191.0;180.0;-155.0
783.0;156.0;226.0;-61.0;279.0;397.0;91.0
774.0;76.0;237.0;1.0;-16.0;406.0;2.0
791.0;71.0;187.0;71.0;51.0;364.0;-94.0
468.0;-299.0;651.0;-309.0;-311.0;-79.0;-465.0
590.0;435.0;-129.0;196.0;713.0;388.0;436.0
792.0;74.0;201.0;65.0;47.0;366.0;-86.0
852.0;421.0;-176.0;364.0;367.0;660.0;363.0
136.0;247.0;-871.0;-225.0;-368.0;642.0;610.0
799.0;110.0;104.0;-146.0;92.0;411.0;40.0
-518.0;491.0;641.0;395.0;-553.0;654.0;430.0
811.0;101.0;355.0;60.0;134.0;377.0;-126.0
813.0;118.0;82.0;-112.0;129.0;403.0;20.0
849.0;220.0;-5.0;65.0;258.0;443.0;96.0
803.0;284.0;174.0;226.0;107.0;395.0;122.0
832.0;79.0;349.0;47.0;177.0;268.0;-145.0
816.0;78.0;335.0;85.0;165.0;322.0;-162.0
887.0;400.0;-69.0;421.0;340.0;672.0;332.0
720.0;450.0;-447.0;326.0;423.0;622.0;375.0
780.0;108.0;287.0;2.0;-15.0;334.0;3.0
720.0;264.0;409.0;237.0;-99.0;516.0;79.0
828.0;406.0;-32.0;32.0;317.0;249.0;115.0
626.0;583.0;-365.0;606.0;566.0;751.0;567.0
800.0;50.0;355.0;-170.0;87.0;641.0;-189.0
855.0;122.0;-127.0;-11.0;130.0;419.0;70.0
840.0;150.0;-179.0;-2.0;157.0;444.0;99.0
502.0;184.0;616.0;-54.0;-55.0;557.0;-19.0
845.0;382.0;5.0;-9.0;243.0;232.0;75.0
-211.0;492.0;-745.0;535.0;521.0;477.0;708.0
827.0;195.0;44.0;-9.0;215.0;501.0;100.0
-859.0;161.0;-102.0;94.0;-172.0;380.0;35.0
-151.0;442.0;-848.0;774.0;154.0;153.0;781.0
-785.0;-433.0;315.0;-366.0;-458.0;-699.0;-472.0
816.0;245.0;31.0;96.0;471.0;512.0;176.0
-729.0;277.0;-558.0;324.0;-316.0;218.0;539.0
-330.0;313.0;-628.0;406.0;625.0;487.0;757.0
815.0;67.0;77.0;-114.0;148.0;385.0;9.0
601.0;254.0;642.0;-30.0;427.0;585.0;535.0
787.0;70.0;215.0;-21.0;-72.0;278.0;-79.0
-197.0;309.0;-826.0;503.0;121.0;292.0;872.0
312.0;557.0;-889.0;607.0;149.0;652.0;789.0
836.0;222.0;139.0;71.0;398.0;484.0;145.0
740.0;8.0;232.0;-8.0;-50.0;250.0;-132.0
752.0;49.0;324.0;-20.0;13.0;194.0;-98.0
