NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.ActPosition;MotorData.Motor_Pos1reached
1;0;0;0;232261;0
1;0;0;0;232261;0
1;0;0;0;232261;0
1;0;0;0;228984;0
1;0;0;0;242179;0
1;0;0;0;235451;0
1;0;0;0;233537;0
1;0;0;0;233537;0
1;0;0;0;237220;0
1;0;0;0;237220;0
1;0;0;0;243397;0
1;0;0;0;232348;0
1;0;0;0;230347;0
1;0;0;0;236582;0
1;0;0;0;242991;0
1;0;0;0;238119;0
1;0;0;0;238119;0
1;0;0;0;229303;0
1;0;0;0;235799;0
1;0;0;0;235799;0
1;0;0;0;238902;0
1;0;0;0;228868;0
1;0;0;0;234697;0
1;0;0;0;238148;0
1;0;0;0;238148;0
1;0;0;0;240497;0
1;0;0;0;237394;0
1;0;0;0;237394;0
1;0;0;0;230985;0
1;0;0;0;231130;0
1;0;0;0;241222;0
1;0;0;0;241222;0
1;0;0;0;235074;0
1;0;0;0;235074;0
1;0;0;0;229158;0
1;0;0;0;235074;0
1;0;0;0;228984;0
1;0;0;0;230347;0
1;0;0;0;228868;0
1;0;0;0;235335;0
1;0;0;0;241338;0
1;0;0;0;241338;0
1;0;0;0;230347;0
1;0;0;0;230347;0
1;0;0;0;239801;0
1;0;0;0;239801;0
1;0;0;0;243455;0
1;0;0;0;232551;0
1;0;0;0;239192;0
1;0;0;0;238264;0
1;0;0;0;238264;0
1;0;0;0;231942;0
1;0;0;0;242295;0
1;0;0;0;242295;0
1;0;0;0;238670;0
1;0;0;0;232899;0
1;0;0;0;232899;0
1;0;0;0;229796;0
1;0;0;0;231072;0
1;0;0;0;237220;0
1;0;0;0;234175;0
1;0;0;0;234175;0
1;0;0;0;237220;0
1;0;0;0;243774;0
1;0;0;0;237220;0
1;0;0;0;243629;0
1;0;0;0;242556;0
1;0;0;0;235973;0
1;0;0;0;235973;0
1;0;0;0;232493;0
1;0;0;0;229709;0
1;0;0;0;236350;0
1;0;0;0;236350;0
1;0;0;0;239453;0
1;0;0;0;235480;0
1;0;0;0;242121;0
1;0;0;0;240671;0
1;0;0;0;240671;0
1;0;0;0;234175;0
1;0;0;0;234175;0
1;0;0;0;242933;0
1;0;0;0;242933;0
1;0;0;0;239656;0
1;0;0;0;233102;0
1;0;0;0;243716;0
1;0;0;0;237133;0
1;0;0;0;237133;0
1;0;0;0;233218;0
1;0;0;0;233102;0
1;0;0;0;236756;0
1;0;0;0;236756;0
1;0;0;0;228694;0
1;0;0;0;228694;0
1;0;0;0;234697;0
1;0;0;0;237974;0
1;0;0;0;236756;0
1;0;0;0;243397;0
1;0;0;0;243861;0
1;0;0;0;243861;0
1;0;0;0;237220;0
1;0;0;0;231391;0
1;0;0;0;231391;0
1;0;0;0;231391;0
1;0;0;0;240758;0
1;0;0;0;233856;0
1;0;0;0;230347;0
1;0;0;0;237452;0
1;0;0;0;240758;0
1;0;0;0;233392;0
1;0;0;0;243716;0
1;0;0;0;243716;0
1;0;0;0;237075;0
1;0;0;0;233711;0
1;0;0;0;236814;0
1;0;0;0;242817;0
1;0;0;0;243223;0
1;0;0;0;236437;0
1;0;0;0;236437;0
1;0;0;0;229941;0
1;0;0;0;235538;0
1;0;0;0;241947;0
1;0;0;0;241947;0
1;0;0;0;233305;0
1;0;0;0;242121;0
1;0;0;0;238380;0
1;0;0;0;234871;0
1;0;0;0;229013;0
1;0;0;0;232551;0
1;0;0;0;238554;0
1;0;0;0;238554;0
1;0;0;0;238554;0
1;0;0;0;242382;0
1;0;0;0;229013;0
1;0;0;0;229013;0
1;0;0;0;232870;0
1;0;0;0;236292;0
1;0;0;0;236292;0
1;0;0;0;235799;0
1;0;0;0;242701;0
1;0;0;0;240758;0
1;0;0;0;237539;0
1;0;0;0;231797;0
1;0;0;0;231797;0
1;0;0;0;231536;0
1;0;0;0;235538;0
1;0;0;0;230492;0
1;0;0;0;238902;0
1;0;0;0;238902;0
1;0;0;0;230492;0
1;0;0;0;236669;0
1;0;0;0;239801;0
1;0;0;0;241396;0
1;0;0;0;230666;0
1;0;0;0;234581;0
1;0;0;0;240758;0
1;0;0;0;238902;0
1;0;0;0;232986;0
1;0;0;0;229303;0
1;0;0;0;239714;0
1;0;0;0;228984;0
1;0;0;0;228984;0
1;0;0;0;235538;0
1;0;0;0;235538;0
1;0;0;0;238583;0
1;0;0;0;239714;0
1;0;0;0;233798;0
1;0;0;0;229709;0
1;0;0;0;241396;0
1;0;0;0;230028;0
1;0;0;0;235944;0
1;0;0;0;239308;0
1;0;0;0;239308;0
1;0;0;0;233392;0
1;0;0;0;236495;0
1;0;0;0;236495;0
1;0;0;0;243861;0
1;0;0;0;234378;0
1;0;0;0;234378;0
1;0;0;0;238757;0
1;0;0;0;238757;0
1;0;0;0;228839;0
1;0;0;0;243948;0
1;0;0;0;244441;0
1;0;0;0;166257;0
1;0;0;0;218254;0
1;0;0;0;246674;0
1;0;0;0;185223;0
1;0;0;0;28971;0
1;0;0;0;228259;0
1;0;0;0;228433;0
1;0;0;0;244586;0
1;0;0;0;244586;0
1;0;0;0;194909;0
1;0;0;0;244789;0
1;0;0;0;245224;0
1;0;0;0;244876;0
1;0;0;0;202333;0
1;0;0;0;244499;0
1;0;0;0;244267;0
1;0;0;0;224547;0
1;0;0;0;226171;0
1;0;0;0;208423;0
1;0;0;0;227476;0
1;0;0;0;140012;0
1;0;0;0;244354;0
1;0;0;0;153468;0
1;0;0;0;244354;0
1;0;0;0;176668;0
1;0;0;0;221531;0
1;0;0;0;213237;0
1;0;0;0;228433;0
1;0;0;0;244412;0
1;0;0;0;244412;0
1;0;0;0;228433;0
1;0;0;0;243948;0
1;0;0;0;227940;0
1;0;0;0;244470;0
1;0;0;0;228433;0
1;0;0;0;260014;0
1;0;0;0;254736;0
1;0;0;0;251314;0
1;0;0;0;248414;0
1;0;0;0;380335;0
