MotorData.IsAcceleration;NVL_Recv_Storage.GL_LightBarrier;NVL_Send_Storage.ActivateStorage;MotorData.Motor_Pos2reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Storage.GL_I_Slider_OUT;NVL_Recv_Storage.GL_I_Slider_IN;NVL_Recv_Storage.GL_I_ProcessStarted;PLC_PRG.Gripper;MotorData.Motor_Pos3reached
0;1;0;0;0;2;7;0;1;0;0;0
0;1;0;0;0;3;10;0;1;0;0;1
0;1;0;0;0;4;0;0;1;0;0;0
0;1;0;0;0;3;10;0;1;0;0;1
0;1;0;0;0;-3;-4;0;1;0;0;1
0;1;0;0;0;2;-4;0;1;0;0;1
0;1;0;0;0;2;-4;0;1;0;0;1
0;1;0;0;0;2;-9;0;1;0;0;0
0;1;0;0;0;-3;7;0;1;0;0;0
0;1;0;0;0;0;8;0;1;0;0;1
0;1;0;0;0;5;9;1;0;1;0;1
0;1;0;0;0;5;9;1;0;1;0;1
0;1;0;0;0;4;-5;0;1;0;0;0
0;1;0;0;0;-1;-8;1;0;1;0;1
0;1;0;0;0;-3;7;0;1;0;0;0
0;1;0;0;0;-2;8;0;1;0;0;1
0;1;0;0;0;-2;8;0;1;0;0;1
0;1;0;0;0;0;10;0;1;0;0;1
0;1;0;0;0;0;7;0;1;0;0;0
0;1;0;0;0;0;8;0;1;0;0;1
0;1;0;0;0;3;9;0;1;0;0;1
0;1;0;0;0;-5;-8;1;0;1;0;1
0;1;0;0;0;-2;-5;1;0;1;0;1
0;1;0;0;0;-1;-6;0;1;0;0;1
0;1;0;0;0;-1;-6;0;1;0;0;1
0;1;0;0;0;-1;-10;0;1;0;0;1
0;1;0;0;0;-3;-8;1;0;1;0;1
0;1;0;0;0;-3;-6;1;0;1;0;1
0;1;0;0;0;0;-9;0;1;0;0;0
0;1;0;0;0;0;-9;0;1;0;0;0
0;1;0;0;0;-1;-5;0;1;0;0;0
0;1;0;0;0;-2;-8;0;1;0;0;1
0;1;0;0;0;-3;-6;0;1;0;0;1
0;1;0;0;0;4;0;0;1;0;0;0
0;1;0;0;0;3;-5;0;1;0;0;0
0;1;0;0;0;-3;0;0;1;0;0;1
0;1;0;0;0;0;-5;0;1;0;0;0
0;1;0;0;0;-5;-3;0;1;0;0;1
0;1;0;0;0;-5;-3;0;1;0;0;1
0;1;0;0;0;-1;-10;0;1;0;0;1
0;1;0;0;0;4;-5;0;1;0;0;0
0;1;0;0;0;2;-10;0;1;0;0;1
0;1;0;0;0;2;-10;0;1;0;0;1
0;1;0;0;0;3;-2;0;1;0;0;1
0;1;0;0;0;4;-5;0;1;0;0;0
0;1;0;0;0;-1;-10;0;1;0;0;1
0;1;0;0;0;-1;-10;0;1;0;0;1
0;1;0;0;0;1;7;0;1;0;0;0
0;1;0;0;0;3;0;0;1;0;0;1
0;1;0;0;0;3;0;0;1;0;0;1
0;1;0;0;0;1;9;0;1;0;0;1
0;1;0;0;0;-2;10;0;1;0;0;1
0;1;0;0;0;0;-5;0;1;0;0;0
0;1;0;0;0;0;10;1;0;1;0;1
0;1;0;0;0;1;7;0;1;0;0;0
0;1;0;0;0;-3;-8;0;1;0;0;1
0;1;0;0;0;1;8;1;0;1;0;1
0;1;0;0;0;0;7;1;0;1;0;1
0;1;0;0;0;1;-6;0;1;0;0;1
0;1;0;0;0;6;6;1;0;0;0;1
0;1;0;0;0;6;6;1;0;0;0;1
0;1;0;0;0;-3;-11;0;1;0;0;1
0;1;0;0;0;3;12;1;0;1;0;1
0;1;0;0;0;-3;0;0;1;0;0;0
0;1;0;0;0;-3;8;0;1;0;0;1
0;1;0;0;0;-1;-10;1;0;1;0;1
0;1;0;0;0;1;-4;1;0;1;0;1
0;1;0;0;0;-1;7;0;1;0;0;0
0;1;0;0;0;-1;7;0;1;0;0;0
0;1;0;0;0;-1;7;0;1;0;0;0
0;1;0;0;0;-3;-4;0;1;0;0;1
0;1;0;0;0;0;8;1;0;1;0;1
0;1;0;0;0;0;-9;0;1;0;0;0
0;1;0;0;0;-4;-4;0;1;0;0;1
0;1;0;0;0;3;7;0;1;0;0;0
0;1;0;0;0;0;7;0;1;0;0;0
0;1;0;0;0;0;7;0;1;0;0;0
0;1;0;0;0;-4;-8;0;1;0;0;1
0;1;0;0;0;-4;-8;0;1;0;0;1
0;1;0;0;0;0;-10;0;1;0;0;1
0;1;0;0;0;1;-6;1;0;1;0;1
0;1;0;0;0;-3;-6;0;1;0;0;1
0;1;0;0;0;-3;-6;0;1;0;0;1
0;1;0;0;0;2;7;0;1;0;0;0
0;1;0;0;0;0;-9;0;1;0;0;0
0;1;0;0;0;-2;-7;0;1;0;0;1
0;1;0;0;0;2;10;1;0;1;0;1
0;1;0;0;0;0;-5;1;0;1;0;1
0;1;0;0;0;-5;-8;0;1;0;0;1
0;1;0;0;0;-1;-6;0;1;0;0;1
0;1;0;0;0;0;-5;1;0;1;0;1
0;1;0;0;0;-3;9;1;0;0;0;1
0;1;0;0;0;-3;-12;1;0;0;0;1
0;1;0;0;0;2;11;1;0;0;0;1
0;1;0;0;0;2;11;1;0;0;0;1
0;1;0;0;0;2;11;1;0;0;0;1
0;1;0;0;0;0;7;1;0;0;0;1
0;1;0;0;0;1;-6;0;0;0;0;1
0;1;0;0;0;0;7;0;1;0;0;0
0;1;0;0;0;0;7;0;1;0;0;0
0;1;0;0;0;-2;-10;0;1;0;0;1
0;1;0;0;0;0;8;1;0;1;0;1
0;1;0;0;0;0;8;1;0;1;0;1
0;1;0;0;0;-3;-8;0;1;0;0;1
0;1;0;0;0;-3;-6;0;1;0;0;1
0;1;0;0;0;3;12;1;0;1;0;1
0;1;0;0;0;-3;3;0;1;0;0;1
0;1;0;0;0;-3;3;0;1;0;0;1
0;1;0;0;0;-3;3;0;1;0;0;1
0;1;0;0;0;1;8;1;0;1;0;1
0;1;0;0;0;1;8;1;0;1;0;1
0;1;0;0;0;-2;-8;0;1;0;0;1
0;1;0;0;0;-2;-8;0;1;0;0;1
0;1;1;0;0;3;6;0;0;1;0;1
0;1;0;0;0;-5;-6;0;1;0;1;1
0;1;0;0;0;0;-5;0;1;0;0;0
0;1;0;0;0;5;9;0;1;0;1;1
0;1;0;0;0;5;9;0;1;0;1;1
0;1;0;0;0;3;6;1;0;1;0;1
0;1;0;0;0;0;7;1;0;1;0;1
0;1;0;0;0;0;7;1;0;1;0;1
0;1;0;0;0;4;6;1;0;1;0;1
0;1;0;0;0;3;8;0;1;0;0;1
0;1;0;0;0;1;8;0;1;0;0;1
0;1;0;0;0;1;8;0;1;0;0;1
0;1;0;0;0;2;8;0;1;0;0;1
0;1;0;0;0;0;-5;0;1;0;0;0
0;1;0;0;0;2;8;0;1;0;0;1
0;1;0;0;0;3;12;0;1;0;0;1
0;1;0;0;0;3;12;0;1;0;0;1
0;1;0;0;0;4;4;0;1;0;0;1
0;1;0;0;0;4;4;0;1;0;0;1
0;1;0;0;0;4;8;0;1;0;0;1
0;1;0;0;0;4;9;0;1;0;0;1
0;1;0;0;0;1;10;0;1;0;0;1
0;1;0;0;0;1;10;0;1;0;0;1
0;1;0;0;0;3;12;0;1;0;0;1
0;1;0;0;0;-1;-9;0;1;0;0;0
0;1;0;0;0;1;7;0;1;0;0;0
0;1;0;0;0;3;8;0;1;0;0;1
0;1;0;0;0;2;-5;0;1;0;0;0
0;1;0;0;0;2;-5;0;1;0;0;0
0;1;0;0;0;4;10;0;1;0;0;1
0;1;0;0;0;2;10;0;1;0;0;1
0;1;0;0;0;2;12;0;1;0;0;1
0;1;0;0;0;2;12;0;1;0;0;1
0;1;0;0;0;2;-6;0;1;0;0;1
0;1;0;0;0;2;11;0;1;0;0;1
0;1;0;0;0;3;0;0;1;0;0;1
0;1;0;0;0;0;12;0;1;0;0;1
0;1;0;0;0;0;12;0;1;0;0;1
0;1;0;0;0;-1;11;0;1;0;0;1
0;1;0;0;0;2;10;0;1;0;0;1
0;1;0;0;0;2;12;0;1;0;0;1
0;1;0;0;0;2;10;0;1;0;0;1
0;1;0;0;0;4;-4;0;1;0;0;1
0;1;0;0;0;3;11;0;1;0;0;1
0;1;0;0;0;3;0;0;1;0;0;1
0;1;0;0;0;1;-5;0;1;0;0;0
0;1;0;0;0;4;5;0;1;0;0;1
0;1;0;0;0;2;7;0;1;0;0;1
0;1;0;0;0;1;8;0;1;0;0;1
0;1;0;0;0;1;12;1;0;1;0;1
0;1;0;0;0;3;8;1;0;1;0;1
0;1;0;0;0;3;8;1;0;1;0;1
0;1;0;0;0;3;8;1;0;1;0;1
0;1;0;0;0;2;9;0;1;0;0;1
0;1;0;0;0;3;9;0;1;0;0;1
0;1;0;0;0;3;12;1;0;1;0;1
0;1;0;0;0;2;12;0;1;0;0;1
0;1;0;0;0;3;9;0;1;0;0;1
0;1;0;0;0;6;8;0;0;0;0;1
0;1;0;0;0;0;13;0;1;0;0;1
0;1;0;0;0;6;11;0;1;0;0;1
0;1;1;0;0;6;9;0;0;1;0;1
0;1;1;0;0;6;9;0;0;1;0;1
0;1;0;0;0;0;12;0;1;0;0;0
0;1;0;0;0;0;12;0;1;0;0;0
0;1;0;0;0;0;12;0;1;0;0;0
0;1;0;0;0;-1;12;0;1;0;0;0
0;1;0;0;0;0;12;0;1;0;0;0
0;1;0;0;0;2;13;1;0;1;0;1
0;1;0;0;0;0;12;0;1;0;0;0
0;1;0;0;0;3;13;1;0;1;0;1
0;1;0;0;0;0;12;0;1;0;0;0
0;1;0;0;0;5;12;0;1;0;0;1
0;1;0;0;0;6;11;0;1;0;0;1
0;1;0;0;0;5;11;0;1;0;0;1
0;1;0;0;0;5;11;0;1;0;0;1
0;1;0;0;0;5;11;0;1;0;0;1
0;1;0;0;0;3;13;0;1;0;0;1
0;1;0;0;85260;141;506;0;1;0;1;0
0;1;0;0;0;2;13;0;1;0;0;1
0;1;0;0;0;2;13;0;1;0;0;1
0;1;0;0;0;-1;12;0;1;0;0;0
0;1;0;0;0;4;13;1;0;1;0;1
0;1;0;0;0;0;12;0;1;0;0;0
0;1;0;0;0;7;7;0;1;1;0;1
0;1;0;0;0;3;13;0;1;0;0;1
0;1;0;0;0;-4;-12;0;1;0;0;1
0;1;0;0;0;-1;-13;0;1;0;0;1
0;1;0;0;0;5;12;1;0;1;0;1
0;1;0;0;0;5;12;1;0;1;0;1
0;1;0;0;0;-1;12;0;1;0;0;0
0;1;0;0;0;4;13;0;1;0;0;1
0;1;0;0;0;6;11;0;1;0;0;1
0;1;0;0;0;-3;9;1;0;1;0;1
0;1;0;0;0;-3;9;1;0;1;0;1
0;1;0;0;0;-3;9;1;0;1;0;1
0;1;0;0;0;5;12;0;1;0;0;1
0;1;0;0;0;1;-13;0;1;0;0;1
0;1;0;0;-70876;-92;-433;0;1;0;1;0
0;1;0;0;0;-3;-13;0;1;0;0;1
0;1;0;0;0;-1;12;0;1;0;0;0
0;1;0;0;0;2;13;1;0;1;0;1
0;1;0;0;-88885;-62;-463;0;1;0;1;0
0;1;0;0;0;-4;8;0;1;0;0;1
0;0;1;0;0;3;13;0;0;1;0;1
0;1;0;0;0;6;10;0;1;0;0;1
0;1;0;0;0;2;13;0;1;0;0;1
0;1;0;0;0;-1;12;0;1;0;0;0
0;1;0;0;0;4;12;0;1;0;0;1
0;1;0;0;0;3;14;0;1;0;0;1
0;1;0;0;0;4;13;0;1;0;0;1
0;1;0;0;0;4;13;0;1;0;0;1
0;1;0;0;0;4;13;0;1;0;0;1
0;1;0;0;0;4;-8;0;1;0;0;1
0;1;0;0;0;1;13;0;1;0;0;1
0;1;0;0;0;3;14;0;1;0;0;1
0;1;0;0;0;-3;-15;0;1;0;0;1
0;1;0;0;0;6;13;0;1;0;0;1
0;1;0;0;0;5;14;0;1;0;0;1
0;1;0;0;0;4;14;1;0;1;0;1
0;1;0;0;0;3;16;0;1;0;0;1
0;1;0;0;0;3;15;0;1;0;0;1
0;1;0;0;0;7;12;0;1;0;0;1
0;1;0;0;0;5;14;0;1;0;1;0
0;1;0;0;0;78;354;0;1;0;1;0
0;1;0;0;0;1;14;0;1;0;0;1
0;1;0;0;0;1;14;0;1;0;0;1
0;1;0;0;57739;58;800;0;1;0;1;0
0;1;0;0;0;1;15;1;0;0;0;1
0;1;0;0;0;3;25;0;1;0;0;1
0;1;0;0;78358;37;505;0;1;0;1;0
0;1;0;0;0;7;10;0;1;0;0;1
0;1;0;0;0;6;17;1;0;1;0;1
0;1;0;0;0;2;15;0;1;0;0;1
0;1;0;0;0;-1;16;0;1;0;0;0
0;1;0;0;0;1;15;0;1;0;0;1
0;1;0;0;0;3;15;0;1;0;0;1
0;1;0;0;0;7;22;1;0;1;0;1
0;1;0;0;0;7;10;1;0;1;0;1
0;1;0;0;0;4;14;0;1;0;0;1
0;1;0;0;0;4;14;0;1;0;0;1
0;1;1;0;0;3;14;0;1;1;0;1
0;1;0;0;0;4;17;0;1;0;0;1
0;1;0;0;0;0;14;0;1;0;1;1
0;1;0;0;66265;160;457;0;1;0;1;0
0;1;0;0;-95642;-26;-300;0;1;0;1;0
0;1;0;0;0;2;15;1;0;1;0;1
0;1;0;0;0;5;13;0;1;0;0;1
0;1;0;0;0;2;15;0;1;0;0;1
0;1;0;0;0;2;15;0;1;0;0;1
0;1;0;0;0;2;15;1;0;1;0;1
0;1;0;0;0;3;16;0;1;0;0;1
0;1;0;0;0;6;13;1;0;1;0;1
0;1;0;0;0;3;17;0;1;0;0;1
0;1;1;0;0;5;13;0;1;1;0;1
0;1;0;0;0;4;15;0;1;0;0;1
0;1;0;0;0;3;16;0;1;0;0;1
0;1;0;0;0;6;27;0;1;0;0;1
0;1;0;0;81983;163;278;0;1;0;1;0
0;1;0;0;0;5;-9;0;1;0;0;0
0;1;0;0;0;-3;-15;1;0;1;0;1
0;1;1;0;0;5;13;0;1;1;0;1
0;1;0;0;0;5;13;0;1;1;0;1
0;1;0;0;0;-3;-18;1;0;1;0;1
0;1;0;0;0;5;-9;0;1;0;0;0
0;1;0;0;75458;66;366;0;1;0;1;0
0;1;0;0;0;7;12;0;1;0;0;1
0;1;0;0;0;7;12;0;1;0;0;1
0;1;0;0;0;1;-15;0;1;0;0;1
0;1;0;0;0;-1;20;0;1;1;0;0
0;1;0;0;0;-3;-19;1;0;1;0;1
0;1;0;0;0;6;12;1;0;1;0;1
0;1;0;0;0;3;15;0;1;0;0;1
0;1;0;0;0;-3;-19;1;0;1;0;1
0;1;0;0;0;-3;-17;1;0;1;0;1
0;1;0;0;0;3;17;1;0;1;0;1
0;1;0;0;0;3;15;0;1;0;0;1
0;1;0;0;89755;71;479;0;1;0;1;0
0;1;0;0;-83462;-132;-364;0;1;0;0;0
0;1;0;0;0;5;17;0;1;0;0;1
0;1;0;0;0;12;16;0;1;0;0;1
0;1;0;0;0;-2;-16;0;1;0;0;1
0;1;0;0;0;7;13;0;1;0;0;1
0;1;0;0;0;4;15;0;1;0;0;1
0;1;0;0;0;3;16;0;1;0;0;1
0;1;0;0;0;6;16;0;1;0;0;1
0;1;0;0;0;6;15;0;1;0;0;1
0;1;0;0;0;-3;-17;1;0;1;0;1
0;1;0;0;0;5;15;1;0;0;0;1
0;1;0;0;0;5;15;1;0;0;0;1
0;1;0;0;0;3;16;1;0;1;0;1
0;1;0;0;0;3;16;0;1;0;0;1
0;1;0;0;0;0;14;0;1;0;0;1
0;1;0;0;0;0;14;0;1;0;0;1
0;1;0;0;0;5;13;0;1;0;0;1
0;1;0;0;0;3;16;0;1;0;0;1
0;1;0;0;0;4;14;0;1;0;0;1
0;1;0;0;0;6;32;0;1;0;0;1
0;1;1;0;0;6;15;0;1;1;0;1
0;1;1;0;0;6;15;0;1;1;0;1
0;1;0;0;0;1;15;0;1;0;0;1
0;1;1;0;0;2;16;0;0;1;0;1
0;1;0;0;0;2;20;0;1;0;0;1
0;1;0;0;0;2;17;0;1;0;0;1
0;1;0;0;0;6;20;0;1;0;0;1
0;1;0;0;0;3;17;1;0;1;0;1
0;1;0;0;0;5;15;1;0;1;0;1
0;1;0;0;0;3;17;1;0;1;0;1
0;1;0;0;0;3;17;1;0;1;0;1
0;1;0;0;0;2;15;1;0;1;0;1
0;1;0;0;0;-3;-18;1;0;1;0;1
0;1;0;0;0;-3;-18;1;0;1;0;1
0;1;0;0;0;-4;-16;1;0;1;0;1
0;1;0;0;72587;179;425;0;1;0;1;0
0;1;0;0;96309;50;389;0;1;0;1;0
0;1;0;0;70151;125;389;0;1;0;1;0
0;1;0;0;0;-1;14;0;0;0;0;1
0;1;0;0;0;-2;-17;0;1;0;0;1
0;1;0;0;-78735;-100;-347;0;1;0;0;0
0;1;0;0;0;-5;-18;0;1;0;0;1
0;1;0;0;0;4;15;1;0;1;0;1
0;1;0;0;0;4;15;1;0;1;0;1
0;1;0;0;0;4;15;0;1;0;0;1
0;1;0;0;0;-3;-18;0;1;0;0;1
0;1;0;0;0;-2;-17;0;1;0;0;1
0;1;0;0;0;3;16;1;0;1;0;1
0;1;0;0;0;3;16;1;0;1;0;1
0;1;0;0;0;-1;-16;0;1;0;0;1
0;1;0;0;0;-2;13;1;0;0;0;1
0;1;0;0;0;-1;-16;0;1;0;0;1
0;1;0;0;0;-1;-16;0;1;0;0;1
0;1;0;0;0;-4;-17;0;1;0;0;1
0;1;0;0;0;-1;13;1;0;1;0;1
0;1;0;0;0;-1;13;1;0;1;0;1
0;1;0;0;0;-3;-18;0;1;0;0;1
0;1;0;0;0;6;43;0;1;0;0;1
0;1;0;0;0;3;15;1;0;0;0;1
0;1;0;0;0;3;15;1;0;0;0;1
0;1;0;0;0;5;13;0;1;0;0;1
0;1;0;0;-74936;-66;-276;0;1;0;1;0
0;1;0;0;0;1;14;0;1;0;0;1
0;1;0;0;0;6;15;0;1;0;0;1
0;1;0;0;0;-3;-17;0;1;0;0;1
0;1;0;0;0;-3;-17;0;1;0;0;1
0;1;0;0;0;-1;-16;0;1;0;0;1
0;1;0;0;0;-2;-15;1;0;1;0;1
0;1;0;0;0;3;17;1;0;1;0;1
0;1;0;0;-65308;-50;-374;0;1;0;1;0
0;1;0;0;0;-3;-21;0;1;0;0;1
0;1;0;0;0;-38;-180;0;1;0;1;0
0;1;0;1;0;-33;-152;0;1;0;0;0
0;1;0;0;0;-3;-24;0;1;0;0;1
