InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-229.0;-439.0;48.0;-311.0;135.0;253.0;31.0;-359.0
8.0;-216.0;71.0;-163.0;70.0;201.0;-72.0;-174.0
-5.0;-224.0;66.0;-196.0;97.0;185.0;-76.0;-185.0
-11.0;-228.0;61.0;-229.0;125.0;175.0;-78.0;-191.0
-13.0;-232.0;56.0;-260.0;153.0;165.0;-75.0;-192.0
-11.0;-231.0;49.0;-287.0;178.0;156.0;-69.0;-190.0
-6.0;-226.0;41.0;-307.0;201.0;150.0;-60.0;-188.0
50.0;-212.0;-11.0;-302.0;233.0;150.0;23.0;-183.0
61.0;-219.0;-48.0;-269.0;217.0;156.0;75.0;-181.0
104.0;172.0;-277.0;22.0;170.0;-520.0;183.0;14.0
-21.0;97.0;-304.0;-82.0;259.0;-449.0;243.0;-81.0
-91.0;-277.0;89.0;-172.0;17.0;171.0;18.0;-175.0
6.0;-230.0;88.0;-257.0;92.0;211.0;-38.0;-174.0
2.0;-239.0;85.0;-287.0;117.0;196.0;-38.0;-181.0
0.0;-246.0;81.0;-312.0;142.0;180.0;-37.0;-187.0
47.0;-270.0;39.0;-289.0;144.0;130.0;19.0;-227.0
52.0;-266.0;46.0;-268.0;119.0;137.0;22.0;-216.0
63.0;-259.0;43.0;-256.0;109.0;155.0;32.0;-194.0
-8.0;-250.0;55.0;-303.0;121.0;166.0;33.0;-226.0
-11.0;-256.0;55.0;-326.0;142.0;148.0;23.0;-237.0
-9.0;-261.0;54.0;-349.0;161.0;135.0;16.0;-245.0
52.0;-255.0;51.0;-304.0;121.0;170.0;56.0;-192.0
58.0;-249.0;41.0;-266.0;96.0;184.0;72.0;-184.0
-137.0;-355.0;27.0;-330.0;132.0;35.0;112.0;-255.0
-136.0;-353.0;28.0;-329.0;130.0;36.0;111.0;-254.0
-137.0;-250.0;48.0;-185.0;-35.0;170.0;48.0;-207.0
-136.0;-352.0;29.0;-328.0;129.0;38.0;110.0;-252.0
-135.0;-351.0;30.0;-326.0;127.0;40.0;109.0;-251.0
-135.0;-350.0;32.0;-324.0;125.0;42.0;108.0;-249.0
-135.0;-350.0;33.0;-323.0;123.0;43.0;107.0;-247.0
-136.0;-349.0;33.0;-321.0;120.0;45.0;106.0;-246.0
-138.0;-349.0;32.0;-319.0;119.0;47.0;107.0;-245.0
-162.0;-372.0;10.0;-347.0;153.0;38.0;132.0;-260.0
-160.0;-371.0;15.0;-348.0;153.0;42.0;125.0;-256.0
-153.0;-369.0;25.0;-347.0;150.0;43.0;111.0;-249.0
-151.0;-369.0;26.0;-345.0;148.0;41.0;110.0;-249.0
-149.0;-369.0;25.0;-345.0;146.0;39.0;110.0;-250.0
-150.0;-371.0;24.0;-342.0;144.0;37.0;113.0;-251.0
-150.0;-372.0;20.0;-341.0;144.0;33.0;117.0;-253.0
-150.0;-373.0;17.0;-340.0;144.0;32.0;122.0;-255.0
-151.0;-373.0;15.0;-339.0;143.0;32.0;126.0;-256.0
-148.0;-370.0;12.0;-341.0;146.0;29.0;132.0;-259.0
-147.0;-369.0;12.0;-343.0;149.0;30.0;132.0;-259.0
-147.0;-368.0;10.0;-345.0;152.0;30.0;132.0;-259.0
-148.0;-368.0;10.0;-348.0;155.0;30.0;132.0;-259.0
-163.0;-373.0;22.0;-331.0;134.0;37.0;115.0;-252.0
-159.0;-370.0;27.0;-328.0;130.0;40.0;111.0;-250.0
-154.0;-365.0;31.0;-326.0;126.0;44.0;105.0;-246.0
-149.0;-360.0;35.0;-323.0;123.0;48.0;101.0;-243.0
-145.0;-356.0;37.0;-322.0;121.0;52.0;98.0;-240.0
-135.0;-350.0;41.0;-314.0;110.0;61.0;95.0;-234.0
-136.0;-351.0;40.0;-315.0;110.0;60.0;96.0;-234.0
-137.0;-352.0;39.0;-315.0;110.0;58.0;97.0;-234.0
-137.0;-352.0;39.0;-315.0;110.0;59.0;97.0;-234.0
-137.0;-351.0;40.0;-314.0;108.0;61.0;97.0;-233.0
-136.0;-351.0;40.0;-313.0;107.0;62.0;97.0;-232.0
-136.0;-351.0;41.0;-314.0;107.0;63.0;97.0;-232.0
-135.0;-350.0;41.0;-314.0;107.0;63.0;96.0;-231.0
-145.0;-361.0;37.0;-326.0;122.0;55.0;103.0;-238.0
-144.0;-361.0;37.0;-325.0;122.0;54.0;103.0;-238.0
-143.0;-360.0;38.0;-325.0;121.0;53.0;103.0;-238.0
-98.0;-335.0;92.0;-283.0;74.0;165.0;-16.0;-228.0
-93.0;-334.0;88.0;-288.0;81.0;166.0;-11.0;-229.0
-87.0;-335.0;86.0;-293.0;87.0;163.0;-4.0;-231.0
-83.0;-337.0;86.0;-294.0;89.0;157.0;0.0;-235.0
-81.0;-338.0;88.0;-289.0;87.0;149.0;2.0;-239.0
-79.0;-339.0;91.0;-282.0;84.0;141.0;2.0;-243.0
-78.0;-340.0;93.0;-276.0;81.0;134.0;2.0;-246.0
-142.0;-359.0;38.0;-324.0;121.0;53.0;103.0;-238.0
-141.0;-358.0;38.0;-325.0;121.0;53.0;103.0;-238.0
-140.0;-358.0;37.0;-325.0;121.0;53.0;104.0;-238.0
-140.0;-358.0;37.0;-326.0;122.0;54.0;104.0;-238.0
-139.0;-357.0;38.0;-326.0;122.0;54.0;103.0;-237.0
-139.0;-356.0;40.0;-326.0;121.0;55.0;102.0;-237.0
-49.0;-282.0;107.0;-295.0;84.0;191.0;-15.0;-228.0
-55.0;-284.0;105.0;-294.0;86.0;191.0;-9.0;-230.0
-58.0;-285.0;105.0;-291.0;86.0;191.0;-4.0;-230.0
-58.0;-285.0;107.0;-285.0;83.0;191.0;-2.0;-230.0
-56.0;-284.0;110.0;-278.0;79.0;190.0;-1.0;-230.0
-53.0;-283.0;113.0;-271.0;73.0;188.0;-2.0;-231.0
-50.0;-282.0;116.0;-263.0;67.0;185.0;-2.0;-232.0
-47.0;-280.0;119.0;-256.0;61.0;182.0;-3.0;-234.0
-139.0;-355.0;41.0;-326.0;121.0;56.0;101.0;-236.0
-151.0;-373.0;47.0;-339.0;134.0;60.0;96.0;-231.0
-152.0;-373.0;49.0;-338.0;134.0;61.0;94.0;-231.0
-150.0;-372.0;50.0;-338.0;132.0;61.0;92.0;-230.0
-149.0;-372.0;53.0;-337.0;132.0;62.0;89.0;-229.0
-148.0;-372.0;55.0;-335.0;129.0;61.0;86.0;-229.0
-148.0;-372.0;56.0;-334.0;128.0;61.0;85.0;-229.0
-31.0;-281.0;88.0;-221.0;38.0;145.0;24.0;-262.0
-32.0;-282.0;81.0;-225.0;42.0;142.0;28.0;-265.0
-33.0;-282.0;76.0;-228.0;45.0;141.0;30.0;-267.0
-34.0;-282.0;71.0;-232.0;48.0;140.0;31.0;-270.0
-35.0;-282.0;66.0;-237.0;53.0;139.0;32.0;-273.0
-36.0;-281.0;60.0;-243.0;59.0;138.0;34.0;-276.0
-49.0;-305.0;78.0;-265.0;81.0;151.0;16.0;-264.0
-62.0;-312.0;74.0;-280.0;85.0;150.0;20.0;-266.0
-72.0;-318.0;71.0;-292.0;92.0;146.0;26.0;-264.0
-78.0;-322.0;64.0;-299.0;99.0;142.0;29.0;-262.0
-81.0;-323.0;59.0;-307.0;104.0;140.0;29.0;-261.0
-82.0;-320.0;56.0;-317.0;110.0;144.0;30.0;-258.0
-80.0;-315.0;54.0;-324.0;116.0;152.0;29.0;-256.0
-76.0;-311.0;55.0;-327.0;120.0;160.0;28.0;-255.0
-75.0;-311.0;56.0;-328.0;122.0;163.0;29.0;-257.0
-77.0;-312.0;56.0;-327.0;124.0;160.0;30.0;-259.0
-78.0;-314.0;55.0;-326.0;125.0;155.0;32.0;-262.0
-76.0;-315.0;56.0;-324.0;125.0;151.0;36.0;-263.0
-40.0;-305.0;61.0;-248.0;67.0;122.0;53.0;-279.0
-49.0;-304.0;3.0;-301.0;126.0;113.0;78.0;-301.0
-49.0;-305.0;1.0;-307.0;131.0;109.0;77.0;-304.0
-46.0;-304.0;1.0;-312.0;135.0;109.0;75.0;-304.0
-53.0;-321.0;28.0;-299.0;119.0;124.0;67.0;-286.0
-58.0;-324.0;35.0;-294.0;115.0;129.0;64.0;-283.0
-63.0;-325.0;43.0;-291.0;111.0;135.0;60.0;-279.0
-67.0;-327.0;52.0;-290.0;109.0;143.0;52.0;-278.0
-67.0;-328.0;61.0;-286.0;114.0;146.0;53.0;-265.0
-63.0;-327.0;58.0;-284.0;117.0;148.0;55.0;-261.0
-66.0;-331.0;56.0;-285.0;119.0;146.0;55.0;-264.0
-70.0;-335.0;52.0;-293.0;126.0;144.0;59.0;-267.0
-76.0;-341.0;44.0;-309.0;136.0;139.0;62.0;-271.0
-81.0;-350.0;42.0;-327.0;144.0;130.0;64.0;-272.0
-84.0;-358.0;38.0;-340.0;155.0;120.0;65.0;-272.0
-80.0;-362.0;20.0;-314.0;142.0;105.0;109.0;-283.0
-78.0;-360.0;23.0;-306.0;135.0;103.0;107.0;-285.0
-75.0;-357.0;26.0;-299.0;128.0;103.0;104.0;-287.0
-70.0;-351.0;29.0;-293.0;124.0;104.0;100.0;-288.0
-65.0;-345.0;29.0;-291.0;122.0;105.0;99.0;-289.0
-59.0;-339.0;27.0;-291.0;122.0;105.0;99.0;-289.0
-54.0;-334.0;23.0;-292.0;123.0;106.0;100.0;-291.0
-50.0;-329.0;20.0;-293.0;124.0;107.0;100.0;-292.0
-48.0;-324.0;17.0;-294.0;125.0;108.0;100.0;-294.0
-47.0;-321.0;12.0;-297.0;127.0;107.0;100.0;-296.0
-48.0;-319.0;6.0;-302.0;131.0;108.0;101.0;-298.0
-48.0;-316.0;1.0;-307.0;135.0;109.0;103.0;-300.0
-46.0;-314.0;-4.0;-311.0;139.0;110.0;104.0;-301.0
-44.0;-311.0;-9.0;-314.0;143.0;111.0;105.0;-301.0
-42.0;-308.0;-15.0;-319.0;149.0;110.0;108.0;-302.0
-40.0;-303.0;-22.0;-325.0;155.0;110.0;112.0;-302.0
-35.0;-299.0;-28.0;-330.0;161.0;110.0;116.0;-302.0
-31.0;-297.0;-34.0;-335.0;166.0;110.0;119.0;-302.0
-43.0;-306.0;-20.0;-319.0;150.0;113.0;119.0;-305.0
-45.0;-307.0;-16.0;-316.0;147.0;114.0;116.0;-303.0
-46.0;-308.0;-12.0;-315.0;145.0;116.0;114.0;-301.0
-46.0;-306.0;-9.0;-315.0;146.0;123.0;111.0;-296.0
-43.0;-304.0;-6.0;-318.0;148.0;132.0;108.0;-290.0
-44.0;-306.0;1.0;-321.0;150.0;140.0;104.0;-287.0
-147.0;-370.0;54.0;-333.0;127.0;63.0;87.0;-229.0
-146.0;-369.0;52.0;-332.0;126.0;64.0;90.0;-229.0
-145.0;-369.0;51.0;-331.0;126.0;65.0;93.0;-230.0
-144.0;-367.0;49.0;-330.0;125.0;66.0;95.0;-230.0
-144.0;-366.0;49.0;-329.0;124.0;66.0;96.0;-231.0
-142.0;-363.0;49.0;-328.0;122.0;67.0;97.0;-231.0
-140.0;-361.0;49.0;-326.0;121.0;69.0;97.0;-231.0
-138.0;-357.0;49.0;-324.0;120.0;71.0;97.0;-230.0
-136.0;-354.0;49.0;-324.0;119.0;72.0;97.0;-230.0
-134.0;-352.0;48.0;-324.0;119.0;73.0;98.0;-231.0
-132.0;-349.0;47.0;-324.0;118.0;73.0;98.0;-231.0
-131.0;-347.0;46.0;-323.0;118.0;74.0;99.0;-231.0
-130.0;-346.0;45.0;-324.0;119.0;74.0;100.0;-232.0
-129.0;-345.0;44.0;-325.0;121.0;73.0;101.0;-233.0
-82.0;-348.0;67.0;-316.0;110.0;174.0;56.0;-238.0
-78.0;-350.0;60.0;-313.0;107.0;167.0;65.0;-240.0
-74.0;-351.0;56.0;-308.0;102.0;159.0;70.0;-242.0
-69.0;-352.0;54.0;-304.0;97.0;150.0;71.0;-243.0
-63.0;-353.0;53.0;-300.0;93.0;142.0;70.0;-244.0
-58.0;-355.0;53.0;-299.0;91.0;134.0;69.0;-246.0
-55.0;-355.0;54.0;-298.0;88.0;127.0;67.0;-250.0
-54.0;-354.0;56.0;-297.0;87.0;121.0;64.0;-254.0
-51.0;-351.0;56.0;-296.0;87.0;119.0;61.0;-256.0
-46.0;-348.0;57.0;-295.0;88.0;119.0;58.0;-256.0
-42.0;-345.0;59.0;-295.0;89.0;121.0;56.0;-255.0
-40.0;-344.0;62.0;-294.0;90.0;122.0;55.0;-255.0
-41.0;-345.0;63.0;-294.0;93.0;123.0;54.0;-254.0
-46.0;-346.0;65.0;-296.0;95.0;125.0;55.0;-253.0
-51.0;-347.0;66.0;-298.0;98.0;129.0;55.0;-251.0
-57.0;-349.0;66.0;-299.0;100.0;134.0;55.0;-251.0
-64.0;-350.0;66.0;-301.0;102.0;138.0;56.0;-252.0
-69.0;-351.0;65.0;-300.0;102.0;143.0;58.0;-250.0
-71.0;-348.0;65.0;-298.0;100.0;148.0;58.0;-248.0
-129.0;-345.0;43.0;-326.0;122.0;73.0;101.0;-233.0
-130.0;-346.0;44.0;-325.0;121.0;70.0;101.0;-235.0
-130.0;-347.0;44.0;-326.0;120.0;68.0;101.0;-236.0
-123.0;-336.0;80.0;-301.0;87.0;75.0;59.0;-230.0
-120.0;-335.0;81.0;-300.0;86.0;74.0;58.0;-230.0
-118.0;-333.0;83.0;-299.0;85.0;74.0;57.0;-230.0
-115.0;-331.0;86.0;-298.0;84.0;72.0;53.0;-229.0
-112.0;-329.0;89.0;-297.0;81.0;72.0;47.0;-228.0
-108.0;-326.0;91.0;-296.0;79.0;75.0;42.0;-227.0
-106.0;-322.0;93.0;-296.0;78.0;77.0;39.0;-225.0
-106.0;-320.0;91.0;-296.0;79.0;79.0;38.0;-223.0
-107.0;-318.0;91.0;-297.0;79.0;82.0;38.0;-222.0
-108.0;-317.0;91.0;-295.0;78.0;86.0;37.0;-221.0
-110.0;-315.0;91.0;-294.0;76.0;91.0;38.0;-219.0
-113.0;-315.0;91.0;-293.0;74.0;94.0;38.0;-216.0
-116.0;-315.0;90.0;-292.0;72.0;97.0;40.0;-214.0
-120.0;-315.0;89.0;-292.0;71.0;101.0;41.0;-213.0
-122.0;-314.0;87.0;-291.0;70.0;108.0;42.0;-213.0
-98.0;-328.0;64.0;-308.0;104.0;36.0;47.0;-234.0
-92.0;-323.0;68.0;-302.0;98.0;38.0;43.0;-235.0
-89.0;-320.0;72.0;-296.0;91.0;41.0;40.0;-236.0
-88.0;-318.0;75.0;-291.0;84.0;45.0;38.0;-235.0
-90.0;-317.0;77.0;-285.0;78.0;51.0;38.0;-233.0
-93.0;-316.0;78.0;-279.0;74.0;58.0;39.0;-230.0
-97.0;-316.0;78.0;-275.0;70.0;66.0;42.0;-227.0
-102.0;-315.0;78.0;-273.0;67.0;75.0;45.0;-224.0
-109.0;-315.0;77.0;-272.0;65.0;83.0;47.0;-223.0
-116.0;-316.0;77.0;-272.0;63.0;90.0;48.0;-221.0
-122.0;-315.0;79.0;-273.0;61.0;98.0;48.0;-219.0
-126.0;-315.0;80.0;-274.0;62.0;104.0;48.0;-216.0
-129.0;-314.0;80.0;-278.0;63.0;110.0;49.0;-214.0
-130.0;-312.0;80.0;-283.0;64.0;114.0;52.0;-211.0
-129.0;-309.0;81.0;-286.0;64.0;117.0;51.0;-209.0
-127.0;-308.0;82.0;-287.0;65.0;118.0;48.0;-208.0
-125.0;-308.0;84.0;-288.0;66.0;117.0;46.0;-208.0
-49.0;-272.0;46.0;-457.0;171.0;223.0;22.0;-189.0
-151.0;-373.0;14.0;-338.0;142.0;30.0;128.0;-258.0
-159.0;-376.0;23.0;-353.0;152.0;34.0;125.0;-254.0
-106.0;-318.0;-15.0;-495.0;266.0;182.0;64.0;-241.0
-380.0;-299.0;-94.0;-282.0;44.0;178.0;192.0;-141.0
-14.0;-266.0;44.0;-105.0;-15.0;198.0;58.0;-183.0
-115.0;262.0;-255.0;-5.0;198.0;-622.0;163.0;-327.0
-67.0;260.0;-205.0;63.0;124.0;-672.0;115.0;-224.0
82.0;-180.0;80.0;-276.0;68.0;272.0;-34.0;-110.0
-35.0;-265.0;91.0;-71.0;-24.0;261.0;-53.0;-125.0
96.0;-180.0;59.0;-216.0;67.0;275.0;-4.0;-75.0
22.0;-173.0;173.0;-171.0;-50.0;215.0;-61.0;-111.0
-49.0;-293.0;27.0;-370.0;208.0;82.0;8.0;-276.0
-96.0;-324.0;54.0;-410.0;252.0;-13.0;-94.0;-308.0
-47.0;-302.0;11.0;-391.0;246.0;46.0;40.0;-291.0
-44.0;-336.0;-35.0;-383.0;250.0;0.0;101.0;-324.0
-402.0;-613.0;-151.0;-603.0;662.0;137.0;279.0;-556.0
-230.0;-332.0;15.0;-206.0;-4.0;154.0;93.0;-218.0
-219.0;-324.0;20.0;-205.0;-8.0;145.0;85.0;-217.0
-30.0;-337.0;99.0;-261.0;32.0;124.0;36.0;-258.0
-33.0;-340.0;96.0;-244.0;17.0;118.0;42.0;-262.0
-488.0;-521.0;-9.0;-326.0;140.0;17.0;145.0;-499.0
80.0;-259.0;63.0;-274.0;72.0;79.0;74.0;-264.0
89.0;-266.0;41.0;-220.0;79.0;184.0;38.0;-233.0
-25.0;-254.0;152.0;-39.0;-68.0;168.0;-121.0;-195.0
-23.0;-243.0;80.0;-130.0;29.0;181.0;-78.0;-196.0
-76.0;-364.0;48.0;-237.0;30.0;114.0;139.0;-278.0
-27.0;-246.0;84.0;-156.0;48.0;163.0;-94.0;-205.0
-24.0;-248.0;87.0;-184.0;67.0;149.0;-107.0;-208.0
-383.0;-637.0;-69.0;-462.0;294.0;753.0;198.0;-155.0
28.0;-202.0;77.0;-126.0;42.0;232.0;-72.0;-148.0
2.0;-218.0;32.0;-321.0;221.0;148.0;-47.0;-186.0
526.0;366.0;-275.0;23.0;258.0;-240.0;297.0;-4.0
-31.0;-280.0;96.0;-219.0;35.0;149.0;19.0;-260.0
-31.0;-279.0;104.0;-219.0;32.0;152.0;14.0;-256.0
-32.0;-278.0;110.0;-220.0;32.0;156.0;9.0;-254.0
-32.0;-278.0;119.0;-225.0;37.0;164.0;1.0;-246.0
-33.0;-278.0;121.0;-232.0;42.0;169.0;-2.0;-240.0
-37.0;-278.0;122.0;-239.0;48.0;175.0;-3.0;-237.0
-42.0;-279.0;121.0;-248.0;55.0;178.0;-4.0;-235.0
-79.0;-350.0;93.0;-239.0;62.0;110.0;21.0;-265.0
-78.0;-348.0;95.0;-244.0;65.0;114.0;17.0;-263.0
-77.0;-348.0;97.0;-250.0;68.0;116.0;13.0;-261.0
-76.0;-347.0;97.0;-257.0;71.0;119.0;10.0;-258.0
-76.0;-345.0;97.0;-264.0;75.0;123.0;6.0;-255.0
-76.0;-342.0;95.0;-270.0;78.0;128.0;4.0;-251.0
-99.0;-335.0;97.0;-281.0;67.0;167.0;-18.0;-227.0
-96.0;-333.0;100.0;-277.0;60.0;172.0;-23.0;-226.0
-89.0;-327.0;103.0;-260.0;54.0;179.0;-33.0;-225.0
-77.0;-317.0;110.0;-234.0;49.0;185.0;-40.0;-221.0
-64.0;-308.0;122.0;-220.0;41.0;187.0;-42.0;-216.0
85.0;-204.0;-78.0;-266.0;207.0;241.0;132.0;-126.0
73.0;-199.0;-52.0;-230.0;161.0;298.0;109.0;-94.0
58.0;-196.0;-29.0;-204.0;129.0;321.0;81.0;-78.0
0.0;-215.0;50.0;-103.0;22.0;378.0;-14.0;-28.0
-434.0;-358.0;-6.0;-305.0;91.0;570.0;155.0;-195.0
-68.0;-304.0;81.0;-172.0;12.0;94.0;13.0;-289.0
-64.0;-300.0;75.0;-177.0;18.0;92.0;20.0;-290.0
-60.0;-297.0;71.0;-182.0;24.0;89.0;23.0;-290.0
-58.0;-295.0;71.0;-187.0;30.0;88.0;22.0;-289.0
-59.0;-295.0;72.0;-197.0;36.0;87.0;19.0;-287.0
-62.0;-295.0;74.0;-209.0;43.0;89.0;12.0;-286.0
-165.0;-376.0;19.0;-334.0;138.0;33.0;119.0;-254.0
-165.0;-377.0;18.0;-336.0;139.0;29.0;120.0;-256.0
-165.0;-380.0;17.0;-338.0;142.0;25.0;120.0;-259.0
-165.0;-382.0;17.0;-340.0;144.0;20.0;119.0;-261.0
-164.0;-383.0;17.0;-343.0;147.0;16.0;120.0;-263.0
-164.0;-385.0;16.0;-346.0;150.0;12.0;121.0;-266.0
-166.0;-387.0;15.0;-349.0;153.0;8.0;123.0;-269.0
-169.0;-390.0;15.0;-352.0;156.0;5.0;123.0;-271.0
-172.0;-393.0;14.0;-354.0;158.0;2.0;125.0;-273.0
-174.0;-396.0;12.0;-357.0;161.0;0.0;128.0;-274.0
-1.0;-251.0;75.0;-333.0;164.0;164.0;-33.0;-195.0
1.0;-255.0;71.0;-347.0;181.0;153.0;-27.0;-208.0
7.0;-259.0;67.0;-354.0;193.0;152.0;-18.0;-222.0
21.0;-256.0;62.0;-354.0;199.0;157.0;-9.0;-223.0
38.0;-253.0;57.0;-348.0;192.0;160.0;-1.0;-220.0
46.0;-259.0;55.0;-336.0;179.0;153.0;6.0;-226.0
45.0;-267.0;45.0;-315.0;165.0;136.0;11.0;-229.0
-5.0;-266.0;52.0;-370.0;180.0;124.0;13.0;-251.0
-1.0;-269.0;47.0;-388.0;197.0;114.0;14.0;-257.0
-267.0;-441.0;-143.0;-685.0;375.0;355.0;208.0;-266.0
51.0;-217.0;20.0;-310.0;141.0;306.0;89.0;-90.0
26.0;-223.0;42.0;-284.0;114.0;341.0;68.0;-56.0
204.0;375.0;-88.0;185.0;6.0;-581.0;-19.0;-16.0
29.0;-260.0;64.0;-382.0;175.0;163.0;25.0;-207.0
41.0;-257.0;58.0;-349.0;148.0;167.0;41.0;-203.0
-8.0;-202.0;108.0;-440.0;182.0;273.0;-51.0;-134.0
-47.0;-158.0;73.0;-157.0;-67.0;283.0;21.0;-174.0
-104.0;-219.0;54.0;-177.0;-43.0;206.0;41.0;-197.0
-166.0;-273.0;42.0;-191.0;-27.0;147.0;56.0;-213.0
-189.0;-294.0;35.0;-197.0;-20.0;137.0;66.0;-216.0
-205.0;-310.0;27.0;-201.0;-14.0;138.0;76.0;-217.0
-155.0;-362.0;-14.0;-375.0;150.0;13.0;210.0;-349.0
-167.0;-380.0;-17.0;-356.0;167.0;-18.0;169.0;-293.0
-165.0;-376.0;-7.0;-347.0;158.0;8.0;152.0;-279.0
-164.0;-375.0;-4.0;-346.0;156.0;17.0;148.0;-273.0
-159.0;-377.0;22.0;-358.0;157.0;35.0;126.0;-254.0
-159.0;-376.0;22.0;-357.0;156.0;35.0;127.0;-254.0
-159.0;-376.0;22.0;-355.0;154.0;35.0;126.0;-254.0
-163.0;-387.0;40.0;-348.0;144.0;35.0;109.0;-246.0
-159.0;-378.0;24.0;-351.0;150.0;33.0;125.0;-254.0
-160.0;-379.0;25.0;-350.0;150.0;32.0;125.0;-255.0
-161.0;-380.0;25.0;-350.0;150.0;31.0;124.0;-255.0
-173.0;-394.0;33.0;-360.0;159.0;31.0;116.0;-252.0
-173.0;-394.0;33.0;-360.0;160.0;31.0;117.0;-252.0
-173.0;-394.0;32.0;-360.0;160.0;30.0;117.0;-252.0
-172.0;-394.0;32.0;-360.0;160.0;28.0;117.0;-253.0
-172.0;-394.0;33.0;-359.0;160.0;28.0;116.0;-253.0
-171.0;-394.0;33.0;-359.0;159.0;27.0;116.0;-253.0
-171.0;-394.0;34.0;-359.0;159.0;27.0;116.0;-254.0
-170.0;-394.0;34.0;-358.0;158.0;27.0;115.0;-254.0
-170.0;-394.0;34.0;-358.0;158.0;27.0;115.0;-253.0
-169.0;-394.0;35.0;-358.0;157.0;27.0;115.0;-253.0
-168.0;-392.0;37.0;-355.0;153.0;29.0;113.0;-251.0
-168.0;-392.0;36.0;-355.0;153.0;29.0;113.0;-251.0
-168.0;-391.0;36.0;-354.0;152.0;29.0;114.0;-250.0
-167.0;-391.0;36.0;-352.0;151.0;30.0;113.0;-250.0
-167.0;-390.0;36.0;-352.0;150.0;31.0;112.0;-249.0
-166.0;-389.0;37.0;-351.0;148.0;32.0;111.0;-248.0
-165.0;-388.0;38.0;-349.0;146.0;33.0;110.0;-247.0
-163.0;-374.0;-1.0;-345.0;155.0;25.0;143.0;-268.0
-163.0;-386.0;41.0;-346.0;142.0;36.0;107.0;-246.0
-162.0;-386.0;42.0;-344.0;141.0;37.0;106.0;-246.0
-162.0;-385.0;41.0;-344.0;141.0;38.0;106.0;-245.0
-163.0;-386.0;40.0;-344.0;141.0;38.0;107.0;-245.0
-165.0;-386.0;40.0;-344.0;141.0;38.0;107.0;-246.0
-165.0;-387.0;40.0;-343.0;142.0;38.0;107.0;-246.0
-166.0;-387.0;41.0;-344.0;142.0;37.0;107.0;-246.0
-166.0;-388.0;41.0;-344.0;143.0;35.0;106.0;-246.0
-166.0;-389.0;42.0;-345.0;144.0;33.0;106.0;-248.0
-165.0;-389.0;42.0;-346.0;145.0;32.0;105.0;-248.0
-166.0;-390.0;42.0;-348.0;147.0;29.0;105.0;-250.0
-168.0;-391.0;41.0;-349.0;148.0;28.0;105.0;-251.0
-169.0;-391.0;41.0;-350.0;150.0;26.0;105.0;-252.0
-169.0;-392.0;40.0;-354.0;153.0;26.0;107.0;-252.0
-170.0;-393.0;37.0;-356.0;156.0;25.0;108.0;-253.0
-170.0;-392.0;35.0;-357.0;158.0;25.0;109.0;-254.0
