NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.ActPosition;MotorData.Motor_Pos1reached
1;0;0;0;221299;0
1;0;0;0;246442;0
1;0;0;0;246703;0
1;0;0;0;247399;0
1;0;0;0;218341;0
1;0;0;0;247225;0
1;0;0;0;220255;0
1;0;0;0;246819;0
1;0;0;0;246906;0
1;0;0;0;220255;0
1;0;0;0;247225;0
1;0;0;0;246993;0
1;0;0;0;220226;0
1;0;0;0;220748;0
1;0;0;0;220661;0
1;0;0;0;219936;0
1;0;0;0;247399;0
1;0;0;0;220574;0
1;0;0;0;247399;0
1;0;0;0;220429;0
1;0;0;0;220661;0
1;0;0;0;220661;0
1;0;0;0;219704;0
1;0;0;0;246761;0
1;0;0;0;246761;0
1;0;0;0;213469;0
1;0;0;0;192647;0
1;0;0;0;260014;0
1;0;0;0;201695;0
1;0;0;0;208510;0
1;0;0;0;254910;0
1;0;0;0;247921;0
1;0;0;0;140012;0
1;0;0;0;155701;0
1;0;0;0;248095;0
1;0;0;0;248066;0
1;0;0;0;251720;0
1;0;0;0;249574;0
1;0;0;0;167736;0
1;0;0;0;181743;0
1;0;0;0;216949;0
1;0;0;0;248356;0
1;0;0;0;248153;0
1;0;0;0;247776;0
1;0;0;0;372679;0
1;0;0;0;22156;1
