NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.ActPosition;MotorData.Motor_Pos1reached
1;0;0;0;243252;0
1;0;0;0;236872;0
1;0;0;0;236872;0
1;0;0;0;222894;0
1;0;0;0;238380;0
1;0;0;0;244470;0
1;0;0;0;250386;0
1;0;0;0;250386;0
1;0;0;0;253518;0
1;0;0;0;258158;0
1;0;0;0;217935;0
1;0;0;0;214832;0
1;0;0;0;208974;0
1;0;0;0;233653;0
1;0;0;0;258100;0
1;0;0;0;258100;0
1;0;0;0;258100;0
1;0;0;0;251633;0
1;0;0;0;245630;0
1;0;0;0;241947;0
1;0;0;0;241947;0
1;0;0;0;235538;0
1;0;0;0;229535;0
1;0;0;0;225707;0
1;0;0;0;219704;0
1;0;0;0;219704;0
1;0;0;0;216572;0
1;0;0;0;209931;0
1;0;0;0;233653;0
1;0;0;0;216253;0
1;0;0;0;210337;0
1;0;0;0;227186;0
1;0;0;0;224054;0
1;0;0;0;210192;0
1;0;0;0;219791;0
1;0;0;0;226258;0
1;0;0;0;216775;0
1;0;0;0;213411;0
1;0;0;0;213411;0
1;0;0;0;208510;0
1;0;0;0;248356;0
1;0;0;0;248356;0
1;0;0;0;258187;0
1;0;0;0;258187;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;245079;0
1;0;0;0;245079;0
1;0;0;0;249081;0
1;0;0;0;254910;0
1;0;0;0;258100;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;235944;0
1;0;0;0;245949;0
1;0;0;0;242498;0
1;0;0;0;213411;0
1;0;0;0;216630;0
1;0;0;0;240062;0
1;0;0;0;233595;0
1;0;0;0;230463;0
1;0;0;0;230463;0
1;0;0;0;224315;0
1;0;0;0;217674;0
1;0;0;0;214542;0
1;0;0;0;207872;0
1;0;0;0;208307;0
1;0;0;0;216630;0
1;0;0;0;222546;0
1;0;0;0;225910;0
1;0;0;0;259231;0
1;0;0;0;220226;0
1;0;0;0;216949;0
1;0;0;0;216949;0
1;0;0;0;210714;0
1;0;0;0;256360;0
1;0;0;0;256360;0
1;0;0;0;249864;0
1;0;0;0;246181;0
1;0;0;0;239714;0
1;0;0;0;239714;0
1;0;0;0;233798;0
1;0;0;0;208655;0
1;0;0;0;229709;0
1;0;0;0;223532;0
1;0;0;0;223532;0
1;0;0;0;220429;0
1;0;0;0;228868;0
1;0;0;0;234697;0
1;0;0;0;238148;0
1;0;0;0;238148;0
1;0;0;0;244789;0
1;0;0;0;247921;0
1;0;0;0;254301;0
1;0;0;0;213875;0
1;0;0;0;214513;0
1;0;0;0;218254;0
1;0;0;0;218254;0
1;0;0;0;224576;0
1;0;0;0;230492;0
1;0;0;0;234175;0
1;0;0;0;240816;0
1;0;0;0;213875;0
1;0;0;0;210569;0
1;0;0;0;227476;0
1;0;0;0;250995;0
1;0;0;0;221067;0
1;0;0;0;215064;0
1;0;0;0;211874;0
1;0;0;0;211874;0
1;0;0;0;235944;0
1;0;0;0;229158;0
1;0;0;0;230347;0
1;0;0;0;229158;0
1;0;0;0;226026;0
1;0;0;0;219878;0
1;0;0;0;208568;0
1;0;0;0;208568;0
1;0;0;0;208568;0
1;0;0;0;214571;0
1;0;0;0;221299;0
1;0;0;0;224431;0
1;0;0;0;254185;0
1;0;0;0;216746;0
1;0;0;0;210105;0
1;0;0;0;256389;0
1;0;0;0;250299;0
1;0;0;0;210105;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;228839;0
1;0;0;0;235480;0
1;0;0;0;238757;0
1;0;0;0;238757;0
1;0;0;0;246036;0
1;0;0;0;249226;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;257375;0
1;0;0;0;257375;0
1;0;0;0;253547;0
1;0;0;0;247225;0
1;0;0;0;247225;0
1;0;0;0;240671;0
1;0;0;0;240671;0
1;0;0;0;218254;0
1;0;0;0;212251;0
1;0;0;0;209061;0
1;0;0;0;227476;0
1;0;0;0;233392;0
1;0;0;0;236495;0
1;0;0;0;236495;0
1;0;0;0;243861;0
1;0;0;0;246993;0
1;0;0;0;253141;0
1;0;0;0;253141;0
1;0;0;0;256418;0
1;0;0;0;216311;0
1;0;0;0;219414;0
1;0;0;0;219414;0
1;0;0;0;219414;0
1;0;0;0;225678;0
1;0;0;0;228868;0
1;0;0;0;235335;0
1;0;0;0;241338;0
1;0;0;0;241338;0
1;0;0;0;248066;0
1;0;0;0;251024;0
1;0;0;0;257201;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;231942;0
1;0;0;0;235799;0
1;0;0;0;226345;0
1;0;0;0;219704;0
1;0;0;0;213556;0
1;0;0;0;228433;0
1;0;0;0;221792;0
1;0;0;0;221792;0
1;0;0;0;218573;0
1;0;0;0;258274;0
1;0;0;0;258274;0
1;0;0;0;251314;0
1;0;0;0;248095;0
1;0;0;0;211468;0
1;0;0;0;219936;0
1;0;0;0;226258;0
1;0;0;0;230115;0
1;0;0;0;236031;0
1;0;0;0;236031;0
1;0;0;0;242179;0
1;0;0;0;245775;0
1;0;0;0;251720;0
1;0;0;0;208423;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;210627;0
1;0;0;0;214223;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;257462;0
1;0;0;0;257462;0
1;0;0;0;250502;0
1;0;0;0;247399;0
1;0;0;0;247399;0
1;0;0;0;241541;0
1;0;0;0;241541;0
1;0;0;0;234987;0
1;0;0;0;231855;0
1;0;0;0;225794;0
1;0;0;0;218892;0
1;0;0;0;210105;0
1;0;0;0;213295;0
1;0;0;0;213295;0
1;0;0;0;220023;0
1;0;0;0;223387;0
1;0;0;0;229709;0
1;0;0;0;236350;0
1;0;0;0;153613;0
1;0;0;0;217790;0
1;0;0;0;224344;0
1;0;0;0;227795;0
1;0;0;0;234349;0
1;0;0;0;236350;0
1;0;0;0;239453;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;246819;0
1;0;0;0;240758;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;226577;0
1;0;0;0;226577;0
1;0;0;0;208829;0
1;0;0;0;211787;0
1;0;0;0;218341;0
1;0;0;0;224344;0
1;0;0;0;224344;0
1;0;0;0;227389;0
1;0;0;0;234030;0
1;0;0;0;237220;0
1;0;0;0;237220;0
1;0;0;0;243078;0
1;0;0;0;243078;0
1;0;0;0;246674;0
1;0;0;0;252677;0
1;0;0;0;259144;0
1;0;0;0;226577;0
1;0;0;0;223387;0
1;0;0;0;217152;0
1;0;0;0;213469;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;208916;0
1;0;0;0;208916;0
1;0;0;0;208916;0
1;0;0;0;214832;0
1;0;0;0;217935;0
1;0;0;0;243861;0
1;0;0;0;243861;0
1;0;0;0;259463;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;208510;0
1;0;0;0;214426;0
1;0;0;0;217558;0
1;0;0;0;253750;0
1;0;0;0;250705;0
1;0;0;0;244876;0
1;0;0;0;244876;0
1;0;0;0;237974;0
1;0;0;0;234697;0
1;0;0;0;228694;0
1;0;0;0;228694;0
1;0;0;0;225591;0
1;0;0;0;225591;0
1;0;0;0;218776;0
1;0;0;0;212860;0
1;0;0;0;209583;0
1;0;0;0;209583;0
1;0;0;0;217558;0
1;0;0;0;227795;0
1;0;0;0;233624;0
1;0;0;0;233624;0
1;0;0;0;236756;0
1;0;0;0;254620;0
1;0;0;0;248153;0
1;0;0;0;244934;0
1;0;0;0;244934;0
1;0;0;0;238699;0
1;0;0;0;235016;0
1;0;0;0;228868;0
1;0;0;0;228868;0
1;0;0;0;228868;0
1;0;0;0;222691;0
1;0;0;0;219037;0
1;0;0;0;213034;0
1;0;0;0;209670;0
1;0;0;0;243223;0
1;0;0;0;249313;0
1;0;0;0;249313;0
1;0;0;0;255867;0
1;0;0;0;255867;0
1;0;0;0;259231;0
1;0;0;0;260014;0
1;0;0;0;211555;0
1;0;0;0;218515;0
1;0;0;0;218515;0
1;0;0;0;221531;0
1;0;0;0;227853;0
1;0;0;0;231130;0
1;0;0;0;215064;0
1;0;0;0;202275;0
1;0;0;0;204421;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;249545;0
1;0;0;0;249545;0
1;0;0;0;252590;0
1;0;0;0;259289;0
1;0;0;0;260014;0
1;0;0;0;208539;0
1;0;0;0;208539;0
1;0;0;0;214774;0
1;0;0;0;218457;0
1;0;0;0;224547;0
1;0;0;0;224547;0
1;0;0;0;230695;0
1;0;0;0;234465;0
1;0;0;0;234465;0
1;0;0;0;235480;0
1;0;0;0;246703;0
1;0;0;0;246703;0
1;0;0;0;250618;0
1;0;0;0;256882;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;259057;0
1;0;0;0;256186;0
1;0;0;0;249458;0
1;0;0;0;254359;0
1;0;0;0;247399;0
1;0;0;0;244354;0
1;0;0;0;244354;0
1;0;0;0;238177;0
1;0;0;0;235132;0
1;0;0;0;228433;0
1;0;0;0;224750;0
1;0;0;0;224750;0
1;0;0;0;218341;0
1;0;0;0;214571;0
1;0;0;0;208423;0
1;0;0;0;208423;0
1;0;0;0;243542;0
1;0;0;0;240352;0
1;0;0;0;224170;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;258796;0
1;0;0;0;258796;0
1;0;0;0;252706;0
1;0;0;0;249574;0
1;0;0;0;242933;0
1;0;0;0;238757;0
1;0;0;0;242498;0
1;0;0;0;248675;0
1;0;0;0;248675;0
1;0;0;0;254910;0
1;0;0;0;258796;0
1;0;0;0;242933;0
1;0;0;0;239656;0
1;0;0;0;233102;0
1;0;0;0;260014;0
1;0;0;0;259463;0
1;0;0;0;252909;0
1;0;0;0;252909;0
1;0;0;0;246906;0
1;0;0;0;243774;0
1;0;0;0;237220;0
1;0;0;0;234175;0
1;0;0;0;234175;0
1;0;0;0;227853;0
1;0;0;0;221154;0
1;0;0;0;217935;0
1;0;0;0;217935;0
1;0;0;0;211932;0
1;0;0;0;211932;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;233102;0
1;0;0;0;227186;0
1;0;0;0;223010;0
1;0;0;0;223010;0
1;0;0;0;217036;0
1;0;0;0;213730;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;212251;0
1;0;0;0;215383;0
1;0;0;0;215383;0
1;0;0;0;221850;0
1;0;0;0;224982;0
1;0;0;0;230985;0
1;0;0;0;237394;0
1;0;0;0;237394;0
1;0;0;0;240497;0
1;0;0;0;246500;0
1;0;0;0;206741;0
1;0;0;0;214977;0
1;0;0;0;221531;0
1;0;0;0;224663;0
1;0;0;0;224663;0
1;0;0;0;231623;0
1;0;0;0;234987;0
1;0;0;0;240903;0
1;0;0;0;240903;0
1;0;0;0;240903;0
1;0;0;0;245224;0
1;0;0;0;251314;0
1;0;0;0;254678;0
1;0;0;0;253141;0
1;0;0;0;256186;0
1;0;0;0;256186;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;259869;0
1;0;0;0;259869;0
1;0;0;0;255867;0
1;0;0;0;249864;0
1;0;0;0;246587;0
1;0;0;0;223793;0
1;0;0;0;220748;0
1;0;0;0;214658;0
1;0;0;0;166257;0
1;0;0;0;176581;0
1;0;0;0;183657;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
