InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN^ accZ;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
53.0;-127.0;15;-9;953.0;121.0;337.0;-23;776;-948.0;327.0;971.0;181.0
-31.0;4.0;16;0;920.0;160.0;333.0;-24;805;-979.0;283.0;965.0;225.0
-30.0;-30.0;19;19;917.0;150.0;308.0;-24;802;-970.0;291.0;971.0;226.0
-18.0;-68.0;15;-3;932.0;166.0;303.0;-24;802;-967.0;300.0;972.0;227.0
14.0;-64.0;17;-6;949.0;150.0;317.0;-24;802;-968.0;265.0;976.0;195.0
107.0;13.0;15;0;937.0;126.0;364.0;-24;796;-962.0;262.0;972.0;175.0
29.0;57.0;25;3;937.0;129.0;390.0;-24;799;-969.0;252.0;971.0;194.0
-24.0;19.0;13;15;912.0;125.0;342.0;-24;805;-967.0;316.0;990.0;251.0
26.0;-48.0;16;10;889.0;125.0;333.0;-24;795;-959.0;313.0;971.0;238.0
-289.0;20.0;15;-19;994.0;407.0;505.0;-28;807;-920.0;158.0;1023.0;-361.0
-45.0;-121.0;-1400;-1843;661.0;-216.0;495.0;-23;507;-1224.0;204.0;1290.0;88.0
1.0;-18.0;17;-19;940.0;58.0;316.0;-23;775;-954.0;310.0;952.0;180.0
111.0;-71.0;20;21;955.0;147.0;371.0;-3;814;-957.0;318.0;952.0;273.0
-8.0;-85.0;17;9;959.0;152.0;321.0;-24;802;-963.0;271.0;962.0;242.0
-16.0;-53.0;16;-7;914.0;152.0;314.0;-24;797;-963.0;267.0;964.0;219.0
-59.0;-68.0;17;-13;935.0;106.0;336.0;-24;800;-952.0;270.0;949.0;239.0
-32.0;-57.0;16;10;910.0;111.0;329.0;-24;801;-939.0;265.0;954.0;236.0
-49.0;81.0;15;3;948.0;52.0;472.0;-31;801;-912.0;300.0;925.0;281.0
33.0;-22.0;21;9;924.0;112.0;361.0;-24;802;-975.0;271.0;998.0;224.0
11.0;-29.0;22;11;903.0;112.0;331.0;-24;798;-948.0;274.0;973.0;233.0
-35.0;7.0;16;8;931.0;67.0;438.0;-31;805;-918.0;301.0;943.0;281.0
23.0;-70.0;18;18;939.0;108.0;352.0;-24;802;-975.0;282.0;977.0;232.0
-13.0;-240.0;1786;535;928.0;302.0;295.0;-23;819;-857.0;317.0;833.0;272.0
22.0;-69.0;16;-20;939.0;135.0;377.0;-24;801;-975.0;312.0;975.0;244.0
7.0;-64.0;15;3;921.0;157.0;342.0;-24;799;-976.0;304.0;976.0;219.0
34.0;-21.0;21;14;960.0;109.0;348.0;-24;802;-974.0;276.0;980.0;216.0
17.0;-65.0;21;20;930.0;129.0;299.0;-24;795;-967.0;271.0;963.0;198.0
-8.0;-60.0;16;26;934.0;139.0;323.0;-24;806;-967.0;276.0;991.0;207.0
-274.0;13.0;1;-74;1080.0;-62.0;512.0;-81;1639;-1299.0;221.0;1283.0;288.0
-43.0;-10.0;20;15;918.0;133.0;407.0;-31;807;-963.0;295.0;976.0;267.0
62.0;54.0;18;-3;910.0;129.0;357.0;-24;798;-989.0;286.0;1002.0;226.0
27.0;-42.0;14;-8;951.0;110.0;339.0;-24;801;-978.0;282.0;989.0;209.0
27.0;18.0;20;26;920.0;116.0;331.0;-24;803;-970.0;298.0;968.0;239.0
-199.0;160.0;-133;2144;867.0;29.0;457.0;-29;815;-881.0;199.0;825.0;-29.0
44.0;-53.0;19;11;936.0;86.0;318.0;-24;802;-973.0;313.0;979.0;246.0
25.0;-33.0;22;-9;945.0;131.0;324.0;-24;809;-971.0;306.0;990.0;240.0
-28.0;-16.0;18;-11;937.0;121.0;351.0;-24;805;-969.0;291.0;980.0;261.0
-118.0;-14.0;21;-17;941.0;-56.0;360.0;-31;808;-969.0;278.0;1015.0;200.0
16.0;-27.0;17;2;886.0;104.0;337.0;-24;799;-976.0;300.0;984.0;242.0
-4.0;-58.0;19;4;913.0;132.0;381.0;-24;797;-977.0;287.0;992.0;221.0
11.0;-85.0;18;4;906.0;128.0;323.0;-24;795;-962.0;319.0;971.0;246.0
-48.0;-10.0;19;-10;926.0;117.0;342.0;-24;804;-981.0;303.0;977.0;249.0
-25.0;-62.0;17;6;916.0;129.0;362.0;-24;796;-966.0;292.0;980.0;243.0
-64.0;-49.0;24;-52;991.0;43.0;568.0;-22;759;-1015.0;423.0;946.0;181.0
-33.0;-36.0;19;9;941.0;103.0;333.0;-24;798;-979.0;328.0;977.0;250.0
-23.0;11.0;23;14;909.0;141.0;330.0;-24;804;-972.0;320.0;980.0;262.0
-26.0;8.0;19;3;941.0;81.0;332.0;-24;801;-968.0;313.0;963.0;244.0
5.0;-19.0;21;5;925.0;102.0;334.0;-24;799;-970.0;321.0;980.0;253.0
55.0;47.0;26;-25;943.0;88.0;352.0;-3;817;-930.0;372.0;950.0;272.0
37.0;-24.0;20;5;938.0;113.0;328.0;-24;799;-969.0;297.0;988.0;247.0
7.0;-16.0;16;-4;923.0;118.0;329.0;-24;807;-974.0;304.0;982.0;242.0
12.0;-93.0;22;-4;909.0;111.0;357.0;-24;797;-957.0;275.0;982.0;171.0
-26.0;-88.0;21;-10;948.0;119.0;353.0;-24;807;-993.0;270.0;973.0;174.0
-685.0;174.0;-617;-1570;907.0;-2.0;416.0;-27;1021;-1120.0;287.0;1122.0;255.0
-34.0;-30.0;19;5;929.0;127.0;334.0;-24;798;-968.0;270.0;970.0;242.0
-29.0;-69.0;21;-12;918.0;123.0;328.0;-24;797;-961.0;285.0;969.0;220.0
-7.0;-48.0;17;11;928.0;119.0;303.0;-24;808;-969.0;316.0;960.0;264.0
-174.0;-133.0;317;695;973.0;-15.0;283.0;-31;780;-871.0;250.0;959.0;241.0
-16.0;-111.0;16;8;930.0;123.0;333.0;-24;800;-960.0;318.0;978.0;256.0
0.0;-99.0;21;-10;933.0;111.0;324.0;-24;803;-963.0;289.0;974.0;241.0
249.0;-99.0;17;-3;974.0;-16.0;437.0;-23;797;-998.0;703.0;707.0;188.0
10.0;-76.0;21;-11;925.0;116.0;330.0;-24;807;-964.0;294.0;988.0;239.0
26.0;5.0;18;10;921.0;133.0;316.0;-24;803;-967.0;287.0;966.0;224.0
-4.0;7.0;20;12;937.0;143.0;328.0;-24;797;-963.0;283.0;971.0;247.0
18.0;-81.0;21;-11;937.0;137.0;316.0;-24;803;-961.0;269.0;972.0;221.0
10.0;-72.0;20;-26;915.0;133.0;322.0;-24;799;-960.0;280.0;970.0;224.0
61.0;-19.0;24;23;937.0;120.0;342.0;-24;801;-969.0;281.0;971.0;225.0
-41.0;27.0;20;13;928.0;129.0;329.0;-24;801;-971.0;300.0;972.0;240.0
-62.0;-52.0;15;8;929.0;123.0;347.0;-24;803;-970.0;315.0;967.0;262.0
-51.0;-47.0;24;-13;933.0;123.0;310.0;-24;801;-968.0;305.0;963.0;242.0
-46.0;-54.0;21;12;918.0;150.0;334.0;-24;804;-974.0;274.0;987.0;224.0
-35.0;-47.0;20;8;937.0;148.0;339.0;-24;799;-973.0;264.0;987.0;217.0
-30.0;-54.0;17;11;944.0;129.0;311.0;-24;798;-975.0;270.0;976.0;208.0
0.0;-31.0;22;10;934.0;132.0;352.0;-24;800;-970.0;280.0;980.0;213.0
18.0;1.0;18;-11;951.0;121.0;352.0;-24;801;-979.0;271.0;981.0;214.0
-7.0;23.0;12;-11;937.0;124.0;314.0;-24;802;-971.0;291.0;972.0;223.0
-9.0;-21.0;16;13;921.0;137.0;340.0;-24;797;-974.0;287.0;978.0;219.0
18.0;-13.0;15;-16;943.0;122.0;331.0;-24;799;-970.0;281.0;980.0;236.0
19.0;-12.0;17;-15;923.0;142.0;352.0;-24;799;-968.0;291.0;991.0;227.0
23.0;-25.0;20;10;948.0;133.0;342.0;-24;802;-971.0;279.0;997.0;233.0
-10.0;-37.0;19;19;929.0;119.0;341.0;-24;808;-971.0;286.0;975.0;233.0
4.0;9.0;21;-19;944.0;128.0;333.0;-24;803;-966.0;291.0;971.0;220.0
0.0;-9.0;15;-18;916.0;109.0;332.0;-24;797;-977.0;281.0;971.0;229.0
-8.0;17.0;20;7;917.0;132.0;345.0;-24;801;-974.0;295.0;989.0;232.0
-36.0;17.0;22;31;942.0;117.0;340.0;-24;803;-980.0;275.0;972.0;225.0
4.0;-31.0;12;17;942.0;119.0;339.0;-24;806;-972.0;283.0;985.0;230.0
-13.0;14.0;22;22;926.0;102.0;334.0;-24;802;-973.0;295.0;974.0;221.0
4.0;-31.0;22;-7;946.0;148.0;342.0;-24;800;-975.0;291.0;976.0;226.0
-40.0;-23.0;17;16;926.0;120.0;340.0;-24;802;-973.0;282.0;976.0;221.0
-8.0;-18.0;20;6;919.0;111.0;331.0;-24;803;-976.0;283.0;970.0;218.0
-95.0;72.0;30;-13;1000.0;391.0;258.0;-24;794;-925.0;331.0;909.0;236.0
0.0;33.0;17;0;936.0;130.0;344.0;-24;801;-994.0;280.0;999.0;210.0
0.0;-8.0;24;-8;936.0;147.0;325.0;-24;802;-973.0;263.0;990.0;209.0
-9.0;-8.0;28;15;946.0;184.0;322.0;-24;794;-988.0;325.0;993.0;264.0
25.0;-21.0;19;1;923.0;103.0;329.0;-24;802;-969.0;275.0;989.0;228.0
25.0;55.0;24;-1;961.0;168.0;314.0;-24;797;-955.0;291.0;971.0;231.0
81.0;-30.0;-13;16;980.0;244.0;356.0;-3;813;-932.0;371.0;936.0;277.0
87.0;201.0;14;-118;966.0;146.0;239.0;-23;810;-895.0;537.0;851.0;363.0
-55.0;-1.0;18;-12;930.0;128.0;319.0;-24;804;-970.0;270.0;987.0;231.0
19.0;43.0;19;0;928.0;118.0;336.0;-24;803;-972.0;278.0;983.0;218.0
-104.0;-162.0;18;0;918.0;145.0;325.0;-24;807;-989.0;309.0;987.0;254.0
-550.0;52.0;16;-64;973.0;-84.0;367.0;-14;847;-978.0;254.0;981.0;124.0
-138.0;-5.0;64;86;929.0;186.0;296.0;-24;799;-988.0;210.0;1017.0;98.0
25.0;-11.0;21;19;934.0;118.0;320.0;-24;802;-979.0;265.0;988.0;219.0
-27.0;46.0;9;2;937.0;112.0;329.0;-24;797;-959.0;282.0;961.0;217.0
-529.0;-64.0;14;-961;1415.0;73.0;260.0;-31;651;-882.0;235.0;1290.0;200.0
-42.0;-86.0;20;-1;931.0;143.0;327.0;-24;796;-978.0;269.0;1004.0;205.0
33.0;-116.0;261;276;938.0;142.0;332.0;-24;795;-945.0;270.0;982.0;162.0
20.0;51.0;12;3;928.0;118.0;325.0;-24;799;-965.0;267.0;962.0;236.0
-55.0;-77.0;13;-8;926.0;147.0;331.0;-24;801;-969.0;286.0;991.0;221.0
-303.0;-371.0;894;459;1180.0;127.0;329.0;-62;1047;-990.0;341.0;1253.0;306.0
16.0;30.0;16;-10;947.0;191.0;304.0;-24;805;-967.0;251.0;983.0;182.0
-45.0;-934.0;417;5067;1110.0;-76.0;143.0;-25;780;-984.0;233.0;979.0;14.0
-170.0;586.0;827;2282;796.0;165.0;205.0;-30;833;-713.0;253.0;719.0;269.0
-46.0;16.0;17;27;921.0;150.0;331.0;-24;801;-976.0;301.0;978.0;255.0
-42.0;14.0;23;-11;920.0;158.0;323.0;-24;802;-975.0;283.0;980.0;234.0
-153.0;576.0;3223;647;1027.0;181.0;160.0;-24;812;-704.0;228.0;789.0;248.0
-41.0;142.0;19;0;926.0;100.0;315.0;-24;795;-960.0;292.0;960.0;250.0
56.0;-11.0;22;0;953.0;108.0;322.0;-24;797;-978.0;252.0;979.0;185.0
-24.0;-66.0;17;6;951.0;150.0;306.0;-24;800;-966.0;263.0;952.0;149.0
-10.0;-63.0;22;8;945.0;179.0;300.0;-24;805;-964.0;272.0;961.0;170.0
128.0;-137.0;22;10;943.0;245.0;384.0;-24;797;-952.0;198.0;963.0;120.0
300.0;-206.0;25;7;753.0;310.0;389.0;-43;800;-966.0;80.0;992.0;48.0
201.0;271.0;8;-43;916.0;194.0;556.0;-23;771;-956.0;224.0;962.0;182.0
-7.0;20.0;18;-27;958.0;161.0;340.0;-24;802;-976.0;272.0;980.0;225.0
-1261.0;171.0;21;18;914.0;-11.0;379.0;-27;775;-860.0;940.0;371.0;521.0
-101.0;419.0;37;-692;924.0;445.0;248.0;-23;807;-899.0;533.0;828.0;248.0
42.0;6.0;12;10;918.0;-11.0;390.0;-25;798;-234.0;600.0;-429.0;943.0
-1.0;-21.0;24;-20;927.0;133.0;311.0;-24;809;-964.0;276.0;980.0;240.0
42.0;-36.0;16;10;916.0;155.0;345.0;-24;805;-989.0;283.0;1000.0;238.0
58.0;214.0;16;9;939.0;40.0;387.0;-3;810;-937.0;367.0;960.0;224.0
-319.0;551.0;-1124;2546;861.0;75.0;369.0;-29;786;-695.0;297.0;705.0;277.0
23.0;209.0;14;-15;929.0;136.0;521.0;-31;802;-960.0;226.0;982.0;202.0
-158.0;-378.0;-338;-2345;987.0;-20.0;438.0;-23;784;-1003.0;181.0;1080.0;70.0
-27.0;-12.0;15;7;979.0;-87.0;565.0;-26;791;-970.0;133.0;1028.0;48.0
26.0;-59.0;18;-8;912.0;121.0;366.0;-24;799;-1000.0;250.0;1013.0;196.0
-13.0;16.0;17;-7;919.0;117.0;329.0;-24;800;-961.0;301.0;980.0;267.0
40.0;33.0;21;-2;933.0;146.0;325.0;-24;803;-967.0;320.0;978.0;262.0
32.0;33.0;21;-28;927.0;130.0;315.0;-24;803;-966.0;306.0;960.0;254.0
-330.0;-505.0;13;-6;1018.0;357.0;553.0;-41;520;-946.0;573.0;948.0;261.0
565.0;-93.0;16;-6;986.0;388.0;526.0;-28;809;-1009.0;411.0;971.0;62.0
-20.0;-79.0;-116;-484;894.0;143.0;360.0;-23;792;-1004.0;291.0;998.0;130.0
1210.0;-51.0;47;20;1021.0;389.0;495.0;-36;689;-787.0;563.0;648.0;500.0
46.0;-12.0;21;-8;943.0;97.0;326.0;-24;797;-977.0;271.0;999.0;213.0
945.0;-172.0;18;-8;917.0;-30.0;474.0;-26;797;-930.0;843.0;434.0;428.0
-6.0;22.0;17;9;928.0;83.0;450.0;-31;806;-957.0;255.0;970.0;212.0
154.0;-307.0;19;11;967.0;200.0;384.0;-24;800;-946.0;265.0;947.0;201.0
253.0;116.0;18;29;1016.0;-32.0;719.0;-37;795;-909.0;240.0;991.0;295.0
126.0;-38.0;18;-28;996.0;186.0;494.0;-25;802;-976.0;375.0;944.0;229.0
30.0;-81.0;22;-10;949.0;153.0;332.0;-24;803;-982.0;271.0;999.0;214.0
28.0;6.0;26;-10;927.0;100.0;333.0;-24;798;-982.0;280.0;999.0;233.0
12.0;2.0;16;-5;899.0;93.0;344.0;-24;796;-970.0;284.0;995.0;211.0
6.0;-83.0;18;-19;947.0;125.0;307.0;-24;805;-979.0;286.0;991.0;232.0
15.0;-41.0;23;11;926.0;179.0;357.0;-24;797;-986.0;279.0;1010.0;203.0
-4.0;11.0;12;0;923.0;69.0;342.0;-24;795;-957.0;285.0;975.0;251.0
-397.0;-220.0;586;-1068;1042.0;213.0;320.0;-31;814;-883.0;223.0;1027.0;235.0
14.0;-218.0;27;-38;754.0;337.0;524.0;-23;786;-1054.0;297.0;1047.0;-49.0
131.0;5.0;-60;424;940.0;290.0;369.0;-3;805;-885.0;437.0;913.0;277.0
55.0;-78.0;15;13;915.0;136.0;324.0;-24;803;-974.0;281.0;990.0;201.0
-50.0;-24.0;18;26;929.0;156.0;343.0;-24;807;-963.0;299.0;973.0;306.0
-21.0;-62.0;25;-19;928.0;119.0;318.0;-24;805;-955.0;254.0;980.0;218.0
-7.0;-82.0;8;10;904.0;148.0;323.0;-24;801;-975.0;269.0;991.0;210.0
-67.0;-517.0;19;13;1016.0;517.0;415.0;-24;794;-979.0;207.0;998.0;79.0
-220.0;56.0;10;25;1032.0;-270.0;524.0;-11;704;-954.0;298.0;1085.0;-7.0
-16.0;52.0;14;-13;910.0;140.0;338.0;-24;802;-972.0;275.0;974.0;222.0
637.0;-277.0;41;-8;1016.0;487.0;412.0;-1;-2495;-786.0;223.0;839.0;182.0
42.0;106.0;16;1;948.0;125.0;328.0;-24;795;-971.0;290.0;977.0;206.0
-133.0;357.0;13;-16;984.0;369.0;369.0;-28;805;-934.0;340.0;927.0;195.0
-5.0;-39.0;26;-2;936.0;122.0;306.0;-24;803;-974.0;260.0;984.0;210.0
-50.0;-54.0;13;23;920.0;119.0;314.0;-24;804;-984.0;261.0;978.0;193.0
-8.0;-37.0;14;-19;927.0;150.0;336.0;-24;803;-986.0;285.0;999.0;243.0
9.0;-15.0;18;5;936.0;167.0;337.0;-24;794;-999.0;289.0;1012.0;184.0
-2.0;-32.0;24;19;925.0;157.0;343.0;-24;798;-966.0;274.0;1017.0;181.0
-13.0;-103.0;15;-24;949.0;172.0;304.0;-24;803;-965.0;299.0;989.0;231.0
-27.0;-7.0;19;12;966.0;144.0;311.0;-24;794;-976.0;256.0;987.0;214.0
-45.0;-38.0;20;-13;890.0;139.0;312.0;-24;797;-979.0;292.0;989.0;234.0
-525.0;876.0;342;-2035;869.0;342.0;275.0;-11;805;-1001.0;374.0;924.0;277.0
-10.0;-69.0;21;-6;955.0;79.0;301.0;-31;807;-975.0;240.0;989.0;193.0
198.0;-278.0;21;-14;953.0;264.0;464.0;-33;744;-836.0;910.0;255.0;445.0
24.0;34.0;18;-13;938.0;132.0;328.0;-24;805;-985.0;279.0;999.0;192.0
664.0;-127.0;8;68;847.0;-25.0;426.0;-71;852;-1036.0;215.0;929.0;-78.0
-25.0;49.0;22;-11;934.0;143.0;315.0;-24;792;-994.0;282.0;990.0;206.0
-17.0;84.0;15;5;917.0;136.0;331.0;-24;807;-975.0;310.0;990.0;255.0
398.0;28.0;-535;-1072;983.0;-405.0;441.0;-23;1017;-1143.0;17.0;1177.0;28.0
-32.0;52.0;20;-2;951.0;149.0;305.0;-24;808;-980.0;278.0;990.0;224.0
-54.0;59.0;18;-16;937.0;90.0;285.0;-31;806;-968.0;249.0;980.0;199.0
-13.0;-143.0;18;-31;909.0;124.0;304.0;-24;801;-965.0;287.0;980.0;216.0
-49.0;59.0;17;49;976.0;825.0;375.0;-28;811;-982.0;388.0;983.0;188.0
19.0;2.0;13;3;939.0;93.0;295.0;-31;811;-968.0;244.0;999.0;206.0
-4.0;56.0;24;-8;922.0;109.0;324.0;-24;801;-970.0;270.0;987.0;205.0
189.0;-152.0;23;-29;948.0;115.0;357.0;-31;805;-981.0;207.0;1010.0;146.0
-572.0;399.0;831;620;696.0;-365.0;444.0;-16;852;-1004.0;16.0;995.0;8.0
56.0;122.0;23;-2;908.0;147.0;327.0;-24;803;-987.0;291.0;1000.0;226.0
-47.0;-15.0;19;4;983.0;154.0;276.0;-24;798;-930.0;283.0;964.0;183.0
-73.0;-60.0;21;-20;910.0;213.0;239.0;-24;797;-995.0;301.0;1000.0;210.0
-89.0;32.0;17;16;929.0;173.0;323.0;-24;805;-981.0;291.0;990.0;227.0
-706.0;-37.0;12;-54;1109.0;24.0;376.0;-27;910;-978.0;315.0;1016.0;259.0
-938.0;164.0;26;-17;968.0;428.0;531.0;-28;808;-1003.0;425.0;921.0;42.0
-95.0;-392.0;23;-10;926.0;119.0;362.0;-24;807;-988.0;281.0;999.0;180.0
45.0;29.0;20;-3;926.0;158.0;327.0;-24;801;-977.0;264.0;995.0;223.0
493.0;-1319.0;-98;2119;913.0;-37.0;242.0;-34;822;-839.0;150.0;1007.0;40.0
517.0;128.0;154;-180;1230.0;1824.0;484.0;0;-161;-886.0;165.0;1045.0;161.0
-120.0;224.0;-1386;-1468;1390.0;604.0;395.0;-11;1217;-1072.0;202.0;1039.0;245.0
-69.0;-73.0;17;10;1014.0;325.0;475.0;-25;811;-967.0;369.0;955.0;189.0
33.0;-19.0;19;7;959.0;142.0;285.0;-24;802;-979.0;283.0;993.0;209.0
5.0;-43.0;17;-6;954.0;89.0;296.0;-31;803;-976.0;251.0;980.0;200.0
-45.0;-263.0;33;81;863.0;91.0;296.0;-79;776;-968.0;175.0;977.0;80.0
-373.0;-41.0;17;79;1027.0;-303.0;643.0;-70;891;-1057.0;207.0;1261.0;150.0
-23.0;-80.0;15;-6;917.0;103.0;288.0;-24;803;-965.0;263.0;963.0;198.0
371.0;-391.0;-6;-38;848.0;-316.0;347.0;-12;-380;-793.0;204.0;798.0;103.0
122.0;-36.0;20;-31;826.0;507.0;432.0;-22;811;-1016.0;173.0;1029.0;-65.0
-7.0;-20.0;22;7;955.0;139.0;315.0;-24;794;-968.0;233.0;984.0;202.0
21.0;37.0;16;20;956.0;143.0;328.0;-24;799;-974.0;252.0;988.0;199.0
-20.0;56.0;17;-7;958.0;117.0;353.0;-24;805;-975.0;274.0;990.0;188.0
121.0;250.0;23;17;927.0;119.0;363.0;-24;792;-958.0;247.0;957.0;196.0
152.0;102.0;13;-24;948.0;87.0;474.0;-32;805;-1043.0;538.0;910.0;153.0
101.0;-264.0;-4;-12;871.0;-369.0;610.0;-64;759;-1071.0;114.0;1281.0;171.0
30.0;4.0;21;10;896.0;130.0;314.0;-24;800;-987.0;291.0;1012.0;252.0
-725.0;119.0;994;-1537;1089.0;-939.0;497.0;-26;760;-1355.0;101.0;1048.0;248.0
-416.0;557.0;20;-4;909.0;-21.0;399.0;-28;792;-962.0;732.0;527.0;102.0
-17.0;43.0;15;-20;958.0;156.0;330.0;-24;802;-987.0;269.0;991.0;211.0
45.0;140.0;21;26;945.0;366.0;493.0;-29;829;-1076.0;72.0;1101.0;-84.0
-74.0;-29.0;27;-15;931.0;-19.0;446.0;-26;804;-781.0;878.0;356.0;491.0
323.0;194.0;36;-42;842.0;250.0;447.0;-23;799;-1105.0;291.0;1079.0;120.0
207.0;117.0;20;-1;948.0;167.0;388.0;-24;803;-971.0;253.0;971.0;174.0
-317.0;192.0;-1156;464;1128.0;107.0;370.0;-41;785;-830.0;299.0;1119.0;241.0
-489.0;276.0;1681;-1411;1052.0;41.0;216.0;-12;657;-745.0;337.0;1006.0;288.0
38.0;-49.0;23;17;947.0;89.0;297.0;-31;802;-966.0;243.0;981.0;197.0
-262.0;51.0;103;-248;947.0;85.0;299.0;-23;800;-964.0;299.0;980.0;191.0
169.0;253.0;22;79;861.0;224.0;400.0;-39;868;-1089.0;-2.0;1159.0;-70.0
-37.0;-32.0;15;-3;957.0;103.0;296.0;-31;805;-971.0;247.0;974.0;187.0
43.0;48.0;20;20;912.0;147.0;329.0;-24;799;-980.0;252.0;980.0;181.0
56.0;-23.0;12;-28;975.0;216.0;465.0;-23;799;-997.0;183.0;1031.0;2.0
597.0;-590.0;40;32;827.0;-329.0;445.0;-60;706;-1197.0;76.0;889.0;16.0
15.0;-10.0;26;-6;881.0;161.0;304.0;-24;805;-989.0;278.0;996.0;225.0
-76.0;203.0;24;2;989.0;164.0;344.0;-28;813;-966.0;388.0;933.0;215.0
-126.0;196.0;21;186;923.0;283.0;341.0;-23;787;-950.0;231.0;997.0;136.0
-6.0;-47.0;18;21;957.0;106.0;287.0;-31;806;-968.0;254.0;982.0;190.0
-73.0;441.0;115;-237;915.0;198.0;294.0;-24;794;-975.0;275.0;1011.0;142.0
-13.0;-25.0;19;-4;956.0;-36.0;419.0;-23;797;-986.0;766.0;663.0;156.0
-14.0;18.0;18;4;854.0;445.0;395.0;-43;811;-1001.0;182.0;1003.0;-74.0
80.0;-33.0;17;-6;939.0;30.0;428.0;-26;795;-989.0;616.0;815.0;44.0
-29.0;32.0;15;6;914.0;153.0;304.0;-24;803;-1003.0;275.0;997.0;209.0
-328.0;313.0;-14;-21;980.0;1182.0;521.0;-68;1273;-1283.0;364.0;1428.0;181.0
