adbr;bfo1;cfo1;amud;asin2;bso1;bfo2;bso3;cso1;arnd;asin1
1.0;10.929969993116822;19.76258921728148;27.0;-0.1698800217992135;26.875485800807635;46.53220343466485;0.3409686174139011;74.50116743421896;10.794746824470623;-0.5738897204659663
1.0;10.924856664831026;19.75195730870698;27.0;-0.1696829254524995;26.881827989347165;46.5043965048517;0.3406905066249;74.55168181891621;10.671742601834127;-0.5739060990030143
1.0;10.920069064469724;?;27.0;-0.1694858223183565;26.887840898632856;46.47665690527296;0.3403975583104925;74.59803806458773;10.68307894019826;-0.5739224773104881
1.0;10.91500348299802;?;27.0;-0.1692887124048926;26.89352832023628;46.44898447191421;0.3400925895918959;74.64003257295619;10.664252945254914;-0.5739388553884045
1.0;10.911379597511036;19.72290671922304;27.0;-0.1690915957198802;26.89889440718917;46.42137904116064;0.3397778956739343;74.67748480538441;10.731994813180462;-0.5739552332367338
1.0;10.902785940946154;19.7141818379401;27.0;-0.168894472271092;26.903943653796286;46.39384044979597;0.3394553463595439;74.7102386990422;10.477391040500406;-0.5739716108554926
1.0;10.891393524113928;19.70603201317313;27.0;-0.168697342066637;26.908680875031;46.36636853500158;0.3391264653012769;74.73816383383006;10.327455917409536;-0.5739879882446511
1.0;10.879778521310085;?;27.0;-0.1685002051141762;26.913111186569022;46.3389631343554;0.3387924941238219;74.76115634524545;10.304822565472673;-0.5740043654042262
1.0;10.86883439535906;19.69135886987969;27.0;-0.1683030614218194;26.917239984235845;46.31162408583113;0.3384544446265927;74.77913944440301;?;?
1.0;10.85919163921009;19.684736534945653;27.0;-0.168105910997228;26.92107292562;46.284351227797096;0.3381131413214437;74.79206356569453;10.381864811580128;-0.5740371190345527
1.0;10.848565737742016;?;27.0;-0.1679087538485123;26.924615910408804;46.2571443990154;0.337769270609164;74.79990712755973;10.322571774858622;-0.5740534955053028
1.0;10.840973633775818;19.672778654724763;27.0;-0.1677115899833343;26.92787506182252;46.23000343864094;0.3374233669527396;74.80267608860069;10.465156942164146;-0.5740698717464199
1.0;10.833809224604233;19.66731289924746;27.0;-0.1675144194098049;?;46.202928186220426;0.3370758759728917;74.8004035747725;10.479163997046305;-0.5740862477579206
1.0;10.825597429037105;19.662191155624804;27.0;-0.1673172421356988;26.93356732800918;46.17591848169141;0.3367271608502861;74.79314927391651;10.419105157455345;-0.5741026235397751
1.0;10.816014865521993;19.65743350707484;27.0;-0.1671200581687908;26.93601363791872;46.148974165381446;0.3363775175405131;74.78099860984172;10.341667646731242;-0.5741189990920004
1.0;10.807119575420232;19.65300486929375;27.0;-0.1669228675171927;26.93820246312428;46.12209507800697;0.3360271871855853;74.76406170961448;10.366793365611183;-0.5741353744145663
1.0;10.796531774523904;19.64893478936979;27.0;-0.1667256701885678;26.94014077560688;46.0952810606725;0.3356763643088386;74.74247217989674;10.272423830371393;-0.5741517495074898
1.0;10.786331034488615;19.64519680601819;27.0;-0.1665284661910282;26.94183566688121;46.068531954869606;0.3353252112538428;74.71638570922113;10.281383169859602;-0.5741681243707526
1.0;10.77712292833183;19.64174924203939;27.0;-0.1663312555322379;26.94329433218329;46.041847602476;0.3349738581254836;74.68597851427128;10.321311872608868;-0.5741844990043364
1.0;10.762239291256884;19.638756519081856;27.0;-0.1661340382203094;26.94452405511464;46.11510607578946;0.3347234979259716;74.65157438868111;10.025480672658212;-0.5742008734082581
1.0;10.748181305021664;?;27.0;-0.1659368142629074;26.94553219275348;46.18818567862144;0.3346497488699008;74.61364566765576;10.052293752936526;-0.5742172475824878
1.0;?;19.634091579743306;27.0;-0.1657395836681449;26.94632616123386;46.26108684671589;0.3347197630703197;74.57268839771646;10.200054115315238;-0.5742336215270423
1.0;10.726382246934197;19.632371774328792;27.0;-0.1655423464437992;26.946913421795728;46.33381001475528;0.3349067768208077;74.5292178030485;10.184577724132334;-0.5742499952418917
1.0;10.71486646409436;19.63109049755335;27.0;-0.1653451025976474;26.94730146731368;46.406355616363136;0.3351889836227332;74.48376367695262;10.14482198472097;-0.5742663687270526
1.0;10.70555499860622;19.63019285800557;27.0;-0.1651478521378037;26.947497809304224;46.478724084106695;0.3355486159741012;74.43686593216962;10.244627489370316;-0.5742827419824955
1.0;10.696061510013756;19.62968530824908;27.0;-0.1649505950719338;26.94750996541324;46.55091584949943;0.3359711967235957;74.38907000269724;10.226123592775563;-0.5742991150082368
1.0;10.685186870029318;19.62960323977357;27.0;-0.1647533314081523;26.94734544738405;46.62293134300361;0.336444928483593;74.34092232818521;10.146879923810529;-0.5743154878042586
1.0;10.6716191393792;19.63001369250822;27.0;-0.1645560611541253;26.94701174950749;46.69477099403288;0.336960199816688;74.2929658724679;10.0;-0.5743318603705424
1.0;10.659194067682138;19.630877703548474;27.0;-0.1643587843179681;26.946516337552623;46.76643523095482;0.3375091803630519;74.24573581220537;10.044138359470002;-0.5743482327071052
1.0;10.646141029814997;19.632176181281544;27.0;-0.1641615009074596;26.94586663817519;46.73804625105858;0.3379844096574735;74.19962654166912;10.0;-0.574364604813917
1.0;10.633346459954726;19.63384549114442;?;-0.1639642109303789;26.94507002880409;46.70972601946294;0.3383051552672622;74.15488498001959;10.0;-0.5743809766909947
1.0;10.6217420215359;19.63580674049972;27.0;?;26.944133828000457;46.68147436869906;0.3385000993509686;74.11172997516564;10.047308920150348;-0.5743973483383084
1.0;10.60963673268266;19.638034659028506;27.0;-0.1635696113085162;26.943065286290285;46.65329113170603;0.3385926115768691;74.07035123180945;10.010410754658745;-0.5744137197558746
1.0;10.597564997966742;19.64049566789427;?;-0.1633723016795182;26.941871577457203;46.62517614182991;0.3386017331476199;74.03090861352204;10.0;-0.5744300909436638
?;10.587777093329631;19.64310140455181;27.0;-0.1631749855155161;26.940559790305763;46.597129232822766;0.3385429786537992;73.99353172623847;10.103265124855922;-0.5744464619016926
1.0;10.579280533523937;19.645795885426256;27.0;-0.1629776628246267;26.93913692087201;46.56915023884162;0.3384289909959883;73.95831986725247;10.15869197337206;-0.5744628326299428
1.0;10.573585934112751;19.64848726942551;27.0;-0.1627803336145186;26.937609865092806;46.54123899444752;0.3382700711852447;73.92534227526589;10.291698150656954;-0.5744792031283962
1.0;10.567828991555016;19.65116496107713;27.0;?;26.935985411913723;46.513395334604525;0.3380746114174002;73.89463867590295;10.282855140780056;?
1.0;10.562674456831388;19.653802922309648;27.0;-0.1623856556687803;26.934270236839783;46.48561909467871;0.3378494488666589;73.86622010827513;10.307520559033422;?
1.0;10.555749164177625;19.65644075157437;27.0;-0.1621883069487128;26.932470895913067;46.45791011043727;0.3376001538933002;73.84007000801688;10.212940461153504;-0.5745283132450035
1.0;10.548711408223978;?;27.0;-0.1619909517412252;26.93059382011766;46.4302682180474;0.3373312648246354;73.81614553141144;10.200335621016748;-0.574544682824251
1.0;10.541090838229424;19.66171264281351;27.0;-0.1617935900539875;26.92864531019717;46.40269325407545;0.3370464792147455;73.79437909311675;?;-0.5745610521736921
1.0;?;19.664319844462145;27.0;-0.1615962218951183;26.92663153188106;46.3751850554859;0.3367488096509189;73.77468009217588;10.215076770866222;-0.5745774212932973
1.0;?;19.66694845916152;27.0;-0.161398847272288;26.9245585115072;46.34774345964039;0.3364407106615764;73.7569368108065;10.1021318712246;-0.574593790183083
1.0;?;19.66957227050976;27.0;?;26.92243213204489;46.320368304296736;0.3361241818226218;73.74101844277985;10.135185429711884;-0.5746101588430197
1.0;10.512993649089244;19.672124247407258;27.0;-0.1610040786667734;26.92025812948368;46.29305942760801;0.3358008524115342;73.72677724479604;10.248798223624243;?
1.0;10.507657090417302;19.674603708592773;27.0;-0.1608066846998797;26.918042089604224;46.26581666812153;0.3354720501269401;73.71405077117495;10.243492764840113;-0.5746428954733774
1.0;10.50448395799265;19.676952752202904;27.0;-0.1606092843007187;26.91578944511051;46.23863986477795;0.3351388569110426;73.70266417500316;?;-0.5746592634437623
1.0;?;19.67931749380331;27.0;-0.1604118774770741;26.91350547310951;46.211528856910256;0.3348021544369788;73.69243253415648;10.070743842886843;-0.574675631184295
1.0;10.486075728915756;19.681728893376725;27.0;-0.1602144642370667;26.911195292939887;46.184483484242826;0.3344626741638569;73.68316319345202;10.0;-0.5746919986949459
1.0;10.479438120248648;19.684099706930866;27.0;-0.1600170445883685;?;46.15750358689047;0.3341209904226951;73.67465809233762;10.150870141015115;-0.5747083659757316
1.0;10.470809722525091;19.686483202302067;27.0;-0.1598196185391007;?;46.13058900535753;0.3337775796692249;73.66671606131824;10.043694972576864;-0.5747247330266223
1.0;10.465479146784409;19.68879043214414;27.0;-0.159622186096936;26.90415629388198;46.10373958053683;0.3334328302287632;?;10.201610978570123;-0.5747410998476348
1.0;10.463734674671777;19.690927337444865;27.0;-0.1594247472699961;26.901789258282133;46.07695515370882;0.3330870585619717;73.65171435287924;10.377383368823343;-0.5747574664387392
1.0;10.465917656563873;19.692793449175053;27.0;-0.1592273020659541;26.89941918733452;46.05023556654061;0.3327405225305227;73.64425656075525;10.573975877042963;?
1.0;10.464315742439371;19.69449679511124;27.0;-0.1590298504929323;26.897050226642502;46.02358066108499;0.3323934322179481;73.63656963656994;10.38502127952666;?
1.0;10.46049433428566;19.69610093205957;27.0;-0.1588323925587165;26.89468635729268;45.99699027977953;0.3320459568769789;73.62846867795746;10.27133185147106;-0.5748065648326314
1.0;10.456820323739732;19.697604746815845;27.0;-0.1586349282710927;26.892331396100985;45.97046426544565;0.3316982380596911;73.61977761193708;10.274954203598094;?
1.0;10.452514294744224;19.699028067592582;27.0;-0.1584374576381841;26.889988996467626;45.94400246128763;0.3313503890864105;73.61033072229843;10.239362474063848;-0.5748392959456201
1.0;10.449806741859556;19.70035779010968;27.0;-0.158239980667665;26.887662648847943;46.01748294092657;0.3311035894620815;73.6001026943205;10.315781520662062;-0.57485566115722
1.0;10.444748558153998;19.70170671340076;27.0;-0.1580424973676589;26.885355681328907;?;0.3310334459772745;73.58921285045396;10.194364132991804;-0.574872026138866
1.0;10.444147169380395;19.70299442896483;27.0;-0.1578450077458407;26.88307126164692;46.16390610405104;0.3311071016635479;73.57780289668645;10.414378839099667;-0.5748883908905749
1.0;10.445227461848413;19.704209613330537;27.0;-0.1576475118103344;26.88081239764089;?;0.3312977854170997;73.56603536791351;10.498700972653706;-0.5749047554123167
1.0;10.446373962121566;19.70537858273536;27.0;-0.1574500095688154;26.8785819393103;46.30961511405577;0.3315836847138481;73.55409182721264;?;-0.5749211197041082
1.0;10.45104583100676;19.706429998005323;27.0;?;26.87638258007497;46.382202898312165;0.331947027143971;73.5421708711624;10.682307187523056;-0.5749374837659313
1.0;10.456817114805313;19.70735541048808;27.0;-0.1570549861999013;26.87421685929481;46.45461344618035;0.3323733315843869;73.53048595590612;10.742500897308965;?
1.0;10.463450315887746;19.708149799838168;27.0;-0.1568574650880825;26.87208716414203;46.526847189423535;0.3328507973954827;73.5192630845672;10.79180012157919;-0.5749702111996344
1.0;10.468840246060642;19.70886191005136;27.0;-0.1566599377020774;26.869995731418744;?;0.3333698104718895;73.50873838523025;10.73564653497628;-0.5749865745715013
1.0;10.474343826151529;19.709500970964232;?;-0.1564624040495626;26.86794465011581;46.67078598383139;0.3339225382824007;73.49915560886315;10.746775928880636;?
1.0;10.480021783764316;?;27.0;?;26.86593586419105;46.742491893273765;0.3345025996647906;73.49076358549107;10.761085798215507;-0.5750193006252562
1.0;10.487185734422503;19.710546333720224;27.0;-0.1560673179770583;?;46.81402271465165;?;73.48381367717283;10.841808343772886;-0.5750356633071311
1.0;?;?;27.0;-0.1558697655728723;26.8620522449162;46.88537887449485;0.3357248912444164;73.47855717068965;10.69383894994522;-0.5750520257589802
1.0;10.495031548636897;19.71148525093861;27.0;-0.1556722069338958;?;46.95656079829408;0.336359435097395;73.47524284541433;10.68084402307176;-0.57506838798082
1.0;10.499020905610744;19.71196280657094;27.0;-0.1554746420679187;26.858357625126704;47.027568910503575;0.3370056159040112;73.47411448297073;?;-0.5750847499726326
0.0;10.291126377673663;19.71807183055248;?;-0.1552770709830682;26.85658458642148;46.99852540450871;0.3375600700931688;73.47528569292112;10.688925356108198;-0.5751011117343996
0.0;10.0873484364963;19.7295085835896;27.0;-0.1550794936870226;26.85486261402057;46.96955224153394;0.3379453820335985;?;10.653605575451644;-0.5751174732661378
0.0;9.887605568232969;19.74598786587425;27.0;-0.1548819101879096;26.853192715753;46.9406492502256;0.3381929489077261;73.48448704655739;?;-0.5751338345678174
0.0;9.691817873109883;19.7672415054334;27.0;-0.1546843204934079;26.85157577807032;46.91181625964743;0.3383283525027603;73.49249836803232;10.709534424388869;-0.575150195639455
0.0;9.49990703345802;19.79301586562065;27.0;-0.1544867246116457;26.850012569911087;46.88305309927959;0.3383724363945241;73.50276763682886;?;-0.575166556481021
0.0;9.311796282391382;19.82307067869619;27.0;-0.1542891225503022;26.84850374554156;46.85435959901765;0.3383421835921584;73.51527781968426;10.847436762692151;-0.575182917092532
0.0;?;19.85717780178369;?;-0.1540915143175062;26.8470498483556;46.82573558917153;0.3382514325852936;73.5300058020486;10.794472996341076;?
0.0;8.946675548890783;19.89512016489364;27.0;-0.1538938999210496;26.84565131422687;46.79718090046455;0.3381114599497971;73.54692097697118;10.684838183906312;-0.5752156376253162
0.0;8.769519513339095;19.936690875468663;27.0;?;26.84430847513601;46.768695364032375;0.3379314526775372;73.56598410481932;10.55961544059935;-0.575231997546588
0.0;8.595871401726876;19.981692451274924;27.0;-0.153498652668661;26.843021562723905;46.74027881142207;0.3377188954271054;73.5871461675161;10.632785833003416;-0.5752483572377555
0.0;8.425661752529486;20.029936158944544;27.0;-0.1533010198285389;26.84179071150793;46.71193107459101;0.3374798860398599;73.61034751659;10.562608942734208;-0.5752647166988352
0.0;8.258822479628979;20.08124144033726;27.0;-0.1531033808564883;26.840615963081284;46.68365198590598;0.3372193925663877;?;10.621413158636626;-0.5752810759297974
0.0;8.095286845104413;20.13543541087993;27.0;?;26.839497269261127;46.65544137814211;0.3369414626474244;73.66257309884415;10.476666510962987;-0.5752974349306587
0.0;7.934989432567725;20.192352416527257;27.0;-0.152708084547775;26.83843449575782;46.62729908448188;0.3366493940823494;73.69142055757975;10.353349781109651;-0.5753137937013895
0.0;7.777866120912631;20.25183364098517;27.0;-0.1525104272269241;26.837427425734667;46.59922493851419;0.3363458737807383;73.72195347772998;10.586047612416866;-0.5753301522420063
0.0;?;20.31372675482916;27.0;-0.1523127638057684;26.83647576335373;46.57121877423329;0.3360330907889657;73.75405391340001;10.499528789277054;-0.5753465105524795
0.0;7.472891639255778;20.3778855989434;27.0;-0.1521150942921023;26.83557913658476;46.54328042603784;0.3357128285057918;73.7875924872978;10.539239574710823;-0.5753628686328258
?;7.324918475425989;20.444169897695435;27.0;-0.15191741869372;26.834737103670022;46.51540972872991;0.3353865402127638;73.82242887949094;10.618080789634613;-0.5753792264830269
0.0;7.179875376035379;20.512444996468204;27.0;-0.1517197370187534;26.833949152955487;46.487606517514;0.3350554101900303;73.85841247124625;10.711570978514269;?
0.0;7.037704321958535;20.5825816202035;27.0;-0.151522049274885;26.833214708318;46.45987062799607;0.3347204035068379;73.89538312543523;10.736364756966683;-0.5754119414929557
0.0;6.898348442894776;?;27.0;-0.1513243554702469;26.832533132181588;46.43220189618256;0.3343823065944291;73.93317209908345;10.75352651438264;-0.5754282986526704
0.0;6.7617519946391225;20.72794792047932;27.0;-0.1511266556125223;26.83190372888505;46.404600158479376;0.3340417757116199;73.9716030651302;10.481021003298029;-0.5754446555822255
0.0;6.627860336816771;20.802944014870366;27.0;-0.1509289497098439;26.83132575074677;46.37706525169098;0.3336993189034983;74.0104932316322;?;-0.5754610122815911
0.0;6.496619910979912;20.87933408878855;27.0;-0.1507312377698951;26.830798409164853;46.34959701301938;0.3333553612465084;74.04965455039994;10.326388100671137;-0.5754773687507838
0.0;6.36797821924329;20.95701269626229;27.0;-0.1505335198008092;26.830320856343487;46.32219528006315;0.3330102491685844;74.08889498363347;10.35171239349342;-0.575493724989774
0.0;6.241883803244292;21.03587862664798;27.0;-0.1503357958103826;26.829892199594635;46.294859890816525;0.3326642649669575;74.12801982572397;10.31475793839773;-0.5755100809985784
0.0;6.118286223532294;21.115834749413303;?;-0.1501380658064117;26.82951150451044;46.267590683668345;0.3323176386479546;74.16683305661832;10.364833909130637;-0.5755264367771671
0.0;5.997136039445835;21.196787865988703;27.0;-0.1499403297970306;26.8291777980686;46.24038749740117;0.3319705556853813;74.2051387125889;10.34099422516587;-0.5755427923255568
0.0;5.878384789315423;21.27864856962328;?;-0.1497425877899239;26.828890071679737;46.2132501711903;0.3316231709582917;74.24274226119405;10.20999357423673;-0.5755591476437294
0.0;5.761984971074831;21.361331109242062;27.0;-0.1495448397932262;26.82864728416898;46.1861785446028;0.3312756085551965;74.27945196556797;10.366039604156745;-0.5755755027316668
0.0;5.647890023259621;21.444753260622456;27.0;-0.1493470858146225;26.828448364689176;46.15917245759656;0.3309279695340339;74.31508021749146;10.52067471959474;-0.5755918575893856
0.0;5.536054306371764;21.52883620159539;27.0;?;26.82829221557084;46.13223175051935;0.330580336176331;74.34944483163356;10.686925252830562;-0.575608212216856
0.0;?;21.613504392625448;27.0;?;26.828177715094643;46.105356264107854;0.33023277545669;74.3823702908477;10.914697166482558;-0.5756245666140947
?;5.318982508210957;21.69868546172508;27.0;-0.1487537880673775;26.82810372019929;46.07854583948673;0.3298853418717887;74.41368891061268;10.904611483815104;-0.575640920781072
0.0;5.213659595344279;21.784310093676496;?;-0.1485560102408159;26.828069069112;46.05180031816767;0.3295380797413124;74.44324195465457;11.093251522142364;-0.5756572747178045
0.0;5.110422215504236;21.8703119230571;27.0;-0.1483582264719015;26.828072583907066;45.92524131201425;0.329191024996584;74.47075186375766;11.160677123525009;-0.5756736284242625
0.0;5.00922907239394;21.95662743141623;?;-0.1481604367687704;26.828113072988213;45.79899020214444;?;74.49582039177177;11.087737827838348;-0.5756899819004626
0.0;4.910039687404578;22.043195847466304;27.0;-0.1479626411391095;26.828189333495114;?;0.328497648830617;74.51805259594398;10.99078799725419;-0.5757063351463868
0.0;4.812814383482767;22.12995905124586;27.0;-0.1477648395910554;26.828300153633;45.5474086728974;0.3281513701811103;74.53705996723721;10.91270461854272;-0.5757226881620169
0.0;4.717514269234602;22.216861481170508;27.0;-0.1475670321322953;26.82844431492553;45.4220767589045;0.3278053866579788;74.55246351765919;10.904294516432731;-0.5757390409473694
0.0;4.624101223343979;22.303850044673407;27.0;-0.1473692187709663;26.82862059438693;45.29704975195497;0.327459711034551;74.56389621628931;10.764859511363714;-0.5757553935024148
0.0;4.532537879341239;22.39087403131649;?;-0.1471713995148686;26.828827766620105;45.17232690928442;0.3271143536350246;74.5710065634756;10.90292062198143;-0.5757717458271696
0.0;4.442787610712789;22.47788502898982;27.0;-0.1469735743718026;26.82906460583332;45.04790748993785;0.3267693227904335;74.57346116037317;10.842487258842738;-0.575788097921604
0.0;4.3548145161430725;22.56483684300104;27.0;-0.146775743349906;26.829329887778;44.92379075476531;0.3264246252097381;74.57094714139365;10.695989546137731;-0.5758044497857349
0.0;4.2685834052502125;22.651685417617774;27.0;?;26.829622391609725;44.79997596641744;0.3260802662818398;74.56317450062167;10.844919916786;-0.5758208014195324
0.0;4.18405978442669;22.73838876040079;27.0;?;26.829940901670525;44.67646238934109;0.3257362503213779;74.54987820068882;10.918929708188482;-0.5758371528230131
0.0;4.101209843120869;22.82490686884061;27.0;-0.1461822150894672;26.830284209190665;44.553249289774975;0.3253925807687709;74.53082004614605;?;-0.575853503996159
0.0;4.020000440286879;22.911201659570366;27.0;-0.1459843606309335;26.83065111391755;44.43033593574528;0.3250492603530237;74.5057903071793;10.771157860572254;-0.5758698549389519
0.0;3.940399091069451;22.997236899733227;27.0;-0.145786500332913;26.831040425661545;44.30772159706135;0.3247062912242269;74.47460908229512;10.699089861857573;-0.5758862056514085
0.0;3.862373953879109;23.08297814068232;27.0;-0.145588634203545;26.8314509657721;44.18540554531128;0.3243636750613938;74.43712739187511;10.642856523107378;-0.5759025561334989
?;3.785893817636682;23.16839265381903;27.0;?;26.83188156852956;44.063387053857625;0.324021413160223;74.3932279974381;10.87833493446318;-0.5759189063852399
0.0;3.7109280892773584;?;27.0;-0.1451928844819753;26.83233108247094;43.94166539783306;0.3236795065045246;74.34282594435102;10.997975801197164;-0.5759352564066018
0.0;3.6374467815204623;23.33811881268149;27.0;-0.144995000905716;26.83279837163376;43.820239854136105;0.3233379558243519;74.28586881062851;11.214524245748104;-0.5759516061976012
0.0;3.565420500862934;23.422373054954274;?;-0.1447971115295443;26.83328237991564;43.69910970142676;0.3229967616433098;74.22233664197202;11.409721021962238;-0.5759679557582084
0.0;3.494820435859024;23.506185646624136;27.0;-0.1445992163616007;26.83378194120338;?;0.3226559243170599;74.15224187682523;11.191896088799409;-0.5759843050884399
0.0;3.425618345527468;23.58953156835763;27.0;-0.1444013154095759;26.83429597267671;43.45773269239283;0.3223154440646553;74.07562869214296;11.33145123341014;-0.5760006541882777
0.0;3.357786548149416;23.67238717777632;27.0;-0.144203408681611;26.83482341128757;43.337484402157294;0.3219753209940444;73.99257223166653;11.497597127040816;-0.5760170030577036
0.0;3.291297910092552;23.75473015851959;27.0;-0.1440054961853972;?;43.21752863507892;0.3216355551228266;73.90317785565628;11.707214443671448;-0.5760333516967344
0.0;3.226125835018491;23.83653947144705;27.0;-0.1438075779290762;26.83591436186921;43.09786467856115;0.3212961463951439;73.80757915367597;11.804510136216631;-0.5760497001053403
?;3.162244253243886;23.91779530674904;27.0;-0.143609653920452;26.836475854292186;42.978491821743326;0.3209570946954291;73.70593723908911;11.749676946120976;-0.5760660482835378
0.0;3.099627611300603;?;27.0;-0.1434117241673292;26.83704671620913;42.85940935549652;0.320618399859594;73.59843890263602;11.68102751107456;-0.5760823962312973
0.0;3.038250861700354;24.07857317880148;27.0;-0.14321378867785;26.83762599548028;42.74061657241924;0.3202800616841355;73.48529483146436;11.69812242541654;-0.5760987439486355
0.0;2.978089452930988;24.15806133755004;27.0;-0.1430158474597067;26.83821276410568;42.62211276683328;0.3199420799335457;73.36673768257596;11.591515930780403;-0.5761150914355225
0.0;?;24.236928178140293;27.0;-0.1428179005210421;26.83880611873392;42.50389723477953;0.3196044543463439;73.24302003199303;11.625994391480909;-0.5761314386919753
0.0;2.861316872989672;?;?;-0.1426199478695489;26.839405181112625;42.38596927401373;0.3192671846399842;73.11441222218785;11.699818989368458;-0.5761477857179753
0.0;2.8046589912422424;24.392741592924928;27.0;-0.1424219895133704;26.84000909848152;42.26832818400232;0.3189302705148508;72.9812001284262;11.637610846491944;-0.5761641325135046
