aimp;arnd;amud;asin1;asin2;bso1;ced1;bed1;bed2;adfl;bso2
0.0;?;27.0;?;-0.1673172421356988;26.93356732800918;268.652149697735;0.1188460290780346;2.877085874966466e-07;0.0;-0.5017086801901717
0.0;10.341667646731242;27.0;-0.5741189990920004;-0.1671200581687908;26.93601363791872;267.96385081742903;0.1176575687872542;2.733231581218143e-07;?;-0.5432286142953094
0.0;?;27.0;-0.5741353744145663;-0.1669228675171927;26.93820246312428;267.2764402580761;0.1164809930993817;2.596570002157236e-07;?;-0.5777998869302758
0.0;10.272423830371393;27.0;-0.5741517495074898;?;26.94014077560688;266.5899271204703;0.1153161831683879;2.466741502049374e-07;0.0;-0.6053563617632167
0.0;10.281383169859602;27.0;-0.5741681243707526;-0.1665284661910282;?;265.9043203604456;0.114163021336704;?;?;-0.6259031914643057
?;10.321311872608868;27.0;-0.5741844990043364;-0.1663312555322379;26.94329433218329;265.21962879048755;0.113021391123337;?;0.0;-0.6395139817904609
0.0;10.025480672658212;?;-0.5742008734082581;-0.1661340382203094;?;264.53586108132816;?;2.1149224953195819e-07;1.0;-0.6413974648386428
0.0;?;?;-0.5742172475824878;-0.1659368142629074;26.94553219275348;263.85302576352416;0.1107722654399826;?;?;-0.627130462273723
0.0;10.200054115315238;?;?;-0.1657395836681449;26.94632616123386;263.1711312290192;0.1096645427855827;1.9087175520259226e-07;1.0;-0.5974859821738124
0.0;10.184577724132334;?;?;-0.1655423464437992;26.946913421795728;?;?;1.8132816744246266e-07;?;-0.5533573366408504
0.0;10.14482198472097;27.0;?;-0.1653451025976474;26.94730146731368;?;0.1074822183841496;1.722617590703395e-07;?;-0.4957446751517966
0.0;?;?;-0.5742827419824955;-0.1651478521378037;?;261.13117419789467;?;1.6364867111682253e-07;1.0;-0.4257409994872788
0.0;10.226123592775563;27.0;?;?;26.94750996541324;260.4531239975393;0.105343322238305;?;1.0;-0.3445178572549056
?;10.146879923810529;?;?;-0.1647533314081523;26.94734544738405;259.77605451456265;?;1.4769292568293237e-07;1.0;-0.2533106745444824
0.0;10.0;27.0;-0.5743318603705424;-0.1645560611541253;?;259.0999733411447;0.1032469901257628;1.4030827939878573e-07;?;?
?;10.044138359470002;?;-0.5743482327071052;-0.1643587843179681;26.946516337552623;258.42488794134573;0.1022145202245051;1.3329286542884644e-07;1.0;-0.0461182356133849
0.0;10.0;27.0;-0.574364604813917;-0.1641615009074596;26.94586663817519;257.750805652544;0.1011923750222601;1.2662822215740413e-07;0.0;0.0622773499920715
0.0;10.0;27.0;-0.5743809766909947;-0.1639642109303789;26.94507002880409;257.0777336868583;0.1001804512720375;1.2029681104953394e-07;0.0;0.165812713038278
?;10.047308920150348;27.0;-0.5743973483383084;-0.1637669143948419;26.944133828000457;256.40567913255705;0.0991786467593171;1.1428197049705722e-07;0.0;0.2636643485807513
0.0;10.010410754658745;27.0;?;-0.1635696113085162;26.943065286290285;?;?;1.0856787197220437e-07;0.0;0.3550967132875218
0.0;10.0;27.0;-0.5744300909436638;?;26.941871577457203;255.0646500002736;?;?;0.0;0.4394659785868146
?;10.103265124855922;27.0;-0.5744464619016926;-0.1631749855155161;26.940559790305763;?;?;9.798250445491445e-08;0.0;?
0.0;10.15869197337206;?;-0.5744628326299428;-0.1629776628246267;26.93913692087201;?;0.0952706123541994;9.308337923216873e-08;0.0;0.5849137081862229
0.0;10.291698150656954;27.0;?;-0.1627803336145186;26.937609865092806;253.0609071260411;0.0943179062306574;8.842921027056028e-08;0.0;0.645182337453553
0.0;10.282855140780056;27.0;?;-0.1625829978933094;26.935985411913723;252.3950991318313;?;8.400774975703229e-08;0.0;0.6967685713862375
0.0;10.307520559033422;27.0;?;-0.1623856556687803;26.934270236839783;251.7303548143325;?;7.980736226918066e-08;0.0;?
0.0;10.212940461153504;27.0;-0.5745283132450035;-0.1621883069487128;?;251.0666803199872;0.0915165700977007;7.581699415572162e-08;0.0;0.7733277163374432
?;?;27.0;?;-0.1619909517412252;26.93059382011766;?;0.0906014043967237;7.202614444793555e-08;0.0;?
1.0;10.163864972315784;27.0;?;-0.1617935900539875;?;251.74256503400093;1.0896953903527564;?;0.0;?
?;10.215076770866222;27.0;-0.5745774212932973;-0.1615962218951183;?;252.9235109513454;1.078798436449229;?;?;0.8218871156964251
?;10.1021318712246;?;-0.574593790183083;-0.161398847272288;26.9245585115072;253.9678429120968;1.0680104520847369;0.9025000617534156;?;0.821058023875622
0.0;10.135185429711884;?;?;-0.1612014661936161;26.92243213204489;254.8935192700231;1.057330347563889;?;0.0;0.8122196037592676
?;10.248798223624243;?;-0.5746265272731239;-0.1610040786667734;26.92025812948368;255.71595595488608;?;0.8145063057324575;0.0;0.7957724717324807
0.0;?;27.0;-0.5746428954733774;-0.1608066846998797;26.918042089604224;256.44838888593046;1.036289473647368;0.7737809904458346;0.0;0.7721760608047618
0.0;10.347411949322934;27.0;-0.5746592634437623;-0.1606092843007187;?;257.10218469817977;1.0259265789108942;0.7350919409235429;0.0;?
?;10.070743842886843;27.0;-0.574675631184295;?;26.91350547310951;257.68710715340376;1.0156673131217853;0.6983373438773658;0.0;0.7056261291146142
0.0;10.0;27.0;-0.5746919986949459;?;26.911195292939887;?;1.0055106399905671;?;0.0;0.6638232033099037
0.0;10.150870141015115;27.0;-0.5747083659757316;-0.1600170445883685;26.90886386433532;258.68271059426456;0.9954555335906616;0.6302494528493225;0.0;0.6171575953439288
0.0;10.043694972576864;?;?;-0.1598196185391007;?;259.10680224873937;0.985500978254755;?;0.0;0.5662770383752481
0.0;10.201610978570123;27.0;-0.5747410998476348;-0.159622186096936;26.90415629388198;259.48915375847673;0.9756459684722076;0.5688001311965136;?;0.5118451501093378
?;?;27.0;-0.5747574664387392;-0.1594247472699961;26.901789258282133;259.83435505316504;0.9658895087874856;0.5403601246366879;0.0;0.4545343125638092
?;10.573975877042963;27.0;-0.5747738327999521;-0.1592273020659541;26.89941918733452;?;0.9562306136996106;?;0.0;0.3950187391061389
0.0;10.38502127952666;27.0;-0.5747901989312556;-0.1590298504929323;26.897050226642502;?;0.9466683075626144;0.4876750124846108;0.0;0.3339678020013619
0.0;10.27133185147106;27.0;-0.5748065648326314;-0.1588323925587165;26.89468635729268;?;0.9372016244869884;0.4632912618603803;0.0;0.2720396654564351
0.0;10.274954203598094;27.0;-0.5748229305040962;?;26.892331396100985;260.9149616896976;?;0.4401266987673613;0.0;0.2098752821174891
0.0;10.239362474063848;27.0;?;-0.1584374576381841;26.889988996467626;261.12386585830615;0.9185513121596972;0.4181203638289932;0.0;0.1480927801410606
0.0;10.315781520662062;27.0;-0.57485566115722;-0.158239980667665;26.887662648847943;261.31253223590335;?;0.3972143456375436;1.0;0.0922121738125604
0.0;10.194364132991804;27.0;-0.574872026138866;?;?;261.48260033725626;?;0.3773536283556664;1.0;0.0474139781963892
0.0;?;27.0;-0.5748883908905749;-0.1578450077458407;26.88307126164692;?;0.8912694196372422;0.3584859469378831;1.0;0.0137024148008838
0.0;10.498700972653706;27.0;-0.5749047554123167;-0.1576475118103344;26.88081239764089;261.7724411164881;0.8823567254408697;0.3405616495909889;?;-0.0090270320720649
0.0;10.503124839225649;?;-0.5749211197041082;-0.1574500095688154;26.8785819393103;261.8945224939149;0.873533158186461;0.3235335671114395;1.0;-0.0209823450728954
0.0;10.682307187523056;27.0;-0.5749374837659313;-0.1572525010294084;26.87638258007497;262.0026722226157;0.8647978266045965;0.3073568887558675;1.0;-0.0224688918596327
0.0;10.742500897308965;27.0;?;-0.1570549861999013;26.87421685929481;262.09770834001574;0.8561498483385505;0.2919890443180741;1.0;-0.0138826000923112
?;10.79180012157919;27.0;-0.5749702111996344;-0.1568574650880825;?;262.18034730307807;?;?;1.0;0.0042974699317815
?;10.73564653497628;27.0;-0.5749865745715013;-0.1566599377020774;26.869995731418744;?;0.8391124663566133;0.2635201124970619;1.0;0.0315170763506987
0.0;10.746775928880636;?;-0.5750029377133851;-0.1564624040495626;26.86794465011581;262.31087561072223;0.8307213416930471;0.2503441068722088;?;0.0671551721540784
0.0;10.761085798215507;27.0;-0.5750193006252562;-0.1562648641386639;?;?;0.8224141282761166;0.2378269015285983;1.0;0.1105326075552363
1.0;10.841808343772886;27.0;-0.5750356633071311;-0.1560673179770583;26.863971175178424;265.22940015123095;1.8141899869933555;1.2259355564521686;1.0;0.1609210298554864
0.0;10.69383894994522;27.0;-0.5750520257589802;-0.1558697655728723;26.8620522449162;?;1.7960480871234217;1.1646387786295602;1.0;?
0.0;?;27.0;-0.57506838798082;-0.1556722069338958;26.860180597901177;270.1385086267369;1.7780876062521875;1.1064068396980822;?;?
0.0;?;27.0;-0.5750847499726326;?;26.858357625126704;272.2496221420187;1.7603067301896658;1.051086497713178;1.0;0.3463220128807847
0.0;10.688925356108198;27.0;-0.5751011117343996;-0.1552770709830682;?;274.17117991735034;?;0.998532172827519;1.0;0.4168051139228282
?;10.653605575451644;27.0;-0.5751174732661378;-0.1550794936870226;26.85486261402057;?;1.7252766262588912;?;1.0;?
?;10.731425152697035;?;-0.5751338345678174;-0.1548819101879096;?;277.5396489995879;1.7080238599963022;0.901175285976836;?;0.5657816987174429
0.0;10.709534424388869;27.0;-0.575150195639455;-0.1546843204934079;26.85157577807032;279.0254518637383;1.6909436213963391;0.8561165216779941;1.0;0.6426175533570483
?;?;27.0;?;-0.1544867246116457;26.850012569911087;?;1.6740341851823757;0.8133106955940944;?;?
?;?;27.0;-0.575182917092532;-0.1542891225503022;26.84850374554156;?;1.657293843330552;0.7726451608143897;1.0;0.7969755804436472
0.0;10.794472996341076;27.0;-0.5751992774739582;?;26.8470498483556;282.86889603882497;?;0.7340129027736703;1.0;0.8729781592172227
?;10.684838183906312;?;-0.5752156376253162;-0.1538938999210496;26.84565131422687;?;1.624313695848274;0.6973122576349867;1.0;?
0.0;10.55961544059935;27.0;-0.575231997546588;-0.1536962793687247;?;285.03049191584824;1.6080705588897912;0.6624466447532373;1.0;?
0.0;10.632785833003416;27.0;-0.5752483572377555;?;26.843021562723905;286.01663361489165;1.5919898533008934;0.6293243125155754;1.0;1.0879819383207303
0.0;10.562608942734208;27.0;-0.5752647166988352;-0.1533010198285389;?;286.9483486615774;1.5760699547678845;0.5978580968897966;1.0;1.1532858539424329
0.0;?;?;?;-0.1531033808564883;26.840615963081284;?;1.5603092552202056;?;1.0;1.214527812021189
?;10.476666510962987;27.0;-0.5752974349306587;-0.1529057357601902;26.839497269261127;?;1.5447061626680034;0.5395669324430414;1.0;1.2712672649876156
0.0;10.353349781109651;27.0;-0.5753137937013895;-0.152708084547775;26.83843449575782;289.467260404957;1.5292591010413237;0.5125885858208894;1.0;1.3231250044426823
?;10.586047612416866;27.0;-0.5753301522420063;-0.1525104272269241;26.837427425734667;290.22829737879533;1.5139665100309103;0.4869591565298449;?;1.369784525430658
0.0;10.499528789277054;27.0;?;?;?;290.95544234766544;1.4988268449306013;0.4626111987033527;1.0;?
0.0;?;?;-0.5753628686328258;-0.1521150942921023;26.83557913658476;291.65129730801186;?;0.439480638768185;?;1.4465595391272033
?;10.618080789634613;?;-0.5753792264830269;-0.15191741869372;26.834737103670022;?;1.4690001907164822;0.4175066068297758;1.0;1.476357999036516
0.0;10.711570978514269;27.0;-0.5753955841030646;-0.1517197370187534;?;292.9578723425581;1.4543101888093175;0.396631276488287;1.0;1.5003223696677372
0.0;10.736364756966683;27.0;?;-0.151522049274885;26.833214708318;293.5722630908973;1.4397670869212242;0.3767997126638726;1.0;?
0.0;10.75352651438264;?;-0.5754282986526704;?;?;?;1.425369416052012;0.357959727030679;?;?
?;?;27.0;-0.5754446555822255;-0.1511266556125223;26.83190372888505;294.730735735391;1.411115721891492;0.3400617406791451;1.0;1.5374357475721954
0.0;10.330784801326232;27.0;-0.5754610122815911;?;?;295.27726472101966;1.397004564672577;0.3230586536451878;?;1.5385642668588366
?;?;27.0;-0.5754773687507838;-0.1507312377698951;26.830798409164853;295.8033752399531;1.3830345190258513;0.3069057209629284;1.0;1.534373565106379
0.0;10.35171239349342;27.0;-0.575493724989774;-0.1505335198008092;26.830320856343487;296.3099541080101;1.369204173835593;0.291560434914782;?;1.5251132729056809
0.0;10.31475793839773;27.0;-0.5755100809985784;-0.1503357958103826;26.829892199594635;296.7977862627805;1.3555121320972368;?;1.0;1.511072864328368
0.0;10.364833909130637;27.0;-0.5755264367771671;-0.1501380658064117;26.82951150451044;297.26756903491787;1.3419570107762644;0.2631332925105908;1.0;1.492577288888156
0.0;10.34099422516587;27.0;-0.5755427923255568;-0.1499403297970306;?;297.7199243866197;1.3285374406685018;0.2499766278850612;1.0;1.469982390359046
0.0;?;27.0;?;?;26.828890071679737;298.15540940719785;1.3152520662618168;?;?;1.4436702100982974
0.0;10.366039604156745;?;-0.5755755027316668;?;26.82864728416898;298.5745253142954;1.3020995455991986;?;?;1.4140442177628088
0.0;10.52067471959474;27.0;-0.5755918575893856;-0.1493470858146225;26.828448364689176;298.9777251738568;?;0.2143237113329544;1.0;1.3815245906427411
?;10.686925252830562;27.0;?;?;?;299.3654205215635;1.2761877646417747;0.2036075257663067;?;1.346543244783633
0.0;10.914697166482558;27.0;-0.5756245666140947;-0.1489515599439;26.828177715094643;299.7379870423872;1.263425886995357;0.1934271494779913;?;1.3095393290463735
?;10.904611483815104;27.0;-0.575640920781072;-0.1487537880673775;26.82810372019929;300.0957694425731;1.2507916281254037;0.1837557920040917;1.0;1.2709545830519031
0.0;11.093251522142364;27.0;-0.5756572747178045;?;26.828069069112;300.43908562920626;1.2382837118441494;0.1745680024038872;1.0;1.2312289076441074
0.0;11.160677123525009;27.0;-0.5756736284242625;?;26.828072583907066;300.76823029609403;1.225900874725708;0.1658396022836928;0.0;?
?;11.087737827838348;27.0;?;?;26.828113072988213;301.0834780006132;1.2136418659784507;0.1575476221695082;0.0;1.1306672331360004
?;10.99078799725419;?;-0.5757063351463868;-0.1479626411391095;26.828189333495114;301.3850858040992;1.2015054473186662;?;?;1.0665584085184332
?;10.91270461854272;27.0;?;-0.1477648395910554;?;301.6732955380037;1.1894903928454794;0.1421867290079811;0.0;0.9945169490665028
?;10.904294516432731;27.0;-0.5757390409473694;?;?;?;1.1775954889170246;0.1350773925575821;0.0;?
0.0;10.764859511363714;?;?;-0.1473692187709663;?;?;1.1658195340278543;0.128323522929703;0.0;?
0.0;10.90292062198143;27.0;-0.5757717458271696;-0.1471713995148686;26.828827766620105;302.45976515254387;1.1541613386875758;0.1219073467832178;0.0;0.7410913209474886
0.0;10.842487258842738;27.0;-0.575788097921604;-0.1469735743718026;26.82906460583332;302.6965589006689;1.1426197253007;0.1158119794440569;0.0;?
0.0;10.695989546137731;27.0;-0.5758044497857349;-0.146775743349906;26.829329887778;302.9209945282766;1.131193528047693;0.1100213804718541;0.0;0.5516428051982144
0.0;?;27.0;-0.5758208014195324;-0.1465779064568672;26.829622391609725;303.1332549691316;1.119881592767216;0.1045203114482613;?;0.4539410919952826
0.0;10.918929708188482;27.0;-0.5758371528230131;-0.1463800637008247;26.829940901670525;303.33351695899404;1.108682776839544;0.0992942958758483;0.0;0.3556242049700646
0.0;10.90698055330794;27.0;-0.575853503996159;-0.1461822150894672;26.830284209190665;303.5219517083912;1.0975959490711484;0.0943295810820559;0.0;0.2576792247858205
?;10.771157860572254;27.0;-0.5758698549389519;-0.1459843606309335;?;303.6987254815841;1.086619989580437;0.0896131020279531;?;0.1610508881710717
0.0;?;27.0;-0.5758862056514085;-0.145786500332913;26.831040425661545;303.86400009508674;1.0757537896846323;0.0851324469265554;?;0.0666339607239368
?;10.642856523107378;?;-0.5759025561334989;-0.145588634203545;26.8314509657721;?;1.0649962517877862;0.0808758245802276;?;-0.0247334684700981
?;10.87833493446318;27.0;-0.5759189063852399;-0.1453907622506316;26.83188156852956;304.16067938830747;?;?;0.0;-0.1122760804034757
?;?;27.0;-0.5759352564066018;-0.1451928844819753;26.83233108247094;304.29238904057115;1.0438028263772094;?;0.0;-0.195286412581131
?;11.214524245748104;27.0;-0.5759516061976012;-0.144995000905716;26.83279837163376;304.41321007387893;1.0333647981134373;0.0693409100994727;0.0;-0.273129135703465
0.0;11.409721021962238;27.0;?;-0.1447971115295443;26.83328237991564;?;1.0230311501323028;0.065873864594499;0.0;-0.3452444460938551
0.0;11.191896088799409;27.0;-0.5759843050884399;-0.1445992163616007;?;304.62276350223635;1.01280083863098;0.0625801713647741;0.0;-0.4111505963127216
0.0;11.33145123341014;27.0;-0.5760006541882777;-0.1444013154095759;26.83429597267671;304.7117781685872;1.00267283024467;0.0594511627965354;0.0;-0.4704455205918395
?;11.497597127040816;27.0;-0.5760170030577036;-0.144203408681611;?;?;0.9926461019422236;0.0564786046567086;?;-0.5228076948169464
0.0;?;27.0;?;-0.1440054961853972;26.83536321465079;304.8589717893404;0.9827196409228012;0.0536546744238732;0.0;-0.5679960854216557
0.0;?;27.0;?;-0.1438075779290762;26.83591436186921;304.91741975065963;0.9728924445135732;0.0509719407026795;?;?
0.0;?;27.0;-0.5760660482835378;?;26.836475854292186;?;0.9631635200684376;0.0484233436675455;0.0;-0.6362844674441649
0.0;11.68102751107456;27.0;-0.5760823962312973;-0.1434117241673292;26.83704671620913;305.00467595652924;?;0.0460021764841682;0.0;-0.659294106834881
0.0;11.69812242541654;27.0;-0.5760987439486355;-0.14321378867785;?;305.03374195997804;0.9439965660190756;0.0437020676599598;0.0;-0.6749440924878787
0.0;11.591515930780403;27.0;?;-0.1430158474597067;26.83821276410568;?;0.9345566003588848;0.0415169642769618;0.0;-0.6833697015052653
0.0;?;27.0;-0.5761314386919753;-0.1428179005210421;26.83880611873392;?;?;?;0.0;-0.6847716780926346
0.0;11.699818989368458;?;?;?;26.839405181112625;305.06420286138524;?;?;0.0;-0.6794116979567666
0.0;11.637610846491944;?;?;-0.1424219895133704;?;305.0558546888892;0.9067993347716256;?;0.0;-0.6676073984858154
0.0;11.569911811388929;27.0;-0.5761804790785799;-0.1422240254601998;26.84061704390964;?;0.8977313414239094;0.0338158268846121;0.0;-0.6497270821467989
?;11.538672050793323;27.0;-0.5761968254131714;-0.1420260557181807;?;305.01212894520427;0.8887540280096703;0.0321250355403815;0.0;-0.6261841213099203
0.0;?;27.0;-0.5762131715172958;-0.1418280802951194;26.8418418428046;304.9769874711763;0.8798664877295735;0.0305187837633625;0.0;-0.5974311422824866
0.0;?;27.0;?;-0.1416300991988224;?;304.9331487025664;0.8710678228522778;0.0289928445751943;0.0;-0.5639540528578277
0.0;11.61873470175159;27.0;-0.5762458630340705;-0.1414321124374339;26.843073492521608;304.88072729612685;?;0.0275432023464346;0.0;?
0.0;11.64987790259204;27.0;?;-0.1412341200186485;26.84369010041093;304.8198366023047;0.8537335731775174;0.0261660422291129;0.0;-0.4849012599588215
0.0;11.620388292156225;27.0;-0.5762785536288519;-0.1410361219506108;26.84430633064867;304.7505886897212;0.8451962374457422;0.0248577401176572;0.0;-0.4404090811068985
?;?;27.0;-0.576294898580473;-0.1408381182410157;?;304.67309436781267;0.8367442750712848;0.0236148531117744;0.0;-0.3933478902890996
0.0;11.41016399471272;27.0;?;-0.1406401088980084;26.845535122185584;304.5874632078778;?;?;0.0;-0.3442793583711847
0.0;11.32995677415768;27.0;?;-0.1404420939293968;?;?;0.8200930639973661;0.0213124049333764;0.0;?
0.0;11.431667790512403;27.0;-0.5763439320522254;?;26.846755058343835;304.3922225852223;0.8118921333573925;0.0202467846867075;0.0;?
0.0;11.386865223440598;27.0;-0.576360276081747;-0.1400460471469307;26.847360319052925;304.2828262455408;0.8037732120238186;0.0192344454523722;0.0;-0.1905789712361837
0.0;11.243245664523153;27.0;-0.5763766198807129;?;26.84796175491012;?;0.7957354799035804;0.0182727231797535;0.0;-0.1389715232512533
0.0;11.321645093147422;27.0;-0.5763929634491397;-0.1396499779570973;26.848558883092903;304.04100554584323;0.7877781251045446;0.0173590870207659;0.0;-0.0880264463442009
0.0;11.22519660440968;27.0;-0.5764093067869978;-0.1394519349791649;26.84915124715093;303.9087873579457;0.7799003438534992;0.0164911326697276;0.0;-0.038216783077863
0.0;11.276277075320085;27.0;-0.5764256498943037;-0.1392538864232677;26.84973841510758;303.7691661815164;0.7721013404149641;0.0156665760362412;?;0.0100141274068501
0.0;11.347170964442103;27.0;-0.5764419927710277;-0.1390558322971025;26.85031998074668;303.62224230678635;0.7643803270108145;0.0148832472344291;0.0;0.0562557963403287
?;?;27.0;-0.5764583354171865;-0.1388577726088166;26.85089556192328;303.4681149302038;?;0.0141390848727077;0.0;0.1001333075872446
0.0;11.439681581945196;27.0;?;-0.1386597073662198;26.851464801728124;303.30688216737013;0.7491691585032992;0.0134321306290723;0.0;0.1413096038617037
0.0;?;27.0;-0.5764910200177361;-0.1384616365771222;26.8520273661315;?;0.7416774669182662;0.0127605240976187;1.0;0.1844171924005135
?;11.663585558459811;27.0;-0.5765073619721254;-0.1382635602496717;26.852582946159;302.9634876161083;0.7342606922490835;0.0121224978927377;1.0;0.2338226859384067
0.0;11.65641422902628;27.0;-0.5765237036959;?;26.853131254222973;302.7815167659668;0.7269180853265926;0.0115163729981008;1.0;?
?;11.463354115996577;27.0;-0.5765400451890769;-0.1378673910109542;?;?;0.7196489044733267;0.0109405543481958;1.0;0.3485782123192613
