NMHC(GT);CO(GT);NO2(GT);NOx(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3)
-200.0;1.3;64.0;231.0;750.0;8.0;17.0;70.1;1.3512;1438.0;1019.0;901.0;960.0
-200.0;1.3;109.0;111.0;819.0;9.9;41.8;15.0;1.1989;1525.0;1076.0;972.0;923.0
-200.0;1.8;62.0;213.0;698.0;9.2;18.4;68.5;1.439;1467.0;1091.0;945.0;1014.0
-200.0;4.4;212.0;644.0;536.0;18.1;10.6;55.3;0.7058;1454.0;1355.0;1244.0;1715.0
-200.0;-200.0;-200.0;-200.0;787.0;7.4;20.6;60.9;1.4642;1446.0;1011.0;875.0;1012.0
-200.0;1.2;96.0;147.0;950.0;7.3;25.2;38.1;1.2049;1393.0;1031.0;871.0;972.0
-200.0;1.0;69.0;105.0;1472.0;3.9;16.0;61.6;1.1127;1202.0;1002.0;704.0;752.0
-200.0;-200.0;117.0;116.0;786.0;10.1;35.3;16.7;0.9402;1480.0;998.0;981.0;797.0
-200.0;-200.0;-200.0;-200.0;840.0;6.5;29.6;35.4;1.4426;1498.0;982.0;836.0;696.0
-200.0;1.5;63.0;178.0;768.0;6.6;20.7;68.4;1.6507;1549.0;1073.0;838.0;892.0
-200.0;1.3;55.0;132.0;799.0;6.1;20.1;70.5;1.6384;1502.0;1039.0;817.0;836.0
-200.0;2.8;216.0;408.0;640.0;10.7;5.0;46.6;0.4099;1111.0;1177.0;1004.0;1341.0
-200.0;2.0;138.0;156.0;776.0;12.7;40.4;14.9;1.1033;1671.0;1097.0;1074.0;960.0
-200.0;1.1;71.0;68.0;847.0;6.4;24.5;44.4;1.3476;1585.0;983.0;831.0;887.0
-200.0;1.4;82.0;237.0;762.0;7.8;16.8;79.0;1.4978;1453.0;989.0;891.0;901.0
-200.0;1.3;83.0;232.0;792.0;8.4;20.8;62.2;1.5119;1579.0;1062.0;915.0;929.0
-200.0;1.4;52.0;107.0;732.0;8.1;23.8;60.2;1.7515;1560.0;1096.0;903.0;857.0
-200.0;2.4;167.0;213.0;671.0;16.9;40.9;14.6;1.114;1807.0;1202.0;1206.0;1301.0
-200.0;-200.0;-200.0;-200.0;982.0;4.2;21.6;55.8;1.4228;1372.0;950.0;719.0;771.0
-200.0;0.9;58.0;54.0;911.0;4.7;28.0;43.4;1.6162;1535.0;913.0;749.0;742.0
-200.0;1.7;101.0;103.0;934.0;8.5;22.4;46.9;1.2544;1668.0;972.0;919.0;904.0
-200.0;2.1;89.0;118.0;886.0;8.8;21.6;46.1;1.1725;1652.0;1120.0;931.0;971.0
-200.0;2.3;124.0;144.0;748.0;12.3;26.9;30.5;1.0671;1629.0;1041.0;1060.0;1185.0
-200.0;1.6;120.0;230.0;739.0;6.3;15.9;52.2;0.9377;1223.0;1099.0;826.0;940.0
-200.0;1.4;76.0;89.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
200.0;2.0;91.0;159.0;846.0;9.5;13.3;61.7;0.9399;1660.0;1272.0;959.0;1136.0
-200.0;-200.0;-200.0;-200.0;854.0;8.7;15.8;60.4;1.0744;1669.0;1152.0;926.0;1034.0
-200.0;1.6;69.0;279.0;674.0;9.8;18.8;71.8;1.5372;1568.0;1124.0;972.0;1092.0
-200.0;1.1;73.0;75.0;948.0;6.0;20.5;49.3;1.173;1571.0;1110.0;814.0;854.0
-200.0;0.6;130.0;218.0;653.0;6.2;15.0;48.6;0.8253;1184.0;1136.0;822.0;744.0
-200.0;3.1;156.0;431.0;546.0;15.2;15.1;49.6;0.8428;1473.0;1243.0;1155.0;1398.0
-200.0;1.3;66.0;60.0;811.0;6.2;34.4;30.6;1.6402;1535.0;972.0;820.0;630.0
-200.0;1.5;77.0;69.0;743.0;9.2;30.7;38.7;1.678;1667.0;1088.0;948.0;766.0
-200.0;1.5;59.0;216.0;719.0;7.6;16.8;73.3;1.3915;1430.0;1010.0;884.0;938.0
-200.0;1.8;90.0;140.0;974.0;8.6;19.8;28.5;0.652;1404.0;990.0;924.0;861.0
-200.0;1.7;79.0;69.0;706.0;10.6;34.7;35.9;1.9528;1766.0;1118.0;999.0;878.0
-200.0;1.7;73.0;209.0;658.0;11.0;21.8;58.2;1.5036;1572.0;1182.0;1016.0;1210.0
-200.0;1.6;116.0;111.0;818.0;9.7;25.3;30.9;0.9815;1565.0;1011.0;967.0;748.0
-200.0;1.1;71.0;65.0;816.0;7.2;22.6;51.0;1.3805;1639.0;1007.0;864.0;987.0
-200.0;2.6;137.0;221.0;805.0;5.4;6.7;47.6;0.4688;969.0;1055.0;783.0;1167.0
-200.0;1.0;68.0;56.0;877.0;5.9;29.6;37.7;1.544;1606.0;1025.0;809.0;690.0
-200.0;1.4;86.0;90.0;1059.0;8.1;27.4;20.5;0.7379;1437.0;985.0;903.0;712.0
-200.0;0.7;61.0;62.0;950.0;5.6;19.8;46.0;1.0524;1489.0;890.0;791.0;886.0
-200.0;1.3;79.0;217.0;888.0;6.8;18.7;73.1;1.5608;1505.0;982.0;850.0;873.0
-200.0;2.3;129.0;293.0;735.0;7.5;6.4;74.9;0.7238;1142.0;1111.0;877.0;1104.0
-200.0;0.6;39.0;46.0;1393.0;0.7;8.6;58.8;0.6603;881.0;779.0;466.0;454.0
-200.0;2.0;94.0;214.0;845.0;9.4;21.2;55.2;1.3699;1528.0;997.0;955.0;926.0
-200.0;2.0;129.0;310.0;971.0;13.0;35.0;17.3;0.9542;1430.0;1096.0;1083.0;986.0
-200.0;1.3;62.0;142.0;673.0;8.6;21.9;61.5;1.5967;1519.0;1158.0;923.0;1072.0
-200.0;1.9;111.0;155.0;788.0;11.0;24.3;31.1;0.9316;1585.0;971.0;1014.0;1115.0
-200.0;-200.0;-200.0;-200.0;1266.0;2.6;16.8;46.8;0.8881;1303.0;830.0;625.0;568.0
-200.0;0.6;62.0;57.0;848.0;6.2;27.5;34.6;1.2518;1511.0;990.0;821.0;1079.0
-200.0;2.3;110.0;315.0;772.0;12.0;23.7;45.4;1.315;1574.0;1064.0;1048.0;1059.0
-200.0;1.2;77.0;71.0;816.0;8.3;22.2;43.0;1.1363;1552.0;949.0;910.0;1015.0
-200.0;1.0;65.0;52.0;1002.0;5.6;38.4;17.5;1.1609;1481.0;958.0;795.0;604.0
-200.0;-200.0;-200.0;-200.0;505.0;23.6;19.9;61.7;1.4193;1967.0;1402.0;1393.0;1542.0
-200.0;2.3;185.0;410.0;701.0;8.7;7.0;48.1;0.4847;1112.0;1070.0;928.0;1088.0
144.0;1.7;96.0;119.0;959.0;8.7;16.9;34.6;0.6597;1477.0;1118.0;927.0;825.0
-200.0;-200.0;-200.0;-200.0;679.0;11.3;21.9;44.9;1.1635;1537.0;1130.0;1024.0;1177.0
-200.0;1.5;96.0;167.0;726.0;7.5;24.4;45.6;1.3779;1484.0;962.0;880.0;1050.0
-200.0;-200.0;-200.0;-200.0;615.0;14.6;18.8;60.8;1.3036;1682.0;1211.0;1135.0;1234.0
-200.0;1.5;59.0;70.0;736.0;8.4;30.8;45.0;1.9733;1728.0;1068.0;917.0;916.0
-200.0;2.2;107.0;112.0;802.0;12.0;33.6;24.4;1.2472;1748.0;1072.0;1050.0;836.0
-200.0;-200.0;-200.0;-200.0;698.0;11.2;35.1;23.2;1.2884;1570.0;1048.0;1021.0;846.0
-200.0;2.7;124.0;416.0;701.0;9.4;12.1;64.8;0.9135;1313.0;1184.0;954.0;1133.0
-200.0;0.7;48.0;51.0;1260.0;2.8;14.6;61.1;1.0075;1364.0;817.0;639.0;489.0
-200.0;1.5;145.0;248.0;905.0;5.2;6.6;42.6;0.4179;936.0;953.0;771.0;895.0
-200.0;0.6;51.0;30.0;1033.0;3.7;23.5;38.3;1.0972;1355.0;831.0;695.0;658.0
-200.0;3.2;120.0;192.0;626.0;16.6;24.7;47.1;1.44;2023.0;1274.0;1197.0;1356.0
-200.0;4.0;126.0;558.0;451.0;24.8;21.4;59.4;1.4928;1971.0;1438.0;1425.0;1732.0
-200.0;1.6;67.0;68.0;881.0;8.5;17.5;63.9;1.2667;1661.0;1000.0;918.0;802.0
-200.0;2.5;137.0;171.0;735.0;14.4;34.3;22.4;1.1907;1825.0;1111.0;1131.0;1085.0
-200.0;1.7;86.0;110.0;712.0;11.0;29.0;36.6;1.4431;1744.0;1144.0;1014.0;1146.0
-200.0;-200.0;-200.0;-200.0;679.0;10.1;31.6;34.7;1.589;1653.0;1084.0;980.0;923.0
