MotorData.ActSpeed;PLC_PRG.Gripper;MotorData.Motor_Pos3reached;MotorData.Motor_Pos4reached;MotorData.ActPosition;NVL_Recv_Storage.GL_LightBarrier;NVL_Send_Storage.ActivateStorage;NVL_Recv_Storage.GL_I_Slider_IN;NVL_Recv_Storage.GL_I_ProcessStarted;MotorData.Motor_Pos2reached
0;0;0;?;268975;1;0;?;0;?
0;0;0;0;268975;1;0;?;0;?
0;0;?;0;268975;1;0;1;0;0
0;0;?;0;?;1;?;?;?;0
0;0;?;?;268975;1;0;1;0;?
0;0;0;0;?;1;0;1;0;0
0;?;?;?;268975;1;0;?;0;0
0;0;0;0;268975;?;0;1;0;0
0;0;0;0;268975;1;0;1;0;?
0;0;0;0;268975;1;?;1;0;0
0;0;0;0;268975;1;0;1;0;0
0;0;?;?;268975;?;0;?;0;0
0;0;0;0;268975;1;0;?;?;0
0;0;0;0;268975;1;0;1;0;0
0;0;0;0;268975;1;?;1;0;0
0;0;0;0;268975;1;?;1;0;?
0;?;0;0;268975;?;?;?;?;?
0;?;0;0;268975;1;0;1;0;0
?;0;?;0;268975;1;0;1;0;0
?;0;0;0;268975;1;0;?;0;?
0;0;0;0;?;1;0;?;0;0
0;0;0;0;268975;1;0;?;?;?
0;0;0;0;268975;1;0;1;0;?
0;0;0;?;268975;1;0;1;?;0
0;0;0;0;268975;1;0;1;0;0
0;0;0;0;268975;1;0;1;0;0
0;0;?;0;?;1;?;1;0;0
0;?;0;0;268975;1;?;1;?;0
0;?;0;?;?;1;0;1;0;0
0;0;0;0;268975;1;0;1;0;?
0;0;0;0;268975;1;0;?;0;?
0;0;0;0;268975;1;0;1;0;0
0;0;0;?;268975;1;0;1;0;0
0;0;0;0;268975;1;0;?;?;0
0;0;0;?;268975;?;0;1;0;0
0;0;?;0;268975;1;?;1;0;0
0;0;?;0;268975;1;?;1;0;0
0;0;0;0;268975;1;0;?;?;0
?;0;?;0;268975;1;?;1;?;0
0;0;0;0;268975;?;0;1;0;0
0;0;0;0;268975;1;0;1;?;0
0;?;?;0;?;1;0;?;0;0
0;0;0;0;268975;1;?;1;0;0
?;0;0;0;?;1;0;1;0;0
?;0;0;0;268975;1;0;?;?;?
?;?;0;?;268975;?;0;1;0;?
?;0;?;0;?;1;0;1;?;0
?;0;0;0;268975;1;0;?;0;0
0;0;?;0;268975;1;0;?;0;?
0;0;0;0;268975;1;0;?;0;0
0;0;0;?;268975;1;?;1;0;?
0;0;0;0;268975;1;0;1;0;0
0;0;0;0;?;?;0;1;?;0
?;0;?;?;268975;1;0;1;0;?
0;?;0;0;268975;1;0;1;?;0
0;0;?;0;268975;?;0;1;0;0
0;0;0;0;?;1;0;?;?;0
0;?;0;0;?;1;0;1;?;0
0;0;0;0;268975;1;0;1;0;0
0;0;0;0;268975;1;0;1;?;?
0;0;?;0;268975;1;0;?;0;0
0;0;?;0;268975;?;0;1;0;0
0;0;0;0;268975;1;0;1;0;0
0;0;0;0;268975;1;0;1;0;?
0;0;?;0;268975;1;0;1;0;0
0;0;?;?;268975;1;0;?;0;?
0;0;0;0;268975;?;0;?;0;0
0;?;0;0;?;1;0;1;0;0
0;0;0;0;268975;1;0;1;0;0
0;0;0;0;268975;1;0;1;0;0
0;0;?;0;?;1;?;1;0;?
0;?;0;0;268975;1;0;1;0;?
0;0;0;0;268975;1;0;1;0;0
?;0;0;?;268975;1;0;1;?;0
?;0;0;0;268975;1;0;1;?;?
0;0;0;0;268975;1;0;1;0;0
?;0;0;0;268975;1;0;1;0;0
?;0;?;0;268975;1;0;1;0;0
?;0;0;0;268975;1;0;1;0;0
0;0;0;0;268975;1;0;1;?;0
?;0;0;0;268975;1;?;1;0;0
?;0;0;0;268975;1;0;?;?;?
?;0;0;0;268975;1;0;1;?;0
0;0;?;?;268975;1;0;1;0;0
0;?;0;0;268975;1;0;?;0;0
0;0;0;?;268975;1;0;1;0;0
0;0;0;0;268975;1;0;1;0;0
?;0;0;0;?;1;0;1;?;0
0;0;0;0;268975;1;?;1;0;0
0;0;0;?;268975;1;0;1;0;0
0;?;?;0;268975;?;0;1;0;0
0;0;0;0;268975;1;0;?;0;0
0;0;0;0;268975;1;0;1;0;0
0;?;0;?;?;1;?;1;0;0
0;?;0;0;268975;1;0;1;?;0
0;?;0;0;268975;1;0;1;?;0
0;0;0;0;268975;1;0;1;0;0
0;?;?;0;?;1;0;?;?;0
0;?;0;0;268975;1;0;1;0;0
?;0;0;?;268975;1;0;1;0;?
0;?;0;?;268975;1;0;?;0;0
?;?;0;0;268975;1;0;1;0;0
0;0;0;0;?;?;?;1;?;?
0;0;0;?;268975;1;?;1;0;?
0;0;0;0;268975;1;0;1;?;0
0;0;?;0;?;1;0;?;0;0
0;0;?;0;?;1;0;1;0;0
0;0;0;0;?;1;0;1;0;0
0;0;?;0;268975;?;0;?;0;0
0;0;0;?;?;1;0;1;0;0
0;?;0;0;268975;1;0;?;0;0
0;0;0;0;268975;1;?;1;?;0
0;0;?;?;268975;1;0;1;0;0
0;0;0;0;268975;1;0;1;0;0
0;?;?;?;268975;1;0;1;0;?
0;0;?;0;268975;1;0;1;0;0
0;0;0;0;?;?;?;1;0;0
0;0;0;?;268975;1;0;1;?;0
0;0;0;0;268975;1;0;1;0;0
?;0;0;0;268975;1;0;1;?;0
0;0;0;0;268975;1;0;?;0;0
?;0;0;0;268975;?;0;1;0;0
0;0;?;0;268975;1;?;1;0;0
0;?;0;0;268975;1;0;?;0;0
0;0;0;0;268975;1;?;1;0;0
0;0;?;0;268975;1;0;1;0;0
?;?;0;0;268975;1;0;?;0;0
?;0;0;0;?;?;0;1;0;0
0;0;?;0;268975;1;0;1;0;0
0;0;0;0;?;1;0;1;0;0
0;0;0;?;268975;?;?;1;?;0
0;0;?;0;?;1;0;1;0;0
?;0;0;0;268975;1;?;1;0;0
0;0;?;?;?;?;0;?;0;0
0;0;0;0;268975;1;0;1;0;0
0;0;0;?;268975;1;0;1;0;?
0;0;0;0;268975;1;0;1;0;0
0;0;0;0;268975;1;?;1;?;0
0;?;0;0;268975;1;0;1;?;0
0;0;0;0;?;1;0;1;0;0
0;0;0;0;268975;1;0;?;0;0
0;0;0;0;268975;1;?;1;?;?
0;0;0;0;268975;1;?;1;0;0
0;0;?;0;268975;1;0;1;0;?
0;0;0;0;268975;1;0;1;0;0
0;0;?;0;268975;1;0;1;0;?
0;?;0;0;268975;1;0;?;0;0
0;0;0;0;268975;1;0;1;0;?
0;0;0;0;268975;1;0;1;1;0
0;0;?;?;268975;1;0;1;?;?
0;?;0;0;268975;1;0;1;1;0
0;?;0;0;?;1;?;1;1;?
?;0;0;0;?;?;0;1;1;0
?;0;0;0;263378;?;0;1;1;0
-62292;0;0;0;260420;1;0;1;1;0
-62292;0;0;0;260420;1;0;?;1;0
-88711;?;0;0;253634;1;?;?;1;0
-73660;?;0;0;247312;?;0;1;1;0
-79750;0;?;0;244093;1;0;1;?;0
-77981;0;0;0;237452;1;0;1;1;0
-77981;0;0;?;237452;?;0;1;1;0
?;0;0;0;234030;1;?;1;1;0
-85492;0;0;0;227708;1;0;1;1;0
-65801;0;0;0;224431;1;0;1;1;0
-65801;0;?;?;224431;1;0;1;?;0
-65801;0;?;0;224431;1;0;1;?;?
-90451;?;0;0;217384;1;0;1;1;0
-77198;0;?;0;211294;1;0;?;1;0
-76067;0;0;0;208017;1;0;?;1;0
?;0;0;0;201231;1;0;1;1;0
-93844;0;?;0;201231;?;0;?;1;0
-59073;0;0;0;198186;1;?;1;?;0
-84941;0;?;0;191313;1;0;?;?;0
-70876;0;0;0;185368;1;0;1;1;0
-84361;0;0;?;?;1;0;?;1;?
?;0;0;0;?;?;0;1;1;0
-85028;?;0;?;176494;?;?;?;1;0
-85028;0;0;0;?;1;0;1;1;0
-84129;0;0;0;172492;1;0;1;?;0
-82418;?;0;0;166576;?;0;1;1;?
-74704;0;0;0;160747;1;?;1;?;?
?;0;0;0;160747;1;?;1;1;0
-69310;0;0;0;157122;1;?;1;1;?
-98948;0;0;?;150974;1;0;1;1;0
-65134;0;0;?;144565;1;0;1;1;0
-67106;0;0;?;140882;1;0;1;1;0
?;0;0;0;140012;?;0;1;1;0
-2958;0;?;0;140012;1;0;1;1;?
-2958;0;0;0;140012;1;0;?;1;0
0;0;0;0;140012;1;0;1;?;1
0;0;0;0;140012;1;1;1;1;1
0;0;0;?;140012;?;?;1;1;1
0;0;0;0;?;1;1;1;1;1
0;0;0;0;?;?;1;0;1;1
?;0;0;0;140012;1;1;0;1;1
0;0;0;0;140012;?;1;0;1;1
0;0;0;?;140012;1;?;0;1;1
0;?;0;0;140012;1;1;0;1;1
?;0;?;0;140012;1;?;0;1;?
0;0;?;0;?;1;0;0;1;1
0;0;0;0;140012;1;?;0;?;1
?;0;0;0;140012;1;0;0;1;?
?;0;?;0;?;1;0;?;1;1
0;0;0;0;140012;1;0;0;1;?
0;?;0;0;?;1;0;0;1;1
0;0;0;0;140012;?;?;0;?;1
0;0;0;0;140012;1;0;?;1;1
?;0;0;0;140012;1;0;0;1;1
0;?;0;?;140012;1;0;?;1;1
?;0;?;?;140012;1;?;0;1;1
0;?;0;0;140012;?;?;0;?;1
?;0;?;0;140012;1;?;0;1;1
0;0;0;0;140012;1;0;0;1;1
?;?;0;?;140012;1;0;0;1;1
0;0;0;0;140012;1;0;0;1;?
0;0;0;0;?;1;0;0;?;1
0;0;0;0;?;1;0;?;1;1
?;0;0;0;140012;?;0;0;1;1
0;?;?;0;?;1;0;?;1;1
?;0;0;0;140012;1;?;0;1;1
0;0;0;0;140012;1;0;0;?;1
0;0;0;0;?;1;0;0;1;1
0;?;0;0;?;1;0;?;1;1
?;0;0;0;140012;1;0;0;1;1
0;0;0;?;140012;?;?;0;1;1
0;0;0;0;140012;1;0;0;1;?
0;0;0;?;?;1;0;0;?;1
?;0;0;0;140012;1;?;0;?;1
0;0;0;0;?;?;0;0;1;?
?;0;0;0;140012;1;0;0;?;1
0;0;0;0;?;1;0;0;1;1
?;0;0;0;140012;1;0;?;?;1
?;0;0;0;140012;1;?;0;1;1
?;0;0;?;140012;1;0;0;1;1
0;?;?;0;140012;?;0;0;?;1
0;0;0;0;140012;1;0;0;1;1
0;0;0;?;140012;1;0;0;1;1
0;0;0;0;140012;1;0;?;1;1
0;0;0;0;140012;1;0;0;1;1
0;?;0;0;140012;?;0;0;1;1
0;0;0;0;140012;1;0;0;0;1
0;0;0;0;140012;1;0;0;0;1
0;0;0;0;140012;1;0;0;0;?
0;0;0;0;140012;1;0;?;0;1
0;?;?;?;140012;1;0;0;?;1
0;?;0;0;140012;1;?;?;?;1
?;0;0;0;?;1;0;?;0;?
0;?;0;0;140012;1;0;0;0;1
?;0;0;?;140012;1;0;0;0;1
?;0;0;0;140012;1;0;0;?;?
0;?;0;0;140012;1;?;0;?;1
0;0;0;0;140012;1;0;?;0;1
-97904;0;0;0;138504;1;0;1;?;0
-81983;0;0;?;?;1;?;1;?;0
-81983;0;?;?;132356;1;0;?;?;0
-81983;0;0;0;132356;1;0;1;0;?
-87145;0;0;0;126034;1;0;1;?;?
-96338;0;0;0;122264;1;0;1;0;0
-81258;0;0;0;115797;1;0;?;0;?
?;0;0;?;112752;1;0;1;?;0
-68788;0;0;0;?;1;0;1;0;0
-85463;0;0;0;?;1;0;1;0;0
-69252;0;0;?;102834;1;0;?;0;0
-97788;0;0;0;96425;1;0;1;0;0
-69368;0;0;0;92974;1;0;1;0;0
?;0;0;0;92974;1;0;1;?;0
-80504;0;0;?;86565;1;0;?;?;0
?;0;0;0;80823;1;0;1;?;0
?;0;0;0;?;1;0;?;0;?
-75458;0;0;0;?;1;0;1;0;0
-66932;0;0;?;71050;1;0;?;0;0
-66932;0;?;0;?;1;0;1;?;?
-83433;0;?;0;64989;1;?;1;0;0
-83549;?;0;?;61625;?;0;?;?;0
-58377;?;?;0;?;1;0;?;0;0
-75168;0;0;?;51620;1;0;1;0;0
-75168;0;?;0;51620;1;0;1;0;0
-94192;0;0;?;45124;1;0;1;0;0
-71659;0;0;0;41383;1;0;1;0;0
?;0;0;0;?;1;?;1;0;0
?;?;0;?;?;1;0;1;?;0
-78387;0;0;0;35119;1;0;1;0;?
-75429;0;0;0;28739;1;?;?;0;0
-91901;0;0;0;24563;1;0;1;0;0
?;?;0;0;22098;1;0;1;?;0
?;0;0;0;?;1;0;?;0;0
?;0;0;?;22011;1;0;1;0;?
0;0;0;0;22011;?;0;?;0;0
0;1;0;?;?;1;0;1;0;0
0;1;0;0;22011;?;0;1;0;?
0;1;?;0;22011;1;0;1;0;0
0;1;0;0;22011;1;0;1;0;0
0;1;0;0;?;1;?;1;0;?
0;1;0;0;22011;1;0;1;?;?
0;1;0;?;22011;1;0;?;0;0
0;?;?;0;22011;1;0;1;?;0
0;1;0;0;22011;?;0;1;?;0
0;1;?;0;22011;1;0;?;0;0
0;?;0;0;22011;?;0;1;0;0
0;1;0;?;22011;1;0;1;0;0
0;1;?;0;22011;1;0;?;0;0
0;1;0;0;22011;1;?;1;0;?
0;?;?;0;22011;1;0;1;0;0
?;1;0;0;22011;1;0;1;0;0
0;?;0;0;22011;1;0;?;0;0
0;1;0;?;?;1;0;?;0;0
?;?;0;0;22011;1;0;1;0;0
0;1;0;0;22011;1;0;1;?;0
0;1;0;0;22011;1;0;1;0;0
?;1;0;?;22011;1;?;1;0;0
0;?;0;0;22011;1;?;1;0;0
90364;1;0;0;22852;1;0;1;0;0
?;1;0;0;22852;1;0;1;0;0
75980;1;0;0;?;?;?;1;?;0
87580;1;0;0;33350;?;0;?;0;0
?;1;0;?;39846;1;0;1;0;?
?;1;?;0;43210;1;0;1;0;0
69513;1;0;0;43210;?;0;1;0;0
67280;1;0;0;50547;1;0;1;0;0
86101;1;?;0;56637;?;0;?;0;0
53650;?;0;0;59769;?;0;?;0;0
86768;1;0;0;66642;1;0;1;0;0
86768;1;0;0;66642;?;?;?;0;?
86768;1;0;0;66642;1;0;1;0;0
82824;?;0;?;69832;1;?;1;0;0
98484;1;0;0;75835;1;0;1;0;0
72268;1;0;0;79054;1;0;1;0;0
72268;1;0;?;79054;1;0;1;0;0
96483;1;0;?;86246;1;?;1;0;0
79518;1;0;0;?;?;?;1;0;0
64844;?;0;?;95845;1;0;1;?;0
?;1;0;0;102718;?;?;?;?;?
81693;1;0;0;102718;1;0;?;0;0
95758;1;0;0;105937;1;0;1;?;0
91727;?;?;0;111766;1;0;1;0;?
91727;?;0;0;111766;?;0;1;0;0
91727;?;0;?;111766;1;?;1;?;0
101616;?;0;?;122177;1;?;1;0;0
104168;?;0;0;?;?;0;1;?;0
104168;?;0;0;125367;1;?;1;0;0
?;1;?;0;129282;1;0;1;0;0
83839;1;?;?;136880;?;0;1;0;0
88305;1;0;0;142738;1;0;?;0;0
88305;1;0;0;142738;1;0;?;0;0
85492;1;0;?;146421;1;0;1;0;?
76328;1;0;0;?;1;0;1;0;?
84593;1;0;0;156020;?;0;?;0;?
84303;1;0;0;163067;1;0;1;?;0
84303;1;0;0;163067;?;0;1;0;?
?;1;0;0;166489;1;0;1;0;0
68092;1;0;0;?;1;0;1;0;0
78068;1;?;0;172405;?;0;1;0;?
82882;1;0;0;178495;1;?;1;0;0
65772;1;0;0;181946;1;0;1;0;0
65772;1;0;0;?;1;0;1;0;0
?;1;0;0;187630;1;0;1;0;0
94453;?;0;0;?;1;?;1;0;?
86710;1;0;0;?;1;0;1;0;?
67512;1;0;0;?;1;0;?;0;0
67512;1;0;0;203870;1;0;1;0;0
67193;1;0;0;206741;1;0;1;0;?
87145;1;0;0;213237;1;?;1;?;?
87145;?;0;0;?;1;0;1;0;?
93177;1;0;0;219298;1;0;1;0;0
76589;1;0;0;?;1;0;1;0;?
76589;1;0;0;?;?;0;1;0;0
?;1;?;0;229303;?;0;1;0;0
?;1;0;0;?;1;?;1;0;0
67744;1;0;?;238902;1;0;1;0;0
?;?;0;0;245079;1;0;1;0;?
81461;?;?;0;245079;1;0;1;0;0
97353;1;0;0;249081;?;0;?;0;?
81084;1;0;0;254910;?;0;1;0;0
75284;1;0;0;258100;?;?;1;0;0
86391;1;0;?;264915;1;0;1;?;0
86391;?;0;0;?;?;0;1;0;0
?;1;0;0;268018;?;0;1;0;0
80852;?;?;0;268018;1;0;1;0;0
?;1;?;0;274514;?;0;1;0;0
66816;?;0;0;277965;1;0;1;0;0
66816;1;0;0;?;?;0;?;?;0
?;1;0;0;284432;1;?;1;0;?
76705;?;0;?;291247;?;0;1;0;?
?;1;?;0;294756;1;0;1;0;0
75661;?;0;0;?;1;?;1;0;?
75661;?;0;?;298584;1;0;1;0;0
63133;1;0;0;304848;?;0;1;0;0
75574;?;0;0;310996;1;?;1;0;0
67193;1;0;?;?;?;0;1;0;0
?;1;0;0;320682;1;?;1;0;0
?;1;?;0;320682;?;0;1;0;0
88334;1;0;0;320682;?;0;1;?;?
80852;1;0;?;327323;1;0;1;?;0
80823;1;0;0;?;1;0;?;0;0
94453;?;0;0;336835;1;0;1;0;0
54926;1;?;0;339793;1;0;1;0;?
54926;?;0;0;339793;1;0;1;?;0
69281;1;0;0;346434;1;0;?;0;0
?;?;0;0;352292;?;0;1;0;0
87899;1;0;0;?;?;?;1;0;0
87899;1;0;0;355163;?;?;?;0;0
84448;1;0;0;?;?;?;?;?;0
66497;?;0;0;?;1;0;1;0;0
87957;1;0;0;371403;1;0;1;0;0
?;1;0;?;371403;1;0;1;0;0
77749;1;0;0;377957;1;0;1;0;?
77749;1;0;0;377957;1;0;?;0;0
89407;1;0;0;381321;1;0;?;?;0
75545;1;0;0;387817;?;?;1;0;?
21431;?;?;?;389905;1;0;1;0;0
0;1;0;?;389992;1;0;1;0;0
?;1;0;?;389992;?;0;1;0;0
0;1;0;1;389992;1;0;1;0;0
0;1;0;1;389992;1;0;1;0;0
?;1;0;1;389992;1;0;?;0;0
?;?;0;1;389992;1;0;?;0;0
0;?;0;1;?;1;0;1;?;0
0;1;0;1;389992;?;0;1;0;?
0;1;0;1;389992;?;0;?;0;0
0;1;0;1;?;1;0;?;0;0
0;1;0;1;389992;1;0;1;0;0
0;?;?;1;389992;?;0;1;0;0
0;?;0;?;389992;1;0;1;0;?
?;1;0;1;389992;1;0;1;?;0
0;?;?;1;389992;?;0;?;0;0
?;1;0;1;?;1;0;1;?;0
0;1;0;1;389992;1;0;1;0;?
0;1;0;?;389992;1;0;1;0;0
0;1;0;1;389992;1;0;1;?;0
0;1;?;1;389992;1;0;1;0;0
0;1;0;1;389992;1;0;1;0;0
0;?;?;1;389992;1;?;1;?;0
0;1;0;1;389992;?;0;?;0;0
0;1;0;1;389992;?;?;1;?;0
0;1;0;?;389992;1;?;?;0;0
?;1;0;0;386077;1;0;1;0;0
-77894;1;?;0;382713;1;0;1;?;0
?;1;0;0;?;?;0;1;0;0
?;1;0;0;376014;1;0;?;0;0
-81084;1;0;0;369924;1;0;1;?;0
-77749;1;0;0;?;1;0;1;?;0
?;1;0;0;360412;1;0;1;0;0
-69600;1;0;0;360412;1;0;1;0;?
-69600;?;0;?;?;1;0;1;0;0
?;1;0;0;357193;?;?;1;?;0
-80214;?;?;0;350726;1;0;1;0;0
-91727;1;0;0;346637;1;0;?;0;0
-77778;1;?;0;?;1;?;1;0;0
-77778;1;?;?;340547;1;0;1;0;0
-74675;1;?;0;334573;?;0;1;?;0
-92481;1;0;?;?;1;?;1;?;0
?;1;0;0;324800;1;0;1;0;?
-85492;1;0;0;321349;1;0;1;?;0
-85492;1;0;0;321349;1;0;?;0;0
?;?;?;0;?;1;0;1;0;0
-65453;1;?;?;314389;1;0;?;0;0
-76908;1;0;0;308647;1;0;1;0;0
-88653;1;0;0;305341;1;0;?;0;0
-93989;?;0;?;?;?;0;1;0;?
?;1;0;0;?;1;?;1;0;0
-83346;1;0;0;296003;1;0;1;?;0
-75168;1;0;0;289913;1;0;1;0;0
-71398;1;?;0;283359;?;?;1;0;0
-68556;1;?;0;279589;1;0;1;0;?
?;1;0;0;279589;1;0;1;?;0
-59943;1;?;0;273122;1;0;1;?;0
?;?;?;0;270077;1;0;1;0;?
-89059;1;?;0;?;1;0;1;0;0
-83810;1;0;0;263581;1;0;1;0;0
?;1;0;0;260420;1;0;1;0;0
-43529;1;0;0;260420;1;0;?;0;0
0;?;0;0;260014;?;0;1;0;?
?;1;1;?;260014;1;0;1;0;0
0;0;1;0;260014;1;0;?;0;?
?;0;1;0;?;1;0;?;0;0
0;?;1;0;260014;1;0;1;0;0
0;0;?;0;?;1;0;?;?;0
0;0;1;?;260014;?;?;1;0;?
0;?;1;?;260014;1;0;1;0;0
0;0;1;?;260014;1;0;1;0;0
0;0;1;0;260014;?;0;?;?;0
0;0;?;0;260014;?;0;1;0;?
?;0;?;0;260014;?;0;1;0;?
0;0;1;0;260014;1;0;1;0;0
0;0;1;0;260014;1;0;1;0;0
0;0;1;0;260014;1;0;1;0;?
0;0;1;0;260014;1;?;1;0;0
0;0;?;0;260014;1;?;?;0;0
0;0;1;0;?;?;0;?;0;0
0;?;?;?;260014;1;0;1;0;0
0;0;?;0;260014;1;0;1;0;0
?;0;1;0;260014;1;?;1;0;0
?;?;1;0;260014;?;?;1;0;?
?;0;1;0;260014;1;0;1;0;0
0;0;1;0;260014;?;?;1;0;?
?;0;1;?;?;1;0;1;?;0
0;0;1;0;260014;1;0;1;?;?
?;0;1;0;260014;1;0;1;?;0
0;0;1;0;260014;1;0;1;0;0
0;?;?;?;260014;1;0;1;0;0
0;?;?;0;260014;1;0;1;0;0
0;0;1;0;260014;1;0;1;0;0
0;0;1;?;260014;1;0;?;0;?
0;?;?;?;260014;?;0;1;?;0
?;0;1;?;260014;1;0;1;0;0
0;?;1;0;260014;?;0;1;0;0
0;0;1;0;260014;1;0;1;0;0
0;?;1;0;260014;1;0;1;0;0
?;0;?;0;260014;1;0;1;0;0
0;0;1;0;260014;1;0;1;0;0
0;?;1;?;260014;1;0;1;?;0
0;0;1;0;260014;1;0;?;0;0
0;?;?;0;260014;1;0;1;0;?
0;?;1;?;260014;1;0;1;0;0
0;?;?;?;260014;?;?;1;0;0
0;?;1;0;260014;1;0;1;0;?
0;0;1;?;?;?;?;?;0;0
0;0;1;?;260014;1;0;?;0;?
0;0;1;?;260014;1;0;1;0;0
?;0;?;0;260014;1;0;1;0;0
0;0;1;?;260014;1;0;1;0;0
0;?;1;0;?;1;?;1;0;0
0;?;1;0;260014;1;?;1;?;0
?;0;1;0;260014;1;0;1;0;0
0;0;1;?;260014;1;0;1;0;0
0;0;1;0;260014;1;0;1;0;0
?;?;1;?;260014;1;0;1;0;0
0;0;1;0;260014;1;?;1;0;0
0;?;1;?;260014;1;?;1;0;?
0;0;?;0;?;1;0;1;0;0
0;0;1;0;260014;1;?;1;?;0
?;0;1;?;260014;1;0;1;0;0
0;0;1;0;?;1;0;1;0;0
0;0;1;0;260014;1;0;1;0;0
0;0;1;0;260014;?;0;1;0;0
0;0;1;?;260014;1;0;?;0;0
0;0;1;0;260014;1;?;1;?;0
0;0;1;0;260014;1;0;1;0;0
0;0;1;0;260014;1;0;1;0;0
0;0;1;0;260014;1;0;?;0;0
0;0;1;0;260014;?;0;?;0;0
0;?;?;?;?;1;?;1;?;0
0;0;1;0;260014;1;?;1;?;?
0;?;1;0;?;1;?;1;0;0
0;0;?;0;260014;1;0;1;0;0
0;0;1;0;?;1;0;1;0;0
0;?;1;0;?;1;0;1;0;0
0;?;1;0;260014;1;0;1;0;?
0;0;1;0;260014;?;0;1;?;0
?;0;1;0;260014;1;0;1;0;?
0;0;1;0;260014;1;0;1;0;0
?;0;1;0;260014;1;?;?;?;0
0;0;1;0;260014;?;0;?;0;0
0;0;1;0;260014;1;0;1;0;0
0;0;?;0;?;1;0;1;0;0
0;0;1;0;?;1;0;?;0;0
0;?;1;0;260014;1;0;1;0;0
0;0;1;0;260014;1;0;1;0;0
0;0;1;?;260014;1;0;1;0;0
0;0;1;0;260014;?;0;1;0;0
0;0;1;0;260014;1;0;?;0;0
0;0;1;?;260014;?;0;1;0;0
0;?;?;0;?;?;0;1;?;0
?;?;?;?;?;1;0;1;0;0
0;0;1;0;260014;1;0;1;0;0
0;?;1;0;260014;?;?;?;0;0
0;?;?;?;260014;1;0;1;0;0
?;0;1;0;260014;1;0;1;?;?
0;0;1;0;?;1;0;1;0;?
0;?;1;0;260014;1;0;?;0;0
0;?;1;0;260014;1;0;1;0;0
0;0;1;?;260014;?;0;?;?;0
0;0;1;0;260014;1;0;1;0;0
0;0;1;?;260014;1;0;1;0;0
0;0;1;0;260014;1;0;?;?;0
0;?;?;?;?;1;0;1;0;?
0;0;?;0;260014;1;0;1;0;0
0;0;?;?;260014;1;0;1;0;?
0;0;1;?;260014;1;0;1;0;0
0;0;1;0;260014;1;?;?;?;0
0;0;1;0;260014;1;0;1;0;0
