InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-34.0;-304.0;5.0;-324.0;140.0;106.0;67.0;-300.0
-34.0;-304.0;8.0;-321.0;137.0;109.0;66.0;-298.0
-44.0;-306.0;1.0;-321.0;150.0;140.0;104.0;-287.0
-47.0;-315.0;4.0;-320.0;158.0;141.0;104.0;-275.0
-53.0;-324.0;2.0;-324.0;163.0;138.0;103.0;-276.0
-63.0;-336.0;-1.0;-337.0;174.0;132.0;104.0;-280.0
-77.0;-350.0;-5.0;-361.0;188.0;124.0;106.0;-286.0
180.0;29.0;413.0;51.0;-380.0;453.0;-317.0;156.0
170.0;32.0;442.0;90.0;-397.0;449.0;-333.0;142.0
195.0;55.0;478.0;101.0;-422.0;462.0;-369.0;181.0
-353.0;-497.0;-191.0;-547.0;378.0;-34.0;392.0;-360.0
-347.0;-490.0;-184.0;-540.0;364.0;-30.0;378.0;-360.0
-341.0;-487.0;-179.0;-530.0;350.0;-33.0;363.0;-358.0
-587.0;-517.0;259.0;-712.0;550.0;692.0;-279.0;198.0
-509.0;-486.0;238.0;-765.0;499.0;680.0;-212.0;79.0
-36.0;-182.0;236.0;-268.0;-122.0;748.0;-334.0;225.0
-265.0;-613.0;660.0;-611.0;-49.0;100.0;-609.0;-439.0
-116.0;-210.0;-55.0;-518.0;228.0;543.0;53.0;-157.0
-159.0;-212.0;-57.0;-529.0;235.0;512.0;59.0;-179.0
-302.0;-355.0;51.0;-302.0;105.0;-93.0;66.0;-281.0
-332.0;-359.0;52.0;-303.0;105.0;-87.0;65.0;-285.0
-97.0;-316.0;78.0;-275.0;70.0;66.0;42.0;-227.0
-102.0;-315.0;78.0;-273.0;67.0;75.0;45.0;-224.0
-109.0;-315.0;77.0;-272.0;65.0;83.0;47.0;-223.0
-116.0;-316.0;77.0;-272.0;63.0;90.0;48.0;-221.0
-122.0;-315.0;79.0;-273.0;61.0;98.0;48.0;-219.0
-127.0;-308.0;82.0;-287.0;65.0;118.0;48.0;-208.0
-132.0;-350.0;44.0;-326.0;120.0;63.0;101.0;-241.0
-132.0;-350.0;44.0;-326.0;120.0;63.0;101.0;-240.0
-131.0;-349.0;45.0;-325.0;119.0;64.0;101.0;-239.0
-130.0;-348.0;46.0;-324.0;118.0;66.0;100.0;-238.0
-145.0;-369.0;51.0;-331.0;126.0;65.0;93.0;-230.0
-146.0;-369.0;52.0;-332.0;126.0;64.0;90.0;-229.0
-147.0;-370.0;54.0;-333.0;127.0;63.0;87.0;-229.0
-148.0;-372.0;56.0;-334.0;128.0;61.0;85.0;-229.0
-145.0;-365.0;48.0;-330.0;126.0;63.0;95.0;-230.0
-141.0;-354.0;43.0;-325.0;119.0;63.0;98.0;-232.0
-139.0;-354.0;42.0;-325.0;120.0;61.0;98.0;-233.0
-139.0;-354.0;42.0;-325.0;120.0;58.0;99.0;-235.0
-139.0;-355.0;41.0;-326.0;121.0;56.0;101.0;-236.0
-143.0;-353.0;36.0;-320.0;117.0;57.0;101.0;-238.0
-143.0;-353.0;35.0;-321.0;119.0;56.0;100.0;-238.0
-182.0;-403.0;2.0;-372.0;174.0;-8.0;152.0;-284.0
-183.0;-403.0;3.0;-371.0;173.0;-5.0;152.0;-284.0
-183.0;-404.0;4.0;-371.0;173.0;-2.0;152.0;-283.0
-184.0;-403.0;5.0;-372.0;174.0;1.0;151.0;-281.0
-185.0;-401.0;6.0;-374.0;175.0;4.0;148.0;-281.0
-182.0;-397.0;8.0;-375.0;176.0;6.0;145.0;-279.0
-180.0;-394.0;11.0;-376.0;175.0;8.0;141.0;-277.0
-160.0;-381.0;22.0;-362.0;161.0;30.0;128.0;-259.0
-160.0;-380.0;22.0;-362.0;160.0;31.0;127.0;-258.0
-160.0;-380.0;23.0;-360.0;159.0;32.0;126.0;-257.0
-161.0;-379.0;23.0;-360.0;159.0;33.0;126.0;-256.0
-160.0;-379.0;23.0;-359.0;158.0;34.0;126.0;-255.0
-159.0;-377.0;22.0;-358.0;157.0;35.0;126.0;-254.0
-159.0;-376.0;22.0;-357.0;156.0;35.0;127.0;-254.0
-168.0;-391.0;41.0;-349.0;148.0;28.0;105.0;-251.0
-169.0;-391.0;41.0;-350.0;150.0;26.0;105.0;-252.0
-169.0;-392.0;40.0;-354.0;153.0;26.0;107.0;-252.0
-170.0;-393.0;37.0;-356.0;156.0;25.0;108.0;-253.0
-170.0;-392.0;35.0;-357.0;158.0;25.0;109.0;-254.0
-169.0;-391.0;33.0;-358.0;159.0;25.0;111.0;-254.0
-169.0;-391.0;31.0;-359.0;160.0;25.0;113.0;-254.0
-168.0;-389.0;30.0;-358.0;160.0;26.0;114.0;-254.0
-165.0;-387.0;28.0;-357.0;159.0;27.0;115.0;-254.0
-163.0;-385.0;26.0;-355.0;158.0;28.0;117.0;-254.0
-157.0;-378.0;20.0;-341.0;145.0;29.0;123.0;-255.0
-156.0;-377.0;20.0;-338.0;143.0;29.0;124.0;-256.0
-156.0;-376.0;20.0;-337.0;141.0;29.0;124.0;-255.0
-155.0;-376.0;21.0;-335.0;139.0;30.0;123.0;-255.0
-172.0;-393.0;-31.0;-384.0;197.0;-24.0;183.0;-303.0
-174.0;-394.0;-35.0;-389.0;202.0;-22.0;186.0;-303.0
-175.0;-395.0;-38.0;-393.0;206.0;-20.0;188.0;-302.0
-180.0;-400.0;-41.0;-399.0;212.0;-19.0;188.0;-302.0
-181.0;-401.0;-41.0;-398.0;213.0;-20.0;187.0;-303.0
-183.0;-403.0;-40.0;-400.0;215.0;-22.0;186.0;-304.0
-185.0;-405.0;-40.0;-402.0;217.0;-24.0;188.0;-305.0
-192.0;-419.0;-33.0;-400.0;212.0;-33.0;185.0;-304.0
-191.0;-417.0;-34.0;-399.0;212.0;-30.0;186.0;-303.0
-190.0;-416.0;-34.0;-399.0;211.0;-28.0;186.0;-303.0
-189.0;-414.0;-35.0;-398.0;211.0;-26.0;186.0;-302.0
-188.0;-413.0;-35.0;-397.0;210.0;-23.0;186.0;-301.0
-186.0;-411.0;-36.0;-396.0;210.0;-23.0;187.0;-301.0
-185.0;-410.0;-36.0;-395.0;208.0;-23.0;187.0;-301.0
-137.0;-357.0;24.0;-332.0;134.0;30.0;115.0;-257.0
-136.0;-357.0;24.0;-332.0;134.0;30.0;115.0;-257.0
-134.0;-356.0;24.0;-331.0;133.0;30.0;114.0;-257.0
-133.0;-355.0;25.0;-330.0;132.0;30.0;113.0;-257.0
-43.0;-246.0;80.0;-242.0;39.0;124.0;38.0;-187.0
-27.0;-231.0;95.0;-228.0;22.0;139.0;23.0;-173.0
224.0;34.0;301.0;204.0;-376.0;373.0;-224.0;34.0
224.0;28.0;301.0;202.0;-374.0;368.0;-224.0;30.0
219.0;15.0;300.0;201.0;-369.0;362.0;-224.0;21.0
209.0;0.0;297.0;194.0;-360.0;353.0;-221.0;13.0
198.0;-7.0;298.0;184.0;-351.0;345.0;-221.0;12.0
191.0;-11.0;303.0;175.0;-344.0;345.0;-228.0;13.0
186.0;-12.0;310.0;167.0;-338.0;349.0;-241.0;14.0
181.0;-11.0;318.0;156.0;-329.0;356.0;-258.0;18.0
174.0;-13.0;327.0;140.0;-319.0;361.0;-269.0;19.0
152.0;-20.0;344.0;104.0;-292.0;365.0;-285.0;18.0
-14.0;-67.0;269.0;88.0;-273.0;338.0;-181.0;-55.0
-20.0;-75.0;267.0;76.0;-262.0;322.0;-181.0;-65.0
-26.0;-88.0;261.0;59.0;-244.0;302.0;-175.0;-79.0
-33.0;-105.0;250.0;34.0;-217.0;277.0;-162.0;-98.0
-38.0;-125.0;236.0;5.0;-179.0;246.0;-140.0;-116.0
-39.0;-137.0;212.0;-33.0;-138.0;216.0;-117.0;-133.0
-37.0;-145.0;192.0;-79.0;-101.0;190.0;-99.0;-153.0
-31.0;-154.0;178.0;-124.0;-64.0;171.0;-89.0;-169.0
-157.0;-350.0;-17.0;-396.0;227.0;-121.0;140.0;-422.0
-163.0;-359.0;-35.0;-384.0;227.0;-141.0;158.0;-435.0
-170.0;-367.0;-54.0;-362.0;224.0;-160.0;179.0;-445.0
-180.0;-373.0;-76.0;-343.0;228.0;-172.0;198.0;-457.0
-194.0;-378.0;-95.0;-345.0;233.0;-176.0;227.0;-465.0
-207.0;-386.0;-109.0;-355.0;240.0;-173.0;266.0;-467.0
-227.0;-395.0;-122.0;-366.0;247.0;-170.0;298.0;-474.0
-304.0;-461.0;-134.0;-450.0;344.0;-231.0;291.0;-511.0
-303.0;-462.0;-141.0;-465.0;364.0;-237.0;296.0;-519.0
-304.0;-462.0;-151.0;-480.0;385.0;-243.0;308.0;-528.0
-304.0;-462.0;-163.0;-494.0;406.0;-253.0;325.0;-540.0
-307.0;-459.0;-178.0;-508.0;427.0;-266.0;346.0;-561.0
-294.0;-568.0;-238.0;-488.0;407.0;-410.0;389.0;-596.0
-306.0;-442.0;-206.0;-528.0;460.0;-280.0;387.0;-598.0
-332.0;-577.0;-369.0;-628.0;560.0;-377.0;557.0;-648.0
-287.0;-406.0;-200.0;-529.0;463.0;-271.0;388.0;-630.0
-263.0;-378.0;-189.0;-524.0;459.0;-253.0;380.0;-619.0
-222.0;-356.0;-177.0;-520.0;455.0;-225.0;377.0;-597.0
-180.0;-342.0;-169.0;-519.0;454.0;-200.0;381.0;-577.0
-158.0;-343.0;-163.0;-524.0;455.0;-191.0;392.0;-571.0
-167.0;-351.0;-161.0;-536.0;461.0;-201.0;409.0;-582.0
-194.0;-214.0;-59.0;-529.0;243.0;488.0;61.0;-194.0
-224.0;-216.0;-62.0;-526.0;251.0;467.0;65.0;-202.0
-245.0;-300.0;-257.0;-486.0;391.0;86.0;347.0;-502.0
-176.0;-173.0;-414.0;-525.0;459.0;-33.0;608.0;-606.0
-237.0;-248.0;-333.0;-409.0;389.0;201.0;407.0;-472.0
-121.0;-491.0;-253.0;-587.0;492.0;15.0;387.0;-265.0
-238.0;-238.0;-327.0;-403.0;378.0;208.0;400.0;-467.0
-238.0;-228.0;-323.0;-398.0;370.0;220.0;394.0;-459.0
-239.0;-218.0;-319.0;-394.0;365.0;236.0;389.0;-450.0
-444.0;-465.0;-140.0;-470.0;459.0;110.0;185.0;-317.0
-468.0;-467.0;-127.0;-469.0;446.0;105.0;189.0;-341.0
-482.0;-467.0;-131.0;-466.0;444.0;96.0;198.0;-375.0
-585.0;-550.0;-318.0;-479.0;581.0;-371.0;516.0;-703.0
-701.0;-528.0;-315.0;-596.0;511.0;-356.0;515.0;-587.0
-251.0;-218.0;-68.0;-529.0;264.0;446.0;79.0;-205.0
-277.0;-222.0;-80.0;-550.0;282.0;425.0;105.0;-206.0
-329.0;-257.0;-123.0;-556.0;536.0;340.0;169.0;-372.0
-326.0;-260.0;-134.0;-556.0;541.0;347.0;183.0;-376.0
-368.0;-315.0;-200.0;-535.0;324.0;313.0;121.0;-408.0
-365.0;-316.0;-199.0;-534.0;326.0;313.0;124.0;-408.0
-336.0;-380.0;-218.0;-525.0;331.0;294.0;146.0;-378.0
-338.0;-383.0;-218.0;-525.0;332.0;296.0;148.0;-375.0
-338.0;-387.0;-218.0;-525.0;332.0;303.0;149.0;-374.0
-332.0;-396.0;-216.0;-525.0;332.0;308.0;148.0;-368.0
-330.0;-398.0;-216.0;-526.0;332.0;306.0;149.0;-366.0
-327.0;-398.0;-216.0;-526.0;332.0;312.0;151.0;-365.0
-328.0;-399.0;-216.0;-525.0;330.0;305.0;147.0;-363.0
-324.0;-387.0;-206.0;-523.0;313.0;328.0;136.0;-347.0
-331.0;-392.0;-203.0;-523.0;310.0;315.0;132.0;-345.0
-281.0;-61.0;239.0;-380.0;-69.0;652.0;-309.0;139.0
-301.0;-77.0;212.0;-414.0;-38.0;633.0;-269.0;126.0
-473.0;-491.0;-276.0;-487.0;515.0;17.0;306.0;-317.0
-467.0;-491.0;-266.0;-484.0;517.0;18.0;294.0;-316.0
-333.0;-398.0;-196.0;-512.0;305.0;319.0;125.0;-346.0
-338.0;-401.0;-181.0;-505.0;301.0;306.0;105.0;-348.0
-321.0;-250.0;-156.0;-505.0;477.0;383.0;145.0;-426.0
-321.0;-245.0;-162.0;-510.0;477.0;384.0;166.0;-424.0
-298.0;-169.0;-176.0;-394.0;294.0;351.0;103.0;-445.0
-458.0;-493.0;-259.0;-474.0;513.0;19.0;276.0;-316.0
-405.0;-494.0;-247.0;-531.0;538.0;42.0;306.0;-296.0
-394.0;-493.0;-242.0;-536.0;540.0;52.0;315.0;-294.0
-390.0;-490.0;-234.0;-543.0;537.0;59.0;325.0;-295.0
-393.0;-485.0;-229.0;-552.0;537.0;62.0;337.0;-298.0
-396.0;-480.0;-233.0;-563.0;543.0;64.0;349.0;-311.0
-394.0;-479.0;-244.0;-567.0;551.0;66.0;363.0;-334.0
-389.0;-477.0;-258.0;-563.0;555.0;61.0;376.0;-358.0
-385.0;-476.0;-267.0;-553.0;558.0;51.0;386.0;-381.0
-384.0;-478.0;-272.0;-539.0;553.0;36.0;391.0;-404.0
-381.0;-477.0;-276.0;-524.0;544.0;17.0;393.0;-426.0
-375.0;-478.0;-282.0;-507.0;535.0;-4.0;396.0;-443.0
-370.0;-482.0;-289.0;-490.0;528.0;-25.0;399.0;-459.0
-365.0;-486.0;-297.0;-475.0;521.0;-48.0;402.0;-472.0
-558.0;-749.0;-532.0;-512.0;830.0;-683.0;843.0;-656.0
-297.0;-168.0;-179.0;-387.0;289.0;350.0;94.0;-445.0
-311.0;-34.0;14.0;-275.0;57.0;434.0;-197.0;-331.0
-288.0;-41.0;24.0;-270.0;51.0;424.0;-208.0;-341.0
-268.0;-54.0;35.0;-265.0;47.0;409.0;-218.0;-350.0
-253.0;-73.0;46.0;-266.0;46.0;395.0;-227.0;-358.0
-238.0;-99.0;57.0;-266.0;48.0;379.0;-235.0;-365.0
-221.0;-125.0;69.0;-261.0;52.0;366.0;-243.0;-373.0
-90.0;-1.0;271.0;1.0;-227.0;510.0;-241.0;-97.0
-103.0;-12.0;261.0;-36.0;-200.0;504.0;-235.0;-103.0
-117.0;-22.0;252.0;-71.0;-175.0;500.0;-234.0;-108.0
-340.0;-167.0;67.0;-188.0;106.0;19.0;-106.0;-392.0
-348.0;-180.0;69.0;-194.0;101.0;-2.0;-106.0;-411.0
-344.0;-190.0;65.0;-199.0;105.0;-9.0;-106.0;-424.0
-341.0;-201.0;60.0;-206.0;109.0;-14.0;-105.0;-434.0
-339.0;-212.0;57.0;-213.0;113.0;-18.0;-104.0;-446.0
-337.0;-222.0;58.0;-219.0;119.0;-26.0;-100.0;-456.0
-339.0;-230.0;55.0;-227.0;129.0;-36.0;-95.0;-465.0
-341.0;-236.0;51.0;-235.0;139.0;-44.0;-91.0;-475.0
-339.0;-244.0;46.0;-253.0;160.0;-58.0;-77.0;-490.0
-335.0;-247.0;42.0;-262.0;169.0;-65.0;-70.0;-494.0
-328.0;-251.0;38.0;-265.0;177.0;-72.0;-65.0;-496.0
-320.0;-254.0;36.0;-270.0;182.0;-79.0;-60.0;-496.0
-299.0;-500.0;-249.0;-607.0;581.0;406.0;223.0;-478.0
-299.0;-496.0;-250.0;-612.0;582.0;414.0;223.0;-476.0
-297.0;-493.0;-251.0;-612.0;581.0;420.0;223.0;-475.0
-298.0;-509.0;-237.0;-620.0;586.0;387.0;234.0;-484.0
-291.0;-506.0;-237.0;-619.0;587.0;392.0;235.0;-484.0
-287.0;-508.0;-235.0;-621.0;587.0;392.0;235.0;-487.0
-295.0;-527.0;-238.0;-614.0;562.0;282.0;203.0;-570.0
-299.0;-525.0;-237.0;-614.0;561.0;278.0;203.0;-577.0
-306.0;-523.0;-236.0;-614.0;562.0;272.0;202.0;-585.0
-309.0;-520.0;-235.0;-615.0;562.0;267.0;202.0;-594.0
-311.0;-517.0;-234.0;-615.0;562.0;259.0;202.0;-604.0
-353.0;-541.0;-80.0;-518.0;514.0;535.0;102.0;-168.0
-357.0;-539.0;-81.0;-506.0;496.0;540.0;93.0;-160.0
-359.0;-537.0;-84.0;-493.0;480.0;541.0;85.0;-155.0
-366.0;-537.0;-89.0;-482.0;461.0;539.0;73.0;-153.0
-370.0;-538.0;-91.0;-471.0;439.0;536.0;58.0;-152.0
-165.0;-472.0;-81.0;-398.0;360.0;540.0;26.0;-115.0
192.0;88.0;379.0;154.0;-415.0;580.0;-289.0;236.0
431.0;396.0;154.0;-89.0;-400.0;805.0;-284.0;264.0
140.0;-34.0;297.0;-33.0;-200.0;522.0;-222.0;186.0
110.0;-60.0;283.0;-64.0;-163.0;502.0;-197.0;161.0
78.0;-91.0;259.0;-98.0;-124.0;478.0;-160.0;131.0
44.0;-122.0;227.0;-132.0;-83.0;451.0;-120.0;99.0
12.0;-148.0;191.0;-165.0;-46.0;425.0;-81.0;62.0
-29.0;-188.0;130.0;-214.0;9.0;371.0;-18.0;-17.0
-31.0;-202.0;106.0;-233.0;28.0;344.0;6.0;-56.0
-24.0;-211.0;84.0;-248.0;44.0;317.0;26.0;-93.0
-22.0;-220.0;64.0;-261.0;59.0;281.0;45.0;-131.0
-31.0;-233.0;47.0;-271.0;73.0;226.0;61.0;-172.0
-32.0;-250.0;31.0;-279.0;84.0;163.0;74.0;-209.0
-25.0;-266.0;18.0;-286.0;94.0;107.0;86.0;-239.0
-68.0;-313.0;264.0;37.0;-237.0;701.0;-152.0;105.0
-55.0;-318.0;268.0;46.0;-243.0;699.0;-154.0;131.0
-39.0;-321.0;275.0;57.0;-249.0;695.0;-168.0;153.0
-23.0;-325.0;286.0;66.0;-257.0;689.0;-190.0;174.0
75.0;-159.0;146.0;-353.0;86.0;461.0;-118.0;15.0
47.0;-220.0;134.0;-88.0;-99.0;357.0;-11.0;-45.0
45.0;-220.0;125.0;-101.0;-84.0;355.0;0.0;-51.0
41.0;-221.0;113.0;-119.0;-65.0;348.0;18.0;-61.0
37.0;-226.0;93.0;-143.0;-41.0;335.0;41.0;-73.0
35.0;-231.0;65.0;-172.0;-10.0;320.0;70.0;-87.0
40.0;-260.0;18.0;-347.0;166.0;206.0;74.0;-194.0
44.0;-259.0;29.0;-382.0;188.0;197.0;48.0;-201.0
47.0;-255.0;38.0;-417.0;206.0;195.0;24.0;-206.0
48.0;-251.0;44.0;-444.0;227.0;192.0;5.0;-206.0
42.0;-251.0;50.0;-464.0;245.0;188.0;-10.0;-209.0
36.0;-253.0;54.0;-477.0;255.0;186.0;-20.0;-213.0
-37.0;-311.0;506.0;-737.0;294.0;178.0;-294.0;-228.0
84.0;-174.0;174.0;-11.0;-139.0;332.0;-53.0;-73.0
81.0;-175.0;179.0;7.0;-153.0;346.0;-53.0;-64.0
84.0;-175.0;182.0;21.0;-163.0;358.0;-53.0;-52.0
-259.0;-343.0;4.0;-207.0;1.0;180.0;108.0;-233.0
-263.0;-346.0;4.0;-205.0;0.0;177.0;109.0;-235.0
-411.0;-333.0;-22.0;-287.0;79.0;480.0;171.0;-243.0
-406.0;-327.0;-26.0;-279.0;74.0;447.0;174.0;-255.0
-379.0;-394.0;-58.0;-254.0;61.0;216.0;206.0;-248.0
-385.0;-394.0;-55.0;-253.0;61.0;208.0;204.0;-245.0
-279.0;-569.0;-244.0;-592.0;482.0;-299.0;430.0;-536.0
-165.0;-12.0;-265.0;-14.0;245.0;-577.0;156.0;-73.0
-165.0;27.0;-220.0;72.0;164.0;-542.0;92.0;-39.0
-39.0;248.0;-219.0;28.0;153.0;-718.0;118.0;-168.0
449.0;548.0;51.0;393.0;-227.0;-763.0;-187.0;73.0
243.0;338.0;-144.0;229.0;-7.0;-498.0;64.0;-3.0
239.0;172.0;-333.0;58.0;232.0;-569.0;300.0;112.0
-90.0;122.0;-231.0;170.0;70.0;-376.0;139.0;73.0
-86.0;130.0;-221.0;120.0;85.0;-346.0;119.0;94.0
-8.0;292.0;-65.0;178.0;22.0;-462.0;0.0;147.0
-228.0;-433.0;-215.0;-641.0;627.0;463.0;269.0;-408.0
-231.0;-438.0;-215.0;-640.0;625.0;459.0;268.0;-418.0
-292.0;-498.0;-216.0;-666.0;635.0;459.0;272.0;-420.0
-239.0;-515.0;-167.0;-618.0;674.0;659.0;334.0;-303.0
-229.0;-466.0;-198.0;-644.0;629.0;462.0;265.0;-370.0
-227.0;-462.0;-198.0;-645.0;629.0;461.0;265.0;-375.0
-222.0;-457.0;-197.0;-644.0;626.0;463.0;264.0;-383.0
-224.0;-460.0;-197.0;-652.0;623.0;462.0;258.0;-392.0
-224.0;-462.0;-196.0;-649.0;620.0;462.0;258.0;-400.0
-288.0;-535.0;-185.0;-561.0;571.0;322.0;293.0;-522.0
-281.0;-534.0;-184.0;-560.0;570.0;318.0;293.0;-522.0
-271.0;-535.0;-184.0;-559.0;569.0;313.0;294.0;-524.0
-262.0;-537.0;-184.0;-559.0;569.0;305.0;294.0;-527.0
-250.0;-540.0;-184.0;-561.0;569.0;293.0;293.0;-531.0
-231.0;-543.0;-182.0;-562.0;569.0;276.0;293.0;-535.0
-277.0;-586.0;-99.0;-634.0;606.0;71.0;132.0;-543.0
-266.0;-577.0;-108.0;-629.0;614.0;109.0;143.0;-537.0
-258.0;-566.0;-117.0;-627.0;621.0;148.0;155.0;-528.0
-250.0;-554.0;-128.0;-624.0;625.0;188.0;171.0;-518.0
-241.0;-538.0;-138.0;-615.0;622.0;227.0;188.0;-506.0
-228.0;-520.0;-144.0;-617.0;621.0;266.0;197.0;-491.0
-212.0;-502.0;-151.0;-627.0;622.0;300.0;198.0;-474.0
-56.0;-363.0;-172.0;-584.0;601.0;409.0;273.0;-341.0
-59.0;-367.0;-172.0;-578.0;602.0;409.0;279.0;-342.0
-65.0;-369.0;-172.0;-576.0;602.0;409.0;282.0;-343.0
-405.0;-581.0;-147.0;-473.0;693.0;439.0;428.0;-450.0
13.0;-332.0;173.0;-158.0;-57.0;648.0;-74.0;201.0
25.0;-330.0;174.0;-166.0;-51.0;645.0;-76.0;205.0
29.0;-333.0;176.0;-170.0;-45.0;646.0;-79.0;208.0
32.0;-337.0;179.0;-171.0;-43.0;644.0;-83.0;207.0
33.0;-338.0;182.0;-172.0;-43.0;644.0;-87.0;208.0
