MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.IsAcceleration
260014;0;0;6;30;1;0;0;0;0
260014;0;0;5;19;1;0;0;0;0
260014;0;0;7;29;1;0;0;0;0
260014;0;0;5;26;1;0;0;0;0
260014;0;0;6;33;1;0;0;0;0
260014;0;0;6;31;1;0;0;0;0
260014;0;0;6;30;1;0;0;0;0
260014;0;0;6;33;1;0;0;0;0
260014;0;0;3;26;1;0;0;0;0
260014;0;0;6;32;1;0;0;0;0
260014;0;0;6;32;1;0;0;0;0
260014;0;0;2;29;1;0;0;0;0
260014;0;0;7;26;1;0;0;0;0
260014;0;0;7;30;1;0;0;0;0
260014;0;0;5;29;1;0;0;0;0
260014;0;0;6;20;1;0;0;0;0
260014;0;0;7;22;1;0;0;0;0
260014;0;0;4;32;1;0;0;0;0
260014;0;0;3;21;1;0;0;0;0
260014;0;0;6;22;1;0;0;0;0
260014;0;0;6;27;1;0;0;0;0
260014;0;0;7;22;1;0;0;0;0
260014;0;0;6;30;1;0;0;0;0
260014;0;0;7;28;1;0;0;0;0
260014;0;0;2;20;1;0;0;0;0
260014;0;0;7;21;1;0;0;0;0
260014;0;0;3;33;1;0;0;0;0
260014;0;0;5;20;1;0;0;0;0
260014;0;0;5;20;1;0;0;0;0
260014;0;0;3;28;1;0;0;0;0
260014;0;0;3;30;1;0;0;0;0
260014;0;0;3;28;1;0;0;0;0
260014;0;0;5;31;1;0;0;0;0
260014;0;0;6;22;1;0;0;0;0
260014;0;0;4;21;1;0;0;0;0
260014;0;0;7;28;1;0;0;0;0
260014;0;0;7;27;1;0;0;0;0
260014;0;0;6;29;1;0;0;0;0
260014;0;0;6;31;1;0;0;0;0
260014;0;0;7;26;1;0;0;0;0
260014;0;0;5;26;1;0;0;0;0
260014;0;0;4;29;1;0;0;0;0
260014;0;0;6;25;1;0;0;0;0
260014;0;0;5;27;1;0;0;0;0
260014;0;0;6;34;1;0;0;0;0
260014;0;0;7;35;1;0;0;0;0
260014;0;0;7;18;1;0;0;0;0
260014;0;0;10;35;1;0;0;0;0
260014;0;0;6;42;1;0;0;0;0
260014;0;0;5;40;1;0;0;0;0
260014;0;0;9;34;1;0;0;0;0
260014;0;0;8;41;1;0;0;0;0
260014;0;0;4;18;1;0;0;0;0
260014;0;0;10;37;1;0;0;0;0
260014;0;0;6;17;1;0;0;0;0
260014;0;0;9;33;1;0;0;0;0
260014;0;0;5;34;1;0;0;0;0
260014;0;0;4;35;1;0;0;0;0
260014;0;0;6;44;1;0;0;0;0
260014;0;0;5;37;1;0;0;0;0
260014;0;0;7;35;1;0;0;0;0
260014;0;0;7;35;1;0;0;0;0
260014;0;0;6;44;1;0;0;0;0
260014;0;0;1;35;1;0;0;0;0
260014;0;0;6;42;1;0;0;0;0
260014;0;0;6;40;1;0;0;0;0
260014;0;0;10;35;1;0;0;0;0
260014;0;0;7;43;1;0;0;0;0
260014;0;0;9;39;1;0;0;0;0
260014;0;0;5;8;1;0;0;0;0
260014;0;0;5;8;1;0;0;0;0
260014;0;0;7;18;1;0;0;0;0
260014;0;0;6;42;1;0;0;0;0
260014;0;0;3;17;1;0;0;0;0
260014;0;0;-84;30;1;0;0;0;-2001
260014;0;0;6;16;1;0;0;0;0
260014;0;0;7;34;1;0;0;0;0
260014;0;0;3;35;1;0;0;0;0
260014;0;0;5;17;1;0;0;0;0
260014;0;0;3;19;1;0;0;0;0
260014;0;0;4;35;1;0;0;0;0
260014;0;0;2;12;1;0;0;0;0
260014;0;0;5;12;1;0;0;0;0
260014;0;0;4;12;1;0;0;0;0
260014;0;0;7;19;1;0;0;0;0
260014;0;0;2;15;1;0;0;0;0
260014;0;0;3;17;1;0;0;0;0
260014;0;0;6;15;1;0;0;0;0
260014;0;0;3;15;1;0;0;0;0
260014;0;0;5;13;1;0;0;0;0
260014;0;0;2;35;1;0;0;0;0
260014;0;0;1;33;1;0;0;0;0
260014;0;0;6;14;1;0;0;0;0
260014;0;0;3;35;1;0;0;0;0
260014;0;0;6;19;1;0;0;0;0
260014;0;0;0;22;1;0;0;0;0
389992;0;0;78;356;1;0;0;1;0
260014;0;0;6;15;1;0;0;0;0
260014;0;0;2;18;1;0;0;0;0
260014;0;0;3;9;1;0;0;0;0
260014;0;0;-1;16;1;0;0;0;0
260014;0;0;0;8;1;0;0;0;0
260014;0;0;4;8;1;0;0;0;0
260014;0;0;1;11;1;0;0;0;0
260014;0;0;4;15;1;0;0;0;0
260014;0;0;1;14;1;0;0;0;0
260014;0;0;6;40;1;0;0;0;0
260014;0;0;4;18;1;0;0;0;0
260014;0;0;6;40;1;0;0;0;0
260014;0;0;3;8;1;0;0;0;0
260014;0;0;4;17;1;0;0;0;0
260014;0;0;5;13;1;0;0;0;0
260014;0;0;4;16;1;0;0;0;0
260014;0;0;5;40;1;0;0;0;0
260014;0;0;6;19;1;0;0;0;0
260014;0;0;0;17;1;0;0;0;0
260014;0;0;1;16;1;0;0;0;0
260014;0;0;2;15;1;0;0;0;0
260014;0;0;1;17;1;0;0;0;0
260014;0;0;5;37;1;0;0;0;0
260014;0;0;5;8;1;0;0;0;0
260014;0;0;3;12;1;0;0;0;0
260014;0;0;6;35;1;0;0;0;0
260014;0;0;2;8;1;0;0;0;0
260014;0;0;5;17;1;0;0;0;0
260014;0;0;3;17;1;0;0;0;0
260014;0;0;3;19;1;0;0;0;0
260014;0;0;8;39;1;0;0;0;0
260014;0;0;6;16;1;0;0;0;0
260014;0;0;5;36;1;0;0;0;0
62640;0;81345;173;554;1;0;0;0;-1015
260014;0;0;6;39;1;0;0;0;0
22011;1;0;-40;-182;1;0;0;0;0
260014;0;0;4;35;1;0;0;0;0
260014;0;0;9;41;1;0;0;0;0
260014;0;0;0;8;1;0;0;0;0
260014;0;0;10;35;1;0;0;0;0
260014;0;0;7;43;1;0;0;0;0
260014;0;0;5;34;1;0;0;0;0
260014;0;0;9;34;1;0;0;0;0
260014;0;0;3;37;1;0;0;0;0
260014;0;0;0;8;1;0;0;0;0
260014;0;0;1;15;1;0;0;0;0
350494;0;-81171;-79;-249;0;1;1;0;1015
260014;0;0;5;13;1;0;0;0;0
260014;0;0;6;35;1;0;0;0;0
260014;0;0;1;18;1;0;0;0;0
260014;0;0;1;18;1;0;0;0;0
260014;0;0;6;16;1;0;0;0;0
260014;0;0;6;35;1;0;0;0;0
260014;0;0;8;34;1;0;0;0;0
260014;0;0;6;35;1;0;0;0;0
260014;0;0;4;35;1;0;0;0;0
260014;0;0;6;12;1;0;0;0;0
260014;0;0;5;35;1;0;0;0;0
260014;0;0;5;38;1;0;0;0;0
260014;0;0;6;17;1;0;0;0;0
260014;0;0;7;35;1;0;0;0;0
260014;0;0;7;35;1;0;0;0;0
260014;0;0;5;37;1;0;0;0;0
260014;0;0;6;35;1;0;0;0;0
260014;0;0;6;44;1;0;0;0;0
260014;0;0;6;35;1;0;0;0;0
260014;0;0;8;35;1;0;0;0;0
260014;0;0;6;9;1;0;0;0;0
260014;0;0;7;44;1;0;0;0;0
198505;0;76647;-104;142;1;0;0;0;0
260014;0;0;8;44;1;0;0;0;0
260014;0;0;8;44;1;0;0;0;0
260014;0;0;8;44;1;0;0;0;0
173043;0;-81983;-201;39;1;0;0;0;0
260014;0;0;4;44;1;0;0;0;0
260014;0;0;7;45;1;0;0;0;0
260014;0;0;9;48;1;0;0;0;0
260014;0;0;-2;-7;1;0;0;0;0
260014;0;0;1;0;1;0;0;0;0
157528;0;79837;61;745;1;0;0;0;0
75052;0;-81519;-197;-828;1;0;0;0;0
268975;0;0;-1;0;1;0;0;0;0
260014;0;0;8;47;1;0;0;0;0
260014;0;0;7;49;1;0;0;0;0
260014;0;0;-3;-21;1;0;0;0;0
260014;0;0;0;4;1;0;0;0;0
265263;0;-81287;42;-160;1;0;1;0;0
140012;0;0;-33;-153;1;0;0;0;0
260014;0;0;7;52;1;0;0;0;0
260014;0;0;7;50;1;0;0;0;0
240816;0;84709;160;-288;1;0;0;0;0
260014;0;0;6;50;1;0;0;0;0
260014;0;0;10;54;1;0;0;0;0
350349;0;76183;26;208;1;0;0;0;1015
