MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.IsAcceleration
260014;0;0;6;30;1;0;0;0;0
260014;0;0;5;19;1;0;0;0;0
260014;0;0;7;29;1;0;0;0;0
260014;0;0;5;26;1;0;0;0;0
260014;0;0;6;33;1;0;0;0;0
260014;0;0;6;31;1;0;0;0;0
260014;0;0;6;30;1;0;0;0;0
260014;0;0;6;33;1;0;0;0;0
260014;0;0;3;26;1;0;0;0;0
260014;0;0;6;32;1;0;0;0;0
260014;0;0;6;32;1;0;0;0;0
260014;0;0;2;29;1;0;0;0;0
260014;0;0;7;26;1;0;0;0;0
260014;0;0;7;30;1;0;0;0;0
260014;0;0;5;29;1;0;0;0;0
260014;0;0;6;20;1;0;0;0;0
260014;0;0;7;22;1;0;0;0;0
260014;0;0;4;32;1;0;0;0;0
260014;0;0;3;21;1;0;0;0;0
260014;0;0;6;22;1;0;0;0;0
260014;0;0;6;27;1;0;0;0;0
260014;0;0;7;22;1;0;0;0;0
260014;0;0;6;30;1;0;0;0;0
260014;0;0;7;28;1;0;0;0;0
260014;0;0;2;20;1;0;0;0;0
260014;0;0;7;21;1;0;0;0;0
260014;0;0;3;33;1;0;0;0;0
260014;0;0;5;20;1;0;0;0;0
260014;0;0;5;20;1;0;0;0;0
260014;0;0;3;28;1;0;0;0;0
260014;0;0;3;30;1;0;0;0;0
260014;0;0;3;28;1;0;0;0;0
260014;0;0;5;31;1;0;0;0;0
260014;0;0;6;22;1;0;0;0;0
260014;0;0;4;21;1;0;0;0;0
260014;0;0;7;28;1;0;0;0;0
260014;0;0;7;27;1;0;0;0;0
260014;0;0;6;29;1;0;0;0;0
260014;0;0;6;31;1;0;0;0;0
260014;0;0;7;26;1;0;0;0;0
260014;0;0;5;26;1;0;0;0;0
260014;0;0;4;29;1;0;0;0;0
260014;0;0;6;25;1;0;0;0;0
260014;0;0;5;27;1;0;0;0;0
260014;0;0;6;34;1;0;0;0;0
260014;0;0;7;35;1;0;0;0;0
260014;0;0;7;18;1;0;0;0;0
260014;0;0;10;35;1;0;0;0;0
260014;0;0;6;42;1;0;0;0;0
260014;0;0;5;40;1;0;0;0;0
260014;0;0;9;34;1;0;0;0;0
260014;0;0;8;41;1;0;0;0;0
260014;0;0;4;18;1;0;0;0;0
260014;0;0;10;37;1;0;0;0;0
260014;0;0;6;17;1;0;0;0;0
260014;0;0;9;33;1;0;0;0;0
260014;0;0;5;34;1;0;0;0;0
260014;0;0;4;35;1;0;0;0;0
260014;0;0;6;44;1;0;0;0;0
260014;0;0;5;37;1;0;0;0;0
260014;0;0;7;35;1;0;0;0;0
260014;0;0;7;35;1;0;0;0;0
260014;0;0;6;44;1;0;0;0;0
260014;0;0;1;35;1;0;0;0;0
260014;0;0;6;42;1;0;0;0;0
260014;0;0;6;40;1;0;0;0;0
260014;0;0;10;35;1;0;0;0;0
260014;0;0;7;43;1;0;0;0;0
260014;0;0;9;39;1;0;0;0;0
260014;0;0;5;8;1;0;0;0;0
260014;0;0;5;8;1;0;0;0;0
260014;0;0;7;18;1;0;0;0;0
260014;0;0;6;42;1;0;0;0;0
260014;0;0;3;17;1;0;0;0;0
260014;0;0;0;30;1;0;0;0;0
260014;0;0;6;16;1;0;0;0;0
260014;0;0;7;34;1;0;0;0;0
260014;0;0;3;35;1;0;0;0;0
260014;0;0;5;17;1;0;0;0;0
260014;0;0;3;19;1;0;0;0;0
260014;0;0;4;35;1;0;0;0;0
260014;0;0;2;12;1;0;0;0;0
260014;0;0;5;12;1;0;0;0;0
260014;0;0;4;12;1;0;0;0;0
260014;0;0;7;19;1;0;0;0;0
260014;0;0;2;15;1;0;0;0;0
260014;0;0;3;17;1;0;0;0;0
260014;0;0;6;15;1;0;0;0;0
260014;0;0;3;15;1;0;0;0;0
260014;0;0;5;13;1;0;0;0;0
260014;0;0;2;35;1;0;0;0;0
260014;0;0;1;33;1;0;0;0;0
260014;0;0;6;14;1;0;0;0;0
260014;0;0;3;35;1;0;0;0;0
260014;0;0;6;19;1;0;0;0;0
260014;0;0;0;22;1;0;0;0;0
260014;0;0;0;12;1;0;0;0;0
260014;0;0;6;15;1;0;0;0;0
260014;0;0;2;18;1;0;0;0;0
260014;0;0;3;9;1;0;0;0;0
260014;0;0;-1;16;1;0;0;0;0
260014;0;0;0;8;1;0;0;0;0
260014;0;0;4;8;1;0;0;0;0
260014;0;0;1;11;1;0;0;0;0
260014;0;0;4;15;1;0;0;0;0
260014;0;0;1;14;1;0;0;0;0
260014;0;0;6;40;1;0;0;0;0
260014;0;0;4;18;1;0;0;0;0
260014;0;0;6;40;1;0;0;0;0
260014;0;0;3;8;1;0;0;0;0
260014;0;0;4;17;1;0;0;0;0
260014;0;0;5;13;1;0;0;0;0
260014;0;0;4;16;1;0;0;0;0
260014;0;0;5;40;1;0;0;0;0
260014;0;0;6;19;1;0;0;0;0
260014;0;0;0;17;1;0;0;0;0
260014;0;0;1;16;1;0;0;0;0
260014;0;0;2;15;1;0;0;0;0
260014;0;0;1;17;1;0;0;0;0
260014;0;0;5;37;1;0;0;0;0
260014;0;0;5;8;1;0;0;0;0
260014;0;0;3;12;1;0;0;0;0
260014;0;0;6;35;1;0;0;0;0
260014;0;0;2;8;1;0;0;0;0
260014;0;0;5;17;1;0;0;0;0
260014;0;0;3;17;1;0;0;0;0
260014;0;0;3;19;1;0;0;0;0
260014;0;0;8;39;1;0;0;0;0
260014;0;0;6;16;1;0;0;0;0
260014;0;0;5;36;1;0;0;0;0
260014;0;0;11;35;1;0;0;0;0
260014;0;0;6;39;1;0;0;0;0
260014;0;0;11;39;1;0;0;0;0
260014;0;0;4;35;1;0;0;0;0
260014;0;0;9;41;1;0;0;0;0
260014;0;0;0;8;1;0;0;0;0
260014;0;0;10;35;1;0;0;0;0
260014;0;0;7;43;1;0;0;0;0
260014;0;0;5;34;1;0;0;0;0
260014;0;0;9;34;1;0;0;0;0
260014;0;0;3;37;1;0;0;0;0
260014;0;0;0;8;1;0;0;0;0
260014;0;0;1;15;1;0;0;0;0
260014;0;0;-3;9;1;0;0;0;0
260014;0;0;5;13;1;0;0;0;0
260014;0;0;6;35;1;0;0;0;0
260014;0;0;1;18;1;0;0;0;0
260014;0;0;1;18;1;0;0;0;0
260014;0;0;6;16;1;0;0;0;0
260014;0;0;6;35;1;0;0;0;0
260014;0;0;8;34;1;0;0;0;0
260014;0;0;6;35;1;0;0;0;0
260014;0;0;4;35;1;0;0;0;0
260014;0;0;6;12;1;0;0;0;0
260014;0;0;5;35;1;0;0;0;0
260014;0;0;5;38;1;0;0;0;0
260014;0;0;6;17;1;0;0;0;0
260014;0;0;7;35;1;0;0;0;0
260014;0;0;7;35;1;0;0;0;0
260014;0;0;5;37;1;0;0;0;0
260014;0;0;6;35;1;0;0;0;0
260014;0;0;6;44;1;0;0;0;0
260014;0;0;6;35;1;0;0;0;0
260014;0;0;8;35;1;0;0;0;0
260014;0;0;6;9;1;0;0;0;0
260014;0;0;7;44;1;0;0;0;0
260014;0;0;8;44;1;0;0;0;0
260014;0;0;0;1;1;0;0;0;0
260014;0;0;-1;6;1;0;0;0;0
260014;0;0;0;4;1;0;0;0;0
260014;0;0;3;1;1;0;0;0;0
260014;0;0;4;3;1;0;0;0;0
260014;0;0;7;7;1;0;0;0;0
260014;0;0;3;49;1;0;0;0;0
260014;0;0;4;44;1;0;0;0;0
260014;0;0;6;53;1;0;1;0;0
260014;0;0;1;44;1;0;0;0;0
260014;0;0;10;51;1;0;0;0;0
260014;0;0;7;52;1;0;0;0;0
260014;0;0;8;47;1;0;0;0;0
260014;0;0;7;49;1;0;0;0;0
260014;0;0;8;44;1;0;0;0;0
260014;0;0;8;44;1;0;0;0;0
260014;0;0;6;51;1;0;0;0;0
260014;0;0;9;48;1;0;0;0;0
260014;0;0;-3;3;1;0;0;0;0
260014;0;0;7;50;1;0;0;0;0
260014;0;0;0;4;1;0;0;0;0
260014;0;0;6;50;1;0;0;0;0
260014;0;0;1;0;1;0;0;0;0
260014;0;0;7;45;1;0;0;0;0
260014;0;0;1;-4;1;0;0;0;0
260014;0;0;-1;-18;1;0;0;0;0
345042;0;-82795;-171;-133;1;0;0;0;0
260014;0;0;2;-8;1;0;0;0;0
268975;0;0;0;7;1;0;0;0;0
140012;0;0;-33;-156;1;0;0;0;0
140012;0;0;-32;-153;1;0;0;0;0
140012;0;0;-34;-157;1;0;0;0;0
140012;0;0;-32;-154;1;0;0;0;0
140012;0;0;-35;-153;1;0;0;0;0
140012;0;0;-33;-151;1;0;0;0;0
140012;0;0;-33;-151;1;0;0;0;0
140012;0;0;-34;-156;1;0;0;0;0
140012;0;0;-35;-153;1;0;0;0;0
140012;0;0;-35;-157;1;0;0;0;0
140012;0;0;-35;-157;1;0;0;0;0
140012;0;0;-35;-155;1;0;0;0;0
140012;0;0;-34;-152;1;0;0;0;0
260014;0;-5742;57;-644;1;0;1;0;2001
140012;0;0;-34;-156;1;0;0;0;0
266423;0;84941;158;517;1;0;0;0;0
260014;0;0;-3;-8;1;0;0;0;0
260014;0;0;-2;-20;1;0;0;0;0
260014;0;0;-3;-35;1;0;0;0;0
140012;0;0;-35;-153;1;0;0;0;0
140012;0;0;-35;-155;1;0;0;0;0
260014;0;0;-2;-7;1;0;0;0;0
140012;0;0;-33;-156;1;0;0;0;0
140012;0;0;-35;-152;1;0;0;0;0
140012;0;0;-34;-157;1;0;0;0;0
140012;0;0;-32;-155;1;0;0;0;0
140012;0;0;-32;-152;1;0;0;0;0
140012;0;0;-35;-156;1;0;0;0;0
260014;0;0;0;-10;1;0;0;0;0
268975;0;0;1;-5;1;0;0;0;0
268975;0;0;-1;0;1;0;0;0;0
389992;0;0;78;356;1;0;0;1;0
260014;0;0;9;53;1;0;0;0;0
260014;0;0;-3;-17;1;0;0;0;0
268975;0;0;0;7;1;0;0;0;0
140012;0;0;-33;-153;1;0;0;0;0
268975;0;0;-3;0;1;0;0;0;0
268975;0;0;0;12;1;0;0;0;0
140012;0;0;-33;-150;1;0;0;0;0
268975;0;0;0;0;1;0;0;0;0
140012;0;0;-34;-153;1;0;0;0;0
260014;0;0;-3;-8;1;0;0;0;0
140012;0;0;-33;-153;1;0;0;0;0
260014;0;0;-3;-22;1;0;0;0;0
268975;0;0;0;0;1;0;0;0;0
260014;0;0;-3;-15;1;0;0;0;0
268975;0;0;5;-9;1;0;0;0;0
140012;0;0;-33;-150;1;0;0;0;0
260014;0;0;0;-5;1;0;0;0;0
140012;0;0;-34;-153;1;0;0;0;0
140012;0;0;-33;-152;1;0;0;0;0
140012;0;0;-33;-157;1;0;0;0;0
268975;0;0;0;-9;1;0;0;0;0
268975;0;0;0;7;1;0;0;0;0
260014;0;0;-2;-13;1;0;0;0;0
260014;0;0;-84;30;1;0;0;0;-2001
140012;0;0;-35;-157;1;0;0;0;0
140012;0;0;-35;-157;1;0;0;0;0
140012;0;0;-35;-156;1;0;0;0;0
140012;0;0;-34;-150;1;0;0;0;0
260014;0;0;-3;-15;1;0;0;0;0
140012;0;0;-34;-150;1;0;0;0;0
260014;0;0;-4;-21;1;0;0;0;0
260014;0;0;-3;-20;1;0;0;0;0
268975;0;0;-1;0;1;0;0;0;0
260014;0;0;9;684;1;0;1;0;0
260014;0;0;-3;-11;1;0;0;0;0
260014;0;0;-1;-21;1;0;0;0;0
260014;0;0;0;-6;1;0;0;0;0
260014;0;0;-4;-6;1;0;0;0;0
268975;0;0;3;7;1;0;0;0;0
265263;0;-81287;42;-160;1;0;1;0;0
260014;0;0;-1;-10;1;0;0;0;0
260014;0;0;2;-6;1;0;0;0;0
260014;0;0;-3;-13;1;0;0;0;0
140012;0;0;-33;-152;1;0;0;0;0
260014;0;0;0;-27;1;0;0;0;0
260014;0;0;10;54;1;0;0;0;0
268975;0;0;-1;-5;1;0;0;0;0
268975;0;0;0;3;1;0;0;0;0
345245;0;81055;182;74;1;0;0;0;0
260014;0;0;-2;-4;1;0;0;0;0
140012;0;0;-35;-152;1;0;0;0;0
140012;0;0;-31;-153;1;0;0;0;0
260014;0;0;-6;-24;1;0;0;0;0
260014;0;0;0;30;1;0;0;0;-2001
140012;0;0;-35;-155;1;0;0;0;0
268975;0;0;-3;0;1;0;0;0;0
140012;0;0;-34;-153;1;0;0;0;0
260014;0;0;-1;-10;1;0;0;0;0
140012;0;0;-33;-156;1;0;0;0;0
260014;0;0;-3;-21;1;0;0;0;0
140012;0;0;-33;-157;1;0;0;0;0
260014;0;0;-3;-4;1;0;0;0;0
140012;0;0;-34;-150;1;0;0;0;0
140012;0;0;-30;-153;1;0;0;0;0
140012;0;0;-34;-160;1;0;0;0;0
22011;1;0;-37;-161;1;0;0;0;0
140012;0;0;-32;-158;1;0;0;0;0
140012;0;0;-37;-161;1;0;0;0;0
140012;0;0;-30;-161;1;0;0;0;0
140012;0;0;-30;-150;1;0;0;0;0
140012;0;0;-33;-144;1;0;0;0;0
140012;0;0;-33;-158;1;0;0;0;0
140012;0;0;-31;-159;1;0;0;0;0
140012;0;0;-30;-146;1;0;0;0;0
140012;0;0;-34;-150;1;0;0;0;0
140012;0;0;-33;-148;1;0;0;0;0
140012;0;0;-32;-148;1;0;0;0;0
140012;0;0;-33;-159;1;0;0;0;0
140012;0;0;-34;-148;1;0;0;0;0
140012;0;0;-34;-146;1;0;0;0;0
140012;0;0;-34;-145;1;0;0;0;0
140012;0;0;-35;-146;1;0;0;0;0
140012;0;0;-31;-157;1;0;0;0;0
140012;0;0;-32;-148;1;0;0;0;0
140012;0;0;-30;-150;1;0;0;0;0
140012;0;0;-32;-159;1;0;0;0;0
140012;0;0;-36;-161;1;0;0;0;0
140012;0;0;-30;-156;1;0;0;0;0
140012;0;0;-30;-153;1;0;0;0;0
140012;0;0;-35;-161;1;0;0;0;0
140012;0;0;-33;-146;1;0;0;0;0
140012;0;0;-32;-145;1;0;0;0;0
140012;0;0;-32;-145;1;0;0;0;0
140012;0;0;-32;-145;1;0;0;0;0
140012;0;0;-36;-160;1;0;0;0;0
140012;0;0;-31;-157;1;0;0;0;0
140012;0;0;-31;-150;1;0;0;0;0
140012;0;0;-31;-146;1;0;0;0;0
140012;0;0;-31;-150;1;0;0;0;0
140012;0;0;-32;-150;1;0;0;0;0
140012;0;0;-29;-148;1;0;0;0;0
140012;0;0;-31;-157;1;0;0;0;0
140012;0;0;-32;-148;1;0;0;0;0
140012;0;0;-30;-153;1;0;0;0;0
140012;0;0;-31;-146;1;0;0;0;0
140012;0;0;-35;-148;1;0;0;0;0
140012;0;0;-37;-153;1;0;0;0;0
140012;0;0;-36;-146;1;0;0;0;0
140012;0;0;-31;-150;1;0;0;0;0
140012;0;0;-33;-163;1;0;0;0;0
140012;0;0;-31;-150;1;0;0;0;0
140012;0;0;-32;-145;1;0;0;0;0
140012;0;0;-38;-156;1;0;0;0;0
140012;0;0;-33;-145;1;0;0;0;0
140012;0;0;-36;-161;1;0;0;0;0
140012;0;0;-34;-158;1;0;0;0;0
140012;0;0;-31;-159;1;0;0;0;0
140012;0;0;-31;-158;1;0;0;0;0
140012;0;0;-38;-158;1;0;0;0;0
140012;0;0;-32;-150;1;0;0;0;0
140012;0;0;-32;-146;1;0;0;0;0
140012;0;0;-33;-159;1;0;0;0;0
140012;0;0;-30;-153;1;0;0;0;0
140012;0;0;-38;-158;1;0;0;0;0
140012;0;0;-33;-144;1;0;0;0;0
140012;0;0;-33;-142;1;0;0;0;0
140012;0;0;-32;-144;1;0;0;0;0
140012;0;0;-31;-130;1;0;0;0;0
140012;0;0;-33;-142;1;0;0;0;0
22011;1;0;-38;-180;1;0;0;0;0
140012;0;0;-31;-165;1;0;0;0;0
140012;0;0;-33;-142;1;0;0;0;0
140012;0;0;-34;-144;1;0;0;0;0
140012;0;0;-31;-138;1;0;0;0;0
140012;0;0;-32;-140;1;0;0;0;0
140012;0;0;-34;-142;1;0;0;0;0
140012;0;0;-31;-164;1;0;0;0;0
140012;0;0;-34;-144;1;0;0;0;0
140012;0;0;-34;-164;1;0;0;0;0
140012;0;0;-33;-142;1;0;0;0;0
140012;0;0;-31;-142;1;0;0;0;0
140012;0;0;-35;-144;1;0;0;0;0
140012;0;0;-33;-167;1;0;0;0;0
140012;0;0;-32;-142;1;0;0;0;0
140012;0;0;-32;-144;1;0;0;0;0
140012;0;0;-31;-144;1;0;0;0;0
140012;0;0;-38;-163;1;0;0;0;0
114405;0;75458;88;-19;1;0;0;0;0
50257;0;-82708;-234;-318;1;0;0;0;1015
140012;0;0;-33;-170;1;0;0;0;0
140012;0;0;-34;-144;1;0;0;0;0
139345;0;-81751;-85;-1140;1;0;0;0;0
140012;0;0;-33;-164;1;0;0;0;0
140012;0;0;-37;-167;1;0;0;0;0
140012;0;0;-31;-142;1;0;0;0;0
180844;0;-75284;-164;-219;1;0;0;0;1015
140012;0;0;-35;-142;1;0;0;0;0
184005;0;79141;48;-211;1;0;0;0;0
53215;0;81983;79;248;1;0;0;0;1015
140012;0;0;-38;-185;1;0;0;0;0
140012;0;0;-38;-173;1;0;0;0;0
22011;1;0;-44;-202;1;0;0;0;0
90335;0;-79460;-51;-127;1;0;0;0;0
