aimp;adfl;bso2;bed1;bed2;amud;asin2;bso1;ced1;arnd;asin1
0.0;1.0;1.2327691612368157;0.1543368442735367;1.0917899376134629e-06;27.0;-0.1724416530745399;?;286.8262216429059;11.163690732664756;-0.5736767785972126
0.0;1.0;1.227332632343123;0.1527934758308013;?;27.0;-0.1722446456802782;26.77290213779085;286.118536453808;10.916322586162876;-0.573693160117976
0.0;0.0;1.2149527754723806;0.1512655410724933;9.8534041869615e-07;27.0;-0.1720476313961188;26.78333066746953;285.41144638551907;10.979947938092325;-0.5737095414092505
0.0;0.0;1.1911585067696175;0.1497528856617684;9.360733977613426e-07;?;-0.1718506102301661;26.79342043139652;284.70496493202427;?;?
0.0;0.0;1.156630444318626;0.1482553568051507;8.892697278732755e-07;27.0;-0.171653582190077;26.803169197709224;283.99910539403334;?;-0.5737423033033531
0.0;0.0;1.1121276505400377;0.1467728032370992;8.448062414796117e-07;27.0;-0.1714565472839567;26.81257535658;?;10.834600406181533;-0.5737586839061681
0.0;0.0;1.0584771216917024;0.1453050752047282;8.025659294056311e-07;27.0;?;26.82163789833119;282.5893043136498;11.024928461480403;-0.573775064279468
0.0;0.0;0.9965630777572474;0.1438520244526809;7.624376329353495e-07;27.0;-0.1710624569047001;26.83035639158397;281.8853884251615;?;-0.5737914444232696
0.0;0.0;0.9273159077712302;0.1424135042081541;7.243157512885821e-07;27.0;-0.1708654014474394;26.838730961165435;281.1821457640942;10.876978280625776;-0.5738078243375428
0.0;0.0;0.8517013867927444;0.1409893691660726;6.880999637241529e-07;?;-0.1706683391554507;26.84676226599666;280.47958869596795;10.87929825495272;-0.5738242040223047
0.0;0.0;0.7707097864218174;0.1395794754744118;6.536949655379453e-07;27.0;-0.1704712700368405;26.85445151315872;?;10.84263605117772;-0.5738405834775252
?;?;?;0.1381836807196677;6.21010217261048e-07;27.0;-0.1702741940992675;26.86180035498406;?;10.86735596909929;-0.5738569627032211
0.0;0.0;?;0.1368018439124711;5.899597063979956e-07;27.0;-0.1700771113508387;26.868810924328432;278.376152002077;10.864001430937265;-0.5738733416993742
?;0.0;0.5055208761920379;0.1354338254733464;5.604617210780958e-07;27.0;-0.1698800217992135;26.875485800807635;277.67645737154413;10.794746824470623;-0.5738897204659663
0.0;0.0;0.4130470628909471;0.1340794872186129;5.32438635024191e-07;?;-0.1696829254524995;26.881827989347165;276.9775074866481;10.671742601834127;-0.5739060990030143
?;?;?;0.1327386923464268;5.058167032729815e-07;27.0;-0.1694858223183565;26.887840898632856;276.2793136565346;10.68307894019826;-0.5739224773104881
0.0;?;0.2277668483116427;0.1314113054229625;4.805258681093324e-07;27.0;-0.1692887124048926;26.89352832023628;275.58188702098795;10.664252945254914;-0.5739388553884045
0.0;0.0;0.1367717533634862;0.1300971923687329;4.564995747038658e-07;27.0;-0.1690915957198802;26.89889440718917;274.88523855229374;10.731994813180462;-0.5739552332367338
0.0;0.0;?;0.1287962204450455;4.336745959686725e-07;27.0;-0.168894472271092;26.903943653796286;274.1893790570819;10.477391040500406;-0.5739716108554926
0.0;?;-0.037751365649749;0.1275082582405951;4.119908661702389e-07;27.0;-0.168697342066637;26.908680875031;273.4943191781513;10.327455917409536;-0.5739879882446511
0.0;0.0;-0.1197754117383879;0.1262331756581891;3.913913228617269e-07;27.0;-0.1685002051141762;26.913111186569022;272.800069396275;10.304822565472673;-0.5740043654042262
0.0;0.0;-0.1974101121373257;0.1249708439016072;3.718217567186406e-07;27.0;-0.1683030614218194;?;272.1066400319877;10.327087854874804;-0.5740207423341994
0.0;0.0;-0.270067184482758;0.1237211354625912;3.5323066888270853e-07;27.0;-0.168105910997228;26.92107292562;271.4140412473544;10.381864811580128;-0.5740371190345527
0.0;0.0;-0.337230166524101;0.1224839241079653;?;?;-0.1679087538485123;26.924615910408804;270.7222830477202;10.322571774858622;-0.5740534955053028
0.0;?;-0.3984566665861786;0.1212590848668856;3.1879067866664445e-07;27.0;?;26.92787506182252;270.03137528344394;10.465156942164146;-0.5740698717464199
?;0.0;-0.4533797626097953;0.1200464940182167;3.028511447333122e-07;27.0;-0.1675144194098049;26.930856697206064;269.3413276516118;10.479163997046305;-0.5740862477579206
0.0;0.0;?;0.1188460290780346;2.877085874966466e-07;27.0;-0.1673172421356988;26.93356732800918;268.652149697735;?;-0.5741026235397751
0.0;0.0;-0.5432286142953094;0.1176575687872542;2.733231581218143e-07;27.0;-0.1671200581687908;26.93601363791872;267.96385081742903;10.341667646731242;-0.5741189990920004
0.0;0.0;-0.5777998869302758;0.1164809930993817;2.596570002157236e-07;27.0;-0.1669228675171927;26.93820246312428;267.2764402580761;10.366793365611183;-0.5741353744145663
0.0;0.0;-0.6053563617632167;0.1153161831683879;2.466741502049374e-07;27.0;-0.1667256701885678;26.94014077560688;266.5899271204703;?;?
0.0;0.0;?;0.114163021336704;2.343404426946905e-07;27.0;-0.1665284661910282;26.94183566688121;265.9043203604456;10.281383169859602;-0.5741681243707526
0.0;0.0;-0.6395139817904609;0.113021391123337;2.22623420559956e-07;27.0;?;26.94329433218329;265.21962879048755;10.321311872608868;-0.5741844990043364
0.0;1.0;-0.6413974648386428;0.1118911772121036;2.1149224953195819e-07;?;?;26.94452405511464;264.53586108132816;10.025480672658212;-0.5742008734082581
0.0;?;-0.627130462273723;0.1107722654399826;2.009176370553603e-07;27.0;-0.1659368142629074;26.94553219275348;263.85302576352416;10.052293752936526;-0.5742172475824878
0.0;1.0;-0.5974859821738124;0.1096645427855827;1.9087175520259226e-07;27.0;-0.1657395836681449;26.94632616123386;263.1711312290192;10.200054115315238;-0.5742336215270423
0.0;1.0;-0.5533573366408504;?;1.8132816744246266e-07;27.0;-0.1655423464437992;26.946913421795728;262.49018573268984;10.184577724132334;-0.5742499952418917
0.0;1.0;-0.4957446751517966;0.1074822183841496;1.722617590703395e-07;?;?;26.94730146731368;261.810197393876;10.14482198472097;-0.5742663687270526
0.0;?;?;0.1064073962003081;1.6364867111682253e-07;27.0;-0.1651478521378037;26.947497809304224;261.13117419789467;10.244627489370316;-0.5742827419824955
0.0;1.0;-0.3445178572549056;0.105343322238305;1.554662375609814e-07;27.0;-0.1649505950719338;26.94750996541324;260.4531239975393;10.226123592775563;-0.5742991150082368
0.0;1.0;-0.2533106745444824;0.104289889015922;1.4769292568293237e-07;?;-0.1647533314081523;26.94734544738405;?;10.146879923810529;-0.5743154878042586
0.0;1.0;?;0.1032469901257628;1.4030827939878573e-07;27.0;-0.1645560611541253;26.94701174950749;259.0999733411447;10.0;-0.5743318603705424
0.0;?;-0.0461182356133849;0.1022145202245051;1.3329286542884644e-07;27.0;-0.1643587843179681;26.946516337552623;258.42488794134573;10.044138359470002;?
0.0;?;0.0622773499920715;0.1011923750222601;1.2662822215740413e-07;27.0;-0.1641615009074596;26.94586663817519;257.750805652544;10.0;-0.574364604813917
0.0;0.0;?;?;1.2029681104953394e-07;?;-0.1639642109303789;26.94507002880409;257.0777336868583;10.0;-0.5743809766909947
0.0;0.0;0.2636643485807513;0.0991786467593171;1.1428197049705722e-07;?;?;26.944133828000457;256.40567913255705;10.047308920150348;?
0.0;0.0;0.3550967132875218;0.0981868602917239;1.0856787197220437e-07;27.0;-0.1635696113085162;26.943065286290285;255.7346489554511;?;-0.5744137197558746
0.0;0.0;?;0.0972049916888067;1.0313947837359417e-07;?;-0.1633723016795182;26.941871577457203;?;10.0;-0.5744300909436638
0.0;0.0;0.516222749115185;0.0962329417719186;9.798250445491445e-08;27.0;-0.1631749855155161;26.940559790305763;254.39568899204463;10.103265124855922;-0.5744464619016926
0.0;0.0;0.5849137081862229;0.0952706123541994;9.308337923216873e-08;27.0;?;26.93913692087201;253.7277725374227;10.15869197337206;-0.5744628326299428
0.0;0.0;0.645182337453553;0.0943179062306574;8.842921027056028e-08;27.0;-0.1627803336145186;26.937609865092806;253.0609071260411;10.291698150656954;-0.5744792031283962
0.0;0.0;0.6967685713862375;0.0933747271683509;8.400774975703229e-08;?;-0.1625829978933094;26.935985411913723;252.3950991318313;10.282855140780056;-0.5744955733970696
0.0;0.0;0.7395075960728913;0.0924409798966674;7.980736226918066e-08;?;-0.1623856556687803;26.934270236839783;251.7303548143325;10.307520559033422;-0.5745119434359331
0.0;0.0;?;0.0915165700977007;7.581699415572162e-08;27.0;-0.1621883069487128;26.932470895913067;251.0666803199872;?;-0.5745283132450035
0.0;0.0;?;?;7.202614444793555e-08;27.0;-0.1619909517412252;26.93059382011766;250.40408168342395;10.200335621016748;-0.574544682824251
1.0;0.0;?;1.0896953903527564;1.0000000684248371;27.0;-0.1617935900539875;?;251.74256503400093;10.163864972315784;-0.5745610521736921
0.0;0.0;0.8218871156964251;?;0.9500000650035952;?;-0.1615962218951183;26.92663153188106;252.9235109513454;10.215076770866222;-0.5745774212932973
0.0;?;0.821058023875622;1.0680104520847369;0.9025000617534156;27.0;-0.161398847272288;?;253.9678429120968;10.1021318712246;-0.574593790183083
0.0;0.0;0.8122196037592676;1.057330347563889;0.8573750586657447;27.0;-0.1612014661936161;26.92243213204489;?;10.135185429711884;-0.5746101588430197
0.0;0.0;0.7957724717324807;1.0467570440882503;0.8145063057324575;?;?;26.92025812948368;255.71595595488608;?;-0.5746265272731239
0.0;0.0;0.7721760608047618;?;0.7737809904458346;27.0;?;26.918042089604224;256.44838888593046;10.243492764840113;?
0.0;0.0;0.7419418126740415;1.0259265789108942;0.7350919409235429;27.0;-0.1606092843007187;26.91578944511051;257.10218469817977;10.347411949322934;-0.5746592634437623
?;0.0;0.7056261291146142;1.0156673131217853;0.6983373438773658;27.0;?;26.91350547310951;257.68710715340376;10.070743842886843;-0.574675631184295
0.0;0.0;0.6638232033099037;1.0055106399905671;0.6634204766834975;27.0;?;26.911195292939887;?;10.0;-0.5746919986949459
0.0;?;0.6171575953439288;0.9954555335906616;0.6302494528493225;27.0;-0.1600170445883685;?;?;?;-0.5747083659757316
0.0;0.0;0.5662770383752481;0.985500978254755;0.5987369802068564;27.0;-0.1598196185391007;26.906515985893435;259.10680224873937;10.043694972576864;-0.5747247330266223
0.0;0.0;0.5118451501093378;0.9756459684722076;0.5688001311965136;27.0;-0.159622186096936;26.90415629388198;259.48915375847673;10.201610978570123;-0.5747410998476348
0.0;0.0;?;0.9658895087874856;0.5403601246366879;27.0;-0.1594247472699961;26.901789258282133;259.83435505316504;?;-0.5747574664387392
0.0;0.0;0.3950187391061389;0.9562306136996106;0.5133421184048536;27.0;-0.1592273020659541;26.89941918733452;260.14635858375294;10.573975877042963;-0.5747738327999521
0.0;0.0;0.3339678020013619;0.9466683075626144;0.4876750124846108;?;-0.1590298504929323;26.897050226642502;?;10.38502127952666;-0.5747901989312556
0.0;0.0;0.2720396654564351;0.9372016244869884;0.4632912618603803;27.0;-0.1588323925587165;26.89468635729268;260.6839262523771;10.27133185147106;-0.5748065648326314
0.0;0.0;0.2098752821174891;0.9278296082421184;0.4401266987673613;27.0;-0.1586349282710927;26.892331396100985;260.9149616896976;10.274954203598094;-0.5748229305040962
0.0;?;0.1480927801410606;0.9185513121596972;0.4181203638289932;27.0;-0.1584374576381841;26.889988996467626;261.12386585830615;10.239362474063848;?
0.0;1.0;0.0922121738125604;0.9093657990381004;0.3972143456375436;?;-0.158239980667665;26.887662648847943;261.31253223590335;10.315781520662062;-0.57485566115722
0.0;?;0.0474139781963892;0.9002721410477194;0.3773536283556664;27.0;-0.1580424973676589;26.885355681328907;261.48260033725626;10.194364132991804;-0.574872026138866
0.0;1.0;0.0137024148008838;0.8912694196372422;0.3584859469378831;27.0;?;26.88307126164692;261.63549176432565;10.414378839099667;-0.5748883908905749
0.0;1.0;-0.0090270320720649;0.8823567254408697;0.3405616495909889;27.0;-0.1576475118103344;26.88081239764089;261.7724411164881;10.498700972653706;-0.5749047554123167
?;1.0;-0.0209823450728954;0.873533158186461;0.3235335671114395;27.0;?;26.8785819393103;?;?;-0.5749211197041082
0.0;1.0;-0.0224688918596327;0.8647978266045965;0.3073568887558675;27.0;-0.1572525010294084;26.87638258007497;262.0026722226157;10.682307187523056;-0.5749374837659313
0.0;1.0;-0.0138826000923112;0.8561498483385505;0.2919890443180741;27.0;-0.1570549861999013;?;262.09770834001574;10.742500897308965;-0.5749538475977678
0.0;1.0;0.0042974699317815;0.847588349855165;0.2773895921021704;27.0;-0.1568574650880825;26.87208716414203;262.18034730307807;10.79180012157919;-0.5749702111996344
0.0;1.0;0.0315170763506987;0.8391124663566133;0.2635201124970619;27.0;-0.1566599377020774;26.869995731418744;262.251218315088;10.73564653497628;-0.5749865745715013
0.0;1.0;0.0671551721540784;0.8307213416930471;0.2503441068722088;27.0;-0.1564624040495626;26.86794465011581;262.31087561072223;10.746775928880636;?
?;1.0;0.1105326075552363;0.8224141282761166;0.2378269015285983;27.0;-0.1562648641386639;26.86593586419105;262.35980899058524;10.761085798215507;-0.5750193006252562
1.0;1.0;0.1609210298554864;1.8141899869933555;1.2259355564521686;27.0;-0.1560673179770583;?;?;10.841808343772886;-0.5750356633071311
0.0;1.0;0.2175520294224861;1.7960480871234217;?;27.0;-0.1558697655728723;26.8620522449162;267.8094568428607;10.69383894994522;-0.5750520257589802
0.0;1.0;0.2796261605263326;1.7780876062521875;1.1064068396980822;27.0;-0.1556722069338958;26.860180597901177;270.1385086267369;10.68084402307176;-0.57506838798082
0.0;1.0;?;1.7603067301896658;?;27.0;-0.1554746420679187;26.858357625126704;272.2496221420187;10.69649706143555;-0.5750847499726326
0.0;1.0;0.4168051139228282;1.742703662887769;0.998532172827519;27.0;-0.1552770709830682;26.85658458642148;?;10.688925356108198;-0.5751011117343996
0.0;1.0;?;1.7252766262588912;?;27.0;-0.1550794936870226;26.85486261402057;?;10.653605575451644;-0.5751174732661378
0.0;1.0;0.5657816987174429;1.7080238599963022;?;27.0;-0.1548819101879096;26.853192715753;277.5396489995879;10.731425152697035;-0.5751338345678174
?;1.0;0.6426175533570483;1.6909436213963391;0.8561165216779941;27.0;-0.1546843204934079;26.85157577807032;279.0254518637383;10.709534424388869;-0.575150195639455
0.0;1.0;0.7199409999924195;1.6740341851823757;0.8133106955940944;27.0;?;26.850012569911087;280.4003938062688;10.791154069086453;-0.575166556481021
0.0;1.0;0.7969755804436472;1.657293843330552;0.7726451608143897;27.0;-0.1542891225503022;26.84850374554156;281.677740597012;10.847436762692151;-0.575182917092532
0.0;1.0;0.8729781592172227;1.6407209048972464;0.7340129027736703;27.0;-0.1540915143175062;26.8470498483556;282.86889603882497;10.794472996341076;-0.5751992774739582
0.0;1.0;0.9472447461304584;1.624313695848274;0.6973122576349867;27.0;-0.1538938999210496;26.84565131422687;283.983667216178;10.684838183906312;-0.5752156376253162
0.0;?;?;1.6080705588897912;0.6624466447532373;27.0;-0.1536962793687247;26.84430847513601;?;10.55961544059935;-0.575231997546588
?;1.0;?;1.5919898533008934;0.6293243125155754;27.0;?;?;?;10.632785833003416;-0.5752483572377555
0.0;1.0;1.1532858539424329;1.5760699547678845;0.5978580968897966;27.0;-0.1533010198285389;26.84179071150793;286.9483486615774;10.562608942734208;-0.5752647166988352
0.0;1.0;1.214527812021189;1.5603092552202056;0.5679651920453068;27.0;-0.1531033808564883;26.840615963081284;287.8310296152327;10.621413158636626;-0.5752810759297974
0.0;1.0;1.2712672649876156;1.5447061626680034;0.5395669324430414;27.0;-0.1529057357601902;26.839497269261127;288.6693281453019;10.476666510962987;-0.5752974349306587
0.0;1.0;1.3231250044426823;1.5292591010413237;0.5125885858208894;27.0;?;26.83843449575782;289.467260404957;10.353349781109651;-0.5753137937013895
0.0;1.0;1.369784525430658;1.5139665100309103;0.4869591565298449;27.0;-0.1525104272269241;26.837427425734667;290.22829737879533;10.586047612416866;-0.5753301522420063
0.0;1.0;1.4109926660538286;1.4988268449306013;0.4626111987033527;27.0;-0.1523127638057684;?;290.95544234766544;10.499528789277054;-0.5753465105524795
0.0;1.0;1.4465595391272033;1.4838385764812951;0.439480638768185;27.0;-0.1521150942921023;26.83557913658476;291.65129730801186;10.539239574710823;-0.5753628686328258
0.0;1.0;1.476357999036516;1.4690001907164822;0.4175066068297758;27.0;-0.15191741869372;26.834737103670022;?;?;?
0.0;1.0;1.5003223696677372;1.4543101888093175;0.396631276488287;?;-0.1517197370187534;26.833949152955487;?;10.711570978514269;-0.5753955841030646
0.0;1.0;1.5184466898313391;1.4397670869212242;0.3767997126638726;27.0;-0.151522049274885;26.833214708318;293.5722630908973;10.736364756966683;-0.5754119414929557
0.0;1.0;1.5307824324688717;1.425369416052012;0.357959727030679;27.0;-0.1513243554702469;26.832533132181588;294.162782946784;10.75352651438264;-0.5754282986526704
0.0;1.0;1.5374357475721954;?;0.3400617406791451;?;-0.1511266556125223;26.83190372888505;294.730735735391;10.481021003298029;-0.5754446555822255
0.0;1.0;1.5385642668588366;1.397004564672577;0.3230586536451878;27.0;?;26.83132575074677;295.27726472101966;10.330784801326232;?
0.0;1.0;1.534373565106379;1.3830345190258513;0.3069057209629284;27.0;-0.1507312377698951;?;295.8033752399531;10.326388100671137;-0.5754773687507838
0.0;1.0;1.5251132729056809;1.369204173835593;0.291560434914782;?;?;?;296.3099541080101;?;-0.575493724989774
0.0;1.0;1.511072864328368;1.3555121320972368;0.2769824131690429;27.0;-0.1503357958103826;26.829892199594635;296.7977862627805;10.31475793839773;-0.5755100809985784
?;1.0;1.492577288888156;1.3419570107762644;0.2631332925105908;27.0;-0.1501380658064117;26.82951150451044;297.26756903491787;10.364833909130637;-0.5755264367771671
0.0;1.0;1.469982390359046;1.3285374406685018;0.2499766278850612;27.0;-0.1499403297970306;26.8291777980686;297.7199243866197;10.34099422516587;?
0.0;1.0;1.4436702100982974;1.3152520662618168;?;27.0;?;26.828890071679737;298.15540940719785;10.20999357423673;-0.5755591476437294
0.0;1.0;1.4140442177628088;1.3020995455991986;0.2256039066662678;27.0;-0.1495448397932262;26.82864728416898;298.5745253142954;10.366039604156745;-0.5755755027316668
0.0;1.0;1.3815245906427411;?;0.2143237113329544;27.0;-0.1493470858146225;26.828448364689176;298.9777251738568;10.52067471959474;-0.5755918575893856
0.0;1.0;1.346543244783633;1.2761877646417747;0.2036075257663067;27.0;-0.1491493258622478;26.82829221557084;299.3654205215635;10.686925252830562;-0.575608212216856
0.0;1.0;?;1.263425886995357;0.1934271494779913;27.0;-0.1489515599439;26.828177715094643;299.7379870423872;10.914697166482558;-0.5756245666140947
0.0;1.0;1.2709545830519031;1.2507916281254037;0.1837557920040917;27.0;?;26.82810372019929;300.0957694425731;10.904611483815104;-0.575640920781072
0.0;1.0;1.2312289076441074;?;?;27.0;-0.1485560102408159;26.828069069112;300.43908562920626;11.093251522142364;-0.5756572747178045
0.0;0.0;1.185866194229958;1.225900874725708;0.1658396022836928;27.0;-0.1483582264719015;26.828072583907066;300.76823029609403;11.160677123525009;-0.5756736284242625
0.0;0.0;?;?;0.1575476221695082;27.0;-0.1481604367687704;26.828113072988213;301.0834780006132;11.087737827838348;-0.5756899819004626
0.0;0.0;1.0665584085184332;1.2015054473186662;0.1496702410610328;27.0;-0.1479626411391095;26.828189333495114;301.3850858040992;10.99078799725419;?
0.0;?;0.9945169490665028;1.1894903928454794;0.1421867290079811;27.0;?;26.828300153633;301.6732955380037;10.91270461854272;-0.5757226881620169
0.0;0.0;0.9155595054833344;1.1775954889170246;0.1350773925575821;27.0;-0.1475670321322953;26.82844431492553;301.94833574917106;10.904294516432731;-0.5757390409473694
0.0;0.0;0.8307306036011227;1.1658195340278543;0.128323522929703;27.0;-0.1473692187709663;?;302.21042336997647;?;-0.5757553935024148
0.0;0.0;?;1.1541613386875758;0.1219073467832178;27.0;-0.1471713995148686;26.828827766620105;302.45976515254387;?;-0.5757717458271696
0.0;0.0;0.6477082445502875;1.1426197253007;?;27.0;-0.1469735743718026;26.82906460583332;302.6965589006689;10.842487258842738;-0.575788097921604
0.0;0.0;0.5516428051982144;1.131193528047693;?;27.0;-0.146775743349906;?;302.9209945282766;10.695989546137731;-0.5758044497857349
0.0;0.0;0.4539410919952826;1.119881592767216;0.1045203114482613;27.0;-0.1465779064568672;26.829622391609725;303.1332549691316;10.844919916786;-0.5758208014195324
?;0.0;0.3556242049700646;1.108682776839544;0.0992942958758483;27.0;-0.1463800637008247;26.829940901670525;303.33351695899404;10.918929708188482;-0.5758371528230131
0.0;0.0;?;1.0975959490711484;0.0943295810820559;27.0;-0.1461822150894672;26.830284209190665;303.5219517083912;10.90698055330794;-0.575853503996159
0.0;0.0;0.1610508881710717;1.086619989580437;0.0896131020279531;27.0;-0.1459843606309335;26.83065111391755;303.6987254815841;10.771157860572254;-0.5758698549389519
0.0;0.0;0.0666339607239368;1.0757537896846323;0.0851324469265554;27.0;-0.145786500332913;26.831040425661545;303.86400009508674;10.699089861857573;-0.5758862056514085
0.0;0.0;-0.0247334684700981;1.0649962517877862;0.0808758245802276;27.0;-0.145588634203545;26.8314509657721;304.0179333471895;10.642856523107378;-0.5759025561334989
0.0;0.0;-0.1122760804034757;1.0543462892699085;0.0768320333512162;27.0;?;26.83188156852956;304.16067938830747;10.87833493446318;-0.5759189063852399
0.0;0.0;-0.195286412581131;1.0438028263772094;0.0729904316836554;27.0;-0.1451928844819753;26.83233108247094;304.29238904057115;10.997975801197164;-0.5759352564066018
0.0;0.0;?;1.0333647981134373;0.0693409100994727;27.0;-0.144995000905716;26.83279837163376;?;11.214524245748104;-0.5759516061976012
0.0;0.0;-0.3452444460938551;1.0230311501323028;?;27.0;-0.1447971115295443;26.83328237991564;?;11.409721021962238;-0.5759679557582084
0.0;0.0;-0.4111505963127216;1.01280083863098;0.0625801713647741;27.0;-0.1445992163616007;26.83378194120338;304.62276350223635;11.191896088799409;-0.5759843050884399
0.0;0.0;?;1.00267283024467;0.0594511627965354;27.0;-0.1444013154095759;26.83429597267671;304.7117781685872;11.33145123341014;-0.5760006541882777
0.0;0.0;-0.5228076948169464;0.9926461019422236;0.0564786046567086;27.0;-0.144203408681611;26.83482341128757;304.7904690933284;11.497597127040816;-0.5760170030577036
0.0;0.0;?;0.9827196409228012;0.0536546744238732;27.0;-0.1440054961853972;26.83536321465079;304.8589717893404;11.707214443671448;-0.5760333516967344
0.0;0.0;-0.6058493859851605;0.9728924445135732;?;27.0;-0.1438075779290762;?;304.91741975065963;11.804510136216631;-0.5760497001053403
0.0;0.0;-0.6362844674441649;0.9631635200684376;0.0484233436675455;?;-0.143609653920452;26.836475854292186;304.96594455551104;?;-0.5760660482835378
0.0;0.0;-0.659294106834881;0.9535318848677532;0.0460021764841682;27.0;-0.1434117241673292;26.83704671620913;305.00467595652924;11.68102751107456;-0.5760823962312973
0.0;0.0;-0.6749440924878787;0.9439965660190756;0.0437020676599598;27.0;-0.14321378867785;26.83762599548028;305.03374195997804;11.69812242541654;-0.5760987439486355
?;0.0;-0.6833697015052653;0.9345566003588848;0.0415169642769618;27.0;-0.1430158474597067;?;305.053268895518;11.591515930780403;-0.5761150914355225
?;0.0;-0.6847716780926346;?;0.0394411160631137;27.0;-0.1428179005210421;26.83880611873392;305.0633814778514;11.625994391480909;-0.5761314386919753
0.0;0.0;-0.6794116979567666;0.9159589240117432;0.037469060259958;27.0;-0.1426199478695489;26.839405181112625;305.06420286138524;?;-0.5761477857179753
0.0;0.0;-0.6676073984858154;?;0.0355956072469601;27.0;-0.1424219895133704;?;305.0558546888892;11.637610846491944;-0.5761641325135046
0.0;0.0;-0.6497270821467989;0.8977313414239094;0.0338158268846121;27.0;-0.1422240254601998;?;305.0384571349876;11.569911811388929;?
0.0;0.0;-0.6261841213099203;0.8887540280096703;0.0321250355403815;27.0;-0.1420260557181807;26.84122821658021;305.01212894520427;11.538672050793323;-0.5761968254131714
?;0.0;-0.5974311422824866;0.8798664877295735;0.0305187837633625;27.0;-0.1418280802951194;26.8418418428046;304.9769874711763;11.773913618072514;-0.5762131715172958
?;0.0;-0.5639540528578277;0.8710678228522778;0.0289928445751943;27.0;-0.1416300991988224;26.842457175030944;304.9331487025664;11.560350631781173;-0.5762295173909232
0.0;0.0;-0.5262660211362359;0.862357144623755;0.0275432023464346;27.0;-0.1414321124374339;26.843073492521608;304.88072729612685;11.61873470175159;-0.5762458630340705
?;0.0;-0.4849012599588215;0.8537335731775174;?;27.0;-0.1412341200186485;26.84369010041093;?;11.64987790259204;-0.576262208446708
0.0;0.0;-0.4404090811068985;0.8451962374457422;0.0248577401176572;27.0;-0.1410361219506108;26.84430633064867;304.7505886897212;11.620388292156225;-0.5762785536288519
0.0;0.0;-0.3933478902890996;0.8367442750712848;0.0236148531117744;27.0;-0.1408381182410157;26.844921542755863;304.67309436781267;11.547687125071851;-0.576294898580473
0.0;0.0;-0.3442793583711847;0.8283768323205719;0.0224341104561856;27.0;?;26.845535122185584;304.5874632078778;?;-0.5763112433015877
0.0;0.0;-0.2937627942904813;0.8200930639973661;0.0213124049333764;27.0;-0.1404420939293968;26.84614648107384;?;11.32995677415768;-0.5763275877921779
